,X600104.SH,X600519.SH,X000651.SZ,X002415.SZ,X000725.SZ,X000625.SZ,X000858.SZ,X002304.SZ,X000063.SZ,X600031.SH,X600276.SH,X600690.SH,X000338.SZ,X600372.SH,X000157.SZ,X002241.SZ,X600741.SH,X600703.SH,X600089.SH,X600066.SH,X600271.SH,X600118.SH,X000100.SZ,X000550.SZ,X002236.SZ,X601877.SH,X000581.SZ,X300124.SZ,X002475.SZ,X000623.SZ,X600582.SH,X000568.SZ,X000800.SZ,X002294.SZ,X000400.SZ,X600177.SH,X000559.SZ,X002129.SZ,X600839.SH,X000869.SZ,X002456.SZ,X002292.SZ,X002465.SZ,X000977.SZ,X600312.SH,X002007.SZ,X000050.SZ,X600435.SH,X300003.SZ,X002038.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0.216856498727189,0,0,0,0.138933820016155,0,0,0,0,0,0,0.615435936555952,0,0,0.0245313809311179,-0.0264223535337685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0264015628398685,0,0,0,0,0,0,0.158646208219334,0,0,0,0,0,0,-0.0060951186116708,0,-0.147325551120068,0,0,0,0,0
X600519.SH,0,0,0,0,4.33680868994202e-19,0,0.214645770113833,0,0,0,0,0.189997768527424,0,0,0,0,0,0,0,0.0166015458140004,0,0,0,0,0,0,0,0,0,0,0,0.0642852367388263,0,0,0,0,0,0,-0.0235835166136906,0,0,0,0,0,-0.0775888386454928,0,0,0,0,0,0,0.0036243682543514,-0.00162927426854122,0,0,0,0,0,0
X000651.SZ,0.224293125988849,0,0,0.129277088480643,0.21334385133025,0,0,0,0,0,0,0,0.0144656685712611,0,0,0,0.108882304680014,0,0,0,0,0,0,0,0,0.150761529428562,0,0.046687471179571,0,0,0,0,0,0,0,0,0,0.0703645399969389,0,0,0,0,0,0.122498696271885,0,0,0,0,0,0,0,-0.0133327351984136,-0.00808905302243635,0,0,0,0,0,0
X002415.SZ,0,0,0.175150545934959,0,0,0.0368232126759914,0,0,0,0,0,0.13027091211938,0,0,-0.0080987080562719,0,0,0,0,0.141952893356213,0,0,0,0,0.176558928931348,0,0,0,0,-0.0609644589282125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0020093245612827,0,0,0,0,0,0
X000725.SZ,0.00822658697289243,0,0.180580766611336,0,0,0,0,0,0,0,0,0,0,0,0.208153963410887,0,0.114467391677674,0,0,0,0,0.119369741489785,0,0,0,0,0,0,0,0,0,0.114613418416462,0,0,0,0.131335370750098,0,0,0,0,0,0,0.130011933159513,0,0,0,0,0,0,0,0,-0.00334690532395496,0.00749793502213805,0,0,0,0,0,0
X000625.SZ,0.417552082003802,0,0,0,0,0,0,0.00635121879158711,0.164515798933919,0,0,0,0,0,0,0,0.0874767567260326,0,0.154312912991895,0,0,0.0120527342563987,0,0.00565875706898002,0,0,0,0,0,0.048525468068699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0961752137659973,0,-8.67361737988404e-19,0,0,0,-8.67361737988404e-19,-0.0145316842805167,0,0,0,0,0,0
X000858.SZ,0.0151106310068603,0,0,0,0,0,0,0.0143005219776051,0.0999887808667192,0,0,0,0.222508772468056,0,0,0,0,0,0,0,0,0,0.141491474192486,0,0,0,0,0,0,0,0,0,0,0,0,0.0181601586084026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0164080495619298,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0.498317797858428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0864058030205274,0,-0.0492393856440813,0,0,0,0,0,0,0,0,0,0.168117097830249,0,0,0,0,0,0,0,0,0,0.285361785123994,0,0.0376607868150668,0.00465869185106685,0,0,0,0,0,0
X000063.SZ,0.09514123391461,0,0,0,0,0,0,0,0,0.0730092057086278,0,0,0.146083061544963,0,0.0521181708323257,0,0.0814907965748908,0.0704747188758367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415750394320833,0,0,0.167921205249014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0162357874005417,0,0,0,0,0,0
X600031.SH,0.0200968463150116,0,0,0,0,0,0,0.0758910932783424,0,0,0,0,-1.38777878078145e-17,0,0.985159183802696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,-0.0271689094700568,0,0,0,0,-0.0683177896866575,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.029534779765371,-0.00553154407835739,0,0,0,0,0,0
