,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X600276.SH,X000568.SZ,X002475.SZ,X600690.SH,X002304.SZ,X300124.SZ,X300014.SZ,X000651.SZ,X600104.SH,X002129.SZ,X000725.SZ,X003816.SZ,X002371.SZ,X002049.SZ,X600031.SH,X000625.SZ,X000596.SZ,X000063.SZ,X002179.SZ,X600703.SH,X000338.SZ,X600089.SH,X002180.SZ,X600522.SH,X002241.SZ,X000661.SZ,X300142.SZ,X000733.SZ,X601877.SH,X002074.SZ,X000100.SZ,X600741.SH,X000157.SZ,X600460.SH,X300003.SZ,X600702.SH,X600884.SH,X600584.SH,X600487.SH,X002176.SZ,X000799.SZ,X601799.SH,X002414.SZ,X600563.SH,X002223.SZ,X000980.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0777128418577604,0.338105080298579,0,0,-4.33680868994202e-19,0,0.133484388449556,0,0,0.0684852430887581,0,0,0,0,0,0.0173272142530569,0,0,0,0,0,0,0,0,0,-0.0401233549863096,0,0,0,0,-0.122816593846106,0,0.0132445901413817,0,0,0,0,0,0,0,0,0,0.0221100701964443,0.11878457411576,0,0,0,0,0,0,0.0360709644774522,0,0,0,0,0,0,0
X000858.SZ,0.201670729724563,0,0,0,0.13567186064859,0.261869651379034,0,0,0.0595804760273891,0,0,0.0985149749739886,0,0,0,0,0.0607345846315012,0,0,0,0.0241069365506567,0,0,0,0,0,0.02526695835007,0,0,0,0,0,0,0,0,0,0,0,0,0.10495352016815,0,0,0,0,0,0,-0.0857424776182674,0,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0.345802428718814,0,0,0,0,0.555936214516001,0,0,0,0,0,0,0,0.0363876989809235,0,0,0,-0.00173992947982728,0,0,0,0,0,0,0,-0.0753938425860987,0,0,0,0.0732139747100676,0.0301982014964851,-0.144094486109562,0,0,0,0,0,0,0.0451608527976577,0,-0.0410057113322689,0,0,0,0,-0.0115970247628656,0,0,0,0,0,-0.0107070879762927,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.0961750546142218,0,0,-0.0839573492906941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218486026364157,0.00971066034611799,0.0940237040855405,0,0.00918349152085129,0,0,0,0,0,0,0,0,0.0546887845057417,0,0,0,0.137932612254217,0,-0.0262203698514459,0.0670263650900006,0.207818454887321,0.210972176948385,0,0,0,0,0,0,0,0
X600276.SH,0,0.0369978864486286,0,0,0,0,0,0,0,0,-0.0924091640127052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151106140874762,0,0.0500372038341901,0.0703274060169634,0.097405972738825,0,0,0,0,0,0,0.0534228322894977,0,0,0,-0.0327707012072281,0,0.174013721462349,0,0,0,0.178319339066807,0,0,0.00961816513045982,0,0,0,0,0,0,0
X000568.SZ,0.464890535876612,0.0874004481827868,0.689189459297385,0,-0.0224100335825151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0649972287883685,0,0,0,0,0,0,0,0.0734676023992763,0,0.0458755531294221,0,0,0,0,0,0,0,0,0,0.0342927083599911,0,-0.0415323974919185,0.0165472582988397,0,0,0,0,-0.0126888606667256,0,0.0468273080829156,0,0.00391488897730271,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0.0807520463652189,0,0,0,0.313449426364801,0.102214017274697,0,0,0,0,0,0.087685147721416,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0339251996100642,0,0,0,0.127135430277804,0,0.0833945590701669,0,0,-0.0132726210151246,0,0,0,0,0,0,0
X600690.SH,0.0667308476192591,0,0,0,0,0.292080365538852,0,0,0,0,0,0.197141361015357,0,0.0122601587852465,0,0,0.0420398138165898,0,0,0,0,0,0,0.152362993013348,0,0.12671344659329,-0.0886429469911168,0.0400782767156778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009608248089719,0,-0.0405522384877353,0,0,-0.108965650796093,0,-0.013059329895267,0,0,0,0,0,0,0
X002304.SZ,0,0.269602437406807,0,0,0,0,0.092065127133637,0,0,0,-0.154258384319386,0,0,0,0,0,0,0,0,0,0.10830973074249,0,0,0,0,0,0.034324418176209,0,0,0,0,0,0,0.114272689892094,0.0782577609619972,0,0,0,0,0.192518045865754,0,0,0,0,0,0.0978167689011208,-0.117700978179103,0,0.0232293395013985,0,0,0,-0.0197436279250627,0,0,0,0,0,0
X300124.SZ,0,0,-0.104277811660814,0,0,0,0.115704590362928,0,0,0,0.00798888246522227,-0.0792563375226897,0,0,0,0,-0.0429012577832988,0.0329335759639109,0,0.0906988592904993,-0.132506129990986,0,0,-0.0279919682178207,0,0,-0.0364588478979338,0,0.0838036743594229,0,0,0,0,0.265687199847336,0,0,0,-0.0362327339558011,0,0,0,0,-0.106504754198441,0.206066227052483,0,0,0,0,0,-0.127032046780523,0,0,-0.0683317473621183,0,0,0,0,0,0
