,X600104.SH,X600519.SH,X000651.SZ,X002415.SZ,X000725.SZ,X000625.SZ,X002304.SZ,X000858.SZ,X000063.SZ,X600031.SH,X600690.SH,X000100.SZ,X600276.SH,X000338.SZ,X600372.SH,X000157.SZ,X600741.SH,X002241.SZ,X600703.SH,X600066.SH,X600089.SH,X600118.SH,X600271.SH,X000550.SZ,X601877.SH,X002236.SZ,X002475.SZ,X000581.SZ,X000800.SZ,X000623.SZ,X600582.SH,X000568.SZ,X600177.SH,X300124.SZ,X000559.SZ,X002129.SZ,X600060.SH,X000050.SZ,X002294.SZ,X000400.SZ,X000977.SZ,X300146.SZ,X600839.SH,X000869.SZ,X002465.SZ,X002456.SZ,X002292.SZ,X300003.SZ,X600312.SH,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002475.SZ,0,0,0,0.191589037266262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406324065659908,0.0541706325600873,0,0.103400776169396,0,0.0361834517789311,0,0,0,0,0,0,0,0.075215791542665,0.087915951484916,0.132316337868586,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,-0.025292828769141,0,0,0,0,0,0,0
X000581.SZ,0,0,0.188029798445995,0,0,0,0.160036319372088,0,0,0.0338139957443375,0,0,0,0.0154824426825687,0,0,0,0,0.0193520889798563,0.116251444872951,0.112998024656563,0,0.126198677460812,0.00234290671439244,0,3.46944695195361e-18,0,0,0,-0.00740117826468284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195660579597184,0,-0.0217483227040444,-0.00495415040447405,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.215554395042691,0,0,0.12498727175585,0.080076513226416,0,0,0,8.67361737988404e-19,0,0.178456922645689,0,0,0,0,0.120448011263568,0,0,0.041938966498234,0,-0.0133683101648496,0,0,0,0,0.0421914030060084,0,0,0.0594749971202536,0,0,0,0.00786139089708195,-0.006431782593688,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0.182457843921267,0.274725101563839,0,0,0,0,0,0,0,-0.00873939177954118,0,0,0,0,0,0,0,-0.182784268600273,0,0,0,0,0,-0.0498607947210415,0,0,0,0,0.463914816365484,0,0,0,0,0,0,0,0,0,0,0,0.0673634139527959,0,0,0,0,0,0,-0.0392759399694228,-0.00786476804633393,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0.01379861869956,0,0,0,0,0,0,0.00201425865376254,0,0,0,0,0.0964435372167846,0.131832237828437,0.27521308148784,0,0,0,0,0,0,0.085847223972925,0,0.18653111936732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0466527946938477,0,0,0,0,0.0306482820979969,0.0101019508102715,0.0213535839889507,0,0,0,0,0
X000568.SZ,0,0,0,0,0.238584641778148,0,0,0.164697359766389,0,0,0,0,0,0,0,0.0421630092876156,0,0,-0.12347034099732,0,0,0.0292473568296947,0,0,0.175030584073807,0,0,0,0,0,0.122605584860094,0,0,0,0,0,0,0,0,0,0,0,0,0.0371007977816691,0,0,0,-0.00574274490360558,0,0,0,0,-0.000777621188910695,0,0,0,0,0,0
X600177.SH,0.020729691133523,0,0,0,0,0,0,0,0.21430169541474,0.0631628786072987,0,0,0,0,0.123685309733702,0,0,0,0,0,0,0.0950608866021425,0.0910491093041947,0,0,0,0,0,0.0422215646370915,0.362376260694973,0,0,0,0.0563029983178367,0.0185026823479773,0,0,0,0,0,0,0,-0.0816227021758166,0,0,0,0,0,0,0,0,0,-0.00998129526132254,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0.00644026662177079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370967021436523,0.0752020450319041,0,0.242184314312866,0,0,0,0,0,0,0,0,0,0,0.0486345368393289,0.118704697417257,0,0,-0.0230234723309835,0.0551421565068451,0,0,0,0.0599622982008916,0,0,0,0.326124083622372,0,-0.0456133474645342,-0.021247862104342,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265581072320619,0,0,0,0,0,0.0416530152424244,0,0,0.0118601947468151,0.282968206910965,0.0520812638222794,0,0,0,0,0,0,0,0,0,0.021181708285616,0.137264155837227,0,0,0,0,0,0,0.0049749920812234,0,0,0,0,0.182375122861033,0,0.11567723020251,0.0272033818452935,0.128383789162774,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,-0.0364173778097698,0,0,0,-0.0395739343051444,0,-0.0365660926899715,0.013897488083187,0,0.0321929378655625,0,0,0,0,0,0,0,0.162607962313288,0,0,0.087588496754731,0,0,0,0,0,0,0.0459574761088014,0,0,0,0,0,0,0,0,0.17708346935064,0,0,0,0.0582513855090665,0,0,0.0184405606545722,0,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,0.344574597461112,0,0,0,0,0.213395185049772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231715524700245,0,0,0,0.0385987275232175,0,0,0,0.126725607786556,0,0,-0.0652395043671232,0,0.258698596766529,0,0,0,0,0,0,0,0,0.018003809238827,-0.00995267088520384,0,0,0,0,0,0
X000050.SZ,0,0,0,-0.0641942601784052,0,-0.0411756629938358,0,0,0,-0.0555376331171506,0,0,0,0,0,-0.060916744779188,0,0,0,0,0,0,0,0,0,0,0,0,0.155121848957835,0.164413509209609,0,0,0,0,0.233372916567748,0.206693454407634,0,0,0,0,0,0,0.473670732531299,0,0,0,0,0,0,0,0,0.0568646915651244,0.0127360533250074,0,0.0219922924400558,0,0,0,0
X002294.SZ,0,0,0,0.209609514618099,0,0,0.122889511913788,0,0,0,0,0,0,0,0,-0.00406714853295843,0,0,0.121635110094618,0,0,0.0912746424183335,0,0,0.0599186960757121,0.0227138778269427,0.0217314642664065,0,0,0,0,0,0,0.0210213351733496,0.0270889618630564,0.0311325519661629,0.0816541760868634,0.015219089123597,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00577015623571999,0.00278883166166058,0,0,0,0,0,0
X000400.SZ,0,0,0,0.194925632459441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106198870896637,0.0501497636057487,0,0,0,0.154021761851293,0.0194583527495717,0,0,0,0.0633272320361789,0,0.0786988538243345,0,0.00662360595030355,0,0,-0.0333430323481582,0,0,0,0,-0.0809490221484827,0,0,0,0,0,0.0121194005208926,0,0,0,-0.00655523037586883,0,0,0,0,0,0
X000977.SZ,0,-0.198418326674087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526415748827353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097714821261732,0.00655840145971037,0,0,0,-0.140344593872953,-0.0249780625015948,0,0,0,0,0,0
X300146.SZ,0,0,0,0.0220753200069362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03934546356558,0,-0.114616181298636,0.266839243670081,0,0,0,0,0,0,0,0.175975356884824,0,0,0.233856649004688,0,0,0,0.0518976595407767,0,0,0,0,0,0,0,0,0,0,0,0.000931371469497534,0,0,0,0,0,0
X600839.SH,0.0188503522057147,0,0.217200797357471,0,0,0,0,0,0,0.0402967459978024,0,0.0865909866817582,0,0,0,0,0,0.0111582835973915,0,0,0.0634827102490597,0,0.126425353875691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232448266587681,0,0,-0.0307779749292507,0,0,0,0,0,0
X000869.SZ,0,0,0,0,-1.38777878078145e-17,-0.0041218385956313,0.340905477617598,0.119577544324192,0,0,0,0,0,0,0,0,0,0,-0.00409114814044941,0,0,0,0,0,0,0,0,0,0,-0.0880562685900388,0.191127710771568,0.165260879916724,0,0,0,0,0,0,0,-0.0296401103817574,0,0,0,0,0,0,0,0,-0.00952179301025084,0,0,0,-0.00985505366521248,0,0,0,0,0,0
X002465.SZ,0,-0.0403233798439511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164877729309292,0.264880781646113,0,0,0,0,0,0.174020472866364,0.0477760223634261,0,0,0,0.0154950850357577,0,0.104893632031668,0,0.0512050988463228,0,0,0,0,0,0,0,0,0.184747976371659,0.230905566714199,-0.0718955532052294,0,0,0,-0.00846164442426027,0,0.00214702056949791,0,0,0,0
X002456.SZ,0,0,-0.0466547197515785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.220058656957932,0,0,0,0,0,0.288981232417857,0,0,0.00958735746370064,0,0,0.191944783680095,0,0.155931928341867,0,0,0,0.112337103306905,0,0,0,0.0145036108858177,0,0,0.115631915592974,0,0,0,0.0904101177990203,0.166204701117313,0,0,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0.124830252676791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.149834530627795,0,0,0.0802962949651234,0,0,0.122970840484468,0,0,-0.0117471284244463,0,0,0,0,0,0,0,0,-0.0183270482762523,0.119149910658276,0.340988412140073,0.205452863646117,0,0,0,0.0789069424012447,0,0,0.243562881509019,0,0,0,0,-0.00481755227443617,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,-0.0704806808241057,0,-0.313375564357901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17845013001726,0,-3.46944695195361e-18,-0.00858551310308897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.519091547065552,0,0.0934352695339994,0,0,0.0302425945090361,0,0,-0.00128326221641838,0,0,0,0,0,0
X600312.SH,0,0,-0.0736415183801689,0,0,0,0,0,0,0,0,0,-0.27236496129684,0,0,0,0,0,0,0,0.450057455233528,0.0640059099622245,0,0.113794394007046,0,0,1.73472347597681e-18,0,0,0,0.0588233013576629,0,0,0,0,0,0,0,0,0.00599322409641975,0,0.141393345348211,0,0,0,0.161111696364044,0,0,0,0.0576123595712743,0,0.0158397870334599,-0.00633993854263865,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.0923172559609495,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0.0720893488449913,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0.103750703245415,0.313747343657604,0,0,0,0,0,0,0,-0.0260186205931208,0,0.20966846563877,0,0,0.0686177432364835,0.0986014021775884,0,0,0,0,0.00869423699746522,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.0589870830061995,0,0,0,0.0449665959900855,0,0,0,0,0,0.0970713194591938,0,0,0,0,0,0,0,0,0,0,0,-0.132201248770347,0,0,0,0,0,0,-0.0818610053030342,0,0,0,0,0,0,0,0,0,0,0.00675115935686817,0.0118173277635131,-0.0586614006988749,0,0,0,0,0
Slope,0,0,0,0.277274045236105,0,0,-0.445001071501236,0,0,-0.425831490632617,0,0,0,0,0,-0.121898671950877,0.315714100387094,0,0,0,0,0,0,0,0,0,0,0,0,0.0694410723827452,0,0,0,0,0.304570097087124,0,0,-8.67361737988404e-19,0,0,0,0.256538840672458,0,0,0,0,0,0,0,0,0,0,-0.149570789952161,0,0,0,-0.469122506349134,0,0
TED,0,0,-0.566055628948559,0,0,0,0,0,0,-0.395050887729474,0,0,0,0,0,-0.646451604566794,0,0,0,0,0,0,0,0,-0.171921120876478,0,0.23133881541612,0,0,0,0,0,0,-2.14378009102265,0,0,0,0,0,0,-4.48839296881142,0,0,0,0,0,0.624896086414214,1.495781141717,0,0,0,-1.90182615796033,0,0,-1.84989755168923,0,-4.50721417404435,0,0
RealEstate_excess,0,0,-0.54708485985278,0,0,0,-0.11443012764218,0,0,0,0,0,0,0,0,0.0538592629875286,0,0,0,0,0,0,0,0,0,0,0.0245713550640971,0,0.05878857267613,0,0,0,-1.73472347597681e-18,0,0.430316714923471,0,0,0,0,0,0,0,-0.029694876469043,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0128546166039003,0,-0.440074581157196,0,0,0,0
MKreturn,0,0,-0.342084096494092,-0.12815103764321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100583220033303,0,0,0,0,0,0,-0.0762179456004476,0,0,0,0.0457611058347137,-0.113298796965492,0,0,0,0,0,0,0,0,0,-0.00164329759770613,0,0,0,0,0,0,0,0,0,0,0.0280907112108075,-0.0159278367917088,-0.389834913677884,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00883093135623358,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0649186228601122,-0.0176425230071166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367037553361046,0,-0.0314027210890439,0,0,0,0,0.0148323027338566,0,0,0,0,0,0,0,0,0.0214534193178226,-0.064273782972972,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112258427446121,0,0,0,-0.0023354133619648,0,0,0,0,0,0,0,0,0,0.00119102823921349,-0.00164096909654836,0,0,-0.00884925420067913,0.00287653046379461,0,0,0,0.109980300048322,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012309152289111,0,0,0,0,0,0.00217778795139552,-0.0014903755843866,0,0.0053423095645823,0,0,0,0,0,0,0,0,0,0.00125185220774639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00254406524670352,0.00121089023907407,0,0,0,0,0
