,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000858.SZ,X000625.SZ,X002304.SZ,X600276.SH,X600690.SH,X000063.SZ,X600031.SH,X000338.SZ,X600372.SH,X000157.SZ,X002241.SZ,X600741.SH,X600089.SH,X600703.SH,X000100.SZ,X601877.SH,X002236.SZ,X000581.SZ,X600271.SH,X000568.SZ,X000623.SZ,X000559.SZ,X000550.SZ,X600118.SH,X000050.SZ,X002475.SZ,X300124.SZ,X002456.SZ,X600066.SH,X002294.SZ,X600839.SH,X002129.SZ,X600867.SH,X002007.SZ,X600177.SH,X000869.SZ,X000800.SZ,X000400.SZ,X300003.SZ,X002038.SZ,X002292.SZ,X600435.SH,X000977.SZ,X002465.SZ,X600809.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000568.SZ,0,0,0,0,0,0.418852032984886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0788639587066628,0,0,0,0,0,0,0,0,0,0.0443668559910505,0,0,0,-0.0135446323506584,0,0,-4.33680868994202e-19,0,0,0,0,-0.0136798742697418,0,0,0,0,0,0.0649788189376464,0,-0.000596650830654154,0.0330650576868259,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0,0,0,0,0,-0.187046800886225,0.199435224386798,0,0,0,0,0,0,0,0,0,0,0.336773989783589,0,0,0,0,0,0,0,0,0,0,0,0.300838650993285,0,0,-0.12477892025359,0,0.111103044811376,0,0.134802150038379,0,0,0,0,0,0,0,0,0,0.029001525728975,-0.0419404615435746,0,0,0,0,0,0
X000559.SZ,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0917803941007799,0,0,0,0,0.205924438518885,0.00933456134615068,0,0.0717021836105954,0,0,0,0.045329927512656,0,0,0,0,0,0,0,0,0,0,0.0120352078442614,0,0.0920362008400251,0,0.0163710565207083,0,0,0,0,0,0,0,0.300567070652253,0,0,0.00325765713179882,0,0,0,0,0,0,0
X000550.SZ,0.094933436163699,0,0,0,0,0,0.0808208950853326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0954196580576654,0,0,0,0,0,0,0,0.0907619759112843,0,0,0,0,0,0,0,0,0.00747463381438503,0,0,0.0374474787744016,0,0,0,0.208900254892134,0,0,0,0,0,0.0063220266144087,0.0108249024181412,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2438948088214,0,0,0,0.101481948568823,0,0,0,0.0592415283390903,0,0.0931802451855779,0,0,-0.0484470813907873,0,0,0,0,0,0,0,0,0,0.109036379244611,0,0,0,0,0,0,0,0,0.27181378227776,0.167652833077916,0,0,0,0,0.0251726308131059,-0.0104212080971815,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,-0.346625259583233,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147063951265376,0,0,0,0,0.224278575238744,0,0,0,0,0,0.242838944426588,0,0,-0.00202894967796539,-0.0690558935728289,0,0,0,0.446791357050299,0,0,0,0,0,0.232986825265934,0,0,0,0,-0.0524747394154906,0,0,0,0,0.0598944735016674,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037687480839274,0,0,0,0,0,0,0,0,0,0,0,0,0.1070963891944,0,0,0.119420307578831,0,0,0,0,0,0.00776212508689378,0,0,0,0,0,0,0,0.0824285528487765,0,0.0212424703110692,0,0.0875106521843949,0,0,0,0.00672509218448728,0,0,0,0,0,0,0
X300124.SZ,0,-0.00920566734015416,0,0,0,0,0,0,0,0,0,0.0795924292856988,0,0.331117606343857,0,0,0,0,0,0,0,0.397201730961076,0,0,0,0,0,0.0235948484567476,0,0,0,0,0,0,-0.316800934509919,0,0,0,0,0,0,0,0,0,0,0.104680067883436,0,0,0,0,0,0.041060138323995,0,0,0,0,0.327759632265215,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0944613223822719,0,0,0,0,0,0,0,0.186725103190281,0,-8.67361737988404e-19,0,0,0,0,0,0.0412466079877424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168087400509542,0,0.036144150508333,0,-0.00700123736752012,0.0388261734457836,0,0,0,0,0,0
X600066.SH,0.326489172939476,0,0,0,0,0,0,0,0,0,0,0,0,0.0968436539858116,0,0,0,0,0,0.200242666636865,0,0.0393710250153894,0,0,0,0.00920400533843005,0,0.0372356982912273,0,0.0131756486625251,0,0,0,0,0,0,0,-0.0252990745097281,-0.0321051669478804,0,0,0.0404223810839567,0,-0.0119331345679095,0,0,0,0.0159624676774893,0,-0.0682277099489279,0,-0.0153893736950945,0,0,0,0,-4.33680868994202e-19,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0.154767092720054,0,0,0,0,0.113091339878206,0,0,0,0,0.134959515324407,0,0.116432714294013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157680566526372,0.135605759386724,0.0122667601316532,0,0,0,0,0,0,0.0620323369882463,0.0778075958321906,0.0212492423875335,0.0446648463946698,0,0,0,0.0221833408809208,-0.0430648240689248,0,0,0,-0.0323158656114766,0,0
X600839.SH,0.236391619707621,0,0,0,0,0,0,0,0.00547722190640167,0.0707264199462196,0,0,0,0,0,0.125569553046875,0,0,0,0,0,0,0,0,0,0,0,-0.0148473105024583,0,0,0,0,0,0,0,0,0,0,0.0239263385222705,0,0.321711396155627,0,0,0,0,0,0,0,0,0,0,0.0508294731765063,-0.144711114240705,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033155210010874,0,0,0,0.0481658816520054,0,0,0,0,0,0,0,0,0,0,0.183205138618852,0,0,0.477452404151148,0,0,0,0,0,0,0,0,0,0.0756205281470087,0,0,0,0,0,0,0.123185294708131,0,0,-0.0480272270723917,0.0443209248211695,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034545801868822,0,0,0,0,0.0778656871025749,0,0,0,0,0,0.0658077103910386,0,0,0,0,0,0,0,0,-0.0717037624152137,0,0.267132108413207,0,0,0.00268565273833112,0,0.0490032958654231,-0.0302450933567833,0,0.00725057061125124,2.16840434497101e-19,0,0,0,0,0,0
X002007.SZ,0,0,0.267328765137926,0,0,0,0.107410739910384,0,0,0,0.239595234717174,0,0,0,0,0,0,0,0.303334125188121,0.137543022546171,0,0,0,0.0202800152879565,0,0,0,0,0,-0.00965186721653418,0,0,0,0,0,0.00592211174618097,0,0,0,0,0.0628554125487354,0,0,0,0,0,0,0,0,0,0,0.0197097398144309,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,-0.0499819926540785,0,0,0,0,0,0,0,0,0.135858681004984,0,0,0,0.156671556044714,0,0.105149655397971,0,0,0.0548766649154934,0,0,0,0,0,0,0,0,0,0,0,0.0761327432686365,0,0,0,-0.00674540710619407,0,0,0,-0.0277988064404951,0,0,0.0205387452446801,0,0,0.00694405902000855,0,0,0,0,-0.0168204697118699,0,0
X000869.SZ,0,0,0.0154609019652109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0557664797461116,0,0,0,0,0.160658687505024,0,0,0.101903868620412,0,0,0.0773465843155896,0,0,0.14051906805953,0,0,0.0249484412847022,0,0,0.0237115695751097,0,0,0,0,0,0,0,0,0,0,0.235374226973567,0,0.0105842428250495,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0.0542002400098382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0128210558812232,0,0.0953702225302697,0.0309892692227654,0.0376215007639521,0,0,0,0,0,-0.0700926500588924,0.0165280028845309,0,0,0,0,0,0,0,0,0,0,0,0.261886483615916,0,0,0.0114585400508926,-0.0180293077183785,0,0,0,0,0,0
X000400.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0855541135544473,0,0,0.0949448247339768,0,0,-0.00220958637276576,0,0.081429426820395,0,0.0952571329874674,0,0,0,0,0,0,0,0,0,0,0,0,0.0403076752715914,0,-0.0546428786984533,0,0,0,0,0,0,0,0,0,0.0246829552157819,0,0,0,0.00179935604309155,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10986777628748,0,0,0,0,0.10989750807486,0,0,0,0,0,0.0500346597765625,0,0.0780200342266094,0.0458427451457803,0.17595788210465,0,0,0.241254112261283,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0234409997938602,0,0,-0.0477735061178297,0,-8.67361737988404e-19,0,0,0,0,-0.206676446901805,0,0
X002038.SZ,0.0378809117416556,0,0.112927536482093,0.0560745114340873,0,0,0,0.269202043969015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00561134727093303,0,0.0112845036503625,0,0,-0.0716057866412256,0,0,0,0,0,0,0.111784715603466,0,0,0,0,0,0,0,0,0,0,0,0,0.0466276434529688,-0.0318854880530071,0,0,0,0.114539367285299,0,0
X002292.SZ,0,0,-0.0337644278385993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0717315390970958,0.0772910935089588,0.250984065131114,0,0,0,0,0.0177848431240328,0,0,0,0.226048608500375,0,0,0,0,0,0.0497333085950557,0,0,0,0,0,0,0,0.0856084581937706,0,0,0,0,0.0486436505427679,-0.115414476654736,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0.220847133069573,0,-0.211103797733358,0,0,0,0,0.0988664913505685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107915504449468,0.104751776026392,0,0,0.0245737033111584,0,0,0,0,0,0,0,0,0,0,0.216786142666021,0,0.306124246655412,0,0,0.219160574549648,0,0,-0.0168972565950043,-0.0584427309251945,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0517122944102607,0.0830234099998526,0,0,-1.38777878078145e-17,0,0,0,0,0.0693756981447751,0,0,0,0,-0.131548976830941,0,0,0.254971869253339,0,0,0.107768181404055,0,0,0.307805628139993,0,0,0,0,0,0,-0.101880399000452,0,0,0,0,0,0,0.127354402322619,0,8.67361737988404e-19,-0.0161380587625051,0,0,0,-0.247891066279619,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125618269381648,0,0,0,0,0,0,0.0344890285555275,0,0,0.1311348374344,0,0,1.38777878078145e-17,0,0,0.0601950118809906,0,0.0600778141925575,0.0976966668858831,0,0,0,0.219462161404595,0,0.107522071694448,0,0,0,0,0.100660147036878,0,0,0,0,0,0,0,-0.00898756910470309,0.0697930141216189,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.535490955628709,0,0.0592502778390658,0.193843655467276,0,0,0,0,0.00986983593414447,0,0,0,0.268994013564021,0,0,0,0,0,0,0,-0.0418250238929099,0,0,0,0,0,0,0,0,0,0.0137200375166378,0,0,0,0,0,0,0,0,0,0,-0.169417324135071,0.256808968328113,0,0,0,0.0197083166320346,-0.0401673975293709,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075992513033997,0.149978335109333,-0.146927488890235,0,0,-0.0390552702026746,0.126194168846847,0,0.165245620564808,0,-0.0140201700007141,0,0,0,0,0,0,0,0,-0.0804788411894072,0,0,0,0,-0.0272500384935884,-0.204795739037031,0,0,0,0,0,0,0,0.023525099993781,0,0,0,0,0.0104707848034207,-0.00523930119756838,-0.0695310276726828,0,0,-0.0155095224788177,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246013598414692,0,0,0,0,0,0.116375225958662,0,0,-1.38777878078145e-17,0,-0.0803007582317679,0.637781216944857,0,0,0,0,0,-0.488861763775373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40715585293412,0,0,0,-3.89488726517134,0,0
TED,0,0.0135731139803891,0,0,0.412109327644441,0,0,0,0,0,0,-0.32266605582064,0,0,0,0,0,0,0,-0.397156566663474,0,-0.145862605336333,0,0.228952998569101,0,-0.510683075317454,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0666221036816642,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600937585385439,0,0,0,0,1.06392765985146,0,0
RealEstate_excess,0,0,0,-0.0216071324422017,-0.233829652398609,0,0,0,-0.219717123972841,0,0,0,0,0.016327827759565,0,0,0,0,0,-2.16840434497101e-19,0,-0.00642572176534313,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0608397005658022,0.0491015213632296,-0.0479600409034642,0,0,0,0,0,0,0,0,0,-0.0300336306684823,0,0,0,0.0422429760249716,-0.0949068513019871,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.0806074616752174,0,0,0,0,0,0,0,0,0,0,0,0,-0.0324779886725652,0,0,0,0.0494026989472766,0,0,0,0,0,0,0,-0.0471394532750761,0,0,-0.171395646915461,0,0.0736527842649462,0,0,0,0,0,0,0,0.0122489275767192,0,0,0.0164656808740193,0,0.000693087854162661,0.0012167679450673,0.0164256109715917,0,0,0.0630198152969688,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,-0.000764030963003988,0,0,-0.000105447583073262,0,0,0,0,0,3.3881317890172e-21,0,0,0,0,0,0,0,-0.00138192779844823,0,0,-0.00183571653004349,0.00339714720760683,0,0,0,0,0,0,-0.000752039966260741,0,0,0,0,-0.00173772843900644,0,0.000825055105366791,0,-9.73098853464717e-06,0.0019860909045579,-0.000427569568473747,0,-0.00113096653580888,0,0,0,0,0.00440179394084704,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0518702589633859,0,0,0,0,0,0,0.13021172245269,0,0,0,0,0,0.0261646299580861,0,0,0,-0.0460563515734508,0,0,0,0,0,0,0,0.0777279386863738,0.00554538610226929,0,-0.0257508674003579,0,0,0,0,-0.0139709517453319,-0.0677773232398098,0,0,0,-0.0999625927611469,0.0264736192242454,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00116577054479523,0,0,-0.000902131619401642,0,0,0,0,0,0.00182041428159637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00140832300348644,-0.00289242297050699,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,-0.00727144444619039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00414171379393548,0,0,0,-0.0102283953827498,0,0,0,-0.00961960772189545,-0.00477201844546603,0.00449013780782717,0,0,-0.299462818362067,0,0
