,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X600031.SH,X000568.SZ,X600066.SH,X002475.SZ,X002241.SZ,X000100.SZ,X000338.SZ,X002236.SZ,X601877.SH,X600118.SH,X600271.SH,X600177.SH,X002085.SZ,X002456.SZ,X000157.SZ,X600372.SH,X002007.SZ,X300124.SZ,X600699.SH,X300003.SZ,X600867.SH,X002294.SZ,X000559.SZ,X002292.SZ,X600089.SH,X002180.SZ,X600522.SH,X002426.SZ,X002074.SZ,X002506.SZ,X000623.SZ,X002508.SZ,X600498.SH,X000536.SZ,X000547.SZ,X000981.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0.159907551194438,0,0,0,0,0.256987456560524,0,0,0,0,0.0433981055165276,0,0,0,0,0,0,0,0.0342071272042566,0,0,0,0,-0.154796344133943,0.247580442326688,0,0,0,-0.0195406532890957,0,0,0,0,0,0.119579055253703,0,0,0,0,0,-0.0111851769194124,0,0,0,0,0,0.200620196054856,0.0224708742032544,0,0,0,0,0,0,0
X600741.SH,0,0.417869203969131,3.46944695195361e-18,0,0.0212933026209713,0,0,0.148779003486394,0.0378196293604897,0,0,0,0,0,0,0.0606388933457949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0899596487690634,0,0,0,0,-0.00758739348622973,0.00262685435808969,0,0,0,0,0,0
X600031.SH,0,0,0.00221489610911913,0,0,0,0,0,0,0.113751942311285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179100397120982,-0.0477561553931769,0.336540963462312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16736854651351,0,-0.166823842644551,-0.0655901591991035,0,0.000933741036018916,0,0,0,0,0,0
X000568.SZ,0.114740419060797,0,0,0,0.427746162309121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0772235685210507,0.105680225462979,0,0,0,0,0,0,0,0,0.00293516698555089,0,0,0,0,0,0,0,0.00745095535312367,0,0,0,0,0,0,-0.00310333866559418,0,0,0,0,0,0,0
X600066.SH,0,0,0,0.0244803301616539,0,-0.0741673069720422,0,0,0,0,0,0.00685170172855,0.176121072528688,-0.0441081679402307,0,0,0,0.0762063082541047,0,0.0384061052125511,0,0,0,0,0,0.0332882930038972,0,0,0,0,0,0.214136419682422,0,0,0,0,0,0,0,0.0958175645306388,0.273576089147,0,0,0.134034794975844,0,0,0,-0.00781007880946408,0,0.088045949375073,-0.0263013939868177,0,0,0,0,0,0,0
X002475.SZ,0,0,-0.119376726648832,0,0,-0.281796774271839,0,0,0,0,0,0,0,0,0,0,0,0,-0.106882878350199,0,0,0,0,0,0,0.147651488499601,0.345616430403715,0,-0.00725514483204426,0,0,0,0,0,0,0,0,0,0.145350007405073,0,0,0,0,0.0967623250756144,0,0,0,0,-0.0221375620109769,0,-0.026393191670532,0.00687749822385706,0.0584209937390496,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,-0.086187969247253,0,0,0,0,0,0,0.366623728703202,0,0,0,0.0448889206164751,0,-0.0221344536539477,0,0,0,0,0.0583742227536209,0,0,0.327024104823182,0.155024318336789,0,0,0,0,0,0,0,0.296254968907347,0,0,0,0,-0.145836375183922,0,0,0,0,0,0,0.00190694653499492,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0686247019444549,0,0.0305630846294978,0,0,0,0,0,0,0,0,0,0,0,0.00948323573967855,0,0,0,0,0,0.017307124048386,0.013406040255229,0,0,0,0,0,0,0,0,0.0200182411454603,-0.0899248489263461,-0.00135185843136591,0,0,0,0,0.014422861474845,0,0.0164175058305,0.0302534314543209,0,0,0,0,0,0
X000338.SZ,0,0,0,0,-0.122442830698414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377973432247217,0.0126248177033426,0,0,0.326693350923909,0.336505956659555,0,0,0,0,0,0,0,0,0.070110723903872,0,0,0,0,0,0,0,0.00980208015205136,-0.0497715272906074,0.0384932993403156,0,0,0,0,0,0
X002236.SZ,0,0,0.080316310889534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0924732698340882,0,0,0,0.549633952566476,0,0,0,0,-0.422047348138069,0,0,-0.149058301299718,0,0,0,0,-0.0670962050418642,0,-0.0032261807785632,0,0,0,0.191920116422181,0,0
X601877.SH,0,0,0.0970233797114455,0,0,0,0,0,0,0.165338150371798,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263369228205476,0,0,0,0,0,0,0,0,-0.0627487479393669,0,0,0,0,0,0.0150616829672856,0.0657326251406745,0.213194388638651,0,0.0365898179649558,0,0,0,0,0,0,0.0633816156728351,-0.0412050539009847,0,0,0,0,0,0
X600118.SH,0,0,0,0.00631260032856255,0,0,0,0,0,0,0,0.0248573617879285,0,0.0403530375108191,0,0,0,0,0,0.137510023465209,0,0,0,0,0,0.0521776571673021,0,0,0.111006896759576,0,0,0,0,0.0928902670213214,0,0,0.0838322515156319,0.338521432925022,0,0,0,0.0286150637686529,0,0,0,0,0,0,0,0,0,-0.0032244981873081,0,0,0,0,0,0.0666139690231141
X600271.SH,0,0,0,0.0518282711020558,0,0,0,-0.0539021048474103,0,0,0,0,0,0,-0.0942976483431907,0,0,0,0,0,0,0,0,0,0,-0.0810613696925917,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0806987718256438,0,0,0.23108073432816,0,0,0,0,0,0,-0.067137228879871,-0.0419991371508669,0.0513389894399895,0,0,0,0,0,0
X600177.SH,0,0.0901907411483657,0,0,0,0,0,0,0,0.139948942930643,0.245279790756724,0,0,0,0,0,0,0,0,0,0,0.0566216133511298,0,0,0,-0.00280365109147867,0,-0.0328292818023769,0,0,0,0,0,0,0,0,0,0,0,0,-0.0741517779974693,0,0,0,0,0,0.0991493662697045,0,0,-0.00481411579219927,-0.0226049260301093,0.017321309805902,0,0,0,0,0,0
X002085.SZ,0,0,-0.0491483598244876,0,0,0,0,0,0,0,0,0,0,0.164940838779476,0,0,0,0,0,0,0,0.0926053437627871,0,0,0,0,0.126689797319095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038309015617545,0,-0.0472590152063197,0.0151500319134491,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.207850124448682,0,0.155991170484718,0,0.369070522050769,0,0,0.0264912501875202,0,0,0,0,0,0,0,0,0,0,0.051318422457976,0,0,0,0,0,0,0,0,0.2116054752995,0,0.103925323525924,0,0,0,0,0,-0.00737538715567534,0,0.16828316899791,0.0814145166766444,-0.0405316082993054,0,0,0,0,0,0
X000157.SZ,0,0,0.105074045786292,0,0,0,0,0,0,0,0,0,0,0.430714944085946,0,0,0,0,0,0.024245540661167,0,0,0,0,0,0.0306862185577958,0,0,0,0,0,0,0.0171357156185758,0.0086572066472663,0,0,0,0,0,0,0.112709823820896,0,0,0,0,0,0,0,-0.0283707583592102,0,0.0135089172559548,-0.0186486046764068,0,0,0,0,0,0
X600372.SH,0,0.0312273581609854,-8.67361737988404e-19,0,0,-0.0336042559438252,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324362598589924,0,0,0.193501046805832,0,0,0,0.00544210394978865,0,0,0,0,0,0,0,0,0,0,0.0209001739493448,0,0.229293624082976,0,0,0,0,0,0.0988397915322605,0,0,0,-0.00255608506447132,0.00687475637899812,0.0124665668162344,0,0,0,0,0,0
X002007.SZ,0,0,0.116727690733794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0968398521538536,0,0,0,0,0,0,0,0.0127634189173206,0,0,0,0,0,0,6.93889390390723e-18,0,0.162836354979371,0,0,0,-0.0778982093707305,0,0,0,0,0.00237589973439017,0,0,0.311421006086857,0,0,0,0,-0.0112474667560099,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158178912890421,0,0,0,0,0,0,0,0,0.12061966113167,0,0,0,0,0,-0.0238555314910553,-0.0644695687159502,0,0,0.0327077997385186,0.289206659423949,0,0,0,0,0,0.103562082800106,0,0,0,0,0.143852115494435,0,-0.030029528489175,0.0129393836312298,0.031734251510939,0,0,0,0,0
X600699.SH,0,0,-0.235146138227134,0,0,0,0,0,0,0,0,0,0,0,0,0.1417912285989,0.0482023740279191,0,0,0.182902703509758,0,0.0343438780560148,0,0,0,0,0,0,0.214969458133655,0,0,0,0,0,0,0.127675550168268,0,0,0,6.93889390390723e-18,0,0.0251950346630323,0,0,0,0,0.0935646412418583,0,0,0,0,0.0223747736855481,0,0,0,0,0,0
X300003.SZ,0,0,0,0.139576068207571,0,0.0255346680761298,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0771306992363611,0,0,0,0,0,0.153344402664543,0.0184575402278031,0,0,0,0,0,0,0,0,0.127458024010962,0.452554698320212,0,0,0.0368274041369406,0,0,0,0,0,0,-0.0423304653175108,0,0,0,-0.0130101351520502,0.0109938610122856,0,0,0,0,0,0
X600867.SH,0,0,0.0179953372391698,0,0.0989797941359249,0,0,0,0,0,0,0,0,0,0,0,0,0.049606629440849,0,0.153483511493177,0,0,0,0,0,0,0.035267262339207,0,0,0,0,0,0.0183172884883781,0,0,0,0,0,0.0303386567727699,0.0396083368852684,0,0,0,0.00597160203940064,0,0,0,0,0,0,-0.00950771432120329,0,0,0,0,0,0,0
X002294.SZ,0,0.113022053363937,0,0,0,-0.101519889851387,0.120296491545447,0,0,0.083334927060943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205223666619148,0,0,0,0,0,0,0,0,0.0426600433137833,0,0,0,0,0.105084733373232,0,-0.136173668510522,0,0,0,0,0.0176876170033998,-0.0170521019345911,0,0,0,0,0,0
X000559.SZ,0,0,0.039794767095581,0,0.0142182077276475,0,0,0,0,0,0,0,0,0.00380637167149699,0,0,0,0,0,0.0781145601940725,0,0,0,0,0,0.0747405025556118,0.0599957190740718,0,0,0.011189342008408,0,0,0.336044336591785,0,0,0,0.174290338411055,0,0,0,0,0,0.0843958442998748,0,0,0,0,0,0,0,0,0.015929747262754,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00781700175020879,0,0,0.154591908879949,0,0,0,0,0,0,0,0,0,0,0.0508630095597951,0,0,0,0,0.435632029148203,0,0,0.0769924994923996,0.17935491423867,0,0,0.246302239605373,0,0,0,0,0,0,0.123946534502542,0.00251389941264782,0,0.0442875879007818,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0.304250201730762,0,0.105787498661928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697446858677257,0.0965296369006092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0665642293190935,0,0.0448207059438882,-0.032954373107426,0,-0.00501236015876226,0,0,0,0,0,0
X002180.SZ,0,0,0.204302271051408,0,0,0.0214086528336613,0,0,0,-0.568872977853189,0,0,0,-0.316395069650511,0,0,0.19260076320072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172595469043677,0,0,0,0,0.347390244669153,0,0.264993381377638,0,0,0,0,0,0,0.0601675821408511,-0.100893899111307,0,0.0103863987934996,0,0,0,0,0,0
X600522.SH,0,0,0,0,0.196867275128805,0,0,0,0,0,-1.38777878078145e-17,0,0,0.167433976439242,0,0.300615989427823,0,0,0,0,0,0,0,0,0.35366942880458,0,0.0950896003412039,0,0,0,0,0,0,0.0160325442330592,0,0,0.10027173980275,0.0894664444736007,0.030098318849235,0,0,0,0,0,0,0,0,0,0,0.0249873973204643,-0.00928022561849053,0,0,0,0,0,0,0
X002426.SZ,0,0,0.0267218619489019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382075664035676,0,0,0,0.00176380242736725,0,0,0,0,0,-0.103378092157229,-0.0273130068550028,0,-0.220802380512974,0,0,0,0,0.073665986854718,0,0,0,0,0.0589489473983889,0,-0.0646700871493697,0,0.107245835852328,0,-0.102219839753634,0.0725979129386911,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0.014909196888035,0,0,0,0,0,0,0,0,0.142435584340736,0,-0.0340042449144889,0,0,0,0,0,0.229889870410826,0,0,0,0,0,0,0,0,0.312882514035072,0.0663948457346406,0,0,0,0,0,0,0.166832726045945,0,0,0,-0.0947700181069091,0,0,0,0,-0.05118502311108,0,-0.0064934000220776,-0.0223560933491089,0,0,0,0,0,0
X002506.SZ,0,0,0.0563918283570127,0,0,0.0921482611284708,0,0,0,0.121880422027674,0,0,0,0.0391190890899958,0,0,0,0,0,0.0142649508497982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113666997024775,0.360113706503141,0,0,0.0996792546452302,0.0931427935397903,0,0,0,0,0,0,0,0,0,0.0255481655943595,0,3.46944695195361e-18,0,0,0,0,0
X000623.SZ,0,0,0.292730624064091,-0.022205784327881,0,0.0294388899769032,0,0,0,0.233417041359937,0,0,0,0,0.286029517733693,0,0,0,0,-0.413452901517643,0,0,0,0,0,0,-0.242197938661475,0.430356731194034,0,0,0.151760948538731,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.243528646294148,0,-0.068425937173403,0.200385906535076,0,0,-0.0179288263972789,0,0.754348708969871,0,0,0,0.682100778184117
X002508.SZ,0,0,0.15613546216415,0,0.0541243781131331,0,0,0,0,0,0,-0.0777156625382815,0.0789789588050923,0,0,-0.128914069260028,0,0,0,0,0,0,0,0,0,0.122572974734281,0,0,0,0.0844782212965541,0,0,0,0,-0.204120259956556,0,0,0,0,0,0,0,0,0.0392577368570056,0,0,0,0,0,-0.0911141336814945,0.00316423966398844,0,0,0,0,0.0437724344912596,0,0
X600498.SH,0.308140228880214,0,0.023868761643464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198738358358232,0,0,0,0,0,0,0,0,0,0.0296191563984062,0,0,0,0.0380472584834629,0,0,0.212541601440758,-0.261501055807349,0,0,0,0,0,-0.153636123304301,0,-0.0161318511186312,0,0,0,0,0,0
X000536.SZ,0,-0.116079445080397,0.0780919359172229,0,0,-0.0643999798603689,0,0,0,0,0,0,0,0,0,0,0,0.0754564461201673,0,0,0,0,0,0,0,0,0,0,0,0.0214700594885355,0,0.0670338262505661,0,0,0,0,0,0,-0.109702776469025,0,-0.320156461547942,0,0.25663830453218,0,0,0,0,0,0,-0.000948083161193701,-0.0260404895771138,0.0284618231415809,0,0,0,0,0,0
X000547.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000981.SZ,0,0,-0.206458439612713,0,0,0.269417841835442,0,0,0,0.190593734960907,0,0,0,0,0,0.0281436084932063,0,0,0,0.155345611668668,0,0,0,0,0,0.0804062559530637,-0.155738736296928,0,0.25541549905675,0,0.133571681071422,0,0,0,0,0,0,0,0,0,0.0423826127500458,0.0321544160059608,0,0.100874483412184,0,0,0.0956199574225503,0,0,0,0.0698706696340271,-0.0498207253436327,0,0,0,0,0,0.145220778714808
Change_TY3M,0,0,0,0.139350685248816,0,0,0,0,0,0,0,0,0,0,0,0,-0.410848192912548,0,0,0.0886962471507871,0,0,0,0,0,0,0.24392689654797,0,0,0,0,0,0,0,0,0,1.06957886858581,0,0,0.0371457449780202,0,0,0,0.0333123509877612,-0.228298787257665,0,0,0,-0.0328763049858248,0,0.0924011131223644,-0.0481286548184782,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.546191613522825,0,0,0,0,0,-0.598975400600528,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0261013913446557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.34135850215274,0,0.667573288947411,0,0.954629134733052,0,0,0,0,0,0
TED,0,0,0,0,0,0.575338952236476,0,0,0,0,0,0,0.609821705841892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.801487260120168,0,0,-1.2090900898322,0.387649926783767,0.189842107744722,0,0,0,0,0,0,0,0,-0.521802709444562,1.19301472627805,0,-2.06178456033829,0,0,-3.44405478544654,0,0
RealEstate_excess,-0.287455004590293,0,0,0,0,0,0,-0.122590646415983,0.103411507905708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0449292829093718,0,0,0,0,-0.168801441314883,0,0,0,0,0.221452753839911,0,-0.173211771189396,0,0.0280016913699044,0,0,0,0.100981062381026,0,0,0,0,0,-0.0203278163422086,0.0202624534609938,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0.0466829902655623,0,-0.178354992595452,0,-0.0636851842848983,0,0.0278454340745734,0,0,0,0,-0.00386005504561198,0,0,-0.0427946286115632,0,0,0,0,0,0,-0.00311300724402599,0,0,0,0,-0.13966262168124,0,0,0,0,0,0,0,0,0,0,0,0.0257208356928863,0,-0.00832466054000549,0,0,0,0,-0.0234619752587882,0.0237577517218441,0.0903482012116939,0,0,0,0,0
MKvol,0,1.35525271560688e-20,-0.000280478621408765,0,0,0,0,0,0,0,0,0,0,0.002925232981164,0,0,0,0,0,0,-0.00183808992294525,0,0,0,0,0,-0.00138801691136289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00277871092028845,0,0.00295378300288545,0,0,0.00440570726548783,-0.00338498053372532,0.000487911254006484,-0.0014067093322054,0,0,0,0,0,0.0201511677155591
CarbonVol_Shenzhen,0,0,0,0,0,0.00084941541249235,0,0,0,0,0,0,0,0,-0.0512774432291359,0,0,0,0,0,0,0.0579039672540838,0,0,0,-0.0339589631647923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00507801604750797,-0.0229114196524714,0,0,0,0,0,-0.705327994218464
CarbonVol_Guangdong,-0.0206350179841536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00201438781128537,0,0,0,0,0,0,0,0,0,0.00274030459676092,0,0,0,0,0,0.00537087504585746,0,-0.0151551083221543,0.0224601109707198,0,0,0,-0.0225285858529522,0,0,0.00126425670182195,0.0030738246899908,-0.0197890955254115,-0.00342198144519953,0,0,0,0.00580183104123058,0.00223073083254268,-0.00288088564059859,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167971635431226,0.0325154629521476,0,0,0.0341273052379932,0,0,-0.01202882838283,0,0,0,0,0,-0.0126656090788454,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,-0.02528821346702,0,0,0,0,0.0428570925583356,-0.0399607540262679,0.00580619385425347,-0.0106541810213,0,0,0,-0.497339673346382,0,0
