,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X600690.SH,X003816.SZ,X600809.SH,X000651.SZ,X000568.SZ,X002371.SZ,X600104.SH,X000725.SZ,X600031.SH,X000625.SZ,X000063.SZ,X002304.SZ,X300124.SZ,X000338.SZ,X000596.SZ,X002179.SZ,X300014.SZ,X002241.SZ,X000100.SZ,X600089.SH,X002463.SZ,X600372.SH,X600703.SH,X000157.SZ,X600584.SH,X002028.SZ,X000977.SZ,X600066.SH,X600741.SH,X600522.SH,X002236.SZ,X600183.SH,X002049.SZ,X600418.SH,X601877.SH,X000921.SZ,X000661.SZ,X000800.SZ,X002223.SZ,X002180.SZ,X600487.SH,X600177.SH,X601799.SH,X600460.SH,X002074.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.279412665749003,0,0,0,0,0,0.140052115044189,0,0,0,0,0,0,0,0,0,0,0.0262074133814611,0.0997566842029185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00334455369276063,-0.0104659594766202,0,0,0,0,-0.0388390452167179,0,-0.01871506267148,0,0,-0.0238972046699652,0,0,-0.00696313440297772,-0.0863517835833347,0,0,0,0.016335345529914,0,0
X000858.SZ,0.210977318328969,0,0,0,0,0,0,0.0376160448685319,0,0.327631991282121,0,0,0,0,0,0,0,0,0.00883648941420513,0.035298507410701,0,0.00496602726380976,0,0.0217793256308694,0,-0.0233286704522379,0,0,0,0,0,0,0,0.0652855909538001,0,0.0265655827018559,0,0,0,0,0,0,0,0.0490459308076541,0,0,0,0,0,0.0737687515674254,0,-0.00387329655333522,0,0,0,0,0.0301570334363748,0,0
X600276.SH,0,0,0,0,0,0,-0.070871892991353,0,0,0,0,0,0,0,0.0472427943943586,0,0.0291947938719616,-0.0828198188404033,0,0.087874418915944,0,0.0092649463617977,0.0578231776919762,0.128689467132075,0,-0.0422032447467984,0,0,-0.0185415632865622,0,0,0,0,0,0,0,0,0,0,0,0.0129709511693255,0,0,0,0,0,0,0,0.123072737213536,0,0.0890030849337268,-0.00596802605995942,-0.00758394822629583,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.145656212119015,0,0,-0.0370275988256933,0,0.516060985860695,0,0,0.0378047866255362,0,0,0,0.247191933644584,0.0932009933462482,0,0.0126309371860878,0,0,0,0,0,0,0,0,0,0,-0.0387566956918814,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.0071926806365406,0,0,0,-0.0397115165516354,0,0
X002415.SZ,0,0,0,-0.03010853570551,0,0.0343002606379409,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0421429186904777,0,0,0.276594974956627,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0.021030895077226,0.173101471795517,0.0314103328218867,0.11789455069447,0,0,0,0,0,0,0,0,0,-0.132849629101565,0,0,-0.0137028693638791,0,0,0,0.00821557405305576,0,0
X600690.SH,0,0,0,0,0,0,0,0,0.277070863094257,0,0,0,0.112120569791376,0.110523306676722,0,0,0,0,0.093156160500483,0,0,-0.0571784419689999,0,0,0,0,-0.0106886775110487,0,0,0,0,0,0,0,0,0,0.14186333651322,0,0,0,0.250548560870319,-0.210011333998309,0,0,0,0,0,0,0,0,0,0,0,-0.127338549662636,0,0,0,0,0
X003816.SZ,0,0,0,0,0,-0.0962892829482202,0,-0.049402325880102,0,0,0,0,0,0,0,0,0,-0.224332838931485,0,0,0,0,0,0,0,-0.039852095178938,0,0,0,0,0,0,0.100989289239131,-0.143837123935642,0,-0.0893027912965051,8.67361737988404e-19,0,0,0,0,0,0,0,-0.234756308772256,0,0,0,0,0,0,0.0895293544214525,0,0,0,0,-0.0578806604195678,0,0
X600809.SH,0.174953838874666,0,0,0,0,0,0.0787345794373895,0,0,0,0.107008226324241,0,0,0,0,0,0,0,0,0.472373651473794,0,0,0,0,0,0,0,0,0,0,0.0529614274232188,0,0,0,0,0,0,0,0,0,0,0,0,0.130830283618879,0,0,0,0,0,-0.0321719200898582,0,0.0557571337165708,0,0.120410100014778,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.0206030202390297,-0.01581367314079,0.0419247158115789,0,0,0,0,0,0,0,0,0,0,0.0528554260738155,0,-0.00237916336361756,0,0,0,0.0738353229548368,0,0,0,0,-0.0559996085500385,0,0,0.0242255732548711,0,0,0,0,0,0.0323558196343956,0,0.117888853214185,0,0,0,0,0,0,0,0,-0.04083806246156,0,-0.00604661440041197,0,0,0,0,-0.0163660205240866,0,0
X000568.SZ,0.501152547963964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278548960500469,0,0,0,-0.0989057649005869,0,0,0,0,0.0325475214683392,0.0586201011293784,0.0480143737656508,0,0.026587266518574,0,0,0,-0.0230047550033891,0,0,0,0,0.144197505593059,0,0,0,0,0,0.0090412414797405,-0.0708199559177833,0,0,-0.0556270287333299,0,-0.0122716666942504,0,0,-0.000958939440376465,0,0
