,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600276.SH,X600809.SH,X600690.SH,X002304.SZ,X002475.SZ,X000651.SZ,X000063.SZ,X002371.SZ,X300124.SZ,X600104.SH,X000725.SZ,X003816.SZ,X600031.SH,X000596.SZ,X002129.SZ,X300014.SZ,X000625.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X000977.SZ,X002049.SZ,X000100.SZ,X002236.SZ,X600372.SH,X002241.SZ,X601877.SH,X000661.SZ,X600584.SH,X000157.SZ,X600741.SH,X600522.SH,X002180.SZ,X002074.SZ,X600702.SH,X000066.SZ,X000733.SZ,X300003.SZ,X600460.SH,X300142.SZ,X002463.SZ,X000988.SZ,X002007.SZ,X300146.SZ,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000063.SZ,0,0,0,0.158899630301777,0,0,0,0,0,0.0329802580835815,0,0,0,0,0,0,0,0,0,0,0,-0.0196247761967201,0,0,0,0.298882448395522,-0.353002832577705,0,0,0,0,-0.0583514154590229,0,0,0,0,0,0,0,0.0462270814850138,0.285253782416326,0,0,0,0,0.00517591739575816,0,0,0,0,0,0.156744400785476,-0.215645237190157,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402575632504066,-0.336296109125989,0,0.0323441721926434,0,-0.0100511333007724,0,0.07737808047195,0,0,0.188466384575685,0,-0.0758591326450019,0,0.040320423098938,0,0.166238440805983,0,0,0,0,0,0,0,0,0,0,0,0.0744523779662066,0,-0.0823676081034794,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,-0.126630743020175,0.0362760402068032,0.034356900320322,0.150309855574775,0,0,0,0,0,0,0,0,0,0.11288120412517,0,-0.0393115837935432,0,-0.0595951065634231,0,0.0655216501736544,0,0,-3.46944695195361e-18,0,0.24592779027161,0,0.049345733791687,0,0,0,-0.0430954604655561,0,0,0,0,0,0,0,0,-0.0401687851867966,0,0,0,0,0,0.0169105153227402,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0.0419110876061604,0,0,0,0,0.0288386227593455,0,0,0,0,0,0,0.190227350235192,0,0,0,0.123361863376989,0,0,0,0,-0.0273849049408945,0,0.141542310766339,0.0128535708697364,0,0,0,0,0,0,0,0,0,0,0,0,-0.0318294806197818,0,0,0,-0.006846077383217,-0.00847819636553583,0,0,0,0,-0.00685704276289584,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0.206028480102351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334262532915262,0.192826612955255,0.115545533135261,0,0,0,0,0,0,0,0,0,0,0,0.0646442348615149,0,0,0,0,0.051638256653431,-0.0313799693122041,0,0,0,0.156870439671155,-0.032867275627208,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,-0.0267521544170704,0,0,0,0,0.0704554672771735,0,0,0,0,0,0,0,0,0,0,0.0934627115304071,0,0,0.0420918554600905,0.0437298579721893,0,0,0.0207820380336489,0,0,0,0,0,0.0129281312650807,0,0,0,0,0,0.0325140045354058,0,0,0,0,-0.0146290425919668,0,0,0,0,0.174320793634466,0,0.016793147149365,0.020609420988917,0,0,0,0,0
X600031.SH,0,0,0.116082398461258,0.00630655744701325,0,0,0,0,0,0,0,0.121723673926948,0,0,0,0,0,0,0,0,0,0.101162802985971,0,0,0,-0.0504851050234463,0,0.044983377728264,0.0242588812616286,0.00388273169699794,0,0,0,0,0.254368734844653,0,0,0,0,0.0301908544703758,0,0,0,0,0,-0.0024080020284305,0,0,0,0,0,0.0023361553619146,0,0,0,0,0,0,0
X000596.SZ,0,0.105217133789181,0,0,0,0,0,0.140693802825265,0,0,-0.049565889116299,0,0,0,0,0,0,0,0,0,-0.0375614793527031,0,0,-0.0413192995197181,0,0,0,0,1.73472347597681e-18,0,0,0,0.0891101973161132,0,0,0,0,0,0,0.188665075736846,0,0.0884358994918899,0,0,0,-0.0535917900963824,0,0,0,0,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0.0938637802086873,0,0,0,0,0,0,0,0,0,0,0,0.0616144290331352,0,0,0,0,0,0,0,0.0479359105012236,0,0,0.207669185611271,0,-0.0563259235810424,0,0,0.176183068863984,0,0.103349968561173,0,0,0,0,0,0,0.0168952569941282,0.0134870271016061,0,-0.0502048792505947,0,-0.344690325552717,0,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0593412786328018,0.0571444127230023,0,-0.051869825727868,0,0.143762803509847,0,0.0693849757893906,0,0,0,0,0,0.426546959277738,0,0,0.00909100678022277,0,0,0,-0.0418851418403058,0,0,0,0,0,-0.0542009328010601,0,0,0,0,0,0,0
X000625.SZ,0,0,0.0123846401648414,0,0,0,0,0,0,0,0,0,0.0490013923922532,0,0,0,0,0,0,0.110473826848605,0,0.0431515652682918,0,-0.056411605553997,0,0,0,0,0.0113525486761605,0,0,0,0,0,0,0,-0.0388255210766521,0,0,0,0.0263885828956737,0,0,0.0947094443111705,0,0.0463471351691814,0,0,0,0.546891854268063,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0.0382803294017898,0,0,0,0,0,0.277532090836923,0,0,0.0401433365118201,0.203242318526136,0,0,0.0275209070662037,0,0,0,0,0.0295956966794448,0.0266223084970976,0,0,0,0,0,0,0.0825467110983271,0,0,0.0453331805887885,0,0,0,0,0,-0.0524027540744907,0.0381628024852908,0,0,0,0,0.0199272328404953,0,0.0397385844245884,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,-0.0115300325894658,0,0,0,0,0,0,0,0,0,0.088155980018853,0,0,0,0,0,0,0,0.0687016621673605,0.055713200526881,-0.0518843693145108,0,0,0,0.0217567061882994,-0.0589440167710172,0,0,-0.0314178505759555,0,0.0869693731016501,0,0,0.227877530232383,0,-0.098965250164236,0,0.0483449385284861,0.00362952105138313,0,0,0,0,0,0.0209588354265791,0,0,0,0,0,0
X600703.SH,0,0,0,0.0138456432404274,0,0,0,-0.302697599652341,0,0,-0.119107228923706,0,0,0,0,0,0,0,0,0.331963058651084,0,0,0,0,0,-0.115616098021315,0,0,0,0,0.0563624718906337,0,0,0.401470613719921,0,0,0,0,0,-0.0508211685021397,0,0,0,0.308859769852098,0,-0.185429298971411,0.416987337791954,0,0,0,0,-0.112328848663219,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0.020644139171132,0,0,0,0,0,0.0620056708414724,0.0350118164284647,0,0,0,0,0,0,0,0.0643185947175608,0.36089028836891,0.121512596552727,0,0,0,0,0,0,0,0.161014734457168,0,0,0,0,0,0,0,0,0.0620873990518512,0,0,0,0,0.0423754672671536,0,0,0.0158777855009186,0,0,0,0,0.00834408915855217,0,0,0,0,0,0,0
X000977.SZ,0,-0.0383353146997338,0,0,0,0,0,0,0,0,0.292696951802909,0.134426363249294,0,0,0.232693537712566,0,0,-0.0968354517303553,0,0.123253850228043,0,0,0,0,0,0,0,0,0.0728349447649305,0.43334999600256,0,0,0,0,0,0,0.174548066640853,-0.0148757714773654,0,0,0,0,0,0,0,0.297536560223156,0,0,0,0,0,0.230512552070491,-0.354431973198244,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0.212801864143091,0.214449969025123,0,0,0,0.140485327417446,0,0,0,0,0,0,0,0,0,0.0512103258797919,0,0,0,0,0,0,0,0,0,-0.0965087157085603,0,0,0,0.274964673665581,0.0141313550439735,0.158077794192363,0,0.379431756670579,0,0.0792719467849382,0,0,0,0,0,0.00552776970492448,0.0288028687189182,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.0726611512356607,0,0.109960412647493,0,0,0.429064779492572,0,0.0800188923367931,0,0,0,0,0,0,0,0,0,0,0,0.0258451142336112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0581211297774412,0,0,0,0,0,-0.00662052873142761,0,0,0,0,0,0,0
X002236.SZ,0,0,0.143902312559674,0.431291799792959,0,0,0,0,0,0,0.0049214457336345,0,0,0,0,0,0,0.248560471158007,0,-0.0135450630414387,0,0.0434579442700708,0,0,0,0.0773580207471576,0,0,0,0,0,0,0,0.13343617885768,0,0,0,0,0,0.0264027913005346,0,0,0,0,0,0.271594073493104,0,0,0.0569870856389563,0,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0.0425187182282993,0,0,0,0,0,0,0,0.106108628103942,0.00724016884692058,0,0,0,0.0464419752739925,0,0,0,-4.33680868994202e-19,0.0937169896151283,0.0120726879045477,0,0,0.119251859232135,0,0.0203222092314536,0,0,0,0,0,0,0,-0.0545131854510314,0,0,0,0,-0.0338235920112335,0.0912818118801958,0.0325937208354112,0,0.170980820571016,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.492978683125246,0,0,0.0298630445070655,0.225756654387475,0,0,0,0,0,0,0,0,0,0,0.148003645083561,0,0,0,0,0,0,0,0,0,0.102947170995852,0,0,0,0,0,0,0,0,0,0.174050164747434,0,0,-0.0646781623009994,0,0,0,0,0,0.0249233122974807,0,0,0,0,0,0
X601877.SH,0,0,0,0.0123262637776066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802658721605082,0.168646932418131,0.0713498035578507,0,0,0,0,0,0,0,0.0221187550714585,0,0,0,0.0354841279339181,0,0,0,0.0467862571061025,0,0.104486888423723,0,0,0.0113116145831468,0.0449769510759432,0,0,-0.0528701656230989,0,0,0,0,0,0.0239960845507326,0,0,0,0,0,0,0
X000661.SZ,0,0,0,-0.115818144924989,0,0.145246078741527,0,0,0,0,0,0,0,0,-0.837900004037351,0,0,0.691903947543569,0,0.145297735006031,0,0,0,0,0,0.242289757853904,0,0,-0.0566628251749715,0,0,0,0,-0.112751817029851,0,0,0,0,0,0,0,0.231790635776299,0,0,0,0,-0.13547348620365,0.203047880871775,0,0,0,0,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,-0.312217643547485,0,0,0,0,0,0,0.368687784925116,0,0,0,0,-0.194512783910286,0,-0.298494706986435,0.00534613500499376,0,0,0,-0.156341713331282,0,0,0.166245295196914,0.230668091418048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189774220090926,0,0.165917249452993,0,0.0585255072366044,-0.0991991440005538,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,-0.0607725166460682,0,0,0,0.131556238854157,0,0.339197767645071,0,0,0,0,0,0,0,0.0840978147251267,-0.077830063106823,0,0.0262164143137726,0.134272895248563,0,0,0,0,-0.0779623449131063,0,0,0,0,0,0,0,0,0,0.00330197649084091,0,0,0,0,0,0,0,0,0.0237035194686795,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,-0.0869550840086102,-0.0240773511862314,0,-0.0279487377631676,0,0,0,0,0,0,0,0,0,0,0.00441968589186329,0,0,0,0.0996010268232376,0,0.00693872449268381,0,0,-0.00171053286472078,0,0,0,0.0182149017974351,-0.0104491549619875,-0.0539519692438746,0,0,0,0.169724411203716,-0.0304723182145009,-0.0150062118551669,0,0,0,0.0108610006088941,0.0091323757466928,0,0,0,0,0,0,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,-0.0980539293810096,0.0150646393439184,0,0,0,0,0,0,0,0,-0.229636920996591,0,0,0,0,0.114762367207053,0.376468133320219,0,0.109550384006558,0,0,0.452694080556956,0,0,0,0,0,0.162758038035571,0,0,0.0658752870140314,0,0,0,0,0,-0.0320017160192654,-0.0534787134484248,-0.0537171766490202,-0.0947699916805676,0,0.0344265069731416,0,0.10877673858951,0,0,0,0,0
X002180.SZ,0,0,-0.0930911319036477,0.0131403790057998,0,0,0,0,0,0,0.0195786840396894,0,-0.0526729285096304,0,0,0,0,0,0,0,0,-0.0441076848733745,0,0.111446425958557,0,0,0.108063679915911,0,0,0,0,0,0,0,0,0,0.0603743946209238,0,0,-0.000126056756401543,0,0.0852266500926008,0,0.101141054772307,0,-0.0326869649957552,0,-0.0153579313659436,0,0,0,-0.0260598275008898,-0.0349522786810391,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0.0586417607472642,0,0,0,0,0,0,0,0,0,0.021621241714662,0.379205628539774,0.00426319737591142,0.0123925005499028,0,0,0,0,0,0,0,0,0,0.182220246980338,0,-0.115188604037222,8.67361737988404e-19,0,0.0171709372833723,0,0,0,0,0,0,0,0,0,0,0,0,0.129671823532382,0,0.00817455090097795,0,0,0,0,0,0,0
X600702.SH,0,0,0.10317216152661,0,0,0,0,0,0,0.189751954694338,0.0267795388247474,0,0,0,0,0,0,0,0,0.124949336916046,0,-8.67361737988404e-19,0,0,0,0,0.0718901396240492,0,-0.0510103947604275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.084034140036802,0.0737863430718502,0,0,0,0,0,-0.0828846729100776,0,0,0,0,0,0
X000066.SZ,0,0,0,0.0554824547724496,-0.061655728643134,0,0,0,0,0,0.355226805437286,-0.564340448842805,0,0,0,0,0,0,0,-0.153458089918062,0,0,0,0,0,-0.0765435113674967,0.016552985575611,0.140505881048907,0,0,0,0,0,0.371054698360433,0,0,0.164783234108922,0,0,0,0,0,0,0,0,0.335198048599259,-0.208709409569082,0,0,0,0,0.121506269523482,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022264535522439,0.296367169633106,0.0759579064140019,0,0,0.0575657503068418,0,0,0.0151597284552577,0.181110677356843,0,-0.0308305988325498,0,0,0,0.00743125877209007,0,0,0,8.67361737988404e-19,0.11148180743852,0,0,0,0,0,0,0,-0.0366862487937532,0,0,-0.0499760385126172,0,0,0.00967273107849913,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,-0.000535109323037317,0,0,0,0,0,0,0,0,0,0,0,0,0.196754291693311,0,0,0,0,0,0,0,0,0,-0.053794704859576,0,-0.158808069290609,0,0,0.186707087540997,0,0,0,0.133868250281256,0,0.0731605035777547,-0.0746267617522127,0,0,0,0.0324106576322039,0,0.0268037875767982,0.326769350264459,0,0,0,0,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170116409040854,0,0,0,0,0.156373778088247,0,-0.0316489298510387,0.241685678678886,0,0.222404276839058,0,0,0,0,0,0,0,0.0746362694146005,0.0997499562051681,0,0,0,0,0,0,0,0,-0.164311723763256,0,0,0,0,0,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545179724177506,0.122939059729074,0,0,0.00447338065143763,0,-0.0109201108840976,-0.0740589373153508,0,0,0,0,0,0,0,0,0,0.00277563506479957,0.105479745464483,0.241260514044118,0,0,0,0,0,0,-0.0899957480741583,0.0916288108150297,0,0,0.0817286475852797,0,0.0246228921961,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0.124037009616479,0,0,0,0,0,0,0,0,0,-0.0141680954845644,0,0,0,0,0,0.125627059608551,0.181793951674608,-0.0688014748792184,0.327997869635342,0,0,0,-0.120313963879947,0,0,0,0,0,0,0,0,-0.217132107090448,0,0,0,0,0.293877261986326,0,0,-0.0225981375753438,0,0,0,0,0,0,0,0,0
X000988.SZ,0,0,0,-0.2532905372769,0.0991983438984266,0,-0.0519218259031346,0,0.17919515887692,0,0.13152524854573,0,0,0,0,-0.0752679165278325,0,-6.93889390390723e-18,0,0,0,0,0,0.280699371939204,0.236823344791436,0.135800785282132,0,0,0,0.0882530547464477,-0.123711039138363,0,0,0.110456355100188,0,0,0,0,0,0,0,0,0,0,0,0.34973028115725,0,0.220922568268579,-0.0785862742171258,0,0,0.0406104219925501,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0.132808834296347,0,0,0,0,0,0.0279305515256152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532587514475793,0.00248858004780854,0,0,0.0406334499187918,0.0376942232184239,0,0,0,0,0,0,0,0,0.21782320534274,0,0,0,0.0595659562621486,0,0.225988231653331,0,0,0,0.0568396070290473,0,0,0,0,0,0
X300146.SZ,0,0,0.201423234081026,-0.0519340673159462,0,0.166989189340002,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.179947838254438,0,0.177412485535448,0,0.0011083588547908,0,0,0.0313310800610016,0,0,0,0,0,0.31465150819489,0,0,0,-0.0879416229558917,0,0,0,0,0,0,0,-0.303555638831811,-0.0785683076243623,-6.93889390390723e-18,0.432993846018124,0,0,0,0.0532225814905685,0,0,0,0,0,0,0
X000800.SZ,0,0.102227961768524,0,0.17040716543419,0,0.0262833927696719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247829230487069,0,0,0,0.0774625693865239,0.0137975008549126,0,0,0,0,-0.00212121536155671,0,0,0,0,0,-0.00457420945005041,0,0,0,0,-0.00941482511293755,0,0,0,0,0.0142235023126598,0,0,0,0,0.0226683232694405,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.0973476497780041,0,0,0,0,0.216005520626836,-0.0518173917307724,0,0,0.3078404013466,0.116859668202984,0,0,-0.400851749890771,0,0,0,0,0,0.108039120696211,0,-0.0401748575495503,0,-0.0234950411268736,0,0,0,0,0,0,0,0,0,-0.0929621204213856,-0.0533718850328774,-0.259477610564857,0,0,0,0,0,0,0,0,0,0,0.0182955191321177,-0.180548432962619,0,0,0,0,0,0
Slope,0,0,0,0,0.0463092138350392,0,0,0,0,0,0,0.361564845596904,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1355897302827,0.0214873100751291,0,-0.0280573079140121,0,0,0,0,-0.0239115281248119,0,0,0,0,0,0,0,0,0,0,0,0,0.0699613546705053,0,0,0,0.0944213831151058,0,1.17691623267914,0,0,0,0,0,0
TED,0,0,-0.231723121618187,-0.365186980891449,0,0,-0.0763839781050171,0,0,0,0,0,-0.513835414473131,0,0,0,0,0,0,0.232432383852535,0,0,0,0,0.126364739974903,-0.0771309514010945,0,0,-0.0694742635984481,0,0.318804980070143,0,0,0,0,0,0,-0.0156506641269455,0,0,0,-0.515493172198622,0,0,0,0,0,0,0,0,-0.0241193604523422,0.472556643057076,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,-0.0893089015348739,0,0,-0.0796262271858617,0.0476155992398248,0,0,0.317969042921771,0,0,0,0,0,0.0214951706648312,0,0,0,-0.078938406833751,0,0,0.0909816616133555,0,0.0125916379811012,0,0,0.075224163699856,0,0,0.112641049647142,0,0,0.0106663545383466,0.03508378450717,0,0,0,0,-0.0369991062732885,0,0,0,0,0,0.0588084143745502,0,0,-0.0634276046786084,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,-0.0606305376861759,0,0,0,0,0,0,0.0901889187204625,0,-0.00990921538391198,0,0,0,0,0,-0.00546998849698341,-0.0273870411912529,0.039185653495302,0.0890293292371549,0,0,0,0.0403531375617769,0,0,0,-0.0923421048138173,0,0,0,0,0.0784344675279209,0,0,0,0,0,0,0,0.0111323491720078,0.0392201374890496,0.00248609550931908,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0.00066104247881668,-0.000562462570824506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000708343023571961,0,0,0,0,0,0,0,0,6.72249596935248e-05,0,0,0,-0.00167388436872144,-0.00238578296805539,0,-0.00109741134439244,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00327666999136325,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0.00337212997337679,0,-0.000630648135094901,0,0,0,0,6.06715607500477e-05,-0.000129638880868347,0,0,0,0,0,0,0,0,0,0,0,0,0.00195900231689616,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000677272291405313,0,0,0,0,0,0.00644583588465499,-0.00127303903256696,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021471617923292,0,0,0,0,0,0
