,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000568.SZ,X600809.SH,X000651.SZ,X002304.SZ,X600690.SH,X002475.SZ,X600031.SH,X600104.SH,X000725.SZ,X300014.SZ,X000661.SZ,X300124.SZ,X000338.SZ,X003816.SZ,X002241.SZ,X000063.SZ,X000596.SZ,X000625.SZ,X000100.SZ,X600703.SH,X300142.SZ,X000157.SZ,X002371.SZ,X002179.SZ,X002129.SZ,X002049.SZ,X000799.SZ,X600741.SH,X002007.SZ,X002236.SZ,X601877.SH,X300146.SZ,X600702.SH,X600779.SH,X002414.SZ,X600584.SH,X300003.SZ,X601799.SH,X600183.SH,X000800.SZ,X600460.SH,X000066.SZ,X600089.SH,X002074.SZ,X000977.SZ,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000725.SZ,0,0,0,0,0,0,0,0,0.0400406086811206,0,0,0,0,0,0.0810986419406443,0,0,0,0.0945814227843701,0,0,0,0.272648236043326,0.101586568120937,0.0633587607364964,0,0,0,0.0160643562395919,0,0,0,0,0,0,0,0,0.10784282921539,0,0,0.149402192970843,0,-0.0460167875840438,0,0.00925342430174293,0,0,0,-0.00795751344580993,0,0,0,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218682330674007,0.348189121860036,0,0.356364101342896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47034250089695,0,0,0,0,0.0134924886130478,0,0,0,0,0.178042023237691,0,-0.128825088301644,0,0,0,0.0654184851747486,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.14260143563229,0.0445153706058896,0,0,0,0,0,0,0.199314864338244,0,0.237612729724666,0,0,0,0,0,0.061428646067019,0,0,0.315600017393095,0,0,0,0.158854864286348,0,0.0118520065813243,0,0,0,0,0,-0.0201031895855787,-0.325287243474785,0,0,0,0.0557899390866334,0,0,0,0,0,0,0,0,0,-0.214994745768844,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.378324303813387,0,0,0,0,0.102602332831644,0,0,0,0.0194899333869473,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.365658127481675,0,0,0.0234625751653878,0,0,0,0,0,0,0,0,0,0,0.0886403632646091,0,0,0.0429028816215857,0.117561545120575,0,0,0,0,0,0,0,0,0,0,-0.00663989997607078,0,0
X000338.SZ,0,0.138342190739064,0,0,0.0557111696993771,0,0,0,0,0,0.0555845836072036,0,0,0.091000694255392,0,0,0,0,0.0147446369530558,0,0,0.0738368306563283,0,0,0,0,0,0,0,0,0,0,0,-0.0742019846548641,0,0.0811794529599455,0.0213187033604396,0,0,0,-0.0292998903572918,0,0,0,0,0.0733225378222982,0,0.0959369695458144,0,0,0,0,0,0,0,0,-0.00346104651163777,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0789865041288894,0.00772349819925998,0,0,-0.09165949355309,0,0,0,0.0138429240846128,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00565130367706942,0,0,0,0,0,0,0,0,0.00184702850223204,0.019651903285322,0,0.0296212440716116,0,0,0,0.0421471627310936,0,0,0,-0.0336543387587101,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.0172672902938457,0.269109715877815,0,0,0.338584386625003,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158641683146887,0,0,0,0,0,0,0.0359223228113595,0,0,0,0,0,0,0,0,0,0,0,-0.00819287008163094,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0.0628684184407058,0,0,0,0,0.0737594172225949,0.0744516420111075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0957101512004167,0,0,0,0,0,0,0,0,0,0,0.0347218493186865,0.113701638138245,0,0.0468005081854652,0,0,0,0,0,0,0,0.0256787533913985,0,0,0,-0.00799180161678287,0,0
X000596.SZ,0,0,0,0,0.281242887950721,0,0,0.228831137331239,0,0,0,0,0,-0.0109920981194993,0,-0.2697667502808,0,0,0,0,0,0,0,0.220738977510327,0.0220315548053221,0,-0.0391750398463377,0.392466084910775,0,-0.113002738919498,0,0,0.29989926988104,0,0,-0.0439509489176464,0,0,0,0,0,0,0,0,-0.0854786567721917,0,0,0,0.174350687364719,0,0,0,-0.130530498091543,0,0,0,0.049927701718093,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,-0.104816148951364,0,0,0,0,0.16487421937618,0,0.167813131868837,0,0,0,-0.0255303830090848,0,0,0,0,0,0,-8.67361737988404e-19,0.147722924819269,0,0,0,0,0,0,0,-0.117680352310519,0,0.212453843033157,0.047000266371951,0,0,0,0.265087602503074,0,0,0,0,-0.383318230956905,0,0,0.0626201246325458,0,0,0,0,0.00571007686840165,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.00616134667165131,0,0,0.662361849660461,0,0,0.124868131227951,0,0,0,0,0,0,0,0,0,0,0,-0.0490232474208136,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164856217182525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0479086967020825,0,0
X600703.SH,0,0,0,0,0,-0.0714060035090432,0,0,0,0,0.147843913423296,0,0,0,0,0,0,0,0,0,0,0,0.0177715540672161,0,0.0445526533308231,0,0.0401053056529939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107702949535682,0,-0.09626856926721,0.0528126891284935,0,0,0,0,0,0,0,0,-0.0662201530775494,0,0
X300142.SZ,0,0,0,0,0.090863869514129,0,0,0,0,0,0,0,0,0,0.0636055040755057,0,0,0,0,0,0.378221575334512,-0.117936939740442,0,0,0,0,0,0.165457130561749,0,-0.0604629390497441,0,0,0.186245545492701,0,0,0,-0.0971820014865904,0,0,0,0,0,0,0,-0.0366379967433126,0,0,0.159065374981042,0,0,0,0,0,0,0,0,0.0153968837030707,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.322011640238009,0,0,0,0,0,0.146609773632341,0,0,0,0,0,0,0.0680153040380049,0,0,0,0,0,0.13379991111343,0.0857471238121089,0,0,0,0,0,0.100192452911694,-0.0381592353592916,-5.42101086242752e-20,0,0,0,0,0,0.0665045000100294,0,0,0.024859075665991,0,0,0,0,0,0,0,0,-0.0398181210847819,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0685140278567647,0,0,0,0,0,0,0,0,-0.0229177400584068,0,0,-0.147610135037461,0,0,0.147333819795107,0,0.459988894440474,0,0,0,0,0,0,0.0280287171869042,-0.0171138773419464,0.15663700796521,0,0,0,0,0,0.0334093173026005,0,0,0,0,0,0,0,-0.0655492304005745,0,0,0,-0.0253706232220744,0,0
X002179.SZ,0,0.0142905925192937,0,0,0.129352546911903,0,0,0,0,0,0.103837738650952,0,0,0,0.162160557383374,0,0,0,0,0,0.534459918639283,0.042999441818672,0,0,0,0,0.143557204768322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0936838385325501,0,0,0,0,0.0422783727231031,0,0,0,0,0.0191263162791371,0,0
X002129.SZ,0,0,0,0,0,0,0,0,-0.0409809671050717,0.106478357012325,0,0,0,0.149919711432123,0,0.0569506473266094,0,0,0,0,-0.00905849836872651,0,0,0,0,0,0,0,0,0,0,0.0810002614568569,0,0,0,0,0,0.0519147689652817,0,0,-0.0118147330044512,0,0,0,0,0,0.274222602042972,0,-0.195731477413661,0,0,0.0337943538760347,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0.0181862954309306,0,0.13485476683165,0,0,0,0,0,0,0,0,0,0,0,0,0.0944300668928051,0,0,0,0,0.109870521209538,0.156511308933271,0,0,0,0,0,0,0,0,0,-0.000892594543556818,0,0.481203632342125,0,0,-0.169259759977791,0.273818186570943,0,0.0916492779307743,0.0354482041146176,0,0,0,0,0,0,0,0,0,0,0.0312326379651577,0,0
X000799.SZ,0.313039518772405,0,0,0,0,0.499110501043961,0,0,0.121640178010355,0,0,0,0,0.0042821885877348,0,0,0,0,0,0,0,0,-0.0321216854164802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0835961015789069,-0.139893334451497,0,0,0,0,0,0,0,0,0,0,-0.00362374161654693,0,0
X600741.SH,0,0.0577989552772069,0,0,0.175369412007334,0,0.0919361690718422,0.0626734945525276,0,0,0,0,0,0,0,0.107950191082122,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289433119421939,0,0,0.0368696592437516,0,0,0.180837735256707,0,0,0,0,-0.177323636212147,0,0,0,0,0,0,0,-0.0789895349009356,0,0,0,0.01074338384191,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215594961413374,0,0,-0.00367967591216312,0,0.118259040959838,0,0,0,0.191382530051551,0,0,0,0,0,0.0418974476093657,0,0,0,0,0,0,0.0152741237817484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0471919961730102,0,0,0,0.00680895967221084,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.130644296040896,0,0,0,0,0,0,0,0,0.219251760689552,0,0,0.0425555849853,0,0,0.106819656638228,0,0.204448235022071,0,0,0,0,0,0,0,0.057403664291119,0,0,0.0246821767093217,0,0.0510017394697641,0,0,0,0,0,0.336967935578155,0,0,0.137504304718334,0,0,0,0,0.00577704340961399,0,0
X601877.SH,0,0,0.195142674921384,0,-0.0872811757071408,0.00836908426131931,0,0,0.0207790795083207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745835419060333,0,0,0,0,0,0,0.106892189297307,0,0,0.207419942184018,0,0,0.0736988635393253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00425084934657277,0,0
X300146.SZ,0,0,0,0,0,0.166956884657607,0,0,0,0,0,0,0,0,0,0.0699390141093778,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158525078830138,0,0,0,0,0,0,0.0103426356494288,0,0,0.0560237067518777,0,0,0,0,-1.73472347597681e-18,0.0629648967420255,0,-0.00615639668956737,0,0,0,0,0.0239434456063253,0,0,0,1.0842021724855e-19,0,0
X600702.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600779.SH,0,0,0,0,0,0.412584654302572,0,-0.365802142315898,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0414742600005552,0,0,0.0349911122163422,0.0339918821937361,0,0,0,0.0868130042418804,0.198438065011677,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.115467686027026,0,0,0,-0.154109418306308,0.0357287719304184,-0.0192949524672685,0,0,0,0,0,0,0,0,0,0.0143684956397862,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0.00319893393684203,0,0,0,0,0.064549231873005,0,0,0,0,0,0.0392970707688821,0,0,0,0.0556415159248774,0,0,0,0.246127795289514,0.0718855169615511,0,0.155991046540836,0,0,0,0,-0.158065500727808,0,0.092603079705425,0,0.100577192915863,0,0,0,0.0576863178060926,0,0,0,0,0,-0.0190542756541976,-0.0721745544286726,0,0,0,0.0318242996868113,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0717464216232685,0,0,0,0,0,0.11422316412982,0,0,0.0169704834478527,0,0,0,0,0.268053373168171,0,0,0.101807917512517,0,0,0,0,0.0172553852473309,0,0,0,0,0.143393320504181,0,0.0625853248254254,-0.122601484300453,0,0,0,0,0,-0.0342320524553508,0,0,0,0,0.0148556676119881,0,0
X300003.SZ,0,0,0,0,0,0,0,0.038284636369004,0,0.0429288094664583,0,0,0,0,0,0.020379521288004,0,0,0,0,-0.0395725966115613,0,0.132583174500394,0,0.136355783151695,0.148053667747982,0.065735576514112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0810388664020185,0,0,0,0.00448621013845628,0,0,0,0,-0.0141243856394006,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0.102215512954717,0,0,0,0,0.109177635604002,0,0,0,0.0999836293638486,0.220467063198082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14117486975697,0,0.175182845558042,0,0,0,0,0,0,0.00628574592839502,0,0,0,0,0,0,-0.0481089037563427,0,0,0,0,-0.0235433348979459,0,0
X600183.SH,0,0,0,0,0,0.0285705669845482,0,0,0,0,0.251323558862115,0,0,0.00374371705124493,0,0.103385994789854,0,0,0.0497920661286377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120591971983889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00826045142467658,0,0
X000800.SZ,0,0,0,0,0,0,-0.0350942559784596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448228261990645,0,0,0.133782026452529,0,0,0.03225376021606,0,0,-0.0172862011201593,0,0,0,0,0,0.0317977404100327,0,0,0.0428610307055478,0,0,0,0,0.0310032189731349,0,0,-0.0136855039097348,0,-0.00714223095445032,0,0.0586114915429236,0,0,0,0,0.00626049515895077,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492052940020567,0.128778819998961,0,0,0,0,0,0,0.223600747333511,0,0,0.175309724679002,0.0209704069571222,0,0,0,0,0,0.0176980610970568,0.0528991096367892,0,0.449222845352291,0,0,0,0,0,0,0,0,0,0,0,0,0.0170324712022856,0,0,0,0.0291045454186169,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32141129240441,0,3.46944695195361e-18,0,0,0,0,0,0.026238506100235,0,0,0,0,0,-0.157112492075125,0,0,0.0788565737253283,0,0,0,0,-0.016300615312987,0,0,0.114928614373183,0,0,0.04083043902297,0.0373358695855397,0,0.0653770632857553,0,0,0,0.423210217960429,0,0,6.93889390390723e-18,0,0,0,0,0.0333366430639066,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278494565968184,0,0.0728226410836874,0,0,0,0,0,0,0,0,0,0,0,0.147341636388163,0,0,0,0,0,0,0,0,0.0450194138474937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106756019241012,0,0,0,-8.67361737988404e-19,0,0
X002074.SZ,0,0,0,0,0.205673513684904,0,0,0,0,0,0,0,0,0.0980253532566799,0,0,0,0,0,0,0,0,0,0.0435716089028323,0,0,0,0,0,0,0.190009598600274,0,0,0,0,0.191564594884616,0,0,0,0,0,0,0,0,0.0335419905358954,0,0,0,0,0,0,-0.0426750409667159,0,0,0,0,-0.0340173795818069,0,0
X000977.SZ,0,0,0.0304037735847264,0,0,0,0,0.0431063778949547,0,0.0468837069422413,0,0,0,-0.0957956125402325,0,0,0,0,0,0.286032986846418,0,0,0,0,0.0356607730791777,0,0.159144431931519,0,-0.0242189338884792,0,0,0,0.193481884628092,0.141333132199306,0,-0.0595852430468278,-0.0981063226949793,0,0,0,0,-0.522020483295977,0.0507601218947941,0,0,0.180221316219499,0,0,0,0,0,-0.101321455078707,0,0,0,0,-0.04603811558529,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0,0,0.0785482454145826,0,0,0,-0.0218936319942998,0,0,0,0,0,0,0,0.0349158768856433,0,0,0,0,0,0,0,0.110803970968079,0,0,0.104189514118046,0,0.0914380812225008,0.0840515433423529,0,0,0.0562076220414293,0,0,0,0,0,0,0,0.0314477569028387,0,0,0,0,-0.0374967252409547,0,0,0,0.00230860149647837,0,0
Change_TY3M,0,0,0,0,0.156556653961242,0,0,0,0,-0.0615947029091053,0,0,0,0,0,-0.0440721676272374,0,0,0,0,0,-0.0275061852462745,0,0,0,0,0,0,-0.0595694645826255,0,-0.139387277699537,0.0970246143770617,0,0.00997258892508723,0,0,0,0,0,0,0,0.0965484158077741,0,0,0,0,-0.107880057038235,0,0,0,0,-0.0832852967520041,-0.0237534736128829,0,0,0,0.00301920815471225,0,0
Slope,0,0,0,-0.0963515013913021,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0759982319396893,0,0,-0.065015755521534,0,0,0.0264983265453833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0589515405202755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.854356003595077,0,0,0,-0.175385071442655,0,0
TED,0,0,0,0,0,0,0,0,0,-0.0443693275120117,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122505914720265,0,0,0,0.0237075541591863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0127647374120272,0,-0.081078612144353,0,0,0,0.708228780444971,0,0,0,0,0.116619045889368,0,0
RealEstate_excess,0,0,0,0,0.0116286180247655,0,0,0,0,0,0,0,0,0,0,0.0219805650655586,0,0,0,0,0,-0.013256769125252,0,0,0,0.162471035086879,0,0.0301217068502268,0,0,0,0.00538123175083908,0,0,0,0,0.00676111903476485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339525247730086,0,0,0,0,-0.0132331245256336,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.00242528554065658,0,0,0,-0.0487945578120467,0,-0.0115941586062205,0,0,0,0,0.0111848052001666,0.00521635663345014,0,0,0,-0.00412282712402677,0,0,0,0,0,0,0,0,0,0,0.0163375695945682,-0.00878531672278156,0,0.0812775155979044,0,-3.3881317890172e-21,0,0,0,0,0,0,-0.0235038532805144,0,0,0,0,0,0,0,-0.021023794725502,0,0
MKvol,0,0,0,0,0,0.000495985738558838,0.00441132104191703,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.18830118620433e-05,0,0,0,-0.00196589862784551,0,0,0,0,0,0.00120028456231787,0.00117575290914347,0,0,0,0,0.000536579439721528,0,0,0,0,0,0,0,0.000785480738518914,0,0,0,0,0,0,0,-0.00666374872454043,0,0,0,0.000117070304140021,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.296374963180142,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,-0.0340549766142556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0308644260005874,0,0,0,0,0,-0.90648503534412,0.923613412494872,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000530320737526385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000677559924106423,0,0,0,0,-0.00309389837133126,0,0,0,0.00353757008043571,0,0
CarbonVol_Hubei,0,0,0,0,0,0.0116149851207002,0,0,0,0,0,0,0,0,0,0,0,0,-0.00851987515998181,0,-0.0130823354066587,0.000374446578055647,0,0,0,0,0,0,0,0,0.00475994987799335,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107181402425785,0,0,0,0,0,0,0.0019113112490348,-0.0287152542482705,0,0,0,-0.0301843974946371,0,0
