,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X600690.SH,X000651.SZ,X002415.SZ,X600809.SH,X003816.SZ,X000568.SZ,X002371.SZ,X600104.SH,X000725.SZ,X300124.SZ,X600031.SH,X000063.SZ,X000625.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X002179.SZ,X002463.SZ,X000100.SZ,X002241.SZ,X600089.SH,X600584.SH,X600703.SH,X600372.SH,X000157.SZ,X600418.SH,X000977.SZ,X600066.SH,X002028.SZ,X600741.SH,X002049.SZ,X002236.SZ,X600522.SH,X600183.SH,X601877.SH,X000921.SZ,X601799.SH,X600487.SH,X000661.SZ,X002180.SZ,X600460.SH,X000800.SZ,X002294.SZ,X002074.SZ,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0.0619093181696759,0,0,0,0.173906311770811,0.345155966085102,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0586453817582884,0,-0.184061314855843,0,0,0,0,0,0,0,0,0,0.124023467532975,0,0,0,0,0,0,0,0.0337232348673484,0.0247739475718721,0.0181529555450238,0,0,0,0,0,0,0.0357991341284563,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0396555714742339,0,0,0,0,0,0.078352828113629,0.760946845694673,0,0,-0.0778861081045008,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526479274501699,-0.0364555853424,-0.000464824687486891,0,0.0889922632838808,0,0,0,0,0,0,-0.0210367639008891,0,0,0,0,0,0,0
X300124.SZ,0,0,0.0507630917063484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.473540688960403,0,0.313200917228548,0,0,0,0,0,0,-0.0670617344262669,0,0,0,0,0,0,0.0341989132614482,0.0822611807714605,0.073245027360551,0,0,0.0848421730832043,0.385896354530915,0,0,0,0,0,0,0,-0.11959779491909,-0.00326406941479398,0,0,0,0,0,0
X600031.SH,0,0,0,0,0.0271085203276518,0.0995031356313395,0.249212866314895,0,0,0.134529060486022,0,0,0,0,0,0,0,0,0,0,0.105292479156653,0,0.0621369792745005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0234851244795939,0,0,0.10965316893593,0,0,0,0,-0.102240075997589,0,0,0,0,0,0,-0.0112529823411459,0,0,0,0,0,0
X000063.SZ,0,0,-0.0945865140672183,0,0,0,0,0,0,0,0,0,0,0.0577666009584573,0.108010298830011,0,0,0,0,0.123081873961566,0,0,0,0,0.0524386952018994,0,0,0,0,0,0,0.219365744429519,0,0,0,0.0386388090392906,0.286809726610116,0,0.0179587792680316,0,0,0,0,0,0,0.0752641575211368,0,0,0,0,0,0.0377758444940771,0.065985851036784,0.0675006206551748,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0.45386508749689,0,0,0,0,0,0,0,-0.0647080664023692,0.0281446681980736,0.017592986105082,0,0,0,0,0,0,0,0,0.0872626852060152,0,0.0294627884584322,0,0.460447102394292,0,0,0,0.175817576615623,0,0.0173456500810929,0,0,0,0,0,0,0,0,0,0,-0.0276499151472762,0,0,0,0,0,0,0
X002304.SZ,0.0806260736950501,0.431110690649174,0,0,0,0,0,0.0846470787176811,0,0,0.0244903016139956,0,0,0,0,0,0.296688175545413,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.088550794807907,0,0.0249606191663482,0,0,0,0,0,0,-0.125063794965166,0,0,0,0,0,0,0,0,0,0.0204836119495522,0,0,0,0,0,0,0,-0.208941350441005,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0.0609592947983319,-0.0829843205767705,0,0,0,0,0,0,0,0,0.172264276560365,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.336316351635067,-0.0243160702740662,0,0,0.0961821106440987,0,0,0,0,0,0,0.101182543991447,0,0,0,0,0,0,0,0,0,0,-0.0875294438392131,0,0.138398581386279,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0.454487620817466,0,0.261350360382227,0,0,0.12355039289569,0,0,0.187736268267392,0,0,0.00373954319015179,0,0,0,0,0,0.0795395115303842,0,0,0,0,0,0.0223417825948381,0,0,0,0,0.0462588131593338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174338923552431,0.208398097547018,0,0,0,0,0.219567278963531,0,0.143828430794811,0,0,3.46944695195361e-18,0,-0.1281554190863,0,0,0,0.0170061310750011,0,0,0,0,0,0,0,0,0.0947292712704665,0,0,0,0,0,-0.0746683376620714,0,0,0.607376969839363,0,0,0,0.103785137812029,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.0533590170562688,0,-0.0443224929079031,0,0,0.0965702591836402,0,0,0.123032137037781,0,-2.16840434497101e-19,-0.0203995537968295,0.0946056231308104,0,0,0,0,0,-0.0296925151961028,0,0.171236560747398,0.1267176564018,0,0.128058875578003,0,0.0169653460906236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0.217754613184512,0,0,0,0,0,0,0,-0.493772097224254,0,0,0,0,0,0,0,-0.171962819203242,0,0,0,0,0,0,0.297645064111773,0,0,0,-0.157953366707349,0.0130217275212491,0,0,-0.122143882357437,0.0143626067423764,0,0,0.878286713626394,0,0.121280319238799,-0.112245100833342,0,0,0,0,0,0,0,0,0,0,-0.000683100651974138,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.626646959871158,0,0,0,0,0,0,0,0.142469836703194,0,0,0,0,0,0,0,0,0,0.0205650388132404,0,0,0,0,0,0,0,0,0,0.151124690287591,-0.033422642959381,0,0,0,0,0,0,0,0,0,-0.0421346505419057,0,0,0,0,0.0654960880609482,0,0
X002241.SZ,0,0,0,0.364130866196639,0,0,0,0,0,0.0961331052734733,0,0,0,0,0,0,0.0973901696534112,0.156916623320927,0,0,0.00973801370791696,0,0,0,0,0,0.163754501618857,0,0.185078235896489,0,0,0,0,0,0,0,0,0.0255585353287148,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0912053538426729,0,-0.00262330830865211,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.0577348723077918,0.0649234619155671,0,0.00471885525267965,0,0,0,0,0.119780578641495,0.1169488316733,0,0,0.168549382627479,0,0,0,0,0,0,0,0,0.0800868621729858,0,0,0,0,0,0,0,0.182421125166793,-0.125617549148804,0.0328723704665065,0.0884492296051828,0,0,0,0,0,0,-0.137846802466187,0,0,0,-8.67361737988404e-19,0.00467991710624019,0,-0.00571359782881355,0,0,0,0
X600584.SH,0,0,0,0.228534829328121,0,0,0,0,0,0.133350265120951,0.0396450529956354,0,0,0,0,0,0,0,0,0,0,0,0.263712277082925,0,0.162035971406319,0,0,0,0,0,0.0614243955538814,0.0378552456638152,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242834928820382,0,0,0,0,0,0,-0.0771790670103931,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415211612055894,0,0.0509396285163561,0.336315793083169,1.73472347597681e-18,0,0.0980680570617262,0,0,0,0.115317405142266,0,-0.0496173626205872,0,0,0.244860324743114,0,0,0,0,0,0,0.108238390746406,0,0,0,0,-0.0175278848175592,0,0,0,0,0.0456841117450917,0,0.102659027508666,0,0,0,0
X600372.SH,0,0,0,0,0,0.199426500113112,0,0,5.42101086242752e-20,0.211443640976019,0,0,0,0,0,0,0.223285255518602,0,0,-0.0482576637963381,0.117187919335824,0,0.0609967155961411,0,0,0,0,0,0,0,0.111921453334125,0,0.0706023205731727,-0.0806646335743198,0,0,0,0,0,0,-0.0233515142706771,0,-0.0802921067142852,0,0,0,0.0351405181864723,0,0.0516088293053888,0,0,0.0163136093940661,0,0,0,0,0,0,0
X000157.SZ,0,-1.73472347597681e-18,0,0,0,0,0,0,0.13793008629085,0.145167820947284,-0.0718081293478639,0,0,0.135286690608906,0,0,0,0.13148200051883,0.0512509949107764,0,0,0,0,0,0,0,0,0,0,0,0,0.0255047164873581,0,0,0,0,0,0,0,0,0.237250870133805,0,0,0,0,0,0,0,0,0,0,-0.011002142914753,0.020519635133249,0,0,0,0,0,0
X600418.SH,0,0,0,0.0963133803594422,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.19026058616957,0,0,0,0,0,0,0,0,0,0.183499606328667,0,0.228696486127198,0,0,0,0.215751799657133,0,0,0,0,0,0,0,0,0,0,0.177774737682554,0,-0.366880759930412,0,0,0,0,0,0,0.103780609781153,0.195683331478108,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,-0.000739624754128684,-0.167401422429279,0,0,0,0,0,0,0.422000618850203,0,0,0,0,0,0,0.147697247483308,0,0,0,0.0548781776266014,0,0,0,-0.0900657693625423,0,0.0466012829204355,0,0,0.0854439745207465,0.0321658124022526,0,0.190046335169496,0,0,0,0,0.0906709296612768,0,0.0420101552448147,0,0,0,0,0,-0.0534439987534913,-0.0645880822642679,0,0,0,0,0,0
X600066.SH,0,0,0,0.181043633689362,0,0,0,0,0.108646302422829,0,-0.0500455708579305,0,0,0,0,0,0,0,0,-0.0898001141992535,0,0,0.0861801191063689,0,0,0,0.0987787257162804,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315045501406013,0.216986108863551,0,0,0,0,0,-0.0347472154474341,0,0,0,0,0,-0.0363737547353366,0,0,0.0867357305498866,0,0
X002028.SZ,0.0742578315746295,0,0,0,0,0,0,0,0,0.00957431975415216,0,0,-0.0847526750745539,0,0,0,0,0,0.198693727889144,0.0203915169283773,0,0,0,0,-0.0823118264944513,0,0,0,0,0,0,0,0,0,0,0,0,0.282912650051079,-0.0129537180587314,0,0,0,0,0,0,0,0,0.0163375536894655,0,0,0,0.0767111142983809,0.0260234035283597,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0.109716565530021,0,0,0,0.0727044818513558,0.149506094158681,0,0,0,0,0.124996205416934,-0.102541963971154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0794897860582113,0,0,0,0,0,0,0,0.0436232782764885,0.00253572141156632,0,0,0,0,0
X002049.SZ,0,0,0,-0.0062616388480445,0,0,0,0,0,0,0,0,0,0.0269061725601887,0,0,0,0,0,0,0,0,0.0833323739255941,0,0,0,0,0.663353763269338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158478388118929,0,0.129697218990747,0,0,0,0,0,-0.0229678135033417,-0.00535002948361308,0,0.0848393030996066,0,0,0,0
X002236.SZ,0,0,0.099901743384273,0,0,0,0,0,-0.0242782259373675,0,0,0,0,0,0,0,0,0,0,0.0117906473728207,0.0814519339415464,0.216613220331366,0,0.319101693699722,0,0,0,0,0,0,0,0.176584811397173,0.0169402932846106,0,0,0,0,0,0,0,0.00208619870818693,0,0,0,0,0,0,0,0,0.0144911469810052,0,0,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0.0326577812810116,0,0,0,0,0,0,0,0,0,0,0.167872430801883,0,0,0,0,0.192315786343529,0,0,0,0,0,0,0.123880110191894,0,0,0,0,0,-0.0264629552038177,0,0,0,0.0403268788640232,0,0,0,0,0,0,0,0,-0.0182536280444962,0,0,0,0,0.0222797436926832,0,0
X600183.SH,0,0,0,0.0376497886322434,0,0,0,0,0.061234415606628,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.148860190551167,0,0.124114449495709,0,0.00843180530882539,0,0,0,0,0,0,0.519767591865402,0,0,0,0,0,0,0,0,0.0274028738289042,0,0,0,0,-0.0962285453647861,0,0,0,0,0,-0.0089924417190978,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.0354441069181291,0,0,0,0.0430617432734058,0.119155611876538,0,0,0,0,0,0,0.169474449723546,0,0,0,0,0.173932191666232,0,0,0,0,-0.00564555462019518,0,0,0,0,0,0,0,0,0,0,0,0.0752483062790156,0,0.0424023907594974,0.00175137683225205,0,0,0,0,0,0.0107844768195462,0.0424754945185948,0,0,0,0,0,0
X000921.SZ,0,0.269685789291333,0,0,0.550078263633686,0,0,0,0,0,0,0,0,0,0,0,0.0138420671021635,0,0,0,1.73472347597681e-18,0,0.0252603287905802,0,0,0,0,0,0,0.0629075316247796,-0.0518365868274372,0,0.0939805751187304,0.0594458552650396,0,0,0,0,0,0,0,0,0,0,0.0282132089210289,-0.0204865702407643,0,0,0,0,0,0,0,0,-0.0784285930484151,0,0,0,0
X601799.SH,0,0,0,0,0,0.194154668830719,0,0.0183677842947483,0,0,0,0,0,0,0.148101020115171,0,0,0,0,0.00979328944262545,0.0829911801225469,0,-0.0583064581511315,0,0,0,0,0,0,0,0.047905481688226,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457600990627808,0,0,0.169478525558858,0,0.00851054992598213,0,0,0,0.0532182120367613,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185327016133641,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,-0.0578730602853277,0,0,0,-0.0033377058558019,0,0,0.0481770343565116,0,0,0,0.652596312060803,0,0,0,0,0,0,0,0.0761565283674371,0,0,0,-0.0324215287846384,0.122103310359936,0,-0.0536254769768404,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229446668157506,0,0,0,0,0,0,0.0899644010979366,0,-0.023681870946662,0,0,0,0,0,0,0,0.0367377333559129,0,0,0,0.278664643751057,0.27507435243637,0,0,0,0,0,-0.104556369987643,0,0,0.0351928586979657,0,0,0,0,0.202899000101897,0,0,0.0758031131215241,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0.0321059901005959,0,0,0,0,0.158511777748818,0,0,0,0,0,0,0,0,0,0.11741455217525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00015262372432876,0,0,0,0.182539460084718,0,0,0,0.451856627069757,0,0,0,0,0,0,0.189517520703165,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0.440322536682243,0,0,0,0,0,0,0,0,0,0.0752898305829096,0,-0.29904950231638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00362381042180165,0,0,0,0,0.23068848323969,0.210690176550468,0.158171334479329,0,0,0,0,0,0,0,-0.106121417838375,0,0,0,0,0,0
X000800.SZ,0,0,0,0.139768396810376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0704371304269826,0,0,0,0,0,0.130077166990873,0,-1.0842021724855e-19,0,0,0,0,0,0.010469531445473,-0.0620661293053556,0,0,0.210074332046404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00432094962001951,0,0,0,0.00375769210237762,0,0
X002294.SZ,0,0,0.193044610132641,0,0,0,0,0,0,0,0.0251244481135854,0,0,0.0602520820834243,0,0,0,0,0,0,0,0,-0.0123909290485663,0,0,0,0,0.0132260661802732,0,0,0.0677713329425588,0,0,0.00793762464357776,0,0.0589935684755563,0,0.137901647314615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45972631866785,0,0,0,0,0,0,0,0,0,-0.0507988633494262,0.02504616951758,0.00500560314210683,0,0,0,0,0,0,0,0,0,0,0,0,0.0262357995863191,0,0,0,0.209602976999593,0,0.0307752209506186,0.0204499431633478,0,0,0,0,0,0
X002129.SZ,0,0.103409554904875,0.115270714225613,0,0,0,0,0,-0.103976200102568,0,0,0,0,0,0,0,0,0,0,0,0.181475741305579,0,0,0.171572615367339,0,0,0,0.209470316709105,0,0,0,0,0,0,0,0,0.220463907756137,0,0,0,0,0,0,0.0757099186258982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.0812279133253334,0,0,0,0,0,0,0,0,0,0.0145314100323301,0.148345242604085,-0.112121902364178,0.00963987041459973,0,0.039591088963892,0,0,0,0,0,0,0,0,0.0563214909709358,0,0,0,0,0,0,0,-0.094501916983978,0,0,0,0,0.0181080935563705,0,0,0,0,0,0,-0.0351028492683991,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,-0.224302202421794,-0.0790757250773732,-3.46944695195361e-18,0,0,0,-0.0432414967313923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198280627106493,0,0,0.196195973590928,0,0,0,0.0306303007147046,0,0,-0.406291524103456,0,0.0424935341439358,0,-0.426763361736696,0,0,0.317562450972399,0,0,0,0,0.385733659351035,0,0,0,-0.893916287610944,-1.37722085680167,0
TED,0,0,0,0,0,0,-0.133117031683767,0,0,0,0,0,0,0,0,0,0,0,-0.1427711593772,0,0,0,0,-0.125428247526785,0,0,0,0,0,0,-0.0233498108287702,-0.0319219783856733,0,0,0,0,-0.0917551189677963,0,0,0,0.16290982789817,0,0,0.499506253791216,0,0,0,0,1.38777878078145e-17,0,-0.452042131427765,0.629894833485766,0,0.158146277143131,0,0,-0.0564942571890073,0,0
RealEstate_excess,-0.0960846228504489,0,0.144455535241973,0,0,0,0,0,0.113855227149825,0,0,0,0,0.0620334728236391,0,0,0,0,0.109045233350005,0,0.0311345435430479,0,-0.0592900586069039,0,-0.128030836323728,0,0,0,0,0,0.0532813692148269,0,0,0,0,0,0,0,0,0,0,0,-0.151730276712311,0.162437695730825,0,0,0,0,0,0,0,-0.0288153999007241,0,0,0,0,0,0,0
MKreturn,0,0,0,-0.0450215562405875,0,0,0,0,-0.0179763092868428,0,0.157775806169206,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115663882741025,0,0,0,0,-0.203067797617661,0,0,-0.0761407427683408,0,0,0.230306987562115,0,0,0,0,0,-0.00829075971248807,0,0.093796749888638,0,0.0944359502928377,0,0,0,0,0,0,0,0.158512393107461,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,8.56223841234943e-05,0.00264460840364745,0,0,0,0.000935518512960491,0,0,0,0,0,0,0.00253954133062511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,-0.000998594716846996,0,-0.000447705668351259,0,0,0,0,-6.7762635780344e-21,0,-0.00221970101471168,0.0040332321801068,0,0.000753511838372044,0,0,0,-0.0026037534910728,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.184112587857611,0,0,0,0,0,0,0,-0.0598430524779241,0,0,0,0.0618916358202927,0.280493686565951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.189589137653007,0,0,0,-0.0829367508901436,0,0,0.0460866590067208,0,0,0,0,0,-0.357236101033847,0.0432642847511707,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0.0360955979995199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000694422136488035,0.00365022438297939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261804367144165,0,0,0,0,0,0,0,0,0,0,0,0.00212163266310715,-0.0236047384129618,-0.129803539033388,0.0261002588839538,0.0147523460384255,0,0,0,0,0
CarbonVol_Hubei,0,0,-0.00241387465036687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000642346183420495,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00284791116678146,0,0,0,0.00119532769256835,0,0,0,0,0.00143260539374825,0,-0.00479670836431848,0,0,0,0,0,0,-0.016717576623847,0.00528705238044506,0,0,0,0.0259980343504241,0,0
