,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X002304.SZ,X000651.SZ,X600690.SH,X002475.SZ,X600031.SH,X600104.SH,X000725.SZ,X300014.SZ,X000661.SZ,X300124.SZ,X000338.SZ,X000063.SZ,X003816.SZ,X002241.SZ,X000625.SZ,X000596.SZ,X600703.SH,X000100.SZ,X002371.SZ,X300142.SZ,X000157.SZ,X002129.SZ,X002179.SZ,X002049.SZ,X000799.SZ,X600741.SH,X600702.SH,X002007.SZ,X002236.SZ,X600779.SH,X601877.SH,X300146.SZ,X600584.SH,X002414.SZ,X300003.SZ,X601799.SH,X600183.SH,X000800.SZ,X600460.SH,X002074.SZ,X002508.SZ,X600089.SH,X000977.SZ,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278174942629989,0.281271689695116,0,0,0.0722055080170169,0.0256646737335108,0,0.01177656317053,0,0,0,0,0,0.151781572948023,0.168240040942338,0,0,0,0,0,0,0,0.112320490671519,0,0,0,0.0697783028942527,0,0,0,0,0,0,0,0,0,-0.034380372879448,0,0,0,0,0.000908431360766545,0,0
X600104.SH,0,0,0,0,0,0,0,0.164535521572997,0,0.0472239340506923,0,0,0,0.0218481090521387,0,0,0,0,0,0,0,-0.115931646854338,0,0,0,0.066368558831601,0,0,0,0,-0.0111964105304818,0,0.0237829981439493,0,0,0,0,-0.030645331408723,0,0,0,0,0,0.0641563993718851,0,0,0,0.108644383772367,0.137214575977949,0,0,0.0663539937706352,0.0151062696931474,0,0,0,0.0142841893952976,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.0695433440095935,0,0,0,0,0,0.0551331989957943,0,0,0,0,0.0655860129713897,0,0,0,0.234097517798797,0,0.101151519561755,0,0,0,0,0,0,0,0.0200680167633596,0,0.126211596848252,0,0,0,0,0.0630296547306703,0,0,0,0.0491576138649821,0,0,0,0,0,0,0,-0.0652261033082755,0,0,0,0.00240227202047707,0,0
X300014.SZ,0,0,0,0,0.287216064333596,0,0,0,0,0,0,0,0,0,-0.0992920051180166,0.235886713840546,0.290941958655875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180304704560458,0,0,0,0,0.0413392241207535,0,0,0,0,0,0,0,0,0,0.370443869933627,0,0,0,0.0414470572166342,0,0,0,0,-0.000241164684115686,0,0
X000661.SZ,0,0,0,0,0.0210736823150191,0,0,0.201278003795768,0,0.181566116673848,0,0,0.0347267158596743,0,0,0.104205171769787,0,0,0,0,0,0,0,0,0,0.316057817072384,0.097554831353505,0,0,0,0.176750588028819,0,0,0,0,-0.312953916236194,0,0,0,0,0,0.28379655306059,0,0,0,0,0,0,0,-0.177593683206378,0,-0.121060911948037,0,0,0,0,0.0385644282534195,0,0
X300124.SZ,0,0,0,0,0.117650452398512,0.0510122802537227,0,0,0,0.0214457196826014,0.105040645716876,0,0,0.0144957928111237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.155004951059409,0,0.00827656737016292,0,0,0,0,0,0,0,0,0,0,0.17891704392314,0,0,8.67361737988404e-19,0.239355964620816,0,0,0,0.344396549410277,0,0,0,0,0,0,0.00353647771573314,0,0
X000338.SZ,0,0,0,0,0,0.214442485719248,0,0,0,0,0,0,0,0.0687248496740839,0,0,0,0,0,0,0.0175830535706612,0,0,0,0,0,0.0391617217646478,0,0,0,0,0,0,0,0,0,0,0.0743623997002501,0,0,0,0,0,0,0,0.103253003434432,0,0,0,0.0366223605362628,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.166721411510082,0,0.0139221660610999,0,0,0,0,0,0,0,0.170068512492456,0.115155870633553,0,0,0,0,0.0853078314304988,0,0,0,0,0,0,0,0,0,0.0792109403231995,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.040566940304519,0,0.0918882568740008,0,0,0,0,0,0,0,0,0,0,0,-0.0308373117412086,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025207772337384,0,0,0,0,-0.105485228917251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218420620761039,0,0,0,0,-0.0338499101939506,0,0
X002241.SZ,0,0,0,0,0,0,0.0369937956694233,0,0,0.272454047434103,0,0,0,0.054199578904367,0,0,0,0,0,0,0,0,0,0.291412264013621,0,0,-0.203813995049146,0,0,0,0,0,0,0,0,0,0,0.00538997677688947,0,0,-0.032542233735639,0,0,0,0.138824987813112,0,0,0,0,0.229744896292724,0,0,-0.0800345417074123,0,0,0,-0.000341113614261915,0,0
X000625.SZ,0,0,0,-0.340160077193427,0.0295067554650157,0,0,0,0,-0.0456669291919351,0,0,0,0,0.117905095370162,0,0,0,0,0,0,0,0,0,0,0,0,0.092843053244628,0,0,0.035903538192227,0,-0.201559258145561,0,0,0,0,0,0,0.363325759587185,0,0,0,0.414747546089753,0.116326174737626,0.077843571845312,0,0,-0.373267823920894,0,0,0,0,0,0,0,0.0234478138276345,0,0
X000596.SZ,0,0,0,0,0,0.484364393700359,0.231829333782173,0,0,0,0,0,0,-0.0474708710433667,0,-0.218016903751611,0,0,0,0,0.109698036372005,0,0.203793131560547,0,0,0.0183524497115501,0,0,0.407043254632079,-0.290479087592466,0,0,0,0.133173742828518,0,0,0,-0.0977127753468959,0,0,0,0,0,0,-0.022090549149631,0,0,0,0.0385703408855642,0,0,-0.0120721281162496,0,0,0,0,0.0376047135232186,0,0
X600703.SH,0,0,0,0,-0.0637290276895562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036872528144623,0.0101941415610007,0,0.121235996677131,0.136185650359975,0.0603282412925314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159806213637063,0.083031875579771,0,0,0,0,0,-0.0134284382615244,0,0,0,0,-0.0455185040307072,0,0
X000100.SZ,0.0553304567786812,0,0,0,0,0,0,0,0,0,0,0,0.631459473800675,0,0,0.0995472567377494,0,0,0,0,0,0,0,0,0,0,0,0,-0.0513254656292806,0,0,0,0.0134304154436609,0,0,0,0,0,0,0,0,0.149186239865889,0,0,0,0,0,0,0,0.0140435819624158,0,-0.0140111919716509,0,0,0,0,-0.0558389756523806,0,0
X002371.SZ,0,0,0,0,0.120947944766244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0270359519642588,0.0495647167464478,0,0,0,-0.0992216609172381,0,0,0.00999365835104861,0.276386996843837,0,0,0,0,0,-0.0353794110505657,0,-0.0081132395076066,0,0.209744694795623,0,0,0,0,0,0,0,0,0,0,0,0,-0.123404302420785,0,0,0,-0.0321532012666172,0,0
X300142.SZ,0,0,0,0,0,0.123785568747764,0,0,0,0,0,0,0,0,0.0260361152602159,0,0,0,0,0,-0.089551889870789,0.361498459561434,0,0,-0.0430086736143236,0,0,0,0.17341070140794,0,-0.0609387373827392,0,0,0.168626427499208,0,-0.0280438535830238,0,0,0,0.124806823948586,0.0600833330062192,0,-0.248091032810636,0,0,0.107040702852524,0,0,0,0,0,0,-0.202488363672581,0,0,0,0.0327793339851155,0,0
X000157.SZ,0,0.117517254192588,0,0,0,0,0,0,0,0,0.520176010477139,0,0,0,0.0438432431310825,0,0.0291630006945301,0,0,0,0,0,0,0,0,0,0,0,0,0.0124400332221305,0,0,0,0,0,-0.00921946036029896,0,0,0,0,0,0,0,0,0.0628534655169076,0,0.0911722714786462,0,0,0,0,0,-0.0219449839640878,0,0,0,-0.0611320612859692,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0.0962011109036662,0.0584493210078103,0,0,0.223357214804301,0,0.0616061434687593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112833732666888,0,0,0,0,0,0.00534016964334014,0,0,-0.0562269546404946,0,0,0.068209769611609,0,0,0,0.0414794202046521,0,0,0,0,0.00308408492694595,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0.130125122613494,0,0,0,0.0626085920700464,0,0,0,0,0,0,0.433125072830041,0,0,0.167114291179885,0,0,0,0,0,0,0,0,0,0,-0.0719515528380808,0,0,0,0,0,0,0,0,0,-0.0303607425661765,0,0.414766984852489,0.0743866956092171,0,0,0,0,0,0,0,0.0247969405997515,0,0
X002049.SZ,0,0,0,0,0.155490928130461,0,0.0578357250835242,0,0,0,0.13931569544394,0,0,0,0,0,0,0,0,0,0,0.0784274833966503,0,0,0,0,0.101724376997997,0,0,0,0,0,0,0,0,0,0,0,0,0.398950527049573,0,-0.0798355271271643,0,0,0.0400341406795346,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.010531708856725,0,0
X000799.SZ,0,0,0.125632831081639,0,0.704813454126671,0,0.00675391510573877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.144861215499342,0,0,0,0,0.0338224985919727,0,0,0,-0.0272060361728005,0,0,0.0924291502417488,0,0.119138232640496,0,0,0,0,0,0,0.197024816336449,-0.0453694244167484,0,0,0,-0.104901393259253,0,0,0,0,0,0,0.0141400846799348,0,0
X600741.SH,0,0,0,0,0,0.180622115510132,0,0,0,0.0149946479255173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115156574472643,0,0,0,0,0,0.0111796293951664,0,0,0.0284371350158716,0,0,0,0,0,0,0.127859424267824,0,-0.0740329416439703,0,0,0.0342672323060228,0,-0.0526279674610889,0,-0.0513674114561481,-0.00114102370994311,0,0,0,0.0402038425094579,0,0
X600702.SH,0,0,0,0,0,0,0,0,0,-0.00205053263202546,0,0,0,0.130354643713039,0,0,0.0787114947788108,0,0,-0.172865409298555,0,0,0,0,0,0,0,0,0,0,0,0.121193855922017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0609085247621661,0,0,0,0,0.0053541605161147,0.0172311710105934,0,0,0,0.0054817597745114,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0206887721593989,0,0,0.206941918224922,0,0,0,0.00308023651226474,0,0.129151535699481,0,0,0,0.187478726078556,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.0512954044783764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00671552422074129,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0.0426878852628125,0,0,0,0,0,0,0,0.00853377481246811,0,0.0947122380937649,0.264974832013495,0,0,0,0,0.0915940409842548,0,0,0,0.149045877825869,0,0,0,0,0,0,0,0,0,0,0,0,0.113749223244274,0,0,-0.249570158664221,0,0,0,0,0,0.0367275138140935,0,0,0,0,0.0132301592341823,0,0
X600779.SH,0,0,0,0,0.334009238768064,0,-0.103906875025337,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244736550327552,0,0,0,0,0,0,-0.00791944430701723,0,0,0,0,0,0,-0.0510984216171241,0,0,-0.0983087077898113,0,0,0,0,0,0,0,0,0.00748638265618965,0,0
X601877.SH,0,0,0.132291527462989,0,0,-0.0803117807690528,0,0,0.0676323195227095,0,0,0,0,0,0.0237772525981478,0,0,0,0,-0.010772915196209,0,0,0,0,0,0,0,0,0,0,0,0,0.021745740371792,0.126896942444957,0,0,0,0.105784927256855,0,0.227756177794569,0,0.0511707524881808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0.171801906427802,0,0.0364391991369651,0,0,0,0.144461916348564,0,0,-0.0386737771253743,0,0,0,0,0,0,0,0,0,0,0.0209375838582189,0,0,0,0,0.0618790861155435,0,0,-0.00930955280785492,0,0,0,0,0,0.0186571489049426,0,0,0,0,0,0,0,0,0,0,0.1222874310381,0,0,0.0414098533995724,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0772694290445256,0,0,0,0,0.133118476593268,0,0.0790459363356241,0,0,0.029557202820495,0,0.0101029014726986,0,0.215081430574623,0,0,0,0,0,0.0462625720678769,0,0,0,0,0,0,0.0910267051661316,0,0.068016649485119,0,0,0,0,-0.149894848938316,0,-0.0557597948847131,0,0,0,0,0.00571778745929431,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0.256669624736823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249624574122283,0,0,0,0,0,-0.0267177047824767,0,0,0,0,0,0.0744056169008905,0,0,0,0.0940136024191986,0,0,0,0.0899893915749408,0,-0.0365511794770941,0,0,0,0,0.0225603984759085,0,0
X300003.SZ,0,0,0,0,0,0.221281570210699,0,0,0,0.00321783132580011,0,0,0.11532939946851,0,0,0.0797211629147843,0,0,0,0,0,-0.00854550502037735,0,0.0265156810270408,0,0,0.0125922153289887,0,0,0.0966959488474933,0,0,-0.0940748802547372,0,0,0.00736109593722323,0,0,0,0,0,0,0,0,0.00479100477648694,0,0,0,0,0,0,0.0555634249291047,0,0,0,0,-0.0084593953222394,0,0
X601799.SH,0,0,0,0,0,0.177617968311611,0,0,0,0,0,0,0,0.0726036570153731,0.01251538793048,0,0,0.0537387963849592,0,0.249052006637114,0,-0.0454519419839289,0,0,0,0.0325831543652626,0,0,0,0,0,0,0,0,0,0.181768655194743,0,-0.00249611687949265,0,0,0,0,0,0,0,0,-0.127096013248437,0,0,0,0,-0.170017451605295,0,0,0,0,-0.0451877471870358,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0.0124393897655214,0.227809450158835,0,0,0.0338320920167604,0,0.086070510270634,0,0,0,0.0826321992110069,0,0,0,0,0,0,0,0,0.00301984410919362,0.0265069116402375,0,0.0047207858172014,0,0,0,0.101876694949378,0,0,0.0882628503516215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0
X000800.SZ,0,0,0,0,0,0,0,-0.0748197409652768,0,0,0,0,0,0,0,0.0772586166658429,0,0,0,0,0.0740789138739588,0,0,0,0,0.0822889624023812,0,0,0.0152088139234176,0,-0.0770637232825639,0,0.0485232453458164,0,0,0,0,0,0.0613015307184882,0,0,0,0,0,0,-0.0110261065509939,0,0,0,0,0,0.0622696877587529,0,0,0,0,0.00485464360990678,0,0
X600460.SH,0,0,0,0,0,0,0,0,0.200218574542365,0,0,0,0,0,0,0,0,0.127753131557441,0,0.433408305837381,0,0,0,0,0.108088127945532,0,0,0,0,0.181318645304803,-8.67361737988404e-19,0,0.0277614016466881,0,0,-3.46944695195361e-18,0,0,0.579988687324855,0,0,-0.067308243466293,0,0,0,0,0,0,0,0,0,0.022031264042331,0,0,0,0,0.0147810536737425,0,0
X002074.SZ,0,0,0,0,0,0.169042741555168,0,0,0,0,0,0,0,0.112970489300375,0,0,0,0,0,0,0,0,0.0280286329641773,0,0,0,0,0,0,0.0029851111478523,0.204897644273983,0,0,0,0,0,0,0.191204103994756,0,0,0,0,0,0,0.0221540848577293,0,0,0,0,0,0,-0.0418708650578334,0,0,0,0,-0.0380330615552844,0,0
X002508.SZ,0,0,0.0183311563194774,0,0,0,0.0155302991458283,0,0,-0.0473551887697647,0.227203370220582,0,0,0.0227317503702959,0,0,0,0.0306405963393606,0,0,0,0,0.0561597872929585,0,0,-0.0297086186369588,0,0,0,0,0.057842958543392,0,0.0354067010276555,0,0.00515922217865723,0,0,0.0247656546398158,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00441250371573886,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187334392321076,0.0346432202059638,0.136205647929235,0,0,0,0,0,0,0,0,0,0,0.0882727063457283,0.0553403966055871,0.129105951319012,-0.0598524679877446,0,0,0.0510733184850701,0,0,0.0205819196975927,0,0,0,0,0,0,0,0,0,0,0,0,0.0532060076886544,0,0,0,-0.148804329634162,0,0,0,-0.00297287870600313,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139679477277904,0,0,0,0.00168374029537662,0,0,0.260709368691808,0,0,0,0,0,0,0,-0.0625555922543038,0.256467364664856,0,0,0,0,0,0,0,-0.484771690926811,0,0,0,0,0,0,0,0.200219147498318,-0.0154125675692144,-0.0280407912346077,0,0,0,0,-0.0393905788936461,0,0
X000066.SZ,0,0,0,0,0,0.0216980555361363,0,0,0,-0.0852688110549368,0,0,0,0.31736614992793,0,0.0601499723920114,0,0,0,0,0,0,0,0,0,0,0,0,-0.0989611429980067,0,0,0,0,0,0,0,0,-0.0109836513782486,0,0.134359643995777,0,0,0,0,0.105369781504493,0.0105154525208284,0,0,0.396073267759598,0,0,-0.0497320507650705,0,0,0,0,0.0255953094535164,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,-0.0562650727765475,0,0,0,0,-0.0752979056613727,0,0,0,0,0,-0.0305655138005712,0,0,0,0,0,0,0,0,0,-0.0401880227470797,0.0607959225803927,0,0,0,0,0.147843466841135,0.0736497651316221,0,0.0302631821153664,0,0,0,0,0,0.0197043076971949,0,0,0,0,0,-0.0410493228437929,-0.149626359870205,0,0,0,0.0266728727771294,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,-0.320834250928104,0.0694216591262203,0,0,0,-0.0209871088389147,0.0306258315220579,0,0,0,0.103330647865151,0,0,0,0.125741607954627,0.0245829153340532,1.38777878078145e-17,0,0,0,0,0,0,0,-0.162699834689732,0.0679323989632524,-0.035748664888731,0,0,0,0,0,0,0,0,0.0448976596986932,0,0,1.0385690123781,0,0,0,-0.208403187973529,0,0
TED,0,0,0,0,0,0,0,0,0,-0.0399194565212445,0,0,0,-0.025030496124186,0,-0.00529817014463437,0.0456729834237991,-0.0254419445486377,0,0,0,0,0.0783479428566153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0557392615413518,0,0.712909686219421,0,0,0,0,0.12132006349783,0,0
RealEstate_excess,0,0,0,0,0,0.143280337517532,0,0,0,0,0,0,0,0.00810976531430506,0,0,0,0,0,0.0439907689949712,-0.0136342257864812,0,0,0,0,0,0,0,0,0,0,0.00919621097373088,0.0221466557375893,0,0,0,0,0.0270362495754288,0,0,0,0,0.0426967922874337,0,-0.0125071177903406,0,0,0,0,4.33680868994202e-19,0,0.0400138592034935,0,0,-0.161234476163073,0,-0.00812032002596758,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.0867468821468151,0,0,0,-0.0851879623765803,0,0,0,-0.028143834634801,0,0,0,0.0365335725062846,0,-0.0039174418038469,4.33680868994202e-19,0,-0.00707934175286258,0,0,0,0,0,0,0,0,-0.0213789189135445,0,0,0.0031577037979026,0.114293301580796,0,0,0,0,0.0554109604858405,0,0,0,-0.0138764655973363,0,0,0,-0.00230229540705979,0,0,0,-0.0254156131161022,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000436566895781777,0,0,-0.00104417670186383,0,0,0,0,0,0,0.00158428270008101,0.00216399987721364,0,-0.0034246360190774,0,0,-0.00220473712833858,0,-0.000312534795172997,0,0,0,0,0,0,0,0,0,0,0,0.00476539992330472,0,0,0,-0.000837299570080974,0,0,0.00596502199768216,-0.00928568127944498,0,0,0,0.00267166606220236,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.195684377526125,0,0,-0.0651481529592577,0,0,0,-0.201653867872966,0.355006431570895,0,0,0,0,0,0,-0.0353253595600167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.337433604808039,0.215856511833303,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035376502487214,0,0,0,0,0.000940965176716084,0,0,0,0,0.00119754485362827,0,0,0,0,0,0,0,0.00351195705517707,0,-0.00238758191926844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00946290220181699,0.00266291228469456,0,0,0,0,0.00487232171368091,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0.00543080322125616,0,0,0,-0.00841607725057674,0,0,0,0,0,0,0,0,0,0,0,0.00202954906305155,0,0,-0.0197877982492065,0,0,-0.0115261900281067,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144616275994061,0,0,0,0,-0.00466561627330702,-0.015244683636963,0.0363411984604827,-0.0386765115304168,0,0,0,-0.0178132844344593,0,0
