,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X002475.SZ,X002304.SZ,X000651.SZ,X600104.SH,X600690.SH,X600031.SH,X000725.SZ,X300014.SZ,X300124.SZ,X000661.SZ,X000338.SZ,X000063.SZ,X002241.SZ,X000625.SZ,X600703.SH,X003816.SZ,X002371.SZ,X000596.SZ,X000100.SZ,X002129.SZ,X300142.SZ,X002049.SZ,X002179.SZ,X600741.SH,X000799.SZ,X000157.SZ,X600460.SH,X601877.SH,X002007.SZ,X600584.SH,X600702.SH,X002414.SZ,X002236.SZ,X600779.SH,X601799.SH,X300146.SZ,X300003.SZ,X600183.SH,X000800.SZ,X002074.SZ,X600089.SH,X000066.SZ,X002508.SZ,X002185.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0.145230466079299,0,0,0,0,0,0,0,0,0,0.465738961545719,0,0,0,0,0,-0.0438135558503863,0,0,0,0,0,0,0.0429409665467139,0,0,0,0,0,0,0.0367645265233406,0,0,0,0,0,0,0.0181693683969419,0,0,0,0,0,0.0242796850329156,0,0,0,0,-0.0306056037236377,-0.0819028115042521,0.0470221265039861,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.163814855481514,0,0.201634550954554,0,0.217738940724756,0,0.108546008935478,0,0.103406860437071,0,0,0,0,0,0,0.0775973386955719,0.162616363480386,0,0,0,0,0,0,0,0.0560354147831237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0540574723696276,0,0,0,0,-0.109724005999492,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362339208262966,0,0,0.0672824386918311,0,0,0,0,0,0.281872845226422,0,0.0744510236408392,0,0,0,0,0,0.0430414801240544,0,0,0,0,0.179477455095378,0,0.110979499093789,1.73472347597681e-18,0,0.121277328685963,0,0,0,0,0,0,0,0,0,-0.0250730050924964,0,0,0,0.0126342008546032,0,0
X300014.SZ,0,0.0022302715200564,0.140816010108198,0,0.262633469796781,0,0,-0.19630748412767,0,0,0,0,0,0,0.0235443194674775,0,0,0,0.439424496153072,0.186554271402508,0,0,0,0,0,0,0,0,0,-0.122089245156484,0.0047767416334024,0,0,0,0,0,-0.0223087559672028,0,0,0,0,0,0,0,0,0.302421584458497,0,0,0,0,0,0,0,0,0,0,0.047072290933398,0,0
X300124.SZ,0,0,0,0,0,0.0438265094384128,0,0,0,0,0,0.0732079663676981,0,0.193902358935636,0,0,0,0,0,0,0,0,0.0347134543083078,0,0,0,0,0,-0.311144364823947,0,0.0394937031719198,0.0803245806127171,0,0,0,0,0,0.0704557503662821,0,0,0,0,0.0136265727994671,0,0,0.104755948832196,0,0.224772964273113,0,0,0,0,-0.01068327212293,0,0,0,-0.0109185699987447,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105454417043634,0,0,0,0,0,-0.0354863775589285,0,0,0,0,0,0,0.430025068344853,0,0.0809601400944298,0,0,0,-0.0646738933992925,0,0,0,0,0,0,-0.132248334191205,0,0,0.180896473905683,0,0,0,0.342390907125074,0,0,0,0,-0.0792034547391696,-0.0110557204921683,0,0,0,0.128709460806214,0,0
X000338.SZ,0,0.132470575874729,0,0,0,0,0,0.0198412273059697,0,0,0,0.0184123134051523,0,1.73472347597681e-18,0,0,0,0,0,0.0828965528535175,0,0,0,0.107622148692942,0,-0.00329994612589511,-0.125330354141111,0,0,0,0,0,0.0556159639090406,0,0,0,0,0,0,0,0,0,0,0,0,0.0931351470600494,0,0,0,0,0,0,0,0,0,0,-0.0256352695136722,0,0
X000063.SZ,0,0,0,0,0,0,0,0.0273157415883887,0,0,0,0,0,0,0.0744509286523243,0,0,0,0.03165349842813,0.0223296098784762,0,0,0.0251186773355366,0,0,0,0,0,0,0,0.0174810524975221,0,0,0,0,0.00821111003051705,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133261893263993,0,0,0.0470525318318593,0,0,0,0.00773247805766575,0,0
X002241.SZ,0,0,0.072853025879392,0,0,0,0.185121612186546,0,0,0,0,0,0.152299035934371,0.0988724225543478,0.101340962098018,0,0,0,0,0,0,0,0,-0.0533791270819284,0,0,0,0,0,0,0,-0.0560681738914931,0.06421812723096,0,0,0,-0.0335027953172618,0,0,0,0,0,0,0,0,0,0,0.354260532976934,0,0,0,0,0,0,0,0,0.064614602265375,0,0
X000625.SZ,0,0,0,-0.140785059475015,0,0,0,0,0,0,0,0,0,0.173857591194638,0,0,0,0,0,0,0,0,0,-0.279101728318587,0,0.392340032331637,0,0,0,0,0,0,0,0,0,0,-0.0956535528678884,0,0,0,0,-0.200545696359251,0,0,0,0.515867451492302,0,0,0,0,0,0,0,0,0,0,0.110245855793755,0,0
X600703.SH,0,0,0,0,0,0,0.0669870201689698,0.273537622986485,0,0,0,0.101301127339844,0,0,-0.0217442003466189,0,0,0,0,0,0,0,0.151406263813113,0,0,0,0,0,0,0,0,0,0.198632285739371,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0405899111161877,0,0,0,0,0,0.0392908061601133,0,0,0,0.00765409789096885,0,0
X003816.SZ,0,0,0,0,0.0194519126459718,0,0,0,0,0,0,0,0,0.029045352204269,0,-0.0234072486629293,0,0,-0.0674138006832596,0,0,0,0,0,0,0,-0.00139778737484144,0,0,0,0.00790002930283517,0,0,0,0,0,0,0,0,-0.0206783460690955,0,0,0,0,0,-0.0744156736736107,0,0.0154638741720378,0,0,0,0.0173951155787416,0,0,0,0,-0.0412571548891838,0,0
X002371.SZ,0,0,0,0.206816239791509,0,0,0,0,0,0,0,0,-0.0478677472331708,0,0,0,0,0,0,6.93889390390723e-18,0.692999509133023,0,0,0.0331773040216047,0,-0.187639501542122,-0.120350591863447,0,0.0537323517183243,0.234589568689958,0,0,0,-0.0437890230734531,0,0.250763433452739,0,0,0,-0.078008670856926,0,0,0,0,0,0,0,0,0,0,0.0441607978422694,-0.042627118958674,0,0,0,0,0.0156738978199911,0,0
X000596.SZ,0,0,0,0,0,0.166262771830313,0,0.435494782738595,0,0,0,0,0,-0.0683977277963975,0,0,0,0,0,0,0,0,0,0,0,0,0.15212912648028,0,0.629863408155545,0,0.387155876367063,0,-0.0419116469488954,0,0.073731663353215,0,0.00625970894916811,0,0,0,0,-0.105036584310184,0,0,0,0,0,0,0,0,0,0,-0.0801894350974661,0,0,0,0.0434329313919673,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.64952311618143,0.101444246335469,0.0464166802602875,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0567885952080403,0,-0.0476125051131034,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108987953134313,0,0,0,-0.000197978638985287,0,0,0,0,0,-0.0127111698277699,-0.055052743356659,0,0,0,-0.0446311916147303,0,0
X002129.SZ,0,0,0,0,0,0,0.166545624172528,0,0,0,0,0.0904206860985848,0,0,0.0528841748659894,0.172050017676094,0,0,0.00340964145356916,0,0,0,0,-0.130191430197953,0,0,-0.0383913219732536,0,0.0198110313464712,0,0,0,0,0,0,0,0.0808967291361567,0,0,0.137137452785331,0,0,-0.0519595537233494,0,0,0,0.120396611467241,0,0,0,0,0.0969292061366089,0,0,0,0,-0.000813176261270362,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0939782537790197,0,0,0,-0.0517476072550529,0,0,0,0.460997722558904,0,0,0,-0.156814910278335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306517387526075,0,0,0,0,0.0969370625526726,0,0,0,-0.0740328928426036,-0.0360605110785939,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0.203838063879336,0,0,0,0,0,0,0.025946806383843,0,0,0,0,0,0.0374658404115973,0.0172397811708907,0,0,0,0,0,0,0,0,0,0,0,0.0172782859168663,0,0,0,-0.056791189519697,0.341412163470539,0,-0.0253546616478454,-0.106759135936671,0,0,0,0,0.245624042832746,0,0,0,0,0,-0.0053317098442741,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0.281095313011342,0,0,0,0.0518505293737902,0,0,0,0,0,0,0.0646184355099903,0.433290386829694,0,0,0,0,0,0,0,0,0,-0.0914742254979282,0,0,-0.0477330953968625,0,0,-0.11950806324834,0,-0.0599030584475259,0,0,0.143587939560914,-0.0987493875426751,0.385537699426578,0.0723772038777672,0,0,0,0.0233566652448794,0,0,0,0,0.0485648446232659,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199617250347953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195981389466077,-0.126658395063469,0,0,0.0558761944352134,0,0,0,0,0,0,-0.0291808770454587,0,0,0,0,-0.0349275652395498,0,0,0,0,-0.0874705927835123,0,0,0,0.0458923583311983,0,0
X000799.SZ,0,0,0,0,0.474134590117632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023491813903458,0.0862779948084989,0,0,0,0,0,0,0,0,0,0,0,0,0.0141882641220123,0,0,0.146701066801187,0,0.180823467180468,0,0,0,0,0,-0.0350281577451241,0,0,0,0,0,0,0,0,0.0357573126958024,0,0
X000157.SZ,0,0,0.0051492660673927,0,0,0.0833910219965258,0,0.0424938858617574,0,0,0.0307492418233352,0.653824698145285,0,0,0,0.0274564135987739,0,0,0,0,0,0,-0.0465382683545619,0,0,0,0,0,0,0,0.0126246581231345,0,0.0484029967482448,0,0,0,-0.00943360179020856,0,0,-0.0101507670215312,0,0.0236203291575676,0.00573335328540916,0,0,-1.73472347597681e-18,0,0.0291153511075171,0,0,0,8.67361737988404e-19,0,0,0,0,-0.0300990884691742,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0624288773948172,0.0828590143905829,0,0,0,0,0,0.291322093545788,0,0,0,0,0,0,0.426626172243794,0,0,0,0,0,0,0,0,0,0.615389296068986,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0828470213726628,0,0.00520522513373015,0,0,0,0,0.0204780317973033,0,0
X601877.SH,0,0,0,0.0605656475608228,0,0,0,0,0,0,0.160100588833294,0,0,0.0196844389241334,0.0878966147988897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00682090481744972,0.0973299668104708,0,0.0751345544801739,0,0,0,0,0,0,0,0,0,-0.0466766748832269,0,0,0,-0.0117201656906053,0,0
X002007.SZ,0.0473295551287556,0,0,0,0,0.0406996053353622,-2.16840434497101e-19,0,0,0,0.0225673611041002,0,0,0,0.126811528417156,0.014194586074442,0,0,0,0,0,0,0,0.136223661604892,0,0,0.132846111208842,0,0,0,0.0097746149681928,0,0,0.0209610211513672,0,0,-0.0361369714465938,0,0,0.0921676628675832,0,0,0,0,0,0.0788395696126761,0,0,0,0.0264216515109748,0,0.0060931250979367,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.0841026048954699,0,0,0,0,0.143741496994603,0.139869698709181,0,0,0,0,0.125848853816915,0,0,0,0.0363238965187611,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.027327316798367,0,0,0,0,-0.0222988686971991,-0.12582479420837,0,0.343545468731183,0,-0.0529440238036058,0,0,0,0,0.0334248440929446,0,0
X600702.SH,0,0,0,0,0,0,0,0,0,0,0,0.0763066192028543,0,0,0,0,0,0,-0.0575933581799247,0,0,0,0,0.362491656963863,0,0,0,0.0712542350435766,0,0,0.0588071666472975,0,-0.00593864709422179,0,0,0,0,0.0864588807425649,0,0,0,0,0,0,0,0,0,-0.396846651859599,0.662783803917843,0,0,0,0.258666600967776,0,0,0,0.0653065952169297,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0.132125827406944,0,0,0,0,0,0,0,0.0135146048032271,6.93889390390723e-18,0,0,0,0,0,0,0.269688627272191,0,0,0,0.136574765741178,0,0,0,0.0913207650390106,-0.0137249210213099,0,0,-0.0995950046952684,0.288275022266459,0,0,0,0,0.0960894307180601,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.0129299290741755,0,0
X002236.SZ,0,0,0,0,0,0,0.1099948404897,0,0,0.154403795252281,0,0,0,0,-0.0211815888411912,0.0809270387501541,0,0,0.0480481326154127,0.263151804932211,0,0,-0.177739516781438,0.0314811734606836,0,0,0,0.056161067494086,0.040237651250121,0,0,0,0,0,0,0,0.0224944474776744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169109824263303,0,0,0,0,0.0784140510766129,0,0
X600779.SH,0,0,0,0,0.570086736358811,0,0,-0.234176637913535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0685728185183622,0,0,0,0,0,0,0,0.357940001384821,0,-0.131649336487701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07135286798985,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,-0.0485698637228462,0,0,0,-0.0413037799679736,0,0.113976799758146,0,0,0,0,0.322760056028963,0,0,0,0,0,0,0,0.0642056360247587,0,0,0,-0.0841124633673429,0,-0.0375289569851292,0,0,0,-0.0463611038980922,0,0,0.158221145593567,0,0,0,0,0,0,0,0,0,0,0,-0.083871883229522,0,0,0,0,-0.0432359631396737,0,0
X300146.SZ,0,0,0,0,0,0,0,0.0710404876409522,0,0,0,0,0,0,0.0429268421850851,0,0.107961851820767,0,0.031623658632678,0,0,0,0,0,0,0,0,0,0,0,0.158387915534584,0.0936244037611142,0,-0.20302243337406,0,0,0.107024742578852,0,0,0,0,0,0,0,0,0.0541368436874722,0,0.0710488500199461,0,0,0,0,0.0528698719074108,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525210954237369,0,0,0,0,0,0,0,0.0437138789957702,-0.027793970164075,0.00837509521049632,0,0.0965384012628757,0,0,0,0.109208351111287,0.166258735533957,0.0778513919642106,0,0,0,-0.0394879703427613,0,0,0.0924091388464583,0,0,0,0,0,0,0,0,0,0,0,0.0225710269197024,0,0,0,0,-0.0116613730586995,0,0
X600183.SH,0,0,0,0,0,0,0.163666852557716,0,0,0,0,0.0836209660608507,0,0.0705310825921493,0,-0.0413659395324508,0,0,0,-0.0641397937902261,0,0,0,0.0304567859968311,0,0.0232129146956542,0,0,0.0162814128398195,0.0389994938795796,0,0,0,0,0,0,0.0501613089714784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0235717250693526,0,0,0,0.0301929292100551,0,0
X000800.SZ,0,0,0,0.00772758525317968,0,0,0.0184727721113615,0,0,0.199336438558852,0,0,0,0.0650388996706221,0,0,0.01472113356432,0,0,0.0500662856238384,0,0,0,0,0,0,0.00810971725767694,0,0.0399054938358556,0,-0.077697199346997,0,0.00701244700254301,0,0,0.0618954548313697,0,0,0,0,0,0,0,0,0,0,0.0166148356921463,0,0,0,0,0.0485260144711446,0,0,0,0,0.00891651321848331,0,0
X002074.SZ,0,0,0,0,0,0.00820572374279267,0,0.304749985368004,0,0,0,0,0,0.145431873462111,0,-0.0120711166814612,0,0,0,0.0855761093098701,0,0,0,0,0,0,0,0.110507475650746,0,0,0.212805659295664,0,0,0,0,0,0,0,-0.0616412267343258,0.05520881066441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0614659567238752,0,0
X600089.SH,0,0,0.31807413990892,0,0,0,0,0,0,0,0,0,0,0.0287811554309159,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.113726701227006,0.0613487876825475,-0.0133066356562557,0,0.0600130097992501,0,-0.0261159310321647,0,0,0,0,0,0,-0.080603235499539,0,0,0,0,0,0,0,0,0,0.00951393207216428,0,0,0,-0.0876402350883886,0,0,0,0,-0.0193133320841103,0,0
X000066.SZ,0,0,0.0460237603378801,0,0,0.309151858564159,-0.0544150830894884,0,0,0,0,0,-0.313578082915538,0.257659528860676,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,-0.0423084668504883,0,0,0,0.209478024897582,0,0,0,0.00993601696265243,0.204966501035632,0,0,0.0479883217842951,0,0,0,0,0,0,0,0,0,0,-0.0655730939397423,0,0,0,0,-0.037752559813058,0,0
X002508.SZ,0,0,0,0,0,0,-0.0207541484347865,0,0,0,0,0.203496811813332,0,0,0,0,0.0319983264760255,0,0,0,0.00302944605921054,0,0,0,0,0,-0.0448337426113205,0,0,0,0.082018143528047,0,0.0366034007964034,0,0,0,0.0506264809374814,0,0.0618089156101071,-0.00780977676472702,0,0,0,0,0,0,0,0,0,0,0,-0.00532194624705065,0,0,0,0,0.0126062729807872,0,0
X002185.SZ,0,0,0,0,0,0,0.0439248633430586,0.024321981662629,0,0,0,0,0,-0.0489598564329766,0,0,0,0,0,-0.0177721111990988,0,0,0.00518683749502179,0,0,0,0,0.0815908546646487,0,0,0,0,0.0863720527277252,0,0,0.507799808261309,0,0.022134658923478,0,0,0,0,0,0,0,0,0,0,0.134886659283122,0,0,0.00763544364805286,0,0,0,0,-0.0311711568865236,0,0
Change_TY3M,0,0,0,0,0,0,-0.0559511713507621,0,0,0,0,0,0,-0.0194196797261296,0,-0.00928128522113883,0,0,0,0,0,0,0.0315496011087983,0,0,-0.0708644690409198,-0.0103178605179636,0.122463113590159,0,0,-0.0724529635951323,0,0,0,0,0,0,0.168033340455856,0,0,0,0,0,0,0,0.104299083855657,-0.0120609508618292,0,0,0,0,0,-0.117519468241459,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,-0.0564761335229687,0,0,0,-0.190878566881642,0,0,-0.046041961001188,0.0718628434996985,0,0,0,0,0,0,0.0482204808334779,0.095978818980145,0,0,0,0,0,0,0,0,-0.00132902065057749,0.242871126016847,0,-0.0050680692165439,0,0,-0.0511628746534546,0,0,0,0,0,0,0,0,0,1.1495946700421,0,0,0,-0.142377900048689,0,0
TED,0,0,0,0,0,0.310206382456401,0,0.136818480166972,0,4.33680868994202e-19,0,0,0,0.183040175280911,-0.190237438758435,0,0,0,0,0,0,0,0,0,0,-0.13607378701022,0,0,0,0,0,0,0,0,0,0,0.0846114179478259,-0.221818031212482,0,0,-0.0167102661720263,0,0,0,0,0,0,0,0,-0.0628669197049721,0,0.794318518811089,0,0,0,0,0.280793068136959,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.0702320211936625,0,0,0.0605622165011672,0.0640236290144222,0,0,0,0.0619450863486845,-0.0406152382386199,0,0,0.0619470239079816,0,0,0,-0.0137609557723285,0,0,0.00183069697166477,0,-0.0707643909539494,-0.0501743042853544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344929819969157,0,0,0,0,0.0254263086324627,0,0
MKreturn,0,0,0.0987521920251688,0,0,0,0,0,0,0,0,0,0,0,0,-0.0165786776407287,-0.0560944907392493,0,0,0,0,0,0.00865851398182343,0,0.0253277849239381,0,-0.000464443951516481,-0.023228128388675,0,0,0,0,0.00586012247322615,0,-0.0132237344916868,0,0.0217804515609386,0,0,-0.0536306021206216,0.0805441762388105,0,0,0,0,0,0.00654933787994404,0,0,0,0,-0.0106946348880876,0,0,0,0,-0.00174850114584138,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00291206607759255,0.00147538126673552,0,0,0,0,0,0,0.0005391357545669,0.000529632823824479,0,0,0,0,0,0,0,0,0,0,0,0,0.00357658801269573,0,0,0,0,0,-0.00420155477599234,0,0,-0.00246970750760421,0,-0.00956505690282495,0.0218797670782217,0,0,0,0.00300685466588568,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0583324000050169,0,0,0,-0.330956400183993,0.0132072410509785,0,0,0,0,0,0,0,0.145070206116128,0,0,0,0.0851168719079763,0,0,0,0,0,0,0,0,0,-0.321202520842837,0,0,0,0,-0.0256255819331951,0,0.0256632145732936,0,0,0,-0.188035780606719,0.0331504133700083,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037229280204321,-0.000540122623259887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000988006517435314,0,0,0,0.000699786649994531,0,0,0,0,0,0.00350292334504145,0,0,0,0,0.00553954843332605,0,0,0,0,0.0087557794917558,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00511854217701685,0.0101765749587513,0,0,0,0,0.00220642793100725,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0124889099195861,0,0,0,0,0,0,0.0307547184025682,0,0,0,0,0,-0.0108681070576088,0,0,-0.0169827707444658,0,0,0.0590029739282373,0,0,0,-0.00998771250544745,0,0
