,X600519.SH,X002415.SZ,X600104.SH,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X002475.SZ,X000568.SZ,X002236.SZ,X600741.SH,X000338.SZ,X600031.SH,X300003.SZ,X002008.SZ,X002456.SZ,X601877.SH,X300124.SZ,X000625.SZ,X600487.SH,X600066.SH,X000100.SZ,X600809.SH,X600867.SH,X002294.SZ,X002241.SZ,X600271.SH,X600522.SH,X600566.SH,X300136.SZ,X002508.SZ,X002179.SZ,X000981.SZ,X000157.SZ,X600089.SH,X300142.SZ,X000050.SZ,X002049.SZ,X600498.SH,X000977.SZ,X000661.SZ,X600707.SH,X600177.SH,X000596.SZ,X002007.SZ,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600066.SH,0,0,0,0,0,0,0.0534161145095359,0,0,0,0,0,0,0,0,0,0,0,0,0.150619490368025,0.0825194134287658,0.037688664180772,0,0,0,0,0,0,0,0.0962332084733924,0,0.0112482920583611,0,-0.051686554135464,0.0249283118753241,0,0,0,0,0,0,-0.0347950201141901,0,0.048635005034003,0,0,0,0,0,0,0,-0.0231617723086027,0.0127791347510222,0,0,0,0,0,0
X000100.SZ,0,0,0.0426893680361863,0.0242119785696419,0,0,0.287360210370978,0,0.140465143538265,0,0,0,0,0,0,0,0,-0.104038846519059,0,0,0,0,0,0.0608283116759055,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,-0.0549047270537741,0,0,0,0.0208442828971272,0,0,0,0,0,0,0.108774552185065,0,0,0,0,0.0244696548019601,-0.00313990651600518,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.0273598943367123,0.299537823192948,0,0.287680585595842,0,0,0,0,0.239151012241764,0,0,0,0,0.234949183450686,0,0,0,0,0,0.398904739799042,0,0,0,0,0,0,0,0,0,0,0.0189843489521912,-0.134587717292544,0,0,0,0,0,0.00276454935688257,0,0,0,0,0,0,0,0,0,-0.0371592308373551,0,0,0,0,0,0,0
X600867.SH,0,0,0,0.107568687262436,0,0,0.126581882892985,0,0,0,0,0,0,0,0,0,0,0,0,0.127022530300258,0,0,0,0.164858409517886,0,0,0,0,0,0,0,0,0,-0.0256580299249935,0.260355102289818,0,0,0,0,0,0,-0.0358799678319474,0,0,0.214373471993273,0,0,0,0,0,0,-0.024863050554028,0.0332774181834704,0,0,0,0,0,0
X002294.SZ,0,0,0,0.29137820043043,0,0.0788970424040292,0.0627745816064171,0,0.197672933989235,0,0,0,0,0.0471073484328401,0,0,-0.120677055625083,0.105208335081763,0.0244419092491101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0950932758073574,0,0,0,0,-0.318076460266228,-0.0868163977920877,0.219982014876007,0.0765538293333693,0,0,-0.0743760525595519,0,-0.0343227088483194,0,0,0,-0.00486630263483531,0.012181464065987,0,-0.298004782223412,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.00594911448821462,-3.46944695195361e-18,0,0.157564030868412,0,0,0.120891790966027,0,0,0,0,0,0.103534608105102,0,0,0,0,0,0.0398069683370676,0.0629010955235868,-0.021504692539162,0,0,-0.0658126846566232,0,0,0.12460875924701,0,0,0,0,0,0,0.302549383332354,0.097823653586309,0,0.0225613191505789,0,0,0.0236535938665759,0,0,0,0,0.00122503821777449,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0.286501008259252,0,0,0,0,0,0,0,0,0.176779139986438,0.102002585929443,0,0.191884172595484,0,0.174092414094181,0,0,0,0,0.00894009052018959,0,0,0,0,0,0,0.0719584299202751,-0.0259397874625697,0,0,0,0,0,0,0,0,0,0.0739689451154161,0,0,0,0,0,0,0,-0.0110316185514847,0.0478440886297967,-0.0277078834840391,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0.230384883315969,0,0,0.144123070762736,0,0,0,0.0181178050712251,0,0,0,0.0185328610992576,0,0,0,0,0,0,0,0,0,0,0,0.156684892287444,0,0,0,0,0,0,0,0,0,0.54548902535055,0,0,0,0,0,0,0.0171324748598128,0.0394327409453995,0,0,0,1.0842021724855e-19,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0.0566109723238195,0,0.108483911596253,0,0,0,0,-0.0667225474392655,0,0,0,0.149145867376736,0,0,0,0.07254566577701,0,0,0,0.089891793169557,0,0,0,0,0.0667040699943653,0,0,0,0,0,0,0,0,0.14156570413671,0,0,0,0.113796399072777,-1.73472347597681e-18,0,0,0,0,0,0,0.0129865170342526,-0.0410369981779482,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0947025989168986,0,0.063725213353923,0,0,0,0,0,1.19198123668125,0,-0.103270544171655,0,0,0,0,0,0,0,0,-0.0247604301117214,0,0,0,0,0,0,0,0,0,0,-0.0781250931922313,0,0,0,0,0,0.0339627649926647,0,0,0,-0.0672475028196293,0.0929003086919254,0,0,0,0,0,0
X002508.SZ,0,0,0,0.298154399340884,0,0,0.332467029077089,0.472438811641454,0,0.023754170282696,0,0,0,0,0,0,0.611649173020608,0,0,0,0.313070173084593,0,0,0,0,0,0,-0.1522115906585,0,-0.211979048521285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129998941056286,-0.184923757321992,0,0,0,0,0,0.0349211305712501,-0.0370647575924295,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.0896947371262091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303997231507712,0,0,0,0.282197517447556,-0.190546501636367,0.0225380381891211,0,0,0,0,0,0,0.092011944972619,0,0.0893028933207402,0,0.0354333753178908,0,0,0,0.112791676734863,0,-0.0403264135644542,0.0655747323720402,0,0,0,0,0,0
X000981.SZ,0,0,0,-0.0423178110616931,0,0,0,0,0,0,-0.0412542542301125,0,-0.124284601459412,0,-0.054241105285063,0,0,0,0,0,0,0,0,0.0863973723800575,0,0.0408962779947894,0.120936220259942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.060651316977358,0,0.0948928187238612,0,-0.0405462787797753,0.0391971626917044,0,0,0,0,0,0
X000157.SZ,0,0.0124801820486815,0.0255619101928534,0,0,0,0.0366314557146956,0,0.132735514563804,0,0.0101309590200209,0,0,0,0,0.162691517513415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00838743882593918,0.00238187384091735,0,0,0.232246688968101,0,0,-0.00901829180852235,0,0,0,0,0,0.0112362536577056,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0.0396201518564738,0,0,0,0,0.0360980793379358,0,0,0,0,0,-0.0428778503661403,0,0,0.108358128487984,0.107872895497772,0,0,0,0.0346235151583938,0,0,0.185677884017048,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168974644124072,0,0,0,0.100343340036615,0,0,0,0,0,0,0,0.0575188052465955,0,-0.0164876810726132,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0.295455081138636,0.210933101070761,0,0,0,0,0,0.0893596486122202,0.592469777287813,0,0,0,-0.181934731669078,-0.228304143832312,0,0,0,0,0,0,-0.191370238071244,0,0,-0.0252670931118296,0,0,0.0636602429543525,0,0,0.162712314312377,0,0,0,0,0,0,0,0,0,0,0.202567753827691,0,0,0,0,0,0,0,-0.0804155105165154,0.0844792685635021,0,0,0,0,0,0
X000050.SZ,0,0.0383180238324808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0968111910126374,0,0,0,0,0.067470185081374,0,-0.0701098702469703,0,0,0,0,0,0,0,0.259517556366951,0.232607721202553,0,0,0,0.63793943057254,0,0,0,0,-0.00323080768141079,0,0.0881343822961741,0,0,0,0,0
X002049.SZ,0,0,0,-0.133764154926874,0,0,0,0,0,0,0.492759549555199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109754119555619,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155230434689871,0,0.212490141620574,0.128748645093145,0,0,0.153145612872957,0,0,0.280069108064681,0,-0.0619545905520701,0.0821568631033439,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0.205453030192587,0,0,0,0,0,0,0,0,0,0.109770172454278,0,0,0,0,0,0,0,-0.00380776096096854,0,0.0172021167068247,0.123011387525506,0.0456244459979569,0.161703586153122,0,0.039527548941173,0,0,0,0,0,0,0.251543162570114,0,0,0,0,0,0,0,0,0.145413866386951,0,0.027209727903616,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.0413060763637364,0,0.0556423350193049,0,0,0,-0.111042634780201,-0.123157301044935,0,0,0,0,0,0.076580358248161,0,0,0,0,0,0,0,0,0,0,0.137441389013372,0,-0.176634895434259,0,0,0,0,0.273714392278974,0,0.215377200134526,0,0,0,0,0,0,0,0.266495470466532,0,0,-0.0158014965411774,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0.181843362536523,0,0,0,-0.0699110957225439,0,0,0.0172135556841432,0.0893648584440061,0,0,0,-0.0870884519312779,0,0,0,0,0,0,0,0,0.463159104590005,0,0,0,0,0,0,0.126393761805041,0,-0.554129963066596,0,0,0,0,0.298253815975542,-0.0334655013470403,0,0,0,0,0,0,0,0,-0.00965427322896084,0,0,0,0,0,0,0
X600707.SH,0,0,0,0,0,0,0,0,0,0,0,0.0246346261338569,0,0,0,0,0.0590437380344818,0,0,0,0.0190487998552959,0.0373135388032582,0,0,0,0,0,0.0861961494573428,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0337432346478207,0.0889268720501906,0,0,0,0,0,0,0.138560504907984,0,0.0039333320292335,-0.0178223063851686,0,0,0,0,0,0
X600177.SH,0,0,0,0,-0.0446693426384365,0,0,0,0,0,0,-0.0195124803012036,0,0,0,0,0,-0.0463185384179939,0,-0.0123599246199854,0,0,0,-0.0978949402641456,0,0,0,0,0,0,0,0,-0.189086869659322,0,-0.079322614797624,0,0,0,0,0,0.517991505068829,0.126623258609987,0,0,0,0,0,0,0,0,0,-0.00467394126664523,-0.00206466263754023,0,0,0,0,0,0
X000596.SZ,0.402785647428195,0,0,0,0,0,0,0.0249471473556727,0.0645160594557815,0,0,0,0.249380196891679,0,0,0,0,0,0,-0.0735072567614545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124018478570193,0,0,0,0,0,0,0,0,0.107061554180782,0,0,0,0,-0.156061573978316,0,0.00293666406443793,0,0,0,0,0,0,0
X002007.SZ,-0.0761972917114957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00683717059907741,0.235498085301316,0,0,0,0,0,0,0,0,0.154951321788969,-0.11548150855523,0.0882295733626636,0,0,0.0208318389803359,0,0,0,0,0,-0.0121075228775876,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,-0.0257899574481856,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,-0.0290064273220054,-0.0922258080607091,0,0,0,-0.011446748197957,0.0935275526160291,0,0,0,0,0,0,0,0,0,0,0.421008274794704,2.16840434497101e-19,0,0.197914510675214,0,0.0222307698560626,0,0,0,0,0,0,0.0201197082060281,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0376505307285259,-0.0184052603574554,0,0,0,0.00269659949782543,0,0,0,0,-0.0132444647164304,0,-0.077566630531708,0,0,-0.149127805046906,0,0,0,0.14186917557698,0,0.0502495718250521,0,0,0.134643867448866,0,0,0,0,0,0,0,0,0,-0.217701392404009,0,-0.0861847984467891,0,0,0,0,0,0,0,0,0,-0.0642879836949239,0.0891032317955355,-0.0588321510554264,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0.325628873285734,0,0,0,0,0,0,0,0,-0.0526340725380785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07832950384687,0,-0.334105953445566,0,0,0,0,0,-0.0701648253111792,0,-0.152531374313717,0,0,0,0,0,0,0,0,1.16517310800115,0,0,0,0,0,0
TED,0,0,0,-0.255460397599562,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.266807246100934,0,0.00924131986143106,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0658057025918233,0,0,0,0,0,0,0,0,0,0.262549905740751,0,0,0,0,0,-0.139066573639451,0,0.741119635038519,0,0,0,0,0,0,0
RealEstate_excess,0.0987896206413,0,0,0.00876195435946532,0,0,0,0,-0.0056021160922821,0.00323132276100813,0,-0.113212963223581,0,0,0,0,0.137072914463785,0.0488636954443201,0,0,0,0,0,0,-0.0395185259636851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434512534744073,0.0378781960721102,0,0,0,0,0,0,0,-0.0193387833421919,0,-0.0413213121621361,0.0232665686480848,0,0,0,0,0,0
MKreturn,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,-0.05325995645285,0,0,0,0,0.095503268883613,0.120366538177912,0,0,0,0,0,0,0,0,0,0,-0.248323470174366,0,0,0,0,0,0,0,0,0,0,0,0,-0.0042967949786,-0.0833368393310829,0,0,0,0,0,0,0,0,0,0.000830111440221195,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00156392439319214,0,0,0.00109225173805193,0,0,0.00384312183361424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00316694636545609,0,0,0,0,0,0.0038941120943468,0,0,0,-0.0114694308800856,0.0199717380838215,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0.0169000456550838,0,0,0,0,0,0,0,0,0,0,0,0.0027124334920005,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,-0.00472915590380396,0,0,0,0,0,0.00406436104196133,0,0,0,0,-0.0323793642549459,0,0.0047290406445199,0,0,0,-0.0367860941658888,0.0426696260743888,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.00754724920251739,0,0,0,0,0,0,0,0,-0.00441557976177275,0,0,0,0,-0.00879038540365873,0,0,0,0,0,0.00373149892546381,0,0.0107184075203568,0,0,0,0,0,0,0.0238374976094525,0,0,0,0,0,0,0,0,-0.0018358100716965,0,0,0,0,0,0.00568855796762214,0.00512535430670662,-0.00207141764327086,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0.00410002188200742,0,0,0,0.000616613189558242,0,0,0,-0.00343571855480851,0,0,-1.35525271560688e-20,0,0,0,0,0,0,0,0,0,-0.0107508129184824,0,0,0,0,0,0,0.00829972604895636,0,0,0.0186601152903576,-0.00700392475105599,0,0,0,0,0,0,0,0,-0.0201762568673233,0,0,0,0,0,0,0,-0.0650410809671694,0.0849412221530226,0,0,0,0,0,0
