,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X600690.SH,X002475.SZ,X002304.SZ,X600276.SH,X000651.SZ,X600104.SH,X300014.SZ,X002371.SZ,X300124.SZ,X002129.SZ,X003816.SZ,X000596.SZ,X000625.SZ,X000725.SZ,X002049.SZ,X600031.SH,X000063.SZ,X002179.SZ,X002241.SZ,X000338.SZ,X600089.SH,X600703.SH,X600522.SH,X000733.SZ,X000661.SZ,X002180.SZ,X300142.SZ,X601877.SH,X002074.SZ,X600741.SH,X000100.SZ,X600884.SH,X000157.SZ,X600460.SH,X600702.SH,X601799.SH,X600487.SH,X002236.SZ,X600584.SH,X000799.SZ,X002414.SZ,X600563.SH,X600372.SH,X002176.SZ,X600418.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002241.SZ,0,0,0,0,0,0,0.441379329632519,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0267214958195534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0969744126940898,0,0,0,0,0.100805068466434,0,0,8.67361737988404e-19,0,0,0.100072121673704,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.0521011916990929,0,0,0,0.0871101261552758,0.0794324739856971,-0.0399234478058806,0,0,0,-0.0405135055883342,0,0,0,0.289516977604649,0,0,0,0,0,0,0,0,0.0338408017315387,0,0,0,0,0,0,0,0,0,0,-0.0340422067995333,0,0,0.083806320698206,0,0,0,0,0.130896450772743,0,0,0,-0.0134472671356489,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.214723066688613,0,0,0,0,0,0,0,0,0,0,0.0603469964282605,0,0,0,0,0,0,0,0,0.206140919026449,0,0,0,0.246873426535726,0,0,0,0,0,0,0,0,0,0,0,0.0779990445629008,0.130813209883688,0,0,-0.0465207486904751,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.0282031461018912,0,0,0,0,0,0.106428760599438,0,0,0,0,0,0,0,0,0.0415957069891576,0,0.392177337907609,0,0,0,0,0.227572220622896,0,0,0,0,0,0,0,-0.108984737786535,0,0,0,0,0,0,0,0,0,-0.0865360149327226,0,0,0.133401453841181,0.0719647910918028,0,0.0648599476660816,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124800983756248,0,0,0,0,0,0.138908955859912,0,0,0,0,0,0,0,0,0.493693732499847,0,0,0,0.00897967438844975,0.101614511907589,0,0,0.128781095956707,0,0.053394048336441,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,-0.0803631437765289,0,0,0,0,-0.109205670419059,0.00269480125946347,0,0.11062118487029,0,0.0365538456977929,0,0,0,-0.0539642729765381,0,0.190411002631077,0,0,0.0360396643392805,0.130482793064771,0,0,0,0,0,0,0.0958474010598839,0,0,0,0,0,0,0,0,0,0,0,0.00740154843070707,0,0,0.0516493490570511,0.00896762615214088,0,0.0462340329887297,-0.0131587925273348,0,0,0,-0.0279486380601724,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0.0452356711731268,0,0,0.189573669133071,0,0.18858813235085,0,0,0,0,0,0,0,0,0,0,0,0,-0.354657938251926,-0.202956045546337,0,0,0,0,0,-0.0572477987423983,0,0.0726942497609351,0,0.130883154028836,0,0.478795908943607,0,-0.0885265823868089,0,0,0,-0.0293236635868359,0,0,0,0.209293299440683,0,-0.101104001109325,0.081022030051506,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101303985343114,0,0,0,-0.0555489077559918,0,0,0,0,0,0,0,0.168890910677191,0,0.0217651444130457,0,0,0.0768591916383365,0,0.159325065423932,0,0,0.292031248073621,0,-0.366679193138903,0.0461675217779112,0,0,0,0,0,0.0712374366388851,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0.534237011444006,0,0,0,0.0384972544791428,0,-0.0691793033923093,0,0,-0.0408533860997312,0,0,0,0,0,0.0624763371644515,0,0,0,0,0,0,-0.0151184539881854,0,0,0,0,0,0,0,0,0,0.107663043504935,0,0,0,0,0.208006504786501,0,0,0.0348318684892733,-0.165248536390425,0,0.00785488536730879,-0.0420785337576062,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0.0135721053666078,0,0,0,0,0,0.0126395810264035,0,0,0,0,0,0,0,0,0,0.12397983434786,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0805815125825566,0,0,0,0.190908091882288,0.0912396355438449,0,0.186075046922847,0,0,0,0.0117929597184726,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,-0.19948626860855,0.374082619521573,0,0,0,0.228568256581148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.035290953917976,0.433606885411256,0,0,0,0,0,0,0,0.384940578295919,0,0,0,0.219229582521222,0,0,0,0,-0.0120196472373364,0,0,0,0.1495497963673,0,0,0,0,0,0,-0.11213819514958,0,0
X600741.SH,0,0,0,0,0,0,0.0420730231773719,0,0,0,0.375648766922218,0.0402448806844072,0,0,0,0,-0.203739238459838,0.09672079928972,0,0,0,0,0,0,0,0,0,0,-0.0536910299948797,0,0,0,0,0,0,0,0,0,0,0.0171155399987469,0,0.0974833807452267,0,0,0,0.051991053187567,0,0,0.0379944360272317,0,0,0.0105946356378052,-0.0218179580537791,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.0748513418844963,0.0421691353210933,0,0,0,0,0,0.075431995892741,0.209271986571777,0,0,-0.0213925364047525,0,0,0.51989304409451,0,0,0,0,0,0,0,0,0,0,0,-0.101503421864546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176012545349875,0,0.0849572609244216,-0.0296699870080723,0,0,0,0,0,0
X600884.SH,0,0,0,0,0.0684721486582658,0,0,0,0,0,0,0.0057583189624216,0,0,0,0,0,0.0433148467831559,0,0,0,0,0,0.0725095067604613,0,0.0972700197665756,-0.00633680664344523,0,0,0,0,0,0,0.0585182533897149,0,0.310846126212659,0,0,0,-0.031289502884759,0.23904752087302,0.222360700643596,0,0,0,0,0,0,0.227404812490057,0,0,0.108109424852709,0,0,0,0,-0.0942339933286948,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.0134012627941095,0,0,0.0718354771419881,0,0,0,0.110772067423644,0,0,0,0,0.321177668639496,0,0,0,0,0.0283946964221925,0,0.0144711427190447,0,0,0,0,0,0,0,0.0373793616300322,0,0,-0.0198097028932137,-0.00103072805910651,0,0,0,0,0,0,0,0,0.0459738053350126,0.00411731058145848,0,-0.0244891590877843,-0.00504975285259707,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.325778094799528,0,0,0,0.0361384352228011,-0.00405368138138323,0,0,0,0,0,0.157089982178485,0,0,0.0327889698823099,0,0,0,0,0,0,0,0,0,0,0,0,0.0677585546257828,0,0.126363720969327,0,0.203923645958057,0,0,0,0,0,0,0,-0.0340014294012568,0.0200473877144241,0,0,0,0,0,0
X600702.SH,0,0,0,0.486621332854855,0,0,0,0,0,0,0,0.0383316772203557,0,0,0,0.112132897318868,0,0,0,0,0,0,0,-0.0267002414079466,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0.75995917295509,0.0598126580783516,0,-0.151947887956982,0,-0.0204570698963968,0,0,0.0406786232933137,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0.00357707790157156,0,0,0.211516629375797,0,0,0.00326650846182436,0,0,0,0,0.0971229652770345,-0.0331582280132422,0,-0.103804904014604,0,0,0,0,0,0,0,0.141543412097787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11094619050819,-0.0374686911125005,0,0,0,0.073051545871704,0,0
X600487.SH,0,0,0,0,0,0,-0.129570429067734,0,0,0,0,0.122293173069721,0.0764104116062956,0,0,0,0,0,0,0,0,0,0,0,0,0.352654048666127,0,0.408767397979557,0,0,0,0,0.0920347173035584,0.0393920910575298,0,0,0,0,0,0,0.0629351292806998,0,-0.31010039503624,0,0,0,0,0,-0.0759350198891188,0.0852352157917715,0,0,-0.056424436661576,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.244407772691212,0,0.0341403260571481,0,0,0,0,0,-0.0152202974599113,0.0198015371030659,-0.00520741052215987,0,0,0,0,0.0236432376760013,0.0916633374596054,0.289955486293429,0,0,0,0,0,0,0,0,0,-0.0180899080196715,0,0,0,0,0,0,0,0,0,0,0,0.106686226100855,0.0387703349219831,-0.0210600199377027,0,0,0,0,0,0,0,0,0,0,-0.00877763095452593,0,0
X600584.SH,0,0,0,0,0.0871280432839592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134259934990235,0,0,0,0,0,0.157231261684674,0,0,0,0,0,0,0,0,0,0,0.357981266017616,0,0,0,0.147959701331383,0,0,0,0.00783168090703992,0,0.0749739152074174,-0.0230569660813356,0,0,0,0,0,0,0,0,0
X000799.SZ,0,0,0,0,0,0.0428761674468927,0,0,0,8.67361737988404e-19,0,0,-0.0545762533450336,0,4.33680868994202e-19,0,0.0425090847496629,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0422234980369119,0.102012701639869,0,0.0213855528545612,0,0,0,0,0,0.485204371815251,0.0165830078729801,0,0,0,0,0.00281616575290021,0,0,0,0,0,0.0346156961276443,0.0105967660981389,0,0,0,0,0,0
X002414.SZ,0,0,-0.0277417677123638,0,0,0,0,0,0,0,0,0.0586236733881002,0,0.171651630473137,0,0,0,0,0,0,0,0,0,0.382013344033447,0,0,0,0,0,0,0,0.00352798232899992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177147077298802,0,0,0,0,0,0.12007453026319,0,0,0,0,0,0
X600563.SH,0,0,0,0,0.145500810845003,0,0,0,0,0,0,0.12792517773732,0,0.102652226872326,0.0364703898948418,0,0,0,0,0.295113421932386,0,0,0,-1.73472347597681e-18,0,0,0,0.173183620431517,0,0,0,0,0.388952994020191,0,0,0,0,0,0,0,0,0,0,0.18767314393426,0,-0.00156388912749038,0,0,0,0.00614932909418811,0,-0.218492106737324,-0.0111495931506501,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0.0122859260646901,0,0,0,0,0.0550479979968046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0227624324021135,-0.0654612736206838,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326057904574613,-0.0349951507354283,0,0,0,-0.035383743116971,0,0
X002176.SZ,0,0,0,0,0,0,0,0,0,0,0.0643238184098375,-0.000762341350818013,-0.283795341336911,0,0,0,0,0.0542051414925072,0,0,0.109553078186451,0,0,0,0,0.247542952317846,0,0,0.0835998410440655,0,0,0,0,0,0,0,0,0,0,0,-0.140193346238048,0.182412294943604,0,0,0,0,0,0,0,0,0,0.142497072720984,-0.00736739031577586,0,0,0,0,0,0
X600418.SH,0,0,0,0,-0.137124553811493,0,0,0,0,0,0,0,0,0,0,0,0,0.774287426478749,0,0,0,0,0,0.0132198807584443,0,0.0836179890369535,0,0.216860269143767,0,0,-0.093671201413522,0,0,0,0,0,0,0,0.216093367529945,-0.188497828604123,0,0.0593125758935675,0,0,0,0.0946238859237763,0,0,0,0,0,0.0341297353291619,-0.0262417905044679,0,0,0,0,0,0
Change_TY3M,0,0,0.0877371525877402,0,0.083944702247852,0,0,0,-0.0298376841087092,0,0,0,0,0,0,0,0,-0.133477662041558,0,-0.129774361912542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0728064830093701,0,0.0915365196686929,0,0.175306739147527,0,0,0,0,0.0442016321241237,0.00843987519080297,0,-5.42101086242752e-20,0,0,-0.141305946853678,-0.00369459632436723,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371382389201338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0738999156359665,0,0,0,-0.188808493756049,0,0,0,0,0,-0.160424224311486,0,0,0,0,-0.359784038731713,0,0.112210777616158,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261985065451927,0,0,0,0,0,0,0,0,0,0,0.0693124993037408,0,0,0.0228145633727791,0,0,0.0717901881376317,0,0,-0.0911219224116827,0,0,0,0,0,0,0,0,0.143063957649325,0,0,0.15434299057311,0,0,0,0,1.92056549210555,0,0
RealEstate_excess,0,0,0,0,0,-0.0604223437168222,0.0639920971798167,0,-0.0281815069139019,0,0,0,-0.0941253935618916,0,0,0,0,0,0,0,-0.0621353340809165,0,-0.0805448105743956,0,0,0,0,0,0,0,0,0,0,0.0316985928969749,0,0,0,0,0,0,0,-0.0254514608034469,0,0,0,0.0934899445438287,0.0519520114756255,0,0,0,0,0.044354621234333,0.00335685330367338,0,0.161618366876797,0,0,0,0
MKreturn,0,0,0,0,0,0,0.029450892240866,0,0,0,-0.0493765960397583,0,-0.0583667248207344,0,0,0,0,0.0881110640434728,0,0,0,0.0849730576911077,0,0,0,0,0,0,0,0,0,0,0,-0.00349545247675975,0,0,0,0,0,-0.0295023081649109,0,-0.0493266591656805,0,0,0,0,0,0,0,-0.0551757212230348,0,0.00874433307383986,0.0162798899809895,0.292975758327124,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,-0.00134411749047432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000922513076971821,0,0,0.00317188741251763,0,0,0,0.0329317213430639,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.0569290167806307,0,0,0,0,0,0,0,0,0,0,-0.0282212459712702,0,0,0,0,0,0,0,0,0.0088594703761223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417973642581793,0,0.0478579902470839,-0.026725937795784,0.0122117792903381,-0.163947736571689,0.189627234515965,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.00646086526365728,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00060622248889905,0,0,0,0,0,0.00325891975812767,0,0,0,0,0,0,0,0,0,0,0.00720740933770187,0,0.00280505035748282,0,0,0,0,0,0,0,0,0,0.000174453676319931,-0.00325689123006819,0,-0.0179776583549558,-0.0174245854624089,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,-0.00123864895523911,-1.13893698510205e-05,0,-0.00202747764309151,0,0.00182322073455522,0,0,0,0.000358954004261635,0,0,0,0,0,-0.00158398222737514,0,0,0,0,0,0,0,0,0,0.00137210691769602,0,0,0,0,0.00192171105981841,0,0,0,0,0,0,0,0,0,-0.00403703734209403,-0.00783737549963533,0,0,0,0,0,0
