,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X002475.SZ,X000651.SZ,X600031.SH,X000568.SZ,X600809.SH,X600690.SH,X002304.SZ,X600104.SH,X000725.SZ,X300014.SZ,X000661.SZ,X300124.SZ,X000063.SZ,X000338.SZ,X600703.SH,X003816.SZ,X002241.SZ,X000100.SZ,X000596.SZ,X002371.SZ,X000625.SZ,X600741.SH,X000157.SZ,X002129.SZ,X002007.SZ,X601877.SH,X002179.SZ,X002049.SZ,X600584.SH,X002414.SZ,X002236.SZ,X600183.SH,X000799.SZ,X601799.SH,X300142.SZ,X000066.SZ,X002008.SZ,X000800.SZ,X300003.SZ,X002074.SZ,X600118.SH,X000977.SZ,X600089.SH,X600779.SH,X000547.SZ,X002185.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.432508555662828,-0.121745765423041,0,0,0,0,0,0.162068913751205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459180804899449,0,0,0,0.101528723903122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00714623835233677,0.0249473323705612,0,0,0,0.00722486010665063,0,0
X000858.SZ,0,0,0,0,0,0,0,0.186364841928074,0.241116185023356,0,0.00766136747895343,0,0,0.041378303572032,0,0,0,0,0,0,0,0,0,0,0,0.00670646250702333,0,0,0,0,0,0.0254266993769929,0,0.00218420566006908,0,0,0.113697973683714,0,0.0113097870609131,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0313422907696775,0,0,0,0,0,0
X002415.SZ,0,0,0,-0.0398352267493697,0,0,0,0,0,0.0859835274629387,0,0,0,0,0,0,0,-0.0307322399468047,0,0,0,0,0,0,0.0135785533752834,0,0,0.0205444239116173,0,0,0,0.107509920438072,0,0,0.0790022252152254,0,0.131277257881459,0.164501159206812,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00338537233456339,0,0,0,0,0.00269801516283554,0,0
X600276.SH,0,0,0,0,0,0,0,0,-0.0589501452643233,0,0,-0.0457590166598822,0,0,0,0.0180457699081635,0,0,0,0,0,-0.035065412486356,0,-0.0511842730492087,0,0,0,0.21540110201324,0,0.0459796240680307,0,0,0,0,0,0,0,0,0.0130958791316765,0,0.0907478396899367,0,0,0,0,0,0,0,0,0,0,-0.0106311255499698,0,0,0,0,-0.00267032842502782,0,0
X002475.SZ,0,0,0,0,0,0,0.114358121209406,-0.0698993007657038,0,0,0,0,0,0,0,0,0,0,0.0442729294668943,0,0.482835183904988,0,0,0,0,0,0.070160465555229,-0.0122646842046237,0,0,-0.0660300167430319,0,0,0,0,0.150907380373194,0,0.168058875711217,0,0,0,0,0,0,0.0421791320784427,0,-0.0304171081143366,0,0,0,0,0,-0.0300382202243649,0,0,0,0.0131692763152282,0,0
X000651.SZ,0,0,0,0,0,0,0,0.0279017834319629,0,0.175615116477684,0,0,0,-0.110587456748861,0,0,0,0,0,0,-0.056341658799566,0,0,0,-0.0167379040574055,0,0.220726176622146,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.0534166656960607,0,0.00845884380380359,0,0,0.177302334542266,0,0,0,0,0,0.117524908754776,0,0.00797915186474434,0,0,0,0,-0.0127899470255069,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.165907775667376,0,0,0,0,0,0,0,0,0,0,0,0,0.0367607044122812,0,0,0.0295858717601222,0,0.267970198271273,0,0,0,0,0,0,0,0,0,0.0251611828008977,0.262024375602488,-0.019465789810076,0,0,0,-0.119989377689109,0,0,0,0,0,0,0,0,-0.000730393333805759,-0.0381631455394773,0,0,0,0.0035790030189439,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0.374320666979943,0,0.124549189083096,0,0,0,1.73472347597681e-18,0,0,0,0,0,-0.0321766631270087,-0.087764167767661,0,-0.0741550378157756,0,0,0,0,0,0,0,0,0,0,0,0,0.0647880273899804,0,0,0,0,0,0,0,0,0,0,0.168136929509764,0,0,0,0,-0.0126143559777994,0,0,0,-0.0114328790746852,0,0
X600809.SH,0,0,0,0,0,0,0,0.349437038864995,0,0.228450179663667,0,0,0,0.00306629162141315,0,0,0,0,0,0,0,0,0.141954518955004,-0.0661845814841778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0858402483501108,0,0,0,0,0,0,0,0,0,0,0,-0.00379854532926268,0,0,0,0,-0.00422398390421429,0,0
X600690.SH,0,0,0.0256537543103356,0,0,0,0.0803802190679859,0,0.381670961267585,0,-0.108214967770495,0.108000400913979,0,0,0,0,0,0,0,0,0,0,0,0,0.0352460966634072,0,0,0,0,0,0,0,0,0,0,0,0.0237578247918074,0,0,0,0,0,0,0,0.0661439155611339,0,0,0,0,0,0,0.0102609395264117,0.0219432320726193,0,0,0,-0.0166019734534316,0,0
