,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X600703.SH,X000568.SZ,X002475.SZ,X600741.SH,X000338.SZ,X000063.SZ,X600031.SH,X300003.SZ,X002236.SZ,X600809.SH,X002008.SZ,X600271.SH,X601877.SH,X600867.SH,X002456.SZ,X000596.SZ,X300124.SZ,X600487.SH,X000100.SZ,X600066.SH,X000625.SZ,X600566.SH,X002294.SZ,X300136.SZ,X000977.SZ,X000661.SZ,X002179.SZ,X002180.SZ,X002241.SZ,X600498.SH,X000157.SZ,X000981.SZ,X000050.SZ,X002007.SZ,X300142.SZ,X002049.SZ,X600522.SH,X000869.SZ,X002508.SZ,X600779.SH,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.260523029280141,0.0455029316477221,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196051580769989,0.0304583840814034,0.0377791263897155,0,0,0,0,0,0,0,0,0,0,0,0,0.0184420235677423,0,0,0,0,0.0500732357494234,0,0,0,0,0.00686698689530026,0,0,0.0749670587567722,0,0,0,0,0.0164121946775779,0,0,0,0,0,0,0
X600104.SH,0,0,0,0.0922056869632056,0,0,0,0,0,0,0,0,0.188644882002548,0,0,0.128917329194012,0,0,0,0.00533335590779424,0,0,-0.0518023758746271,0,0,0.0593427653198734,-0.0359361294931038,0,0,0,0,0,0.0730907636369942,0,-0.0170789822464367,0,-0.107428214906933,0,-0.0841153175112031,0,0,0,0,0,0,0,0,0,0,0,0,0.0239961076236445,0.0224094474421711,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0.00486540964676224,0,0.0221063654454778,0,0,-0.131391943780125,0,0,0.167339596530966,0,0,0,0,0,0.00245830629465846,0,0,0.116024935758001,0,0,0,0,0,0.0956301639209511,0,0.0224781649416473,0,0,0,0,0,0,0,0,0.0495521390818021,0,0,0,0.129503691025633,0,0,0,0.0179354184413817,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.17977704971506,0.0117935874432952,0.115422412205788,0,0.239712678657939,0,0,0.0770566056034491,0,0,0,0,0,0.0711255128175996,0,0,0,0,0,0,0.117422162756569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189807699330563,-0.00214816144163337,0,0,0,0,0,0
X000651.SZ,0,0,0,0.631290097825486,0,0,0,0,0,0.17787537451696,0,0.22130512133688,0,0,0,0,0,0,0,0,0,0,-0.0322835028406008,0.0267235489546135,0,0,0,0,0,0,0,0,0,0,0,0,-0.0350267588752777,0,0,0,0,0,0,-0.150013618198091,0,0.105220818154667,0,0,0.00171009869271901,0,0,-0.0367005879901878,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0.184883923400949,0,-0.0822947978172246,0,-0.0376821451950419,0.0621450036480977,0,0,0,0,-0.0410649265490739,0,0,0,0,0,0,0,0,0,0.13850328663352,0.155075275937152,0,0,0.115692900782731,0,0,0,0.0121656442566968,0,0,0,0,0,-1.0842021724855e-19,0.00207461259526672,0,0,0.158807689616811,0,0,0.022035098808509,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.347079120415536,0,0,0,0,0.0864989301643612,0,0.182794987724043,0,0,0.120993095017147,-0.0992554334278357,0,0.00105299811565766,0,0.193717429507977,0,0,0.135370476841712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118175658815248,0,0,0.0103507145598541,-3.46944695195361e-18,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0.0913225130594187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.013908648468468,-0.150720808841357,0,0,0.180636190306526,0,0,0.0732119166700572,0.205403290119598,0,0,0.0985628118987598,0.135065440556975,0,0,0,0,-0.00681051686485016,0.00978767426188948,-0.0239512655366114,0,0,0,0.0755883717293505,0,0
X600690.SH,0,0,0,0.402288379757235,0,0,0.186281054284582,0,0,0,0,0,0,0,-0.0169875634739686,0,0,0.0780791497685206,0,0,0,0,0,0.129981971631801,0,0,0,0,0,0,0,0,0,-0.0884779112723647,0,0.0173946000045074,0,0,0,0,0,0,0,0.00626477469180839,0,0,0.0267374185487295,0.0490188403063253,0,0,0,0,0.0282707427911316,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0.0859349574931597,0,0,0,-0.302538160976726,0,0,0,0,0,0,0,0,0.0455717919290007,0,0,0.453559049694596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111685752201254,0,0,0,0.0708190391538163,0,0.0372976208300156,0.24043797968574,0,0,0.00684188204962861,-0.00281438491226653,0,0,0,0.0723509499538473,0,0
