,X600104.SH,X600519.SH,X000651.SZ,X000725.SZ,X002415.SZ,X000625.SZ,X002304.SZ,X000858.SZ,X000063.SZ,X600276.SH,X600031.SH,X000100.SZ,X600690.SH,X000338.SZ,X600372.SH,X000157.SZ,X600741.SH,X002241.SZ,X600703.SH,X600089.SH,X600066.SH,X600271.SH,X600118.SH,X601877.SH,X000550.SZ,X000581.SZ,X002236.SZ,X600177.SH,X002475.SZ,X600582.SH,X000800.SZ,X000568.SZ,X000623.SZ,X002129.SZ,X000559.SZ,X300124.SZ,X600060.SH,X002294.SZ,X000050.SZ,X000977.SZ,X002456.SZ,X000869.SZ,X000400.SZ,X002465.SZ,X300146.SZ,X002292.SZ,X300003.SZ,X600839.SH,X002007.SZ,X600312.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600372.SH,0,0,0.0660588963189464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170308802509422,0.279918764959537,0,0,0,0,0,0.102251093617584,0,0,0,0.0432258334672411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0340033701762517,0.0453558016032608,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.776338954321115,0,0,0,0,0,0,0,-0.00289968529050362,0,0,0,0,0,-0.0262206944637391,0,0,0,0,0,0,0.0576273260818766,0,0,0.0210647890005205,0.0495531984371584,0,0,0.217783575242506,0,0,0.00287015180445448,0,0,0,0,0,0.043333166240863,0,0,0,-0.0614226656900988,0.00847943979505932,0.108061909999376,0,0,0,0,0
X600741.SH,0.42191421884536,0,0.0804822042070547,0,0,0,0,0.056624069860505,0,0,0,0,0,0,0,0,0,0,0,0.113498742038468,0,-0.0214748015069079,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517375757466163,0.0421302343566395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000575111658761799,0,0,0,0,0,0
X002241.SZ,0.208579950989528,-0.11147948740781,0.0335097281780804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0787482494998877,0,0,0,0,0.0379697700772597,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654377205348142,0,0,0,0.0367099877764964,0.0761297714463481,0,0,0.0672585740227648,0,0,-0.0173603723838966,-0.0175484824677733,0,-0.184255903986238,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0.00794468279563463,4.33680868994202e-19,0,3.46944695195361e-18,0,0,0.0111978371840073,0,0,0.309647504203926,0,0,0.0439421606844411,0,0.0336464385807215,0,0,0.0485361123511141,0.0340888370768764,0,0,0,0,0,0,0,0.083048927096481,0,0.0261496301628413,0.0869066079055712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0173116481525165,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.101357167027917,0,0,0,0,0,0.19620115319172,0,0,0.0571793102354661,0,0,0,0,0,0,0,0,0.0475174108913318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28662662584875,0,0,0,-0.0728240765847698,0,0,0.0810702995901341,0,-0.0243528780226195,-0.0131293500785548,0,0,0,0,0,0
X600066.SH,0.0469641603373442,0,0.0145548201472905,0.155580655234524,0,0,0,0,0,0,0.159807701727358,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0905012656777991,0,0,0,0,0,0.106797340949173,0,0,0,0,0,0.0281800850895531,0,0.0412253364382485,0,0,0,0,0,0,0,0,0,0,0,0,0.00117768236394346,-0.00175405311414589,0,0,0,0,0,0
X600271.SH,0,0,0,0.0279616907901821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0707308787844798,0,0.0217441478948523,0,0,0.0137251460686378,0,0.189216818563287,0.0488364942637277,0,0,0,0,0.0819264024096648,0,0,0,0,0,0,0,0.217425977333842,-1.73472347597681e-18,0,0.122344713861053,0,0,0.0965358004171077,0,-0.0494201244198545,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,-0.0401978874236035,0,0,0,0.0321228375082418,0,0,0,0.284177098277922,0.368611148423321,0,0,0,0,0,-0.0590455907094687,0,0,0,0,0,0.153197167312898,0,0.0954807050352309,0,8.67361737988404e-19,0,0,0.0291943664630468,0,0,0,0,0,0,0,0,0.218077849342355,0,0,0,0,0,0.218783652505339,0,0.0125217234067905,-4.33680868994202e-19,0.0259472888136239,0,0,0,0,0
X601877.SH,0.0949860047020968,0.0245857475262118,0,0,0,0,0,0,-0.0620773549575272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101013843911146,0.232707594089403,0.117512421086032,0,0,0.0388975287531998,0,0,0,0,0,0.108633332993996,0,0,0,0,0,0,0,0,0,0,0,0.00206127269373672,0.0943478772379806,0,0,-0.0978289161528118,0,0
X000550.SZ,0.0574038441101121,0,0,0,0.0537645974481606,0.0531938587265431,0,0,0,0,0.123614742346457,0.168426603756645,0,0,0,0,0,0,0,0,0.0929075523380697,0,0,0,0,0,0,0,0,0.0716021385559367,0.0293497807952293,0,0,0,0,0.057064726122425,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0914386596006138,0,-0.0174374610267035,0.0156678377122284,0,0,0,0,0,0
X000581.SZ,0,0,0.0353520736416294,0,0,0,0,0,0.0205319172247879,0,0.0383849112439181,0.0868250026965737,0,0.0532385375314018,0,0,0,0,0,0.124323120626391,0.110627348270396,0.212321485203906,0,0,0.0601447787731014,0,0,0,0,0,0,0,0,0,0.108496283345535,0,0,0,0,0,0,0,0,0,0.0460078772006444,0,0,0,0,0,0,-0.0586986264891171,-0.0105968546930997,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.122797360718576,0,0.049949618289914,0,0,0,0,0,0,0,0,0,0,0.0958727164010553,0,0,0,0.248465155901572,0,0,0,0,0,0,0.281342804117813,0,0,0,0,0,0.176756920522603,0,-0.0741564764513649,0,0.0769020320011246,0,0,0,0,0,0.126708166252607,0,0,0,0,0,0,-0.035391621289137,-1.73472347597681e-18,0,0,0,0,0,0
X600177.SH,0.039925812436962,0,0,0,0,0,0,0,0.301512838820077,0,0.0380702859444535,0,0,0,0.0487917030331627,0,0,0,0,0,0,0.126870812981902,0.117529034825076,0,0,0,0,0,0,0,0,0,0.34581857355657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0526656533462643,0,0,0,-0.0131174548796424,-0.0114843913599171,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.170326140065886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663054541523007,0,0.096784331602147,0,0.0240758112936897,0,0,0,0,0,0,0.0800155783474394,0.113457396071625,0,0,0.158221020934421,0.0292756056048019,0,0,0,0,0,0,0,0,0,0,0,0,-0.0475685262934535,0,0,0,0,0.00213376917020232,0,0
X600582.SH,0,0,0,6.93889390390723e-18,0,0,0.102048012202339,0,0,0,0,0,0,0,0,0,-0.0829047157543613,0,0,0.173424259604066,0,0.187918624143594,0.170695660785505,0,0,0,0,0.022245417825963,0,0,-0.0216816509047165,0.0503616218442676,0.157151576341137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011895272216256,0.0147932356042335,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0306917863245078,0.0162643597460286,0,0,0.259384878996527,0.139824376251025,0,0,-0.0224670048554624,0,0,0,0.246018024975437,0,0,0,0,0,0.141294873931915,0,-0.0708435454924883,0,-0.0571120981731994,0,0,-0.0240844121215585,0.204657275881247,0.0659050416348084,0,0,0,0.00226111477250285,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0.285854832946577,0,0,0,0.117258831066828,0,0,8.67361737988404e-19,0,0,0,0,0.0850154651597677,0,0,-0.089625006173071,0,0,0,0,0.203109637001804,-0.0876539901725551,0,0,0,0,0.122148480337885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00532471692708096,0,0,0,0,0,0,0
X000623.SZ,0,0,0,0.544565719853906,0,0.230148466092683,0,0,0,0,0,0,0,0,0,0.125781236308781,-2.77555756156289e-17,0,0,0,0,0,-0.25466906130087,0,0,-0.0280381302833931,0,0.104259633217807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260636846495567,0,0,0,0,0,0.0229081106738234,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0.150181074271037,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032766184023826,0,0,0,0,0,0,0,0,0,0,0,0.0984869474660089,0,0,0,0,0,0.184893461839067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00884385643030951,0.0292262420923497,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195475740811411,0,0,0,0,0,0,0,0,0,0.0884292847827889,0,0,0.453700007996298,0,0,0,0,0,0,0,0.168057973504172,0,0.229768314935176,0,0,0,0,0.168664228458178,0,0,0,0,0,0,0,0.0368501033082554,0,0.0203100635125866,0,0,0,0,0
X300124.SZ,0,0,0,0,0.0506347163283661,0,0.0964906685310255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104319198208869,0,0,0,0,0.329925852743496,0,0,0,0,0,0,0,0,0,0.181878517086866,0,0.0338567698549332,0,0.0330537039154281,0,0,0,0.0477901912486087,0,0,0,0,0,0,0,-0.00783406409418659,0,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,0.0900265687597765,0,0,0,0,0.28680816730342,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093052169999168,0,0,0,0,0,0,0.158649941101199,0,0.0670259549255224,0,0,0,0.282230617081989,0,0.0869009049318498,0,0,0,0.0829252452049561,0,0,0.0716350283192559,0,0,0,-0.0605652412725839,-0.0157292361223083,0,0,0,0.232977659397098,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122243596088642,0,0,0,0.0684763884146447,0,0,0,0,0,0.150514361533006,0,0,0,0,0,0,0.141165784506286,0.104596416342213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00419736608544217,-0.00646403551300648,0,0,0,0,0,0
X000050.SZ,0,0,0,0,-0.103103197040306,0,0,0,0,0,0,0,0,0,0,-0.061228443138595,0,0,-0.0758467028345431,0,0,0,0,0,0,0,0,0,0,-0.0954715993626437,0.0640326776928731,0,0.0183917582528303,0.427054365872085,0.172183231500709,0.0594597796987745,0,0,0,0,0,0,0,0,0,0,0,0.599224056752017,0,0,0,0.0765272580484242,0.0285786856607574,0,0.115236409417564,0,0,0,0
X000977.SZ,0,-0.0517802315846759,0,0,0,0,-0.0511942079386729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00435027614663042,0,0,0.109187626862805,0,0,0,0,0,0,0,0,0,0,0.0569069483626786,0.131771134511374,0,0,0,0,-0.1459644608218,-0.0333144309670861,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195951127103509,0.0617869254802403,0,0,0,0,0.200581719976641,0,0,0,0.0488387721543256,0,0,0.0244004481851357,0,0,0,0,0.177996058117935,0.216246531061168,0,0.106047344589773,0,0,0.131141598156825,0,0,0.0296450688611547,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0.379398536628434,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0305586501171422,0,0,-0.0171517141369593,0,0,0,0,0,0,0,0,0,0,0.211894361076773,0,0.164111961995791,-0.0435956657492467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00750085196492293,0,0,-0.00630009817851326,0,0,0,0,0,0
X000400.SZ,0,0,0,0,0.157915492271603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137330896598585,0,0,0,0.0596238835876037,0.0215021179627979,0,0.140414622529275,0,0,0.0257452113954667,0,0,0,0,0,-0.0878405476370489,0,0,0,0,0,0,0,0,-0.0843662738224347,0,0.275542161394037,0,0,-0.0017187927404746,0,0,0,0,0,0
X002465.SZ,0,-0.0387205817600476,0,0,0,0,0,-0.0180152566192857,0,0,0,0,0,0,0.0660423542847868,0,0,0,0,0,0,0.274709613097227,0.143787522831777,0,0,-0.00856362967920361,0,0,0,0,0.120643425103718,0,0.0509681557654444,0,0.101474498385619,0,0,0,0,0,0,0,0,0,0,0.170379389736904,0.225344800924783,0,0,-0.0761534519944715,0,0,0,0,0.0153002766424356,0,0,0,0
X300146.SZ,0,0,-0.151629814108018,-0.00739354308164551,0.090456055877197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04208082057794,0,0,0,0.0879762773793946,0,0,0,0,0,0,0,0,0.156062559472775,0.275905897643074,0,0,0,0,0,0,0,0,0,0,0,0.335712904401399,0,0,0.00889673586002452,0.00193566955833921,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101199531329231,0,0,0,0,0,0,-0.159855169518949,0.0569762226620999,0,0,0,0,0,0,0.0559030402835368,0,0,0,0,0,0,-8.67361737988404e-19,0,0.26881043190429,-0.0202232307318006,0,0,0,0.0920485431403213,0.150776220208065,0,0,0,0,0,0,0,-0.00622551861766145,-0.00992098149185421,0,0,0,0,0,0
X300003.SZ,0,0,0,-0.024692450497753,0,0,0,-0.096566278592793,0,0,-0.166895688265643,0,0,0,0,0,0,0,0,0,0,0.0349919720205722,0,0,0,0,0,0,0.113898000665743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455402179039345,0,0.190297930198683,0,0,0,-0.156486978977581,0,0.0183747212076022,-0.00273754923684369,0,0,0,0,0,0
X600839.SH,0,0,0,-3.46944695195361e-18,0,0,0,6.93889390390723e-18,0,0,0.143741594492584,0.154351543302805,0,0,0,0,0,0.103549812492925,0,0,0,0.122599389962164,0,0,0,0.178884099262868,0,0,0,0,0.0770697381678279,0,0.0465673699751164,0.00279168227287528,0,8.67361737988404e-19,0.14408631321987,0,0.0127086615997095,0,0,0,0,0,0,0,0,0,0.0595902564062184,0,0,0,-0.015536913815186,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000503357354129899,0,0,0,0,0,-0.00223814039548727,0.100007454186077,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.372511347906257,0,0,0,0,0,0,0,-0.00874572036739615,0,0.039624075365892,0.0963666683376562,0,0,0,0,0,0,-0.0544131613537439,0.010395670999839,0,0,0,0,0,0
X600312.SH,0,-0.0273714804373575,0,0,0,0,0,0,0,-0.0325738920180493,0,0,0,0,0,0,0,0,0,0.483414889465524,0,0,0.0837669622246132,0,0.03952976768713,0,0,0,0,0,0,0,0,0,0,0.0047844340780186,0,0,0,0,0.138474883468601,0,0.165452217213491,0.109603025541729,0,0,0,0,0,0,0,0,0.000375841241720385,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.0588481557215135,0,-0.0130753559525989,0,0,0,0,0,0.0615769454709078,0,0,0,0,0,0,0,0,0,0.147844013498863,0,0,0,0,0.0493019343536377,0.0471532884056127,-0.0527347331800801,0,0,0,0,0,0,0,0,0,-0.00734389377724257,0,0,0,0,0,0,-0.0105510963596159,0,0,0,0,0.00481743156264316,0,0,-0.0184509274696976,0,0,0,0
Slope,0,0,0,0,0,0,-0.492789875260299,0,0,0,0,0,0,0,0,-0.596570308472616,0.3107983448363,0,0.0516252788885783,0,0,0,0,0,0,0,0,0,0,0.24964919684157,0,0,0,0,0,0,0,0,0.0502663402742741,0,0.0314702882478979,0,0,0.500187256263931,0.349011249941636,0,0,0,0,0,0,0,-0.200821910350087,0,0,0,-0.673215325535472,0,0
TED,0,0,0,0,0,-1.32073840016196,0,-0.706848953495208,0,0,0,0,0,0,0,-0.678745164392296,0,0,1.63375771307381,0,0,0,0,0,0,0,0,1.15168575702059,0,0,0,0,0,0,0,-0.438065075973724,0,0,0,-2.31996357508268,0,-1.15937377746438,0,0,0,0,0,0,0,0,0,-1.80677907875694,0,0,0,0,-6.21468781242957,0,0
RealEstate_excess,0,0,-0.380330096809614,0,0.0619457908114648,0,-0.180727323855463,0,0,0,0.022464944523508,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.015571125379132,0,0,0,0.112466289230561,0.00706161932696817,0,0,-0.119542882949835,0,0,0.214476331972779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010472033855992,0,0,0,-0.264722636536978,0,0
MKreturn,0,0,-0.327358336486987,0.0444881600769488,-0.0267871145725047,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0467651173756166,0,0,0,0,0,0,0,-0.116022886024955,0,0,-0.175545466864066,0,0,0.0493593314159062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0321624967435511,0,0,0,0.0304819592092365,-0.0077682628018599,-0.348353274355287,0,0,0,0,0
MKvol,0,0,-0.00500984270154922,0,0,0,-0.00055592125287048,0,0,0,0,0,0,0,0,0,-0.00365234740950471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00379327998664382,0,0,0,0,0,0,0,0,0,0,0.00361831786065556,0,0,0,0,0,0,0,0.00756312462488291,0.00945389947473391,0,0,0,-0.0755369046659169,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0373449858381567,-0.052439038570257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287633451963897,0,0,-0.00642077023346314,0,-0.0174553596462761,0,0,0,0,0,0,0,0,0.0231934653388269,0,0,0,0.0275425420924965,-0.0629902401061162,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,-0.00288915433663104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00111238084867258,0,0,0,0,-0.000268374882527869,0,0,-0.00385730670587216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0118548805877392,0.00171444293765925,0,0,0,0.106553087695031,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00249393094732152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00293200981801857,0.0031153188290991,0,0,0,0,0,0
