,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600276.SH,X600809.SH,X002475.SZ,X600690.SH,X000651.SZ,X000063.SZ,X002304.SZ,X300124.SZ,X600104.SH,X000725.SZ,X003816.SZ,X600031.SH,X002371.SZ,X000625.SZ,X000596.SZ,X002129.SZ,X300014.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X000100.SZ,X002049.SZ,X600372.SH,X002236.SZ,X000977.SZ,X600584.SH,X002241.SZ,X000157.SZ,X601877.SH,X000661.SZ,X600741.SH,X600522.SH,X000733.SZ,X002074.SZ,X002180.SZ,X002463.SZ,X000988.SZ,X600460.SH,X600702.SH,X000800.SZ,X300142.SZ,X000066.SZ,X002028.SZ,X300003.SZ,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.204686373578069,0.16738822748446,0,0.0654082841149928,0.0439200138316468,0,0,0.176849982447198,-0.0703292622407742,0,0,0,-0.0271099227914723,0,0,0.0267200774319335,0,0,0.0376609553625829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0273934025259191,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,-0.0124295197526972,0.0518964669422966,0,0,0,0,0,0
X000858.SZ,0.0561137952693348,0,0.409454252543756,0,0,0.0192139881365583,0,0.0147046313679945,0.0777518051953213,0,0.0859110621227814,0,0,0,0,0.0702147249591117,0,0,0,0,0,0,0,0,0,0,0,0,-0.0216685304194019,-0.0122521495771148,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180139899477181,0,0,0,0,0,0,0.0325493479386179,0,0,0,0,0,0,0,0
X000568.SZ,0,0.410427773672037,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102361417558013,0.134509848013033,0,0.0669253613136933,0,0,0,0,-0.135734791923865,0,0,0,0,0,-0.0262801552192037,0,0,0,0,0,0,0,0,0,0,0.000124081162956608,0,0,0.254623699721448,0,0,0,0,0,0,0,-0.0212689036319813,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247062031463668,-0.145787416187271,-0.0959301818450148,0,0,0.284935891822932,0,0,0.263308899628372,0,0,0,0,0.268024892536686,0,0,0,0,0,0,0,-0.121650826454346,0,0,0.157436507366835,-0.0436895006000983,-0.0460508718465699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0.0196558747801059,0,0,0,0.0443724797231722,0,0,0,0,0,0,0,0,0,0.126594114644229,0,0,0,0,0,-0.200040116634071,0,0,0.05300190767825,0,-1.73472347597681e-18,0.0615462302693949,0,0,0,0,0,0,0.162978307651545,0.0569285937107574,0,0,-0.245194544854578,0.0855690088187388,0,0,0,0,-0.0137199144953073,0.0759044492772362,0,0,0,0.00667651400046856,0,0,0,0,0,0,0
X600809.SH,0,0.0498402364977073,0,0,0,0,0,0,0.0274731757978946,0,0.160012408133407,-0.0100750210721308,0,0,0,0,0.0138133346753999,0,0,0,0,0,0,0.0322929105439868,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,-1.6940658945086e-21,0,0,0,0,-0.0238656543519088,0.093636117207514,0,0,0,0,0,0,0,0,-0.344926135205118,0.277482142631138,0,0.0691603998536904,0,0,0,0,0,0
X002475.SZ,0,0,0,0.126902851381588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060404324096492,0,0,0,0.0439302500315918,0,0,0,0,0.0297163253050035,0.0121852413315744,0.373362212390105,0.413646576813898,0,0,0,0,0,0,0,0,0,0.147006323023479,0,0.033957976782272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.138592218339687,0,0,0,0.168708722095981,0,0,0,0,0.0472014242089022,0,0.209150900062121,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0522301926286407,0,0,0,0,0,0,0,0,0,-0.0156111093786237,-0.0770864818554123,0,0,0,0,0.20118679286816,0,0.00741802956900486,0,0,0,0.058247584581871,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.168140761671899,0,0.0583502999729373,0,0,0,0,0,0,0,0,0,0.10055804393101,0,-0.594129420708386,0,-0.00942825547948346,0,0,0,0,-0.00687606664046094,0,0,0,0,0,0,0,0,0,0,0,0,0.0193217837209832,0,0.220679784744304,0,0,0.0657992990360538,0.375478132802728,0,0,0,0.0351199094275928,-0.0267101902994773,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0.145449486055117,0,0.0398588096592624,0.0389505168278511,0,0,0,0,0.0188616659160666,0,0,0.124137228822157,0.0216710369296864,0,0,0,0.144375234487366,0,0,0,0.129598051600944,0.159308947191492,0,0,0,0,0,0,0.140489433472578,0,0,0,0,0.0873686406427993,0,0.0502883602290758,-0.343601558219497,0,0.136042032415108,0,0.0428938350360445,0,0,0.0153838552662904,0,0,0,0,0,0,0
X002304.SZ,0,0.209493039850039,0.343986206643846,0,0,0.0269951777007147,0,0,0,0.00807079483693813,0,0,0,0.031349411141623,0,0,-0.00644419845651423,0,0,0,0,-0.116204293945724,0,0,0,0,0,0,0,-0.010111656070087,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00165678200157145,0,0,0,0.0266110088193516,0,0,0.0348373387323957,0.0121408796370811,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.184771021108915,0,0,0,0,0,0,0,0,0,0,0,0.0193246842549743,0.0956962102750298,0,0,0.0339881747832012,8.67361737988404e-19,0,0,0,-0.0483221413284131,0,0,0,-0.0962325361122201,0,0.145020036627054,0,-0.207669091712402,0,0,0,0,0,0.107820409856748,0,0,0,0,0,0,0,0,0,0,0,0.0396193687733694,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.0577883906875011,0.0221484360157813,0,0,0,0,0.0468416782939804,0,0.240076790511419,0,0.0891645800006683,0,-0.0131801764196048,0,0,0,0,0,0,0,0,0.0107680719040041,-0.0358676039476051,0,0,0,0,0,0,0,0,0,0,-0.0129309161102652,-0.00933747968965269,0,0,0,0,0.0331284580748227,0,0,0.0288585698756064,0.0182268048862708,4.33680868994202e-19,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0803529855410696,0,-0.16056247204315,-0.0389861689429261,0.125431946868202,0,0,0,0.195409696561336,0,0,0.0317813735349215,0,0.0218979863837506,0,0.200778825119904,0,0,0,0.0884710649310533,0,0,0,0.100494113256471,0,0,0,0,0,0.00893594139522614,0,0,0,0.208320796635179,0.0222850051433546,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,-0.0346984146062675,0.0448458938019771,0,0,0,0,0,0,0,0,0,0,0,0.111361453362087,0,0,0.0741943865446879,0,0,0,0,0,0,0.000479005124007778,0.0399868554254213,0,0,0,0,0,0,0,-0.011961090221796,0.045011498047826,0,0,0,0,0,0,0,0,0.21569934462717,0.00575889033280583,0,0.0655725158507074,0,0,0,0,0
X600031.SH,0,0.200934390866134,0.018703020559673,0.0149378545590767,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.026997618117674,0,0,0,0,0,0,0,0,0,0.0237378556720513,-0.050927222086753,0,0,0.237214754347826,0,0,0,0,0,0,0,-0.0157122332017079,0,0.00626683044820417,0,0,0,0.00358402456349921,0,0,0,0,0.0358183360558283,0,0,0,0,0,0,0
X002371.SZ,0,0,0.0837285738147236,0,0.04329694269154,0,0.0912191280371604,0.507260151418575,0,0,0,-0.0105576761153891,0,0,0,0,0,0,0,0,0,-0.0211777029736433,0,0,0,0,0,-0.645181539679951,0,0.209461000309895,0,0,0,0,0,0,0,0,0,0,0,-0.00402637122754972,0,0,0,0,0,0,0.0556215862666034,0,0,2.71050543121376e-20,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.00384279322053243,0.0652830656284762,0.181630414956582,0,0,0,0,0,0.0282494923597912,0,0,0,0,0,0,0,0,0,0,0,0,-0.0190540347932558,0.0711899755616921,0,0.378588754746819,-8.67361737988404e-19,0.0649165276064939,0,0,0,0,0,-0.027600900129555,0,0,0,0,0,0
X000596.SZ,0,0.336746467040828,0.0208611954183219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0509589829158424,0,0,0,0.0655665588589951,0,-0.0268187778592182,-0.124086939794563,0,0,0,0,0,0,0,0,0,-0.00389731539636842,0,0,0.232200548250363,0,0,0,0,0,0,0,0.0322310916166465,-0.0783293919188129,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,-0.0475893213116972,0.15906484630332,0.00151163127033609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152882545578467,0,0,0,-0.225595461524568,0,0,0.0810718320900043,0,0,0,0,0.0488936717523726,0,0,-3.46944695195361e-18,0,0,0,0,0.00180780051748938,0,0,0,0,-0.115552793680863,0,0,0,0,0.0419027949217714,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159431912951267,0,0.0621842789064575,0,0,-0.0193002538685274,0,0.00709737995307715,0,0,0,0,0,0.137508363041778,0.504721309708518,0,-0.0338436465303749,-0.0399736347411061,0,0,0,0.0745655762109914,0,0.0987418684190908,0,0,0,-0.0225446959841985,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.0574800675902463,0,0,0,0,0,0,0,0.0461472853826468,0,0,0.036692582955055,0.0691120038066573,0,0,0,0,0.0517044861602381,0,0,0.067962357632959,0.00255337059866258,0,0,0,0,0,0.0213184122971163,0,0.140882384938826,0,0,0.0587431641619243,0,0.053806996953799,0,0.0790689038918957,0,0,0.0788881283109706,0,0,0,0,0.0389202113839104,0,0,0,0,0,0,0
