,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X000651.SZ,X600104.SH,X000568.SZ,X002304.SZ,X600031.SH,X600809.SH,X600690.SH,X000725.SZ,X000063.SZ,X002241.SZ,X000661.SZ,X003816.SZ,X300124.SZ,X000338.SZ,X300014.SZ,X000596.SZ,X600741.SH,X600703.SH,X000625.SZ,X002371.SZ,X000100.SZ,X002007.SZ,X300142.SZ,X002236.SZ,X601877.SH,X002129.SZ,X002179.SZ,X600584.SH,X002049.SZ,X600183.SH,X000800.SZ,X000157.SZ,X002414.SZ,X601799.SH,X300003.SZ,X300136.SZ,X000066.SZ,X002008.SZ,X002456.SZ,X002185.SZ,X300146.SZ,X000977.SZ,X600066.SH,X002508.SZ,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0442110317086422,0,-0.0490788616854264,0,0,0,0,0,0,0.438970376600523,0,0,0,0,0,0,0,0.0262549148943534,0,0.0347050877265528,0,0,0,0,0.0992241656511307,0,0,0,0,-0.0713110393655202,0,0,0.0158758157675835,0,0,0,0,0.0148239854491311,0,0,0,0,0,0,0,0,0,0.0319199446509141,0,0,0.0488474663488725,0,0,0,0,0.0130362357362839,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.201402147772503,0.0571920640285126,0.213360282216541,0,0,0,0,0,0,0,0,0,0,0,-0.0721216526867148,0,0,0,0,0,0,0.0261160345786491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00965972238130537,0,0,0,0.0475736495383251,0,0
X600276.SH,0,0,0,0,0,0,0,0.0616589113298144,0.0500620752214116,0,0.0706797740302327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114367054793567,0,0,0,0,0,0,0,0,0,0.028001457358652,0,0.0792543737991471,0,0,0,0,0.0231011533400643,0,0,0,0,0,0,0,0,0,0,-0.0261306357529931,0,0
X002415.SZ,0,0,0,0,0.250030709969458,0,0,0,0,0,0.00587797844931138,0.0460102408163337,0,0,0,0,0,0,-0.0711270705211154,0,0,0,0,0,0,0,-0.0326113485283723,0,0.18234204904209,0,0,0.0890695110272927,0,0,0,0,0,0,0,0,0,-0.0643371305966101,0,0,0,0,0,0.0871505422229904,0,0,0,-0.0233732000142687,0,0,0,0,0.0431019537065194,0,0
X002475.SZ,0,0,0,0,0,0,0,-0.0519149329892886,0,-0.0199241104623604,0,-0.0412359376056404,0,0,0.47304769565149,0,0,0,0,0,0,0,0,0,0,0.157936340814287,0,0,0,0.111319259053704,0,0,0,-0.0225121696894204,0,0,0,0,0,0,0,0,0.0425385632730704,0.0263668366970827,0.0124454815872776,0,0,0,-0.0617745936928847,0.050765701556781,0,0.0213512496476146,-0.00811957783707732,0,0,0,0.0358231439027608,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.0916747145280387,0,0,0,0,0,0,-0.0999431079961035,0,0,0,0,0,0,0,0.0602979062985581,0,0.026584243611109,0,0.0719913269792421,0.0752546856616526,0,0,0.0489699467832351,0,0,0,0,0.00464221413627846,0.0294598417968177,0,0,0,0,0,0,0,0,0,0.00812079636430919,0,0.00488222216501969,0,-0.0192457435343596,0,0,0,0,0.0191627421316366,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.0816006302536647,0,0,0,0,0,0,0,0,0.224100522148752,0,0,0.106828429892624,0.0784952225524425,0,0.0424655587566276,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.0759814347577837,0,0,0,0,0,0,0.0452634326574689,0,0,0,0,0,0,0,0,0,0,0.0179537053152335,0,0
X000568.SZ,0,0.148153184733872,0,0,0,0,0,0,0.273233746299287,0,-8.67361737988404e-19,0,0,0,0.243344067024626,0,0,0,0,0.0799263026204493,0.0336353803284068,0,0,0,0,0,0,0,-0.053744820693135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255996419072983,0,0,0,0,0,0.00470304621657603,0.00120443853460895,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0.258112649841181,0,0,0.042881013150167,0,0,0,0,0,0,0,-0.0285883598234077,0.287433764636674,0,0,0,0,0,0,-0.0342035871782847,-0.0205386324797333,0,0,0,0,0,0,-0.055307927751142,0,0,0,0,0,0,0,0,0,0,0.109349165406334,0,0,0,0,0,0,0.0320334585697531,0,0,0,-0.00241742888985674,0,0
X600031.SH,0,0,0,0,0,0,0,0.0128444577317727,0,0,0,0,0,0,0,0.347149098299316,0,0,0.315465273115354,0.0908084914537344,0,0.126911646798155,0,0,0,0,0,0,0,0,0,0,0,0,0.0171792598585292,0,0.105252395757166,0,0.0550469930402457,-0.122315843889318,0,0,0,0,0,0,0,0,0,-0.0899671962583189,0,0.0710341959725267,-0.0516248500904467,0,0,0,0,0,0
X600809.SH,0.267668732703553,0.042331477341503,0.112907061351811,0,0,0,0,0.220433902460917,0,0,0,0.065116329845878,0,0,0,0,0,0,0,0,0.100750108961477,0,0,0,0,0,0.0916319848696214,0.0194743175579261,0.0769518781941464,0,0,0,0,-0.0345498380687065,-0.0539783877357353,0,0,0,0.0686217847443428,0,0,-0.092065200967141,0,0,0,0,0,0,0,0,0,0,0.0242888340894803,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0273567485340495,0,0,0.0800648104944197,0,0,0.0883346817101779,0.168586705127045,0,0,0,-0.150523282667567,0,0,0,0,0.185402076618458,0,0,0,0,0,0,0,0,0,0,0.00681872637673127,0.0218999845383742,0,-0.0282717690833749,0,0,0,0,0,-0.0236953061511,-0.0381006157304932,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,-0.0797984290687931,0,0,0.0280742164808771,0,0,0,0,0,0.20499992301375,0,0,0,-3.46944695195361e-18,0,0.471708797184676,0,0,0,0,0.153367632749989,0,0,0,0,0,0,0,-0.120321267022775,0,0,0,0,0.0064188170827322,0,0,0,0,0,0,0,0,0.00285590130818878,0,0,0,0.0124231127018199,0,0
X000063.SZ,0,0,0,0,0,0,0,-0.0146033029958255,0,0,0,0,0,0,0,0,0,0,0,0.0355400071177416,-0.0555619984151164,-0.066728533661285,1.73472347597681e-18,-0.022869220639298,0,0,0.0230551347271076,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0122304799063647,0,0.0300186025939362,0,0,0,0,0.334556803328572,0,0.130980292141058,0,0,0.064375690849944,0,0.0712370358595703,0,0,0,0,0.0897034145131301,0,0
X002241.SZ,0,0,0,0,0.459343533605424,0,0,0.315768199945692,0,0,0,0.0285964562436643,0,0,0,0,0,0,0,0.0504673407518807,0,0,0,0.0215213729487281,0,0,-3.46944695195361e-18,0,-0.0220292174156379,0,0,-0.0919322664751742,0,0,0,0.254498991827456,0,0,0,0,0,-0.0134384125146903,0.0565933091737914,0,0,0,0,0,0,-0.0860424921498737,0,-0.02292293391435,-0.033822577022209,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0.135233781472009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.590957342247398,0,0.32582288092889,0,0,0.488039473723201,0.0574867980403617,-0.0485997208923995,0,0,0,0,0,0.138532791523576,0,0,0,0,0,0,0,0,0,0,0,-0.0745880502816131,0,0,0,0,0.0877815222263293,0,0,0,0.0242862409617777,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0.0565205899068329,0,-0.0292922523812077,0,0,0.101021785929299,0,0,0,0,0,0.0223198054522452,0,0,0,0,0.00731114310129382,0,-0.0311960826239266,-0.016523570389949,0,0,0,-0.0115222929996315,0,-0.0469535176235766,0,0,0,0,0,0,0,0.0673076902875044,0,0,0,0,0,0,0,0.126001388930676,0,0.00456948034835234,0,0,0,0,0.00255791705747943,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0529467555214335,0,0,0,0,0,0,0,0,0.106675636863173,0,0,0,0,0,0.0485351463092166,0,0,0,0,0.000430103904428962,0,0.0896139945992965,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0516690470609654,0,0.129232621781447,0,-0.0624022920176445,0,0,0,0,0.00603363208707722,0,0
X000338.SZ,0,0,0,0,0,0,0.117776174064498,0,0,0.0297102065613378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0572038697172438,0,0.0469261496766767,0,0,0,-0.0345548310755076,0,0.0834964815832923,0,0,0,-0.0807395416275712,0,0,0.154677352186991,0,0,0,0,0.0851163982424577,0.202762755873388,0,0,-1.0842021724855e-19,0,0,0,0,0.000544195902160991,0,0
X300014.SZ,0,0,0,0,-1.38777878078145e-17,0,0,-0.103885945070585,0.394268602709706,0,0,0,0,0,0,0,0,0,0,0,0,-0.220775223425143,0,0,0.27494561291326,0,0,0,0,0,0.0420369718166086,0.0663435464413519,0,0,0,0,0,0.0375694782838026,0,0,3.46944695195361e-18,0,0,0.200206814958045,0,0,0,0,-0.0202158477559029,0,0,0,0,0,0,0,0.0406255738973654,0,0
X000596.SZ,0,0,0,0,0,0,0,0.193345982235448,0.0304386606995984,0,0.173834987946425,0.0633754950026335,0,0,0,0,0,0.162791582062912,0,0.166918274594217,0,0,0,0,0,-0.119759272364719,0,0,0,0.173841362424661,0,0,-0.154673726322809,0,0,0,0,0,0,0,0,0,0,0.253125812604891,-0.0297683526669357,0,0,0.0973072459908706,0,0.0672004615547605,0,0.0423226454653589,0,0,0,0,0.0210315281920312,0,0
X600741.SH,0,0,0,0,0,0,0,-0.0420007686665958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217203260298176,0,0.168962976019708,0,0,0,0.0700061046626384,0,0,0,0.0831383010974812,0,0,0,0,0,0,0,0.0151319578256016,0,0,0,0.1529821927387,0,0,0.183333898411021,0,0,0,0,0,0,0,0.0694160054597914,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13521080884165,0,0,0,0,0,0,0,0,0,0,0,0.273996249922903,0.157695433997825,0,0,0,0,0.0625629269018087,0.172081531984472,0,0.0384570392798739,0,0,0,0,0,0,0.00540791951529626,0,0,0.078199493404072,0.137148318347425,0,0,-0.0840658839720242,0,0,0,0.0192718565949081,0,0,0,0.0399583660703408,0,0
X000625.SZ,0,0,0,0,0,0,0.543039942458681,0,-0.137595276819617,0,0,0,0,0,0,0.0551959682551154,0,0,0,0,0,0.0798750825146087,4.33680868994202e-19,0,0,0,0.0291464594769809,0.00629348033412447,0,0.104479048982705,0.147196291750451,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111792910213021,0,0,0,0,0,0,0,-0.0118320524576358,0,0,0,-0.0317761546688956,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.201404861701145,0,0,0.101392772981488,0,0,0,0.0678613258090189,0,0,0,0,0,0,0.0193790956035998,0.154513864660168,0,0.160261587520184,0,0,0.21192070611291,0.236908159646192,0,0,0,0,0,0,0,0,0,0,0,0.0244242294521199,0,0,0,0.062593098225758,0,0,-0.0118919278356402,0,0,0,-0.0587147609150583,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0.146084756551255,0.325536108139096,0,0.010525831944091,0,0,0,0,0,0.0519443579492899,0,0,0,0.0512494676276958,0,0,0,0,0.107533264344908,0.0139144463325517,0,0.124357377130118,0.0115701667117219,0,0.079379903136598,0,0,0,0,0,0,0.00780554820323624,0,0,0,0,0,0,0,0,-0.0133134614315559,0.0173689240983303,0,0,0,0.0212955134572985,0,0
X002007.SZ,0,0,0,0,0,0,0,0,-0.222347177822544,0.00850869773179254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397269277579058,0,0.0273089303116234,0,0,-0.00457951845014374,0,0,0,0,0,-0.228405996384271,0.524414692589993,0.0566615526702851,0,0,0,0,0.430864098814077,0.0970053513508743,0,0,0.0718045555052772,0,0,-0.0599148981333823,0,0,0,-0.0808305903618253,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160649594873147,0,0,0,0.229012575862279,0,-0.121392818701103,0.610981142019817,0,0,-0.108213302758383,0.111871988012787,0,0.517213469534774,0,0.0551146452454703,0,0,0,0.253229208543766,0,-0.268287402057389,0,0,0,0,0,0,0,0,-0.0993143072000649,0,0,-0.0842234380301467,0,0,0,-0.11098933160461,0,0
X002236.SZ,0,0,0,0,0.28669484470536,0,0,0,0,0,0,0,0,0,0.123581264222364,0,0,0.0185690792292406,0,0,0,-0.0261242622101038,0,-0.149669773058284,0,0,0,0,0,0,0,0.290074728051462,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0164347596673258,0,-0.0656599839882038,0.00823678076051968,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.355603841724728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332744079828049,0,0,0,0,0.171785578085689,0.125399866060516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.070319261583717,-0.0911494654572751,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.273077276548308,0.272976779130777,0,0.136201530748319,0,0,0.0746593935611264,0,0.236084851765882,0,0.134867183342841,0,0.109744999859978,0,0,0,0.10883558610891,0,-0.298013271501738,0,0,0,0,0,0,0,0,0,0,0,0,0.0523821907695535,0,0,0,0,0,0,0,0,0,0.0384005047989733,0,0,0,-0.055634306292643,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.0413749379174309,0,0,0,0,0,0,-0.0532730152136547,0,0.103997261130906,0,0.0617740171837732,0,0,0,0,0.0184987419663373,0,0,0.132110308615365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581987196645476,0,0,-0.0262023276295425,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.178030803482721,0,0,0,0,0,0,0,0.0895123253336543,0.0361688826915192,0.246128222939188,-0.0777928643675123,0,0.163741675384436,-0.0678828806188797,0,0,0,0,0.0312215384591559,0,0,0,0,0,-0.0988904535552439,-0.0970933855834413,0,0,0.47226528986403,0.266701138630958,0,0,0,0,0,0,0,-0.0473525221853997,0,0,0,-0.0206370163927478,0,0
X002049.SZ,0,0,0,0,0.0898008874386848,0,0,0,0,0,0,-0.461573239879189,0,0.00286182164111769,0,0,0,0,0,0,0,0,0,0,0.0500914335849575,0,0,0,0,0,0,0,0.556464031945196,0,0,0,0,0.495070526868609,0,0,0,0,0,0,0.215634046453722,0,0.287600887196999,0,0,0,0,0.0261308293481939,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0.0258462113222042,0,0,0,0,0,0,-0.101277446297419,0,0,0,0,0,0,0,0,-0.00242310296032196,0,0,0.0641383529746678,0,0,0,0.0896184956247378,0,0.424865317295298,0.0558932679452829,0,0,0,0,0,0,0,0,0,0,0,0,0.0454596955002317,0,0,0,0,-0.0156838877228912,0,0,0,0,0.0133639561581784,0,0
X000800.SZ,0,0,0,0,-0.336499024564197,-0.186434748043439,0,0,0,0,0,0,0.117865928302794,0,0.174201228093791,0,0,0.0887171900192143,0,0.195597188919629,0,0.175862905341776,0,0.338889698680988,0,0,0,-0.117018781640241,0.165963671742007,0,0.0613987170437886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0246510948283634,0.00662624131259876,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.0138215942337633,0.217014174920512,0,0,0,0,0,0.0225450018752553,0,0,0,0.149887002161788,0,0,0,0,0.0188136332523955,-0.037205304621629,0,0,0,0,0,0,0,0,0.0207820476743429,0,0,0,0,0,0,0,0,0.0669783237285824,0,0,0.0302439829849748,0,0,0,0,0.0279237990194758,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0.0499290605199442,0,0,0,0,0,0,0,0,0.261913075721774,0.0321099316437541,0,0,0,0,0,0,0.123869584710294,-0.110008458197591,0,0,1.73472347597681e-18,0,0,0,0.345613376168491,0,0,0,0,0.11238795563165,0,0.278010522995708,0,0,0,0,0,0,0.0581947842418325,0,0,0,-0.0380995610918309,0,0,0,0,0,0,0
