,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002475.SZ,X002415.SZ,X600104.SH,X000063.SZ,X002304.SZ,X600031.SH,X000725.SZ,X000661.SZ,X000568.SZ,X003816.SZ,X600809.SH,X600690.SH,X000338.SZ,X600703.SH,X002371.SZ,X002241.SZ,X300014.SZ,X000100.SZ,X002007.SZ,X000596.SZ,X300142.SZ,X600741.SH,X300003.SZ,X002129.SZ,X600183.SH,X300124.SZ,X002049.SZ,X002236.SZ,X000625.SZ,X600584.SH,X000800.SZ,X000157.SZ,X601877.SH,X000977.SZ,X002456.SZ,X300136.SZ,X002414.SZ,X002463.SZ,X002179.SZ,X000066.SZ,X002185.SZ,X002008.SZ,X600118.SH,X600498.SH,X002180.SZ,X600522.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600809.SH,0,0.422984018633082,0,0,0,0,0,0,-0.145798508968636,0,0,0,0.202492672101144,0,0,-0.0895131136155618,0,0,0,0,0,0,0,0.108914918125355,0,0,0,0,0,0,0,0,0,-0.0325804733865685,-0.106352924642921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0497879684238493,0,0.00327455120557684,-0.00984719409357882,0,0,0,0,0,0
X600690.SH,0,0,0,0.237466855967445,0,0,0,0,0.185345395500144,0,0.00283997219160986,0,0,0,0,0,0,0,0.0217722839755018,0,0.0356108919566815,0,0,0,0,0,0,0,0.104795026412985,0,0.0107978128198006,0,-0.116718883131097,0,0,0,0,0,-0.0271182178093528,-0.0554212011571513,0,0,0,0.0476325964359849,0,0,0,0,0,0,0,-0.00111757436252191,0.00858763791036794,0,0,0,0,0,0
X000338.SZ,0,0,0,0.0355189856527748,0,0,0,0,0.0481723615231942,0,0.0420279594591036,0,0.0663920348887408,0,0,0,0,0,0,0.0133095128591878,0,0,0,0,0,0,0,0,0,0,0.0280068584042786,0,0,0,0,0.172302502301704,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0.0660964562068934,0,0,0,0,0,0.00153002553442444,0.0024766570882888,0,0,0,0,0,0
X600703.SH,0,0.0770399005477633,0,0,0,0,0,0,0.0238755551398487,0,0,0,0,0,0,0,0.153405948255782,0,0.255384091961002,0.221440296548376,0,0.0853278230946772,0,0,0,0,0,0.0729953095589111,0,0,0,0,0,0.00352347499603476,0,0,0,0,0,0,0.0895417449171492,0,0,0,0.120531703257404,0,0,0,0,0.0820087028609179,0.0477143770758684,0,0.0185908994137748,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0.282076381306745,0,0,0,0,0,0,0,-0.0425258285293074,0,0,0.0369749384701481,0,0,0,0,0,0,0,0,0.125707698676174,0,0.290786191694593,0,0,0,0,0.453934320292712,0.0581817604381922,0,0,0,0,0,0,0.0163067031079875,0,0,0,-0.160227808619536,-4.33680868994202e-19,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0.376993439468375,0,0,0,0,0,0,0,0,0,0,0,0,0.0385094097618124,0,0,0.153149051737586,0,0,0,0,0,0,0,0.205419515496382,0,0,0,0,0,0,0,0,0,0,0.0742588003299146,0,0,0,0,0.100395873762298,0,-0.0331418478224579,0,0,0,0.00193024472497638,-0.0265727610724744,0.0198384319080252,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0.152410337408349,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174158005729096,0,0,0,0,0,0,0,0,0.137544845567549,0.158479394032036,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0435013376174053,0.00168756644469953,0,0,-0.0329606252284352,-0.0303439064634646,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.482481573238604,0,2.16840434497101e-19,0,0,0,0,0,0.040064177621006,0.0891158063294794,0.235548727000342,0,0,0,0,0,0,0,0,0,-0.0907855829213594,0,0.0318452135155457,0,0,0,0,0,-3.46944695195361e-18,0,0.060393871074713,0,0,0,0.131660184528151,0,0.0996408022375425,0,0,0,0,0.00223944174506223,0.0198132830526329,0,0,0,0,0,0
X002007.SZ,0,0,0.342124829525631,0,0,0,0,0,0,-3.46944695195361e-18,0,0.114775016494218,-0.0764766224980807,0,0,0,0,0,0,0,0,0,0,0,0.349488153334367,0,0,0,0,0,0,0,0,0,0,-0.165690959645916,0,0.0171595427375143,0.184135854769767,0,0,0,0,0,0.0252534635719429,0,0.0109012592842838,0,-0.353317273173218,0.099160077292774,-0.0176938949962287,0,-0.00503522437499853,0,0,0,0,0,0
X000596.SZ,0,0.167890095424138,0,0,0,0,0,0,0,0,0,0,0,0,0.262183495174988,0,0,0,-0.0246299261578067,0,0,0,0,0,0.035862476216825,-0.015577704536568,0,-0.0266018971846131,0,0.118117081466475,0,0,-0.0260419286131161,0,-0.137516571955864,0,0,0,0,0,0.15882945854749,0,0,0,0.0473879425599863,0,0,0,0,0,0,0.00119172191061419,-0.0038464190322221,0,0,0,0.0522937039118117,0,0
X300142.SZ,0,0.0620545855625105,0.0782852729770559,0,0,0,0,-0.113635722099835,0.0836420145309015,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.0143777138607877,0,0,-0.044549521358579,0.159367978951738,0,0,0,0.305503930561614,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128337612445911,0,0,0,0,0,0.137839794904317,-0.202489329785398,0.0801428027048647,0,0,0.0149059148979342,-0.0216659576300199,0,0,0,0,0,0
X600741.SH,0,0,0.159191888020406,0,0,0.0877916080464878,0.081549929075986,0,0,0,0.0722921618531888,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141877791512971,0,0,0,0,0,0,0.0606052504823358,0,0.29472083946508,-0.0264092478069685,0,0,-0.0109890213520639,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0.0247974472113537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000465395300567063,0.128113133356835,0,0,0,0,0,0.032567148133859,0,0,0,0.10137815029584,0,0,0,0,0,0.206223750797704,0,0,0.100680654982581,0,0,0,0,0,-0.0368030351467155,0,-0.0185421437768757,0.0174793013491866,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0.273621887610357,0,0,0,0,0,0,0,0,0.0484526541336478,-1.73472347597681e-18,0.182389234211812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.505100368408498,0,0,0,0.156066373317147,0,0,0,0,0,0.0301506386049288,0,0.0237949729664771,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0.0286075244502396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156266226412738,0,0,0,0,0,0,0,0,0,0,0.10268988443837,0,0,0,0,0,0,0.101424572749033,0,0,0,0.385169949628226,0,-0.0358719608229661,0.154390714815067,0,0,0,0,0,0,-0.00760526525179826,8.67361737988404e-19,0,0,0,0,0,0
X300124.SZ,0,0.116942834924645,0,0,0.121019007876412,0,0,0,0,0,-0.227117152855368,0,0,0,0,0,0,0,0,0.0129784104885184,0,0,0,0.0247056340580731,0,0,0,0.0242106275943792,0,0,0.0823641075997427,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185905945627494,0.144762265349084,0,0,0,0,0.0015435067572752,0.0419307020944795,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0.0858299536050799,0,0,0,0,0,-0.275765809484525,0.287866578305036,0,0,0,0.0258357954864171,0,0,0,0,0.150119453630783,0,0,-0.190304858984379,0,0,0,-0.151536311661585,0,0,0,0,-0.0680885476545629,0.407095211963206,0,0,0,0,0,0,0.101197635510002,0,0,0.213673968800943,0,0,0.113252632607332,0.166080900969256,0,0,0,-0.00683481293121402,0.0264674372287325,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0.071608475792217,0,0,0,-0.113227654256963,0,0.0957607228599993,0,0,-0.0536842062210476,0,0,0,0,0,0,0.231691618649189,0,0,0,0.156007742990376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376221266299529,0,0.149165371236593,0,0,0,-0.00349884592310791,0.00548193232239741,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.267029496986453,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346222342259725,0,0,0,0.0705158919562993,0.298885004140421,0,-0.0627601069387435,0,0,0.0808460149038254,0,0,0.0473507173871781,0.155589456641242,0,0,0,0,-0.0268887039421737,0,0,0,0,0,0.00660603470964059,0,0,0,0,0,-0.00847986916153781,0.00603682698713248,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103405192741817,0,0,0,0,0,0.319223275142296,0,0,0,0,0,0,0,0,0,0,0,0.00519031658803111,0,-0.0533735404721813,0,0,0,0,0.233040522661718,0,0,0.04827328155997,0,0,0,0.305893744032854,0,0,0,0,0,0,-0.0274987925118364,0.0564627302781524,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0.323701056094307,0.0608741173693251,0,0,0.0429946271826672,0,0,0,0,0,0.0243354704912819,0,-8.67361737988404e-19,0,0.142053747069128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596093260203489,0,0,0,0,0,0,0,0.00128754291547632,0,0,0,-0.124813661777779,-0.00413983970501007,-0.0170636877559078,0,0,0,0,0,0
X000157.SZ,0,0.122664228796317,0,0,0,0,0,0.0805294840640091,0.0186103764228616,0.104386904342695,0,0,0,0,0,0,0,0,0.0632203256007481,0,0.0206257411500856,0,0,0,0,0,0,0,0,0,0.0336091922525031,0,0,0,0.0891048793627624,0,0,0,0.0231432843147895,0,0,0,0,0.126381623903046,0,0,0,0,0,0,0,0.0044802406632558,-0.00232056003413436,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145516762401689,0.0225045775908372,0,0,0,0.044644014342295,0,0,0,-0.0178217589893776,0.0291989665533482,0,0.021854438391492,-0.0205339768286595,0,0,0,0,0,0,0,0,0,0.0764671082919358,0,0,0,0,0.0687342697350469,0,0,0,0.0266514723283143,0,-0.0169301323724028,0.0116020812449403,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0539124734272135,0,0,0,0.148388703633713,0,0,0,0,0,0.369554150539079,0,0,0,0,0.254670928843974,0,0,0,0,0,0,0,0,0,0.28896228399988,0.0166282465617095,0,0,0,0.134916923713794,0,-0.179140472458687,0.0499083330040189,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0.0729264249474159,0,0,0,0,0,0,0,0,0,0,0,0,0.0939001867286637,0,0.0281794467224431,0,0,0,0,0,0,0,0,0.17786200990111,0,0,0,0,0,0,0,0,0,0,0.155449150357692,0,0,0,0,0.137374842541077,0,0,0,0,0.192180069146538,0,-0.0068159093216231,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0.108869819885011,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293817643855047,0,0,0,-0.0379858821611755,0,0,0,0,0.0815472157861395,0,0.0752135701318736,0,0,0,0,0,0,0,0,0.189120117711344,0,0,0,0,0,0.210058676965385,0,0,0,0.117111165286169,0,0,0.00730788170975007,-0.0100943273624344,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,-0.109853620297679,0,0,0,0.115441574822264,0,0,0,0,0,0,-0.00021360005632391,0.123525125927058,0,0,0,0,0.162842827048318,0,0.0279361763973648,0.0119170928617982,0,0,0.105661262922916,0,0,0,0,0,0,0,0,0,0,0,0,0.415838550422362,0,0,0,0,0,0,0,-0.0038595386642192,0.00568648615249685,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615330065760017,0,0,0,0,0,0,0,0,0.383733106894999,0,0.00163274441218176,0,0,0,0,0,0,0,0.0272743247914725,0.00994347927887929,0,0,0,0,0.0326825445947323,0,0,0.0881645529775686,0,0.039856197320312,0,-0.00569802351543135,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0.122870612603707,0,0,0,0,0,0,0.0209734747196942,0,0,0,0,0,0,0,0.0942886326994408,-0.0957643313967243,0.0172930472236931,0,0,-0.00681634974173096,0,0,0,0,0,0.0794592649222016,-0.0560131214049865,0.00245529753543836,0,0.0557189266509556,0,0,0,0,0,0,0,0,0,0,0,0.0751929132313389,0,0,0,0,0,-0.00561664400764338,0.0220644425880559,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0.0392223419627513,0,0,0,0,0.130453103021453,0,0,0,0,0,0,0,0.134473915898559,0,0.0539442602554476,0,0,0,0,0,0,0,0,0.152852513311945,0,0.0514627011767336,0,0,0,0,0,0,0,0,0,0.0784779658931899,0,0,0,0,0,0,0,0,0,0,-0.0168117720906665,0.0211456935351369,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293009080032137,0,0,0,0,0,0,0,0,0,0.095876209176522,0.0842188057628509,0,0,0,0,0.353721561847234,0,0,0,0,0,0.0409941059239899,0.00700415571507281,0,0,0,0,0,0.22705548602383,0,0,0,0,-0.002453079932264,-0.021107909801234,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0.126663220341545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169556032627503,0.0184592349582753,0,0,0,0.00418130730671271,0.067789860511659,0,0,0,0,0,0,0,-0.00157956584632826,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0835590091174085,0,0,0,0,0,0.0256289785909949,0,0.323040037370951,0.0442610185236056,0,-0.120755127365097,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0945087762121449,0.25302259153411,0,0,0,0.101181467458837,0,-0.0483390555308069,0.013059300870363,-0.0312134395217595,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0.306552366840211,0,0.27316370621391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0763386649553227,0,0,0,0,0,0.284651843093004,0,0,0,0,0,0.154207696911727,0,0,0,0,0,0.0132410962114016,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0.027719356982364,0,0,0,0,0,0,0,0,0,0,0,0,0.0243065045304596,0,-0.110006354495827,0,0,0,0,0,0,0,0.0175080832972341,0,0.0326963472618635,0,0,0.0913774838897101,0.0274480498506914,0,0,0,0.325093839925023,0.0730457343577724,0,0,0,0,0,0,0.179271400054412,0.0524872572132304,0,0,0,0.0506004291612124,-0.0726052576577966,0,0,0,0,0,0
X600522.SH,0,0,0.284419245291103,0,0,0,0,0,0,0,0.0059878570261178,0,0,0,0,0,0,0,0.0121492141426997,0,0,0.19036645313159,-0.0279802500858935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294184062289772,0,0,0,0,0,0.0362059410352963,0,0,0.021145824510094,0,0,-0.0205561157191526,-0.00806816771537085,-0.0048559336561448,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258466081307043,0,0.0649159045386437,0,0,-0.42081929945318,0,0.106348704724498,0,0,0,0,0,0,0,0.104498596653008,0,0.206074790325461,0,0,0,0,0,0,0,0,0,-0.146825481017008,0,0,0,-0.107155725540069,0,-0.456748366026188,-0.011037905767117,0,0.0124247749241378,-0.129671894444732,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410070143986712,0,0,0,0,0,0,-0.0563563793903967,-0.197993259698919,0,0,0,0,0.330539586536889,0,0.685669113716012,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0.29329815785974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.473992847815626,0.254459066411647,0,0,0,0,0,0,0,0,0.541473007082526,0,0,0,0,0,0,0,0,0,0,0,0,-0.556513722021438,0.676611698188581,0,0,0,0,2.98245753685967,0,0
RealEstate_excess,0,0,0,-0.0408666681648502,-0.00351427172813435,0,-0.00983237624768599,0,0,0,0,0,0,-0.150518573845609,0,-0.040095251715168,0,-3.46944695195361e-18,0,-0.0475545978062548,0,0,0,0,0,0,0,-0.0458433623286806,0.0701057586813131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0233368170113584,0.00498652275437754,0,0,0,0.0987758606051308,0,0
MKreturn,-0.0171535301632625,0,0,0,0,0.11067327539547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0385551699258122,0.0505030976806506,0,0.0285398261323527,0,0,0,0,0,0.00500746190106591,0,0,0,0.0315775578289938,-0.0511409307017676,0,0,0,0,0,-0.00225333498194681,0,0.0533808968431048,0,0,0,0.00398123570215357,0.00510706841868856,-0.0150812234013345,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00246350061277692,0,0,-0.00164372951473421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00920953162235964,-0.00700207923821217,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.0965557860209463,0,0,0,0,0,0,0,0,0,-0.0178395570657127,0,0,0.0725459224207106,0,0,0,-0.0378932184712507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.146323703266442,0,0.0204153063022387,0.0558889094116349,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00103051387773044,-0.00235430861934818,0,0,0,0,-0.0036003644177817,0,0,-0.00129051163798891,0,0,0.00122811656638905,0.00376135591054094,0,0,0,-0.00347596584629827,0.00277280817759322,0,0,0,0.03484394585608,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000736175449641107,0,0,0,0,-0.000865675798351723,0,0.000358031938460053,0,0,0,0,0,-0.00128688791653422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00373290758931794,0,0,0,0,-0.000606131535978979,0.000701372933603916,0,0,0,0.0108113421151527,0,0
