,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X002304.SZ,X002475.SZ,X600690.SH,X600104.SH,X600276.SH,X000651.SZ,X300014.SZ,X300124.SZ,X002129.SZ,X002371.SZ,X600031.SH,X000725.SZ,X003816.SZ,X002241.SZ,X002049.SZ,X000625.SZ,X000596.SZ,X000063.SZ,X000338.SZ,X002179.SZ,X600089.SH,X600703.SH,X601877.SH,X002074.SZ,X300142.SZ,X600741.SH,X000661.SZ,X002180.SZ,X600460.SH,X000733.SZ,X600522.SH,X000100.SZ,X600702.SH,X000799.SZ,X600884.SH,X000157.SZ,X002236.SZ,X601799.SH,X600584.SH,X000800.SZ,X002056.SZ,X600563.SH,X002176.SZ,X600779.SH,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000725.SZ,0,0,0,0.0130096367616798,0,0.0491011823855338,0,0,0,0,0,0,0,0,0,0,0,0.157204910354523,0,0,0,0,0,0.193546024579261,0,0,0,0,0.0481471918988788,0,0,0.0335276097253213,0,0,0,0,0,0,0,0,0.093789803218427,0,0,0,0.0670202978306216,0.00715428483871145,0,0,0.00207421522549136,0.00717788501656377,0,0,-0.042432691771434,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0.197217563867971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108782647770217,0,0,0,0,0,0,0,0,0,0,0.174000086190951,0,-8.67361737988404e-19,0,0,0,0.0262732775510621,0,0.0402873149240329,-0.0594447724323325,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.443763617587512,0,0,0,0,0,0,0,0.248915769655899,0.0123493845797214,0,0,0,0,0,0.0534584778440189,0,0,0,0,0,0.0627620061094957,0,0,0.0291268565825802,0,0,0.0597732405980629,0,0,0,0,0,0,0,0,0,0,0,0.0198780522166734,0,0.00618930890221834,0,0.0795675747023428,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0.214641758389905,0,0,0,0,0,0,0,-0.0193382443790843,0.0471229911321522,0,-0.0256747541951065,0,0,0,0,0,0.0979806896651801,0,0,0,0.382699964930224,0,0,0,0,0.111596750417182,0,0,0,0,0.0223645115969103,0.182132555114345,0,0,0,0,0,0,0,0,0,0,0,0.0869093544154116,0,0,0,0.0291575980556114,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,-0.0904151293640914,0,0,2.71050543121376e-20,0,0.0601522682583348,0,0.0580356963992281,0,0,0,0,0,0,0,0,0,0.586600728924626,0,0,0,0.0307692188842239,0,0,0,0,0.0829171970046869,0,2.16840434497101e-19,0,0,0,0,0.118113175115411,0,0,0,0,0,-0.0631920044253172,0,0,0,0,0,-0.0554894553745606,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0.464669989148601,0.0862618612269046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0080321082159085,0,0.112247509714487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135183431596274,0,0,0,0,0,0,0,0,0,0,-0.018707389928721,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.0350394777487935,0.213947505301286,0,0,0,0,0,0,0.185184659514391,0,0,0,0,1.0842021724855e-19,0,0,0,0.0956429042480464,0,0,0,0,0,0,0.068249605150609,0,0,0,0,0,0,0.147675728712347,0,0,0,0,0,0.0251007908246823,0,0,0,0,0,0,0,0,0,0.0039698940464881,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0.0253265820929138,0,0,0,0,0,0.367864592456672,0,0,0,0,0.0337438195122696,0,0,0,0,0,0,0,0,0,0,0.0695673741349518,0,0,0,0,0.0365139703500611,0.0885371496322341,0,0,0.00467539565464448,0,0,0,0.157761492860102,0,0,0.0549519596791531,0,0,0,0,-0.0251378157547997,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.136724382212331,0,0,0,0,0,0,0,0.0316714445567427,-0.0202854746530496,0,0,0,0,0,0,0,0,0,0,0,0.0674765913317918,0.0890112555693294,0,0,0,0.131946537213772,0,0,0.0577617494257729,0,0.0756864517154575,0.048950425213873,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289579657220738,0,0,0.0447072915816248,0,0,0,0,0,0.0286885869027765,0,0,0,0,0,0,0.0713238867019746,0.032998561356813,0,0,0.12909957303958,0,0.00201069600544007,0,0.0796684341217206,0.102405082105115,0,0.0458342457807356,0,0.0105992265224432,0,0,0.0328572934893844,-0.0278015932647305,0,0,0,0,0,0
X600703.SH,0,0,0,0.0288732991378916,0,0,0,0,0,0.0938401944219179,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.272783270901435,0.347942993157718,0,0,0,0,0,0,0.0657349002308458,0,0,0,0,0,0,-0.00401072938403338,0,0,0,0.105208492640244,0,0,0,0,-0.00308542829675988,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102215743443074,0,0,0,0.0785597335067419,0,0,0,0,0,0,0,0,0,0,0,0,0.0312407596116179,0,0,0,0.0606381292082417,0,0,0.0227663098944282,0,0,0.118552462457994,0.282098801526368,0,0,0,0,0.00791169917241783,0.0146012526895736,0,0,0,0,0,0
X002074.SZ,0,0,0,0.0295580773349206,0,0,0,0,0,0.108768342139174,0,0.096624074324051,0,0,0,0,0,0,0,0.200048640821487,0,0,0,0,0,0,0.0665493311092154,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.17441233068321,0,0,0,0,0,0.169435839161268,0,0.10412146072761,0,0.0237988690105482,0,0.000365132959132285,-0.0490298762360665,0,0,0,0,0,0
X300142.SZ,0,0,0,0.0737825665378993,0,0,0,-0.293631741327511,0,0,0,0,0,0,0.102664980674436,0,0,0,0,0,-0.0836783450325649,0,-0.366551364917622,0,0.0318421845857689,0,0,0,0,0,0,0,0,0,0.219571909879948,0,0,0,0.21626241514465,0,0,0,0,0,0,0.0735994967094737,0,0,0,0,-0.432534500336094,0.0367429621417413,-0.106044724213012,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.148131849719404,0,0,0,0,0,0,0,0,0.0724449903795156,0,0,0,0,0,0.15174987501738,0,0,0,0,0,0,0,0,0,0,0,0.213387645496816,0,0,0.00443439823839507,0,0,0,0,0,0,0.1544368119163,0,0,0,0,0,8.67361737988404e-19,0,0,-0.0115479973793755,-0.0536449893043277,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.163050589325784,0,0,0,0.166365931627438,0,0.09348204274981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.080381165812707,0.0650067505610838,0,0,0,0,0,0,0,0,0,0,0.141600146402454,0,0,0.14792715037311,0,0,0.0125023441394328,-0.00455624689110041,0,0,0,0,0,0
X002180.SZ,0,0,0.0631623618045652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0513781947948756,0.107505798001354,0,0,0.131384816009767,0,0,0,-0.0463218683837443,0,0,0,0.296952003169453,0.0912710354283122,0,0,0,0.0375875712196936,-0.0135827823166865,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45200519492592,0,0,0,0.102470631387545,-0.0125005651096085,0.017054734899827,0,0,0,0,0,0.0117519833283734,0,-1.38777878078145e-17,-0.100886019264179,0,0,0.19110634213392,0,0,0.0505456242900154,0,-0.0889990272199512,0,0,0,0,0,0,0,0.0583018618186494,0.0996940539324877,0,0,0.0317467514265562,0,0.0481406591935724,0.0268215202029118,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0667432780464656,0,0,0,0,0,0,0,0.149148523689922,0,0,0,0,0.100492568662445,0,0,0.0958386200662915,0.00381605620711396,0.130857691380953,0,0,0,0,0,0,0,0,-0.00317579655872484,0,0,0,0,0,0,0,0.0232309915303366,0,0,0,0,0.0215439799644748,-0.148167680377162,0,0,0,0,0,0
X600522.SH,0,0,0,0,0.184061456948234,0,0.22322147357578,0,0,0,0,0,0.0196581502489345,0,0,0,0,0,0,0.0344786716043925,0,0,0,0,0,0,0,0,0,0,0,0,0.10908300806261,0.151148074145113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0393536388526749,0,0.00365738051548328,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00587743234112691,0,0,0,0,0.127493438197081,0,0.136950800994622,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0546369896371575,0.52749503486972,0.103796303743159,0,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.00477332159166117,-0.0305709877236637,0,0,0,0,0,0
X600702.SH,0,0,0,0,0.361286960358773,0,0,0,0,0.0737963901479952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174113617909292,0,0,0.0322111839462423,0,0,0,0,0,0,0.569686147504269,0,0,0,0,0,0,0.0315870167266336,0,0,0,0,-0.160409105584875,0.0329557034571365,-0.0634999505465184,0,0,0,0,0,0
X000799.SZ,0,0.0236599958243349,0,0.025156427436168,0,0,0,0,0,0,0,0.0381366083709536,0,0,0,0,0,0,0,0,-0.0463045201136342,0,0,0,0,0,-0.0602905632674385,0,0,-0.0432398624724266,0,0,0,0,-0.00113791148659809,0,0,0.747667102980696,0,0,0,0,0,0,0,0,0,0,0.140488944431441,0,0,0.0217270035766445,0.00403167622937207,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0.247388438595032,0,0.159955981122312,0.00330879592755897,0,0,0,0,0,0.0847859550815424,0,0,0,0,0.0392324067171702,0,0,0.181605872006412,0,0,0,0,0,0,0,0,0,0,0,0,0.00854544510444714,0.0269443855382182,0,0,0,0.0264604821456928,0,0.0334148979213577,0.122000812237569,0,-0.00450808355497751,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,-0.0457981616767037,0,0,0.0349116656337575,0,0,0,0,0,0.327826702552319,0,0,-0.0969922005372956,0,0,0,0,0.0666177195101899,0,0,0,0,0.1120877654848,0,0,0,0,0,0,0,0.280754011700605,0,0,0,0,0,-0.0388680746455015,0,0,0.00698083330621562,0,0,0,0.0183157647405591,0,0.00496756701102463,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.551056259234908,-0.0186144043682867,0,0,0,0,0,0,0.0617278399871095,0,0,0,0,0,0,0,0,0,0,0,0.150246458387738,0,0,0,0,0.0239499977457846,0,0,0,0,0.138555029698886,0,0,0,0,0,0,0,0,0,0,0,0,0.139289871498388,0,0.109122695593459,0,0,0,0,0,0,0,0,0,0
X601799.SH,0,0,0.169985715955604,0,0,0,0.14492701694198,0,0,0,0,0,0,0,0,0,0,0,0,0.0106843550797787,0,0,0,0,0.33021371352229,-0.0462896264301291,0,0,0,0.153741492417387,0.492964121183198,0,0,0,0,0.0347127236337365,0,0,0,0,-0.0484368335866403,0,0,0,0,0,0,0.415793732735883,0,0.0716051038493014,0,0.0321067098462515,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0.0428071705309883,0,0,0,0,0,0.0312013322260837,0,0,0,0,0.0109524868757486,0.0222201449929789,0,0,0,0,0.178049798457665,0,0.0239650537611126,0,0,0,0.0183724036567433,0,0,0,0,0,0,0.182521865044344,0,0,0,0,0.107124622629389,0.0941426858785173,0,0,0,0.0592902183166638,0,0,-0.0196909577292425,0,0,0,0,0,0
X000800.SZ,0,0,0,0.072015921023522,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225406527920835,-0.0476561265174185,0,0.188665208251137,0,0,0,0,0,0,0,0,0,0.0899104876204769,0,0,0,0,0,0.201533337182651,0,0,0,0,0.0355551891794426,0.050098760230199,0,0,0.0373369882783459,0,0.0523203018687229,0,0,0,-0.0299070924537673,-0.0123422895852068,0,0,0,0,0,0
X002056.SZ,0,0,0,0,0,0.0319914609178059,0,0,0,0,0,0,0,0,0,0.222543066677502,0,0,0.00175886271112009,0,0,0,0,0.0309869134054692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254473135969088,0.253383042927481,0,0,0,0,0,0.124646661452805,0,-0.059955042222199,0,0,0,0,0,0,0
X600563.SH,0,0,0,0,-0.0640933240594855,0,0,0,0,0,0,0,0,0,0.0828012884999957,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.125505858837439,0.0257125342660886,0,0,0,0,0,0.0338503163675574,0.301527474922754,0,0,0,0,0,0.093199820741723,0,0,0.201386985646169,0,0,0,0,0,0,0,0,0,-0.112450977916039,0,0,0,0,0,0
X002176.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050576320174787,0,0,0,0,0,0,0,0,0.287104565217665,0.0109578421743286,0,0,0.113825572307594,0,0,-2.16840434497101e-19,0,0.0352684911847984,0,0,0,0,0.0478049554888762,0,0,0.320203683762941,0,0,0,0.138570579665811,0,0.0281741925202451,0,0,0,0,0,0,0
X600779.SH,0,0,0,0,0,-0.0147039128285287,0,0,0,0.233265078701167,0,0,0,0,0,0,0,0,0,-0.137416867122253,0,0,0,0,0,0,0,0,0,-0.0404597103308508,0,0,0,0,0,-0.0600311119561591,0,0,0.284448159846285,0.261624451325113,0,0.0527531428290625,0,0.146305228368596,0,0,0,-0.00734863506791202,0,0.125808241033444,0,0,0.0396078064959826,0,0.190231937221771,0,0,0,0
X600372.SH,0,0,0,-0.0186548192887134,0,0,0,0,0,0,0,0,-0.146041708536654,0,0,0,0,0,0.0688876419096856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384602352774086,0,0,0,0,0,0,0,0,0.250863750230696,0,0,0.136209937578187,0,0,0.14742744327145,0,0,0.00956361547304678,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.137162808402192,0.0329600610824057,0,0,0,0,0,0,-0.0263884307395648,0,0,0,0,0,0,0,-0.0102282977412869,0,0.0868093957489254,0,-0.0973805659978521,0,0,-0.202310774152076,0,0,0,0,0,0,0,0,0.0206649000065718,0,0,0,0,0,0,0,0,0.188450100003636,0,0.0696009101289725,0,0.0857852478363974,0,-0.0573203559139842,-0.0791687279797107,-0.159743209480799,0,0,0,0,0
Slope,0,-0.00120008639790589,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108375902701301,0,0,-0.0340753620014775,0,0,0,0.104358805297119,0,0,0,0,0,0,-0.0349405680716083,0,0,0,0.0990853767915665,0,0,0,0,0,-0.108947770987843,0,0,0,0,0,0,0,0,0,0.166562005601223,0,0,0.826958523438387,0,0,0,-7.60092443488648,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121719161702104,0.0176452473603452,0,0,0.0155527958362809,0,0,0,-0.0772792222416116,0,0,0,-0.215558913130908,0,0,0,0,0,0,0,0.300434107999763,0.15198057395295,0,0,0,0,0,0,0,0,0,0,-0.412025093213534,0.171228105873729,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0265609865022128,0,0,0.096981451665869,0,0,0,0,0,0,0,0,0,0,0,0.0310688174120923,0,0.123012534670388,0,0,0,0,0,0,0,0,0,0,-0.145877061105109,0,0,0,0,-0.0758815130978757,-0.00308572528040929,-0.0347006788357005,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0967356009384092,0.0230585482610582,0,0,0,0,0,0,0,0,-0.0020072106575821,0,0,0.0368869603332016,0,0,-0.162521100615126,0,0,-0.0308485042163067,0,0,0,0.042080511036081,0,0,0,0,-0.145447926526716,0.268611280602738,0,0,0.0328567256941005,-0.0757325977139045,0.132912882115087,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0.0105736220399039,0,0,0,0,0,0,0,0,0.0113383279598657,0.00223075989508408,0,0,0,0,0.00302274191137267,0,-0.00119408756333727,0,-0.00526504103688146,0,0,0,0,0,-0.000475020698162157,-0.00579929035738778,0,0,0,-0.0056320115775684,0,0,0.00338631391934777,0,0,0,0,0,0.0146529414127737,-0.0310455135678966,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,-0.0067601286204812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0183983213646465,0,0.00695595979794667,0,0.0150321391733334,0,-0.126085220985172,0.100314593991347,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117844105126284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00344700236237368,0,0,0,0,0,0,-0.0584429743169523,0.0340109199880118,0,0,0,0,0,0
CarbonVol_Hubei,0,0,-0.0235598456099978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027723678925362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.00662264875588904,0,0,0,-0.0448643619750345,0.0258401957098564,0,0,0,0,0,0
