,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X002475.SZ,X600809.SH,X600690.SH,X000063.SZ,X000651.SZ,X002304.SZ,X300124.SZ,X600104.SH,X002371.SZ,X003816.SZ,X000725.SZ,X600031.SH,X000596.SZ,X002129.SZ,X000625.SZ,X300014.SZ,X000338.SZ,X002179.SZ,X600089.SH,X600703.SH,X002049.SZ,X000100.SZ,X000977.SZ,X600372.SH,X002236.SZ,X002241.SZ,X601877.SH,X000157.SZ,X600741.SH,X600584.SH,X000661.SZ,X600522.SH,X002180.SZ,X002074.SZ,X000733.SZ,X000066.SZ,X300003.SZ,X600460.SH,X300142.SZ,X600702.SH,X002007.SZ,X300146.SZ,X000800.SZ,X000921.SZ,X002463.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.247280497705957,0,0.0647605133864561,0.0318233069544581,-0.0829080691888032,0,0,0,0,0,0,0,0.0341289064787656,0,0,0,0.0474219308691625,0,0,0.0666585993099308,0,0,0,0,0.0367380307150367,0,-0.0363051351198224,0,-0.0434707468248053,-0.0101821680115564,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066942425586831,0,-2.16840434497101e-19,0,0.0832942850151618,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0
X000858.SZ,0,0,0,0.396816975081796,0,0,0.03797869349346,0,0,0,0,0,0,0,0,0,0.0769250055555874,0,0,0,0,0,0,0,0,0.0212554154054805,0,0,0,-0.0384755171652171,0,0,0,0,0,0,0,0,0,0,0.0536182821788586,0,0,0,0.161052104707312,0,0,0,0.0245757072183448,0,0.0032276327070161,-0.0369134916455907,-0.00910519655271574,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.00540977966014312,0,0,0,0,-0.136174719129669,0,0,0,0,0,-0.121786076459024,0.293942260385039,0,-0.136819256282767,-0.0374503272572342,0.208809270817717,0,0,0,0,0.27999258451527,0,0,0,0,0,0,-0.106619283253476,0.130217740046996,0,0,0.0942746143445986,0,0.0381632068874168,0,-8.67361737988404e-19,0,0.275703623326569,0,0,-0.127551254913808,0,0.00668027656486094,0,0,0,0,0,0,0
X000568.SZ,0,0.379348985265203,0,0,0,0,0,0,-0.0493665402305726,0,0.144849080725296,0,0,0,0,0,0,0.0357849287937767,0,0,0,0,0,0,-0.0909552920964719,0,0,-0.0262406129222102,0,0.046456095519251,0,0,0,0,0,0,-0.0636413903886078,0,0,0,0,0,-0.000218175982269241,0,0.242880395956864,0,0,0,-0.0128383574242738,0,0,0,-0.032890238366592,0,0,0,0,0,0
X600276.SH,0,0,0.292611441693554,0,0,0,0,0,0,0,0,0,0,0,0.0386995531143147,0,0,0,0,0,0,0,0,0.0295619351052846,0,0.0342220429060043,0,0,0,0,0,0,0,0,0,0,0.0358109333309486,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0384007487941396,0,0.200745834200712,-0.249185162563958,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0.0575895145616058,0,0,0,0,0,0,0,0,0,0.0474541351191275,0.0409551941984368,0,0,0,0.0370367467184208,0,0,0,0,0,0.0726122991524738,0.729575894470647,0,0,0,0.153354181596472,0,-0.0901206461658426,0,0,0,-0.0248839937957377,0,0,0,0.00819439895986919,0,-0.229235252258387,0,0.00836739843357885,0,0,0,-0.0422690707557642,0,0,0,0,0,0
X600809.SH,0,0,0,0.11065282712355,0,0,0,0,2.16840434497101e-19,0.0703644266667763,0.00368524506855531,0,0,0,0,0,0,0,-0.134302847666968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113095114448546,0,-0.0479016182845663,0,0,-0.127952672341893,0,0,0.173010516052125,0,0.269692311889166,0.00182117693781857,0.0282612831537804,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.254103470938609,0.00305039605224027,0,0,0,0.329859922386823,0.438738009380154,0,0,0,0,0,0,-0.279272224861383,0.0623082623022142,0,0,0,0,0,0,0,0,0,0,-0.0281599546144135,0,0,0,0,0,0,0,0,0,0,-0.0563682832734984,0,0,0,0,0,0,0,0,0,0.119728597073268,0.109344146567639,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0693203955132824,0,0,0,0,0,0,0,0,0,0,0,-0.337528624894635,0,0.305627665514697,0,0.0256435483042638,0,-0.17365108379815,0,0,0,0,0,0,0,0,0.221069474974454,0,0,0,0.0302437399666351,0,0,0,0,0,0,0.157173655030423,-0.201304913402441,0,0,0,0,0,0
X000651.SZ,0,0,0,0.0800581180698516,0,0,0,0,0.277298288357308,0,0,0.081618730150257,0,0,0,0,0,0,0,0,0,-0.447888602568723,0,0,0,0,0,-0.000708766615833771,0.0802250591837182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.452933502365173,0,0,0,0,0,0,0.0188228909919944,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,-1.0842021724855e-19,0,0.0342838665376352,0.0373793832711806,0,0.0650500580511916,0,0,0,0,0,0,0.111499783550688,0,0,0,0,0,0,0,0,0,0,-0.00352251589004898,0,-0.0910788960681142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102262685325867,0,0,0,0,0,0,0,-0.014431841546302,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0.140506420096988,-0.000181325144391593,0,0.0452369911663289,0,0,0,0,0,0,0,0,-0.0458421846250723,0.106608257305543,0,0,-0.0946944838297889,0,0,-0.0428238688748424,0,0,0,0,0.0249879711555531,0.199139541374615,0,0,0,0,0,0,0,0,-0.0897417266844845,0,0,0,0,0,0,0,0,-0.0362504155339476,-0.0828569702238023,0,0.0491868311945114,-0.054888613442897,0,0,0,0,0,0
X600104.SH,0,0,0.00827973849630551,0.000362518764940772,0.054520383770179,0,0,0,0,0.0236630702634218,0,0,0,0,0,0.10778274720251,0.261336588887557,0,0,0.0485872075033388,0,0,0,0,0,0,0.0238637204301493,-0.0618293383978742,0,0.00418010522709293,0,0,0,0,0,0,0,0,0,-0.0151092593495747,0,0,0,0,0,0,0,0,0,-0.000169263274440606,5.42101086242752e-20,0.00176080947846071,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0.0661506773809037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05583944956017,0,0.0726929135647255,-0.426339767525153,0,0.106341866362481,0,0,-0.251327393429808,0,0,0,0.340254323737594,0,0,0,0,0,0,0.00716427161389619,0,0,0,0,0,0,0.00386460017248662,0.00610263741721863,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,-0.0158516652722511,0,0,0.0878209350113005,-0.0377267705244218,0,0,0,0.00742804961846697,0,0,0,0,-0.076202115524844,0,0,0.191079417078331,0,0.0356476945324856,0,0,0,0.0242367456748431,0,0.0118503219658246,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143848867508902,0.150395483565161,0,0.0135229338648078,0.0266521995359071,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0.1914172104853,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0.0337945791088791,0.156805733580263,0,0,0.0610555225864885,0,0,0.111902549641692,0,0.0399268505864022,0,0,0,0,0,0.113860248877511,0,0,0,0,0,0,0,0.0743677669854052,0.0130714432163709,0.162364186129252,-0.00604498419387881,-0.00342446849685252,0,0,0,0,0,0
X600031.SH,0,0,0.0181360616568041,0,0,0.0259109738167834,0,0.0272878343180143,0,0,0.152862804006859,0,0,0.0272262848740453,0,0,0,0.085164246220687,0.00054848345600204,0,0,0,0,0,0,0,0,-0.0491088292519127,0.0387595910012046,0.0350180015929405,0,0,0.178486592388968,0,0,0,0,0,0,0,0,0,0.109557307357852,0,0,0,0,0,0,0,0,0.0132003447499103,0,0,0,0,0,0,0
X000596.SZ,0,0.215634003962853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117195081555286,0,0,0,0,0,0,0,0,0,0,-0.00259637297656271,0.0258758405983941,0,0,0,0,0,-0.0544138521707212,0,-0.0668432337517427,0,0,0.065249697633521,0,0,0,0,0.193134887919087,0,0,0,0,-0.0706544247505297,0,0,-0.0210628910993577,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0.034459142931365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172746143467815,0,0,0.0180383452363091,0,0,0,0,0.115404323280195,0,0.0245920230514893,0,0,0,0,0.0333804556198435,0,0,0.00625662372377256,-0.018327598792048,0,0,0,0,0,-0.106712723381553,0,0,0,0,0,-0.0315545411117631,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,-0.00233481637880372,0,0,-0.00569897620103722,0.0657558454597187,0,0,0,0,0,0,0,0,0,0,0.0884669767081263,0.0806806788940475,0,0,-0.0426651713541816,0,0,0,0,0,0,0,0,0,-0.0381089073112671,0,0,0,0,0,0.0290895467698518,0,0.136429097391653,0,0.0236546627480133,0,0,0.500456049407472,0,0,0,0.0143240059630523,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0.0411244212103913,0,0,0,0,0.031899564782961,0,0,-0.104059734295455,0,0,0.0711006748015442,0,0,0,0,0,0.104999451972439,0,-0.0398311054247695,0,-0.0132600708313993,0,0,0,0,0,0.0236869076544645,0,0,0.663800499030462,0.0994248519036115,0,0,0,0,0,-0.122999311514748,0,0,0.0157111278365814,-0.0677096678963551,0,-0.0288422553622229,0,0,0,0,0,0,0
