,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600741.SH,X600703.SH,X600031.SH,X000568.SZ,X600066.SH,X002241.SZ,X002475.SZ,X600271.SH,X002236.SZ,X000338.SZ,X600118.SH,X002456.SZ,X600177.SH,X000157.SZ,X002085.SZ,X002292.SZ,X300124.SZ,X600372.SH,X000559.SZ,X002007.SZ,X002426.SZ,X000623.SZ,X600867.SH,X300003.SZ,X600089.SH,X002294.SZ,X002180.SZ,X002506.SZ,X600522.SH,X601877.SH,X002074.SZ,X002508.SZ,X000981.SZ,X600498.SH,X000869.SZ,X000550.SZ,X000050.SZ,X002465.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.26181468906837,0,0,0.0553858327859895,0,0.0629216602345127,-3.46944695195361e-18,0,0.042522669649848,0,0,0,0.0746447372114567,0,0,0,0,0.0702368517068507,0.0896874432944583,0,0,0.0177606602647013,0,0,0,0,0,-0.0647541192403386,0,0,0,0,0,0,0,0,0,0,0,-0.00194241520657829,0,0,0,0,0,0,0,0.0289625015344797,0,0,0,0,0,0
X600104.SH,0,0,-0.0262624089840278,0,0,0.0349435517451878,0,0,0,0.326148511547452,0,0,0,0,0,0,0,0.121353023560287,0,0,0,0,0.0633052676539008,0,0,0,0,0,0,0,-0.295840214852758,0,0,0,0,0,0,0,0,0,0.0186694992918569,0,0,0.181187805141695,0,0,0.0228534293971414,0,0,0,-0.0424532083442526,-0.00961406143777088,0,0,0,0,0,0
X000651.SZ,0,-0.0410281271778079,0,0,-0.0289233661041227,0,0,0,0,0,0,0,0,0,-0.0403392812370728,0,0,0,0,0.117368650447498,0,0,0,0,0,0,0,0,0,0,0,0.11129897136192,0.13666486352525,0,0,0,0,0,0,0,0.184790075873152,0.00958242007268469,0,0,0,0,0.0273287083858355,0,0,0,-0.057884077345587,0.0951880775012294,-0.0797931871442205,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,-0.107714517999909,0,0,0,0,0.14773759216104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0863368636386823,0,0,0,-0.107190374856876,0,0,0,0,0,0.152434137627675,0.264821109094554,0,0,0,0,0,0,0.00267248497852301,0.0508764693613052,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190884002958258,0,0,0,0,0,0,0,0,0,0,0.0135962686247856,0,0,0.15877217013546,0,0.0376913626028591,0,0.0415621688885295,0,0,0,0,0,0,0.163990933225962,0,0.187042876276603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0.0205687988730659,0,0,0,0,-0.067677564628295,0,0,0,0,0,0,0.1004790141324,0,-0.0380136799311599,0,0,0,0,0,0.0477245973345298,0,0,-0.0172957523957564,0,0,0,0,0,0,0.0461659161648553,0,0,0,0.172117275279145,0.118811097611832,0,0,0.0845737189802848,0.0309705895242184,-0.0135523031730612,0.191814704294809,0,0,-0.108087153079409,0,0,0,0.00614841546613712,0,0,0,0,0.0995566741269074,0,0
X002304.SZ,0,0,0,0,0.370306319059765,0,0,-0.0164287779738841,0,0,0,0,0,0,0,0.0366972138140138,0,0,0,0,0.0667752164218016,0,0,0,0,0,0.00152292084163283,0,0,0.0140106583240301,0,0,0.0834809442287028,0,0,0,0,0,0,0,-0.0188748647078473,0,0,0,0,0.0385075453824264,0,0,0,0,-0.0366111224729184,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0897393331668681,0,0,0,0,0,0,0,0,0.0540816979822384,0,0,0,0,0,0,0,0,0,0.0638349610465243,0.0586343838501493,0,0,0,0,0,0,0,0,-0.0317584247044894,0.104697295768662,0.106341234186274,0,0.125476640021647,0,0,0.00107053999197726,-0.0496463756912398,-0.00742536852818479,0,0,0,0,0,0
X000625.SZ,0,0,0.0406634674071611,0,0,0,0,0,0,0,0,0.0593625732003258,-0.0388109803900158,0,0,0.067431059920349,0,0,0,0,0,0,0,0,0,0,0.0245977531771798,0,0,0,0.0495165931601816,0,0.102394249682263,0,0,0,-0.104279624803547,0,0,0,0,0.0682158795216297,0,0.0781540754231741,0,0,0,0,0,0,0.0526141036009395,0,0.0391466185883257,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012926454373852,0.0210032473098241,0,0.121844228433139,0,0.0423551084214887,0,0.100089694283521,0,0,0,0,0,0,-0.0112761137422999,0,0,0,0,0,0,0,0,0,0,0,0.123624296914024,0,0,0,0,0,0,0,0,-0.00596985754869509,0.0669540551529027,-0.0925894664940717,-0.00838002870779087,0,0,0,0,0,0
X600690.SH,0,0,0.00462992478079823,0,0.240285592497496,0,0,0.0292546778777652,0,0,0,0,0,0.119213060598274,0,0,0.129437451665566,-0.0736673271877404,0,0,0,0,0,0.126188179579602,-0.017816228524286,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143506275081069,0,0.126876861441623,0,0,0,0,-0.160067580018917,0,0,0,0,0.0319974857699456,0.0517991885533006,0,0,0,0,0,0
X600741.SH,0,0.122087057486752,0,0,0,0,0,-0.123515702586445,0.0833395088731467,0,0,0,0.101232871476533,0,0,0,0,0.0538435204447537,0,0,0,0,0,0,0,0,0,0,0,0.0240200222252426,0.157618193152053,0,0.0579719281471643,0,0,0,0,0,0,0,0,0,0,0.0814175061261184,0,0,0.0315768128531864,0,0,0,0,-0.0241458850589163,0,0,0,0,0,0
X600703.SH,0,0,-8.67361737988404e-19,0,0,0,0,0,0.141044296909064,0,0,0,0,0.0557655122269539,0,0.235343106557782,-0.0256658088791568,0,0,-0.067135891846881,0,0,0,0,0,0,0,0,0,0,0.172091673228008,0,0,0,0,0,0,0,0.206809220883503,0,0,0,0,-0.0468472662635085,0,0,-0.0302837959883681,0,0,0,-0.00790979689938102,0.0946052373109386,0,0,0,0,0,0
X600031.SH,0,0,0,0.111012730781261,0,0,0,0.0894201978516012,0,0,0.0691545920808488,0,0,0,-0.0222273935922005,0,0,0.0375423783757682,0.357972928613023,0,0.132213866441986,0,0,0,0,0.0604530686413337,0,0,0,0,0,0,0,0,0,0.525423340270134,0,-0.0101275527123951,0,0,0.00048269663198694,-0.0922795294386787,0,-0.0950514481972276,0.0429363214538455,0,0,0,0,0,-0.0426506805556047,-0.0148733328194899,0,0,0,0,0,0
X000568.SZ,0,0,0.0979933117571238,0,0.445770333180434,0.0178576979176941,0,0,0,0,0,0,0,-0.0316295954308113,0,0,0.0199030683843353,0,0,0,0,0,0.0777170728923487,0,0,0.0971556255896282,0,0.0194091197487495,0,0,0,0,0,0,0,0,0,0,0,0,-0.029439259672752,0,0,0,0,0,0,0,0,0,-0.00297424787674634,0,0,0,0,0,0,0
X600066.SH,0,0,-0.0125308031360522,0,0,0,0,-0.250676109476782,0,0,3.46944695195361e-18,0,0.162574845068954,-0.105127235240562,0,0,0.123346349742355,0,0,0,0.153820699927325,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.125617431451783,0,0,0.187432701870816,0.015569824368649,0,0,0,0.201969313908286,0,0,0,0,0,0,0.0309875234396313,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0.29899694772187,0,0,0,0.0504526446059423,0,0,0.0587348144195101,0,0,0,0,0,0,0,0,0,0,0,0.136786443410231,0,0,0.114175906458705,0,0.165873162725088,0,0,0,0,0,0.308682678268161,0,0,0,0.110932067334583,0,0,-0.303912592552595,0,0.061267198622471,0,0.246656120902768,0,0.160995921619523,0.23755579767642,0,0,0,0.0142985156729108,0,0,0,0,0,0
X002475.SZ,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172908636096581,0,0,0,-0.0615325315288351,0,0.168928373279673,0,0,0.0715190278140542,0,0,-0.0220721576828858,0,0,-0.0104834879017261,0.216399029799557,0,0,0,0,0.102011881679488,0,0,0,0,0,-0.163813094844351,0.183505751569997,0,0.0532596279702591,0,0,0,-0.00448196453311486,-2.16840434497101e-19,0,0,0,0,0,0
X600271.SH,0,0,-0.0138999610974204,0,0,0,0,0.0348070820690524,0,0,0.0444035117616045,0,0,0,0,0,0,0,0,0,0,0.0462583830993863,0,0.134435334498535,0,0,0,0,0,0,0,0,0,0.143642650930108,0,0,0,0,0,0,0,0,0,0.0022178191289907,0.0330247251943567,0,0,0,0,0,0.0251537325859437,0.00477493931130376,0,0,0,0,0,0
X002236.SZ,0,0,0.0561297571546442,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149709940528666,0,0,0,0,0,0.0290812168201222,0,-0.111662028218409,0,0,0.0372184295703996,0,0,0,0.127265747466837,0,0,0,0,0.236685891298184,0,0.103624349830003,0,0.0554159652491984,-0.257690240277116,-0.059083657413454,0.0228132875609466,0,0,-0.169873269915075,0,0,0,0,-0.0900141125922493,0,0,0,0.54540898095865,0,0
X000338.SZ,0,0,-0.00366411466691132,0,-0.186659546866602,0,0,0.0461652890727268,0,0,0,0,0,0,0,0.0187128059878754,0,0,0,0,0,0,0.0932049240577084,0,0.350601959851354,8.67361737988404e-19,0,0,0,0,0.246299029550403,0,0,0,0,0,0,0,0.0494859176086674,0,0,0,0,0,0,0,0.208137096583112,0,0,0,-0.0542903656616738,0,0,0,0,0,0,0
X600118.SH,0.164411490536696,0,-0.0488628384142354,0,0,0,0,0,0,0,0,0,0,0.196611158952083,0,0,0.0247601632758181,0,0,0,0.0305190487850664,0,0,0,0,0,0,0.0680653060645747,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0134719863466718,0.0249120031661712,0,0.125657881061412,0,0.0593041293118628,0.0671479977582889,0,0,0,0,0,0.00445551960301037,0.00189254408087335,0,0,0,0,0,0
X002456.SZ,0,0.0627644457313558,0.0596131439039285,0,0,0,0,0,0,0,0,0,0,0,0.123703934359937,0,0.284874669780698,0.321097778810983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0639827240609726,-0.201859781340916,0.0398597722951863,0,0,0,0,0,0
X600177.SH,0,0,-0.0111389084818118,0,0,0,0,0,0,0.0200058541219622,0.0909289374911974,0,0,0.207693212107375,0,0,0,0,0,0,0,0,0.0157636472822675,0,0,0,0,0,0,0.0339777256345687,0,0,0,0.0445410178088264,0,0,0,0,0.0934566875235003,0.110410802355775,0.0207577043220335,0,0,-0.0106449600990603,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,-0.0808278323982504,0.084457074566482,0,0,-0.0608378758130877,0,0,0,0,0,0,0,0.165508152284698,-0.104963317498344,0,0,0,0,0,0.178498245419206,0,0,0,0,0,0,0,0,0,0,0,0.0432834069267745,0,0,0.0427879783706519,0,0,0,0,0,0,0,-0.0448032403739556,0.0868193245116175,0,0,0,0,0,0.0224685491039113,0.00192752308123467,0,-0.271930799488415,0,0,0,0
X002085.SZ,0,0,-0.185038331604207,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168537149971407,0,0,0,0,0,0,0,0.218232865020838,0,0,0,0,0,0,0,0,-0.0502610803510835,0,0,0,0,0,0.447322620256594,0,0,0.377950686047711,0,1.73472347597681e-18,0,0.075964702815474,0,0.00799926610476796,0,0,-0.026243654004218,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0.121585064994103,0,0,0,0,0,0,0,0,0,0.0337972520055097,0,0,0,0,0,0,0,0,0,0,0,0,0.162808697785437,0,0,0.0697681667691488,0,0,0,0,0,0,0.107835463580073,0,0.0306145661261449,0,0.0645812071182741,0.0145827019783266,0.0447069840609596,0.00932109204633835,0,0,0,0,-0.0585919859072359,0,0,0,0,0,0
X300124.SZ,0,0,0.0160868127964275,0,0,0,0.093806838707642,0,0,0,0,0,0,0,0,0,0.18522851813221,0,0,0,0,0,0.0302777722632535,0,0,0,0,0,0,0,0,0.135155287852353,0.0829142900873795,0,0,0.149329016452646,0,-0.01848619808,0,0,0,0,0,0.0167468668323083,0,0,0,0,0,0,0,-0.0585550596803523,0,0,0,0,0,0
X600372.SH,0,0,0,0,0.252819764529025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631261470824028,0,0.0267925957731084,0,0,0.0214286845584252,0,0,0,0.0322425840550399,0,0.131245681979752,0.0453112532002189,0,0,0,0,0,0,0.0413049233163564,-0.0232109763032031,0.0994989776823676,0,0,0.0308851758260672,0,0.020102426022541,0,0,0,0,0,0,0,0,0,0,0
X000559.SZ,0,0,-0.0287965214133761,0,0.117201110142828,0,0,0.0317858981359076,0,0,0,0,0,0,0.107246104051828,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210515424683718,0,0.0852264727550537,0,0.0235065365962084,0,0,0,0,0,0,0,-0.00891633117576342,0,0,0.0153255380878331,0,0,0.146774068407573,0,0,0,-0.0314064371893704,0.0864634125780698,0,0,0,0,0,0
X002007.SZ,0,0,-0.279357396322594,0,0.373077460864273,0,0,0,0,0,0,0,0.131418414628998,0,0,0,0,0,0,0,0.137052220251916,0,0,0,0,0.0589263701015739,0,0,0,0,0,0,0.0828493428072243,0,0,0,0,0,0,0,0,0,0.169964696413528,0,0,0,0.185982029654462,0,0,0,0,0,0,0,0,0,0,0
X002426.SZ,0,0,-0.0143888540929129,0,0,0,0,0,0,0,0.0835110792330224,0,0,0,-0.0761460668788022,0,0,0,0,0,0,0,-0.0341125154929889,0,0.092386593817381,0.186252104067669,0,0.176422121928312,0.70180030149408,0,0,0,0,0,0,0,-0.305447401230001,0,0.0576170417679766,0,0,0,0,0,-0.0213741917090853,0,0.00784010007043856,0,0,0,0,0.00465807921548583,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0.10776850627256,0,0,0,0,0,0,0,0,0.0738981038661326,0,0,0,0,0,0,0.0446750282953026,0,0,0,0,0,0,0.0772386193792216,0.0612509453077762,0.0734517735049741,0,0.011095702342311,0,0,0,0,0,0,0,0,-0.0363473089608669,0,0,0.0785510484047107,0.0843561919088067,0,0.0256931076433627,0,0,0,-0.0244832523574761,0.0161796004217576,0,0,0,0,0,0
X600867.SH,0,0.0200634448905742,0,0,0,0,0,0.192303699095365,0,0.0617096909671193,0,0,0,0,0.140856146120639,0,0.0964250682717255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084106664773593,0,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0377161146638385,0.138057754652562,0.0559257203312894,0,0,0.0200492651011135,0.0984359572529284,0,0.0137597862492533,0,0,0.0133104830830451,0,0.0246857982164961,0,0,0,0.0355366819503822,0,0,0,0,0,0,0,0,0,0.0315690213423427,0,0.0190332883775431,0.0327104646731971,0,0.0342335957631622,0,0,0,0,-0.0247852802893295,0,0,0,0,0,0
X600089.SH,0,0,-0.0552986330909685,0,0,0.0738272963587609,0,0,0,0,0.115146696619648,0,0.102828619072741,0.201542947847059,0,0.0537046793068387,0.064036640056917,0,0,0,0.0759659893379538,0,0,0,0,-0.00269862882382082,0,0,0,0.0125070984021613,0,0,0.0348271570254149,0,0.021271679002161,0,0,0,0,0,0.0364561400519751,0,0,0.0665863072548213,0,0,0,0,0,0,0,0.0071582797895853,0,0,0,0,0,0
X002294.SZ,0,0.037272541010381,-0.0304129669660216,0.0149404071381297,0,0.147379981037053,0,0,0,0.00261292338722716,0,0,0,0,0.00487170642822218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0696765618920739,0,0.034714028956386,0.0827758591342108,0,0,0,0.0223819752365856,0,0,0,0,0.179415189154073,0,0,0,0.169146205129209,0,0,0,0,-0.0252229249045139,0,0,0,0,0,0
X002180.SZ,0,0,0.172369549046334,0.262288143553382,0,0,0,0,0,-0.634941887427878,0,0,0,-0.260596473676321,0,0,0,0,0,-0.347948657691127,0,0,-0.119598906348971,0,0,0.179893804245559,0,0,-0.0577533802776035,0,0,0,0,0,0,0,0.0797842443558015,0,0,0,0,0.18538663553583,0,0.0146238370803648,0,0.0557592888410581,0.0773542776240972,-0.184164319464404,0,0,0,-0.0368782831131772,0,0,0,0,0,0
X002506.SZ,0,0,0.0288740745569029,0,0,0,0,0,0,0.113224376367403,0,0,0,0.0556367043507388,0.0527890739902508,0,0,0,0,0,0.0281953196624611,0,0,0,0,-0.015896232405443,0.160251037928816,0,0,0.119630969804167,0,0,0,0,0,0,0,0,0,0,0.0910917731579238,0,0,0.0120511887041031,0.202467651789586,0,0,0,0.0446793742454249,0,0.0279486895468974,0.0276364490609088,0,0,0,0,0,0
X600522.SH,0,0,-0.0155168240309456,0.325671948546805,0.280490111714544,-0.128433951120484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527360533078527,0,0,0,0,0,0,0,0,0.00575709053042052,0,0,0.0505445989148221,0.017193449663127,0.105627620534622,0,0,0,0,0,0,0.162223143860839,0.00568185888642221,0.0947342573422356,0,0,0,0,0,0
X601877.SH,0,0,0.119313633882141,0,0,0,0,-0.0253255635377475,0.00672822903649224,0.199737631621816,0.169941333018426,0,0,0,-0.0476694161217192,0,-0.364388289362197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052647411360327,0.175716470259322,0,0.447287210431706,0,0,0,0,0.0683386310034946,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0
