,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X600276.SH,X000568.SZ,X002475.SZ,X002304.SZ,X600690.SH,X300124.SZ,X300014.SZ,X600104.SH,X000651.SZ,X002371.SZ,X002129.SZ,X000725.SZ,X003816.SZ,X002049.SZ,X600031.SH,X000625.SZ,X000596.SZ,X000063.SZ,X002179.SZ,X000338.SZ,X002241.SZ,X600703.SH,X600089.SH,X002180.SZ,X000661.SZ,X300142.SZ,X600522.SH,X000733.SZ,X002074.SZ,X601877.SH,X000100.SZ,X600741.SH,X300003.SZ,X000157.SZ,X600460.SH,X600702.SH,X600487.SH,X600884.SH,X600584.SH,X600563.SH,X601799.SH,X002414.SZ,X000799.SZ,X002236.SZ,X002223.SZ,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0.0396838539819001,0,0,-0.0104763831180984,0,0,0,0,0.108115025938511,0,-0.0830173495304831,0,0,0.00858992806450839,0,0,0,-0.038490766868062,0.0721429667963077,0.0338208801048411,0,0,0,0,0.00152080160376289,0,0,0,0,0.0335136962942532,0,0,0,0,-0.100887647507223,0,0,0,0.104955828420618,0,0,0,0.016802903465071,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0.213142855717212,0,0,0.192379943169094,0,0,0,0,0.121880227282059,0,0.026385420002472,0,0,0,0,0,0,0,-0.010970208656984,0,0,0,0,0,0,0,0,0,0,0,0.0116486340911721,0,0,0.154530375473934,-0.157930055659702,0,0,0,0,0.0324499775665135,-0.093103884603091,0.0135828609044485,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13230955853153,0,0.0466037707313519,0,0,0.0457134903080936,0,0,0,0,0.0890942627454857,0,0,0,0,0,0,0,0,0.296635935296979,0,0.200215157576368,0,0,0.0603297107460355,0,0,0,0,0,0,0,0.108992346867276,-0.195917194431966,0,0,0,-0.0103470751437045,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.138374651639752,0,0,0,0.285747376697075,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0686590525728146,0,0,0,0.00176658924174247,0,0,0,0,0.0231888164488831,0,0,0,0,0,0,0,0,0,0.0996872843342573,0.0320976148321272,0,0,0,0,0,0,0,-0.0422062539796426,0,0,0,0,0,0
X000596.SZ,0,0,0.262725409801904,0,0,0,-3.46944695195361e-18,0.416852622092809,0,-0.409524617439811,0,0,0,0,0.0600889497871114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300850539404576,0,-0.27071497276107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106805881683237,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,-0.0499547177209641,0,0,0,0,0,0,0,0.171789747078774,0,-0.0325736232344947,0,0,0,0,0.143545913423319,0,0.0683104460583883,0,0,0,0,0,0,0,0,0,0,0,0,-0.0982308075662637,0,0.0739976833498009,0,0,0.0523384573312713,0,0.114706172584267,0,0.0249842907882586,0,0.0131721044321497,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,-0.00217765808322655,-0.0028297356335776,0,0,0,0,0,0.0585837945819279,0.0110117789455694,0,0,0.179869378296477,0.107689508587811,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.023312233928348,0.0992154167815057,0.273775375839465,0,0,0,0,0,0,0,0,0,0,-0.0914876471605697,0,0.0442012719328633,0,0,0,-0.028374676764816,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.123794852482447,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.314300096742748,0,0,0,0,0,0,0,0.0784669065078628,0,0,0,0,0,0.0100293250741518,0,0.0465043605437683,0.0742441609327016,0,0,0,0,0,0.196696477005296,0.00443033562843407,0,0,0.0169021181228258,0,0,0,0.0114405787536093,0,-0.0251931796892337,-0.00165991798396072,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0.105481144314224,0,0.333729497166393,0,0,0,0.161759647374198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160447984609444,0,0,0.0311663460649512,0,0,0,0,0,0,0,0,0,0.0811830473100722,0,-0.215508959876685,0,0,0,0.276192383166451,0.158380664871231,0,0,0,0,0.0167219275416532,0.0337049396167799,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,-0.403318795216408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020445064691042,0,0,0.513586867202468,0,0,0,0,0,0,0.0105182007885649,0,0.18323920105668,0,0,0.273354744859337,0,0,-0.0689057196196746,0,-0.0456826529582915,0,0,-0.0210790934011311,0.0294231368310218,0,0,0,0.0998195688506514,0,-0.0738728021238585,0.0281391678208441,0,0,0,0,0,0
X600089.SH,0,0,0,0,0.160868637938588,0,0,0,0,0,0.089861170364403,0,0,-0.0495556220808892,0,0,0,0.0428922295882918,0,0,-0.0489303918247673,0,0,0,0.111265065359334,0,0,0,0,0,0.176189748914201,0,0,0.257396709698788,0.109882760314516,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,-0.0679562021707591,0,0,0,0.00766487978208825,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,-0.0630623088152012,0,0.0623460835655419,-0.23975668806267,0,0,0,0,0,0,0,0,0,0,0,0,0.188034104779029,0,0,0,0,-0.222642756847703,0,0,-0.0910027770936152,0,0,0.214259905959794,0,0,0,0,0,0.240477896855347,0,0,0,0,0.226487003710633,0,-0.30118078858766,0,0,0,0.349646563903077,0,0,0.0878027042187304,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,-0.301597508749753,0,0,0.0621873904757466,0.185903594622796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.383902731408099,0,0.291255214212564,0,0.0433374768624471,0,0,0,0,0.240672012876653,0,0.565300814649106,0,0,0.443273047975632,-0.0870984610437327,0,0,-0.0278377813309455,0,0,0,0,0,0,0,0,-0.0135430027485346,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0.33396550425415,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767521794709739,0,0,0,0.0283875324841266,0,0.0721433950428039,0,0,-0.0352219826285187,0.000780498353960135,0,0,0,0,0,0,0,0,0,0,0,-0.136407975792095,0,0,0,0,0,0.109043593065194,6.93889390390723e-18,0,0.245752083212935,0,0.0106231849498831,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.144027276973528,0.082044630493943,0,0,0,0,0,0.0827939184368281,-0.0752062591492515,0,0,0,0,0,0.0077428696363504,0.147878924135528,0,0,0,0,0,0.0873164595386775,0,0,0,0,0,0,0.670849711668422,0,0,0,0.0272098206843243,0,0,0,0,0,0,0.105014390838987,-0.00233363575269552,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,-0.00754923460892997,0,0,0,0,0.0720876948384119,0,0,0,0.0636725267178809,0,0,0,0,0.173451830071649,0,-0.0625353349912243,0,0,0,0,0.085063737004468,0.0542984466984921,0,0,0,0,0,0,0,0,-0.0796000061219155,0,0,0,0,-0.0215844583772808,6.93889390390723e-18,0,0,0.0550629542022587,0.245260058683625,0,0,-5.42101086242752e-20,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0.457149739829638,0,0,0.411755464998833,0,0,0,0,0,0,0.00825415303473529,0,0,0,0,0,0,0,0,0,0.256375756863762,-0.0469563935005048,0,0,0,0,0.0169295843085609,0,0,0,0,0,-0.153123062268963,0,0.237748403363386,0,0.103701360455735,0,-0.00288717167495418,0,0,0,0.0320431546019841,0,0.0591275643372066,-0.0176168899959938,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.151685158990846,0,0,0,0,0,0,0,0,0,0,0,0,0.125256228316937,0.0073406121423549,0,0,0.020853575407662,0.202825810916634,0,0.131454004149632,0,0,0,0,0,0,0,0,0,0,0.100400000072504,0,0.101811276212788,0.0942551409647253,0,0,0,0,0.0735312854338184,-0.0686437225993474,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.068148838955111,0,0,0,0,0,0.353153162733429,0,0,0,0,0,0,0,0,-0.0463544005637481,0.0173359902723052,0,0,0,0,0,0,0,-0.0821255848318056,0,0,0,0,0.183818924527224,0,-0.00119479506362113,0,0,0,0,-1.73472347597681e-18,0,0,0.0040290863207173,0.0233907057941801,0,0,0,0,0,0
X600741.SH,0,0,0.158907571353979,0,0,0,0,0,0,0,0.019373377326388,0,0,0,0,0,0,0,0.0485008513395616,0,0,0,0,0,0,0,0,0,0,0.0132120211056525,0,-0.0966114779453692,0.182701942522377,0,0,0,0,0,0,0,0,0,0,0,0.080196966723441,0.0854516702858812,0,0,0,0.0138171591293437,0,0,-0.0488465416997641,0,0,0,0,0,0
X300003.SZ,0,0,0.136345808633228,0,0.301166408739196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232217237278785,0,0,0,0,0,0,0,0.054625463334928,0,0,0,-0.0372342302728014,-0.0640314754796507,0,0,0,0,0,0.00870983460131943,0.193038192178487,0,0.0925529350744566,0,1.73472347597681e-18,0,0,0,0.148440785224806,0,0,0.0522143965671745,-0.0545326120015378,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0.0454193027077228,0,0,0,0,0,0,-0.0143473973354376,0,0,0,0,0.351967553594447,0.053513163191538,0.0139522368793475,0,0,0,0,0,0.0951717307689303,-0.00675180776222418,0,0.0354108045136665,0,0.033868527237536,0,0,0,0,0,0,0,-0.0630374294523303,0,0.0509532124745098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122680231207513,0,0,0,0,0,0,0.0309981998416975,0,0,0,0.101664466489616,0.350562977327149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16541307223801,0,0,0,0,0,0.0376015874400692,0.276758022061185,0,0,0.00309719011078025,0,0,0,0,0,0
X600702.SH,0,0,0,0,0,0.108367710993676,0,0,0,0,0,0,0,0,0.0880785527067596,0,0.476155377051862,0,0.216921042496473,0,0,0,0,0,0,0.0119252985315299,0,-0.0136281221071356,0.0407452907516728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00654171663577209,0.0602585344956157,0.635408569968121,0,0,0,0,0.00676083230290343,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00473399547813549,0.0795769822250947,0,0,0.109475756469091,0,0,0,0,0,0,0,0,0,0.0223110059333345,0,0,0.708290635159548,0,0.0543758779372186,0,0,0,0,0,0,0,0,0,0,0,0.0669841173617277,0,0,-0.304071281434187,0,0,0,0,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115806985001039,0,0,0.0175815816090884,0.0767622896529884,0,0,0,0,0,0.0841465569512323,0.101253866027995,0,0.301502248860258,0,0,0,0,0,0,-0.0428186263295795,0,0,0,0,0,0,0,0,0.0325058359883187,0,0,0,0.0583052397825497,0,0,0,0,0,0
X600584.SH,0,0,0,0,0.00786037837356058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525006186655471,0,0,0,0.0558230614851891,0,0,0.00444682205705527,-0.0110420468674583,0,0.124979612742791,0,0,0,0,0.0162773554765598,0,0.571356900994824,0,0,0,0,0,0,0,0,0,0,0.208489146692237,0,0,-0.00986920416805592,0,0,0,0,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0,0.188513009115938,0,0,0.0622246620928808,0,0,0,0.240062222733469,0,0.0596097710110727,0,0,0,0,0,0,0,0,-0.11239582189176,0,0,0,0.0812322964642213,0,0,0,0,0,0,0,0.22533252790853,0,0,0,0.182501760144919,0,0,0,0,0.0114194131072119,0,-0.0543193087004992,-0.020998044365838,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174344415185231,0,0,0,0,0.171424775378638,0,0,0,0,0,0,0,0,0,0,0,-0.0322532720151581,0,0,0,0,0,0,0,0,0,0,-0.0387694385863559,0.114228391985019,0,0,0,0,0.149753846499202,-0.315462562412546,0,0.0103620248005739,0,0,0,0,0,0,0
X002414.SZ,0,0,-0.095140645936741,0,0,0,0,0,0,0,0.377819572294773,0,0,-0.0973316578850044,0.155339133481667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10000972250157,0.124780895780524,0,0,0,0,6.93889390390723e-18,0.0549420269177356,0.0246615419930271,0,0,0,0,0,0,0,-0.136254877691389,0,0,0,0,0.407595277494238,0,-0.0233862080320474,0.033290937717374,0.108122136540711,0,0,0,0,0
X000799.SZ,0.0900447392207375,0,0,8.67361737988404e-19,0,0.108734708083343,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215546724331094,0.0636943276951039,0,0,0,0.145747566879236,0.0600387820288476,0,0,0,0.0929553378814776,0,0,0,0,0,0,0,0,0,0.321125403055714,0,0,0,0,0,0.0828366612376372,0,0,0,0,0,0.0477830794678368,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.072679569782,0.015242510322142,0.378733679658044,0,0,0,0,0,0,0,0.152063451172137,0,0,0,0,0.136230705934677,0.108327487528358,0,0.175031599464605,0,0.135591818714178,-6.93889390390723e-18,0,0,0,-5.42101086242752e-20,0,0,0.275678848599665,0,0,0,0,0.0509731132954827,0,0,0,0,0,0,0,0,0.0777698944375753,0,0,0,0.017260984421558,0,0,0.0135411236522836,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0,-0.0590033232343255,0,0,0,-0.0269906318152985,0,0,0.142191794083781,0,0,0,0,0,0,0,0,-0.200882150036393,0,0,0,-0.0350109281617696,0,0,0.198119398877083,0,0,0,0,0,0,0.272389868350926,0,0,-0.0918860711034914,0,0.311975753646975,0,-0.0456812970750529,-0.0163853082506342,0,0,0,0,0,0,0,0.0090373837912964,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0.0119041148486184,0,0,0,0,0,0,0,0,0,0,0,0,0.225403246798083,0,0,-0.0289798487298829,0,0,0,0.155538802991644,0.0331539125049297,0,0,0,0,0,0.109305245040307,0.00757504191233575,0,0,0,0,0,0,0,0,0.0367943822489851,0.221177892016717,0,0,0.107285272556252,0,0.0800959153216504,0,0,0,0.0118679338505542,-0.066184340709105,0,0,0,0,0,0
Change_TY3M,0,0,0,0.0781733137451682,0,0,6.93889390390723e-18,0,0,-0.00965330801136473,0,0,0,0,0,0,0,0,0.104004625023174,0,0,0,0,0,0.0684654275231101,0,0,0,0.0316024541380831,0,0,0,-0.0983235632511087,0,0,0,-8.67361737988404e-19,0,0,0,0,-0.164095576390846,0,0,0,0,0,0,0,0,0,0.0381358226175953,-0.0892054060730354,0,0,0,0,0,0
Slope,0,0,0,0.47508848626621,0,-0.300496948598549,0,0,0,0,0.110664884932816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336677747612994,0,0,0,0.320803356459792,0,0,0,0,0,0,0,0,0,-0.269064352863852,0,2.77555756156289e-17,0,-0.550272329130697,0.0487912819750416,0,0,0.806606657120318,0,0,0,0,0,0
TED,0,0,0,0,0,0,0.00320142423869423,0,0,0,0.0702448559613317,0,0,0,-0.364672023177009,0,0,0.00367072464051014,0,0,0,0,0,0,0,0.0210819774391551,0,0,-0.273619952964101,0,0,0.141257425841476,0,0,0,0,0,0,0,0,0.273241105529727,0,0,0,0,0,0,0.268741549215767,0,0,-0.130502300675043,0.725354276631153,0,0,0,0,0,0,0
RealEstate_excess,0,0,-0.075188236371206,0,0,0,0,0,0,0,0.0579094800864639,0,0,-0.0941357165138866,0,0,0,0,0.0204525836639801,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,-0.103051622378071,-0.072481247105318,0,0,0,0,0,0,0.062997499795584,0,0,0,0,0,0.00137511515719864,0,0,0,-0.000373227261675228,0.0197141361564385,0.0358619538551629,0.0228081514120987,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.186234883215614,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0199585684034029,0,0,0,0,-0.0312626049412056,0,0.211128699750583,0,0.0588024576609862,0,-0.142596623497215,0,-0.0378875715447269,0.0264023611179293,0,0,0,0,0,0.0471860904500532,0.0118508988471608,0,0,0,-0.00431797773946805,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,-0.00314522798461157,0,0,0,0,0,0,0,0,-0.000679094724399235,0,0,0,0,0,0,0,0.000553253295218443,0,-0.000823854220708719,-0.000562849220707477,0,0,0,-0.000375028469841962,0,0,0,0,0,0,0.000493572810131119,0,0,0.00111252009527959,0.00206419828979921,-0.00155679675703266,5.42101086242752e-20,0,0,0.00120432732819191,0,0,-0.000729976051073806,0.00298705511173506,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.0129173873039157,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371490877261876,0,0,0,0,0,0,-0.0215665944589168,-0.00574936472142436,0,0,0,0,0,0,0,0,0,0,0,-0.00542242746565957,0,0,-0.00339198214858651,0.0170670517008591,0,0,0,0,0,0,0.0382965325647197,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.00327490956429937,0,0,0.00123116201016074,0,0.00638798428455566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00866006436846583,0,0,0,0,0,0,0.00384916475048528,0,0,0,0,0,-0.00215215654016199,0,0,0,0,0,-0.0226458212456059,-0.0150492894751846,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00401180271207632,0,0,0,0,0,0.00277274120208342,0,0,0,0.00178925570773303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00545374918777953,-0.00121272163059173,0,0,0,0.00013340106970346,0,0,0,0,-0.00704977079349518,0,0,0,0,0,0
