,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X002475.SZ,X600031.SH,X000338.SZ,X600741.SH,X000568.SZ,X600703.SH,X300003.SZ,X601877.SH,X600271.SH,X300124.SZ,X002456.SZ,X600487.SH,X002007.SZ,X600566.SH,X000100.SZ,X002236.SZ,X002008.SZ,X000596.SZ,X002179.SZ,X600498.SH,X600809.SH,X000625.SZ,X000661.SZ,X600867.SH,X300146.SZ,X002294.SZ,X600066.SH,X600177.SH,X300136.SZ,X000157.SZ,X002506.SZ,X600089.SH,X600372.SH,X002180.SZ,X300142.SZ,X002241.SZ,X000977.SZ,X000981.SZ,X000050.SZ,X600522.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000625.SZ,0,0,0,0,0,0,0,0,0.0874279844073989,0,0,0,0.0972535372539718,0,0,0,0,0,0,0.104519557803855,0,0,0,0,0,0,0,0,0,-0.021680208164486,0,0,0,0,0,0,0,0.0730896578499314,0.000485543043926291,0,0,0,0,-0.0480669336834417,0.140006266270035,0.198329830648689,0.128145238870384,0,0,0,0,-0.0411725441335494,-0.0401201335034688,0,0,0,0,0,0
X000661.SZ,0,0,0,-0.251537466372679,0,0,0,0,0,0,0,0,0,0,-0.492320319311091,0,0.533563556834468,0,0,0,0.285469097444492,0,0.340581855910085,0.0861281299892478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0144744541222672,0,0.228162617428853,0,0,0,0,0,0,0.0206360135459512,-0.084406355866327,0,0.424264760919283,0,-0.238178101934896,-0.603001050700506,0
X600867.SH,0,0,0,0,0,0.451177288690317,0,0,0.647200358073939,0,0,0,0,0,0,0,0,0,-0.175013602942368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.211825440536563,0,0.787683010672904,0,0,0,0,0,0,0.194273874836929,-0.329435827579604,0,0,0,0,0,-0.00365537015835637,0.0693336530086662,0,0,0,0,-0.092821142407447,0,0
X300146.SZ,0,-0.072820587402217,0,0,0,0.50301246594901,0.149135826281423,0,0,0,0,0,0,0,0,0.00724930497529516,0,0.406211066464359,0,0,0.0709277960936354,0.285354096728464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256168542991064,-0.211058652739013,0,0,0,0,-0.00715566582136232,0.0188051082477015,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0.103810308856754,0.048248167471707,0,0,0.0664383195548537,0,0,0,0,0,0,0,0,0.0129698335046243,0,0,0,0,0.0883819028812312,0,4.33680868994202e-19,0,0,0,0,0.0911444457750447,0,0.128165397388144,0.00819118540918318,0,0,0,0,0.0541876823113149,0,0,0,0,0.19390305123871,0,0,0.0125682609677972,0,0.0170472374936384,0,0,-0.00546352970596868,0,0,0,0,0,0,0
X600066.SH,0,0,0,0.0132248585298109,0,0,0,0,0,0,0,0,0.0395606106320369,0,0,0,0,0,0.0954752735184032,0,0,0,0,0,0,0.0102776922696575,0,0,0.0390853221011813,0,0,0,-0.00750498130236056,0.107124196044852,0,0,0,0,0.0114724123571005,0,0,0,0.187811118046136,0,0.234959956097672,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0.0250247515631735,0,0,0,0,0.0981639922935793,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.00994215233239525,0,0,0,0,0,0.0525552590242775,0.0699611726484682,0,-0.00494714783718101,0.0479133191866565,0,0,0,0.076374822210592,0,0,0,0,2.16840434497101e-19,0,-1.73472347597681e-18,0,0,0,0.214750859713856,0,0,-0.00663294429903186,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0389265561715881,0,0,0,0,0,0,0,0,0.0925945490558615,0.538417826546319,0,-0.0959757681275931,0,0,0,0,0,0,0,0,0,0,0,0.00981306612637322,0,0,0,0,0,0,0,0,0,0,0.496262218552795,0,0,0,0,0.105021561908675,-0.0677161607991921,-0.0581740225902308,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0450722320779742,0,0,0,0,0,0,0,0,0,0,0,0,0.0220962200660605,0,0,0,0,0,0,0,0,0,0,0,0.022200477366098,0,0,0,0,0,0.0642909275115616,0,0,0,0,0,0,0,0.00600376776153529,0,0,0.406918806294962,0,-0.0308962908288083,-0.00444883121343582,0,0,0,0,0,0
X002506.SZ,0,0,0,-0.121617707185007,0,0,0,0.237981363769351,0,0,-0.0179878541659214,0,-8.67361737988404e-19,0,0.00993995316443129,0,0,0,0,0,0,-0.103063994506449,0.0611380913853523,0,0,0,0,0,0,0.147210517628471,0,0,0,-0.0516969607859564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00802410746921895,0.0277415268091421,0,0,0,0,0.00883020213834082,0
X600089.SH,0,0,0,0,0,0,0,0.246479264075591,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0.0110653731524653,0.0108987409252177,0,0,0,0,0,0,0,0,0.00808085671367656,0,0,0.116108160888481,0,0,0.081282401276559,0,0,0,0.0139389059412434,0,0,0,0.0583544774011877,0,0,0,0,-0.0182757235297654,-0.0243856032700239,0,0,0,0,0,0
X600372.SH,0,0,0,0.00301470278274699,0,0,0,0,0,0,0,0.181761614603427,0,0.0231186101300817,0,0,0,0,0.105724915213637,0,0,0,0,0,0,0,0,0,0.31301453511931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392936441066322,0,0.0656648145684216,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0.0775332397558143,0,0,0,0,0,0,0,0,0,0.161354067240294,0.149045565271803,0,0,0,0,0,0,-6.93889390390723e-18,0.105754227643274,0,0,-0.0769963927563288,0.187268981844742,0,0,0.308180366042109,0,0,0,0.159424310396624,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465014771982728,0,0,0,-0.03714043446205,-0.0411050895833888,-0.155356631072713,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,-0.0272103101635127,0.0657471515657945,0,0,0,0,0,0,0,0,0,0,0.20889369073188,0,0,0,0,0,0,0,0,0,0.413332659867097,0,0,0,0.0691377460110878,0,0,0,0,0,0,0,0,0,0,0.0560438833796428,0.169307982790369,0,0,-0.0342529812042679,-0.137351422886751,0,0,0,-0.370703146035583,-0.274018763771123,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117775220377194,0.0299825541396535,0,0,0,0,0,0,0,0,0,0,0.0122963820928446,0.247799640814606,0,0,0.025820181395748,0,0,0,0.144534458700661,0,0,0,0.187701676048961,0,0,0,0,0,0,-6.93889390390723e-18,0,0.00155528439805076,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.248520699769695,0,0.0554241477556163,0,0,0,0,0,0,0,0.719905178105045,0.137777517568596,0,0,0,0,0,0,0,0,0,0,0,0,0.105599934422712,0,-0.0175469384950733,0,0,0,-0.0381715207519889,0,0,0,0,0,0.144167996559255,0,0,0,-0.0173946287074612,0,-0.246909327283381,0,0,0,0,0,0,0,0
X000981.SZ,-0.103842068628098,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.780922979639514,-0.398720725914795,0,0,0,0,0,0.112798906851391,0,0,0,0,0,-0.144300723147499,0,0,0,0,0,-0.109715580036994,0,0.0761309064778009,0,0,0,0,0,0,0,0.00126340786101122,0,0,0,0,0,-0.0441705679121033,0.0425429937816423,0.10336034408987,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,-0.0135690163229345,0,0,0.140619909294586,0,0,0,0,-0.179718821050342,0,0,0,0,0,0,0,0.10132549010385,0,0,0.0851983213314249,0,0,0,0,0.35971896084293,0,0,0,0.0218298341925895,0,0,0,0.139951265669999,0,0,0,0,0.00412034867865542,0,0,0,0,0,0,-0.167689555943358,-0.0532006467841992,-0.0460286914604755,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0.328969304858285,0,0.272077231142921,0,0,0.0962852483524253,0,0,0,0,0,0,0.0445577407893515,0,0.0341020116840907,-0.0204238274528042,0,0,0,0,0,0,0,0,0.0578093586575868,0,0,0,0,0,0,0,0,0,0,0.0508857959785242,0,0,0,0,0,0.0419331156236296,0,0,-0.0187244282019169,-0.00657036219047864,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,-0.198701689930447,0,0,0,0,0,0,0,0.317108901080724,0,0,0,0,0,0,0,0,0,0,0,0.19038750778514,0,0,0.0148298331785275,0.0593371880355807,0,0,0,0,0,0,0,0,0,0,0,-0.195777061977645,0,0,0,0,-0.0878167825608732,-0.166125331628184,0,0.304907294427605,0,0,0,0
Slope,0,0,0,0,0,0,0.164513894372436,-0.00122811362748894,0,0,-0.329244376139802,-0.836054517381342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28904711013026,0,0.51685342163945,0,0,-2.62975576861998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.850663696946054,0,0,0,0,0,0
TED,0,0,0,0,0,0,0.0441081834579217,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112755677060548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0721559835779554,0,0,-0.525329525298129,0.295495665172728,0,-0.0491226873809,-0.229162635324032,0,0,0,0
RealEstate_excess,0,0.0345777123008552,0,0,0,0,0,0,0,0,0,-0.100982680032844,0,0,0,0.00404099815246481,0,0.0147982815518872,-0.0633651193275569,0,0,0,0,0,0,0,0,0,0.0435533222426371,0,0,0,0,0,0,0,0,0,-0.0874460149123218,0,0,0,0,0,0.0464262812775839,0,0,0,0,0,0,-0.0163004981775435,-0.0182486187713511,0,0.00908166768542147,0,0,-0.00927457176359003,0
MKreturn,-0.14542482104417,0,0,0,0,0,0.0312740986774518,0,0,0,-0.175417760460634,0,0.191726864530103,0,0,0,-0.132293426704524,0,0.044354676955162,0,0,0,0,0,0,-0.00767891195164328,0,0,0,-0.0170479582173452,0,0,0.140892410457679,0.180790529350947,0,0,0,0,-0.0674251503172978,0,0,0,0,0,0,0.0230396263273189,0,0,0,0,-4.33680868994202e-19,-0.0209989515318934,-0.0169451074852368,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00139096079238607,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020861275208161,-0.0139751464824191,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00464048332869579,-0.00408477970566738,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00664440286451544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00369953301108061,0,-0.0054269006436742,0.00635491312698694,-0.00944792947073594,0,0,0,0,0.0163717806967696,0
