,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X600276.SH,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X000338.SZ,X002475.SZ,X000568.SZ,X600741.SH,X601877.SH,X600703.SH,X600271.SH,X000100.SZ,X300003.SZ,X300124.SZ,X002236.SZ,X600498.SH,X600487.SH,X000625.SZ,X002008.SZ,X600809.SH,X000661.SZ,X300142.SZ,X600867.SH,X002007.SZ,X000157.SZ,X002179.SZ,X000596.SZ,X600066.SH,X600089.SH,X600177.SH,X600522.SH,X002506.SZ,X002456.SZ,X300146.SZ,X600566.SH,X002180.SZ,X600372.SH,X002241.SZ,X600699.SH,X600118.SH,X300136.SZ,X600183.SH,X002294.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.363277390291789,0.0713941190223291,0,0,0.055415221182575,0,0,0,0,0,0,0,0,0,0,-0.00893435737297382,-0.0606416035933264,0,0.00742740341876537,0,0,0,0,0,0,0,0,0,0.465342473360808,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0027415031107471,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0
X600104.SH,0,0,0.187119951346267,0,0,0,0,0,0.0225957978137874,0.0415576000676763,0,0,0,0,0,0.0401711141881575,0,0,0,0,0,0,0.152331979255315,0,0,0,0.0492181691972153,0,0,-0.0901041401864434,0,0,0,0,0,0,0,0,0,0,0,0.446988890640081,0,0,0,0,0,0,0.0774292725400434,0,0,-0.0350008765788948,0.0374174330541341,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0887814746493321,0,0,0,0,0,0,0,0,0.619899986440196,0,0,0,0.211881549847407,0.0522687117509076,0,-0.128850801920966,0,-0.00181923050768167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331392920315946,0.0266738998229511,0,0,0.0186667821006053,0,0,0,0.0121757436175189,0,0
X000651.SZ,0.0195873565644675,0,0,0,0.00203478844635722,0.10493310401561,0.0982954170760973,0,0,0,0,0,0,0,0.231657591358557,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426791492095002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206966967144393,0,0,0,0,0,0,0,0,0,0
X600276.SH,0.0564817592837958,0,0.18245856473252,0,0,0,0,0,0,0.0112453704918724,0,0,0,0,0,0,0,0,0,0.410121013674911,0,0,0,0,0,0,0,0.0130344626236772,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177453435334452,0,0,0.0687683416413696,0,0.0033383648324856,0.0505789570601297,0,0,0,-0.0541966452084324,0,0
X000858.SZ,0.319581881686886,0,0,0,0,0,0.275634791695883,0,0,0,0,0,0,0,0.129245306292242,0,0,0,0,0,0,0,0,0,0,0,0.129997539078633,-0.0187192138290606,0,-0.0425118801556804,0,0,0,0,0.0941594279521349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00174914354599179,0.0246555986604486,0,0,0,0,0,0
X002304.SZ,0.143290162875592,0,0,0,0,0,0,0,0,0,0,0,0,0.396246602751282,0,0,0,0,0,0.0916868493034292,0,0,0,0,0,0,0.0766754836711379,0,-0.120140016676479,0,0,0,0,0.277180507447185,0,0,0,0,0,0,0.104391550325931,0,0,0,0,0,0,0,0,0,0,0,0.00739883088510373,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.128409399440139,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0768108532557408,0,0,0,0.0302541558149989,0,0,0,0,0,0,0,0,0,0,0,0.179400294224266,0,0,0,0,0,0,0.129231061883199,0.00314023219463942,0,0.239378947276983,0,-0.00522771345754737,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212355087663578,0,0,0,0,0,0,0.490709256697551,0,0,0,0,0,0,0,0.00022113430949978,0,0,0,0,0,0.211381797431983,0,0,0,0,-0.142182056447478,0,0,0,0,0,0,0,0,0,0,0,-0.00897698416487148,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.050152479130479,0,0,0,0,0.295191270697788,0,0,3.46944695195361e-18,0,0.471532749878152,0.0178071335495034,0,0,0,0,0.0781245820034938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245975376779408,0,0,0,0.0337016438386008,0,0,0,0.0067503542259792,0,0,0,0,0.0858232359100236,0,0
X600031.SH,0,0,0.190696760186783,0,0,0,0,0,0,0,0,0,-0.00878861736253163,0,0.42914704831461,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18502744029391,0,0,0,0,0,0,0,0,0,0,0,0,0.140861388480722,0,0.188314456686962,0,0,0,-0.155931217585729,0,0,0.0101811588836777,-0.00891201286388498,0.0140549633424191,0,0,0,0,0,0
X000338.SZ,0,0.0148137801455571,0,0,-0.0459540435483844,0,0,0.0131001419729729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00829576504984224,0,0.0365999685335309,0,0.0478469689638926,0,0.0219213099347017,0,0,0.21156949878205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0111807086891495,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.101266785626372,0,0,0,0,0,-0.264970866374904,0,0,0.101297646773692,0,0,0,0,0,0,0,0,-0.0438000507835872,0,0,0,0,0.148270349501037,0,-0.255778267092663,0,0,0,0,0,0,0,0,0,0.543036903452273,0.13257754146567,0,0,0,0,0,0,0.155960096786337,0,0,0,-0.0263139357960879,0.0809403725776563,0,0,0,0,0,0
X000568.SZ,0.0815562660560575,0,0,0,0.192311086359135,0,0.179488445972334,0,0,0,0,0,0,0,0,0,0,0,0,0.0548585898231741,0,0,0,0,0,0,0.323885399834515,0,0.0207321806492765,0,0.119475725895408,0,0,0,0,0,0,0,0,0,0.0828722315278464,0,0,0,0,0,0,0,0,0,0,-0.0292438225989293,0.0414197033451858,0,0,0,0,0,0
X600741.SH,0,0,0,0.10602203156072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0727862020401754,0,0,0,0,0,0.144380836792039,0,-0.010819677638696,0.0241756682441368,0,0,0,0,0.23534088848412,0,0,0,0,0.131099761600431,0,0,0,0,0,0,0,0.0189125683337663,0,0,0,-0.00998868611672844,0.0197262462280369,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.0312653575288166,0.0539740989586615,0,0,0,0,0,0,0,0,0,0,0,0.155530567884723,0,0,0.0890888842243206,0,0,0.0244979692672043,0.0551302573130472,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027447429461258,0,0,0.0600257404882276,0,0,0,0,0,0.00793617705577057,-0.0181195345204558,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.447509464446675,0,0,0,0,0,0,0.371550909486968,0,0.273294613147485,-0.024254786976531,0,0,0.311822199589539,0,0,0,0,0,0,0,0.280196608467087,0.0622035530381074,0,0.174078868445134,0,0.194884685603068,0,0.179479192473472,0,0,0,-0.0168381388106758,-0.0100670264228417,0.566671626438259,0,0,-0.389955265875251,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415249589011852,0,0,-0.247358681905341,0,0,0,0.561506385951088,-0.0171538915120432,0.0426837600838186,0,0.0228809788441763,0.247225902733637,0,0,0,0.161557506444604,0,0,0,0,0,0,0.148038196010499,0,-0.0597207191691585,0,0,0,0,0,0,0,0,0,0,-0.077721180114989,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.0354379309441865,0,0,0,0,0,0,0,0,0,0.199229608605692,0,0,0,0,0.0778709374940715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188254863577937,0,0,0,0.0512930776805053,0,0,0.466078192030383,0,0,0,0,0.0292345417517359,-0.0703160973527813,0,0,0,0,0,0
X300003.SZ,0,0.068189289497034,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450229655461427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.619416734719955,0,0,0,0,0,-0.00194699339899192,0,0.0784202663484221,0,0.0517473115003848,-0.086070867784886,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.201389601506037,0.0449878163707487,0,0,0,0,0.0383616571313299,0,0,0.0171752182712772,0,0,0,0,0,0,0.690916910017206,0,0,0,0.0171900308680408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0584117152551657,0,0,0,0.0107360323261565,0,0,0,0,0.118768601008459,0,0
X002236.SZ,0,0,0.589899383462811,0,0.000242466110598982,0,0,0,0,0,0,0,0,0.0607468232334805,0,0,0,0.0300863801591546,0,0.0815926512005441,0.028255561138136,0,0,0,0,0.234856529431661,0,0.0678544227442959,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0177137172541608,-0.0407039074993097,0,0,0,0.0380745941363228,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0.342337037792126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0550698447634137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430892409029356,0,0,0.0146897983578373,-0.0320434984758025,0.00332760999257944,0,0,0,0,0,0
X600487.SH,0.239877528129499,0,0,0,0,0,0,0,0,0.600153611717045,0,0,0,0,0,0,0,0.0470273967341943,0,0,0,0,0,0,0,0,0,-0.0379460705925213,0,0,0.291175308185072,0,0,0,0.0166123706810883,0,0,0,0,0,-0.176289044433878,0,-0.0324162577244494,0,0,0,0,0,0,0,0,-0.0219745918266757,-0.000497917723354531,0,0,0,0,0,0
X000625.SZ,0,0,-0.127311365681332,0,0,0,0,0,0.0508694745244214,0,0,0,0,0,0,0,0,0,0.340560348495933,-0.0633128350620347,0.402419327054979,0,0,0,0,-0.000894519389342818,0,0,0.0245372451612355,0,0,0,0,0,0,0.122992428047318,0,0,0,0,0.0356893039831365,0,0,0,0,0.101975945611316,6.93889390390723e-18,0,0,0,0,-0.00887008693763373,0,0,0,0,0,0,0
X002008.SZ,0,0,0.278651103564775,0,0,0,0,0,0,0,0,0,0,0.24677927638296,0,0,0,0,0,0,0,0,0,0,0,0,0.0186283301048894,-0.0445897348731687,0,0.257723638673064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0635906932100402,-0.00647057019219022,0,0,0,0,-0.031244705476494,0,0
X600809.SH,0.0228070542802461,0,0,0,0,0.558447868342347,0.171366448068072,0,0,0,0,0,0,0,0,0,0.0262976310604643,0,0,0,0,0,0,0.0601992046629431,0,0,0,0,0,0,0,0,0,0.00791590420798112,0,0,0,0,0,0.0455339144635465,0,0,0,0,0,0,0,0.0412407241087818,0,0.0556904594651276,0,-0.0133698369813636,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056363730076248,0.0936569398863025,0,0,0.295742697129614,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0.147895397780694,0,0,0,-0.0971996449368319,-0.0201666506803752,0,0.601529738663932,0,-0.276296777911162,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0.454099529535727,0,0,0,0,0,0,0.0845321313246509,0,0.0381226015164529,0,0,-0.514504481182876,0,0,0,0,0.501987650298404,0,0,6.93889390390723e-18,0,0,0,0.294918895767982,0,0,0,0,0,0,0,0,0,0,0.0640960315185103,0,-3.46944695195361e-18,0,0,0,-0.0251078833277946,0,0.0202502077871282,0,0,0,0,0
X600867.SH,0,0,-0.219278223004183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369712941066734,0,0,0,0,-0.300109591346072,0.706188029561323,0,0.136992462126878,-0.0711982633259995,0,0,0,0,0,-0.248580173922614,0,-0.349656499369073,0,0,0,0,0.115491747802993,0.221387925604886,0,0,0,0,0,-6.93889390390723e-18,0.293867418481959,-0.0423051296155563,-0.0934428318770014,0.282346644133573,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132478860224153,0,0,0.239552403815482,0,0,0,0.566367149429321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34104614361489,0,0,0,0,0,0.0220052434401093,0,0,0.0402499455943007,-0.0105252266364344,-0.0787522482733565,0,0,0,-0.212226606337183,0,0
X000157.SZ,0,0,0,0,0,0,0,0.385627134264762,0.0771406629312802,0.0122037320333509,0,0,-0.124956296482323,0,0,0,0.0280475433759863,0,0,0,0.00941627987452738,0,0,0,0.0261084439326507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599288610973588,0,0,0.0143632596634855,0,0,0.0470772608059181,0.110695898470462,0,0,0.0732844976724112,0,0.0141656060791927,-0.0432137340439408,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301956576965525,0,0,0,0.273900932893239,0.0163279859318104,0,0,0,-0.0249051220473575,0,0,0,0,0,0,0,0,0,0,0,0,0.165045696367985,0,0.157453392901979,0,0,0.341903073352016,0,0,0,0,0,-0.0328647589955959,0,0,0,0,-0.344685133524511,0,0
X000596.SZ,0,0,0,0,0,0.212533938807445,0.345090045350757,0,0,0,0,0,-0.0393129806776677,0.122138734050991,0,0,0,0.00284922289361982,0,0,0,0,0,0.143981831646261,0,0,0,0.0728134921427776,0,0.0219712382463875,0,0,0,0,0.139874533336556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00727877359371444,0.0771744410736962,0,0.028011641039102,0,0.0525270710007981,0,0
X600066.SH,0.126061934385669,0,0,0,-0.0211441443972374,0.0488760568965936,0,0,0,0,0,0,-0.0901006483489124,0,0.579123380673729,0,0,0,0,-0.00949483478981393,0,0,0,0.0975737328956109,0,0,0,0,0.225818798800198,0,0,0,0,0.120862735961226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145182250754968,0,0,-0.0326217119002803,0.0978944601164425,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.0462512614448566,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0269063587399717,0,0,0,0,0,0,0,0,0,0,0.337815247775002,0,0,0,0,0,0.0275206439553106,0,0.0254074694117506,0,0,0,0,0,0,0.00801149029930782,0.107081718252434,0,0,0,-0.0103692786899276,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0.120368213579948,0,0,0.0809962880161393,0,0,0,0,0,0,0,0,0,0,0.0281548342022818,0,0.111475452113297,0,0,0,0,0.0196405384623963,0,0,0,0,0,0.092559858974143,0,0,0,0,0,0,0,0,0.0242879459368445,0,0.00873872356810618,0,0,0,0.152841384553984,0.0477600955394881,0,0,0,0,0,0,0,0,-0.0466399661471432,0,0
X600522.SH,0,0,0,0,0,0,0,0.138261856866693,0,0,0,0,0,0,0,0,0,0,0.251810519605595,0,0,0.0338112097532623,0.0034569128459508,0,0.0245318217967959,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.0526209909609739,0,0,0.105567555043013,0,0,0,0,0.196851357410933,0,0,0,-0.0183142940356534,-0.0158521954549187,0,0,0,0,0,0
X002506.SZ,0,0,0.0166331861161319,0,0,0,0,0.142310615022359,0,0,0.00130046807135658,0,0,0,0,0,0,0,0,-0.090541521085979,0,0,0,0,0,0,0,0,0.070172237477057,0,0,0,0,0,0,0,0,0,0,0.15133476915983,0,0.00399724003276709,0,0,0,0,-0.0490032167869283,0,0,0,0,0.0165411650051773,-0.0526822595743278,-0.139693254349337,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0.0317336418226649,0,0.286296309207504,0,0,0.109149494940332,0,0.0104603452084204,0,0,0,0,0,0.066355202071815,0,0,0,0,0,0.161981206669383,0,0,0,0,0.121561363987903,0,0,0,0,0,0,0,0,0,0,0.210116569155159,0,0,0,0,0.101440521784187,0,0,0,0.0297239144095536,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0536993727988064,0.336354613222544,0,0,0.280783910945039,0,0,0,0,0,0,0,0,0,0,0.221883576832775,0.115007413383193,0.0106304223947652,0.131788216482249,0,0.0815857280612039,0.0130608540352545,0,0,0,0,0,0,0,0,0,0,0,-0.252712651695079,0,0,0,0,0,0,0.012916410073819,0,0,0,-0.361335096673345,0,0
X600566.SH,0,0.0857457352461258,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215237444486428,0,-0.0325903093871896,0,0,0,0,0,0,0,0,0,0,0,0,0.515609609416267,0,0,0,0,0,0,0,0,0.259552946115439,-0.134542745826084,0,0,0,0,0,0,0.0495642977328726,0,0.461686270465425,0,0.0151842801095274,-0.0882904409170424,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0.00642516634953207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0664195359625451,0,0,0,0.00994493599874393,0.0424655264037037,0,0,0,0,0,0,0,0.272600470183065,0,8.67361737988404e-19,0.147239136010489,0,0,0,0.209817838538821,0,0,0.0730993806761727,0,0,0,-0.00558468096597683,-0.0363386022998411,0,0,0,0,0,0
X600372.SH,0,0,0.119312268462544,0,0,0,0,0,0,0,0.193594123195386,0,0,0,0,0,6.93889390390723e-18,0.178922388451252,0.0352128243050261,0,0,0.0269163852244422,0,0,0.0382248279332367,0,0,0,0.00333210310908168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133563787348004,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.0621817304158225,0,0,0,0,0,0,0,0,0.0765706104224379,0,0,0,0.117072665460976,0,0,0,0.151555770380662,0,0,0,0.0700412080233219,0.0232662641488713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181862280853757,0,0,0,-0.00785229880697221,0,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722869901242422,0,0,0.0570273956992407,0,0,0,0.0870425265413581,0,0,0,0,0,0,0,0,0,0.17083468496472,0,0.0192603546921314,0,0,0,0,0,0,0,0,0,0,0,0.18417343486841,0,0.0208422670320317,0.0181245173902355,0,0,0,0,-0.00551360183801129,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0.242709945458605,0,0.062483919318476,0,0,0,0,0,0,0,0,0.135039467127034,0,0,0,0,0,0.0497426746758191,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.02068851641783,0,0,0,0.0439681657061295,0,0,0.139515932214474,0,0,0.0505206382505937,0,0.0761627597315236,0,0,0,-0.0103320306540881,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0.0301753781033312,0,0,0,0,0.575362801496592,0,0,0.46126378642274,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,-0.0488845518915249,0,0,0,0,0,0.142172756329904,0,0,0,0,0.236363011391554,0,0,0,0,0,0,0,0,0,0,0.0549628698573107,-0.0187836080781267,0.00365349433222356,0,0,0,0,0,0
X600183.SH,0,0.133997698486878,0.108438802070425,0,0,0.06736173759635,0,0,0,-2.16840434497101e-19,0,0,0,0,0.13877613541913,0,0,0,0,0,0,0,0,0,0,0,0.116313711697206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105835994147526,0.00288538393784139,0,0,0,0.032525201729385,0,0
X002294.SZ,0,0,0,0,0.217371958542557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314259846021257,0,0,0,0,0,0,0.197691780782083,0,0,0.0159247780529739,0,0,0,0,0,0,0,0,0,0,0,0.156262449308931,0,0,0,0,0,0,0,0,0,0,-0.0780448326949607,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.0974365464644851,0,0,0,0,0,0,0,-0.301988838238375,0,0,-0.0029477082439001,0.0269701309057131,0,0,0,0,0,0,-0.0455836297957934,0,0.091989962192452,0.234185258334799,0,0,0,0.127849326802247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.144484140718079,0,0,0,0,0.604214510388747,0
Slope,0,0.275628767030529,0,0,0,0,0,0,0,0.214382197955384,0,0,0,0,-0.265370948196662,0,0,0,0,0,0,0,0.256439882308332,0,0,0,-1.77453929321144,0,0,0,0.339072586675132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.608299735543428,0,0,0,-3.17068917522518,0,0
TED,0,0,0,0,0,0,0.228201729845373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.567512598939956,0,-0.334915722444144,0,0.215071276488166,0,0,-0.107502216120549,0,-0.038772810260115,0,-0.606832352336988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.150302464913184,0,0,-0.463178022069349,0.262382571233124,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,-0.0350517430497861,0,0,0,0,0,0,0.0895858565094236,0,0,0,-0.0777311691099946,0,0,0,0,0,-0.023223452752589,0,0.0782399152367329,-0.00342470433035192,0,0,0,0,0,0,0,0,0,0.00675660507186376,0,0,0,0,0,0,0,0,0,0,0,0.00216637323958632,-0.00978687378404512,0,0.146950414598592,0,0.0534256643712724,0,0
MKreturn,0,0,0,-0.250109353083122,0,0,0,0,0,-0.0832662584749271,0,0,-0.049399743853193,-0.0300297966959783,0,0,0,0.052002950829693,0,-0.0789173218560417,0,0,0,0,0,0,0,0.0876254520246614,0,0.0717178667310583,0,0,0.0399394648397056,0,0.0568386199623708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0252358371967231,0.142794774660547,0,0,0,0,0
MKvol,-0.00944739976142827,-1.35525271560688e-20,0.00187186911364676,0,0,0,0,0,0,0.00179248621236162,0,0,0,0,0,0,0.00147257638392306,0,0,0,0,0.0061983076557718,0,0,0,0,0,0,0,0,0,0.00299159395418083,0,0,0,0,0,0,0,0,-0.00252396606825097,0.00340426105596346,0,0,0,0,0,0,0,0,0,-0.00266469990033146,0.00195271783415266,0,0,0,0,0.0412933077444939,0
CarbonVol_Shenzhen,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.0409184243739907,0,0,0,0,0,0,-0.0243819917011737,0,0,0,0,0.0185310513365727,0,0,0,0,0,0,0,0,0,0,0,-0.454795874713259,0,0,0,0,0,0,-0.0116052776774127,0,0,0,0,0,0,0,0.317624192561534,0,-0.192791998482822,-0.1210722666751,-0.0390966487717879,0,0,0,0,0,0
CarbonVol_Guangdong,0,-0.0196055110254931,0,0,0,0,0,0,0,0.139212958336258,0,0,0,0,-0.0653938512966177,0,0,0,0,0,0,0,0,0,0,0.0310019123232935,0,0,0,0,0,0,0,0,-0.00952197322937841,0,0,0,0,0,-0.0918710143777036,0.0652044165015175,0,0,0,-0.010190220987571,0,0,0,0,0.137068697727311,-0.036680996948788,0.0806771991447203,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000912050956309013,0,0,0,0,0,0,0,0,0,0,-0.00204112419647376,0.00577070367352469,0,0,0,0.00283661808459326,0,0,0,0,0,0,0,0,0.00375634444934281,0,0,0,-0.0165581009873552,0,0,0,0,-0.00667233037673041,0.00425864876027658,0,0,0,0.0198094456771495,0,0
