,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X600690.SH,X002415.SZ,X000651.SZ,X600809.SH,X002371.SZ,X003816.SZ,X000568.SZ,X300124.SZ,X000725.SZ,X600104.SH,X000063.SZ,X600031.SH,X000625.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X002179.SZ,X002463.SZ,X000100.SZ,X002241.SZ,X600584.SH,X600089.SH,X600703.SH,X000977.SZ,X600418.SH,X600372.SH,X002049.SZ,X000157.SZ,X002028.SZ,X600066.SH,X002236.SZ,X600741.SH,X600522.SH,X600183.SH,X601877.SH,X000661.SZ,X600460.SH,X002180.SZ,X000921.SZ,X601799.SH,X600487.SH,X002074.SZ,X000800.SZ,X002129.SZ,X002294.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.476184699338313,0,0,0,0,0,0.0445677430550153,0,0,0,-0.00722138492307263,0,0,0,0,0,0.137306872594465,0,0,-0.0166884843215778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449424467305593,-0.141648917478827,-0.0280835166154912,0,0,0,0,0
X000858.SZ,0.461112140789353,0,0,0,0,0,0,0.484499012117987,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202720069933173,0,0,0,0,0,0,0,-0.0403977269455641,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0879104378764075,0,0,0,0,0,0,0,0.0387872097362962,0,0,0,0,0,0,0
X600276.SH,0,0.195471974054398,0,0,0,0,0,0,0,0,0,0.174313978801232,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0322152110292012,0,0,0,-0.00435315694911802,0,0,0,0,0,0,0.128530887359665,0,0,0,0.307522539464579,0,-0.183279981162997,0.00352900447885867,0,0,0,0,0.112466213223116,0.124697676415557,0,0.0224495438108844,-0.0721301795484448,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0750455639359421,0,0,0,0,0,0,-3.46944695195361e-18,-0.0493479181046025,0.00643482960785814,0,0.5027960387098,0.171948518821797,0,0,0.225150565410039,0.0352343810189731,0,0,0,0,0,0,0,0.244338997696297,0,0,0,-0.125973581558933,0,0,0,0.0393887136406794,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0.0508527889877109,0,0,0,0,0,0.441600127895808,0,0,0,0,0,0.0767003385069415,0,0,0,0.0461438629767538,0,0,0.024757817668738,0.0291420070586649,0,0,0,0,0,0,0,0,0.0829312480003088,0,0,0,0,0,0,0,0,0,0,0,-0.0355782489837278,0,0.186146755867326,0,0,0,0,0,-0.101950050804492,0,-0.0311497339455663,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0655997066307395,0.0575522218089363,0,0.150083683845013,0,0,0,0,0,0,0,0,0,0,0.0971804604182601,0,0,0.0742378266734072,0,0.00820161607290434,0,0,0,0,0,0,0,0,0.124563070862418,0,0,0,0.0574955425313361,0,0,0,0,0,0,0,0,0.164361294334971,0,0,0,0,0.0258440496742629,0,0,0,0.0933310198752939,0,0,0,0,0
X000651.SZ,0,0,0,0,0.243183374122305,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.0221340763338502,0.0595646220900029,0,0,0.074108617941619,1.38777878078145e-17,0,0,0,0,0,0.0527638906607158,0,0,0.0115431864792203,0,0,0,0,0.118043564775956,0,0,0,0,0,-0.0698251853846958,-0.0933053153492503,0,0.140990246623858,0,-0.016176652346375,0,0,0,0,0,0,-0.0689228973405567,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0.114731194200816,0.608214650285971,0,0,0,0,0,0,0,0,0.177282346989447,0,-0.0073208257904344,0,0,0,0,0,0,0,0.0705302395010338,0.039840638453086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0244934853976119,0,0.0542870587048235,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0.433262331430559,0,0,0,-0.163597812252321,0,0,0,0,0,0,0.054795823537972,0,0,0.0555473497078175,0,0,0,0.0408947849416162,0,0,0,0.0961439370379839,0.111717865279782,0,0,0.0359419317206902,0,0,0,0.142074821343477,0,0,0,0,0,0,0,0,0,0,-0.031486061483701,0,0,0,0,0,0
X003816.SZ,0,0,0,0.0348324100173757,0,0,0,0,0,0,0,0,0,0,0,0,0.199403317275053,0,0.235734562382527,0,0,0.0339807459106613,0,0,0,0,0,0,0,-0.285808397931042,0,0,0,-0.523488681345723,0,0,0,0,0,0,0,-0.0126884659842308,0,-0.0399435900424123,-0.221795001450795,-0.062279594672708,0,0,0,0,0,0,0,0.0548116626393079,0,0,0,0,0
