,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X600104.SH,X002415.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600690.SH,X600031.SH,X002475.SZ,X000338.SZ,X600741.SH,X000596.SZ,X600809.SH,X000661.SZ,X601877.SH,X600703.SH,X000100.SZ,X002007.SZ,X300003.SZ,X000157.SZ,X002236.SZ,X600271.SH,X300142.SZ,X002008.SZ,X300124.SZ,X002179.SZ,X002506.SZ,X600183.SH,X000625.SZ,X600177.SH,X600498.SH,X600867.SH,X300014.SZ,X600487.SH,X002241.SZ,X600066.SH,X002371.SZ,X000977.SZ,X000050.SZ,X300146.SZ,X600522.SH,X600118.SH,X000066.SZ,X600372.SH,X600566.SH,X600776.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0492070733349989,0,0,0,0,0,0,0,0.245193259407083,0,0,0.0859635372149665,0,0,0,0,0,0,0,0,0,0,0,0.188651625073806,0,0,0,0,0,0,0,0,0,0,0.0590907383583898,0,0,0,0,0,0,0,-0.132813688046232,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.206254783538585,0,0.000502570593936909,0,0
X000858.SZ,0,0,0,0,0,0,0.0543245132091074,0,0,0.0405056569930858,0,0,0.0487467531745215,0.238684252154219,0,0,0.448080014899004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054632025898052,0,0.097033422864486,0,0,0,0,0,0,0,0,0,0,-0.00743402897251145,0,0,0,0,0.00296384881193226,0,0
X000651.SZ,0,0,0,0,0,0,0.0127568867051894,0.150368425922283,0,0,0,0.321314212735832,0.257693418778609,0,0.145318111512851,0,0,0.116226676702899,0,0,0,0,0,0,0,-0.0300441455730067,0,0,0,0,0.0274173770757261,0,0,0,0,0,0,0,0,0,0,0,-0.0434759376261402,0,0,0,0,0,0,0,0,0.0116378605805629,0,0,0,0,0.0429310952306902,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.14211309551679,0,0.0671694018432541,0,-0.0181228769222308,0.164419140975125,0,0,0,0,0.0571716423326509,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.16070674175577,0,0,0,0,-0.00971204153686447,0,0,0.0337167985835812,0,-0.132051793302953,-0.0448841786275554,0,0.338651548088739,0,0,0.00175792173090923,0,0,0,0,0,0,0
X600104.SH,0,0,0.0618593278002684,0,0,0,0,0,0,0,0,0,0.0184200829908097,0,0.270907983159019,0,0,0,0,0,0,0.0124743954513243,0.149313572567687,0,0,0,0,0,0,0,0,0,0.238236080509051,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00917072668412059,0,0,0,0,3.14041350778041e-07,0,0,0,0,-0.00809024915074135,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.3118224469068,0,0,0,0,0,0.0126900199998581,-0.0859499006622117,0,0,0,0,0.573431942723174,0,0,0,0,-0.255023803958816,-0.0206527869557519,0,0,0,0,0.0772927522968997,0,0.166242304158457,0.0512116902127874,-0.100734697708808,0,-0.0108484895501902,0,0,0,-0.02324196093848,0,0,0,0,0,-0.00474431522342434,0,0,0,0,0,0,0
X002304.SZ,0,0.097192875778458,0.203078090989637,0,0,0,0,0,0,0,0,0,0,0,0,0.253400358874741,0.165132948623904,0,0,0,0,0.112236665948794,0,0,0,0,0,0,0,0,0.00582113813658506,0,0,0,0,0,0,0.0746826775070038,0,0,0,0,0,0,0,-0.082061556643529,8.67361737988404e-19,-0.0574066406624201,0,0,0.0814495720325677,-0.0222402723050116,-0.0374459622891113,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0.0892898082022174,0,0,0.0535593879102806,0,0,0,0,0,0,0.182293022449279,0,0,0,0,0,0,-0.100964159401142,0,0,0,0.0235927940087398,0.11919985833324,0,0,0,0,0.248617220132163,0,0,-0.0557216001010115,0,0,0,0,0,0,0,0,0,0.324326881809829,0,0.00332732455823393,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176465907026746,0,0,0,0,0,0,0.0709490572310804,0,0,0,0,0,0,0,0,0,0.0369083927846916,0.0417649790056521,0,0.108606283619934,0.0329143391932709,0.364883731368172,0,0,0,0.0315671729052287,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.0355572033754015,0,0
X000568.SZ,0,0.194647984793916,0,0,0,0.00557962126028254,0,0.0283348833110118,0,0,0,0,0,0,0,0,0.227867924363241,0,0,0.0612308677186872,0,0,0,0,0,0,0,0,0,0,0,0,0.0772550582699627,0,0,0,0.0320710343331872,0,0.15511504713818,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0611001800691031,0,0,0,0.00145906487377895,0,0
X600690.SH,0,0,0,0,0,0.0308583325634736,0,0,0,0,0,0,0,0.0829556396036465,0.205975803793568,0.11742508197948,0,0,0,0,0,0,0,0,0.082935168313238,0,0.0132824518383293,0,0,0,0,0,0,0,0,0,0,0.0442310102813095,0,0,0,0,0,0.0255930588197236,0,0,0,0,0,0,0,0.00959123712635632,0,0,0,0,0.0520768210045929,0,0
X600031.SH,0,0,0.393626229127746,0,0,0,0,0,0,0,0,0,0,0.113772870597176,0,0,0,0,0,0,0,0,0,0.132748917286398,0,0,0,0,0,0,-0.0535339180433059,0.0239921092088162,0,0,0,-0.00564563381357923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0205603333465372,0,0,0,0,0.0951396915105494,0,0
X002475.SZ,0,0,0,0.0459888882837802,0,0.189693229246926,0,0.279708253715252,0,0,0,0,0,0,0.0309732610699613,0,0,0,0,0.184584476996857,0,0,0,0,0,0,0,0.187451143108074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00499622244974306,0,0
