,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002475.SZ,X000063.SZ,X003816.SZ,X000725.SZ,X600031.SH,X002304.SZ,X000568.SZ,X000338.SZ,X600690.SH,X600703.SH,X000661.SZ,X600809.SH,X600741.SH,X000100.SZ,X002371.SZ,X600183.SH,X300003.SZ,X002007.SZ,X000596.SZ,X300014.SZ,X000977.SZ,X002241.SZ,X002236.SZ,X002129.SZ,X601877.SH,X000625.SZ,X300142.SZ,X300124.SZ,X000157.SZ,X002463.SZ,X600498.SH,X002179.SZ,X002456.SZ,X600487.SH,X600271.SH,X000066.SZ,X600584.SH,X600118.SH,X300136.SZ,X002180.SZ,X002414.SZ,X600522.SH,X002185.SZ,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.000377955137073713,0,0,0,0,0,0,0,0,0,0,0.165475680533213,0,0,0,0,0.0537323219809442,0.197249462695438,0,0,0,0.0462402604438071,0,0.291435522558683,0.0833792259891459,-0.000594338916185766,0,-0.0854237030600898,0,0,0,0.213514314780733,0,0,0,0,0,-0.0165725500330704,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.0341754037420486,-0.0345033304354696,0,0,0,-0.0792083578171106,0,0
X000858.SZ,0,0,0,0,0,0,0,0.0281803122471742,0,0,0.0488635188345696,0,0.205673471872983,0,0,0,0,0,0,0,0,0,0,0,0,0.0831931280396686,0,0,0,0,0,0.0315694203818255,0,0,0.138709952540866,0,0.01014780877452,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.00798966910127275,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351054111166189,0.0491191066626774,0,0,0,0,0,0.00932135678605614,0,0,0,0,0,0,0.0689926210214596,0,0,0,0.0673476400007468,0,0,0,0,0,0,0,0,0,0,0,0.0205900657519791,0,0,0,0,0,0,0,0,0.0127992870721427,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.0217659664951694,0.00688392203540661,0,0,0,0,0.131977861031783,0.152386826460847,0,0,0,0,0,0,0,0.0184797202969088,0,0,0,0,0,0,0,0,0,0.0328842584099557,0,0,0,0,0.0158271566425088,0,0,0,0,0,0,0,0,0.0303369661098179,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051458882560421,0,0.0266956667360091,0,0,0.117606428763866,0,0,0,0.1021595105184,0,0,0.168732894293245,0,0,0,0,0.0343581185426972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235169260121269,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0.117713176864829,0.14150340648263,0.0406435074713517,0,0,0,0,0,0,0,0,0.00379916348638058,0,0,0,0,0,0,0,0,0.126884956460544,0,0,0.220299825027835,0,0,0,0,0,0,0.0128575352212526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.0898728228608977,0,0,0,0,0,0.0891033409775652,0,0.0171428018265574,0,0,0,0,0,0,0,-0.017903528384496,0.52377729298548,0,0,0,0,0,0,0,-0.0356241731534586,0,0,0,0,0,0,0,0,0.109479967312635,0,0,0,0,0,0,0,0.0226466132278657,0,0,0,0.0967532739362515,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0366160983645621,0.0360216968870375,0.280880649762066,0,0,0,0,0,0.142618846864445,0,0,0,0,0.198783072233103,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,-0.0354161900736233,0,0,0,-0.0692694528182668,0.107106080609034,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0.0863149523357304,0,0.104585299684249,0,0,0,0,0,0,0,0,0,0,0,0,0.13879420939795,0,0,0,0,0,0.00673229119652138,0,0,0.0217486469091266,0,0,0,0,0.117914982812091,0,0,0.220856458020445,0,0,0,0.0874722448421935,0,0,0,0,0,0.0234263591258273,0,0,0,0,0.0542501894647132,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536155058205026,0,0,0.440805461004691,0,0.00671204945909696,0,0,0,0.0667052122548447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00671155698058383,0.17972057726728,0,0,0,0,0,0,0.00914023282322448,0,0,0,0,0,0,0
