,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X000858.SZ,X002304.SZ,X000625.SZ,X600276.SH,X600690.SH,X000063.SZ,X000100.SZ,X600703.SH,X600271.SH,X600031.SH,X600118.SH,X000338.SZ,X000157.SZ,X002241.SZ,X002292.SZ,X600089.SH,X600372.SH,X600741.SH,X600066.SH,X601877.SH,X002475.SZ,X002129.SZ,X002223.SZ,X002236.SZ,X600177.SH,X000559.SZ,X000016.SZ,X002456.SZ,X600839.SH,X000568.SZ,X300003.SZ,X300124.SZ,X002276.SZ,X002294.SZ,X600582.SH,X000800.SZ,X002465.SZ,X000066.SZ,X000869.SZ,X000550.SZ,X002008.SZ,X600435.SH,X600252.SH,X000623.SZ,X000581.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.143735814535485,0,0,0,0.136773892029163,0,0,0,0,0,0,0.146827201454291,0,0,0,0,0,0,0,0,0.00553199694549223,0,0,0.24401105602418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0111530739626329,-0.00819909211057422,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148299770387206,0,0,0.0598687591283706,0,0,0,0,0,0,0,0,0,0,0,0.0487105550935777,0.0561689663665844,0,0,0.380945880270593,0,0,0,0,0.00078709464651161,0,0,0,0,0.104206826912127,0,0,0,0,-0.0202577880386653,0.00745317234527683,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000962909844199351,0,0,0.397167862251676,0,0.0493226318616574,0,3.46944695195361e-18,0.02125294404678,0,0,0.0637857697006532,0,0,0,-0.0632211340935568,0.0724251019019354,0.098782297717124,0,0,0,0,0,0,0,0,-0.0220484373093356,0,0,0,0,0,0,0
X600031.SH,0,0,0.0872627661471599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215031543774038,0.0240502102722513,0,0,0,0,0,0,0,0.162141830064545,0,0,0,0,0.00726149179012679,0,0,0,0,0.0310084915555647,0,0,0,0,0,0.151983744064612,0,0,0,0,-0.00548047914232202,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0.260150083133803,0,0,0,0,0,0,0,0.0252048463429951,0,0.00343503298015011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0629561343172646,0,0,0.0669234762045411,0,0,0.0452174849436566,0,0.234121777188534,0,0,0,0,0.336702927675311,0.0322027489914507,0,0,0,0.00674509462842771,0,0,0,0,0,0,0
X000338.SZ,0,0,0.14334142067313,0,0.0289853260080358,0.0695975643875043,0,0,0,0,0,0,0.0501138005314017,0,0,0,0,0.202531510814998,0,0,0,0,0,0,0,0,0,0,0,0,0.0652905863676079,0,0,8.67361737988404e-19,0.0487429130812212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0737910213186161,0,-0.00726464981867663,0,0,0,0,0,0,0
X000157.SZ,0,0,0.339468714069915,0,0.0220813168775879,0,0,0,0,0,0,0,0.0308980527122791,0,0.452587827768057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031413632749205,0,0,-0.042290606861344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00326155785431196,0.0225782445329365,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0.212226069758033,0,0.00604409805565661,0,0,0,0,0,0,0,0,0.0165732307259868,0,0,0,0,0.10592373103343,0,0.00549690737307712,0,0.0258149718686648,0,0,0,0,0,0,0,0,0.0452585856375509,-4.33680868994202e-19,0.162939604495659,0,0,0,0,0.0874338997335544,0,0,0,0,-0.00689664881355412,-0.00919795319554561,0,0,0,0,0,0
X002292.SZ,0,0,0.0203766339731087,0,0,0,0,0,0,0,0,-0.0323180011153222,0,0,0,0,0,0,0,0,0,0,0,0,0.0535269339105897,0,-0.021046023691718,0.0226369421798376,0,0,0,0,0,0,0,0,-0.0439255023000734,0,0,0,0,0,0.0722151776204358,0,0,0,0,0,0,0,0,0.0286326328306049,-0.0262398754428332,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0.245673714077424,0,0,0,0,0,0,0,0,0,0,0.0832457494036915,0,0,0,0.00788803653999678,0,0,0,0,0,0,0.0685432176568367,-3.46944695195361e-18,0,0,0,0.00904890375894408,0,0.0341071821847723,0.0244324514635123,0.143118432562516,0,0,0,0,0,0,0,0,0,-0.0067717941793453,-0.00763776813665068,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0.0048791461036005,0,0,0,0.0032926910785719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123377064036074,0,0,0.165187906857354,0.0600984043942131,0,0,2.16840434497101e-19,0,0,0,0.0559798133694079,0,0,0,0,0.113007498831893,0.00718470795771911,0,0,0,-0.0272742899965969,0,0,0,0,0,0,0
X600741.SH,0,0,0.141276942374444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011085736213392,0,0,0,0.0136646040249556,0,0,0,0,0,1.0842021724855e-19,0.23097942125702,0,0,0,0.0540706453712471,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125603990748787,0,0,0,0.0458323864204347,0,0,0.0138253896890134,0,0,0.288008599902545,0,0,0.0277417158801253,0,0,0,0,-0.00835346797229947,0,0,0,0,0,0,0
X601877.SH,0,0,0,-0.0247626989168596,0,0,0,0,0,0,0,0,0.0388528305856678,0,0,0,0,0,0,0.169870545475611,0,0.0286019688346023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00498567366738415,0.0787393658908187,0,0,0,0,0.0314653813001587,0,0,0,0.0438907938495605,0,-0.0159487183846761,-0.0577347194153895,0.028561747736151,0.0308041005790153,-0.0109309557101498,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.100933264717563,0.0760494289665959,0,0.0992090290339633,0,0,0,0,0,0,0,0.0309474578938334,0,0,0,0,0.0367023172005067,0,0,0,2.71050543121376e-20,0,0,0,0.0198351218712351,0,0,0.21280548380664,0,0.140117086543203,0,0,0,0.00759643547703485,0,0,0,0,0,-0.00784224342582918,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0547064527853639,0,0,0.0573549379103933,0,0,0,0,0,0,0,0.121093693387049,0,0,0.0788740294164772,0.0789550129972079,0,0.0812079609652549,0,0,0,0,0,0,0,0.175533760056995,0,0,0.182068920461903,0,0,0,-0.0203239322134605,-0.0170295132949388,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0476887476228024,-0.0402417584132134,0,0,-0.0198449451051773,0,0,0,0.0398435307924877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518754960644513,0.519323436398224,0,-0.000536019848249514,0,0,0,0,0.0604658614597603,0,0,0,-0.0704165506792116,0,0,0,0.00256830391327297,-0.00582584803245622,0.00353823781893265,0,0,0,0,0,0
X002236.SZ,0,0,0.018747308673533,0,0,0,0,0,0,0,0,0,0,0.335045153970218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136779766973599,0,0,0,0,0,0,0,0,0.0780421482137012,0.0524404311152649,0,0,0.0623941045400616,0,0.142962207012885,0,0,0.0466993466893091,0,0,0,0.00889092996747718,0.00908975265793078,0,0,0,0,0,0
X600177.SH,0,0,0.113580832752868,0,0,0,0,0,0,0,0.199030932474319,0,0,0,0,0,0,0,0.176813217160212,0,0,0,0,0,0,0,0,0,0.0232994435815574,0,0,0,0,0,0,0.0269440843670791,0,0.0122889908390485,0,0.0259313716326431,0,0,0,0,0,0,0,0.108433578543943,0,0.0669392705112988,0,0,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0.0863483563916431,0,0,0,0,0,0,0,0,0,0,0.00649326037885199,0,0,0,0,0,0,0.0623215224668912,0,0,0,0,0,0,0,0,0,0,0,0.164986533643146,0.116763995130658,0,0,0,0,0.144763070098413,0,0,0,0,0,0,0.109941130228046,0,0,0,0,-0.0287682986757622,-0.05244884561364,0,0,0,0,0,0
X000016.SZ,0,0,0,0,0,0,-0.0946759349018833,-0.148383561042599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202557706530018,-0.0784374323923958,-0.0767632395093917,-0.0614603139399691,0,0,0,-0.158878642024644,0.12380585367641,0,0,0.0443853228241899,0,0,0,0,0,0.233394199458762,0,0,0,0,-0.0309413705507536,0,0,0,-0.00346452709788771,-0.0113112675881432,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0322983092064571,0.0774880736601339,0,0,0,0.160733232837858,0,0,0,0,0,0,0,0,-0.126787264422632,0,0,0.509776735141388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0374688084954452,-0.0662872538689821,0,0,0,0,0,0
X600839.SH,0,0,0,0,0.073498988608753,0,0,0,0,0,0,0.188541417412851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219560911076016,0,0,0,0,0,0,0,0,0.0154256844376096,0,0.183931141782632,0,0,0,0,0,0.118146849961362,0,0,0,-0.0342887104177315,-0.0195279040152963,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0.600592231534237,0,0,-0.0175688800384013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179304062628095,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.170967871013295,0,0,0,-0.0210158644003981,0,0,0,0,-0.0318663752912934,-0.0328715180363985,0.11827602261219,0,0,0,0,0
X300003.SZ,0,0,0.0657487693234283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127302095956276,0,0,0,0,0,0,0,0,0,0,0.147624917805578,0,0.0482215184576054,0.212586338152534,0.125661380251427,0.155911286003632,0,0,0,0,0,0.0869638415389524,0,0,0,-0.0073564008719147,-0.00274968564311656,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0636502196985226,0.0933074439803205,0,0.193344070360469,0,0,0.278933092147135,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.0708318647753109,0,0,0,0,0.217928082742585,0,0,0,0,-0.0468817494702296,0,0,0,0,0,0.127246804345114,0,0,0,0,-0.01073383520721,0.0213972307530613,0,0,0,0,0,0
X002276.SZ,0,0,0.0832921928971985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246616924840027,0,0,0.17544091121183,0,0,0,-0.025433139558791,0.10973906538021,0.201924720675871,0,0,0,0,-0.138344833791171,0,0,0.0316107758630196,0.222462659828615,0,0,0,0,0,0,0,0.00260976717620806,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0.00191389993900975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126196918306739,0.173179235362523,0.113253456933462,0.146363594626144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10834444493454,0,0,0.0820597541388129,0,0,-0.0175099590665026,-0.0140569007310783,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0521435678505408,0,0,0,0,0,0,0,0,0,0.250550543779764,0,0,0,0,0.0536513818964944,0.119406125093664,0,4.33680868994202e-19,0,0.16511860309519,0,0,0,0,0,0,0.00730771048306086,0,0,0,0,0.0772823110626514,0.204423645330637,0,0,-0.0110988711921584,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.030449348785089,2.77555756156289e-17,0,0.127718126515044,0,0,0,0,0.184394971947321,0.390672365564294,0,0,0,0,0,0,0,0,0,0,0,0.149985816404327,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162816010113423,0,0,-0.000376164420346167,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0942030654762453,0,0.157486153012751,0,0,0.0254076098520556,0,0.0101976632168607,0.163354205911924,0,0,0,0,0,0,0.0203021788438051,0,0,0,0.0168792644303902,0.00317911404580234,0,0,0,0,0.0616655446673331,0,0,0,0,0,0,0,0.255255088438438,0,0,0,0,-0.015150325240678,-0.00574560850884638,0,0,0,0,0,0
X000066.SZ,0,0,0.103467977469079,0,0.0731371676890399,0,0,0,0,0,0,0,0,0.117035620157915,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535423089950349,0,0,0,0,0.0896113124510617,0,0,0.0418020733310846,0,0,0,0.085833367786083,0,0.0364617416120543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000869.SZ,0,0,0.00817095022561169,0.0333488856351496,0.0410316563730366,0.11591697950417,0,0,0,0,0,0,0,0,0,0.0261157666512507,0.0605089397226733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0783942593970149,0,0,0,0,0.0825815265134929,0.0685858550229945,0,0,0,0,0,0,0,0,0,0,-0.0368058695835338,-0.0577013359941939,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0,0,0,0,0,0.0334131238186343,0.154275815267312,0,0.033867604992115,0.0995518940649642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0704361769296492,0,0.0490482667719859,0.0946332318045679,0,0,0,0.0574099751645053,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0132157780130307,-0.0117107918874775,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0.0681712329030761,0,0,0,0,0,0,0,0,0,0,0.0649693088878962,0,0.031518690630092,0,0,0,0,0,0,0,0,0.267000364051377,0,0,0,0,0,0.0668297293179091,0,0,0,0,0,0.232090025717442,0,0,0.102253845191026,0,0,0,0,0,0,0,0,0,-0.000722550513000297,-0.0397300211099446,0,0,0,0,0,0
X600435.SH,0,0,0,-0.0232354585308686,0,0,0,0,0,0,0,0,0,0,0,0.102619129837668,0,0,0.0288701987433773,0,0,0.356760659433752,0,0,0,0,0.120936772949986,0,0,0,0,0,0,0,0,0.0429412482940644,0.0587701625562335,0,0,0,0.0529923004547139,0,0,0,0,0,0,0,0,0,0,0.00358631338063918,0,0,0,0,0,0,0
X600252.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0155580816349975,0.105218848102341,0,0,0,0,0,0,0,0,0,0,0,0,0.0323457860554388,0,0,0,0.00314446159602627,0,0,0.211181243785577,0,0.00828935725547375,0,0,0.0865733058371908,0.209950026402153,0,0,0,0,0.0500652602772284,0,0.0641850438322152,0,0,0,0,0.00695092860195917,0.00833887968502258,0,0,0,0,0,0
X000623.SZ,0,0,0.139373058119441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380543816790889,0,0.0133917054393223,0,0,0,0,0,0,0.0221206070969678,0.0231410973566173,0.23810804586271,0,0,0,0,0.248767288670256,0,0,0.0267081438886577,0,0,0,-0.0029228671667883,-0.00796581510919085,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190979781261494,0,0.0569383157514249,0,0.0447728506517787,0,0,0.0410119803853235,0,0,0,0,0,0,0,0.0379691375903226,0.117634790725665,0,0,0,0,0,0,0.13678958667294,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0498258077685881,0,0,0,0,-0.00207307355382409,-0.0109923465936669,0,0,0,0,0,0
Change_TY3M,0.184881773472659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102792149080102,0.272036753956975,-0.0507912448622852,0,-0.102866476080568,-0.0138501039770558,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0209653585651067,0,-0.0048824328824141,0,0,0,-0.046041999356738,-0.00901720684066786,0,0,0,0.00573822578602408,0,-0.0841669591213303,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0.053516646270964,0,0,0,0,0,0,0,-0.681768833770824,0,0,0,0,0,0,0,0,0,0,0,0,0,0.436460653573802,0,0,0,-1.0592562533816,0,0,0,0,0,0,0,0,-1.46702377094521,0,0,0,0,0,-1.16617160688958,0,0,0,0,0,0
TED,0,0,0,0,-0.30160969401185,0,0,0,0,0,0,0,-0.624587730968993,0,-0.608817894392649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.697211066000115,0,-0.0222172925487137,0,0,0,-0.50687104999191,0,0,0,-0.452884106330287,0,0,0,0,-0.140532834591131,0.34975452183639,0,0,0,-0.460748572643671,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.136742482918363,0,0,-0.322206941551261,0,0.0867363490566661,0,0,0,0,0.32375213662075,0,0,-0.137929840741641,0,0,-0.0257068393984471,0,0,0.095758262667976,0,0,0,0,0,0,0,0,0,0,0,-0.0429306586494943,-0.0781308063299147,0,0,0,0,0,0,0.0919331558384971,0,0,0,0,-0.0227690593794262,-0.0321522332567919,0,0,0,0,0,0
MKreturn,0,0,0,-0.11732608279101,0,0,0,0,-0.166208979304912,0,0,0,-0.0767592714397745,0,0,0.00227215063804714,0,0,-0.00657377350449759,0,0,0,0,-0.0305612159571938,0,0,0,0,0,0,0.140596431768289,0,0,0.157138508452612,0,0,0,0,0,0,0.0320657589047544,0,-0.11086785493826,0,0.0714019149505424,0,0,0,0,0,0,-0.00465480287608187,0.0337724689028787,0,0,0,0,0,0
MKvol,0,0,-0.00296025620599649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00536967401624168,0,0,0,0,0,0,-0.00211283425898403,0,-0.000371161989154686,0,0,0,-0.00665774030923758,0,0,0,0.00637494330702572,0,0,0,0,0,-0.00656047296450012,0,0,0,0.0156741971346023,0.00389907488950033,0.00519548225719041,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,-0.00195113143722267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.039606955355762,0,0,0,0,0,0,-0.0151181190242516,0.0174069426765566,-0.020085317963335,0,0,-0.0116953245722181,0,0,0,0,0.00836914324036246,0,0,0,0,0,-0.00442260315572365,0,0,0,0.0428174340759428,0.00976686775467329,0.00806571319514267,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,-0.00942355175796687,0,0,0,0,0,-0.00174297704638378,0.0111896634591104,0,-0.00554500431175331,0.00432349229837954,0,0,0,0,0,0.003784200754531,0,0,0,0,0.0138417361375452,0.00252388567916887,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00114539761855319,0,0,0,0,0,0,0,0,0,0,0,0,-0.00110993341310539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00187927116498794,-0.000697475021085008,0,0,0,0,0,0
