,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000858.SZ,X000063.SZ,X000625.SZ,X600690.SH,X600118.SH,X600703.SH,X000559.SZ,X600031.SH,X600271.SH,X000100.SZ,X600372.SH,X600066.SH,X002241.SZ,X002292.SZ,X002475.SZ,X600741.SH,X000157.SZ,X002236.SZ,X000338.SZ,X600089.SH,X002049.SZ,X300124.SZ,X002465.SZ,X002074.SZ,X002506.SZ,X000568.SZ,X600177.SH,X300003.SZ,X002129.SZ,X600839.SH,X000547.SZ,X002276.SZ,X002294.SZ,X600582.SH,X000977.SZ,X300001.SZ,X600867.SH,X600498.SH,X002180.SZ,X000800.SZ,X000623.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0.0631216315880172,0,0,0,0,0,0,0,0.0818353409090422,0,0,0.00857467127332649,0,0,0,0,0,0,0,0,0.0916724675648919,0,0,0,0,0,0.00590417659639809,0,1.73472347597681e-18,0,0.0159835606016091,0,0,0,0,0,0,0,0,0,0,0.0563668798514989,0.0666696902597092,0,0,0,0,0,-0.100973180576483,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257041505493662,0,0,0.0802850301376467,0,0,0.198387322231051,0,0,-1.73472347597681e-18,0,-0.0362052177997145,0,0,0.0550172980990889,0,0,0,0,0,0.238261128613426,0,0,0,0.139283739834927,0,0,0,0,0.0507574358225193,0,0,-0.00861022184291763,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.0974021683041122,0,0,0,0,0.0597167944811587,0,0,0,0,0,0,0,0,0,0,0,0,0.332558037973169,0,0,0.0870145435353083,0,0,0,0.0498774320664102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0280533546115479,0,0,0,0,0,0,0
X000559.SZ,0,0,0.161903364508197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104476205868334,0,0,0,0,0,0,0,0.0568001821997224,0.0736596634792102,0,0.0547474085130258,0.0390023999742357,0,0,0,0.011605569374925,0,2.77555756156289e-17,0,0,0,0.137058523447376,0.234696099294348,0,0,0,0.104521734302521,0,0,-0.0329633242197413,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.0368250222416825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316974029449135,0,0,0,0,0,0.012129099769439,0,0.0133946375020535,0,0,0,0.130791197957799,0,0,0,0,0,0.0121098306925348,0,0,0,0,0.110998611807681,0.00681817521985037,0,-0.042776117205368,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0630974588197385,0,0.108598527112281,0,0.074604571036787,0,0,0,0.0685244405575828,0,0,0.0893138538075365,0,0,0,0.0547034137993858,0,0,0,0.0230217401085004,0,0,-0.083143772419672,0.00943859026339991,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.26325608224183,0,0,0,0,0,0,0.198646280078336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467471727875341,0,0,0.0968379860139655,0,0,0,0,0,0.0171384714456356,0,0,0,0.054021091820138,0,0,0.0888998253146481,0,-0.0222097971310867,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0.0637833257467373,0,0.610020961501963,0,0,0,0,0,0,0,0,0.0193313851913522,0,0.0885399108785067,0,0,0,0,0.105981376549616,0,0,0,0.11304953321044,0,0,0.151841799710623,0,0,0,0.0628756029716454,0,0,0,0,0,0,0,0,0,0,-0.0266978542261017,0.040816374515997,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0.203322594711078,0,0,0,0,0,0,0,0,0,0,0.0175876938043347,0.15153018320782,0.0571444031360721,0,0,0,0,0,0,0,0.0755148193868785,0,0,0,0,0,0,0,0,0,0,0,0.0187260437595859,0,0,0,0.0629210229948002,0.142305100069785,0,-0.00840355039812406,0,0,0,0,0,0,0
X002241.SZ,0,-0.0949786939389327,0.318132913452813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364680918686094,0,0,0,0,0,0.0371210500120573,0,0,0,0.297434847193693,0.0125505028658965,0,0,0,0,0,0.0694296988272188,0,0,0,0,0,0,-0.0147139397214874,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,-0.0248067366663308,0,0,0,0,0,0.159455435279686,0,0,-0.0976406491652951,-0.448838680327773,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.0493734302867238,0.38208605040049,0,0,0.10986539916007,0,0,0,0,0,0,0,0,0,0,0.21993134732587,0,0,-0.124949103484234,0,0,0,-0.0169533620080026,0,0.453404159796718,-0.836786862299191,0,0,0,0
X002475.SZ,0,0,0.0132192887755346,0,0,-0.108558300400352,0,0,0,0,0,0,0,0,0,0,0,0.414808523156637,0,0,0.00624897489628685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360085377992312,-0.0600224129930628,0,0,-0.0154550880977054,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.185925564086037,0.358091077996812,0,0.0388992180449236,0.0446244693902722,0,0,0,0,0.0331073567717443,0,0,0,0.0746048884388618,0,0,0,0,0,0.060076411936826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0204771970537881,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.0772619857811168,0,0,0,0.0474698845178752,0,0.144318871382258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342893201162358,0,0.0237663597752437,0,0,0,0.0889011329851215,0,0,0,0,0,0.132672797702639,-5.42101086242752e-20,0,0,0,0.0337324273494582,0,0,-0.0569355340188061,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0.170384895486167,0,0,0,0,0,0.0263456665755397,0,0,0,0,0,0,0,0,0,0,0,0.0351663555275709,0,0,0,0,0.0702225047676208,0.012931940171119,0,0,0,0,0,0,0.0674635709088291,0,0,0,0,0,0,-0.00886495245578295,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.203335392774331,0,0,0,0,0.0588606190583061,0,0.0929881160276245,0,0.0459354665171321,0,0,0,0,0.0436000053988147,0,0,0,0,0,0.0612576649570521,0,0,0,0,0,0,0.121550944595726,0,0,0,0,0,0.0315700598438325,0,0,0,0.0304054213452839,0.0634446660656112,0,0,-0.02328783449552,0.000890332788384285,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.236282828758639,0,0,0.0138067576759519,0.0573874598747243,0,0.1793155144664,0,0,0,0,0.107820676946335,0,0,0,0,0,0,0,0,0,0,0,0.00496263617903555,0,0,0,0.0110445431697416,0,0,0,0,0,0.0807064215088225,0,0,0,0,0,0,0,-0.0394565972814884,0,0,0,0,0,0,0
X002049.SZ,0,0.267828094166122,0,0,0,0,0,0,0,0,0,0.26545252941751,0,0,0,0.107817694211468,0,0,0,0,0.290808364919827,0.0345533612458895,0,0,0,0,0,0,0,0,0,0.078630947674273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0247952390921626,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.0277794373271424,0,0,0,0,0.232751262604659,0,0,0,-1.73472347597681e-18,0,0,0.0209482353350791,0,0,0,0,0,0,0,0,0.307553584621701,0,0,0,0,0,0.045325454404696,0,0,0,0,0,0.0688215040153508,0.079660501824919,0.0114511397082805,0,0,0,0,0,-0.01654748953603,0.0905542426846355,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0.283551669000123,0,0,0,0.076404784145993,0,0,0,0,0,0,0,0,0,0,0,0.0867659315671753,0,0,0,0.0600835485740224,0,0,0,0.21352589297474,0.0245925188392382,0,0,0,0,0.00200108705222989,0.0594863579436682,0,-2.16840434497101e-19,0,0,0,0,-0.000356697397786553,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0.148245024013216,0,0.412497367746695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0826797876146817,0.0610031929764976,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,-0.0119960139299866,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00100240776128212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156371869760986,0,0.0475824334379292,0.126161421179333,0,0,0.0330725584756135,0,0,0,0,0,0,0,0,0.0512547654815562,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0.186247562009457,0,0,0.0372292386650729,0,0,0,0,0,0,0,0,0,0,0.0669786290541902,0,0,0.0189284154149319,0,0,0,0,0.012285980264214,0.0596941094644029,0,0.0508755753241686,0.162704090918541,0,0,0,0,0,0,0,0,0,0,0.00282477154730415,0,0,0,-0.0263422314309033,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0350980248790337,0.0671941782660178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0928748806118142,0,0,0,0,0,0.101333964164804,0,-8.67361737988404e-19,0,0,0,0.0770111528205108,0,0,0.0738639120449849,1.73472347597681e-18,0.0961148701691336,0.117583704503499,0,-0.040196229142088,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0329437130986666,0,0,0,0.0123471311900339,0,0.547723491112235,0,-0.0542253892076177,0,0,0,0,0,0,0,0.0905904956691721,0,0,0,0.158262148911304,0,0.0738584308704201,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015027173446876,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0137587151841701,0,0,0,0,0,0.0932902004586479,0,0,0,0,0,0,0,0,0,0,0,0,0.0197948676218153,0.0370792497667313,0,0,0,0,0,0.110169644684192,0,0,0,0.0615492468417545,0.0977025157967028,0,0,0,0.153402525506942,0,0,-0.023173213694187,0,0,0,0,0,0,0
X600839.SH,0,-0.0956523142760708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145593341000806,0,0,0,0,0,0,0,0,0,0,0.149686647867251,0,0,0,0.103690673890074,0,0.19602904455843,0.0990277215177642,0,0.117529365604696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000547.SZ,0,0,0,0,0,0,0,0,0,0,0,0.335977445056232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0766510213769627,0,0,0,0.15646216399237,0.0253915357436816,0,0.0337872013238627,0,0,0.0368363849245472,0.0584559542553109,0,0,0,0,0,0,0.00167847874339204,0,0,0,0,0,0,0
X002276.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150231341189204,0,0,0,0.0508344699309586,0,0.13623316245837,0,0,0,0,0.185517156810384,0,0,0,0.24372010883344,0,0,-0.0252445183050778,-0.0224725935296655,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0.041319212644595,0,0,0,0,0,0.007119333983484,0,0,0,0,0,0,0,0,0,0,0.0122422051760796,0.0843528694067395,0,0.0217772692625404,0,0,0.140948182865917,0,0,0.118187842149888,0,0,0,0.0763483030100438,0.0358198712562869,0,0,0,0,0,0,-0.0438733676427408,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0674775709443509,0,0,0,0.0387764234589299,0,0,0,0,0,0,0,0,0,0,0,0.0412943946672573,0.100561897971535,0,0,0,0.115972492651904,0.236573184961463,0.0698225330244624,0.293388997271337,0,0,0,0,-0.0188814397509373,-0.00808824052488443,-0.0361913757127176,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300092864850377,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0308206503121151,0,0.0594739580966759,0,0,0,0,0.0933152742433018,0.159562359875133,0,0,0,0.380196754294582,0,0,0,0,0,0,0,0,-0.0516563918170171,0,0,0,0,0,0,0
X300001.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0759075733031298,0,0,0,0,0,0,0.105635570213611,0,0,0,0,0,0,0,0,0,0.00506390330313176,0.192510050264342,0,0,0,0,0.118641388758844,0,0.0967417825304044,0,0.133586080831197,0.0599800252863715,0,0,0,0.0307739494779158,0,0,0,0,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.102978985473782,0,0,0,0,0,0,0,0.0303639769955693,0,0,0,0,0,0,0,0.307150099855225,0,0.134770274003878,0.0683999318255713,0,0,0,0,0,0,0,0,0,0.0127215663535209,0.0809826303687974,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0.143940903291031,0,0.0168101722330379,0,0,0,0,0,0,0.0457462482656067,0,0,0,0,0,0,0,0,0.0447835335883038,0.119520267397753,0.0194616641836225,0,0,0,0.0159491281076953,0,0,0,0,0,0.324963021726228,0,0,0,0.0460808710335667,0,0.0788001728613251,0,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275719175117228,0,0,0,-0.043245868212116,0,0,0,0.111141765087274,0,0,0,0,0,0,0.0854304375476913,0,0,-0.0432808680640053,0,0,0,0,0,0,0.0355412395636947,0,0,0,0.168942083217445,0,0,0,0,0,0,-0.0297802846069368,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0.079874886980791,0,0.129981282956329,0,0.0583297455001176,0,0,0,0,0.000228689665056306,0,0,0,0,0,0,0,0,0,0,0,0.255116770724621,0,0,0,0,0.350519384798963,0,0,0,0,0,0.0968689956811411,0,0,0,0,0,0,0,-0.0105796027227787,0.0475373190530281,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0,0,0,0.18817816581337,0,0,0.125961405207184,0,0.122597344494072,0,0,0,0,0,0,0,0.148254028196795,0,0,0,0.0550045631178442,0,0,0,0.0652625369932587,0,0,0,0,0,0.0197482473227266,0,0,0,0,0,0,0,0,0.0593500908138212,0,0,0,0,-0.00844941311320959,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.123530677995437,0,0,-0.0255805723481448,0,0,0.0656639803820864,0.000481557066589355,0,0,0,0,0,-0.0161291447532495,0.0814302275736713,0,0,-0.0086172873889814,0,0,0,0,0,-0.0998820787447278,0,0,-0.0114227624683262,0,0,0,0,0.0275279945065637,0,0,0,-0.0022817067776235,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.193852425102278,0,0,0,0,-0.358306009249753,0,-0.626308738300194,0,0,-0.1462842395936,0,0,0,0,0,0,0,0,0.190988466856562,0,0,0,0,0.853919349919136,0,0,0,0,0.869258272322922,0,0,0,0,0,0
TED,0,0.225063578061212,0,0,0,0,0,0,0,0,0,0,0,0.0256608645700282,0,0.0301522127753244,0,0,0,0,0,0,0,0,0,0.205458758962816,0,-0.459447602257456,0.0464517525399142,0,0,0,0,0,0,0,0,0,0.163066129698334,0,0,0,0,0,0,0.232537736256207,0,0,0,0.332926321557621,0,0,0,0,1.08843404594476,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113443987157376,-0.222003635647694,0,0,0,0,0,0.0247612784333607,0,0,0,0.211604583653043,0,0,-1.38777878078145e-17,-0.136551141416868,0,0,0,0,0,-0.0520678357372158,0,0.173158905413074,0,-0.0960416954409603,0,0,0,0.015176973681423,0,0,0.230712160038892,0,0,0,0
MKreturn,0,0,0,-0.0758851944668274,0,-0.227502046654803,0,0,0,0,0.237504300436497,0,0.03492407596579,0,0,0.0373572958428258,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0464013934159345,-0.105218970628798,0.0229113964116531,0,0.0436338476308206,0,0,0,0,0,0,0,0,0.0713189142371849,0,0,0,0,0,0,-0.0652170231288674,0.0331404313914149,0.326185292851857,0,0,0,0,0
MKvol,0,-0.00157287949444789,0,0,0,0,0,0,0,0,0,0,-0.00548154474445354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000198301128647272,0,0,0,0,0,0,0,0,-0.000178473844213917,0,0,0,0,0,0,0,0,0,0,0,0,0.00327043859312879,0.0171047719515359,0,0,0,0,0,0
CarbonVol_Shenzhen,0,-0.0511821832871793,0,-0.0601412446374809,0,0,0,0,0,0,0,-0.101969796559663,0,0.0490128405631078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187770347047719,0,0,0,0,0,0.0763363469532496,0.148054410241518,0,-0.0106304754319954,0,0,0,0
CarbonVol_Guangdong,0,0,0,-0.0208392883139101,0,0,0,-0.00850190632105289,0,0,0,0,0,0,0,0,0,0,0,0,-0.00440818753938856,0,0,0,0,0,0,0,0,0.000136988715931326,0,0.000513827976331364,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0.00332742395594751,0.00248192233658337,0,0.00461493231747655,0,0,0,0.00974073305742514,0,0,-0.0169119143769492,0,0.0270493465317546,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00195085573435782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000150508861181996,0,0,0,0,0.00120906276705124,0,0,0,0,0,-0.00841966039385257,0.0112571865256526,0,0,0,0,0,0
