,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X002304.SZ,X000568.SZ,X600690.SH,X002475.SZ,X600104.SH,X000651.SZ,X600031.SH,X000725.SZ,X002371.SZ,X300014.SZ,X300124.SZ,X000063.SZ,X000338.SZ,X002241.SZ,X003816.SZ,X600703.SH,X002129.SZ,X000625.SZ,X002049.SZ,X000596.SZ,X601877.SH,X300142.SZ,X000100.SZ,X000661.SZ,X002179.SZ,X600089.SH,X000157.SZ,X600460.SH,X000799.SZ,X600741.SH,X002236.SZ,X002074.SZ,X600884.SH,X002414.SZ,X600702.SH,X600584.SH,X600779.SH,X601799.SH,X000800.SZ,X600183.SH,X002007.SZ,X002176.SZ,X000733.SZ,X300003.SZ,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.329492988422088,0,0,0,0,0,0.0648346815972087,0,0,0,0,0,0,0,0.087447423465978,0.0417009162534952,0,0,0,0,0,0,0,0,0,0,0,0.0627906504088512,0,0,0,0,0,0,0,0,0,0,0.074699290717383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0.0744472868357743,0,0.122190021461084,0,0.331877664607875,0,0,0,0,0.0237128963490408,0,0,0,0,0,0,0,0,0,0.0172773019219557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.038130763029764,0.0602939365742192,0,0.16687519473751,0,0,0,0,0,0,0,0,0,0,-0.0236349595891743,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.0695302102322591,0,0,0,0,0,0,0.138106492615153,0,0,0,0,0,0.133143195453056,0,0,0,0.0886489190339658,0,0,0,0,0,0,0,0,0,0,0.0241051603717195,0,0.0871246365246557,0,0,0,0,0.00504553249131683,0,0,0.00982444342065136,0,0,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.0835407644060842,0.0428059822879073,-0.0386337214167037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109931836384532,-2.71050543121376e-20,0,-1.0842021724855e-19,0,0,0,0,0,0,-0.0910965950000644,0.419196776557926,0,0,0,0,0,0.297244029424168,-0.00579936024145959,0,0.0518864793284704,0,0,0,0.0417059535748466,0.00438312520181226,0,0,0,-0.0192356574508921,0.0286855096806779,0,0,0,0,0,0
X600276.SH,0,0.264150583912639,0,0,0,0,0,0,-0.12271689928514,0,0,0,0,0,0.241028952937573,0.322621219257566,0,0,0,0,0,0,0,-0.320299120786974,0,0,0,0,0.107217694837408,-0.106589143890616,0,0,0,0.025263151990789,0,0,0,0.00468909548882801,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00572851148907427,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.0683026124595015,0,0,0.170644868381653,0,0,0,0,0.0394330772868618,0,0,0,0,0.0271681695077094,0,0,0,0,0,0,-0.083927020855809,0,0.144141114319572,0.0410945920167112,0,0.0529996203763145,0,0,0,0,0.112703121969687,0,0,0,-0.0129323331664982,0,0,0,0.112897279255887,0,0,0,0.0907718620370229,0.029200639131038,0,0,0,0,-0.0465710566465713,0,0,0,0,0,0,0
X000568.SZ,0,0.507777455378292,0,0.21989800163617,0,0,0,0,0,0,0,0,0,-0.00884562421498174,0,0.100170449187611,0,0,0,0,0,0,0,0,0,-0.0319277473798776,0,0,0,0,0,-0.079283655489012,0,0,0,0,0,-0.063110486940746,0,0,0,0.00671269797420271,0,0,0,0,0,0,0,0,0,-0.0222859996783856,0,0,0,0,0,0,0
X600690.SH,0,0.159873883307311,0.0462626129333027,0,0.0224036719327223,0,0,0,0,0,0,0,0,0,0.0523203125173358,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00257026624487726,0,0,0.161422062807008,0,0,0,0,0,0,0,0.0292988159737698,0,0.0907834286464006,0,0,0,0,-0.0631035279801311,0,0,0,0,-0.0242257490304214,0,0,0,0,0,0,0
X002475.SZ,0,0,0.0687251511367655,0,0,0,0,0,0,0,0,0,0,0.192073276329067,0,0,0,0,0.218477438293405,0,0,0,0,0.0412879935283,0,-0.174914086493515,0,0,0,0,-0.176905083399093,0,0.0564341477127188,0,0,0,0,0,0,0,0,0,0.0446804355410843,0,0,0,0,0,0,0,0,0,-0.0163035447659715,0,0,0,-2.16840434497101e-19,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128854608451379,0,0,0.0249654823540297,0.0991539365504215,0,-0.0176390853283057,0.0259510491983974,0,0.136627569863894,0,0.0773046845485851,0.100361997174785,0,0,0.0210693581582074,0,0,0,0,0,-0.00920137738987674,0,0,0.00496877523461235,-0.0786545254671925,0,0,0,0,-0.0358913221250333,0,0,0,0,0,0
X000651.SZ,0,0.0586616012149506,0,0.0105776660399208,0,0,0.01156701292361,0,0,0,0,0,0,0,0,0.0193992520999207,0.103042672046706,0,0,0,0,0,0,0,-0.0705900997954871,0,0,0,0.0337460418618789,0,-0.00792630914285761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10659497100003,0,0,0,0,0,-0.0261434068564056,0.0413813109305747,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.14575848638373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0294432610667492,0,0,0,0,0,0.308079187145267,0,0,0,0,0.0561702641861803,0.024599891951872,0,0,0,0,0,0,0,0,0,0.0229149078562864,0,0,0,0.0154047376850211,0,0,0,0,0.161351682486741,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00148212727146946,0.0398156303774371,0,0,0,0,0.34325435340556,0,0,0,0,-0.0135694944802318,0,0.0417676828387349,0,0,0,0,-0.0250906698480365,0,0,0,0.127275877869479,0,0,0,0.0259373184371024,0,0,0,0,-0.0142065818389256,0,0,0,-0.000898164370116317,0,0
X002371.SZ,0,0,0,0,0,0,-0.059322530983055,0,0,0,0,0,0,0,0.149356449201538,0,0,-0.129701958544034,0,0,0,0,0,0.28827739460666,0,-0.106782385140189,0,0,0,0,-0.0164683318533984,0,0.370756147320554,0,0,0,0,0.256123943316309,0,0,0,0.00257261620367598,-0.0904558723319169,0,0,0,0,-0.36815351059246,0,0,0,0.0609791175282341,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187833931166389,0,-1.73472347597681e-18,0.307815680580265,0.235054437135623,0,0,0,0,0,0.181036402765933,0,0,0,0,0,0,0,0.194738858179396,0.0671374568340492,0,0,0,0,0,0,0,0,0.0542739011901275,0.117938975942949,0,0,0,0.00171335565011973,0,0,0,0,0,0,0
X300124.SZ,0.380632301662995,0,0,-0.0149151869303568,0.0278617359851786,0,0,0,0,0,0,0,0,0.00541806263972801,0,0,0,0.153546524273957,-0.111865766283097,0,0,0.295751721882792,0,0.171478441719619,0,0.0567335449040912,0,0,0,0,0,0,0,0,0,0,0,-0.340938743439763,0.0785895026134828,0,0.0641662848432802,0,0,0,0,0,0.162156857376177,0,0,0.093851308387067,0,-0.0640578375814411,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0.0705579385503901,0,0,0,0,0,0,0,0,0,0.15692310595438,0,0,0,0,0,0,0,0,0,0.099717372178516,0,0,0.0833195245860122,0,0,0,0,0,0,0,0,0,-0.036276701758547,-0.156500885179773,0,0.0195172782349371,0,-0.080571350366113,0,0,0.128913258329857,0.0601729244040594,0,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0882173174401352,0,0,0,0.0805572831980411,0,0,0,0,0,0,-0.0587834766087847,0,0.0203411760205999,0.15240048087404,0.0768273608437229,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0730872675098042,0,0,0.0648123697438516,0,0,0,0,0,0,0,0,0,0,0,0.00397315505507598,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.132088111865428,0,0,0.436824063713114,0,0,0,0,0,0,-0.180363469546206,0,0,0,0,0,0,-0.162063454914539,0,-0.0365962301384061,0.0134922049687735,0,0,-0.0873133430335141,0,0,0,0.0784879309528839,0,0,0,0,-0.092585759294322,0,0,0,0,0,0,0,0,-0.135464810948785,0.295443861687184,0,0,0,0,0.000295097960650578,0,0,0,-0.272807072781326,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0568273143972536,0,0,0,0,0,0,0.0156661076737532,0,0,0,0,-0.00354898539577185,0,0,0,0,0.0378357899822644,0.122033669099309,0,0,0.0268163129162429,0.0419650035555994,-0.0292175222048209,-0.00670131667199665,0,0,0,0,0,0.0395693499371335,0,0,0,0,0,0,0,0,0.0190019830931066,0,0,0,-0.128557837537121,0,0
X600703.SH,0,0,0,0.0136516403615566,0,0,0,0,0,0,0,0,0,0.109209778324147,0.058321616422509,0.00294330655761612,0,0,0,0,0,0.304220849313003,0,0,0,0.0747821224181063,0,0,0.00575616400954053,0,0,0,0.127689384029623,0.0266734073330367,0,0,0,0.00941385487173507,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00280756886979844,0,0,0,0,0,0,0
X002129.SZ,0,0,0.0722718866336834,0,0,0,0,0,0,0,0,0,0,0.0812386969732339,0.303925973582696,0,0,0,0,0,0.0782945652694669,0,0,0,0,0.0709680494328998,0,0,0,0,0.141890504917304,0,0,0,0,0,0.214574221693554,0.0219723395388322,0,-0.0452664783491079,0,0,0,0,-0.0358535827129746,0,0,0,0,0,0,0.0362327604465901,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132711892185178,0,0,0,0,0,0,0,0,0,0,0,0.0865641248464773,0.201197441197032,0,0,0,0,-0.00221850254923445,0,0,0,0.0283624287642763,-1.73472347597681e-18,0.260161533341363,0,0,0,0,0,0,0,0.151763629892633,0,0,0,0,0,-0.0286568817987281,0,0,0,0,0,0
