,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X600276.SH,X002415.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600690.SH,X600031.SH,X002475.SZ,X000338.SZ,X600741.SH,X000596.SZ,X600809.SH,X000661.SZ,X601877.SH,X600703.SH,X300142.SZ,X000100.SZ,X000157.SZ,X002236.SZ,X002007.SZ,X600271.SH,X300003.SZ,X300124.SZ,X002008.SZ,X002179.SZ,X000625.SZ,X002506.SZ,X600487.SH,X600183.SH,X600498.SH,X600867.SH,X600177.SH,X000977.SZ,X002241.SZ,X300014.SZ,X002371.SZ,X000050.SZ,X600066.SH,X300146.SZ,X600522.SH,X000066.SZ,X600776.SH,X600118.SH,X600372.SH,X600089.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0.0915031599682517,0,0.167153688904063,0,0,0,0,0,0.0192266018204717,6.93889390390723e-18,0,0.0609214082611782,0.0186622876230478,0,0.0461515636838571,0,0,0.0961433616996494,0,0,0,0,0,0,0.12789228305185,0.0616320806645514,0,0,0,-1.73472347597681e-18,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0617099994105341,0,0,0,0,0,0,0,0,0,0,0,0,0.0286149951648126,0,0
X600031.SH,0,0,0.251086391533353,0,0,0,0,0,0,0,0,0,0,0.109760125955399,0,0.14010572770835,0,0,0,0,0.0373853385808415,0,0.0757607962662796,0,0,0,0,0,0,0,0.147136270954413,-0.045364817079675,0,0,0,0,0,0,0,0.010356426992088,0,0,0,0,0,0,0,0,0,0,0,-0.0206494720604216,0.0614420355601906,0,0,0,0.0638989993027852,0,0
X002475.SZ,0,0,0.0308440254813823,0,0.0753086145247767,0.257466425992475,0,0.265266349383937,0,0,0,0,0,0,0.0980438798711582,0,0,0,0,0.184881903410219,0,0,0,0,0,0,0,0,0.0622803337380243,0,0,0,0.00339619840468217,0,0,0,0,0,0,0,0,0,0,-0.0399154414778951,0,0,0,0,0,0,0,0,0,0,0,0,-0.024987648138512,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0.361047627336974,0,0,0,0,0,0,0,0,0.112905520209661,0,0,0,0,0,0,0,0,0,0,-0.0563764337348322,0,0,0,0,0,0,0,0.111349989324755,0.067191466396352,0,0.40175777610203,0,0,0,0,0,0,0,0,-0.0309930629334944,0,0,0,0,0.0284450001390143,0,0
X600741.SH,0,0,0.329732784023977,0.0725775620565684,0,0,0,0.11401313714511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169442179369609,0,0,0.0972752271245011,0.0865216794902047,0,0,0,0,0,0,0.0778423441913283,0,0,0,0,0,0,0,0,0,0,0,0.0175781356065981,0,0,0,0,0.0617769535244711,0,0
X000596.SZ,0,0.0264317584882,0,0,0,0,0,0,0,0.427814103201349,0,0,0,0,0,0,0.30821292288292,0.279407167342481,0,0,0.0447038059953606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0649446477820439,0.0138696407172647,0,0,0,0,0,0,0,0,0,0,0,0,-0.11462369790578,0,0,0,0,0,0
X600809.SH,0,0.307967043143252,0,0,0,0,0,0,0.0865022767048641,0,0,0,0,0,0,0.247019423156785,0,0,0,0.00222288502854758,0.097346470154698,0,0,0,0,0,0,0,0,0,0.0408853018431674,0,0,0,0,0,0,0,0,0,0,0,0.054086174552978,0,0,0.0318402074799929,0.0100558118334884,0.0298686851045851,0,0,0,-0.0262081125802156,0,0,0,0,0.0142366896008111,0,0
X000661.SZ,0,0,0,0,0.238404284071856,0,0,0,0,0,0,0,0.0613136271731892,0,0,0.177532420612917,0,0,0,0,0,0,0,0,0.0658877023258223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0552274438664928,0,0,0.00976306395860487,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,-2.71050543121376e-20,0,0
X601877.SH,0,0,0,0.0316668658313323,0.203423492698156,0,0,0,0,0,0,0,0.0430934084440563,0,0.00431131540588628,-0.138841381955105,0,0,0,0,0.0156873556709234,0,0,0,0.0486102702260472,0,0,0,0,-0.0637161442385337,0,0,0,0,0,0,0,0,0,0,0,0.157772669027705,0.18197620693408,-0.0813266586819708,0,0,0,0,0,0,0,3.46944695195361e-18,-0.0161383866569255,0,0.0595188733966079,0,0.03081908748306,0,0
X600703.SH,0,0,-0.00118460330816191,0,0,0,-0.820679702006591,0,0,0,0,0,0.612423723498229,0,0,0,0,0,0,0,0,0,0,0,0,0.0537651463064456,0,0,0,0,0.471651020775161,0,0,0,0,0,0,0,0,0,0.0175582162280748,0,0,0,0,0,0,0.202290357002162,0,0,0,-0.00843820510016733,0,0.648217436051114,0,0,0.0688457306408452,0,0
X300142.SZ,0.000912931701586964,0,0,0,0,0,0,0,0,0,0,0,0,0.126922667654865,0,0,0,0.133992593564455,0,0,0,0,0,0,0,0,0,0,-0.0813667580875361,0,0.037748095682758,0,0,0.298565213877745,0,0.346947072100799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026046369138134,0.0197757194924862,0,0,0,0,0,0
X000100.SZ,0,0,0.0397274259307066,0,0,0,0,0,0,0,0,0.105660998524084,0,0.0691406892495137,0,0,0,0,0,0,0,0,0,0.0877531696467379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0828045322479871,0,0,0,0.16112098378238,0,0,0,0,0,-0.0507899957890226,0.0481067802105724,0,0,0,-0.0310525645002516,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0102530586533149,0,0.0828753311214107,0,0.0594404697360307,0,0,0.0639304185722361,0.0807902479016953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02867000488821,0,0.0447131663077572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13082496523701,0,0,0,0,-0.132858189703676,0,0
X002236.SZ,0,0,0,0,0,0.568351789939432,0,0,0,0,0,0,0,0.00411260712358407,0,0,0,0,0,0.0361649461927641,0,0,0,0,0,0,0,0,0,0,0,0.0919318140830224,0,0,0,0,0,0,0.225163257557444,0.0736445366629534,0,0,0,0,0,-0.0132770256173557,0,0,0,0,0,0,-0.101429602599958,0,0,0,-0.0259147420885935,0,0
X002007.SZ,0,0,0,0,0.359735945315497,0,0,0,0,0,0,0,0,0,-0.00770632509196668,0,0.231657741117488,0.0964446883161644,0.0890026957624195,0,0.179455400859917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146732058354427,0,0,0,0,0,0,0.018090467807109,0,0,0,0,-0.0445875428801251,0,0,0,0.00464967781017375,0,0
X600271.SH,0,0,0,0,0,0,0,0.0426426880612115,0,0,0,0,0,0.0614204528149021,0,0,0,0,0,0,0,0,0.027933498219815,0,0,0,0,0,0,0,0,0,0,0.077251635411514,0,0,0,0,0,0.113758252481592,0.054902104461373,0.0657976461217787,0,0,0,0,0,0.319821557739394,0,0,0,-0.0346370677489784,0,0,0,0,0.0197408299632403,0,0
X300003.SZ,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.0769595598486699,0,0,0,0,0,-0.0674875190519729,0,0,0.018384208232612,0,0.0999263000522074,0,0,0,0.0610271843324845,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0647273379393193,0.132358386115337,0.128625616369248,0,0,0.105028996132482,0,0,0.0300009112967842,0,0,0,0,0.0313552121416631,0,0,0,0,0,0,0
X300124.SZ,0,0.11989929607868,0,0,0,0,0,0,0,0,0,0,0,0.0783951548597381,0,0.0366864965189689,0,0,0,0,0,0,0,0.207003866727835,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160121762804887,0.0166373090851786,0,0,0,0,0,0,-0.0188365719408671,0,0,0,0,0,-0.0311613223311291,-0.00208362566339127,0,0,0,0,0,0
X002008.SZ,0,0,0.0368868641019271,0,0,0,0,0,0,0,0,0,0.0607700942110445,0.0806823319192555,0,0,0,0,0.175542514855512,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108821493638121,0.0421028166355993,0,0,0,0,0.309989716192321,0,0,0,0,0,0,0.00557269124648829,0,0,0,0,0,0,0,0,0,0,0.0050281015117992,0,0
X002179.SZ,0,0,0,0,0,0,0,-0.20114449321636,0,0,0,0,0,0,-0.0347651195514295,0.0756785133805867,0,0.179905310943319,0,0,0,0,0,0,0,0,0.0513996151993676,0,0,0,0,0.0504470410289713,0,0.0767707062786173,0,0.0765059140472499,0,0,0,0.176070664269626,0.12272666267347,0,0,0,0,0.0109553284151382,0,0,0,0,0,0,0.0291463293765592,0,0,0,-0.000422163889544522,0,0
X000625.SZ,0,0.0990430176620362,0,0.142841652652396,0.183830319923372,0,0,0,0,0.170950588818569,0,0,0.0114410216580652,0.029220814635225,0,0,0,0,0,0.0339644694610768,0.0796659885886646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00534384763094772,0,0,0,0.221034192338443,0,0,0,0,0,-0.131829887565926,0,0,0,0,0,-0.01862548319884,0,0,0,0,0,0,0
X002506.SZ,0,0,0.22339560249018,0,0,-0.172305331215422,0,0.5684461984541,0,0,0,0,0,0,-0.111962294585753,0,0,0.0176064368867199,0,0.055701669258576,0,0,0,0,0,0,0,0,-0.1317094377204,0.245612223192478,0,0,0,0,-0.202550960770124,0.0719079787043455,0,0.105572644554868,0,0,0,0,0,0,0,-0.16540427841192,0,0,0,0,0,-0.0370888931267447,0,0,0.266052250531065,0,0.0526033530548822,0,0
X600487.SH,0,-0.132966673983814,0,0,0,0,0,0,0,0,0.251458359187932,0,0.085626876989376,0,0.107823687858441,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17095892599146,0,0,0.00638951420426007,0,0,0.144426115738072,0,0,0.151993871271357,0.193736240304053,0,0,0,0,0,0,0,0.0436263130936538,0,0,0,-0.0427399180233656,0.00972289125766888,0.0156654960783244,0,0,0,0.0019559516892149,0,0
X600183.SH,0,0,0,0,0,0,0,0.20550553459844,0,0,0,0.108033957664875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294622623906774,0.0111594771152008,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0207639809780345,0.377627039710965,0.0911876641477267,0,0,0,0.0246179030469112,0,0,0,0,0.0115129429764674,0,0
X600498.SH,0,0,0,0,0,0,0,0.292867258081705,0.0836271567137482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454178534030435,0,0,0,0,0,0.172637719724785,0.0617807643317446,0,0,0,0,0,0,0.022928805476865,0.0352794409721035,0,0,0.0860967497435527,0,0.0400757720418507,0.0769843045739406,0,0,0,-0.0116419389465279,-0.00715180616635337,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0.0598022586654103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404155977164854,0,0,0,0,0,0.1110451471838,0,0.258435097300007,0,0,0,0,0,0,0,0,-0.0212213848498841,0,0.0825900978799629,0,0,0.0972557465814069,0.034600367468667,0,0,0,0.0305737769660213,0,0,0,0,0,0,0
X600177.SH,0,0.0542655328578518,-0.0381843285107129,0,0,0,0,0,0,0,0,0,0,0.157706749810864,0,0.00109785894506751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188511054271741,0.0987663934343873,0,0,0,0,0,0,0,0,0,0,0,0.0328710323111196,0,0,0,0,0.0153437221275284,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.45902454385215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268024666218669,0.0456108651736961,0,-0.0985389885305121,0,0,0.0988353087729733,-0.0554583800920019,0.241343176185374,0,0,0,0.0187185314268517,0,0.137877924026446,0,0,0,0,-0.0821435398710507,0,0,0,0,-0.0827042403743352,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0.0178175496184573,0,0,0,0,0,0,0,0,0,0,0.0614312139263359,0,0,0.302316581668767,0,0,0,0,0,0,0,0,0,0.17075742159942,0,0,0,0.0255315125049391,0,0.121584556682139,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,-0.0961213499333401,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0.0960970342249048,0,0,0,0,0,0,0,0,0,0,0,0.0697405030578683,0,0,0,0.0601743692968778,0,0,0,0,0,0,0,0,0,0,0,0.0682226051880901,0,0,0.339202333534701,0,0.058110739460927,0,0,0,0,0.125322776928235,-8.67361737988404e-19,0,0,0,0,0,-0.0511765156983398,0,0,0,0.00752041259459473,0,0
X002371.SZ,0,0,0,0,0,0,0,0.0441769516560308,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.121681173210292,0,0,0,0,0.0646582932228174,0,0,0,0,0,0,0.312742868491562,0.146961401362904,0.0809524281762625,0,0,0,0,0,0.0329578430995951,0,0,0,0,0,0,-0.0576739878270303,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0.506903542289484,0,0,0,0,0,0,0,0,0,0.271726929217325,0,0,0,0,0,0,0,0,0,0,0,0,-0.0558838790690106,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0814821046350465,0,0.444204895617086,0,0,0.165413798757832,0.000154603969521285,0,0,0,0,-0.0253752844094576,-0.0435110468322944,0,0,0,0.0301827875611394,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143560717247567,0.206399987716902,0,0,0,0.0529514564060129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321639037902023,0,0,0,0,0,0.365858688231648,0,0,-0.0193875447331478,0,-0.0600779478490773,0,0,0,0,-0.00687729205080773,-0.0524062386433515,0,0,0,0,0,0
X300146.SZ,0,0.0512793011114367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0694446538226576,0,0,0,0,0.172817014806434,0,0.127084329404892,0,0,0,0,0,0,0,0,0,0,0.0564164491174321,0,0,0,0,0.0936917127318863,0,0.0625096016339284,0,0,0,0,0,0,0,0,0.022412947302945,0.111331252409219,0,0,0,0.0748618887621982,0,0
X600522.SH,0,0.0466360778253155,0,0,0,0,0,0.288078753210647,0,0,0,0,0.0937797585088502,0.0899083103578792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036025960171915,0,0,0,0,0,0,0.00419300603475252,0,0,0,0,0,0.0559381678847209,0.0110845587613189,0,0,0,-0.0231634458459564,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0.0245676108363921,0,0,0,0,0,0,-0.020128774091343,0,0.166071410224848,0,0,0,-0.0636302237257141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314461409382214,0,0,0.283876241136036,0.213166350245611,0,0,0,0,0.243268378495736,0,0,0,0,-0.0401530946755323,-0.0179551732189749,0,0,0,-0.0260811050290248,0,0
X600776.SH,0,0,0,0,0,0,0,0.145525836473609,0,0.078144477111925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132074912332626,0,0,0,0.274430063713489,0.0619183471763243,0.0710200458880059,0,0.0180339690132047,0,0,0,0.174237017147645,0,0.103609959277057,0,0,0,0.0533618889357934,-0.182070192603605,0,0,0,0.0264217711729785,0,0
X600118.SH,0,0.035894437207625,-0.00416939208789537,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0792835330356361,0,0,0.176929819960738,0,0,0,0.0360118005242109,0,0.0644296133017766,0,0,0,0,0,0,0,0.130799352383258,0,1.73472347597681e-18,0,0,0,0,0.118456109381019,0.143315508829845,0,0,0,0,0,0,0.11738458644718,0,0,-0.0519680729543689,0,0,0,0,-0.071765004651068,0,0
X600372.SH,0,0,0,0,0,0,0,-3.3881317890172e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380428488659221,0,0,0,0,0,0,0,0,0,0,0,0.0750726560447314,0,-4.33680868994202e-19,0,0,0,0.126106776914068,0,0,0,0.0614351760751489,0.155649914934189,0.147609175572924,0,0,0,-0.00102856308164378,-0.00980123226059727,0,0,0,0,0,0
X600089.SH,0,0.0474162878497194,0,0,0,0,0,0,0,0.0372376754091489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107754025131567,0,0,0,0,0.00945646060484004,0.0722396907429741,0,0.0407227054559822,0,0,0,0,0.0895429417694329,0.237663215093093,0,0,-0.213672200724084,-0.0309874389468547,0,0,0,0,0.025873820872573,0,0
Change_TY3M,0,-0.177644156216734,0,0,0,0,0,0,0,0,0,0.016496217053953,0,0,0,0,0,0,0,0,0,0,0,0,0.166416112373624,0,0,0,0,0,0,-0.165571328364071,0,-0.0315840144192521,0,0.0463744333764429,0,0,0,0,0,0,0,-0.0304914595654744,0,0,0,0,0,0,0,-0.0267316768678056,-0.130907873386905,0,0,0,-0.0651188280849302,0,0
Slope,0,0,0,0,0,0,0,0.0338940133438631,0,0,-0.146582787474665,0,0,0,0,0,0,0,0,0,-0.250659765547552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.287379699017737,0,0,0,-0.218088532104816,0,0,0,0,0,1.34788032588387,0,0,0,-1.38777878078145e-17,0,0
TED,0,0,0,0,0.0743687645517161,0,0,0,0,0,0,0.0959703310099229,0.0432126775191249,0,-0.210525474559377,0,0,0,0,0.0355261629052229,0,0,0,0,0,0,0,0,0,0,0,0.390602403149634,0,0,0,0,0,0,-0.284882429655806,0,0,-0.0802012130873408,0,0,0,0,0,0,0,0,-0.440414627187672,0.0501679749109614,0,0,0,0,-0.270745478944227,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0198814241018122,0,0,0,0,0,0.110802176547777,0,0,0,0,0,0,0,0,-0.0840408336308306,0,0,0,0,0,0,0,0,0,0,-0.0664845172821584,0,-0.0249128474590255,-0.0777191085952193,-0.0425069257191023,0,0,0,0,0,0,0,-0.0143907977703816,-0.0219976391534024,0,0.163165879509059,0,0.00523290365307237,0,0
MKreturn,0.0981774116640779,0,0,0,0,0,0,0,0,0,0,-0.105350702538827,0,0,0,0,0,0,0.0458171040474155,0.0159747415582483,0,0,-0.0760775905595484,0,0,0,0,0,0,0,0,0.0934993969978236,0,0,0,0,0,0,0,-0.0674763673926482,0,0,0,0,0,-0.0293632971388999,0,0,0,0,0,0,-0.0412956670465316,0.213490232117288,0,0,0.00854101073800196,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00124018569329894,0,0,0,0,0,-0.001462858266379,0,0,0,-0.000803666305482451,0,0,0,0,0,-0.000586921609897631,0.00124783358244509,0,0,0,0.00134825352328046,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.732735339039122,0,0,0,0.295356268526656,0,-0.0272299758198926,0,0,0,0,0,0,0,-0.81505167405241,0,0.301633232349761,0,0,0,0,-0.562733230709835,0,0,0,0,0,0,0,0,-0.620150228850874,0,0,0,-0.0281130833676624,-0.531188118357744,-0.677012843478273,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176676386907378,0,0,-0.00382040027048921,0,0,-0.0103870705058595,0,0,0,0,0,0,0,0,0,0,0.00315751712110353,0,0,0,0,0,0,-0.00682885153169113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0331743408761599,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00427358596259552,0,0,0,0,0.00200437098639735,0,0
