,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600703.SH,X600031.SH,X000568.SZ,X600741.SH,X002475.SZ,X002241.SZ,X000338.SZ,X600066.SH,X002236.SZ,X000100.SZ,X601877.SH,X600118.SH,X600271.SH,X300124.SZ,X002456.SZ,X000157.SZ,X600372.SH,X600177.SH,X002007.SZ,X600522.SH,X600089.SH,X002085.SZ,X000066.SZ,X002508.SZ,X000981.SZ,X300003.SZ,X300136.SZ,X600867.SH,X600699.SH,X002292.SZ,X000559.SZ,X002294.SZ,X002074.SZ,X600498.SH,X002180.SZ,X002008.SZ,X002465.SZ,X600809.SH,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0.253924196450758,0,0.196316072840901,0,0.121358727721708,0,0,0,0,0,0.170061513996832,0,0,0,0,-0.15555377518605,0,0.143156670871803,0,0.0454930253499014,0,0,0,0,0,0,0,0,-0.0771890511130539,0,0,0,0,0,0,-0.0221010824683014,0,0,0,0,0,0,0,0,0,0,0,0,0.276119835433391,0,0.00358588305531144,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.11626017862561,0,0,0,0,0,0,0,0,0,0,-0.148441923495318,0,0,0,0,0,0.0793855234547165,0,0,0,0.511100877579461,0,0,0,0,0,0.0992843064404455,0,0,-0.025554115790624,0,0,0,0,0,0,0,0,0,-0.120495525038335,0,0,0,0,-0.0676099436411332,-0.00256028182902835,0.00144662431853269,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.266469506147784,0.0199470953608165,0,0,0,0,-0.0771374987215166,0,0,0,0,0,0.104093919396178,0,0,0,0,0.0167542544797111,0,0,0,0,0,0,0,0,0,0,0,-0.107410526359139,0,0,0,0,0,0,0,0,0,0.273549154113442,0,0,0,0,0.141193190299772,0,0,0.0116921494119491,-0.00294235868344968,0,0,0,0,0,0
X600741.SH,0,0.516881445918421,0,0,0.107703368072807,0,0,0,0,0,0,0,0,0,0,0,0,0.106931767440991,0,0,0,0.11214528945409,0,0,0,0,0,-0.0360633018832306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00822397782588331,-0.00180033122917574,-0.0016244913006846,0,0,0,0,0,0
X002475.SZ,0.0529955748336035,0,0,0,0,0,0,-0.15905038628848,0,0,0,0,0,0,0,0,0,0,0,0.0263382215564544,0,0,0,0,0,0,0,0,0,0.0815544095827622,0,0,0,0,0.0533205059718174,0,0,0.468000212890263,0,0,-0.0899629232154824,0,0,0.07244660288183,0,0,0,0,0,0.176791983761157,0,-0.0128659339519918,0.00410315986513144,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.0872221325232888,0,0,0,0,0,0,0,0,0.0522009522275932,0,-8.67361737988404e-19,0.0621409423952982,0,0,0.210726599676595,0,0,0,0,0.0286480481629213,0,0,0,0.0351267703385935,0,0.0237638678526064,-0.0114440888384588,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.0241413837505753,0,0,0,0.277826109951136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.048380528419585,0,0,0,0,0,0.0396503074668757,0,0,0,0,0.237017643263489,0,0,0,0.0810706592830771,0,0,0.495662052266661,0,0,0,0,0,0,0,0.0341013777588536,-0.0138357437114816,0,0,0,0,0,0
X600066.SH,0,0,0,0,0.116308920879775,0.139831204513806,0,0,0,0,0.0680369339323681,0,0,0,0,0,0,0.0505840314262842,0,0,0,0,0,0,0,0,0,0,0,0,0.13786499257509,0,0,0,0,0,0,0.0562768696537922,0,0,0,0,0,0,0,0,0,0,0,0,0.195717168620768,-0.0546717339667084,0.0179213189290295,0,0,0,0,0,0
X002236.SZ,0,0,0,0.0165227347019779,0,0,0,0,0,0,0.0364386100861641,0,0,0,0,0,0,0.0547285271563819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197652059777136,-0.0577229866616749,0,0,0,0,0.0337769888501135,0,0.196518274607131,0,0,0,0,0,0,0,0.0804864942725732,0,0,-0.000241703022799306,0.000285166416653106,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.0927795464007382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180619356649329,0,0,0,0,0,0.018096227692796,0,0,0,0,0,0.0463460750761572,0,0.0330657892088646,0,0,0,0,0,0,0,0,0,0.0508828123846366,-0.00987321234436257,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.104359056131115,0,0,0.113460153066595,0,0,0,0,0.146059754525214,0,0.0182909776101481,0,0,0.0779002216826666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0785925924713975,0,-0.0166505335840521,0,0,0,0.194152731600468,0,0.0155678035079386,0.00106569167765694,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0.000452007254468333,0,0,0,0,0,0,0.0613229986401233,0.0828084456553677,0,0,0,0.0606965089996331,0,0.0408183869815255,0,0,0,0,0,0,0,0.17658095568194,0,0,0,0,0,0.007708275322507,0,0,0.176753535541789,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.0262346643583746,0.0103805850163925,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0.0847084565507395,0,-0.16903856712724,0,0,0,0.0699998061261369,0,0,0,0,0,0,0.00366211918856602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536399750518007,0,0,0,0,0,0,0,0,0.0702691923120564,-0.133084937151888,0,0.00752321550980606,0,0,0,0,0,0
X300124.SZ,0,0,0.0184158367401598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212730151165663,0,0,0,0,0,0,0,0,0,0,0,0.29963111137375,0,0,0,0,0,0.0538766898553676,0,0,0,0.106706794696268,0,0,0,0,0,0,0,0.186958357626469,0,-0.0404639800811892,0.012471232365333,0,0,0,0,0,0
X002456.SZ,0,0,0.0912802666821267,0.179388643023975,0,0,0,0,0,0,0,0,0,0,0,0,0.216248488012608,0,0,-0.266802652880727,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0706668836739625,0,0,0,0.538266416677764,0,0,0,0,0,0,0,0.4447256217619,0,0,0,0,0.147410501235435,0.0347374223094261,-0.0111068455840759,0,0,0,0,0,0
X000157.SZ,0,0,0,0.0154059332040199,0,0,0,0,0,0,0,0,0.434490417056102,0,0,0,0,0.0264101920938355,0,0,0,0,0,0,0,0.0222027711819615,0,0,0,0,0,0.0372432933924243,0,0.0381434214596705,0,0,0,0,0,0,0.00119226106676625,0.0546140312044084,0,0.0348679329631212,0,0,0,0,0.0385832872751765,0,0,-0.00382721837348086,0.00210679407901708,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0.00131650935711015,-0.0181640329404133,0,0,0,0,-0.0334106199526698,0,0,0,0,-0.142871513775222,0,0,0,0,0.389667956204092,0.274827227489154,0,-0.0184567016533168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533030104811492,0,0,-0.0552298715236993,0,0.0143199357236709,0.155591521355092,-0.064574015136935,0,0.00513291314616926,0,0,0,-0.022261442037286,0,0
X600177.SH,0,0.0195720105232791,0,0.0794761797369871,0,0.0247489607958071,0,0,0,0,0,0.0161932248697646,0,0,0.0433485976265602,0,0,0.0540045343777879,0,0,0,0,0,0,0,0,0,0,0,0.0478081929050593,0,0.0742895867678042,0,0,0,0,0,-0.0113692693998161,0,0.0173319464458896,0,0,0,0,0,0,0,0,0,0.0297275544036433,0,-0.00497752227404125,0.00575310732179507,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0.0201258740281464,0,0,0.062152159453073,0,0.00748829409925554,0,0,0,0,0.0139165597574534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328370300201181,0,0,0,0,0,0,0.0957737539439847,0.0346470963477291,0,0.117992802744111,0,0,0.13664242235342,0,0.00571609231311123,0,0,0.0141671631519254,-0.00448635913061129,0,0,0,0,0,0
X600522.SH,0,0,0,0.000284654044098777,0,0,0,0,0,0,0,0,0,0,0.125132677617622,0,0,0,0.0913340098801663,0,0,0.10671789649332,0,0,0,0.10736342225994,0,0,0,0,0,0,0,0.0165137758871483,0,0,0,0.0957244255808458,0,0,0.053882275552249,0,0,0,0,0.2009586089958,0,0,0,0.0988565864317867,0,-0.0206659902900817,0.00615501437632289,0,0,0,0,0,0
X600089.SH,0,0,0,0.182229171058074,0,0,0,0,0,0,0,0.0992912057197063,0,0,0,0,0,0,0,0,0,0,0.269387309946505,0,0,0,0,0,0,0,0,0,-0.134764873134152,0,0,0,0,-0.0259158037633341,-0.0395850430776185,0,0.0998094297648276,0,0,0,0,0,0,0,0.130352033941612,0,0,0.00161278228661619,-0.00673539227290096,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,-0.0801414165392947,-0.14960580206124,0,0,0,0,0.0738834306160367,0,0,0,0,-0.0906088701943033,0,0.217311589871337,0,0.00711224107945277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033791595043342,0,0,0.0903598433283102,0,0,0,0.216015685949512,0,0,0,0.0602245569812453,0,0.0651880352991717,-0.0101604989681318,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,-0.180099009675895,0,0,0.117372715669382,0,0,0,0,0,0,0,0,0,-1.03093518735798,0,0,0,0,0,0,0,0,0,0.0504143972132407,0,0,0,0,-0.574446157299838,0,0,0,0,0,0,0,0.359645790384351,0,0,0.012143459494235,0,0,0,0.704781452687716,0.211884905064833,0,0,-0.0129480517908607,0,0,0,0,0,0,0
X002508.SZ,0,0.10770922546985,0,0,0,0,0,0,0,0,0.144975800454875,0,0.0493205245055351,0,0,0,0.256940063117833,0.0190454383034523,0,0,0,0,0,0,0,0,0,-0.117916293712266,0,0,0,0,0,0,0,0,0,0.0630952133278671,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,-0.0950500122430523,0.0056677981005964,-0.00297850872806411,0,0,0,0,0,0
X000981.SZ,0,0,0,0.0197351774406961,0,0,0,0.183313696756822,0,0,0.0192515315282209,0,-0.0228652138398205,0,0,0,0,0.0547873118754773,0,0,0,0,0,0,0,-0.0520194294028655,0,0,0,0,0,0,0,-0.0403777584897126,0,0,0,-0.00220279365403654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238592780984529,0,0,0,0,0,0
X300003.SZ,0,0,0,0.0591072640830495,0,0,0,0,0,0,0,0.0438639987668457,0.0696579301133123,0.149531581726354,0,0,0,0.0824164223417948,0,0,0,0.216419947082251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31778714281426,0.115374352650201,0,0,0,0,0,0,0,0,0,-0.00874865478698453,-0.00269964825327314,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,-0.117705188472538,0,0,0,0,0,0,0,0,0.637937034250572,0,0,0,0,0,0,0,0,0.10420258839467,0.264588780363976,0,0,0,0,0,0,0,-0.0764321071003395,0.299050302439318,-0.107075926879175,0,0,0,-0.490879566046955,0.11411312474602,0,0,0,0,0,0,0,0.0722501404085473,0,0.0552618719341136,-0.038516996764955,0.0265555837345772,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0.283528281185511,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00414231795154744,0,0.0428565617972801,0,0,0,0,0,0,0,0,0.0630394814099503,0.108671369284435,0,0,0,0,0,0.0358508703041008,0,0.0960347859345718,0.11456976727959,0,0,0,0.137803626258079,0.0184708416932311,0.00148681620511042,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0,0,0,0.0255134559869128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0303439900393354,0,0,0,0,0,0.221253789856218,0,0,0.303371007940425,0,0,0,0.0501093627831293,0,0,0,0,0,0,0,0.156187316377688,0.0818045744787273,0,0.0322758545245918,-0.0086074565164979,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0.0933792570496283,0,0,0,0,0,0.088946619758521,0,0,0,0.134986355109768,0,0,0,0,0,0,0,0,0,0,0,0,0.199942069882521,0,0,0.0589030993554041,0.00227454591323882,0,0.0460230972015537,0,0,0,0,0.580938031450416,0,0,0,0,0,0,0,0,0.173867988067202,-0.011870747409688,0.00859321704953371,0,0,0,0,0,0
X000559.SZ,0.260133237025172,0,0.194870629597349,0,0,0,0,0.144335953231226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0734378300551871,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.393279764054671,0,0,0,0,0,0,0.329838493866484,0,0,0,0.0196861668903231,-0.000901712006233175,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.0113810028541671,0.10175910294335,0,0,0,0,0,0,0,0,0,0,0.0810621376973957,0.0428511080260914,0,0,0,0,0,0,0,0,0.0272644959077941,0,0,0,0.0411586080297445,0,0.128054131195847,0,0,0,-0.0202997757758546,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0428236848253942,0,0,0,0,0,0.0543290167258913,0,0,0,0,0,0,0,0,0,0.110154701654075,0,0,0,0.0167840329733571,0,0.012201152869214,0,0,0,0,0,0,0.249251982219389,3.46944695195361e-18,0,0,0,0,0,0,0,0.115646315540702,0,-0.00540301644812549,-0.00269586683061968,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0.0314967446409719,0,0,0,0,0,0.0526448017636185,0,0,0,0,0,0,0,0,0,0,0.0267124063308289,0,0,0.00809770153360379,0,0,0,0,0.164828105621722,0.200889653801634,0.0477716445423123,0.0294688520238575,0,0,0,0,0,0,0.0130911095292893,0,0,0.157098922152431,0,0.0181537505118621,0,0,0,0,-0.109189033546563,0,-0.00461774283274618,0,0,0,0,0,0
X002180.SZ,0,0,0.213580596495125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171014964180641,-0.157470393595899,0,0,0,0,0,0,0,0,0,0.0426117263721313,0,0,0,0,0,0,0,0,0,0,0.0368025580111033,0,0.137873569073225,0.092670950538737,0,0,0.2010509997541,0,0,0,0,0,-0.0706699275764736,0.00821955044979941,-5.74465634822098e-06,-0.0336265437071383,0,0,0,0,0
X002008.SZ,0,0,0,0.0350888623686611,0,0,0,0,0,0,0,0.215157910574181,0,0,0,0,0.116908500026872,0,0,0,0.145619996667725,0,0,0,0,0.0845081955389329,0,0,0,0,0,0,0,0,0,0,0,0.237406222204638,0.0137132952695741,0,0.168207962490788,0,0,0,0,0.0402099351645174,0,0,0,0,0,-0.0113925443491274,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0.154396712066331,0,0,0,-0.226067138463255,0.0276343376835704,0,0,0,0,0,0,0,0,-0.0609932504996211,0.0859167766684009,0,0,0,0,0,0,0,0,0,0,0,0.0119906719938747,0,0,0,0,0,0,0.408919690228319,0,0.0686025548526984,0,0.0418381160502233,0,0,0,0,0,-0.0213476506837209,0.0118016038149632,0,0,0,0,0,0
X600809.SH,0.230575870121796,0,0.202495798961806,0.0970042474610027,0,0.232461531952618,0,0,0,0,0,0,0,0.365228480075119,0,0,0,0,0,0.11099276462955,0,0,0,0,0,0,0,0.0479613094414806,0,0,0,0.14205032762543,0,0.219129219098605,0,-0.174536950077414,-0.085667697659927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490468251743031,-0.0204437550347712,0,0,0,0,0,0
X600487.SH,0,0,0,0,0.0596240909910462,0,0,0,0,0,0,0,0.155985613451053,0,0,0,0,0.0458504572536971,0.0784687111087192,0,0,0.173396417717507,0,0,0.2008862200331,0,0,0,0,0,0,0,0,0,-0.0174355975524299,0,0,0,0,0,0,0,0,0,0.179222601589126,-0.0224176456253908,0,0,0,0,0.0845838842099845,-0.0110750216916662,0.0034213861535277,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.406073801431746,0,0.135209729145156,0,0,0,0,0,0,0,0.069281877554098,0,0,0,0,0.157355815794321,0,0,-0.107694002372183,0,0,-0.423713505931096,0,0,0,0,0,0,0,0,0,0,0,-0.128633647070539,0,0,0.0310723600869224,0.021170561671695,0,0,0,0,0,0
Slope,0,0,0,0,0.823042460093813,0,0,0,0,0,0,0,0,0,0,0,0,0.461981313223204,0,0,0,0.228403188767772,0,0,0,0.172924628725973,0,0,0,0,0,0.155853568008906,0,-0.394818284617809,0,0,0,0,0,0,-0.778330519746159,0,0,0,0,0,0,0,0,0,0,0,0.338720270752122,0,0,0,0,0,0
TED,0,0,2.94199275534047,0,0,0,0,0,0,0,-0.20044460246702,0,0,0,0,0,0,0,3.92691343304233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.611425588212042,0,0,0,1.06058445846797,0,0,0,-3.52728518695536,0,0,0,-0.901773301696902,0,0,0,1.32631672856155,-1.62375481320536,1.34812411631469,0,-1.19906118097908,0,0,12.5495643521097,0,0
RealEstate_excess,-0.0428970822511335,0,0,-0.0868532018097978,0,-0.0218926157997741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.293453210605723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0222899255589406,0,0,0,0,0,-0.0788824891921398,0.024117733511011,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,-0.0414686100011371,0,0,0,0,0,0,-0.0122428080522152,0,-0.0778075619006341,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0064779293407332,0.0561087931935944,0,0,-0.0387063164803831,0,-0.0290682179531264,0,0,0,0,-0.0558095690686165,0,0,0,-0.0861982175805497,0.0533474735690906,0,-0.0159200852072818,0.00603085481264879,0.133765459677556,0,0,0,0,0
MKvol,0,0,0,0.000178114030106923,0,0,0,0,0,0,0,0,0.00257605453488818,0,0,0,0,0,0,0,0,0,0,0,0,0.00153135851531086,0.0019139373084313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000269436853771945,0,0,0,0,-0.000986222126451029,-0.00123733790366211,-0.00017217432171553,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,-0.0100291253881552,0,0.0718452832375927,0,-0.00747380201142295,0,0,0,0,0,0,0,0,0,-0.0359371714256952,0,0,0,0,0,0,0,0.00301198586802821,0.01724046701276,0,0,0.0750794032800084,0,0.0444663993099786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0319855578756525,-0.0398391655897786,-1.73472347597681e-18,-0.0386445889208945,0,-0.0110248139911234,0.022996593316253,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00517802150212585,0,0,0,0,0,-0.00929563977799265,0,-0.00428115910624303,0,0,0,0,-0.00351085144408905,0,0,0,0,0,0,0,0,0,0,-0.00165261378370881,0,-0.0081345143197074,-0.0030219499325413,0,0,0,-0.00403242830589748,0.0133802121941099,-0.0131925940359799,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0.00235497545004471,0,0,0,0,0,0,0,0,0.00528816561287696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00116167859582691,0,0,0,0,0,-0.00415194731915424,-0.0082296864247771,0,0,0,0.0118154166273623,0.000491816041997564,0,0,-0.00700159161232912,0,-0.00476918008291153,-0.0107574715508509,0.00657092289090347,0,0,0,0,0,0
