,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X600276.SH,X002415.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600690.SH,X600031.SH,X000338.SZ,X002475.SZ,X600741.SH,X000596.SZ,X000661.SZ,X601877.SH,X600809.SH,X600703.SH,X000100.SZ,X300003.SZ,X600271.SH,X002236.SZ,X000157.SZ,X002007.SZ,X300124.SZ,X000625.SZ,X002008.SZ,X300142.SZ,X002179.SZ,X600177.SH,X000977.SZ,X600498.SH,X002371.SZ,X600066.SH,X300146.SZ,X600487.SH,X002506.SZ,X600867.SH,X000050.SZ,X600776.SH,X002241.SZ,X600522.SH,X600183.SH,X600118.SH,X600566.SH,X600089.SH,X600372.SH,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.118843885696591,0,0,0,0,0.0165757194521347,0,0.0908727817852438,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.134602578962656,0,0,0,0,0,0,0,0.158738679659145,0,0.0386706222781095,0.0250886046527936,0,0.0183097372466005,3.46944695195361e-18,0.132985902515675,0,0,0,0,0,0,0.0235378124255979,0,0,0,0,-0.0667171725583394,0,0
X600741.SH,0,0,0.0543333979466182,0.373905149776019,0,0,0,0,0,0,0,0.125304484767915,0,0,0,0,0,0,0,0,0.0539523105684841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156888634354022,0,0.060267127160347,0,0.0792890012699532,0,0,0,0,0,0,0.144067224926935,0,0,0,0,0.0399139843810305,0.0369816788837446,0,0,0,0,0,0
X000596.SZ,0,0.164436920259894,0,0,0,0,0,0,0,0.0251252614461844,0,-0.128132684522395,0,0,0,0,0.227350578339528,0,0.430026162988074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530850711487555,0,0,-0.0251342989690919,0,0,-0.00353846467757311,0.104448103238361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000661.SZ,0,0,0.0581444576385871,0,0,0,0,0,0,0,0,0.0291887776389837,0,0,0,0.243072997117511,0,0,0.0476369082224749,0,0,0.196264170024811,-0.0508803251969963,0,0,0,0,0.0392422530953315,0,0,0,0,0,0,0,-0.0599880681341228,0,0,1.73472347597681e-18,0,-0.00264224904876754,0,0,0,0.125657166494265,0,0.0356152756240997,0,0,0,0,0,-0.0242376494184004,0,0,0,8.67361737988404e-19,0,0
X601877.SH,0,0,0,0,0.382921917301504,0,0,0,0,0,0,0,0,0.0140798522332641,0.00689184333241108,0,0,0,0,0,0.062455459373689,0,0,0,0,0.0176619285083942,0,0,0,0,0,0,0,0,0,0.170244030687001,-0.327094621122293,0,0,0,0.0299056880457393,0,0,0,0,0,0.057366826449514,0,0,0,0,-0.00803978381655568,0,0,0,0,0,0,0
X600809.SH,0,0.316807746385936,0,0,0,0,0,0,0.04824732708093,0,0,0,0.195806416923106,0,0,0.194761256958909,0,0,0,0,0,0,-0.129562606874895,0,0,0.0410101002444019,0,0,0,0.0188264946278375,0,0,0.0801174281172673,0,0,0,0,0,0,0,0,0.0276425698641617,0,0,0,0,0,0,0,-0.0213344983085258,0,-0.04879201974675,0,0,0,0,-0.0394675059689117,0,0
X600703.SH,0,0,0,0,0,0,0,0.0694813672613679,0,0,0,0,0,0.148744882054219,0,0,0,0,0,0,0,0,0,0,0,0.246845961752891,0,0,0,0,0,0,0,0,0.215187703125809,0,0,0,0,0,0.0621893613009865,0.0661421290432014,0,0,0,0,0,0,0,0,0,-0.0151997865835172,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.15866981250609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412329212333602,0,0,0,0,0.163168110247937,0,0,0,0.268222604598599,0.0579657928742505,0,0,0,0,0,0,0.0546551376920832,0,0.0279934684934479,0,0,0,0.0597180911400725,0,0,0.0729595531050157,0,0,0.034120138467205,0,0,0,0,0.0726797927866021,0,0
X300003.SZ,0,0,0,0,0,0,0,0.0904255856658934,0,0,0,0,0.0627718784186078,0,0,0,0,0,0,0,0,0,0,0,0.0167794277283399,0,0,0,0,0,0,0.0646650670573713,0.0308293958177899,0,0.0562757269320642,0.0526663126485185,0.229056557504226,0,-0.00907732282686026,0.056299751651809,0,0,0,-0.0259480440924086,0,0,0.156440478345222,0,0,0,0,-0.0307735591872612,0,0,0,0,0.0127873934910685,0,0
X600271.SH,0,0,0,0,0,0,0,0,0.0686219809160574,0,0,0,0.0880202401948985,0,0,0,0,0,0,0,0.0477385491531123,0,0,0,0.123162518286731,0,0,0.0137874150029693,0,0,0,0,0.0465997346130322,0,0,0,0,0,0,0,0.0534044519362204,0.0176490855126852,0,0,0,0.00394553754935446,0,0,0.273183720637937,0,0,-0.0223651250101471,0,0,0,0,0,0,0
X002236.SZ,0,0,0.0562532214041055,0,0,0.127890145288278,0,0,0.0151863341351733,0,0,0,0.0876006989422543,0,0.00211377977436326,0,0,0,0,0.0415549372762886,0,0,0,0,0,0,0,0,0,0.125915439340584,0,0,0.104084457922864,0,-6.93889390390723e-18,0,0,0.124658544287731,0.0129617042626338,0,0,0.0859938081418896,0.115158806725272,0,0,0,0,0,0,0,0,0.0228608217780252,0,0,0,0,0,0,0
X000157.SZ,0,0.00512905878144669,0,0,0,0,0,0,0,0,0.224019827390569,0,0.0842390579260393,0,0,0.0154142716045005,0,0,0,0,0,0,0,0,0,0,0,0.156392299927724,0,0,0,0,0,0,0,0.0419636635486344,0,0,0,0,0,0.0475509870402934,0,0,0,0,0,0,0,0,0,-0.0113037402918575,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0.318472269729694,0,0,0,0,0,0,0.150990774190948,0,0.043943749510029,0,0,0,0.0984685862059255,0.186316572610816,0,0.0775299692711885,0.103290213800864,0,0,0,0,0,0,0,0.0741321845710873,0,0,0,0,0,0,0,0,0,0,0,-0.0425316412131633,0,0,0,0,0,0,0,0,0,-0.0182851535883803,0.0095510097097312,0,0,0,0,0,0
X300124.SZ,0,0.0881638417767406,0,0,0,0,0,0.0168607902458084,0,0.0085994040618619,0,0,0,0,0,0.055161697545826,0,0,0,0,0.136096380218707,0,0,0,0,0,0,0.0105987562832836,0,0,0,0,0.0738715747873758,0,0,0,0,0,0,0,0,0.0402005921825872,0,0,0,0,0,0,0,0,0,-0.0254243519759766,0,0,0,0,6.7762635780344e-21,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0.066229308198537,0,0,0.237474561974736,0,0,0,0,0,0,0,0.421283240503388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,-0.0780378060935923,-0.0629696426217894,0,0,0,0,0,0
X002008.SZ,0,0.0651940751163552,0,0,0,0,0,0.0885666284052889,0.0184627352773567,0,0,0.0344153724857594,0,0.131214632090194,0,0,0,0,0.00671108082778623,0,0.0367338675602408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0874084406633789,0,0.0527226274206276,0,0,0,0,0,0,-0.0191077094585714,0,0,0,0,-0.0494437121985132,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0.127749280285236,0.172369046615948,0,0,0.0554861186813724,0.0834080523979829,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0475624799597277,0,0,0,0,0,0,0,0,0.0151752523500265,0,0,0.0243656852998088,0,0,0,0.0890085899245498,0.01092691213837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0308799788069229,0,0
X002179.SZ,0,0,0,0,0,0,0,0.186281278468816,0,0,0,0.0484276846114338,0,0,0,0,0.0157995384678206,0,0,0,0,0,0.000359257133678348,0,0,0,0,0,0,0,0,0.363553327145998,0,0,0.0854470853736774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0661547137470635,0,0,0,0,0,0,0
X600177.SH,0,0,-0.065707228188263,0,0,0,0,-0.0294456493125652,0,0,0,0,0.163803191106959,0,0,0,0.0329928051211953,0,0,0,0.164198229573163,0,0.103289352376908,0,0.0279872217188667,0,0,0,0,-0.104478955811983,0,0,0,0,0,0,0,0,0,0.301120995690024,0,0,0,0,0,0.0727098148611088,0,0,0,0,0,0.0255484700711601,-0.0329650979596718,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0124293229295098,0,0.0573031544191254,0,0,0,0,0,0,0,0,0.00593780969702865,0,0,0,0,0,0,0,0.016229490010058,0,0,0,0,0,0.307521902169117,0,0,0.0253419280509287,0,0,0,0.63608070856821,0.168466258657472,0,0,-0.10730080720636,0,0,0,0.025083965208362,0,0
X600498.SH,0,0,0,0,0,0,0,0.363245597603887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0651712748402068,0,0,0.167821274196344,0,0,0,0.0467979664645934,0,0,0.0729597533036008,0,0,0,0,0,0,-0.0253439529008399,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0.162810203538028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533423490314298,0,0,0.335276953959843,0,0,0,0,0,0,0.0392001057172317,0.00191058536646235,0,0.086437356791648,0,0,0.0299785493910865,0,0,0,0,0,-0.0352715389842169,-0.0619382234801476,0,0,0,0,0,0
X600066.SH,0,0,0,0,-0.0711385405832582,0,0,0,0.0445750393133256,0,0,0,0.0414292656062667,0,0.140946190908621,0,0,0.133957773035162,0,0,0,0,0.0636631742062505,0,0,0,0,0,0.141024164740986,0,0,0,0,0,0,0,-0.122396382926331,0,0,0,0.151127972237437,0.100293872227209,0,0,0,0.00348787121510436,0,0,0,0.0405515830462735,0,-0.060226324334867,0,0,0,0,0.080605406647709,0,0
X300146.SZ,0,0.0448089700960938,0,0,0,0,0,0.00541525058633958,0,0,0,0.0094056808853784,0.0092179900777137,0.00022380913334084,0,0,0,0,0,0,0,0,0,0,0,0.150778589551846,0,0,0,0,0,0,0,0,0.0153794968303164,0,0,0.08107120484638,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0278755862115984,0,0,0,0,-0.0217154497119979,0,0
X600487.SH,0,0,0,0,0,0.0920551766335349,0,0.0295598856164703,0,0,0,0,0,0,0,0,0,0,0,0,0.0808993278049069,0,0,0.160597959873816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219553733895039,0,0,0,0,0,0,0,0,0.0261588815756945,0,0,0,0,-0.153448670871119,0,0
X002506.SZ,0,0,0.321470618560369,0,0,-0.13980545497983,0,0.131951248980808,0,0,0,0,0,0,0,0,0.118682565804333,0,0,0.150215508475339,0,0,0,0,0,0,0,0,-0.0981346404260557,0,0.113397183233131,0,0.0929200834988701,0,0,0,0,0,0,0,0,0,0,0,-0.213105961780127,0,0,0,0,0,0,-0.0608608240419381,0.0600788588743804,0,0,0,-0.0714315744873839,0,0
X600867.SH,-0.127965260517657,0,0,0,0,0,0,0.0541236938259336,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0.156794654219293,0,0,0,0.384319955111863,0,0,0.0357771861114603,0,0,0,0,0,0,0,0,0.174652476083266,0.238182348449774,0.0688510527157858,0,0,0,0,0,0.0371914312443067,0,0,0,0,-0.0290578651012779,0,0
X000050.SZ,0,0,0.255668268324146,0.267678662334074,0,0,0,-0.108432237659647,0.204073252747613,0,0,0,0.082427975811366,0,0,0,0,0.122200739193699,0,0,0,-0.143782458142873,0,-0.028737568519484,0,0,0,0,0,0,0,0,0,0,0,0,-0.116572861238114,0,0,0,0,0.454005776486689,0,0,0,0,0,0,-0.00520262484574468,0,0,-0.0697223241891954,0,0,0,0,0.0571956644137151,0,0
X600776.SH,0,0,0,-0.243030929135219,0,0,0,0.245049542714444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0200155804540962,0,0,0,0,0,0,0,0.310846841618231,0,0,0,0,0,0,-0.0594739469208556,0.448987045307209,0,0,0,0,0,-0.0189619691367661,0,0,-0.38069801167895,-0.0939201274567168,0,-0.133243046138646,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.185227767540337,0,0,0,0,0.0623495780980914,0,0,0,0.0431768040207644,0,0,0,0,0,0,0.376060481949968,0,0,0,0,0,0,0,0,0.147207102406434,0,0,0,0,0.122707129296603,0,0,0.00725496545967983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.048319174090487,0,0
X600522.SH,0,0,0,0,0,0,0,0.116296062170293,0,0,0,0,0,0.0965766511147542,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364312081966144,0,0.0255781462832453,0,0,0.0369659847117263,0.0279123996568575,0,0,0,0.318413656050865,0,0,0,0,0,0,0,0.0766510525339676,0,0,0,0,0,0,0,0,0,0,-0.0304307938076149,0,0
X600183.SH,0,0.0791173222011706,0,0,0,0,0,0.00956470691817088,0,0,0,0,0,0,0,0,0,0,0.0247738436860866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439020517970243,0.0281388244290349,0,0,0.082569930418753,0,0.00803334902973656,0,0,0.0246874607751661,0,0,0,0,0,0,0.0867069942330719,0,-0.0247876870315347,0,0,0,0,-0.0316231371192972,0,0
X600118.SH,0,0,0,0,0,0,0,0.0857424447819881,0.0281008136035515,0,0,0,0,0,0,0,0,0,0,0,0.0872188343417111,0,0.0695725313546102,0,0,0,0,0.0126059944160802,0,0,0,0,0,0,0.223401115297762,0,0,0,0,0.0862792481487347,0.0857559020382268,0,0,0,0.0303919072969327,0,0,0,0.290184412937596,0,0,0.00912874550055416,0,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0,0,0,0.110166695525713,0,0,0.0867874302124416,0,0,0.0011552467689413,0.0355739617808098,0,0,0.323629509249929,0,0,0,0.119802812211286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16683610388945,0,0,0.31107395315223,0,0,0,0,0,-0.11050199951216,0,0,0,0,0,0,0,0
X600089.SH,0,0.0916445600232264,0,0,0,0,0.0989996860114697,-0.0220438153499754,0,0,0,0,0,0,0.0941996127518729,0,0,0,0,0,0,0,0,0.140359085394866,0,0,0,0.0919180817993096,0,0,0.0270750738606958,0,0.0462412137933802,0,0,0,0,0,0,0,0,0.00112342421752742,0,0,0,0,0,0,0,0,0,-0.0443872594939524,0,0,0,0,-0.0111147230620503,0,0
X600372.SH,0,0,0,0,0,0,0,0.124635096698406,0.094502187236571,0,0,0,0,0,0.0125134791358305,0,0,0,0,0,0.0372605823897452,0,0,0,0,0,0,0,0,0,0.0630904440569968,0,0.0393970387467224,0,0,0,0,0,0,0.0123203665371095,0,0.0458357722433975,0,0,0,0.220442976445175,0,0,0,0.05010630534235,0,-0.011162951660737,-0.0189938021435762,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,-0.0110461135795618,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385090816907123,0,0,0,0,0,0,0,0,0.161116607750848,0,0.163618068767322,0,0,0,0,0.104254902506901,0.353827576696662,0,0,0,0,0.0490292263160225,-0.139976719267152,0,0,0,0,-0.0190665363868659,-0.0453797839114512,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,-0.120091974141748,0,0,0,0,0,0,0,0,-0.104718309154309,0,0,0,0,0,0.0927525776120692,-0.025496298811118,0,-0.0174356935041516,0,-0.229508007649339,0,0,-0.0531324642804247,0,0,0,0,-0.14409008267138,0,-0.0252513728118169,0,0,0.161327017658789,0,0,0,0.173167790066304,0,-0.0208579129485912,-0.163408775208159,0,0,0,0,0,0
Slope,0,0,0,0,0,0,-0.202439082655265,0,-0.0852308741924587,0,0,0,0,0,0,0,-0.119119208912005,0,0,0,-0.039333959628368,-0.382155323218861,0,0,0,0,0,0,0,0,0,0,0,0,0.83152677681728,0,0,0,0,0,0,-0.240512577424418,-0.0856524796157634,0,0,0,0,0,0,0,0,0,0.571131230406414,0,0,0,0.22698224252728,0,0
TED,-0.831032298665055,0,0,0,0,0,0,-0.0986088897870928,0,0,0,0.134418733546121,0,0,0,0,0.151703469415983,0,0,0,0.271401374413238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178382055077624,0.0959395025832354,0,0.148574337537198,0,0,0,0,0,0,0,0.0040061417256637,0,0,0.372461671721466,-0.34869204725842,0.069965479765433,0,0,0,0,-0.346708189717007,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,-0.1187015021866,0,0,0,0,-0.0268243002763295,0,0,0,0,0,0,0,0,-0.0130529318784914,0,-0.0170613026652879,-0.174953467887,0,0,0,0,0,0,-0.0122622672361154,0,0,0,0,0,0.0201079981586685,0,0,0,0,0,0,0,0,0,-0.0208515981036909,0.0161798666851651,0,0,0,-0.0607776272854645,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675973341871992,0,0,0,-0.0818514783130782,0,0,0,0,0,0,-0.0327525282736491,0,0,-0.284795751636196,0,0,0,0,0,0,0,-0.0359338770696431,0,0,0,0.0223812875041447,0.0531401655804702,0,0,0,0,0,0,0,0,0,0.023278382688814,-0.0619613613953866,0.148566999982234,0,0,-0.0906032982842434,0,0
MKvol,0,0,0,0,0,0,0,-0.000870289381357191,0,0,0,0,0,0,0,0,-0.000447862338135833,0,0,0,0,0,0,0,0,0,0,0,0,0.00111727282337093,0,0,0.00370887972624858,0,0,0,-0.00541470930325355,0,0.00435976648363289,0,0,-0.00377799296497314,0,0,0,0,0,0,0,0,0,8.70335088675767e-05,-0.00188152418540675,0,0,0,0.0162962918996745,0,0
CarbonVol_Shenzhen,0,0.0698306363763013,0,0,0,0,0,0,-0.0428281972260127,0,0,0,0,-0.159472941703515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0584548075733892,0,0,0,0,0,0,0,0,0,0.236736257046701,-0.145345975142011,0,-0.130716915302443,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0.00401145743895094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00743771470080362,0,0,0,0,0,-0.00769491741302644,-0.0146051316641586,0,0,0,0,0,0,0,0,0,-0.0233639097480842,0.00210957608111217,0,0,0,-0.0434143101600598,0,0
CarbonVol_Hubei,0,-6.7762635780344e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00175259454825849,0,0,0,0,0,-0.00595632613128367,0,0,0,0,0,0,0,0,0,0,-0.00340893542062822,0.00197826118971056,0,0,0,0,0,0,0.000155446030226201,0,0,0.00630437838125231,0,-0.00180690956436788,0.00938064986437034,0,0,0,0.00641702307015646,0,0
