,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002236.SZ,X002475.SZ,X000338.SZ,X600031.SH,X002008.SZ,X002456.SZ,X000625.SZ,X600066.SH,X600487.SH,X300124.SZ,X601877.SH,X000100.SZ,X002241.SZ,X600809.SH,X300003.SZ,X002508.SZ,X002294.SZ,X600867.SH,X300136.SZ,X600522.SH,X600271.SH,X600566.SH,X000050.SZ,X000157.SZ,X600089.SH,X000981.SZ,X600177.SH,X600707.SH,X000596.SZ,X600498.SH,X002085.SZ,X002179.SZ,X002180.SZ,X600699.SH,X000661.SZ,X300142.SZ,X600584.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.532787468383461,0.204156630031637,0,0,0,0,0,0,0,-0.0835854240947409,0,0,0,0,0,0,0,0.0172523354041973,0,0,0,0,0,0,0,0,0,0,0,0,0.0565219004124677,0,0,0,0,0,0,0.0194840505416719,0,0,0,0,0,0,0,0,0,0.0116987324355946,-0.0116454284159099,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,-0.150230559730426,0.234578611272412,0,0,0.0485350285216413,0,0.303772310215422,0,0,0,-0.145614007708536,0,0,0,0,0.144105801303502,0,0,0,0,0,0,0,0,-0.0482486408190308,0,0,0,0,0,0,0,0.0680440756985714,0,0,0,0,0,0,0,0,0,0,-0.0236728861771263,0.0172968039047983,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,-0.0309590346020243,0,0,0.296849186747864,0.0940964673449012,0,0,0.0793576804240323,0,0,0.051685945014126,0.133633206163808,0,0,0,0.205519952273761,0,0.048112513695691,0,0,0,0,0,0,0,0.136014063905166,0,0,0,0,0,0,0,0,0.0734485280823161,0,0,0,0.0710648377443866,0,0,0,0,0,0,-0.0155176051193703,0.00107186824731939,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.372745091893728,0,0,0,0.0578885241350901,0.132319775817374,0,0,0,0.0492829865446532,0,0.0460812029415203,0.0642210991761254,0,0,0,0,0,0,0,0,0,0,0,0.12545679234443,0,0,-0.0990400664126768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031669397012962,0,0,0.000586130031871223,0,0,0,0,0,0,0
X000858.SZ,0.00969911766162934,0,0,0.358260150014455,0,0,0,0.163016245293287,0,0,0,0.488497701957898,0,0.0246667379667114,0,0,0,0,0,0,0,0.0164615104834108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0163867950513649,0,0,0,0,0,0
X600276.SH,0,0,0.0523092761339467,0,0.0841399378897961,0,0,0,0,0,0.024331183519232,0,0,0,0,0,0,0,0,0,0,0.225676297972845,0,0,0,0,0.0192453055429331,0,0.201913174251412,0,0.0839471210150142,0,0.0324707768273579,0,0,0,0,0,0,0,0,0,0,0,0,0.0128950927224908,0,0,0,0,0,0.00486359690216178,0,0.0746447634939662,0,0,0,0,0
X000725.SZ,0.0225930205135686,0,0,0,0,0,0,0,0.448204167691688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183792020518189,0,0,0,0.0321696019617211,0,0.154061704041174,0.0337808114420733,0,0,0,0,0,0,0,0.0608526502424545,0,0,0,0,0.0608445061520157,0,0.206458769185068,0,-0.0266734852458171,0.0296385715572788,0,0,0,0,0,0
X002304.SZ,0.0812330670555696,0,0,0,0.242186764791252,0,0,0,0,0,0,0.139571295689373,0,0,0,0,0,0,0,0,0,0,0,-0.0183484614228411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204172670630026,0.0590645455201517,0,0,0,0,0,0,0,0,0.00215824673340605,-0.0068750849941389,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.407782430339836,0,0,0,0,0,0,-0.0729142479377308,0,0,0,0,0,0,0,0.239243425476804,0,0.0626518890233482,0,0.0958744661134864,0,0,0,0,0,0,0,0.413621881286945,0.0723671905469564,0,0,0,0,0,0,0.09587745286717,0.202129386792653,0.127751093384812,0,0,0,0,0,0,0,0,0.0144812601184775,0,0,0,0,0,0
X600690.SH,0,0,0.0170776997879025,0,0.466994646040248,0.0940859699550178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126364351908403,0,0,0,0,0,0,0,0,0,0,0,0,0.0172541782502185,0,0,0,0,0,0,0.118475804048458,0,0,0,0.00992798069073164,0,0,0,0,0,0
X600703.SH,0,0,0.275703789557838,0,0,0,0,0,0,0,0,0,0,0.357390533003495,0,-0.196244682724763,0,0.0958797985617064,0,0,0,0.0207145204996289,0,0,0,0,0,0,0,0,0,0,0.205138224613367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239617365741092,0,0.00165527189739353,-0.0372205725954508,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.485674509719653,0,0,0,0,0,0,0,0,0,0,0,0,0.080616757382375,0,0,0,0,0,-0.0474760509457227,0,0.0385296334956589,0.0835326366038223,0,0,0,0,0.0831420534137105,-0.111167257959776,0,0,0,0,0,0,0,0,0.216729838186625,0,0,0.00742723704137428,0,0,0,0,0,0,-0.0050885962539488,0,0,0,0,0,0,0
X600741.SH,0,0.738198678644479,0,0,0,0,0,0,0.380325728672638,0,0,0,0,0,0,0,-0.154839652462138,-0.139381508345107,0,0,0,0,0,0,0,0,0,0.02373784151035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.183814841515517,0,0,0,0,0,0,0,0,0,0,-0.0194832745335086,0,0,0,0,0
X002236.SZ,0,0,0,0.330761976222329,0.246486503782591,0,0,0,0,0,0.127464135893811,0,0,0,0,0.320019161685807,0.115200315627332,0.0346600443959989,0.117788284704672,0,0,0,0,0,0,0,0,0,0,-0.0565500870211342,-0.0311666778693393,0.0694188396257128,0,0,0,0,0,0,-0.124008516936699,0,0,0,0,0,0,0.0960137029209821,0,0,0,0,0,0.00427733085297339,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00302648421048806,0.338590446304722,0,0,0,0,0.172004120239987,0.091188611587942,0,0,0,0,0,0,0.0186873337261346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064483440627149,0,0,0.00338439474988798,0.00297131550674184,0,0,0,0,0,0
X000338.SZ,0,0,0.0828719263637627,0.109389373157218,0,0,0,0,0,0,0,0,0,0,0,0,0.526551951295664,0,0,0.0633879359273301,0,0,0.0263281726331203,0,0,0,0,0,0,0,0,0,0,0.289179434065226,0,0,0,0.0300009252067805,0,0,0,0,0,0,0,0,0,0,-0.09889641165397,0,0,-0.0402384940298079,0.0574756487177377,0,0,0,0,0,0
X600031.SH,0,0,0,0.0066226987482116,0,0,0,0,0,0,0,0,0.167767382529126,0.112063613961801,0,0.176190380311493,0,0,0,0.062692697297212,0,1.73472347597681e-18,0,0.112597608351634,0,0,0,0,0.105664015732792,0,0,0,0,0,0,0.173005917109376,0,0,0,0,0,0,0,0,0,0,0,-0.248965856987911,0.181642848416701,0,0,0.0188512079310494,-0.0376898607484915,0,0.121518641783652,0,0,0,0
X002008.SZ,0,0,0.173361515344497,0,0.0929517284734382,0,0,0,0.424677106129443,0,0,0,0,0.163060158523758,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0215945730726613,0.0968719294689416,0,0.114631792490533,0,0,0,0,0,0,0.233412433102646,0,0,0,0,0,0,0,0,0,0,0,0,0.169100259013598,0,0,0,0,0.017572559135749,0,-0.122222070899418,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.178516193688866,0.886388906494962,0,0.121776434602596,0,0,0,0,0,0,0,0,0,0,0,0.0126594904889297,0,0.115039941704852,0.26372495505504,0,-0.269325645210215,0,0,0,0,0,0,0,-0.112408754806646,0,0,0,0,0,0,0,0,0,-0.00932328014346375,0.019305152632721,0,0,0,0,0,0
X000625.SZ,0,0,0,0,-0.017545556148186,0,0,0,0,0,0,0,0,0,0,0.0667920415112293,0.176003470284607,0,-0.039654557938696,0,0,0,0,0,0,0.216532301859657,0,0.0561419011887317,0,0,0,-0.0616154876416877,0,0.0779884831241416,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108751217112976,0,0,0,0,-0.00257362895461983,0,0,0,0,0,0
X600066.SH,0,0,0,0.0109693751231975,0,0,0,0,0,0,0,0,0.184458944640976,0.0766427846195314,0.0169396665310829,0,0,0,0.104066596305768,0,0,0,0,0,0,0,0,0,0,0,0.116558634521802,0,0,0.067502273977917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00891989946190922,-8.67361737988404e-19,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0.219802085520584,0,0.179170350162291,0,0,0,0,0,0.0570710290283541,0.0508698563479477,0,0,0.364031273670717,0,0,0,0,0.283679253932593,0.110068675708566,0,0,0,0.00783594000738304,0,0,0,0,0.36255567719785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013086486154226,0.00817940953460167,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0.109324330486983,0,0,0,0,0,0,0.0461609627395846,0,0.12319408398931,0,0,0,0,0,0,0,0.0542397426220743,0.0668429832241403,0.0836636469977232,0,0,0,0,0,0.00358346580252045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220251165184936,0,0,-0.00844231792364454,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,-0.219480079558144,0,0,0,0,0.13404047422709,0,0,0,0.312679829291639,-0.104788098457032,-0.0475591203889341,0,0,0.153517174758691,0,0,0,0,0,0,0,0.0570162207831891,0,0,0,0,0,0,0,0,0,0,0,0,0.114424589538286,0,0,0,0.0392696045226486,0,0.284375664411985,-0.0585272632178648,0,0,0.0361166321589657,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.191770419268499,0,0,0,0,0,0,0,0.0666276991920312,0,0,0.00983537655654845,0,0,0,0.227295356939487,0,0.105674907144858,0,0,0,-0.0833611872518083,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139725009623313,0.170077223848214,0,0,0,0,0,0.0148824460377529,0,0,0,0.00917633965532443,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0.0254327839481465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183386067653039,0,0,0,0,0,0.21196962458231,0,0,0.17614576602965,0,0,0,0,0,0,0.137172602410809,0,0,0.0606964391719551,0,0,0.0771628428685993,0,0,0,0.0161928217934846,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0.339489511475889,0.350256454376143,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0.221281398930973,0,0,0,0,0,0,0.11631690116115,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0554244814756357,-0.129563375325331,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0.270233976023122,0,0,0,0,0,0,0,0,0.0547001113478522,0,0,0,0,0,0,0,-0.04048479586906,0,0,0.211700686160746,0,0,0,0,0,0,0.00939211340161154,0.0223272656302236,0,0,0,0,0,0,0,0,0,0.236986459158866,0.0122589564438217,0,0,0,0.0604332594759419,0,0.0954495169100506,-0.127304401401923,0,0,0,0,0,0
X002508.SZ,0,0,0,0.672243519667237,0,0,0.173849734918479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123561873846442,0,0,0.181869764893498,0,0,-0.126488551937389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0415690374007383,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0.0762656296805175,0,0,0.0958552208417836,0,0,0,0.0993483974034792,0,0,0,-0.00829876169584876,0,0,0,0,0.0729991346112962,0,0,0,0,0,0,0,0,0,0.0612667359133225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.152280251312883,0,0,0.0178965743259122,-0.0756627650919826,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0.0948556440988739,0.0730947805900065,0,0.0727131307133224,0,0,0,0,0,0,0,0,0,0.143699252154823,0.282515533748521,0,0,0,0,-0.0435454404524868,0,0.256833871503887,0,0,-0.0680768055495383,6.93889390390723e-18,0,0,0,0,0,0,0,0.0319623068315608,0,0,-0.0446625412025402,0,0,0,0.17206485512043,0,0,0,0,-0.0088332090084577,0,0,0,0,0,0
X300136.SZ,0,0,0.392541914898673,0,0.0214126310174746,0,0,0,0,0,0,0,0,0,0.0404379449471801,0,0,0,0.635588246860699,0,-1.38777878078145e-17,0,0,0.176334613028618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118943733669239,0,0,0,0,0,0,0,-0.552036827000156,0,-0.0358510889514061,0,0,0,0,0,0,0
X600522.SH,0.145854012681808,0,0,0,0,0,0,0.111593628206936,0,0,0.00401832625029754,0,0,0,0,0,0,0,0,0,0,0,0,0.0817363720912625,0,0,0.0173191272089901,0,0,0,0,0,0,0,0,0.0205888070145644,0,0,0,0,0,0.128788797270265,0,0,0,0,0,0,0,0.270314439831414,0,0.00710861383476152,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0.174122674491549,0,0,0,0,0,0,0,0,0,0.101775359927386,0.208614409189067,0,0.249789423852467,0,0,0.0676162980951949,0,0,0,0,0,0,0,0,0,0,0,0.178327250108155,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0394723647087143,-0.0363053342003618,-0.209560302191504,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0.0347106759609463,0,0,0,0,0,0,0,0,0,0,0,-0.125277105592004,0,0,0,0,0,-0.0733305727462451,0.323383217058368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10747323477968,0.241516882466437,0,0,0,0.0492076938914315,0,0,-0.00940517398059501,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0495951954402985,0,0,0,0,0,0,0,0.0544250130298735,0,0,-0.0164692209063055,0,0,0,0,0,0,0,0,0,0.873289808049263,0,0,0,0,0.172151079630259,0,0,0,0,0.434217684776169,0,0.0181771320241554,-0.00569305203827643,0.0418505627303527,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.0341400304848694,0.018492769638962,0,0.0995987854754595,0,0,0,0,0,0,0.0566986485372502,0,0,0,0,0,0,0.044204265176077,0,0,0,0,0.0802328539537267,0,0,0,0.0161148327546767,0,0.0630436196585275,0,0,0,0,0,0,0,0,0,0,0,0.173560681961525,0,0,0,0,0,0,-0.00223530267138566,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0.0198020647896554,0,0,0,0,0,0,0,0,0.266300586513627,0,0,0,0,0,0,0,0,0,0.12763672470909,0.0670111949112842,0.0371599244748129,0,0,0,0,0,0,0.00261963202067367,0.113328450178507,0.0508539348063647,0,0,0,0,0,0,0,0,0,0,0,0,0.0790631517465808,0,0,-0.0152097195016614,0,0,0,0,0,0
X000981.SZ,0,0,0,-0.10610519543871,0,0,0.103926216993814,0,0,-0.0793116132880592,0,0,-0.014908137308986,0,0,0.0647364444415974,0,0,0,0,0,0,0,0,0,0,0.115969255881528,0,0,0,0.0199358662651597,0,0,0,0,0,0,0,0,0,0,-0.0831625110535492,0,0,0,0,0,-0.00856469002490796,0,0,0,-0.0193732193099181,0.00918298321398008,0,0,0,0,0,0
X600177.SH,0,0,0,0,-0.0179381357278855,0,0,0,0,-0.206668202843576,0,0,0,0,0,0,0,0,0,0,0,-0.073415488539579,0,0,0,0.134563330328867,0,0,-0.11457204067443,0,0,0,0,0,0,0.305687997203652,0,0,0,0,0,0,0.0833917184453911,0,0,0,0,0,-0.0216307199991479,0,0,0,-0.0331735304496893,0,0,0,0,0,0
X600707.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584347474693709,0.109772331178557,0,0,0,0,0,0,0.024133835658416,0,0,0.179974791585072,1.73472347597681e-18,0,0,0,0.0592377975046675,-0.0657383432548717,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365145171601138,-0.0225948334996021,-0.0231954223307532,0,0,0,-4.98100042147893e-05,0,0,0,0,0,0,0
X000596.SZ,0.47828496061952,0,0,0,0.0895795954616745,0,0.00629622197449223,0,0,0,0,0.13401260285676,0,0,0,0,0,0,0,0,0,0,0,0,0.167468083115838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0220228345357398,0.150167834488878,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0.117223306251288,0,0.186376094867952,0,0,0,0,0,0,0,0,0.188433205813958,0,0,0,0,0,0.0639556837827655,0,0.0469636802355465,0,0.22704403924028,0,0,0,0,0.0183601090952461,0,0,0.215933244764157,0,0,0,0,0,0,0,0,0,0,0.0538013617886455,0,0,0.166656565788737,0,0,0.0254741284686102,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0.51689392183913,0,0,0,0,0,0,0,-0.188035413282254,-0.302768744657554,0,0,0,0,0,-0.00273333535648837,0,0,0,0,0,0,0,0,-0.0858325272886692,0,0.177903563925207,0,0,0,0,0,0,0,0,0,0.199784356296148,0.103827104914396,0,0,0.0814650432229256,0,0,0.0370267504755106,-0.0430238419520627,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.000341956022276954,0.0401610708766561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150314293766546,0,0,0,0,0,0,0,0.0215104133509828,0,0,0,0,0,0.036081637819138,0.0902437077833364,0.211102821233375,0,0.0818386701599632,0,0,0,0.163910792887029,0,-0.0448733121220001,0.0474989173185822,0,0,0,0,0,0
