,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X600276.SH,X000858.SZ,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X000100.SZ,X002292.SZ,X600690.SH,X600703.SH,X600066.SH,X600741.SH,X002241.SZ,X002236.SZ,X600031.SH,X002506.SZ,X000559.SZ,X600118.SH,X002049.SZ,X002475.SZ,X000157.SZ,X600372.SH,X000568.SZ,X000338.SZ,X300003.SZ,X002294.SZ,X002074.SZ,X600089.SH,X600867.SH,X300124.SZ,X600582.SH,X002085.SZ,X002465.SZ,X600177.SH,X002180.SZ,X601877.SH,X002007.SZ,X000869.SZ,X600498.SH,X600584.SH,X002456.SZ,X000550.SZ,X300001.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144700100692886,0,0,0.220543447421053,0,0,0.133047109260128,0,0,0.0313088493117817,0.249493471665493,0,0,0,0,0,0.217645301516373,0.033090286428917,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,-0.0142351087653319,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0.228727338488187,0.0370378060824454,0,0,0,0,0,0,0,0,0,0.0378358325773381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198917186309209,0,0.287277147586679,0,0.219381820257231,0,0,0.0488233450475349,-0.0110294381777418,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0969272947189188,0,0,0,0,0.0864853732797222,0,0,0.0483160931739467,0,0,0,0,0,0,0,0.14971960959534,0,0,0.0618839809713121,0,0,0.0735500201690442,0,0,0,0.0901418884348106,0,0.198794465232446,0,0,0,0,-6.93889390390723e-18,0,0.182826673958746,0.0770397340417641,0,0,0.00694404818703579,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0.119821730363317,0,0,0,0,0.0255413301778933,0,0,0.0531049529104566,0,0,0,0,0,0.273897471183724,0,0.0665979648040256,0,0,0,0,0,0,0,0,0,0,0.0137638621520951,0,0,0,0.139473444079631,0,0.117065248821754,0.0550396851354861,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.013230702289367,0,0,0,0,0,0.0235639634164576,0,0,0,0,0,0.0801115355429373,0,0,0.00660069540615903,0,0,0.00627179954779281,0,0,0,0,-0.119281126110196,0,0,0,-0.00226868470642383,0,0,0,0.522045428673375,0,0,0.0082241740083176,0,0,0,0.0975332131695352,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443236778942734,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12406570637016,0,0,0,0,-0.0414614011542824,0,0.219612709912078,0.0610766687262497,0.182255024999655,0,0,0,0,0,0,-0.0069373316454891,-0.0235639964801176,0,0,0,0,0,0
X000157.SZ,0,0,0,0.0851078973795501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430010004677449,0.134488172023143,0,0,0,0,0,0,0,0,0,0,0,0.0804654942777028,0,0,0,0,0,0,0.0194104410128594,0,0.0889036836560717,0,0,0,0,0,0,0,0,0,0.00748948452051894,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119321263205777,0,0.425768660190012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302923806706326,0,0,0,0.0850915101955435,0,0,0.199009090919414,0,0,0.0210033501213507,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0,0.102561882515618,0,0.0129411852992808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102185667970144,0,0,0,0,0.0685570686825311,0,0.0518757649893509,0.0508479723312619,0,0,0,0,0.0152913519387957,0.0599274206571732,0.164801030935328,0,0,-0.0110056870054807,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.132472999454759,0,0,0,0.0487143891357699,0,0,0,0,0,0,0.264259572711679,0.071073635960526,0.123394306774721,0.00182243539096182,0,0,0,0,0,0,0,0,0,0,0.170460036325109,0,0,0,0,0,0,0,0,0,0.0169301834336343,0,0.0837830775752502,0,0,0,0,0,-0.00502156283153896,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280654431834124,0,0,0.0389046983002077,0,0,-0.0133663542864524,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271418342334767,0,0.00315852775386911,0,0,0.0219454865249104,0,0,0,0,0,0,0,0,0.059182127108701,0,0.0635683542821218,4.33680868994202e-19,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082050017145052,0,0.0558224530956078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209729155173652,0,0.0667491697233646,0,0.0691604843636381,0,0.126925105037846,0.0175312722709366,0,0,0.00915608301937729,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0.185534950565131,0,0,0,0,-0.0585408282658367,0.104737553613656,0,0,0.0878095268138907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00826066902074713,0.0499658224263782,0,0,0,0,0,0,0.40723786980871,0,0,0,-0.00398190502246743,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.15907690592929,0.0334338588012492,0,0,0.0424862883841571,0,0,0,0,0,0,0,0,0.000179163586990471,0,0,0,0.124451844674569,3.0930870564543e-05,0,0.00902193716587109,0,0,0,0,0,0,0,0,0,0.234921863442917,8.67361737988404e-19,0,0.0866252128449545,0,0,0,0.17443280709389,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0
X600867.SH,0,0,0.237844647711119,0.169895103395929,0,0,0,0,0,0,0.0423723061929233,0,0,0,0,0,0.194172467350358,0,0,0.0800930364590955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125206276211533,0,0,0,0,0.01607501021703,0,0,0.00186287661655091,0,0,0,0,-0.03614891931937,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11611570235802,0,0.0558980876749808,0.0626103618953573,0.166247318926741,0,0,0,0,0,0,0,0,0,0.150420856636094,0,0,0,0,0,0,0,0.0329494526378323,0.00400283690266976,0.210483700312865,0,0.0821402023798039,0,0.00118597340117827,0,0,0.0852021537733037,0,-0.0212320870608278,0,0,0,0,0,0,0
X600582.SH,0,0,0.0843311496756341,0,0,0,0,0.0306694044380492,0,0,0.163243364336621,0,0,0,0,0,0,3.46944695195361e-18,0,0.0799472407235253,0,0,0,0,0,0,0,0,0.133714269773669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180592569020176,0.170088880184244,0,0,0.000357713531927126,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0.142770814145699,0,0,0.0843617952056404,0,0,0,0,0,0,0,0.108924138398533,0.258342557934806,0,0,0,0,0.0618390509677092,0,0,0,0.0295417051226313,0,0,0,0.196683364893747,0,0,0,0,0.0123138785342801,0,0,0,0,0,0,0,0,0,0,0.0628740184946208,-0.00886002665927166,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106652754362452,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.479661301644806,0,0,0,0,0,0,0,0,0.0567059961657402,0,0,0,0,0.0427020711140441,0,0.244170613093184,0.0873409733542305,0,-0.215486787647854,0.0180174577399339,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.113788505146379,0,0.0165335589804025,0,0,0,0,0,0,0,0,0.00541360760546064,0.494469855465845,0,0,0,0,0.0317867196158276,0,0,0,0,0,0,0,0,0,0.0995495613623924,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0117804550441247,0,0,0,0,0,0,0,0.0726185257371064,0,0.165968947495206,0,0,0,0,0,0,0,0,0.148395308616521,0.0551513603697632,0,0.0741666873103637,0,0,0,0,0,0,0,0,0,0.123949223533191,0.0668527695155648,0,0.153629710612475,0,0,0,0.0466460079329873,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0.19117069438836,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139638318864952,0.17152527049164,0.176412540482448,0,0,0,0,0,0,0,0,0,0,0,0.108921440798627,0.110050840726118,-0.0235373130627057,0,0,0.32352937179354,0,0,0,0.00169677704040927,0,0,0,0,-0.198295765414201,0,-0.113686378160935,0.205335386643946,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212263585722108,0.0939921024801458,0,0.015633861541574,0,0,0,0,0,0,0,0,0,0.525921734569457,0,0,0.03272241970323,0.086644965487087,0,0,0,0,0,0,0,0.0620820143500585,0,0,0,-0.00683907464241511,0,0,0,0,0,0,0
X000869.SZ,0,0,0.219368312705277,0,0,0,0,0,0,0,0,0,0,0.0819376098954312,0,0,0.00689718263053845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594695466536713,0,0.0831290030021213,0,0.0740462125847587,0,0,0,0,0,0,0,0,0,0.013073171292617,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0665820477712259,0.322676847811577,0,0,0,0,0,0,0,0,0,0,0,0.148329232910678,0,0,0,0,0,0,0.0458413769355455,0,0.102448995977062,0,0,0.108391052950847,0,0,0,0,0.114910478397746,-0.0653960823600091,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097667733283187,0,0,0.12507868733237,0,0,0,0,0,0.241921966555916,0,0,0,0,0.107728073890491,0,0,0,0,0,0,0,0.107064867309149,0,0,0,0.20077437835894,0,0,0,0,0.0293528286743341,0,0,0,0,0,0,0,0,0
X000550.SZ,0,0.134088253647542,0,0,0,0,0,0,0,0.156790860721804,0.213921668555625,0,0,0,0,0,0.0365604471551923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272187175354375,6.93889390390723e-18,0,0,0.057852574261562,0,0.00323229352088768,0,0,0,0,0,0,0,0,0,0,0,-0.100885622974471,0,0,0,0,0,0,0
X300001.SZ,0,0,0,0,0,0,0,0,0,0,0,0.244624404463928,0,0,0,0,0,0,0,0.084277897622966,0,0,0,0,0,0.156195337048421,0,0,0,0,0.114177127723958,0,0,0,0.0195372023858863,0.195005171765201,0,0,0,0,0,0,0,0,0.00104284108641384,0,0,0.0204566874178903,0,0.0234718685546384,0.0243702344954978,0,0,0,0,0,0
X000050.SZ,0,0,0,-0.272775723780721,0,0,0,0,0,0,0,0.0874944041073958,0,0,0,0,0,0,0,0.158421340496571,0.104926290122086,0,0,0,0,0,0,0,0,0,0,0,0,0.210090990626496,0.150759045446512,0,0,0,0.0682556831103943,0,0.182042820127436,0,0,0,0.0721946043505486,0,0.0280438439281305,0,0,0,0.0143971599280635,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,-0.15602259153654,0.0123062180020708,0,0,0,-0.0296539448696785,0,0,0,0,0,0,0.0521584231123015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0950807849500222,0,0.0978317084651163,0,0.0959894073918005,0.150145822841025,0,-0.0442810826151128,0,0,0,-0.000451569984316976,-0.0567366302564966,0,0,0,0,0,0
Slope,0,0,0,0,0.147572469504147,0,0,0,0,0,0,0.402062016958461,0,0,0,0,-0.0663985860131251,0.185886292451221,0,0,-0.100991101318685,-0.410015348440465,0,0,0,0,0,0,0,0,0,0.231005407211725,0,0,0,0.177440929856096,0,0,-0.0239587878735662,0,-0.631012625430935,0,0.454253478525415,0,0,0,0,-0.469690681608796,0,0,0.11793951467097,0.221336734726869,0,0,0,0,0
TED,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0251490472603524,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-0.09052744364841,0,0,0,-0.0721630667622492,0.00136311852649168,0,0,-0.324673506533316,0.0530749767769237,0,0,0,0,0.565441325141902,0,0,0,0,0,4.13190066735599,0
RealEstate_excess,0,0,0,0.124665038938913,0,0,0.0298223977314863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.129350252430298,0,0,0,0,0,0,0,0,0,0,-0.0357718232288133,0,0,0,0,0,0,0,-0.0527272485619777,0,0,0,0,-0.0295625098258621,0,0,0.0814912365041305,0,0.221812547879037,0,0,0,0
MKreturn,0,0,-0.100352292903723,0,0,0,0,0,0,0,-0.201707101378284,0.0100394248273111,0,0,0,0,0,0,0,0.0996098410545044,0,0,0,-0.0631979942789245,0,0,0,0,0,0,0,0,0,0,0,-0.00603693352775785,0,0,0.0815709974660154,0,-0.00126848774375705,0,0,0,-0.0962612104822845,0,0,0,0,0.0201837768894441,0.00348470696080749,0.895275602189555,0,0,0,0,0
MKvol,0,0,0,-0.00295885125866219,0,0,0,0,0,0,0,0,0,0.00183430242111862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000368904398148223,0,-0.00673360378957657,0,0,0.00902552008029729,0,0.0117859102596118,-0.0106989052360639,0,-0.0097663542210141,0,0,0.159386548267588,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.00113690176703762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00357686380100973,0,0,0,0,0,0,0,0,0,0,0.00260507270889564,-0.00683747036874115,0,-0.0126627253404949,0,0,0,0,0.0111913942440379,-0.0305772038385158,0,0,0,0,0.146735766838419,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.00194201177531566,0,0,0,0.00230120276566903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00339178812234221,0.0079436394733597,0,-0.00470662809988708,0,0,0,0,0,0,0.00208148603538535,0,0,-0.000805960044475826,0.0114979305383131,-0.011424515970607,0,0,0,0,-0.0101113943806446,0
