,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X000568.SZ,X002236.SZ,X002475.SZ,X000338.SZ,X600031.SH,X002008.SZ,X002456.SZ,X000625.SZ,X300124.SZ,X601877.SH,X600487.SH,X600066.SH,X300003.SZ,X000100.SZ,X002241.SZ,X600809.SH,X002294.SZ,X600867.SH,X300136.SZ,X600271.SH,X600522.SH,X002508.SZ,X000050.SZ,X600566.SH,X600089.SH,X000981.SZ,X000157.SZ,X600498.SH,X600177.SH,X000596.SZ,X600707.SH,X000661.SZ,X002179.SZ,X600699.SH,X002180.SZ,X300142.SZ,X600584.SH,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.402593247819343,0.000945638443390323,0.0390178236115062,0.0400035462506567,0,0,0,0,0.0808975874863274,-0.126303471836019,0,0,0,0,0,0,0,0.0628280163597475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055290220668463,0,0.18182737733056,0,0,0,0,0,0.12797416026853,0,0,0,0.0058210697484425,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,-0.184611410502973,0.0507106537472524,0,0.202365350577697,0,0,0.32337603905527,0,0,0,-0.100014563154515,0,0,0.156014031771353,0,-0.06039001738981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000409173831589049,-0.0107589275220358,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.0221431927018219,0,0.248477431369127,0,0,0,0.172340391290159,0,0.0509822761508449,0,0.0392817299532744,0,0,0,0,0.271690608787837,0,0,0,0,0,0,0.0716012598768172,0.103975879978029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00471749921008594,-0.0101033169596009,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.313958022762717,0,0,0,0,0.101547867474203,0,0,0,0.0717263504928397,0,0,0.0536388635199629,0.0320356423628556,0,0,0.0392620642058897,-0.0847846241733525,0,0,0,0,0,0,0,0.0877007235876097,0,0,0,0.234231124829218,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0796683349819997,0,-0.0305298574177776,0,0.00690415621683785,-0.0154688656033416,0,0,0,0,0,0
X000858.SZ,0,0,0,0.339016302460281,0,0,0,0.210812405760533,0,0,0,0,0.484109182145856,0.0519662474576839,0,0,0,0,0,0,0,0,0.00965189123211326,0,0,0,0,0,0,0,-0.0118519346772184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0362164893090084,0,0,0,0,0,-0.00317262222891132,-0.00995365469120141,0,0,0,0,0,0
X600276.SH,0,0,0.104337521136084,0.0580633792835253,0.0617647993488775,0,0.052105668857548,0,0,0.0556145333379561,0,0,0,0,0,0,0,0,0,0,0,0,0.234899049300821,0,0,0,0,0.0312888900075968,0,0.0872855260920954,0,0,0,0.119568538334628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00304188230484521,0,0,0,0,0,0,0
X000725.SZ,0.108560988264482,0,0,0,0,0,0,0,0.222716624312078,0,0,0,0,0,0,0.0603511453818255,0,0,0,0,0,0,0,0,0.167588421710481,0.197411209863136,0,0,0,0.053230083682101,0,0.00474317873644466,0,0,0,0,0.0879932309782941,0,0,0.0718470511085688,0,0.0331239849596811,0,0.216634391853177,0,0,0,0,0.103981528479575,0,0,-0.0403311483368678,0.0524559668019474,0,0,0,0,0,0
X002304.SZ,0.243047295853109,0,0,0,0.0136764362024591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0576404150871502,0,0,0,0,0,0,0,0,0,0,0,0.409491508385722,0,0,0,0,0,0,0,0.197010154006485,0,0,0,0,0,0,0,0.0396850650445683,0,1.73472347597681e-18,-0.0110917361262278,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.374809800455496,0,0,0,0,0,0,0,0,0,0,0,-0.0472243771536271,0,0,0,0.326507679991703,0,0,0.217262592042763,0,-0.23019214583433,0,0,0,0.358015400283883,0,0,0,0.25704544281161,0,0,0,0.101963672414307,0,0,0,0,0,0,0,0,0,0,0,0,0.00642371075007233,0,0,0,0,0,0
X600690.SH,0,0,0,0.325354035435919,0.10045266614342,-6.93889390390723e-18,0,0,0,0,0,0.215135415948911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244372326771714,0,0,0,0.146572730896073,0,0,0,0,0,0,0,0.039536838098788,0,0,0,0,0.0180334279650206,0,0,0,0,-0.012047923950074,0.00791479756983728,0,0,0,0,0,0
X600703.SH,0,0,0,0.205111056238424,0,0,0,0,0,0,0,0,0,0,0.100675853414476,-0.20597611420201,0,0,0.0928691834706782,0,0,0,0.228752091765931,0,0.0855093572193127,0,0,0,0,0,0,0,0.439087301798736,0,0,0,0,0,0,0,-0.221245770955571,0,0,0.0449927421211038,0,0,0.0093426205326748,0,0.324008220806357,0.0728195969284368,0,0,-0.00235009970842846,0,0,0,0,0,0
X600741.SH,0,0.683745198776116,0,0,0,0,0,0.00691713438563028,0.0444914252660917,0,0,0,0,0,0,0,0,0,0,0,0.0458057692680911,0,0,0,0,0,0,0,0.0873756477694563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107645386402833,-0.278736764721441,0.122105010688265,0,0.00454365958998596,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0.0125936733422234,0.4348611575665,0,0,0,0,0,0,0,0,0,0,0.101490418541587,0,0,0,0,0,-0.0503697345984182,0,0,0,0,0,0.135783350766279,0,0,0.0253670552478721,0,0,0,0,0,-0.0630100065718295,0,0,0,0,0.244170698566207,0,0.0789191566759435,0,-0.0686817337877815,0,0,0,0,0,0,-0.0116190150015719,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.329243676436296,0,0,0,0,0,0,0,0,0,0,0.471945915510352,0,0.475568463567152,0.264347110366495,0,0,0,0,0,0,0,0,0,-0.0645345834374212,0,0.0166281301906857,0,0,0,-0.11360954629638,0,0,0,0,0,0,0,0,0,0,0.0163174352480101,0,0,0,0,0,0.0267113911983129,-0.0280175619369741,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347064865556801,0,0,0,0,0.284483976013821,0,0,0.0799353335360432,0,0,0,0,0,0,0,0,0.0545714093551238,0,0,0,0,0,0,0,0,0,0,0,0,0.0764479088509973,0,0,0,0.049042443313585,0.0292202617494,0,0,0.00530246384260168,0,0,0,0,0,0,0
X000338.SZ,0,0,0.0995196220205614,0,0,0,0.168326603364578,0,0,0.0375982371400686,0,0.0229955907558271,0,0.030271724169645,0,0,0.47173060492143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101669713995002,0,0,0,0,0,0,0,0,0,0,0,0.0574436740024173,0,0,0.0831790409367568,0,0,0,0,-0.0120378404256999,0,0,0,0,0,0,0
X600031.SH,0,0,0,0.107889137958202,0,0,0,0,0.128397439770682,0,0,0.187918201935818,0,0.0272798219631047,0,0.269270458630114,0,0,0,0,0,0.128398205625192,0.0252857620333498,0,0,0,0,0,0,0,0,0,0,0.0533123123709916,0,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.0422307174311284,0,0,0,0,0,0,0,1.73472347597681e-18,0.0173169544413111,0.227013350666253,0,0,0,0,0
X002008.SZ,0,0,0,0,0.111952213455619,0,0,0,0.147212712227484,0,0,0,0,0.0305727105871504,0,0,0,0,0,0,0,0,0.0697877307788967,0,-0.21519131682177,0.153847089707504,0,0.0725674297654445,0,0,0,0.297207853780003,0.000489507063300653,0,0,0,0,0,0,0,0,0,0,0,0,0.132311429475889,0,0.0718363373465312,0,0,0,0.00707457167562942,0,0,0,0,0,0,0
X002456.SZ,0,0,0.175034952523662,0,0,0,0,0,0,0,0,0,0,0,0.788111608449806,0.0848145654876786,0.39702380596679,0,0,0,0,-0.00127342051360039,0,0,0,0,0,0,0,0,0.264404400244754,-0.0567554148656352,0,0,-0.092860099519477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00702013299912505,0.0185376307602487,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.0245519632898766,0,0.0430019487473424,0,0,0,0,0,0,0,0.190495364943543,0,0,0,0,0,0,0,0.0267290995101937,0,0,-0.0354126950902595,0,0,0,0.129078125890293,0,0,0,0,0,0,0,0,0,0,0,0.0791242347617021,0,0,0,0,0,0.123610747956109,0,0,-0.00308647584388023,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00232257442278918,0,0.180759533997338,0,0.18809573162329,0,0,0,0,0,0,0,0.14252312473731,0,0,0,0,0,0.0684290899669987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00309535777562653,0,0,-0.0287624583249559,0.0315942002918912,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,-0.191648773974301,0,0,0,0,0,0.112375733242166,0,0,0.355527647764309,-0.206706581887934,-0.0627746471286096,0,0,0,0.204946085040222,0,0,0,0,0,0.0645555268327962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249771380515222,0,0,0,0.00517005539744142,0.0326449988038108,0,0,0,0,0,0
X600487.SH,0,0,0.0153721310401695,0,0,0,0.172482014932692,0,0.40285012258139,0,0.134154383915235,0,0,0,0,0,0.145980094780086,0,0,0,0,0.0818948901010073,0,0,0,0,0,0,0,0.17405042763634,0,0,0,0,0.217037610349725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102973765564008,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0.0951189092255757,0,0,0,0,0,0,0,0.179643744222445,0,0.122651700855592,0.0175043819205586,0,0,0,0.0443234063979874,0,0.109205999555846,0.0565211593097809,0,0,0,0,0,0.0346077128158889,0,-2.16840434497101e-19,0,0.0250444661883291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0394021626537911,0,0,0.0106679202771726,0,0,0,0,0,0
X300003.SZ,0,0,0.117619049859695,0,0,0,0.178129837119296,0,0,0,0,0,0,0,0,0.103732039159125,0,0,0,0,0,0,0,0,0,0,0,0.255021577688061,0,0,0,0.132417048991924,0,0.0504085714938168,0,0.0193260111240839,0,0,0,0,0,0,0,0,0.226208438513899,0,0.0556608241482889,0.0260579417545756,0.00492387850889876,0,0,0,0.0257764309784424,0,0,0,0,0,0
