,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600271.SH,X600741.SH,X600066.SH,X002241.SZ,X600118.SH,X000568.SZ,X002236.SZ,X000100.SZ,X002292.SZ,X600031.SH,X600372.SH,X002475.SZ,X002074.SZ,X000559.SZ,X600177.SH,X002506.SZ,X000157.SZ,X000338.SZ,X300003.SZ,X300124.SZ,X002085.SZ,X002007.SZ,X002456.SZ,X002180.SZ,X002426.SZ,X002294.SZ,X000050.SZ,X600867.SH,X002249.SZ,X600089.SH,X000869.SZ,X002049.SZ,X002465.SZ,X002508.SZ,X600699.SH,X002179.SZ,X600498.SH,X601877.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0,0.0604259724021333,0,0,0,0,0,0,0,0,0,0.0132870667704063,0,0,0,0,-3.46944695195361e-18,0,0.0481527349743998,0,0,0,0,0,0,0,-0.0658217540886873,0,0,0,0.041127186991204,0,0.0206328496248745,0,0.0204701521861741,0,0,0,0,0.139593613194127,0,1.73472347597681e-18,-0.0344652490556093,0,0,0,0,-0.0868197835997873,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351799600693303,0.221087765974936,0.0830654804038751,0,0,0.0550068490133057,0,0,0,0,0,0,0,0,0.00786070036675847,0,0.138247049679126,0,0.0190239045486135,0,0,0,0,0.118046733782216,0,0,0,0,0.192011942243555,0.0523827895856175,0,-0.0536479915879311,0,0,0,0,0,0,0
X600741.SH,0,0.114791096182656,0,0,0.0320790815964853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416777559297636,0,0,0,0,0,0.056075989426244,-3.46944695195361e-18,0,0.140177407188546,0,0,0,0.0750003759729044,0.0245304608915115,0,0,0,0,0,0.0402700147367859,0,0.00567736648970889,0,0,0,0,-0.0967004336942244,0,0
X600066.SH,0,0,0,0,0,0.277023381261056,0,0,0,0,-0.0761743285679514,-0.0230489419968394,0,0,0,0.0587427539064884,0,0.136585552556606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0400645057290405,0,-0.0815277753079091,-0.0615919124476237,0,0.0557945507601739,0,0,0,0,0.104253357656598,0,0,-0.0321610929964629,0,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0.144727093754304,0.138560482534107,0.140015734121159,0,0,0,0.0622076502786801,0.122495642512156,0,0.0576834189184578,0,0,0,0,0,0,0,0,0,0,0.143637253874007,0,0,0,0.0498497233828336,0.201250539499371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534056006662214,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0.0501309756125482,0,0,0.0860015649092188,0,0,0,0,0.138124272519946,0,0.134895146287,0,0,0,0,0.0793815653235052,0,0,0,0.199480563616553,0,0,0,0,0.0284069677013799,0,0,0,0,0,0,0.046524571793452,0,0,0,0,0,0,0,0.00663371473178292,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.149154768163176,0,0,0,0,0,0,-0.00522740377149866,0,0,0.0619627258806916,0,0,0,-0.0599601356594822,0,0,0,0,0,0,0,0.0118635520900507,0,0,0,0,0,0,0.0591513951536984,0,0,0,0,0,0,0,0,0.157547390864771,-0.114429505254715,0,-0.0378203348592622,0.244911330644077,0,0.0193111568854072,0,0,0,0,0,0,0.234021237796953,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0.102061689375245,0,0,0,0,0,0,0,0,0,0,0,0.0932040129020257,0,0,-0.0351114358443885,0,0,0,0,0,0,0,0.0937618123776511,0,0,0.0762667212752185,0,0.0536338682724351,0,0,0.154061605009186,0,0.0198071741597446,0,0,0,0,0,-0.108261353831077,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.167778634205487,0,0,0,0,0,0,0,0.0229116339713724,0,0,0,0,0.0690176281884538,0,0.0559550952764067,0,0,0.00745808924798218,0,0,0,0,0,0,0,0.082684215440572,0.0244715468308923,0,0,0,0,0,0,0,0,0,0.0613267605832716,0,0.0614580440040181,0.042017143295644,0,0,0,0,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0.128442470632018,0,0,0,0,0,0.0588824484061441,0,0,0.115982536514006,0,0,0,0,0,0,0.0534268245456053,0,0.0249529101578014,0,0,0.210835544940613,0.00110288958999511,0,0,0,0,0,0,0.245883525006362,0,0.198115077893904,0,0,0.0788828331172773,0,0.00877921141108436,0,0,0,0.30687703352586,0,0,0.101775099092381,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0.195870782428869,0,0,0,0,0,0,0,0.0923054840440584,0,0.13686952788671,0,0,0,0,0.0581662502390573,0.185137329753713,0.207216579777847,0.0125979578922021,0,0,0,0,0,0,0,-0.0552529633876711,0,0.0250249428555671,0,0,0.090985196164671,0.0816239110179867,0,0,0,0,0.0160900615671992,0,0,-0.0278312505834342,0,0,0,0,0,0
X600372.SH,0,0,0.16149411329652,0,0,0,0,0,0,0,0,0.333523799819919,0,0,0,0.240918615446164,0.0487713139979036,0,0.187497548508885,0,0,0,0,0,0,0,0,0,0,0,0,0.0460138976157122,0,0,0,0,0,-0.0911002162264355,0,0,0,-0.0419145937013437,0.00993806380647586,0,-0.126294135597673,0,0,0,0.0990463438276566,0,-0.107561192489107,0.184221503178742,0,0,0,0.203726574700646,0,0
X002475.SZ,0.230769355539322,0,0,0.032678703678316,0.0899280644459856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169047764050459,0,0,0,0,0,0,0.0413613865610718,0,0,0,0,0,0,0,0,0,0,0.0187047553729161,0,0,0,0,0.0248762066452291,0,0.149725749026806,0,0,0,0,0,0,-0.0737242595906924,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310993081969674,0,0,0,0.297668992716956,0.0351351744251,0,-0.0365383844796371,0,0,0,0,0,0.00934786098273772,0,0,0.170086203619909,0,0,0,0.174145017490189,0,0,0,0.0456601291209812,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0.012647668240336,0,0,0,0,0.0336639436593842,0,0,0,0,0.16206036035307,0,0,0,0.0505530721035538,0,0,0,0,0.12289284694078,0,0.0695872436535783,0,0,0.0917739348462836,0,0.064001198016326,0,0.0456372779485867,0,0,0,0,0.104699624507189,0,0,0.148694229134486,0,0,0.0623106857072145,0,0,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150387959137382,0.167184069859827,0,0,0,0,0,0,0,0,0,0,0,0,0.061612504181076,0.0462183077073257,0.0767996248016605,0,0,0.0855472585245446,0,6.93889390390723e-18,0,0,0,0,0.0620940382593814,0,0,0,0,0,0,0,-0.0138046569989627,0,0,-0.0174028406274887,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131954333559259,0,0,0.102878444743845,0,-0.0401823810914601,0,0,0,0,0,0,0,0,0.307289804190948,0,0,-0.0158307258828077,0.0863372543607119,0,0,0,0,0.305860167814567,0,0,0,0.162458016145978,0,0.0754665894106994,0,0,0.172423254402375,0,0,0,0,0,0,-0.103265486661851,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071864028236728,0,0,0,0.118890719853801,0.022221432518051,0.00494173702105833,0,0,0,0,0,0,0.022293924879528,0.082209172444156,0,0,0.203498633847942,0,0,0,0,0,0,0.0549896297086269,0,0,0,0,0,0,0,0,0.0377266477706171,0,-0.0201064478312255,0.0779181084981948,0,0,0,0,0,0
X000338.SZ,0.0658627155865346,0,0,0,0,0,0,0,0,0,0.0511575398864227,0,0,0,0,0.108735481836412,0,0.0417231946356742,0,0.020224360964244,0.223013333593705,0,0,0.0227077854012852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405123372021973,0,0.000571437708546481,0,0,0,0,0,0.036879277048058,0.00648720518796123,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0754597022279135,0,0,0.262447788494724,0,0,0,0,0,0,0,0,0,0.056520492036369,0,0,0,0,0.169033407099697,0,0,0.077152086708021,0,0,0.0867405733715323,0,0,0,0,-0.0118843040727368,-0.0263232089064121,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.0582617518608099,0,0,0,0,0,0,0.0472002509775999,0,0,0.104324368716059,0.0524920760632767,0,0,0,0.0651852653578417,0,0,0,0.0468449514404715,0,0,0.113670273379963,0,0,0.107014617098396,0,0,0,0,0.127151198514621,0,0,0.169507052345783,0,0.062295162218082,0,0,0,0,0,0,0.0609071254411231,0,0,0,0,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0.00789994682324786,0,0,0.154191575405334,0,0,0,0,0,0,0,0.0334508497060712,0,0,0,0.164703247448854,0,0,-0.0458709730805799,0,0,0.206838200862202,0,0,-0.224682814387595,-0.000114306944903918,-0.06734784420904,0,0,0,0,0,0,0,0.089880273810568,0,-0.189144130275201,0,0,0,0,0,-0.00262135192291261,-0.0215968478355935,0,0,0,0,0,0
X002007.SZ,0,0,0,0.0967676330570543,0.0805337878282465,0,0,0,0,0,0,0.0562136729080726,0,0,0,0,0,0,0,0.00429924738478784,0,0,0,0,0,0,0,0,0,0,0.102467955661698,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0.179762457723507,-0.23167337908109,0,0,0,0.236548894583585,0,0.0230041695010934,0,0,0.0251569040291063,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0616007514565719,0.202865255689328,0.208529127729314,0,0,0,0,0.0540561939784106,0,0,0,0,0,0,0,0,0,0,0.00424016451482141,0,0.169089819800116,0,0,0.186203767954928,0,0,0,0,0,0,0,0.153645380369149,0,0,0,0,-0.00670596935238989,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,-0.668201545082658,0,0.38565417428525,0,-0.0478787327618716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287358366668038,0,-0.224076090425302,0,0,0,0,0.0221198029616573,0,0,0,0,0.0764809153909096,0,0,0.434949810232084,-0.119645878273998,0,-0.270544258132512,0,0.00823037572039446,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0528423053566167,0,0,0.361182572693511,0,0,0,0.26081130695974,0,0.294980447687429,0,0,0,0,0,0,0.00884015991409701,0,0,0,-0.0259152249908913,0,0,0.0297045627270669,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,-0.312137400578442,0,0.230707776007788,0,0,0,0
X002294.SZ,0,0,0,0.0915727920476979,0,0,0,0,0,0,0,0,0,0,0.0904242743805429,0,0,0,0,0,0,0,0.0459371207842055,0,0,0,0.135634554821199,0,0,0.019263432766215,0,0,0,0,0,0.0512568889147138,0,0,0,0,0,0,0,0,0,0.0795866138263129,0,0,0,0.136718196213242,-0.0135415648492697,0.0414672197785236,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350075627163182,0,0,0,0.0273958826175578,0.166204595017368,0,0.0922779184924067,0,0,0,0.0445898107702686,0.190432056259479,0,0.432056731907049,0.0401876041237821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230998038781835,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208779454414535,0,0,0,0,0.0188407240993289,0,0,0,0,0,0,0.0341692395314914,0,0,0,0,0,0.145644883657131,0,0,0,0,0,0,0,0,0,0.0413054156898819,0,0.0226523859028749,0.0331013508463889,0,0,0,0,0.045792803965632,0.0319192251272403,0,0,0,0,0,0
X002249.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0236817189141,0,0,0,0,0,0,0,0.0606560217275256,0.0160713150032786,0,0,0.0400924723931807,0,0,0.147143861931736,0,0,0,0,0,0.0412196143404729,0,0.0556147899393526,0,0,0,0.0265441509491498,0,0,0,0,0.253367525267138,0,0.0234514377447436,0,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0.0230580844610702,0,0,0,0,0.173032666418548,0,0,0,0,0,0.0178636431283609,0,0,0,0,0.0784662403126052,0,0,0.0163237575701684,0,0.0276445626288488,0,0,0,0,0.00570454019785339,0.0754291751836662,0,0,0.0416456950465489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0519439892784982,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618387849386514,0,0,0,0.0158975511715523,0.0208457958712169,0,0.03388885372133,0,0,0,0.0257653013230407,0,0,0,0.0421028916810203,0,0,0.0146851392086672,0,0,0,0,0,0,0,0,0.188980052330844,0,0.170416806970422,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0302354977525853,0,0,0,0,0,0,0,0.143344843057304,0.486191065624434,0.177708337695876,0,0,0.245434946663438,0,0.0866673968588506,0,0,0,0,0,0,0.0232890510230523,0.0581615524729167,0,0,0,0,0,0,0,0,0,0,0.0962996969206595,0,0,0,0,0.0146423635399888,0,0,0,0,0,0,0
X002465.SZ,-0.00657069772266872,0,0.0381590266386479,0,0,0,0.06537463248085,0,0,0,0.0438976089936957,0,0,0,0,0.00361227828006023,0,0,0,0.292652228733501,0,0,0,0,0,0,0.0745793393690863,0,0,0,0,0,0,0.0398471741739432,0,0,0,0.00616383411059296,0,0.151289393868243,0,0,0.00177701628521155,0,0,0,-0.0233223068643648,0,0,0,0,0.0199614906564717,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306816060183535,0,0.0652713045398183,0,-0.106254617280442,0.0561718489746827,0.0680143990948641,0,0,-0.0306641302203888,0,0,-0.00590980494094254,-0.328796258841405,0,0,-0.0445407153471542,0,0,0,0,0,0,0,0,0,0,0,0,0.304600425107347,0,0,-0.290540560937823,0,0.0883737868573413,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124394775016798,0,0,0,0,0.103291604796312,0,0,0,0.177162282822812,0,0,0.195520913896191,0,0,0.0720780797418358,0,0,0,0,0.0321272129108693,0.250697243559062,0,0.174839731697456,0,0,0,0,0.0742206871784554,0,0,0,0,0,0,0,-0.0254248594474195,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0.130964590758273,0.117232748549787,0,0,0,0,0,0,0.00881889500526337,0,0,0,0,0,0,0,0,0,0,0,0.152628551362722,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0971945144847403,0,0.0481008989347959,0,0.169656736423724,0,0,0,0.0495538505217801,-6.93889390390723e-18,0,0,0,0,0,0,0,-0.0487578458284391,0,0,0,0,0,0,0
X600498.SH,0,0,0,0.114526638538398,0,0,0,0,0,0,0,0.129613657473858,0,0,0.0905143705056984,-1.38777878078145e-17,0,0,0,0.116456196146944,0,0.0459193141057368,0,0.0150109244665263,0,0,0,0,0,-0.0743982735782083,0,0,0,0.0998569717815023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0485345754885667,0,0,0,0,0,0,0.0365247045059809,0.268760657838817,0,0,0,0.141493182973736,0,0.0855041423650886,0,0,0,0,0,0.0866377379490689,0,0,0.0686308692065266,0,0.050178940236225,0,0,0,0.072242490309199,0.0283163020345751,0,0,0,0,0,0,0,-0.0145251703041109,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.138003743887576,0,0,-0.031534534071379,0,0.0248437523535987,0,0,0,0.0264989771435952,0,0,-0.0363535099282405,0,0,0.0184322245859321,0,0,0,0,0,8.67361737988404e-19,2.16840434497101e-19,0,0,0,0,0,0,0,0,-0.0684954038707279,0,0,0,0,0,0.019394900019792,0,0,0,0,0,0,0,0,0
Slope,0,0,0,0,0.0810659610532848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.568032532268771,0,0.052008035559627,0,0,0,0,-0.0675218470693721,0,0,0,-0.0489753639905834,-0.208550768808909,0,0,0,-0.0598061566844437,-0.250746574586902,0,0,0,0.324595254625349,0,0,0.126428939832102,0,0,0,0,0,0.878832607697272,0,0,0,-2.7097363391712,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,-0.0775246980413439,0,0,0,0,0,0,0,0.0171703068387585,-0.141388246543903,0.450729371107412,0,0,0,0,0,0,0,0.133008323424579,0,0,0,-6.93889390390723e-18,0,-0.0912167923645375,0,0.0578797949199554,0,0,0,0,0,0,0,0,-0.0507684123415044,0,0,-0.601464784060107,0.432803793733898,0,0,0,0,0.927273404979611,0,0
RealEstate_excess,0,0,-0.00837187653107308,0,-0.0933788720119977,0.0249005407841911,0,0,0,0,0,0.0236398369867728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000855683047146911,0,-0.0170859875899696,0.103622579241698,0,-0.0635751200308473,0,0,0,-0.189409366887388,0,0,0,0.0405975011879973,0,0,0,0,-0.0243707549571341,0,0,0.498970103556409,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0.114961716717691,0.0283918948031254,0,0,0.0448682838311022,0,0,0,0,-0.110084339456585,0,0,0.0669495600221853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0871366544820221,0,0,-0.0579593897388779,0,0,0,0,0.0607987502280699,0,-0.176376365232753,0.0392261502748208,0,0,0,0,0,0.012546340213155,0.438504711066749,0,0,0,0,0
MKvol,-0.000132623051370646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00288174623194468,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.000397948203774819,0,0,0,0,0,0,0,-0.0125690339703945,-0.0041034013325738,0,0,0,-0.152604871541598,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,-0.0340802701296482,0,0,0,0,0,0,0,0,0,0,0,0.0205710783277574,0.0911042146872865,0,0,0,0,0,0,0,0,0,0,-0.00316812864353547,0,-0.0323124118976158,0,0,0,0,0,-0.00479363859721407,0.0169150136289305,0,0,0,0,0,0,0,-0.0771382524835142,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0.0180046439422752,0,0,0,0,-0.0444115575159771,0,0,0,0,0,0,-0.0219546974622836,0,0,-0.00382921753464389,0,0,0,0,0,0,0,0,0,0,0.0447214098109315,0,0,0,0,0,0,0,-0.00445042877679287,0,0,0,0,-0.0114257147372137,0,0,0,0,-0.465560460875965,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0413474274110548,0,0,0,0,0,0,-0.0225883316896542,0,0,0,0,0,0,0,0.0512137967435132,0,0,0,0,0,0.0360277980069683,0,0.00941279056691182,0,0,0,0,-0.0342900755907124,0,0,0,0,0,0,0,-0.0582564217665757,0.0673737384699585,0,0,0,0,0,0
