,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002475.SZ,X002236.SZ,X600031.SH,X000338.SZ,X000625.SZ,X002456.SZ,X600066.SH,X601877.SH,X002008.SZ,X600809.SH,X000100.SZ,X002508.SZ,X600487.SH,X300124.SZ,X300003.SZ,X002241.SZ,X002294.SZ,X600867.SH,X300136.SZ,X600522.SH,X600271.SH,X000981.SZ,X600177.SH,X000157.SZ,X600089.SH,X000050.SZ,X000596.SZ,X002085.SZ,X600566.SH,X600707.SH,X600498.SH,X002179.SZ,X002180.SZ,X000661.SZ,X300142.SZ,X600699.SH,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,-0.109150572333573,0,0,0.581537908787,0,0.0189132126398257,0,0,0,0,0,0,0,-0.0369106554585016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133200907946261,0,0.111055767336304,0.0294763131219072,0.0269137581138597,0,0,0,0.0553717106793576,0,0,0,0,0.00471279975595774,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,-0.256390868842232,0,-0.188396384461067,0.360042702426368,0,0,0.0391960148510999,0.196965178454149,0,0,0,0,-0.00811510498922246,0,0.120261444661271,0,0,0,0,0,0,0,0,0,0,-0.0183825512459478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0974969660609958,0.0195349959337953,0,0.0190907921855769,0,-0.0152134043728922,0.00533701211512934,0.0211269625210041,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.0433505362599761,0,0,0,0.197841427955211,0,0.191978660950675,0,0,0,0.000101682016265221,0.290393023313404,0,0,0,0.147241262336154,0,0,0,0,0,0.0746008696107446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0212287074229055,0.0100960485352454,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.497133238721488,0,0,0,0.0614699273067717,0.0778426978680871,0,0,0,0,0,0.109931760582349,0.068661212562253,0,0,0,-0.0489706943187065,0,0,0,0,0,0,0,0,0,0,-0.0181398465279975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146458826924828,0,0,0,0.009882979021225,-0.000385093091378724,0,0,0,0,0,0
X000858.SZ,0.202073483873285,0,0,0.386172247131857,0,0,0,0,0,0,0,0.371000568216571,0,-0.00365345109890209,0.0680429225761136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00535040797489328,0,0,0,0,0,0,-0.00697380384196263,0,0,0,0,0,0,0
X600276.SH,0.0241618076982757,0,0.0744364252740654,0,0,0,0,0.00164171979271171,0,0,0.128160249883697,0,0,0,0,0,0,0,0,0,0,0,0.0181127686019347,0,0.270462832525883,0.134634424494456,0,0,0,0,5.86722326436605e-05,0,0.0245867797607902,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068614954309644,0,0,0,0,0.00199072611766932,0,0.101236029955193,0,0,0,0,0
X002304.SZ,0.243327460866632,0,0,0,0.136783999819341,0,0,0,0,0,0.00853986555387132,0.165084550730342,0.0945836431213166,0,0,0,0,0,0,0,0,0,0,0,0.0239093372676707,0,0,0,0,0,0,0,0,-0.0202684768097323,0,0,0,0,0,0.211002442132351,0,0,0,0,0,0,0,0,0,0.0545387309890564,0,-0.0066613456848833,0.00851957513238837,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.562352571061612,0,0.00892640255755372,0,0,0,0,0,0.179028735709837,0,0,0,0,0,0,0,0,0,0,0.141310022401626,0,0,0,0,0,0,0,0,0,0,0.105502875250317,0,0,0,0,0,0,0,0.0116628439269727,0,0,0,0,-0.0685912813862037,0.0729117509550389,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0.298511384857521,0,0,0,0,0,0.0355196834274594,-0.044773306832279,0,0,0,0,0,0,0.125787801946707,0,0,0,0.175265583286955,0,0,0.121546597970087,0,0.0491572807388142,0,0,0.31550827273487,0,0,0,0,0,0,0.15035895224359,0.134889026246561,0,0.359726707179596,0,0,0.0442039029334671,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0.0076207350868295,0,0.464730158770132,0.0806687394177287,0,0.0120719227442404,0,0,0,0,0,0,0,0,0.0400066339992652,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0736337057894456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123369007652748,0,0,0,0,0.0115741088175673,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.090315043155588,0.297215410726414,0,0,0,0,0,0,0,0.430882433142553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157380826816233,0.0317087887948012,0,0,0,0,0,0,0,0,0,0,0.643653656371184,0,0,0,0.0164003900394013,0,0,0,-0.0321355064919842,0.0131082874520556,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.451210171181416,0,0,0,0,0.0417124818869326,0,0,0,0,0,0,0,0,0,0,-0.0486014350224781,0.0820088591270943,0.118462613088406,0,0,0,0,0,0,0,0,0.080450438406436,-0.133419518894987,0,0,0,0,0,0,0.194595718703616,0,0,0,0,0.0242761897640435,0,0,0,0,0,0,-0.00318153856922892,-0.00438303051078238,0,0,0,0,0,0
X600741.SH,0,0.351218998078591,0,0,0,0,0.292853756069755,0,0.109965500230986,0,0,0.170958371301263,0,0,0,-0.123749962103942,0,0.0931690022486008,0,0,0,-0.245919899825854,0,0,0,0,0,0.0261107446065826,0,0.18679832905993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1369784952923,0,0,0,0,0,0.0090004685456399,0,-0.403437665717832,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.344489988800203,0,0.137421966325705,0,0,0.0362206315671939,0,0.0538793531613085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0784524663356963,0,0,0,0,0.00744453370557051,0,0,0,0,0,0
X002236.SZ,0,0,0,0.401999206895672,0.237091612338209,0,3.46944695195361e-18,-0.0921122560894288,0,0,0.038108906912332,0,0,0.00994433704581923,0,0.16435497351494,0.113535155910574,0,0.190898422731667,0,0,0,0,0,0,0,0,0,0,-0.0958968931753886,0,0,0,-0.0486661244938403,0,0,0,0,0,0,0,0,0,0,0,0.0430314989467416,0.0973589560130236,0,0,0.17419012879902,0,0.0301862083001644,-0.0506900780466938,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.167640402622625,0,0,0,0.143280844525943,0,0,0,0.241053040255896,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0872585468416874,0,0,0,0,0,0,0,-0.0337620322969977,0.186356706714898,0,0,0,0.000910770022614141,-0.0154133375970461,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0.0987058759898338,0,0,0,0,0,0.545412115155803,0,0.36088287449136,0,0.0215513168056987,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445388711358656,0,0,0,0.217459510121737,0,0,0,0,0,0,0,0.0231021399126519,0,-0.0485296135063542,0,0,0,-0.0202800863616476,0.043859082920894,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0.107826921652506,0,0,0,0,0,0,0,0.185996649249983,0,0,-0.0732172330738582,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.191012213738378,0,0,-0.0428218987597741,0,0.06171179237788,0,0,0,0,0,0,0,0.089313117593395,0,0,0,0,0.0300331886658594,0,0,0,0,0,0.00175059869053571,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.797569174215112,-0.0806740118807554,0,0,0,0,0,0,0,0,0,0.0215544375190126,0,0,0,0,0,0,0.244318830777594,0,-0.30266839642901,0,0,0,0,0.0056795059699291,-0.148776974040739,0,0,0,0,0,0,0,0,0,0,0,-0.0258857742199533,0.0168324334549653,0,0,0,0,0,0
X600066.SH,0,0,0.161454532896092,0,0,0,0,-0.0857946538173403,-0.121870947670348,0,0,0,0,0,0,0,0,0,0,0,0.0601385938324156,0,4.33680868994202e-19,0,0,0.203189130510705,0.256421609003699,0,0,0,0,0.00925818964627472,0,0,0,0,0,0,-0.00225993558593892,0,0,0,-0.190337106053388,0,-0.100814801692632,0,0,0.00984665175401148,0,0,0,-0.065276145034514,0.0831662867957059,0,0,0,0,0,0
