,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X000651.SZ,X002304.SZ,X000568.SZ,X600104.SH,X600809.SH,X600031.SH,X000725.SZ,X000661.SZ,X600690.SH,X300124.SZ,X000063.SZ,X300014.SZ,X003816.SZ,X000625.SZ,X000596.SZ,X000338.SZ,X002241.SZ,X600703.SH,X000100.SZ,X600741.SH,X002371.SZ,X002007.SZ,X002129.SZ,X601877.SH,X000157.SZ,X002179.SZ,X002049.SZ,X600584.SH,X600183.SH,X002236.SZ,X002414.SZ,X300142.SZ,X000800.SZ,X601799.SH,X300003.SZ,X002074.SZ,X000066.SZ,X002008.SZ,X000799.SZ,X300146.SZ,X002508.SZ,X002456.SZ,X000977.SZ,X000547.SZ,X002185.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.483348638552575,0,-0.0756560685874662,0,0,0,0,0,0.175784871988982,-0.0337969350490042,0,0,0,0,0,0,0,0,0,-0.0138466432802137,0,0,0,0,0,0,-0.0401923291054417,0,0,0,0.0583440013508399,0,0,0,0,0,0,0,0.127779989087901,0,0,-0.0482192005860344,0,0,0,0,0,0,0,0,0,0.0247139330818454,0,0,0,0.00434171437612567,0,0
X000858.SZ,0.135380213818622,0,0,0,0,0,0.0611230239914643,0.41811181369243,0,0,0,0,0,0,0.0251273996414436,0,0,0,0.00949500240426477,0,0,0,0,0,0,0,0,-0.00401879120884696,0,0,0,0.0180486016639374,0,0.0348060188519635,0,0,0,0,0,0,0,0.0696139474638678,0,0.0283267486736484,0,0,0,0,0,0,0,0,0,0,0,0,0.00729649044908155,0,0
X600276.SH,0,0,0,0,0,0,0.0575452013629499,0,0,0.0985530402643284,0,0,0,0,0,0,0,0,0,0,0,0,0.0723618615039319,0,0,0,0.108280979380935,0,0,0,0,0,0,0,0,0,0.196420574250957,0,0.0161550734588119,0.0185449485789556,0.00576512121822796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127719685152615,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0.0404868375418254,0,0,0,0.0432582650689797,0,0,0,0,0,0,-0.105124522245439,0,0,0,0,0.035644167850867,0,0.067687345120489,0,-0.144001630887287,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177195812267107,0,0,0,0,0,0,0,0,-0.0176202480494003,0,0,0,-0.0141635288047661,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.00646741254553813,0,0,0,0,0,-0.0561488499871624,0.0839171839811515,0,0.385172568629124,0.0380884880977436,0,0,0,0,0,0.00896076360443896,0,0,-0.0690118225526448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397129784320285,0,0,0,0,0.00270872545772754,0.0201859020229109,0,0,0,-0.00126678871199385,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067169670794064,0,0,0,0,0.0101513106705363,0,0,-0.0663494479486754,0,0,0,0,0,0,0,0.169319042191557,0.157683794830792,0,0,0,0.034539417481132,0,0.0687736210211357,0,0,0,0.0446037108112105,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0240343237665538,0,0
X002304.SZ,0,0,0,0,0,0,0,0.00185328101034325,0,0.291593414056338,0,0,0,0,0,0,0,0,-0.0233279954280184,0,0,0,0,0,0,0,0,0,0,0,0.0684330826137798,0,0,0,0,0.158258557597421,0,0,0.0482473308864996,0.144107396604043,0,0,0,0.165536742624812,0,0,0,0,0,0,0,0.0197541376219507,-2.16840434497101e-19,0,0,0,0,0,0
X000568.SZ,0,0.239736473921899,0,0,0.0553467390119924,0,0,0,0,0.381878171531037,0.10193696993142,0,0.0182989931214628,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0140315780031792,0,0,0,0,0,0.0161952704363351,0,0,0,0,0,0,0,0,0,0,0,0,0.0154839235281243,-0.0768916528616077,0,0,0,0,0,0,0,0,0,0.0195769990098058,0,0,0,0,0.00109224456141937,0,0
X600104.SH,0,0,0,0,0.059424378393088,0,0,0,0,-0.0322579693362139,0,0,0,0,0.0542005713179626,0,0,0,0.175044621911308,0,0.0491224231987326,0,0,0,0.21067217532671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193341852678536,0,0,0,0,0,0,0.0693452362808782,0,0.0332408753147158,0,0,0,0,-0.0110755380437048,0,0
X600809.SH,0,0,0,0,0,0,0.237928085563755,0.158797724027913,0,0,0,0,0,0.216213100251272,0,0,0,0,-0.131244971467048,0,0,-0.151716571712021,0,0,0,0,0,0,0,0,0,0,0,-0.0334258690102429,0,-0.171521091012537,0,0,0,0,0,-0.0997531213966565,0,0.245743581240934,0,0,0,0,0,0,0,0,0.0642989451205136,0,0,0,0.0158930493491887,0,0
