,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600271.SH,X600031.SH,X000100.SZ,X000559.SZ,X600118.SH,X600066.SH,X600372.SH,X000157.SZ,X002241.SZ,X600741.SH,X600089.SH,X002236.SZ,X002292.SZ,X002475.SZ,X000338.SZ,X300124.SZ,X002465.SZ,X000568.SZ,X300003.SZ,X600839.SH,X600177.SH,X002294.SZ,X002074.SZ,X002129.SZ,X600867.SH,X002506.SZ,X000869.SZ,X002276.SZ,X000977.SZ,X600498.SH,X000800.SZ,X600582.SH,X002008.SZ,X002180.SZ,X002085.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.155728450931416,0,0,0,0,0.16750928967702,0.307259580263535,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0480716665404647,0.0695722936248221,0.0132007557666288,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.0943032477551003,0.346454174204354,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0.193509578488795,0,0,0,0.0818744699819284,0,0,0,0,0,0.0914676935817775,0,0,0,0,0,0,0,0,0,-0.0502805008175577,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0051849252467024,0,0,0,0,0.157669076295922,0,0,0,0.182651075673735,0.000408688485202016,0,0.0732710886406061,0,0,0,0,0,0,0,0,0,0.0698248527300503,0,0,0,0,0,0,0,0,-0.135509280395285,0,0.0419033999163171,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.0821045546621368,0,0,0,0,0,0,0.13885538277481,0,0,0,0,0,0,0.019369857511848,0,0,0,0.0143638029213051,0,0,0,0.172790673955696,0,0,0,0,0,0,0,0,0,0,0.0158355499329001,0.0904017094460739,0,0.0842712805835316,0,0,0.107675752400404,0,-0.0276278932114636,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288503642792321,0.205197049514969,0.165753430984756,0,0,0,0,0.0129278396823738,0,0,0,0,0.0883399806335624,0,0,0,0,0,0,0,0.147188407901819,0,0,0,0,0,0,0,0,0.0574357625686962,0,0,0,0.019406471514778,0,-0.0342190145784833,0,0,0,0,0,0,0
X000858.SZ,0.0439248492434743,0,0,0,0,0,0.126939621573181,0.120633577129991,0,0,0,0,0,0,0,0.0110709517303018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100095716745948,0,0,0,0,-0.151886493507541,0,0,0,0,0,0.00608269419255801,0,0,0,0.0530819117374187,0,0,0,-0.0115672453226704,-0.0260466762039362,0,0,0,0,0,0
X600276.SH,0,0,0,0.232072169331344,0,0,0,0,0,0,0,0.0770803845294613,0,0,0,0,0,0,0,0,0,0,0,0.0535811742691914,0,0,0,0,0,0,0,0,0,0.245466418105506,0,0,0,-0.00864542557841326,0,0,0,0.105273985152014,0,0,0,0,0.00597162409473319,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0.155622969578555,0,0.450054275992273,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0.0527990412716232,0,0,0,0,0,0,0,0.0953677513125505,0,0,0,0,0,0,0,0,0.138256882685366,0.000651247033093875,0,0,-0.0318663716974276,0,0,0,-0.026336309201197,0,-0.0013150560463823,0,0,0,0,0,0,0
X000625.SZ,0,0.0109362776476662,0,0,0,0,0,0.0770681783826606,0,0,0.14219484219491,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.106229991116498,0.15802393967797,0,0,0,0,0.151366897917935,0.0609198095848148,0,0,0,0,0,0,0,0.10055089819775,0,0,0,0,0,0,0,0,0,0,0,0,0.0138598407261214,0.00306639113549035,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.263819949610549,0,0,0,0.0669825506376387,0.166740902759793,0,0,0,0.0333802877339501,0,0.0895728560131943,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.0221116105921325,0,0,0,0.179938876086901,0,0,0,-0.00739642183702306,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.000568532887972463,0.163869775320109,0,0,0,0,0,0,0,0,0,0,0,0,0.173881500949372,0.212794525622084,0,0,0,0.048836368877955,0,0,0,0.063668032055248,0,0,0,0,0,0,0,0,0.0316777265619279,0,0,0,0,0,0,0,0,-0.053199832022157,0.0263633062416172,0,0,0,0,0,0
X600703.SH,0,0.19862037468671,0,0,0,0,0,0,0,0,0,0,0,0.137108015557995,0,0,0,0,0,0,0,0.167566060173631,0.0315323447673521,0,0,0,0,0,0,0,0.0162891799299143,0,0,0,0,0,0,0,0,0,0,0,0.28749701280443,0,0,0,0,0,-0.0377437710838956,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126941113496189,0,0.273212264578277,0,0,0,0,0,0,0,0.0631205030206018,0,0,0,0,0,0,0.0679028080571057,0,-3.46944695195361e-18,0,0,0.0784209248259466,0,0.192854009058996,0,0.0619859844355196,0,0,0,0,0.00907146762148631,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0.147935991028998,0,0,0.392946877460432,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0211055898585031,0,0,0,0.0132779203366165,0,0,0,0,0.00333829062336117,0,0.011042240749483,0,0.230484669017339,0,0,0,-0.00121261941849088,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.166975177773756,0,0.0225178666147034,0,0.102815040588908,0,0.0901590175754677,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.154297669727723,0,0,0,0,0,0,0,0,0,0.0397931789163039,0.0564945550337541,0.0507452708352909,0.070156516583906,0,0,0,0,-0.0329865152968435,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380786412589626,0,0,0,0.219462508254675,0,0.0710917805236969,0,0,0.279931040531627,0,0.043998361008886,0,0,0,0,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117183848575246,0,0,0,-0.0183164046222313,0.44204155352409,0,0,0,0,0,0.0385774640469565,0,0,-0.191826899391918,0.232242650623845,0,0,0.096995384626737,0,0,0,0,0,0,0,0,0.167185055272957,0,0,0.153507718169041,0,0,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0.0113813227424511,0,0,0,0,0,0,0.198683225517544,0,0,0,0,0,0,0,0,0,0,0,0,0.100389077987827,0,0,0,0.226659942035232,0,0,0,0,0,0.0523322833816064,0,0,0.0393754183439135,0,0,0,0,0,0.0460370206251913,0.0166548983543703,0,0,0,0,0.0222849161849815,0,0,0.0138650574767228,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308444325181682,0,0,0,0,0,0,0,0,0,0,0.361449863083113,0,0,0,0,0,0,0,0.0651609571060903,0,0.0430002004635706,0,0,0,0,0.0836564042015587,0,0,0,0,0,-0.0260666461487022,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.0193902222062031,0,0,0,0.158894032214873,0,0.0881895387186675,0.0685064153819027,0,0,0,0,0,0,0,0,0,0,0,0.020339132443337,0,0,0,0,0,0,0,0,0,0,0,0.112472514232226,0,0.134017786467215,0,0.0927759994608323,0,0,0,-0.0354170099960002,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23430685635924,0,0,0,0,0,0,0,0,0,0,0,0.148728159019926,0,0,0.0353345748543411,0.155347830023477,0,0,0,0.25460366346996,0,0,0,0,0,0,0,0,0.0130191326393307,0,0,0,-0.00814382021286278,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.0359610917303838,0.195092394975498,0.182677553820975,0.0338554328268278,0.114697528044245,0,0,0,0,0,0,0.0768749344813071,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0915369728965164,0.0957656464954322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00472561204373245,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0.384760798007613,0,0,0,0.00181026357568549,0.05027887313838,0.0523515485428114,6.93889390390723e-18,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0065441175310463,0,0,0,0.0122930041882083,0,0,0,0,0,0,0.0180095795270888,0,0.0491331461144585,0,0.214859510038677,0,0,0,-0.00161451133330493,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0.155933719923857,0.0723865786306315,0,0.0521015191567414,0,0,0.0625033265977955,0,0,0,0,0,0,0,0.0568450526180168,0,0,0,0,0.280611326636538,0,0.0265337505605144,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499321825999756,0.014065273918802,0,0,0,0,0,-0.00791313937838137,-0.0571104710642902,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,-0.0990147919751415,0,0,0,0,0,0,-0.102226294299101,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359303374346721,-0.155647555768781,0,0,0,0,0,0.0773949488103962,0,0,0.144604879179987,0,0,-6.93889390390723e-18,0,0,0,0,-0.0578727601926038,0.0371354175703575,0,0.000117973689981391,0.390947795926656,0.455601592217867,-0.208492281177336,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0.0713916103249138,0,0,0,0,0,0,0,0,0.18286691824455,0,0,0,0,0,0,0,0,0.530183323356845,0,0,0.0934042812919957,0,0,0,-0.0126577305845352,0,-0.157697413969028,-0.0790282278145226,0,0,0,0.0236507896850569,0,0,0,0,0,0,0,0,-0.0873756653389007,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.0766980382976176,0.0351004667247161,0.0661670603105892,0,0.0710526051157187,0.00357660599620922,0,0.065226435921296,0,0,0.0697833579534174,0,0.0106572184879818,0,0,0,0,0,0,0.0163562290466143,0,0,0,0,0,0,0,0.00498575771098878,0,0,0,0,0,0,0.0945817082502324,0,0.25187041133518,0,0,0,-0.0184958852072517,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287158858681671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0718452030916163,0,0.00307866284858897,0.0641121379643745,0,0,0,0.291660057492494,0,0.00527642461948407,0,-0.0217159476617963,0,0,0,0,0,0,0
X002465.SZ,0,0,0.0242961223127054,0,0,0,0,0,0,0,0,0,0.130849235396512,0,0,0,0.345453255730935,0,0,0,0,0,0,0,0,0,0.064079568930273,0.0303228151409993,0,0,0,0.106372526317927,0,0,0.0431570239809181,0,0,0,0,0,0,0,0,0,0,0.202505008582739,0.0707059584994637,0,-0.0118294779826749,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0.291414935094933,0,-8.67361737988404e-19,0,0,0,0,0.0324956262749435,0.00739485329954462,0.0111846663333063,0,0,0,0,0.106555917890886,0.067135770427705,0,0,0,0,0,0,0,0.0560749566008659,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277470558447932,0,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0.095752307804052,0,0,0,0,0,0,0,0,0.439243751929134,0.0612722677744358,0,0,0,0,0,0,0.06484071948036,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150832522786983,0,0,0,0,0,-0.0208953582715167,-0.0127671117655261,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,-0.119840345324091,0,0,0,0,0.287192971267053,0,0,0,0,0,0,0,0,0.283728858841584,0,0,0,0,0,0.276347235129685,0,0,0,0,0,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373393653367733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0949859885109788,0,0.0333316325418034,0,0,0.185295999049513,0,0,0.0178660206430507,0,0,0,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0.152820714175956,0,0,0,0.1287434925449,0.148819724527684,0.120322493974286,0,0,0.035971965386709,0,0.10432503894191,0,0,0,0.0780224033884806,0,0.00795360285435068,0,0,0,0,0,0.0154223476411509,0,0,5.42101086242752e-20,0,0,0,0,0.00782868211454016,0,0,0,0,0,0,0,0,0,0,0,0,-0.0295790379346437,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197951411953792,0,0.31738510663831,0,0,0,0,0,0,0,0,0.101203650704538,0,0,0,0.133185523225791,0,0,0.0210484858955026,0.0183772353707271,0,0,0,0,0,0,0.0939042848923445,0,0,0,0,0,0,0,0,-0.00803422375297426,0.0971844332751123,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22828340118555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271046002088365,0,0,0,0,-8.67361737988404e-19,0.0312030759966905,0,0.206582386085446,0.308324158274686,0,0,0,0,-0.0497820360621038,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108655760543465,0,0,0,0,0,0,0,0,0,0,0.0827926641658989,0,0,0,1.73472347597681e-18,0,0,0.0506300663870095,0.245747610234002,0,0.126029955887538,0,0,0.0375761723451531,0,0,0.0537504483368452,0,0.0362438263718804,0,0,0,0.0603494997758589,0,0.000475868938867766,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285879902470954,0,0,0,0.234236997741252,0,0,0,0.0378399760254969,0,0,0.0722750389490986,0,0,0,0,0,-0.0917168757290998,0.22973925498368,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0.0272294824717605,0.0514752381862017,0,0,0,0,0,0,0.126332510364483,0,0,0,0,0,0.168686631641704,0,0,0,0.0493362515586119,0,0.0334984028613092,0,0.282278264944065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0341960462067417,0,0,0,0,0,0,0
X002276.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0732227560648001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130176436620114,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0.242803637130475,0,0,0,0,0,0,0.0898721072326556,0,0,0,0.0189203104672338,0.155090760530413,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11550207410269,0,0,0.109592060801242,0.114624892917146,0,0,0,4.33680868994202e-19,0,0,0,0.205466349481627,0.300187195641101,0,0,0,0,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252492354003383,0.0575215404941281,0,0,0,0,0,0,0,0.0222529678896285,0,0,0,0.0163224296170689,0,0,0,0,0,0,0.137743282488223,0,0,0,0,0.131175593676463,0,0,0.267458994341457,0.0208262580091917,0,0,0,-0.0227839081106962,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0340790134715659,0,0.152544146310918,0,0,0,0,0,0,0,0,0.0129740565273222,0.103980613250934,0,0,0,0,0,0.0140624990463986,0,0,0.04292387092776,0.462209889636926,0,0,0,0.0227857309360767,0.14946495691905,0,0,0,0,0,0.0582643285959232,0,1.05879118406788e-22,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00456337055751641,0,0,0,0,0,0,0.05498884964099,0,0,0,0.00531324636478582,0,0.112798271583572,0,0,0.22396190430745,0.254964918262025,0.00323870427722039,0,0,0,0.212803588383699,0,0,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190041151916493,0,0,0.0126676086482314,0,0,0,0,0,0,0,0,0.0650621510977007,0,0,0,0,0,0,0,0.212873104573866,0,0,0,0.00782210136909947,0.200483550332192,0,0,0.102597502365651,0,0,0,0,-0.0401111899648346,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227211130414604,0,0,0,0,0,0,0,-0.114137905276608,0,0.152905107124248,0,0,0.1330760066774,0,0,0.0220073321412797,0,0,0,0,0,-0.12813542761491,0,0.0784802237289751,0,0,0,0.170222992767803,0,0,0,0,-0.0313745695626363,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0.0555942132882996,-0.0243866439028162,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0582625351747046,0,0,0.336822954892188,0,0,0.141857805492131,0,0,0,0,-0.338033500229772,0,0,0.230056393657641,0,0,0.0559155578193962,0,0,-0.00432140565133482,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0658094657331992,0,0,0,0,0,0,0,0,0,0,0,0,-0.00360592545373732,0,0,-0.104555550393013,0,0,-0.0623597801366102,0,0.0892757956521442,0,0,0.041243562953257,0,0,0.0167651213516402,0,0,0,0.00226272718595585,0,-0.0279729083850945,-0.0857626663740141,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.190980341699796,0,0,0,0,0,0,0,0,0,0,0,-0.516496579838044,0,0,-0.132837895286178,0,0.4330223266462,0,-0.40891592000281,0,0,0,0,1.71514561847781,0,-0.170842485000379,0,8.25694806272281,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0904292323928594,0,0,0,0,0,0,0,-0.0760642235031192,0,0,-0.354784285680726,0,0,0,0,0.0532322066390031,0.0289947671995204,0,0.406542131667081,0,0,0,0,0,0,0,0,0.0649519506810177,0,0,0,0,0,0,0
RealEstate_excess,0,0,-0.0467274324118803,0,0,0,0,0,-0.00328113968068018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246941962874998,-0.112502629769717,0,0,0,0,0,0.0998246982942403,-0.0555867663188818,0,0,0,0,0.11148693314647,0,0,-0.260492575837179,0,0,0,0,0,0,0,0,0.0980904460369928,0,0.605211225653222,0,0,0,0
MKreturn,0,0,0,-0.120178398973402,0,0,-0.357591084051561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125356575436423,0,0,0,0.157547230474694,0,0,0,0,0,-0.0243218264515293,0.0346254126157714,0,0,0,0.0221783659444871,0,0,0,0,0,0,0.269013106762463,0,-0.0549270066103836,0,0.248856286959753,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,-0.00628943615854242,0,0,0,-0.00644896836191972,0,0,0,0,0,0,0,0,0,0,0,-0.00300236626046305,0.00502163161605019,0,-0.00373241121073484,0,0,-0.010285289932652,0,0,0,0,-2.16840434497101e-19,0,0,0,0.0062356053190073,0,0,0.0137940280131635,0,0.00204644879559203,0.00514940623760386,-0.0103148808266302,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0.0480888929049475,0,-0.00296887003337529,0,0,-0.0183287070679435,-0.0464759721927574,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0109738295017327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262708208661291,0,0.034382797634333,0.0441397239833475,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00536351700427676,0,0,0,0,0,0,0,0,0,0,0.00345557579968008,0,0,0,0.00179363133334146,-0.000896681624238974,0,0,0,0,0,0,0,0.0209578084818553,-0.00404272508784688,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0.00484003982913974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102860894084878,0,0,-0.00217582270163281,0,0,-0.00649279499548112,0,0,0,1.0842021724855e-19,0,0,0,0,0.01636965935025,0,0,0.00510245224630792,0,-0.0209705660149598,0.0252041290362727,0,0,0,0,0,0
