,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600690.SH,X600276.SH,X000568.SZ,X000651.SZ,X002475.SZ,X003816.SZ,X600104.SH,X002371.SZ,X000725.SZ,X300124.SZ,X002304.SZ,X000338.SZ,X600031.SH,X000625.SZ,X000596.SZ,X000063.SZ,X300014.SZ,X000100.SZ,X002179.SZ,X600089.SH,X000157.SZ,X002463.SZ,X600703.SH,X002241.SZ,X600372.SH,X002028.SZ,X000921.SZ,X002236.SZ,X000977.SZ,X600066.SH,X600741.SH,X600522.SH,X600584.SH,X600183.SH,X002049.SZ,X601877.SH,X002129.SZ,X000661.SZ,X002223.SZ,X000800.SZ,X002180.SZ,X600177.SH,X002074.SZ,X600060.SH,X600487.SH,X002156.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.0331696194211632,0,0,0.298444851147928,0,0,0,0,0,0,0.0130401175249628,0.0435098782915162,0,0,0.00884079267044176,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.0229554886424664,0,0.0428885843516664,0.00957426526053111,0,0,0,0,0,0,0,0.00886623065198345,0,0,0,-0.0298308444411551,0,0,0,0,0.0148904804640066,0,0,0,-0.00859914571810253,0,0,-0.0116084605401083,0,0
X000858.SZ,0,0,0,0,0,0,0.409281493963247,0,0,0,0,0,0,0,0.238415403769834,0,0,0,0.0159737575353706,0,0,0,0,0,0,0.0317265526253937,0,0,0,-0.0384973684048682,0,0,0.00620202578140053,0,0,0,0,0.0157883632314651,0.0127018647368878,0,0,0.0510033241521545,0,0,0,0,0.0225316532729979,0,0,0.0373682919840562,0,-0.00339811572387847,-0.0131680560452852,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.00648737980454973,0,0.0892269064007839,0,0,0,0,0,0.21915263867383,0,0,0,0,0,0.00724378933418051,0,0,0,0,0,0,0,0,0,0,0.151091075737801,0.00912934408879524,0,0,-0.0636039830858016,0,0,0.108430894304796,0,0,0,0,0.121964015888346,0,0,0,0,0,-0.00868049713210518,0,0.0377026255741658,-0.0295353430905412,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0.13858396164433,0,0,0,0,0.0348953729851321,0,0.0723942134077545,0,0,0,0,0.258147889214505,-0.125276597786844,0.0121108533463743,0,0,0,-0.183643338241544,0,0,0,0,0,0,0,0,0,0,0,-0.0272431716802994,0,0,0,0,0,0,0,0.149169268838351,0,0,0,0,0,0,-0.010289532324609,0.0078910616445615,0,0,0,-8.67361737988404e-19,0,0
X600690.SH,0,0,0,0,0,0,0,0.254485222638991,0,0,0,0,0,0,0,0,0,0,0,0,0.00139135906077926,0,0,0,0,-0.0807332412812308,0,0,0,0,0.311782339379857,0,0,-0.0506078991639246,0,0,0,0,0,-0.0280884940347667,0,0,0,0,-0.00907736190094981,0,0,0,0,0,0,0,0,-0.105990827021068,0,0,0.146263395802844,0,0
X600276.SH,0,0,0,0,-0.0901739780674668,0,0,0,0,0,0,0.0483448567688361,0,0,0,0,0,0,0,0,0.0719635430888948,0.0537583012808475,0.23843415238117,0,0,0,0,0,0,0.0965267071406179,0,0,0,0,0,0.167588943476562,0.0911832721129721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0967411671975398,-0.0142367122174834,-0.110708358026295,0,0,0,0,0
X000568.SZ,0,0.784715635920765,0,0,0.0169935241777413,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198648048451254,0,0,0,0,0,0,-0.0990539142897573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0142600760144253,0,0,0,0,0,0.111349837964953,0,-0.0847349744239806,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.236273979675499,0,0.0322731319334667,0,0,0,0,0.0414797175823185,0,0.157190844372769,0,0,0,-0.121924626181049,0,0,0,0.100276049280732,0,0.241769250950704,0.130229348541323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0867486598845546,0,0,0,0,0,0,0.0806421486804709,0,-0.00150775991665055,0,0,-0.0324972075215177,0.0145077763720242,0,0,-0.0181497620441277,0,0
X002475.SZ,0,0,0.0957861177066952,0,0,0,0,0,0,0,0,0.0297352103411559,0,0,0.107763791077108,-0.0412762208088362,0,0,0,0,0.0465871238277691,0,0,0,0,0.139440483640224,0,0.29711132912903,0,0,-0.0421441211555937,0.108051742647163,0,0,0,0,0,0.0843918946331497,0,0,0.0245014956373537,0,0,0,0,0,0,0,0,0.0183633218965532,0,0.0978178671204768,0.0237156379686257,0,0,0,0,0,0
X003816.SZ,0,0,0,-0.14610903019936,0,0,-0.218054688483658,0,-0.024775505182454,0,0,0,0,0,-0.302170731551927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150659584352866,0,0,0,0.0231197011614405,0,0,0,0,0,0,0,0,0,0,0,0,0.0766805998942206,0,0,-0.0177160118606559,0,0,-0.0389157030746783,0,0,0,0,0,0
