,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X002292.SZ,X600703.SH,X600741.SH,X000100.SZ,X600066.SH,X600031.SH,X002236.SZ,X002506.SZ,X600118.SH,X002241.SZ,X000559.SZ,X600177.SH,X002475.SZ,X000157.SZ,X600372.SH,X000338.SZ,X000568.SZ,X300003.SZ,X002074.SZ,X002085.SZ,X300124.SZ,X002294.SZ,X600089.SH,X002426.SZ,X600867.SH,X002456.SZ,X002465.SZ,X600498.SH,X601877.SH,X000977.SZ,X000869.SZ,X600699.SH,X002007.SZ,X002180.SZ,X000050.SZ,X300001.SZ,X002049.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.216645223051525,0,0.146750128985017,0.31448126754845,0,0,0,0,0,-0.0402453007507673,0,0,0.0348567884467162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122142811877988,0,0,-0.127375281364041,0,0,0,0,0,0,0,0,0,-0.0293237947983714,0,0,-0.00812103501527222,0.0157269645578893,0,0,0,0,0,0
X600104.SH,0,0,0.0901510934199036,0,0,0.00279725122677786,0,0,0,0,0,0,0,0.243595676515547,0,0,0,0,0,0,0,0,0.0721925901132025,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,-3.46944695195361e-18,0,0,0,0,0.118536640693274,0,0.00872247712758895,0,0,0,0.000480715066912972,0,0,0,0,0,0,0
X002415.SZ,0,0.099299602097306,0,0,0,0,0,0,0,0,0,0,0,0,0.224831153001227,0,0,0,0.00932421788257272,0,0,0,0,0,0,0,0,0,0,0.16534061108099,0,0,0,0,0,0,0.0242105354062851,0,0,3.46944695195361e-18,0.0425562839717111,0.0617808081468296,0,0,0,0.0475423148985428,0,0,0.0656980880853793,0,0.047982241459257,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.0638385859574821,0,0,0.065142465584912,0.0550193496442232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0463435229487371,0.00597058445716353,0.024363740680072,0.0491135719996487,0,0,0,0.221835749421849,0,0.027352400335086,0,1.73472347597681e-18,0,0.0605912006223982,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.0183061690054141,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.173404861501904,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.00675325029471429,0,0,0,0,0,0,0,0,0.0439578151414119,0,0,0,0,0,0.0765247944996503,0,0.0106537778664745,0.157510525715936,0,0.027755920424709,0,0,0,0,0,0,0
X002304.SZ,0.295924685807817,0,0,0,0,0,0,0,0,0,0,0,0.113305635389451,0,0,0,0,0.0644667244658109,0,0,0,0,0,0,0,0,0,0.341106741992623,0,0,0,0,0,0,0,0,0,0,0,0.0025944800651703,0.0969406473646591,0,0,0,0,0,0,0.0172225196433552,0,0,-0.0216391764677107,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0.0136871686091297,0,0,0,0,0,0,0,0,0,0,0.255210376691463,0,0,0,0,0,0,0.0575034874390782,0,0,0,0,0,0,0,0,0.0576783601265703,0,0,0,0,0,0,0,0,0,0,0,-0.00921172438082371,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745127577077223,0.0859107940166727,0,0,0.198758160060596,0.0167427626752482,0,0,0,0,0,0,0.0387079135600347,0,0,0,0.150387792211058,0,0,0.0518160509069792,0,0,0,0.0256567934780334,0,0,0,0,0.0772431555609778,0,0,0,0,0.0174830605312702,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0.0670516376093471,0,0,0,0,0.0670333178288687,0,0,0.0521232280385068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520614608347388,0,0,0,0,0,0,0,0,0,0,0,0,0.200749494728685,0.0349531933931029,0.163157266962722,0.0321484436778644,0,0,0,0.00989739057997335,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0.168343214741972,0,0,0,0,0,0,0,0,0,0,0.159910044950042,0,3.46944695195361e-18,0.327797518921101,0,0,0,0,0,0,0,0,0,0,0,0.0102565384616371,0,0,0,0,0,0.083565408320188,0,0,0,0.0663326444864383,0,0.0159828364274164,0,0,0,-0.00723817779508257,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0.00956984035288931,0,0,0,0,0.366978011201082,0,0,0.0728072322470277,0,0,0,0,0.205466207179183,0,0.000136036773935274,0,0,0.103351584047659,0,0,0,0,0,-0.190050374120288,0,0.29537974491865,0,-0.327587600265433,0,0,0,0,-0.0459886698239408,0,0.0372832824029397,0,0,0,0.0801915216987333,-0.295888218720142,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797414082051053,0,0,0,0,0,0,0,0.0985058726219192,-0.0278135014013283,0,0,0,0,0,0.166941882744831,0.0885853557027296,0,0,0,0,0,0,0,0.180072564398651,0.457351131619545,0,0,0,0.0753835322749405,-0.142944562628436,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0.184907976774916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506997917066109,0,0,0,0,0,0.182053605764173,0,0,0,0,0,0,0,0,0.018217702944906,0.150606262712814,0,0,0,0.0408037423837607,0,0,0,0,0,0,0
X600741.SH,0,0.251150796058247,0.0836090137604739,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118684496533618,0,0.00446563711416016,0,0.0128280451823468,0.0510292688689486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056830727957512,0,0,0,0,0.0821835574776689,0,0,0.0753535329103844,0,0.0123341499201114,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133593467168344,0,0,0,0,0.120506365135321,0,0.200493995894253,0,0.130828373702179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0462173037282606,0.379255558412094,0,0,0,0,0,0,0,0,0,0.216936486044275,0,0,0,0,0,-0.00948357865289888,0.0514376740990254,0,0,0,0,0,0,0,0,0.103996197807295,-0.0712339220172506,0,0,0,0,0.0419282022137792,0,0,0,0,0,0.00993491313768768,-0.0600425940236432,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.216746711560919,0,0,0.0982370028081574,0,0,0,0,0,0,0,0.053642079234889,0,0,0.0190794591450304,0.129081264498977,0,0.0397714395573266,0.0479070372210674,0.0389813779117133,0,0,0,0,0,0,0.153169342290254,0,0,0.0265642380761874,0,0.048465022350857,0,0,0,0,0,0,0.00707111007394716,0,0,0,0,0.0115746938806811,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.112010634660258,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138038969854805,0,0,0.111586113000372,0,0,0,0,0,0,0,0,0,0,0,0,0.397079469536705,0,0.00981079631251815,0.0590590576428509,0.175888618074016,0.149903673890587,0,0,0,0,0,0,8.85364547584949e-05,0,0,0,-0.0129375276194831,-0.0802165779103607,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0.122619100283547,0,0.0788400844143122,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162384843505376,0,0,0,0,0.0671571420918466,0.225821259999528,0,0,0,0,0,0,0.215631962783188,0,0.16276555087953,0,0,0,0.296051297781573,1.73472347597681e-18,0.0670962065236618,-0.0321725254988045,0,0,0.0185923067135608,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357466103479415,0,0.0914384832211362,0,0,0.102722166249063,0,0,0,0.220764166633714,0.0648987147935081,0,0,0,0,0,0,0,0,0,0.330302136475518,0,0,0,0,0,0,0,0,0,0.0819492515970268,0,0,0,0.00910693669322692,-0.0126714281008511,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0.165011717509021,0,0,0,0,0,0,0,0.0521099216885358,0,0,0,0,0,0,0,0,0.0100001614295084,0.103561738948973,0,0.332130603716364,0,-0.114729947929713,0.066659499653579,0,0,0.224417035033251,0,0,0.0971819244214519,0,0,0,0,0.0729638415888892,0.0842374928628003,0,0,0,-0.00112041531061629,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0394725259820846,0,0,0,0,0,0,0.0340943173929808,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.115277151197084,0,0,0.00192396836346184,0.356314974201716,0,0.0285395092283781,0.272001970236865,0.0074240654863144,0,0,0,0,0,0.0145496455850234,0,0.0367753410225454,0,-0.0215166632596468,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0.0798469886444005,0,0,0,0,0,0,0,0,0,0,0,0.218524617289216,0,0,0,0,0,0,0,0.0697743625118472,0.0183194173575249,0.204795200633795,0,0,0,0,0,0,0,8.67361737988404e-19,0.101056345033654,0,0,0,0,0.0747701591592737,0,0,0.0181786217453051,0,-0.00300057133408037,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0485009174334465,0,0,0,0,0,0,0,0,0,0.264126544647016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32389159038081,-0.0282883865535821,0.00385757413192277,0,0,0,0,-0.0117208983436314,0.00892278602257671,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373988155495189,0.0462799196225461,0.112076310027393,0,0,0,0,0,0,0,0,0,0,0,0,0.0572360119047663,0,0,0,0,0,0,0,0,0.0450856637017894,0,0,0,0,0.0865461613479402,0,0,0,0,0.019199619846918,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.488442987207154,0.0397212256219753,0,0,0,0,0,0,0,0,0.053704823580804,0,0.0220501097293016,0,0,0,0,0.0349565973157796,0.00955692682772791,0.0620712408525515,0.00942575638966307,0,0,0,0,0,0.201887230614352,0,0,0,0,-0.00311677944521026,0,0,0.0572408210711364,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0.0344914995908201,0,0,0,0,0,0,0.284407586710078,0,0.0654954552084291,0.124291574713537,0,0,0,0,0,0,0,0,-0.0115651225224781,0.0215939647242077,0,0,0,0,0,0,0.149592214574734,0,0.176092467069959,0,0,0,0,0,0,0,0,0,0,0,0.02176669883345,0,0.0146033146151051,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0.185714803207481,0,0,0,0,0,0.0126391321141912,0,0,0,0,0,0,0,0,0,0.0532459677293267,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0.129398942506432,0.0128343155797751,0,0,0.0739629201812476,0,0,0,0,0.0835297038112954,0,0,0.0998005501795011,0,-0.00663344480006814,0,0,0,0,0,0,0
X300003.SZ,-0.191189722281209,0,0,0,0,0,0,0,0,0,0,0.00373029262051256,0,0,0,0,0,0,0,0,0.199750120651655,0.219719909384039,0,-0.00915728875440401,0,0,0,0,0,0,0,0,0,0,0.100796495265374,0,0,0,0,0,0.0598154133669237,0,0,0,0,0.0461162973655469,0.0585622676131554,0,0.0774159767094189,0,0.025865973040173,0,0,-0.0513194253285793,0,0,0,0
X002074.SZ,0,0,0,0,0,-0.075982402458074,0,0,0,0.0473721841080205,0,0,0,0,0,0,0,0,0,0,0.193120316483855,0,0,0,0,0,0,0,0,0,-0.128150144559163,0.110002160143881,0,0,0.151760070830564,0,0.201087374356635,0,0.105711409712453,0,0.0476162870740326,0,-0.0956757546150831,0,0,0.0372907078633663,0.190321255744931,0,0,0,0,0.0147207811068883,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0.0480612115669116,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0912597920338036,0,0,0.311546407139129,0,0,0,0,0,0,0.0400081241186397,0,0,0,0.17387368589777,0,0,0,0,-0.437285315152727,0,0,0,0,-0.129517128628189,0,0.102407440242997,0,0.0629021412358094,-0.0429709464315292,0,0,0,0,0,0,0,0,0,0
