,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X002475.SZ,X000568.SZ,X600031.SH,X000651.SZ,X600809.SH,X002304.SZ,X600690.SH,X600104.SH,X000725.SZ,X300014.SZ,X000661.SZ,X300124.SZ,X000063.SZ,X000338.SZ,X600703.SH,X003816.SZ,X000100.SZ,X002241.SZ,X000596.SZ,X002371.SZ,X000625.SZ,X000157.SZ,X600741.SH,X002129.SZ,X002007.SZ,X601877.SH,X002179.SZ,X002236.SZ,X002049.SZ,X002414.SZ,X600584.SH,X000799.SZ,X601799.SH,X300142.SZ,X600183.SH,X000066.SZ,X002074.SZ,X300003.SZ,X002008.SZ,X000800.SZ,X600089.SH,X600779.SH,X600118.SH,X000977.SZ,X000547.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0928196566774042,0,0,0,0,0,0,0.138193899688361,0,0,0,0,0,0.0797435117503134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0153821085519737,0.0293539148864245,0,0,0,0,0,0,0,0,0,0.0555086003479837,0,0,0,0,0,0,0.0047185636754909,0,0,0,-0.0143033682674032,0,0
X000858.SZ,0,0,0,0,0,0.130664959549136,0,0,0.143159623747572,0.0952842871208181,0,0,0,0.0774239296949031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137618654699143,0.0258593205821844,0,0.14175623591341,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,1.0842021724855e-19,-0.0291366327422157,0,0,0,0,0,0
X002415.SZ,0,0,0,-0.0209573980619017,0,0,0,0,0,0,0.0474608263872435,0,0,0,0,0,0,-0.0737390088908177,0,0,0,0,0,0,0.0112618047304951,0,0,0.0208694025666684,0,0,0,0,0.114856043625631,0,0,0.184717377703522,0.188762780321686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109809964852053,0,0,0,0,0.00172400301171786,0,0
X600276.SH,0,0,0,0,0,0,0,0,-0.0601056760828507,0,0,-0.0432785601298313,0,0,0,0.0101953405621076,0,0,0,0,-0.0380926337984073,0,0,-0.0467757703462386,0,0,0,0.221592719149993,0,0.0531853435531543,0,0,0,0,0,0,0,0.0133039839657021,0,0,0,0,0.0832429816785129,0,0,0,0,0,0,0,0,-0.0105520386422051,0,0,0,0,-0.00276932949245576,0,0
X002475.SZ,0,0,0,0,0,-0.0495919893482933,0.13976017173694,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394385397448805,0.435269786895306,0,0,0,0,0,0,0,0,-0.053392657967071,0,0,0,0,0,0.113662345876468,0,0.143615948115526,0,0,0,0,0,-0.0321629210982088,0,0.0459447445361685,0,0,0,0,-0.021624924287962,0,0,0,0,0.0180300428056155,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0.346665143916288,0.187532654559921,0,0,0,0,0,0,0,0,0,0,-0.0737688702263186,-0.037391422597731,0,-0.0714277924687831,-0.0223880511026787,0,0,0,0,0,0,0,0,0,0,0.0925615393088618,0,0,0,-0.00330360385782773,0,0,0,0,0,0.147923775854088,0,0,0,0,0,0,-0.0117873469988308,0,0,0,-0.00827656310428977,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.171583471806536,0,0,0,0,0,0,0,0,0,0.0264357477886503,0,0.0332684985625866,0,0,0,0.0488197318671003,0.255481679554899,0,0,0,0,0,0,0,0,0,0.0366822840075636,0.253095652455589,-0.0180343231895974,0,0,0.0114618763077517,-0.11461762064568,0,0,0,0,0,0,0,0,0,-0.0234241529233784,0,0,0,0,0.0100429327216843,0,0
X000651.SZ,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.173091011317732,0.131553421849762,0,-0.0412182656983336,0,0,0,0,0,0,0,-0.0919400104288678,0,0.089434179614427,-0.0343649853474042,0.22547784604643,-0.0559041901910984,0,0,0,0,0,0,0.0452139154347292,0.0628543223224915,0,0,0.0581335131912998,0,-0.0208847944573927,0.0714118106545232,0,0,0,0,0,0,0,0,0,0,-0.00356868127852187,0,0,0,0,-0.0205288879338443,0,0
X600809.SH,0,0,0,0,0,0.327281198030602,0,0,0,0.0204368798186802,0.223370926687197,0,0,0.0027534952831538,0,0,0,0,0,0,0,0,0.172399603176961,-0.0489948727427101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106349556045302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00863175305972736,0,0
X002304.SZ,0,0,0,0,0,0.0690720961748797,0,0,0.312662107160576,0,0,0,0,0,0,0.0310213521810102,0,0,0,0,0,0,0,0,-0.0751631687163219,0,0.0181299803860071,0,0,0,0,0,0,0,-0.020352755961966,0.0161957516713582,0.24026101693789,0,0,0,0,0.137669594143065,0,0,0,0.147100723765375,0,0,0,0,0,-0.0386606598959536,0,0,0,0,0.0225180686697636,0,0
X600690.SH,0,0,0.0694811415233541,0,0,0,0.176986414716908,0.0354188526131217,0.240278400804572,0,0,0.0836493634834236,0,0,0,0,0,0,0,0,0,0,0,0,0.0325964530417285,0,0,0,0,0,0,0,0,0,0,0.0185536935366365,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0186317178704673,0,0,0,0,-1.73472347597681e-18,0.0463291039391798,0,0,0,-0.0114515642375996,0,0
X600104.SH,0,0,0,0,0.160907502216314,0,0,0,0,-0.0246779418662637,0,0,0,0,0,0.0264335090781801,0,0,0,0,0,0,0,0,0.222849241147688,0,0.0815293058720042,0,0,0,0,0,0,0,0,-0.0381537056329493,0,0,0.0282307300811824,0,0.220829031025391,0,0,0.132767542503197,0,-0.0391663766381944,0,0,0,0,0,0.000468909258174581,-1.0842021724855e-19,0,0,0,-0.0087158586018332,0,0
X000725.SZ,0,0,0,0,0.0248327549230284,0,0,0,0,0,0,0,0,-0.0843268479365263,0,0,0,0,0,0,0.267006755043336,0,0,0,0.126972165329889,0,0,0.116527671054599,0,0,0,0,0,0,0.081492365380891,0.0562930915642392,0,0,0,0,0,0,0.0784194392961388,0,0,0,0,0,0,0.0550317032466428,0,0.00865799461850627,-0.0374641880645951,0,0,0,0.00923367425901925,0,0
X300014.SZ,0,0,0,0,0,-0.241107814505735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11768519701943,0,0,0,0,-0.107979171520219,0,0,0,0,0.294758407518167,0,0,0.108445826296208,-0.0611795621666276,0,0,0.0266323548182081,0,0,0.323856983353181,0,0,0,0.0426075545310535,0.0988533165462561,0,0,0.0841990375415906,0,0,0.000750969508609243,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0.0888622700214363,0,0,0,0,0,0,0,0,0,0,0.0474064767996094,0,0,-0.12373281637362,0,0,0,0.0486891613795951,0.0421462631187168,0,0,0,0,0,6.93889390390723e-18,0,0,0.0607335339739192,0,0,0.217268290991935,0,0,0,0,0.00142672782859924,0,0,0,0,0,-0.0157593712421237,-0.0190313856192281,0,0,0,0.0144345897415529,0,0
X300124.SZ,0,0,0,0,0,0,0.0586167796346876,0,0,0.157107562377199,-6.93889390390723e-18,0.0339930098761253,0.00434453505145255,0.105378412565887,0,0,0,-0.0285961956784421,0.0408464704612444,0,0,0,0,0,0.160380946587972,0,0,0,0,0,0,0,0,0,0.330513887829548,0,0.0848212524198165,0,0,0.267276057031897,0.211963913343598,0,0,0,0,0,0,0,0,0,0,-0.0149915963019577,0,0,0,0,0.00992647187049625,0,0
X000063.SZ,0,0,0,0,0,-0.0943862101907618,0,0.0438364181511204,0,0,0,0.0224577895816241,0,0,0.0634505067635256,0,0,0,0,0,0,0,0,0,0,0,0,-0.0749826488044152,0,0,0,0,0,0,0.128979460930143,0.0881052766868873,0,0.0324401433895254,0,0.210671950622867,0,0,0,0,0,0,0,0.110456863177258,0,0.0289734073450716,0,-0.00077770602506728,0,0,0,0,0.0143706072924156,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0345359888188883,0,0.116673598266462,-0.0693328788268723,0,0,0,0.0339852776349819,0,0,0,3.46944695195361e-18,0,0.0178473525566516,0,0,0,0,0,0,0.0634067624339325,0,0,0,0.137496038276397,0,0,0,-0.0174004309274211,0,0,0,0.189405577833722,0,0.0262550412102714,-0.0281757355422174,0,0,0,0,-0.0131033033943777,0.0668722460992459,0,0,0,0.00244527738307182,0,0
X600703.SH,0,0,0,0,0.0813551584660281,0,0.231960932072391,0,0,0,0,0,0,0.0605744464000933,-0.401931367896108,0,0,0,0,0,0.208227046173364,-0.142470628032839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00343254156112165,0,0,0,0,0.358224028674126,0,0,0,0,0,0,-1.38777878078145e-17,0,-0.00832979883587732,-0.0106419576893983,0,0,0,0.0118668346904,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492192355398783,0,0.00262178948566733,0.0599689773982809,0,0.0194817506910544,0,0,-0.01110719872394,0,0.000441755641625092,0.00120927667954353,0,0,0,0,0,0,0,0,0,0.00393348595359383,0,0,0,0,0,0.03201834135759,0,0,0,0,0,0,0,0,0,0,-0.00224618518853131,0,0,0,0,-0.000850702931017338,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0126599119084313,0.755471692181479,0.0740115677371841,0,-0.226470456631643,0,0,0.094645146151728,0,0,0,0,0,0,0.0792365453416921,0,0,0,0,0,0,0,0.180574120721484,0,-0.000303777328346093,0,0,0,0,0,0,0,0,0.250159428893883,0,0,0.171834168531154,0,0,0,-0.00766586329072442,0,0,0,0,-0.0224810749231481,0,0
X002241.SZ,0,0,0,0,0.405323729509614,0,0,0,-0.0390275715859451,0,0,0,0,-0.0521089035727806,-0.0342463063397084,0,0,0,-0.02290013915209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0247739417590985,0,-0.0934539662079935,0,0,0.178088584289724,-0.0104377240094655,0.102087138029977,0,0,0,0,0,0,0.0304781470422822,0,0,0,0.00699096150337008,0,0
X000596.SZ,0,0,0,0,0,0.302423136125827,0,0,0.0520861804139379,0,0.0318876842507806,0,0,0,0,0,0,0,0,0,0,0,0,-0.128637233725417,0,0.0322423605374084,0,0,0,0.00402749293124813,0,0,0,0.106702665432034,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.137335389726745,0,0,0,0,0,-0.00784885756911382,-0.056286813693697,0,0,0,0.0369779447232031,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697887344600215,0,0,0,0,0,0,0,0,0.0226927104775104,-0.111907284479352,0,0.159242853295929,0,0,0,0,0.244572732232077,0,0.368941780846028,0,-0.223441285681078,0,0,0.0603930678617532,0,0,0,0,0,0,0,0,0.152015359441104,0,0,0.0101682525886735,0.0248488156465748,0,0,0,-0.00182094816252115,0,0
X000625.SZ,0,0,-0.315601354512172,0,0,0,0,0,0,0,0,0,0,0,0,0.177009003677168,0,0,0,0,0,0,0,0,0,0.241029343788272,0,0,0,0,0.513220766922886,0,0,0,0.23797265836652,0,0,0.149081071235218,0,0,0,0,0,0.498848070237435,0,0,0,-0.326140853140288,0,0,0,0.0227785586592672,0,0,0,0,-0.0453932245283122,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0286847604145494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164401899684242,0.126011996158781,0,0,0,0,0,0,0.287770905596013,0,0,0,0,0,0,0,0,0,-0.00470760234496014,0.217656399062654,0,0,0,0,0,0,0,0,0,-0.023590908579457,0,0
