,X600519.SH,X000858.SZ,X002475.SZ,X002415.SZ,X600690.SH,X600809.SH,X003816.SZ,X600276.SH,X000651.SZ,X000568.SZ,X002371.SZ,X600104.SH,X000725.SZ,X300124.SZ,X000625.SZ,X600031.SH,X000063.SZ,X000338.SZ,X002304.SZ,X000596.SZ,X002179.SZ,X000100.SZ,X300014.SZ,X002463.SZ,X600089.SH,X002241.SZ,X000157.SZ,X600703.SH,X600372.SH,X600066.SH,X600584.SH,X000977.SZ,X600522.SH,X002236.SZ,X600741.SH,X002028.SZ,X600183.SH,X002049.SZ,X000921.SZ,X601877.SH,X002180.SZ,X600487.SH,X000661.SZ,X002223.SZ,X600418.SH,X000800.SZ,X002129.SZ,X000400.SZ,X002156.SZ,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.13466915903192,0,0,0,0.270278890998934,0,0,0,0,0,0,0,0,0.0444226378615441,0.162630317383976,0,0,0,0,0,0,0,-0.0546882716039072,0,0,0,0,0,0,0,0.00260924002539706,0.0168839396782872,0,0,0,0,0,-0.0762619548125983,0,-0.0378948280971198,0,0,0,0,0,0,-0.0100662876467911,0,0,0,0,0.029354546074274,0,0
X000858.SZ,0,0,0,0,0,0.00445863943426946,0,0,0,0.452657343214763,0,0,0.0185005126148979,0,0,0,0,0,0.133144286322512,0,0,0,0,0,0,0,0,0,0,0,0,0.0295013712490272,0,0,0.0358378041148535,0,0,0,0,0,0,0,0,0.0287872067298838,0,0,0,-0.044991181117385,0.104293302785351,0,0,0,-0.0351210601076858,0,0,0,0.0486287458558644,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0.10883412531981,0,0,0,0,0,0,0,0,0,0,0,0,0.0588993223652792,0.0553571436889742,0,0.343850585586829,0,0,0,0,0.0389933760052589,0.0772853060135666,0,0,0,0,0.124413776916017,0,0,0,0,0,0,0,0.00303331916587298,0,0.0425988047827653,0,0,0,0,0.0955571550812341,0.0128041892892934,-0.120564148004148,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128491852479809,0,0,0,0,0,0,0,0.0112444632759558,0,0,0,0,0,0,0,0,0.0890672483010825,0,0.0731060967482486,0,0,0,0.0283123100156327,0,0,0,0,0,0,0,0,0.0344112750770095,0,0,0,0,0,0,-0.139798236912993,0,0,0.0224875023691853,0,0
X600690.SH,0,-0.210730262765972,0.0755540435893044,0,0,0,0,0,0.236306732510675,0,0,0,0,0,0,0.00528369055850685,0,0.0856328178979394,0,0,0,0,-0.001489730037285,0,0,0,0,0,0,0,0,0,0.0244807946300346,0,0,0,0,0,0.18421134368788,0,-0.0818608475290274,0,0,0,0,0,-0.00395657054329052,0,0,0,0,0,0.0122126130641484,-0.0782891509236444,0,0,0.101738879564079,0,0
X600809.SH,0.119770634896586,0.0381283546011699,0,0,0,0,0,0,0,0.0312795341356984,0,0,0,0,0,-0.0991502508442278,-0.0121424218197653,0,0,0.161119235086665,0,0,0,0,0,0,0,0,0,0.0157792272587869,0,0,0,0,0,0,0,0,0,0,0,-0.0373868674315633,0,0,-0.00770357272931278,0,0,0,0,0,0,0,0,0.0295053819235619,0,0,0.019836020789912,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0757594119274484,0,0,0,0,0,0,0,0,0,0,0,-0.23234864504218,0,0,0,0,0,0.00797621086078458,0,0,0.0228556899848711,0,0,0.0685020946655785,-0.102168441034619,0,0.038277489979496,0,0,-0.0490720757509279,0,0,0,0,0,0.0348986419812041,0,0,0,0,-0.0423281251167141,0,0,0,-0.0288014853567911,0,0
X600276.SH,0,0,0.0709065331278967,0,-0.132686759606374,0,0,0,0,0,0,0,0,0,0,0,0.0376913825122363,0,0,0,0.425465731125742,0.0975689296031663,0.0661839004458145,0,0,0,0,0,-0.352732268197687,0,0,0,0,0,0,0,0,0.110857596975523,0,0,0,0,0,0,0,0,0,-0.0328632829877341,0,0,0,-0.0776615794172544,0,-0.0456198342470442,0,0,0,0,0
X000651.SZ,0,0,0,0,0.162551566924703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0507672240962369,-8.67361737988404e-19,0,0.165260900168027,-0.015821786709873,0.213596240220972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012892858310711,0,0,0,0,0.0417322718570368,-0.0741491818263397,0.0623815361354329,0,0,-0.026310600204909,0,0
X000568.SZ,0,0.860546906271026,0,0,0,0,0,0,0,0,0.0710125253608143,0,0,0,0,0,0,0,0,0.108521494585102,0.0226220128039318,0,0.0134486431919536,0,0,0,0.0190797485516488,0,0,0.108149745785048,0,0,0,0,0,0,0,0,0,0,0,-0.111506487916515,0.0451292047229577,0,0,0,0,0,0,0,0,0,-0.0646844355356054,0,0,0,-0.0452235020838157,0,0
X002371.SZ,0,0,0.113044605678075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136787753745981,0,0,0.0815055800810492,0,0,0,0,0,0,0.37604510740677,0,0,0,-0.122021175811482,-0.0227671467181283,0,0,0,0,-0.0886077686265841,0,0,0,0,0,0,0,0,0,0,-0.0394300115062807,0.175303546927378,0,0,0,-0.103864260270503,0,0
X600104.SH,0,0,0.0900845376999661,0,0,0,0,0,0,0,0,0,0,0,0.0739683797035571,0,0,0,0,0,0,0.0705632257851839,0,1.0842021724855e-19,0,0,0,0,0,0,0,-0.0398951737006829,0,0,0,0,-0.0304379996777109,0,0,0,0,0,0,-0.0111365782419786,0.0712213567113919,0,0.011459335979659,0,-0.0093542093983241,0,0,-0.0710205294294867,0,0,0,0,0.00598813897081764,0,0
X000725.SZ,0,0,0.0486899028812644,0,0,0,0,0,0,0,0,0,0,0,0.0299293346426026,0,0,0,0,0,0,0.265174014278348,0,0,0,0.113125484122609,0,0,0,0,0,0.197380675814918,0,0,0,0,0.023417952600891,-0.0646871901699697,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0625766426347587,0.0437504524949293,0,0,0,0.00691563742771978,0,0
X300124.SZ,0,0,-0.0420731673895561,0,0,0,0,0,0,0.258490734024078,0,0,0,0,0,0,0,0.277459587108951,0,0,0,0.0293674822207391,0,-0.0043820005736388,0.0622866885714954,0,0,0,0,-0.030076713540905,0,0,0,0,0,0,0,0,0,0,0.0847215621047563,0,0,-0.0373161333345524,0,0,0,0,0,0,0,0.113999160081896,0.0288075748760269,0,0,0,0.173023251812052,0,0
X000625.SZ,0,0,0.343651873025933,0,-0.0626218016019753,0,0,0,0,0.0151586835010526,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103141215438178,0,0,0,0,0.230552453540005,0,0,-0.395621456603026,0,0,0,0,0,0,0,0,0,0,0,0,0.6661058789378,0,0,0.127268712087481,0,0,0,-0.0461263997332176,0.0622682142885776,-0.0407680840403583,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.1307568699567,0,-6.93889390390723e-18,0,0,0.29414763363563,0,0,0,0,0,0,0,0.0798744608270806,0.477286105660394,0,-0.0273280298907813,0,0,-0.0583011879293866,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0342154930283314,-0.0342854154058909,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00421040114831104,0,0,0,0,0,0,0,0,0,0,0.0935016607309431,0,0.0262593748840659,0,0,0,0.185003351380901,0,0,0,0,0,0,0,0,0,0,0.0460513357693544,0,0.0418656743517114,0,0,0,0.112397227168409,0,0,0,0.0595450701530087,-0.126050338722631,0,0,0,0,0
X000338.SZ,0,-0.187176597301565,0,0,0,0,0,0,0,0,0,0,0,0.150348008794396,0,0.197902177668791,0,0,0,0,0,0,0,-0.00874065015194117,0,0,0,0,0,0.0135584731524494,0.0408502080149362,0,0,0,0,0.11102740890275,0.0797542742803101,0,0,0,-0.112882197304469,0.240741660381596,-0.0679611483966429,0,-0.0560623134987364,0,0,0.12584146761486,0,0,0,-0.12111508133128,0,-0.241396430184421,0,0,0,0,0
X002304.SZ,0,0.391604085188764,0,0.157183307827307,0,0,-0.049845893965763,0,0,0.00281690425391827,0,0,0,0,0,0,0,0,0,0.012899415740303,0,0.00964971664415971,0.0348002445033438,0,0,0,0,0,0,0,0.0551089250272845,0,-0.151439670965582,0,0.347058150081799,0,0,0,0.0220673834095671,0,0,0,0,0,0,0,0.0192144772597984,0,0.0186490707516527,0,0,0,0,-0.137965876426385,0,0,0,0,0
X000596.SZ,0,0,-0.00590264427398446,0,0,0.367650904112657,0,3.46944695195361e-18,0,0.392803733023363,0,0,0,0,0.0101571818571526,-0.0362619020598951,0,-0.00723785094975352,0,0,0,0,0,0,0,0,0,0.101433128322374,0,-0.0389392638383153,0,0,0,0,0,0,0,0,0.168835734876604,0,-0.0581049018374567,0,0,0,0.048698934822402,0,0,0,0.154525949282149,0,0,0,0.022092770691216,0,0,0,0.00340240952503744,0,0
X002179.SZ,0,0,0,0,0,0,0,0.0695349190644816,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147052774629361,0.0258138103838395,0.0952839185540087,0,0.148508667780593,0,0,0.0959638462269512,0,0,0,0,0,0,0.0517169135146871,0.0298471264040932,0,-0.0214811806596562,0.0904315543632024,0,-0.230475160620675,0,0,0,0,0.0157417252806217,0,-0.0265689064376119,0,0.0317857159109378,0,-0.0112304911740321,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.110915909162481,0,0,0,0.374344705960473,0,0,0.0767261286141604,0.117640432196635,0,0,0,0,0,0,0.0731683958933714,0,0,0,0,0,-0.013443742482795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390109191988096,0,0.00528433323275858,0,-0.531858036315507,0.0135457293966504,0.039788969594321,0,0,0,-0.0830411088035683,0,0
X300014.SZ,0,0,0.220236418385302,0,0,0,-0.035931277862823,0.130507454574183,0,0.378745281366008,0,0,0,0,0,0,0,0.047473646771045,0,0.128821780468286,0,0,0,-0.0921769088376246,0,0,0,0,0,0,0,-0.0156571882919748,0,0,0,0,0.107885889262371,0,0,0,0,-0.0126119998519607,0,0,0,0,0.116367917722328,0,0,0,0,-0.00133688665069895,-0.0875796999378896,0,0,0,-1.73472347597681e-18,0,0
X002463.SZ,0,0,0,-0.103593538686279,0,0,0,0,0,0,0,0,0,0,0,0,0.114744272161031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195265083744294,0,0.299844267292657,0,0.145670113031912,0.0133591632876296,0,0,0,0,0,0.104136532829256,0,0,0,0.0207519404358553,0,0,0,0,-0.0401134097444115,0,0.160819150890464,0,0,-0.036827565772438,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.439670259884082,0,0,0,0,0.129348013602394,0.0325566420443891,0,0,0,0,0,0,0,0,0,0,0,0.231932039846943,0,0,0,0,0.0589107579687359,0,0,0,0,0,0,0,0,0,0.0259011118016004,0,-0.121449441238269,0.0879098802490069,0,0,0.0131967186031112,0,0,0,0.00186740114692979,-0.0594200615609648,0,0,0,0,0,0
X002241.SZ,0,0,0.274345302203687,0,0,0,0,0,0,0.0454576400081816,0,0,0.014011815850747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138151679260947,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434667277935312,0,0,0,0,0.00863102171680277,0,0,0,0,0,0,0,0,0,0,0,0
