,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X002475.SZ,X600690.SH,X000651.SZ,X002304.SZ,X000063.SZ,X300124.SZ,X600104.SH,X000725.SZ,X003816.SZ,X002371.SZ,X600031.SH,X000625.SZ,X000596.SZ,X002129.SZ,X300014.SZ,X000338.SZ,X002179.SZ,X600089.SH,X600703.SH,X002049.SZ,X000100.SZ,X002236.SZ,X600372.SH,X002241.SZ,X000977.SZ,X601877.SH,X600741.SH,X000661.SZ,X000157.SZ,X600584.SH,X600522.SH,X002180.SZ,X002074.SZ,X000733.SZ,X600460.SH,X000800.SZ,X000988.SZ,X300142.SZ,X000066.SZ,X600702.SH,X300003.SZ,X002463.SZ,X002028.SZ,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.388947153658623,0,0.0277067607419935,0.081415161297871,0,-0.0662347013922518,0,0.0562453475379788,0,-0.0496544882231103,0,0,0,0,0.0180255532616429,0,0,0,0,0.0222751803217739,0,0,0,0,0,0,-0.0134643776356143,0,-0.029220701300298,-0.0224120233625243,0,0,0,0,0,0,0,0,0,0,0,0.0170980279720215,0,0,0,0,0,0.0729460077670884,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0
X000858.SZ,0.269089358120503,0,0,0.29400030773294,0,0.0258370825881181,0,0.00644391495228186,0,0,0,0,0,0,0,0,0.145411390776209,0,0,0,0,0,0,0,0,0,0,-0.0173952561566228,0,0,-0.0223441401434577,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0656576864297946,0.0456742286034334,0,0,0,0,0.0258315799054788,-0.02016980179096,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15244451161289,0,-0.112292857259256,0,0,0.313892693511142,0,0,0,0.201131624685104,0,0,0.340003934890346,0,0,-0.019295082238775,0,0,0,0,0,-0.123611703856926,0.209150272512825,0,0,0,0,-0.0485643001765243,0,0,0,0,-0.0603229841858119,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0.456658687839231,0,0,0,0,0,0,0,0.14559873506659,0,0,0,0,0,0.0203173697199718,0,0,0.0674027870373426,0,0,0,0,0,-0.0811337119892323,0,0,0.0143006111140784,0,0,-0.0332808293127574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194086377054043,0,4.33680868994202e-19,0,0,0,0,-0.0272500594167243,0,0,0,0,0,0
X600276.SH,0,0,0.0155106710748932,0,0,0,0,0.0400558200907774,0,0,0,0,0,0,0,0,0,0.1211418251082,0,0,0,0,0,0,-0.189136035003762,0.0560373483877376,0,0,0,0,0.0505572305827435,0,0,0,0,0,0.16197854063647,0,0,0,0,0,0.114984100568997,0,0,0,0,-0.262173594609852,0.0902692825819741,0,0,0.00933550109933298,0,0,0,0,0,0,0
X600809.SH,0,0.0426194915142525,-0.0324475643895614,0,0,0,0,0,0.0317151667444543,0.234906759130999,0,0,0,0,0,0.0562540629413237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0454822744648653,0,0,0,0,0.0187647412535496,0,0,0,0,0.0296154275635595,0,-0.333171715780251,0.285251586774441,5.42101086242752e-20,0.0890133137202705,0,0,0,0,0,0
X002475.SZ,0,0,0.147582237511815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0652293455202938,0,0,0,0,0.0365529721718358,0,0,0.0205955866111885,0,0.432028895370831,0,0,0,0,0,0.359336022625407,0,0,0,0,0,0,0.170337797275556,0,0,0.0332610909137711,0,-0.00589520595231747,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.17444895810397,0,-0.0664441479071393,0,0.294361079194797,0,-0.0123430378813909,0,0,0,0,0,0.0173792617507408,0,0,0,0,0,0,0,0,0,0,0.0537449442042105,0,0,0.0438821870728732,0,0,0,0.125374044507111,0,0,-0.0902619898136815,0.12099949075808,0.14099780220773,0,0,0,0.101958306662233,0,0,0,-0.0776378090724024,0.0535825858771881,0,0,0.0268194202849959,1.73472347597681e-18,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0.254203013151193,0.109323007744166,0,0,0,0,0,0,0,0,0,-0.458921641286821,0,0,0,0,0,0,0.0758998651110297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471618059107434,0,0,0,0,0,0.0123324757660927,0,0,0,0,0,0,0
X002304.SZ,0,0.219245647837103,0,0,0,0.0790739888918327,0,0,0.082545544671914,0,0,0,0,0.00450390942933075,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,-0.005026936041904,0,0,0,0,0,0,0.0124041294918964,0,0,0,0,-0.0306197493844601,0,0,0.211572047887243,0,0,0,0,0,0.0061649139623455,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0.144245212004916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16052849082098,0,0,0.0825712918068275,0,0,0,0,0,0.239186804249912,0,0,0,0,-0.131824764242515,0.126240747960049,0,0.103758686511707,0,0,0,0,0,0,0.0621330840827234,-0.100787176504286,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.0259570999751886,0,-3.46944695195361e-18,0,0,0,0.154179957129196,0,0,0,0,0,0,0.133680925322904,0,0,0.0851038932073012,0,0,0,0,0,-0.173042257333194,0,0,0.198585028178688,0,-0.228467387527164,0,0,0,0,0,0.115782181651633,0,0,0,0,-0.0766849272204689,0,0,0,0,-0.0339323154313615,0,0,0,0.0226023778456947,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.0283904180631948,0,0,0,0,0,0,0,0,0.176130240291652,0.09848008421303,0,-0.0214583999272554,0,0,0,0,-0.00847521395476699,0,0.16319991022753,0,0,0,-0.0204040882232648,0,0,0,0,0,0,0,0,0,0,0,-0.00849312978880142,0,0.010214985161124,0,0,0,0,0,0,0.000721690775440992,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0.0981517706623258,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.0989418911690972,-0.0336582416697919,0,0,0,0,0.0012661792910531,0.404058808783847,0.0239658884314626,0,0,0.0070151193423185,0,0,0,0.146361388912964,0,0.10874085195537,0,0,0,0,0,0,0,0,0,0,0.127511567986991,0,0,0.143254577232398,0.00238280553932881,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,-0.0287919024252913,0,0.0246816664613593,0,0,0,0,-0.00855169916318322,0,0,0,0,0,0.0632919781464354,0,0.11313038496481,0,0,0,0.0223613744019997,0,0.00912612649608695,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.0568440562598894,0,0,0,0,-0.0218982454945957,0,0,0.230081803695596,0.0120558351350391,0,0.0681590041408792,0,0,0,0,0
X002371.SZ,0,0,0,0,0.00378905380730537,0,0.100626415879135,0.208505530157554,0,0,0,0,0,0,0,0,0,0,0,0,0.0790254841497759,0,0,0,0,0,0.24830208938424,0,-0.680853469399249,0,0.264476529735865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036104980913107,-0.110863255587467,0,0,0,0,0,0
X600031.SH,0,0.131572805888006,0,0.010432159192818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313984987378524,0,0,0,0,0,0,0,0.0540550408123316,0.0788662653381017,0.027148413841522,0,-0.0435583112640018,0,0,0,0.075411134584154,0,0,0,0,0,0.095211053547003,0,-0.0351971111427346,0,0,0,0,0,0,0,0,0.030064436640183,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0.033815169361006,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0373247289480384,0,0,0.0274929771205521,0.15209042265044,0,-0.00012604078058739,0,0,0.0272396979834685,0,0,0,0,0,0,0,0,0,0,0,0,0.0769525199478411,0.433879639399266,-0.0199994002198319,0,0.0794991593389102,0,0,0,0,0,0,0,-0.0273082702444,0,0,0,0,0,0
X000596.SZ,0,0.231962109511147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0602899341063137,0.0226894372495935,0,0,0.0304704473669998,0,-0.00373211825847174,0,0,0,0,-0.0953827090998576,0,0,0,0.0953095887303643,0,0,0,0,0,0.182601811137815,0,-0.0404975685952263,0,0,0,0,-0.00739865109573967,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,-0.0514529080411451,0.181620223895673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.238543923652061,0.0741113781482698,0,0,0.00233517388541598,0.149962317503698,0,0,0,0,0,0,0,0,0,-0.00776877896397255,0,0,-0.122731883110296,0,0,0,0,0,0,0.037802544777164,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0750403050518885,0,0,0,0,0,0,0,0,0.0727204719363391,0,0,0,0.0351750256156854,-0.0205246188711819,0,0,0,0,0,0,0,0.574025927712359,0.0928043856523339,0,0,-0.00824051578164309,0.0302942204414869,0,8.67361737988404e-19,0,-0.0349016153863138,0.119725155433502,0,0,-0.0432026625836807,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.00540481180445011,0,0,0,0,0,0,0,0,0,0,0,0.0380950274646903,0,0,0,0,0,0.0746932102044547,0,0.0222598635533027,0.0423112932767461,0,0.0104271362967915,0,0,0,0,0,0.0610079191860404,0,0,0,0,0,0.0448226593224026,0,0,0.0962725286717855,0,0,0,0,0,0.0609266133908933,0.00329614555892959,0,0,0,0,0,0
X002179.SZ,0,0,-0.0101032979273663,0,0,0,0,0,0,0,0.0423326989315519,-0.0367498897328907,0,0,0,0.106223513616517,0,0,0.0715586249144921,0,0,0,0,0,0,0,0,-0.0942367561149714,0.0354927490523026,0,0,0,0,0,0,-0.0331515344979289,-0.031599917538135,0,0,0.25592063987044,0,0,-0.0380682725603854,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0
X600089.SH,0,0,0.0661051754531144,0,0.0222045896779981,0,0.0471103625025392,0,0,0,0.163360778860379,0,0,0,0,0,0,0.226114724758777,0,0,0.125442574407231,0.24216456359876,0,0,0,-8.67361737988404e-19,0,-0.016401018228121,0,0,0,0,0,0,0,0,0,0,0,0,0.0160421172433787,0,0,0,0,0,0,0,0,0,0,0.00851553677553293,0,0,0,0,0,0,0
X600703.SH,0,0,0.200786759739613,0,0,0,0,0,0,0,0.295047217272488,0,0,0,0,0,0,0,-0.376418067768791,0,0.253234458205877,0,0,0,0,0,0,0,0,0,-0.24587449349707,0,0,0.104603689912723,0,0.0354157078095665,0,0,0,0,0.0379128685635691,0.226026121372528,0.196398007134944,0,0,-0.191796206410126,0,0,0,0,0,-0.0296653583774681,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0.0284568265125528,0,0,0,0.169307033332347,0,0,0,0.309120659856719,0,0,0,0,0,0.0514055422351828,0,0.129750807518503,0,0,0,0,0,0,0,0,0,-0.250811437724986,0,0,0.0420641966214772,0,0,0,0,0.401455328678467,0,0,0,0.0240426221233134,0.186751662688314,0,0.034107844259811,0,0,0,0.107182689048369,0,-0.177484133609513,0,0,0,0,0
X000100.SZ,0,0,0,-0.0920974817628371,0,0,0,0,0.13308122234433,0,0,0,0,0.372852030664304,0,0.0312904100745552,0.172065450721089,0,0,0,0,0,0,0,0.0201148854426877,0,0,-3.46944695195361e-18,0,0,-0.00186850258057695,0,0.0230372286528893,0,0,0,0,0.0507818574597393,0,0.0221013500486387,0.0326052831706772,0,0,0,0,0,0,0,0,0,0,0,-0.00205756603048522,0,0.292642039794298,0,0,0,0
