,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X600690.SH,X000725.SZ,X000063.SZ,X600031.SH,X000338.SZ,X002475.SZ,X600741.SH,X000568.SZ,X601877.SH,X600271.SH,X600703.SH,X000100.SZ,X002236.SZ,X300003.SZ,X300124.SZ,X000625.SZ,X600809.SH,X002008.SZ,X600487.SH,X600498.SH,X000596.SZ,X000661.SZ,X002007.SZ,X000157.SZ,X300142.SZ,X002179.SZ,X600566.SH,X600177.SH,X002456.SZ,X600089.SH,X600066.SH,X300146.SZ,X002506.SZ,X002180.SZ,X600522.SH,X600372.SH,X002129.SZ,X002508.SZ,X600867.SH,X300136.SZ,X000977.SZ,X600183.SH,X002241.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0.0145938333047146,0,0,0,0,0,0,0,0,0,0,0.0765906804279288,0,0.159199938466039,0,0,0,0,0.0395321926522842,0,0,0,0.0190642596373347,0,0,0,0,0.0544128293023289,0.0312976478006925,0,0,0.0901561120708657,0,0.100645309674133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116614088105622,0.0229954951535473,0,0,0,0.00452323306827728,0,0
X000338.SZ,0,0,0.0276260692609013,0,0,0,0.0248647480308584,0,0,0,0.0438359136339988,0,0.00654712620104634,0,0,0,0,0.009485224767917,0,0,0,0,0,0.0469575008554176,0,0,0,0,0,0,0,0.0760393191817315,0,0.0243741695817496,0,0.0880931015559693,0,0,0,0,0,0,0,-0.0177596571940418,0,-0.00414637869454427,0,0,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.269259811937695,0,0.00380987646381931,0,0,0,-0.0140601378392901,0,0,0,0,0,-0.00331651478204652,0,0,0,0,0,0,0,0.0870154568466133,0,0,0,0.119822605358153,0,0,0,0,-0.156314584826033,0,0,0,0,0.190783091588552,0,0,0,-0.11371523494087,0,0,0,0.290935473966653,0,0,0,0,-0.0783088386331586,0,0,0,0,-0.18063292057586,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0.108375719481873,0,0,0,0,0,0,0,0,0,0,0,0,0.00267912851049025,0,0,0,0.0853111457853477,0,0,0,-0.0232887358894746,0,0,0,0.133454665128787,0,0,0,0,0,0,-0.0425061581717174,-0.0201687165114415,0.0178690427514264,0.113625306884299,0.135496965508667,0,0,0,0,0.0231483979368978,0,0,0,0,0.0301419250347091,0,0
X000568.SZ,0.0578688617214343,0,0,0,0.209249831557151,0.0215457298313723,0.159763073110404,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102073214965411,0,0,0.211874215792962,0,0,0,0,0.0387339674353183,0,0,0,0,0,0,0,0,0,0.10379210540676,0,0,0,0,0,0,0,0.0780168497236971,0,0,0,0,0.00259583774917063,0.0142908129530243,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0.044808247404867,0,0,0,0,0.0942659781805031,0,0,0,0,0,0.017778780448593,0,0,0,0.0167463422284496,0,0,0,0,0.00208562297724247,0,0.0385612624790903,0,0.0688086868914599,0,0,0,0,0,0,0,0,0,0.0871861333690455,0.0176337496845691,0,0.167378101837027,0,0,0,0,0.00430953855617618,0,0,0,0,0.00297361010443315,0,0
X600271.SH,0,0.323198326920523,0.048454168474704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000767425946184163,0.451178891865167,0,0,0,0,0.273786985913534,0,0,0.171501735818761,0,0,0,0,0,0,0.150637432318386,0,0,0,-0.00217772333220552,-0.0431421556710591,0,0,0,0.0370519259375191,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0.184964927472837,0,0,0,-0.137249880650327,0,0,0,0,0,0,-0.27736704600568,0,0,0.11501087116825,0,0,0,0.161474637730621,0,0,0,0,0,-0.0305061758951779,0,0.533332563344333,0,0,0,0,0,0,0.193954593675688,0.292776132313737,0,0,0,0,0,0,0,0.0591039073607672,0,0,0,0,-0.158137379472064,0,0
X000100.SZ,0,0,0,0,0,-0.124446988005718,0,0,0.0495724948777772,0,0,0,-0.131705771635561,0,0,0,0,0.0831213687154993,0,0,0.26218972701165,0,0.190184823945147,0,0,0,0,0,0,0,0,0,0,0,0,0.0635435615842708,0,0,0,0,0,0,0.207403641978671,0,0,-0.02533173247371,0,0.131370764629183,0,0,-0.354953736371796,0.00756991656352395,-0.05471554029783,0,0,0,0,0,0
X002236.SZ,0,0,0.447560374697144,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205769119742236,0.0582066697440011,0,0,0,0,0,0,0,0,0.0196098090562644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0583718501872318,0,0,0.15698322502996,0,0.344881286222227,0,0,0.0337102832194107,0,0,0,0,0.13575196569355,0.0682316094300447,0
X300003.SZ,0.365164989670096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0267581397845284,-0.00671894334445279,0.322357243625848,0,0,0.266065704425046,0.0383064134758376,0,0,0,0,0,0,0,0,0,0,0.76877009647186,0,0,0,0,0,0,0,0,0.363963539385663,0,0,0,-0.0988794474102338,0,0,0,0,0.0459402377514283,-0.169030209635063,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,-0.118720359557274,0,0,0,0.228965408704915,0,0,0,0,0,0,0.125410212521674,0,0,0,0,0,0,0,-0.175172530581692,0,0,0.526709122211407,0,-0.012132154093317,0,0.117550156398347,0,0,0,0,0,0,0,0,0,0.028706976995535,0,0,0,0,0,0,0,0,0,-0.0382048861688803,0.0682909858069362,0,0,0,0,0.00250986249210693,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188095602915054,0.0857963313088437,0,0.084487719706394,0,0,0,0.142808902335927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0845111803084158,0,0.100131409444506,0.0203262824165205,0,0,0,0,0,0,0,-0.011800635684697,0,0,0,0,0,0,0
X600809.SH,0,0,0.0401060095147205,0,0.122027751106008,0,0.0617790600150204,0,0,0.0471936798250199,0,0,0,0,0.219878725874458,0,0.0304941061612915,0,0,0,0,0,0.0487260138030711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139586777071541,0.0425675209912366,0,0,0,0,0,0.00903456558891805,0,0,0,-0.0219873126813523,0,0
X002008.SZ,0,0,0,0,0,0,0,0.0831235323775104,0,0,0,0,0,0.270874953578378,0,0,0,0,0,0,0,0,0,0.133584703603396,0,0,0,0,0.181367222154725,0,0,0,0.0529953387204541,0,0,0,0,0,0,0,0,0,0,0,0,0.0537746077131569,0.123865673324591,0,0,0,0,0.00223755775963414,-0.0211390882793914,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0.0538109628485192,0.0434248211767542,0,0.142193602808628,0,0,0,0,0.00586998192563563,0,0,0,0,0,0,0,0,0,0,0,0.42450813605092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0058520073695616,0,0.0477194884746287,0,0.116592798318329,0,0,-0.00049861125304255,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0.0108086797550776,0,0,0,0.346746474299445,0,0,0,0,0,0,0,0,0,0.0231645101931581,0.117047644726029,0.0139824336837592,0,0,0,0.145697414539659,0,0,0,0.0314524488837383,0,0,0.116465148786322,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169113008700457,0,0,0,0,-0.0338111523447491,0,0,0,0,-0.0358424455405935,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0,0.0183091754499505,0,0,0,0,0.152346542648559,0,0,0,0,0.0435864632147969,0,0.00837311278677856,0,0.36210055427495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0578490724155562,0.0164482757586825,0.0375051841926704,0,0,0,0,0.00431470838303668,0,0,0,0,0,0,0
X000661.SZ,0,0,0.00913235500980707,0,0,0.416944290624842,0,0,0,0,0,0,0.07361459650591,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0.107846861729558,0.198529762122952,0,0,0,0,0.0459336972768705,0,0,0,0,0,0,0,0,0.039654346680001,0,0,0,0,0,0,0,0.04259490932455,0,0,0,0,-0.00228007604122844,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0900210498440763,0,0,0.503594134114681,0,0,0,0,0.0495338085648958,0,0,0,0,0,0,0,0.25271491370914,0,0,0,0,0,0,0,0,0,0,0,0,0.273690480101957,0,0,0,0,0.00194308127150612,0,0,0,0,-0.0324817582379941,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0969524364277954,0,0,0,0,0,0,0,0,0,0,0,0.0818759165513016,0.101084847752946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402974575625646,0.0601932834469239,0,0,0,0,0,0,0.0065758163340542,0.00313255722865221,0,0,0,0,0,0
X300142.SZ,0,0.0626998288140651,0,0.0584097799893167,0,0,0,0,0,0,0,0,0.00862952878544779,0,0,0,0.253180601126479,0,0,0,0,0,0,0,0,0,0,0,0,0.0167783550566416,0,0,0,0.135459783735182,0,0,0,0,-0.0420775522043113,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,-0.00791007767964512,0.32373787197063,0.514221031545606,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0.180675029495213,0,0,0,0,0,0,-0.108430765572351,0,0,0,0.11689412031449,0,0,0.344638367941654,-0.37727018233318,0,0.191745220461942,0,0.250140290131416,0,0,0,0.224638598652733,0,0,0,0,0,0.02245273711469,0,0,0,0,0,0,0,0,-0.129409040920123,0,0.0268144013666614,0,0,0,-0.0319852986775943,0.189912224705484,0,0,0,0,-0.0769192949899351,0
X600566.SH,0,0,0,0,0,0,-0.045056826600983,0,0,0,0,0,0,0,0,0,0,0.0747895444799557,0,0,0.0924500344011997,0,0,0,0,0,0,0,0,0.729077129006122,0,0,0,0,0,0,0,0,-0.049220510088718,0,0,0,0,-0.23349329875886,0,0.257988727338777,0,0.0239765764476969,0,0,0,0.0223025456109294,-0.0148404025024986,0,0,0,0.141391076638524,0,0
X600177.SH,0,0,0,0,0,0.0938740296205539,0.0751934036396457,0.0521619873767114,0,0,0,0,0,0,0,0,0,0,0,0.0089766386498726,0,0,0,0,0,0,0,0,0,0.0530554133158896,0.276328569112802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0834744017577642,0,0,0,0,0.00379861156861625,0.0159453759008379,0,0,0,0.0273267005905056,0,0
X002456.SZ,0,0,0.0895691893841329,0,0,0,0,0,0,0,0.199726408664504,0,0,0,0,0.0893188087968473,0,0.145500637327778,0.0692419803507605,0,0,0.0632146256029755,0,3.46944695195361e-18,0.579265030519844,0,0,0,-0.0461941106274413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103467224934725,-0.159374180956405,0,0,0,0,0,0.00625979964133383,0.0382264458196565,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372131722332119,0,0.0668701747759118,0,0.192841902120725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0937192840959272,0,0.00390886644033832,0.00773878259504993,0,0,0.0639789460969047,0,-0.00595920534777906,0.0121326584438543,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10478148203356,0,0.17363651860604,0.112813039946037,0.0133675669763566,0,0,0,0,0,0,0,0,0.0311376549566138,0,0.0529864551806958,0,0,0,0.0261483407004455,0,0,0,0,0,0,0,0,0.0123714089492238,0.0157588832762732,-3.46944695195361e-18,0,0,0,0,-0.00996433433919965,0.0665963436870769,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.425172993790642,0,0,0.140791338534346,0,0,0,0,0,0,0,0,0,0,0,0,1.03520034519765,0,0,0,0,0,0,0,0,0,0,0,0.212664665372487,0,0,0.0323058699387193,0,0.00415477147648864,0,0,-0.297358253784934,0,0,-0.0120402569331276,0,0,0.0445713253999757,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125291957736817,0,0.0210088990578199,0,-0.0230862420164359,0,0,0,0,0,-0.0547796742844714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0216458319897335,0,0,0,0,0.0333035576791718,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0.139849784093988,0,0,0,0,0,0,0.105728735692892,0,0,0,-0.0515484417679803,0,0.020757101790483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104248045615993,0,0,0,0,0,0.114807822029468,0.112143135965677,0.0710305363492812,0.0270539407226412,0,0,0,0,-0.017155616807718,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0.0693342299247788,0,0,0,0.0112602349116824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146861400258367,0.268051261488322,0,0,0,0,0.0211671508180409,0,0,0,0,0,0,0,0,0,0,0,0.101910880225595,0.0311135109320232,0.078823727604724,0,0,0,0,0,-0.0226575436896071,-0.0111272134966013,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0438277037982623,0,0,0,0,0.0376202327622533,0,0,0,0.0889256479090299,0,0,0,0,0,0,0,0,-0.046387623184276,0.286796482624021,0,0,0,0,0,0,0,0,0,0,0.0391945567906837,0,0.0027464750391293,0,0,0,0.276118780562549,0,0.01290387012248,0.024191407954628,0,0,0,0.0206766428210878,0,0
X002129.SZ,0,0,0,0,0,0,0,0.129572996995215,0,0,0,0,0,0,0,0.0322477399799426,0,0,0,0.370310121247533,0,0.113531856877716,0.238646535527415,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104262952061155,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0343286758248417,-0.0855894697355304,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0.0879389882291888,0,0,0,0,0,0,0,0,0.0758769040448057,0,0,0,0.0935874092448307,0.0424499245131306,0,0,0,0,0,0,0,0,0.133853808854161,0,0,0,0,0,0,0,0,0,0,0,0,0.0270297973414867,0,0.132410505095762,0,0,0,0.0689939041934493,0,0,0,0.00159684242664136,0.0684012852345626,0,0,0,0.0591121103347396,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637177709221,0,0.0880083164796991,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124826031779969,0,0.342903476824307,0,0.314345154592545,0,-0.029162495596963,0,0,0.142832680270971,0,0.333351630561551,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.0327912261221698,-0.178624635271131,0,0,0,-0.277280102100222,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0.390525468584053,0,0,0.40324144753478,0,0,0,0,0,0,0.0643219417716792,0,0,0,0,0.0936222980875652,0,0.0500188231010648,0,0,0.0939816096855401,0,-0.159218448499443,0,0.121680080846617,0,0.0721313636468992,0,0,0,0,0,0,0,0,0,0.120325510092686,0,0.0707883544506271,0,0,0,0.0165978551086693,-0.0299596635266114,0,0,0,0,0,0
X000977.SZ,0,0.0248212615463424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240877979570025,0.471089199477132,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0722043838332699,0,0.0792034251918322,0,0,0,0,0,0,0,0,0.192170152692582,0,0.0334326906239249,0,0,0,0,0,0,0.0242921659322205,0.000623598435076041,0,0,0,0.0582524427823882,0,0
X600183.SH,0,0.109149792204325,0.0217711619437469,0,0,0,0.0217074492732188,0,0,0.202319999424227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0514624755713087,0,0,0,0,0,0,0,0,0,0,0,0.101258252188749,0,0,0,0,0,0,0,0.00345618043382582,0,0,0,0,0,-0.0162386090869942,-0.0311915243148986,0,0,0,-0.0391579807550757,0,0
X002241.SZ,0,0,0.17097293092797,0,0,0.0920080730046536,0,0,0,0,0,0,0,0,0,0,0,0.02053760113124,0,0.0623086564207639,0,0,0.00803693614132758,0,0.00342579519808548,0.1035679174202,0,0,0,0,-8.67361737988404e-19,0.0389044650253723,0,0,0,0,0,0,0,0,0,0,0.272286053635174,0,0,0.0169429019942497,0.0162675012542744,0,0,0,0,-0.018467708327717,0.0139968511834941,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.027994044602336,0,0,0,0,-0.0183912589859906,0.0977780184299057,0,0,0,0,0,0.143184497597209,0,0.0433895408506519,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0365891277589763,0,0,0,-0.175634086878263,0,0.0211334267694332,-0.142131588129098,0,0,0,-0.0687519467954593,0,0
Slope,-0.864418005182319,1.07463846327015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0589680666172803,0.0109670891504212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.40148229651476,-0.52871825432068,0,0,-0.0807555406951828,0,0,0,0,0.53089858309325,0.103840671598518,0.784874929344628,0,0,0.389058031963928,0,0.88855543924108,0,0,0,-1.86728567260538,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.314786436067253,0,0,0,0,0,0.633109944153946,0,0,-0.233158918946754,0,-0.29384802827704,-0.166410416718356,0,0,0,0,0,0.338174501561592,0,0,-0.227803466050218,0,0,0,0,0,0.295366796709677,0,0,0,-0.641498467115739,0,0,0.334612331946976,0,0,0,0,0.0359358975859425,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,-0.00855630649273659,0,0,0.00532963981459358,0,0,0,0.0485292393469958,0.00822616766185781,0,-0.125990394782433,0,0,0,-0.0144707606967261,0,0,0,0,0,-0.0840711175172338,0,0.0755130705338303,0,0,0,0,0,0,0.0495802810262138,0,0,0,0,0,0.0553884663414619,-0.0106360894863933,0,0,0,0,0,0.0104545904710181,-0.00193265055544236,0,0.0953219784779646,0,0.0551984148397006,0,0
MKreturn,0,0,0,0,0,0.049291123600433,0,0,0,-0.107437376730168,-0.10455001867629,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00265168743801342,0,0,0,0.000897049613112945,0,0,0,0,0,0,0.0102589256144037,0,0,0,0,0,0,0.017471207069663,0.0849254275187473,0.019161061870034,0,0,0,-0.0129888634325029,0,0.147278460080474,0,0,0.032358610546532,0,0
MKvol,0,0,0,0,0,-0.00206928823471057,0.000524680820607809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000342503567392832,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0.000223451591534344,0,0.000257953648832025,0,0,0,0,0.00165990671699327,6.7762635780344e-21,0,0,0,0,-0.00130557918546266,-0.00113321155446526,0,0,0,-0.00159877681856816,0.0955895133480152,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0.0569557864302724,0,0,0,0,0,0,0.0173417070568079,-0.116838673353705,0,0,0,0,0.0872471805466386,-0.495822659496058,0,0.0296153189187565,0,0,0,0,0,0.0301684720335704,0,0,0,0,0,0,0,0,0,0,0,0.0889942393621939,0.0374637218051418,0,0,0,0,0,-0.113412691673137,-0.226780207824704,0.0703961594536491,0,0,0,0,-1.95456721425896,0
CarbonVol_Guangdong,0,0,0,0,0,-0.0122578317478607,0,0,0,0.0202738737079949,0,0,0,0,0,0,0,0,0,0,-0.017387990784578,0,0,2.16840434497101e-19,0,0.0342204533112858,0,-0.0500133683071352,0,0,0,0,0,0,0,-0.0351301806830309,0,0,0.0146267667489738,0,0.0282762144623433,0.00853485617327095,0,0,0,-2.16840434497101e-19,-0.0266776788953582,0,0,0,0,-0.0772677485408387,0.109307414462286,0,0,0,-0.324128328732041,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00199869904446399,0,0.00682262787097731,0,0,0,0,0,0,-0.00491250925954428,0,0,0,0,0,0,0,0.00214665946291342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00142604942665427,0.000951652522403954,0.000992107212755335,-0.0149578135910151,0,0,0.0545973226829919,0,0
