,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X600690.SH,X000725.SZ,X000063.SZ,X600031.SH,X000338.SZ,X002475.SZ,X600741.SH,X000568.SZ,X601877.SH,X600271.SH,X600703.SH,X300124.SZ,X000100.SZ,X002236.SZ,X000625.SZ,X300003.SZ,X600809.SH,X600487.SH,X002008.SZ,X600498.SH,X000596.SZ,X000661.SZ,X002007.SZ,X000157.SZ,X300142.SZ,X002179.SZ,X600566.SH,X300146.SZ,X600177.SH,X600089.SH,X600066.SH,X002456.SZ,X002180.SZ,X002506.SZ,X600867.SH,X600522.SH,X002508.SZ,X600372.SH,X002129.SZ,X300136.SZ,X002241.SZ,X002223.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0989376534721057,0,0.150288113415435,0,0,0.0115140339757632,0,0,0,0.0453460822370043,0,0,0.0206175419066697,0,0,0,0.0447624439076866,0.0639587725233352,0,-0.0144577905733114,0.083454947050199,0,0,0,0,0.0987109072618894,0,0,0,0,0,0,0,0,0,0,0,0,0.011652859208778,0.0164819040228759,0,0,0,0,0,0
X000338.SZ,0,0.050697425531702,0.0113367453285246,0,0,-0.0151411656284923,0,0,0,0.0171936517987197,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137131106127972,0,0.0985159215123413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101081170773814,0,0.102822327335763,-0.0371227192011982,0,0,0,0,0,0,-0.00260014927226865,0.00595177261603094,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.19582415392356,0,0.0826188558717644,0,0,0,-0.108528667617959,0,0,0,0,0,-0.0261700159070938,0,0,0,0,0,0,0,0,0.177359484305027,0,0,0.0320054688463427,0,0,0,0,-0.142602365750369,0.201064636276751,0,0,0,0,0,0,0,0,0,0,0,0.282467915166597,0,0,0,0,-0.074047557918705,-0.00220067664369327,0,0,0,-0.167435580369132,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100810849167463,0.053726029893887,-0.031702996185954,0,0,0,0,0,0,0,0,0,0.14169371069153,0,0,0.102250962813084,0,0,-0.0539077389734002,0,0.151759131419022,0,0,0,0,0.0150377245036196,0.0256355432978491,0,0,0,0.0227654306647422,0,0
X000568.SZ,0.0356573488349248,0,0,0,0,0.0242538408384035,0.134190510986379,0,0,0,0,0,0.0322632173788631,0,0,0,0,0,0,0,0,0,0.142576436093906,0.284098877409561,0,0,0,0,0,0,0,0,0,0,0.0795702828249567,0,0,0,0,0,0,0,0,0,0,0,0.0819189163316437,0,0,0,0,0,0.0177984782143575,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0.0357827266584189,0,0,0,0,0,0,0,0,0,0,0.0312205979014612,0,0,0,0,0.0499479143250762,0,0,0,0.00846608741631502,0,0,0,0.062277080183899,0,0,0,0,0,0,0,0,0,0,0,0.134207689217172,0.148445836839971,0,0,0,0,0.0125854512966422,0,0,0,0,0,0,0
X600271.SH,0,0.479583329235297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0754616849340713,0,0,0,0,0,0.16749750802214,0.25752594689705,0,0,0,0,0,-0.0661075375179005,0.117217651877562,0.269602660774563,-0.0711146941693798,0,0,0,0,0,0.0648773104572371,0,0,0,0,0,0,0,0,0,0.153212003340984,0,0.00397767139876116,-0.029215480203053,0,0,0,0.0625185722982796,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.290977944543641,0.229361796995785,0,0,0,0,0,0,0,0,0,-0.0628946152079512,0,0,0,0,0.546415599053564,0,0,0,0,0,0.241268641048279,0.277971367727283,0,0,0,0,0,0.0556936147697399,0,0,0,0,-0.164406090580555,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.311725076319811,0,0,0,0,0,0,0.0151744937894332,0,0,0,0,0,0,0,0.151765311719563,-0.0593308284543643,0,0.488465172109817,0,0,0,0.12382465548716,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0341359533353548,-0.168998806089395,0,0,0,0,-0.0341892011170213,0.0557795462342169,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,-0.171871899795062,0.0632559069559838,0,0.0745320587644923,0,0,0,-0.0834711295539798,0,0,0,0,0.0558532778185509,0,0,0,0.269912725051287,0.230246906834894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153361590297491,0,0,0,0,6.93889390390723e-18,0.222844107364428,0,0,0,0,0.1256592628486,-0.369860587308967,0.00937174751949194,-0.0588990370332456,0,0,0,-0.0186649302415288,0,0
X002236.SZ,0,0,0.439416123405686,0,0,0,0.166626821092597,0,0,0,0,0,0,0,0,-0.00331706759876714,0.167418193453721,0,0,0,0,0,-0.0659322354315067,0,0.235508863448956,0,0.154092489175997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0638261015909843,0,0,0,0,0.0237716691875308,-0.00137278175179335,0,0,0,0.0803464625354448,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138592749652778,0.132338604477383,0,0,0,0.180510463416853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00627078094458977,0,0,0.101005142012672,0,0,0,0,0,0,-0.00719889135005294,0.0108776649727022,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0.163377814231849,0,0,0,0,0,0,0,0,0,-0.0217634440790637,0.00691567402237771,0.394000985566183,0,0,0,0,0,0,0,0,0,0,0,0,0,0.781452835134105,0,0,0,0,0,0,0,0,0,0,0.466082364114623,0,0,0,0,0,0,0.0234022065566918,-0.138669798765272,0,0,0,0.0442375465468937,0,0
X600809.SH,0,0,0.0553678857599804,0,0.0408190399259717,0,0.0995073180547902,0,0,0,0,0,0,0,0.245021025674055,0,0.0204550473562137,0,0,0,0,0.0442317485070194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026129246200223,0,0,0,0,0.0734181255342428,0,0,0,0,4.33680868994202e-19,0.00581895553584076,0,0,0,-0.0248389321909248,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0.0930827704360131,0,0,0,0,0,0,0,0,0.0359228422029999,0,0,0,0,0,0,0,0.391483493209517,0,0,0,0,0,0,0,0,0,0,0,0.0250315587474956,0,0,0.0402772047860847,0,0,0,0,0.0537885170252624,0,0,0.0950888558546013,0,0,-0.00161728181178496,0,0,0,0.00894883310607966,0,0
X002008.SZ,0,0,0,0,0,0,0,0.258330862912447,0,0,0,0,0.027789942905892,0,0,0,0,0,0,0,0,0,0,0.012110745484111,0,0,0,0,0.170011270838286,0,0,0,0.0522928000391574,0.0229349531171339,0,0,0,0,0,0,0,0.178367851831179,0,0,0,0,0.162707755242179,0,0,0,0,0,-0.0184810366050924,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0.429053152400686,0,0,0,0,0,0,0,0,0,0,0,0,0.0911973611572064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0941100182187688,0,0,0,0,0.291746511587954,0,0,0,0,-0.0513395619899797,0.0445952547346574,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0.0373988535552935,0,0,0,0.0605845023144639,0,0,0,0,0.422235793940736,0,0,0,0.0504222019404959,0,0.0370338539215445,0,0,0.186426045092468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270896390508387,0,0,0,0,0,0,0,0.00412794923122296,0,0,0,0,0,0,0
X000661.SZ,0,0,0.00797429372150404,0,0,0.272975363754789,0,0,0,0,0,0,0.205600714901314,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.192129706253668,0,0.0376876078258657,0,0,0,0.0547432967564521,0,0,-0.0244817610752771,0,0.0637741364245962,0,0,0,0,0,0,0,0,0,0,0,0.0765455112822717,0,0,0,0,-0.00631965482070734,-0.058961415134071,0,0,0,-0.0717980852740322,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134867971149992,0,0,0,0,0.512854858726663,0,0,0,0,0,0,0,0,0,0,0.24987588672139,0,0,0,0,0,0.0750763568690555,0,0,0,0,0,0,0.249638539303063,0,0,0,0,0.000127076434685892,-0.0017074565366772,0,0,0,-0.02590897400845,0,0
X000157.SZ,0,0,0,0,0,0,0,0.141405400805676,0,0,0.122834367270456,0,0,0,0,0,0,0.0246066761351357,-1.73472347597681e-18,0.0903366356446824,0,0,0.102219068013997,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0194557196607919,0,0.0469316290316738,0,0,0,0,0,0.00481342549888912,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,-0.252946273891696,0,0,0.152050370375713,0,0,0,0.295197159793183,0,0,0,0,0,0,0,0,0,-0.0729580105847229,0,0,0,0,0,0.131882223834286,0.208639933466702,0,0,0,0,0,0,0,0,0,0,-0.0862840487184147,0,0,0,0,0,0,-0.0267332614706763,0,1.38777878078145e-17,0.0691491287832871,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0.22335632685278,0,0,0,0,0,0,0,0,0,0,0.00279348759079528,0.162156759025736,0,-0.359775109194913,0,0,0,0.195502599880805,0.252656842061864,0,0,0,0.299547858411605,0.0203537077780361,0,0,0,0,0.083251056369907,0,0,0,0,0,0,0.089630888376013,0,0,0,0,0,0,0,-0.0344273323534235,0.160538052497919,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0.0144114181625932,0,0,0,0,0,0,0,0,0,0,0,0.101446729631484,0,0,0,0,0.0782270378487661,0,0,0,0,0,0,0.690819081715133,0,0,0,0,-0.0548967240717779,0,0,0,0,0,0,0.288155362020214,0,0,0,-0.191966634352136,0,0,0,0,0,0.023005372830304,-0.027673398938868,0,0,0,0.11738906218768,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.59891871426638,0,0.0914054112569146,0,0,0,0,0,0,0,0,0,-0.115309847824375,-0.0414566760112723,0,0,0.907443663473451,0,0,0,0,-0.177836706541186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190877811848759,0,0,-0.00399528901601907,0.000493249224717755,0,0,0,0,-0.295126948803638,0
X600177.SH,0,0,0,0,0,0.13004466839589,0.0486184248917046,0.0562763504357739,0,0,0,0,0,0,0,0,0,0,6.47339983958842e-06,2.16840434497101e-19,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.0363301010884035,0.282336408820795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0879879710830407,0,0,0,0,0,0.0233300790192447,0,0,0,0.0168619324429812,0,0
X600089.SH,0,0,0,0,0,0,0,0.0106731315620149,0,0,0,0,0,0,0,0,0,0.0553882186281598,0.061822532452957,0,0.132705884107686,0,0.00832666399200622,0,0,0,0,0,0,0.00696129227121134,0,0,0.0282855765369381,0,0,0,0,0,0,0,0,0,0,0,0,0.049128152667555,0.0384750974642834,0,0,0,0,0,0.00127002548221323,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,-0.0877160910086984,0,0,0.0393806699650973,0,0,0,0,0,0,0,0.0832777863477125,0,0,0.115545025774601,0.0854527847617441,0,0,0.0604229742930666,0,0,0,0,0,0.053534034519592,0,0.0798909529753816,0,0,0,0,0,0,0.0473046936917381,0,0,0.08863204403289,0,0.0260059465811521,0,0,0,0,0,0,0,-0.015813238307954,0.0596725996140646,0,0,0,-0.0148105765539301,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164821997858999,0.197530991101363,0,0,0,0.0141612537038379,0,0,0.564321689374105,0,0,-0.0164233043380842,0,0,0,0,0,0,0,0,0,0,0,0,-0.139876835374268,0,0.121843920865553,0,0,0,0,0,0,0,0.00816289456483971,0.0206232489095889,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0.110692105518679,0,0,0,0,0,0.0939453786121253,0,0,0,0,0.0793290645160133,0,-0.0163625092561109,0,0,0,0,0,0,0,0,0,0,0,0.124653687298541,0,0,0,0,0,0,0.0454027142236691,0,0,0,-0.00997555328378169,0.0923971904045463,0,0,0.0891159222995511,0,0,0,0,0,0,0.0217948378747027,0,0
X002506.SZ,0,0,0,0,0,-0.0107410119328507,0,0,0,0,0,0,0,0,0,0,0,0,0.0275848822627265,0,0.15043568329005,0,-0.0296301182018594,-0.0233796620204557,0,0,0,0,0,-0.0397348656062012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0195405356899544,0,0,-0.0226047794754695,-0.00427102277064405,0,0,0,0.0185948767315119,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.221606819502873,0.0760192788201413,0,0,0,-0.161355557596444,0,0,0,0,0.167722409844054,0.306904376136249,0,0,0,0,0,0,0,0,0,0.348390527103548,0,0,0,0,0,0,0,0,0,0,0,0,0.0972125890477335,0,0,0,0,0.0527342712878587,-0.118644957653549,0,0,0,-0.0708890100709184,0,0
X600522.SH,0,0,0,0,0,0.0647199823779028,0,0,0,0,0,0,0,0,0,0.0218454834560013,0.129544188896973,0,0,0,0,0,0,0,0.299492415145974,0,0.0370190245095743,0,0,0,0,0,0,0,-0.0277280619840506,0,0,0,0,0,0,0,0,0.00853380223196761,0,0.0819850641513724,0,0.156759645963414,0.166988096104235,0,0,-0.00441759613449682,-0.00625929636187937,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0.130900509241112,0,0,0,4.33680868994202e-19,0,0,0,0,0.111307669737189,0,0,0,0,0.0816639294467424,0.0633568551338678,0,0,0,0,0,0,0,0.0645388220534025,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319602778010104,0,0,0.0613010562998694,0,0,0,0.0999359233804289,0,0.000434279011128711,0.0753206194916317,0,0,0,0.0732072704764627,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0438514859329233,0,0,0,0,0,0.0376466134306172,0,0.0889360715727168,0,0,0,0,0,0,0,0,0,-0.0463925300729411,0.286807502249385,0,0,0,0,0,0,0,0,0.00276019709350063,0,0,0,0.0391684817818031,0,0.27611190514943,0,0,0,0.0129031914682547,0.0241970770098855,0,0,0,0.0206824001970312,0,0
X002129.SZ,0,0,0,0,0,0,0,0.149795883216497,0,0,0,0,0,0,0,0.0962025905163414,0,0,0,0,0.28589938689132,0.0918754125043274,0,0.0209340766792781,0,0,0,0,0,0,0,0,0,0,0,0,0.177741869401992,0,0,0.228637268003089,0,0,0,0,0,0,0.102989352006324,0,0,0,0,0.0250007114240291,-0.0418429116293539,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0.346209142313961,0,0,0.473886925986208,0,0,0,0,0,0,0,0.0623218270078596,0,0,0,0,0.151330089261526,0.105155141774646,0,0,0.0661796439497557,0,-0.177359376397888,0,0.124152183123347,0,0,0,0,0,0,0,0.102509542445202,0,0,0,0.0469433993700431,0,0,0,0.0335651447207497,0,0.00894463661976276,-0.0152930974142452,0,0,0,-0.0208584113044351,0,0
X002241.SZ,0,0,0.123192423907956,0,0,0.0641116939011639,0,0,0,0,0,0,0,0,0,0,0,0.00881131845478323,0,0,0,0.0255146228584708,0,0,0.208855728654135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147494828229199,0,0.0628796543916956,0.113259937552591,0,0,0,0,0,0,-0.011541883248075,0.0201441570166465,0,0,0,0,0,0
X002223.SZ,0,0,-0.0416161446993896,0,-0.00610131948689799,0.145755715659881,0,0,0,0.24747555972836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00274863474706469,0.111252887712605,0,0,0,0,0.126333375562459,0,0,0,0,0,0,0.0851708521124756,0,0,-8.67361737988404e-19,0.0231200281312877,0.0868098478668618,0,0,0,0,-0.00123989472230499,0.00431412368670767,0,0,0,0,0,0
X000977.SZ,-0.0335350785484248,0.0328288082386015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234872353399609,0.448102116199085,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0730461988298738,0,0.0828641940473729,0,0,0,0,0,0,0,0,0,0.0721250194196775,0.190728381074281,0,0,0,0,0,0,0.0246818405399898,0.00177791667638101,0,0,0,0.0602491367577295,0,0
Change_TY3M,-0.101337344135782,0.181453729167058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172105798191244,0,0.00944986042538742,0,0,0,0,0,0.0180790840294431,0,0,0.0058526843546029,0,0,0,0,0,0,-0.0615727330006279,0,0.0266689916525481,0,0,0,-0.146166486416889,0,0,0,0.0275102754261747,-0.144552023773093,0,0,0,-0.0554871570110812,0,0
Slope,-0.912814750593664,1.00313722609658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00425290955084204,0,0,0,0,0,0,0.1379564529701,0,0,0,0,0,0,0,0,0,0,0,-1.44596275702068,-0.414498643578629,0,-0.0410043386004063,0,0.547044211316114,0,0,0,0,0,0,0,0.742773178527486,0.314052927451386,0,0.866290333581834,0,0,0,-1.93219292561338,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.399144229825763,0,0,0.261548044334225,-0.306580630815552,0,-0.28550237034072,0,-0.0556991455907546,-0.278159453466753,0,0,0,0,0,0,0,0,0.206119172239404,0,0,-0.23117362832137,0,0.62607599022163,0,0,0,0,0,0,-0.887840091678108,0.335864785031932,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,-0.0369733451419957,0,0,0,0,0,0,0.0413467570642723,0.0144734071589311,0,0,-0.107036199245574,0,0,0,0,0,0,0,0,0,0,0.0488426978083654,0,0,0.0162870160584481,0,0,0,0,0,0,0,0,0.0457605433047881,0,0,0,0,0,0,0,0.0145096319316614,-0.0122575284218635,0,0.0845567665759042,0,0.0594009419451947,0,0
MKreturn,0.0494420099441979,0,0,0,0,0,0,0,0,-0.0946291759099206,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163422837178232,0,0,0,0,0.0131179723167605,0,0.0375829658748791,0,0,0,0,0.0279617643632153,0,0,0.000661817393352242,0,-0.0083792167751664,4.33680868994202e-19,0.201883400114241,0,0,0.0294299443461414,0,0
MKvol,0,0,0,0,0,-0.000896983091032792,0,0,0,0,0,0,0,0,0,0,0,0,0.000145579482727248,0,0.00170248553718961,0.000509628417054532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000791548830676758,0,0,0,0,0,-0.0013750323915575,0,0,0,0,-0.00268239162584008,0.0888497163794504,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0.0176589275909256,0,0,0,0,0,0,0,-0.1039286481428,0,0,0,0.0314577532664548,0,-0.485972753932996,0.112419921749354,0,0,0,0,0,0,0.0417743583457522,0,0,0,0,0,0,0,0,0,0,0,0.0423224317173253,0.043068456102072,0.0589039699716536,0,0,0,0,-0.11701985133712,-0.229816071137858,0.0662511144469154,0,0,0,0,-1.90574728516769,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0169005180009298,-0.00911035497648916,0,0,0,0,-0.0352017749479514,0.115695827056224,0,0,0,-0.257676482874679,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00549731009086741,0,0,0,0,0,0,0,-0.00229543609236168,0,0,0,0,0,0,0.0051952824869112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000742808137447264,0.00129554682737705,-0.00875711426890459,0,0,0.0545455937091537,0,0
