,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002475.SZ,X002236.SZ,X600031.SH,X000338.SZ,X000625.SZ,X600487.SH,X002241.SZ,X002456.SZ,X002008.SZ,X000100.SZ,X601877.SH,X600066.SH,X300136.SZ,X600809.SH,X002508.SZ,X002294.SZ,X300124.SZ,X600522.SH,X300003.SZ,X600271.SH,X600867.SH,X002085.SZ,X600089.SH,X000981.SZ,X000596.SZ,X600498.SH,X002129.SZ,X600177.SH,X000157.SZ,X600699.SH,X000661.SZ,X600566.SH,X600118.SH,X002179.SZ,X300142.SZ,X002049.SZ,X600584.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.576938700535735,0,0,0.00709118198912338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119028256059685,0,0,-0.126315819330314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706419834726504,0,0,0.00224839147563949,0.00211316175827422,0,0,-0.0368196515188603,0,-0.0469707396856593,0.0873459506215854,0,0,0,0,0,0
X600104.SH,0,0,0,0,0.110030543081291,0,0,0,0,0,0.0637559195697084,0,0.0722412733218609,0.141633341312261,0,0,0,0,0.0026388311720983,0,0,0,0.122266188047236,0,0,0,0,0,0,0,0,0,0,0.0879099281191061,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324034745633021,0,-0.111588326392653,0,-0.0416760974072453,0.059736869336974,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233616955405079,0,0,0,0.174596037327091,0,0,0.290421487471696,0.0269362886861227,0.0633723855075083,0,0.0149038961303358,0,0.014362170038944,0,0.0309345499825526,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0707716900295462,0,0,0,0,0.0255013218347857,0.0443127514406615,0,-0.0182049339675262,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0.120791236897664,-0.0623768714496025,0,0,0.30340798091081,0,0,0,0,0,0,0.0330742401676842,0,0,0,0,0,0,0,0.303173060685819,0,0,0,0.0745264570660675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166808613078609,0,0.0119780050471682,0,0,0,0,0,0,0
X000651.SZ,0,0.26698808474591,0,0.26896242251136,0,0,0,0,0.128283466560493,0,0,0,0,0,0,0,0,0,0.00600438448744814,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,-0.0470230588382277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0266750570792497,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.371393586262438,0,0,0,0,0,0,0.145282151172858,0,0,0,0,0,0,0,0.178832192122196,0,0,0.160859671557862,0,0,0,0,0.0278417491637258,0,-2.16840434497101e-19,0,0,0,0.249353147419338,0,0,0,0,0,0,0,0,0,0,0,0.187730659369169,0,-0.0858125671607992,0.121067883448699,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0.166517775415497,0,0,0,0.142986951857055,0,0,0,0,0,0,0,0,0.00154777473464755,0,0,0,0,0,0,0,0.00319729040393163,0,0,0.277030211405367,0,0,0,0,0,0,0,0.0147387608931119,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,-0.0639740411262238,0,0,-0.0434599463644588,0.0765143703863148,0,0,0,0,0,0
X002304.SZ,0.289639283050839,0,0,0.0247497961973714,0,0,0,0,0,0,0,0.263985581968788,0.0895814834645453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0580254496676511,0,0,0,0,0,0,0,0,0.113642611768945,0,0,0,0,-0.0134491368157737,0,0,-0.0334624329804278,0.0232807680552233,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.306697075839168,0,0,0,0,0,0,-0.0597591651206453,0,0.146821443520411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316050889054893,0,0.125792692470345,0,0,0,0,0,0.241045956773866,0,0,0,0,0,0,0,0,0,0.178024424332221,0.0399711655824484,0,0.0010644680851544,0.00510928988323914,0,0,0,0,0,0
X600690.SH,0,0.0323661558089701,0,0,0.182766772192175,0,0.072208815210367,0.0175724870319056,0,0,0,0,0.0695918813948632,0,0.0967318031374189,-0.157042861222486,0,0,0,0.127210498005825,0,0.092453479217366,0.140207889281539,0,0,0,0,0,0,0,0.155965409746387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.159653865995069,0,-0.0106492030737426,-8.67361737988404e-19,0,0,0,0,0,0
X600703.SH,0,0,0.030956112215297,0,0,0.262958620768212,0.0931896654784844,0,0,0,0,0,0.176585727764579,0,0,0,0,0,0,0,0,0.081113436696542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302252869131228,0,0,0,0,0.164826977567532,0,0,0,0,0.101583315181063,0,0,-0.0341085081916355,0,0,0,0,0,0,0
X000568.SZ,0,0,0.000932480073504672,0,0,0,0,0,0,0,0,0,0,0,0.0435623465691218,0,0,0,0,0,0,0.164079385801224,0,0.0189009452630106,0,0,0.078144198480942,0,0,0,0,0,0,0,0,0,0,0.219384657039765,0,0,0,0,0,0,0,0,0,0.0757149670747272,-0.0147376994590586,0,0,0.00495302055704117,0.00402296863978994,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.246292093137453,0,0.0692840170894206,0,0,0,-0.0176354204514218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114645734556907,0,0,0,0,0,0,0,0.129039511363345,3.46944695195361e-18,0,0,-0.0372092003666698,0.0848297934099821,0,0,0,0,0,0
X002475.SZ,0,0.0020086264579812,0.0392928072741478,0,0,0,0.0994679909345184,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.297110559160204,0.162989681105354,0,0,0,0.245612861213449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0613465995173769,0,0,0,0,0,0,0,0.0115790025595462,0,0,0,0,0,0,0
X002236.SZ,-0.07173691777912,0,0.469746776007185,0,0,0,0.0292133604943805,0,0.0383463912952756,0.0722251704105586,0,0,0,0,0,0,0,0,0.0903039218317974,0,0.170687878559986,0,0,0,0,0,-0.0135620822102399,0,0,0,0,0,0,0,0,0,0,-0.101722709178747,0,0,0,0,0,0,0,0,0,0,-0.164640165102066,0.130284254946024,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.210304978382331,0,0,0,0,0,-0.136672664191778,0,0,0,0,0,0,0,0,0,0,0,0.069347903016356,0,0,0,0,0,0,-0.0242229707459901,0,0,0,0,0,0,0,-0.102133821699346,0.0318469208143981,0,0,0,0,0,0,0,3.46944695195361e-18,-0.0295658933225734,0.149682445810892,0,0.0189475272906831,-2.16840434497101e-19,0,0,0,0,0,0
X000338.SZ,0,0,0.077547161091738,0,0,0,-0.0548348361774162,0,0,0,0,0,-0.015219724713807,-0.0568515888856236,0.133215694298547,0,0,0,0,0,0,0,0.0318347524036374,0,0,0,0,0,0,0,-0.148312823549935,0,0,0,0,0,0,0,0.256536363296606,0.257607900019837,0,0,0,0,0,0,0,0,0.0845595568896735,0,0,0.0164584917202177,0.0198058442625959,0,0,0,0,0,0
X000625.SZ,-0.127333682512452,0,0,0,0,0,0,0,0,0,0.0134245878071179,0,0,0,0,0,0,0,0,0,0,0.114381802021653,0,0,0,0,0,0.098579348946707,0,0,0.010563630102737,0,0,0.115921365397113,0,0,0,0,0.0590072970480974,0.102836790589618,0,0,0,0,0,0,0,0,0.0332324289846371,0,0,-0.0138341748517584,0.0204097235726294,0,0,0,0,0,0
X600487.SH,0,0,0.0397625705945129,0,0,0,0,0,0,0,0,0,0,0,0.0794980102356547,0,0,0,0,0,0,0,0,0.151407545979554,0.145793981433981,0,0,0,0,0.0325904476249166,0.069809306394184,0,0,0,0,0,0,0,0.402729619122055,0.0754041520715313,0,0,0,0,0,0,0,0.0601495320558261,0,0.0915319631498208,0,0.0332153243887358,-0.0292123847167473,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.317357160568636,0,0,-3.46944695195361e-18,0,0,0,0.0251148522033077,0,0,0,0,0,0,0,0,0.18993585432505,0.0599589916388369,0,0,0.081137156813688,0,0,0,0,0,0,0,0,-0.0102305217039088,0,0,0,0,-0.0480347398369017,0.0772828953106179,0,0,0.00367121006690249,0.035920207918126,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0.0109157393334266,0,0,0,0,0.665307064304097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0604046931490418,0.192713849586255,-0.0301416920879885,0,0,0,0,0,0,-0.149829940231103,0,0,0.316425567444532,0.058348128302488,0,0,0,0,0.0194476140445852,0.00542144551406629,0,0.0036938654618915,0,0,0,0,0,0,0
X002008.SZ,0,0,0.320361113497228,0,0,0,0,0.0474563829910787,0,0.190751175887491,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413090128968476,0,0.134028030444173,0,0,0,0.0713631579136843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178579121720095,0,0,0,0,0,0.0215847194748976,0,0,0,0,0,0
X000100.SZ,0,0,0.0400492871182732,0,0,0.121724767304694,0,0,0,0,0.228259959987146,0,0,0,0,0,0,0,0.0649490619017614,0,0,0.165882695715507,0,0,0,0,0,0,0,0,0,0,0,0.0397202199321272,0,0,0,0,0,0,0,0,0,0.0401430736806785,0,0,0.12029545555571,0.0579377653833353,0,0,0,0,0.00896246642081022,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167634733428397,0,0,0.323228521968773,0,0,-0.132400546152236,0,0,0.0339810818005519,0.103970567734837,0,0.0175078690434142,0,0,0,0.071031084018033,0,0,-0.106298140679154,0,0,0,0.0844680992576557,0,0,0,0.354657826524291,0,0,0,0,0.350450934456247,0,0,0,0.0695160188178112,-0.0285740587349621,0,0,0,0,0,0
X600066.SH,0,0,0.113107099988997,0,0,0,0,0,0,0,0,0,0,0,0,0.351599062873531,0,0,0,0,0,0.0919060514306618,-0.334007094698287,0,0,-0.133048305367938,0,0,0,0.399345019419224,0,0,0,0,0,0,-0.193561229051344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0317860026408485,0.0604915597771456,0,0,0,0,0,0
