,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600276.SH,X002475.SZ,X600690.SH,X002304.SZ,X600104.SH,X300014.SZ,X000651.SZ,X600031.SH,X000725.SZ,X300124.SZ,X002371.SZ,X002241.SZ,X000338.SZ,X600703.SH,X000063.SZ,X003816.SZ,X000596.SZ,X002129.SZ,X002049.SZ,X000625.SZ,X000661.SZ,X601877.SH,X002179.SZ,X300142.SZ,X002074.SZ,X000100.SZ,X600089.SH,X600741.SH,X600702.SH,X600460.SH,X000799.SZ,X002236.SZ,X000157.SZ,X600779.SH,X601799.SH,X002180.SZ,X600522.SH,X000733.SZ,X002414.SZ,X600584.SH,X600884.SH,X002008.SZ,X600183.SH,X002007.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000596.SZ,0.0801014813673082,0.00305809203310142,0,0,0.2986230891103,0,0,0,0,0,0,0,0,0,0.0809929467509324,0,0,0,0,0,-0.187969765360705,0,0,0,0.234308896500021,0,0,0,0,0,0,0,0.0861430667474827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0189159367134951,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0243265506409981,0,0.110578961618454,0.0985393737066683,0,0.19556743793548,0.346548136369259,0,0.367189840010648,0,0,0,0,0,0,0,0,0,0,0.052322452062635,0,0,0,0,0,0,0,-0.192764797616665,0.0189103303721596,0.00550901351614424,0.0723957035341175,0,0,0,0,0
X002049.SZ,0,0,0,0.0227811092029644,0,0,0,0,0,0,0,0,0,0,-0.314894905028265,0.00618785254172571,0,0,0,0,0,0,0.0580986947040193,0,0,0,0.166376268244503,0,0,0.262996352591821,0,0,0,0,0.15463584693931,0,0,0,0,0,0,0,0.159059154006327,0,0,0,-0.0715422825172537,0,0,0,0,-0.061512204105786,0,0,0,0,0,0,0
X000625.SZ,0,0,0,-0.191476103262593,0,0,0,0,0,0,0.186843075327127,0,0,0,0.21508196680491,0,0,0,0,0,-0.0508833085998051,-0.0772925377682024,0,0,0,0,0.0642245855727822,0,-0.0351315364100998,0.190190407553361,0,0,0,0,0,0,0,0,0,0,0,0,0.29551663251716,0.0545958677631702,0,0,0.113743022822803,0,0,0,0,0,0.013960799199319,0,0,0,0,0,0
X000661.SZ,0,0.566017761900443,0,0,0.129122080405928,0.416021946644193,0,-0.152675843688589,0,0,0.0338342191556185,0,0,0,-0.114070867088833,0,0,0,0,0,0,0,0,0,0,0,-0.113153880973718,0.100313775439869,0.163477325225603,0,0,0,-0.074164408205977,0,0,0,0,0,0,0,0,0.0457822028293171,0,0,0,0,0,0,0,0,0,0.000512949338975837,1.6940658945086e-21,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,-0.0365157178013907,0,0,0,0,0,0,0,0,0,0,0,0.100066129185864,0.0937864624099297,0,0,0,0,0.0343592239582511,0.391441673121117,0,0.0276671476325824,0,0,0,0,0.129173835913435,0,0,0,0,0,-0.0618203479957767,0.188975252898402,0,0.355073046259184,0,0,0,0,0,-0.0722009615703798,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,-0.0670185264914057,-0.0400500922427284,-0.0977900206410844,0,0,0.00781123892204185,0,-0.153214550944881,0,0,0,0,0,0,0,0.194601529403753,0,0,0.029906803571372,0,0,0.0367501075273153,0,0,0.0760019291174551,-0.154736383547536,0,0,0,0,0,0,0,0,0,0,0.0548060944994961,0.114993702664421,0.0962314416484727,0,0,0,0,0,0,0,0,-0.0147468856062463,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,-0.0672023128038281,0,0,0,0,0,-0.375660872799752,0,0,0.088478229126433,0,0,0,0,0,0,0,-0.0606147545729716,0,0,0.274777592392076,0,0,0,0.0624151300632807,0,0.0148043856546761,0,0,-0.156059415792069,0,0,0,0,0,0,0,0.108425666763104,0,0,-0.0354838812507945,-4.33680868994202e-19,0,0,0,0,-0.0401807420354085,-3.46944695195361e-18,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258190686354063,0,0,0,0,-0.0283571393943689,0,0,0.0932447370467632,0.112020424946152,0,0.0446479139032339,0,-0.0105410531360526,0,0,0,0,-0.106864782482875,0,0,0,0,0,0,0,0.224973236874367,0,0,0,0.145171022089572,0.377489331009084,0,0,0,0,0,0.0766630661982591,0,0,0,0,0,0
X000100.SZ,0,0,0,-0.0499619716352672,0,0,0,0,0,0,0,0,0.15620221903136,0.342894914555972,0,0,0,0,0,0,0,0,0.10238468309181,0,0.00351625134969574,0,0,0,0,0,0,0.00732215425488994,0,0,0,0,0,0,0,0,0,-0.0294844073113501,0,0.0128880739100298,0,0,0.0987547117981308,0,0,0,0,-0.0149373548577587,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,-0.365688927759192,0,0,0,0,0,0,0,0,0,0.0280082909868738,0.0169551409934387,0.0694324965554774,-0.0328608973253363,0,0,0,0.179493776974366,0,0,0,0.291171277859584,0,0.207219228429922,0.00795230651714376,0,0,0,0,0,0,0,0.124299615577396,-0.249637749233315,0,0,0,0,0,0,0,0,0,0,0,0,-0.0124913805334706,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.0539299504479534,0,0,0,0,0,0,-0.105535764414986,-0.0229202606465052,0,0,-0.0384575057361184,0,0,0,0,0,-0.123188553914697,-0.0119539823375999,0,0,0,0,0,0.02321164285495,0,0,0.0415305291273414,0,0,0,0,0,0,0.0392511945196796,0,-0.101642683467762,0,-0.0855584430549475,0.0988459547973064,0,0,0,0,-0.0577846557502245,0.141975503417034,0,0,0,0.178172488166262,0,0
X600702.SH,0,0,0,0.222478484193135,0,0,0,0,0,0,0,0,0,0,0,0,0.0373456696562264,-0.0624860166469687,0,0,0,0.153353944042619,0,0.0289782884030726,0,0,0,-0.0980881665992009,0,0.124738193720065,0,0,0,0,0.158370164008574,0.0894190195357598,0,0,0.327844719375129,0,0,0,0,0,0,0,0,0,0,0,0,-0.036177346666151,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0.117938662344,0,0,0,0.0769109491847641,0,0,0,0.288351255399476,0,0,-0.0624533053716051,0.0128830940760468,0,0,0,0.052134408693039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553616739344503,0,0,0.192415499189599,0,0,0,0,-0.00737875399276448,-0.0547175697716754,0.0941868645020664,0,0,0,0,0,0
X000799.SZ,0.19739048738688,0,0,0.00876250048932086,0,0.24076163269852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015550832790564,0,-0.0745384779948539,0,0,0,0,0,-0.0449067034243959,0,0,0,0.390244000453093,0,0,0,0,0.0243499411442164,0,0,0,0,0.0221181752723351,0,0.0499422568440249,0,0,0,0,0,0,-0.0685534174206537,0,0,0,0,0,0
X002236.SZ,0,0.00975160869768644,0,0,0.148092341321294,0,0.202727788952017,0,0,0,0,0,0,0,0,0,0.160144841953115,0,0,0,0,0,0,-4.33680868994202e-19,0,0.0297836951417681,0,0,0,0,0,0,0.0860465856477984,0,0.0278528622363735,0,0,0,0,0,0.223107576914135,0,0.0291805548449217,0,0,-0.0161568972145121,0,0,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,-0.0427398746290952,0,0,0,0,-0.0976876274092953,0,0,0,0,0,0,0.389688150674541,8.67361737988404e-19,0,-0.1078418685297,0,0.13099926011686,0,0,0,0,0,0,0,0,-0.0613115097710831,0,0.10645021866532,0,0,0.0393754585593498,0,0,0,0,0.0717249420105669,0,0,0,0,0,0,-0.00917735130504243,0,0,0,0,0,0,0,-0.00987013959536498,0,0,0,0,0,0,0
X600779.SH,0,0.386150501950146,0,0.0521684321559164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0868718732142334,0,0.210884275561323,0,0.0860525887181655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0263456533202885,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,-0.0498083115677272,0.0264637654357597,0.233949681316676,0,-0.0234720396702341,0,0,0,0,0,0,0,0,0,0,0,0.141347736787687,0,-0.0417606231916337,0.0432859081503816,0,0,0,0,0,0,0,0,0.153605390952661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0109003536925223,0,0.00567421412712776,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,-0.0728278779780025,0,0,0,0,0,0,0,0.171399013160245,0,0,0,0,0,0,-0.0893083768993088,-0.017063183459317,0,-0.0885640400201466,0,0,0,0.000687994351781081,0,0,0,0,0,0,0.332523910861072,0,-0.0171939884307311,0.0755399057270874,0,0,0.0904044919209555,0,0,0,0,0,0,-0.0296974540970452,0,0,0,0,0,0
X600522.SH,0,0,0,-0.345997837427574,-0.0764134044728345,0,0.241522324715244,0,0,0,0,0,0,0,0,0,0.302834717035458,-0.24571225431738,0,0,0,0,0,0,0.208330101552797,0.106413702418473,0.14986040049014,0,-0.00377997524261378,0.21072286810193,0,0,-0.127715631438575,0,-0.0528524009629098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0255368448640063,0,0,0,0.169609091283155,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118122269668372,0,0,0,0.0925668451491124,0,0.00128213177684283,0,0,0.494835315496024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0980460257136828,0,0,0,0,0,-0.556403351707223,0,0,-0.0123658641438072,0,0,0,0,0,0
X002414.SZ,0,0,0,0,-0.0122992293757075,0,0,0,-0.0506202781156852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110087800701163,0,0,0,0,1.0842021724855e-19,0.165141163917609,0,-0.103077463294385,0,0,0,0,0,0,0,0,0.0650977563848083,0.0714831693531049,0,0.720360284655701,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0.0602278867691719,0,0,0,0,0,0,0.121741287892747,0,0,0.142647250877163,0.04837589380208,0,0.0780596359762575,0,0,0,0,0,0.00342811010091338,0.0901670913510984,-0.0359853353072245,0,0.0738287083825045,0,0,0,0,0.0283131706650295,0,0,0.0369712444220667,0,0,0,0,0,0,0.0451573104050482,0,-0.0915572576275644,0,0,0,0,0,-0.013193358136608,0.0374758356756151,0,0,0,0,0,0
X600884.SH,-0.125841471811897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.232294512146591,0,-0.0442577861107434,0,0,0,0,-0.112759643424838,0.493226354296004,-0.146838584201157,0.023755789965387,0,0,0.078009390081974,0.0670476601131846,0,0.155034831631222,0,0,0,-0.212719873412528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366176975140062,0,0,0,0.138766321022852,0.0441428766277259,0,0.161027770468992,0,0.114471855112784,0,0,0,0,0.0431265353232828,0.00727474096415541,0,0,0,0,0,0,0,0,0,0,0,0.21845240414494,0,0,0.0362634710700394,0,0,0,0.306294356031651,0,-0.0202853513005254,0,0,0,0,-0.0120988787929372,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125153159609063,0,0,0,0.0309868104713867,0,0,0,0,0,0,0,0.039073914815531,0,0,0,0,-0.0859695784896949,0,0,0,-0.0138622316220694,0.233450113397287,0.0388610403144531,-0.0416810744048943,0,0,0,-0.0949890473157534,0,0,-0.0243338031608366,0,0,0,0,0,0.0345376823725874,-0.0377186190754862,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0.225036865396958,0.149808131692063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134879106658314,-0.0420790715964541,0,0.00285551851619036,0,0,-0.0135732155407606,0,0,0,0,0,0,0,0,0,0,0,-0.080570735371322,0,-0.01951986253228,0,0,0,0,0,0,0.0209033149194853,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,-0.0479186954014542,0,0,0,0,0,0,0,0,0,0,0,0.018413717869069,0.094206478297136,0.365764737545863,0,0.00535380647868696,0,0,0,0,0,0,-0.00449618272172408,0,0.0594411587639724,0,0,0,0,0,0,0,0.00811457670957833,0,0,0,0,0.011814472817974,0,0,0.228049626819525,0,0,0,0,0.0129385354285579,1.6940658945086e-21,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.00730677862625948,0,0.0651236318317221,0,-0.0073079908778008,0,0,0,0,0,0,-0.0371898625347529,0,-0.235987551717812,0,0,0,0,0,0,0.0781520872766274,-0.0344742388899187,0,0,0,0,0,0,0,0,-0.0398101088341064,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,-0.142487366658539,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382514749139259,0,0,0,0,-0.00887848294316033,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07972093038312,0,0,0,2.36623758902267,0,0
TED,0,0,0,0,0,0,0,0.00679786027831912,0,0,0,0.186427056316303,0,0,0,0,0,0,0,0,0,-0.0278501035338687,0,0,0,0,0,-0.0653423970691914,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014508801154651,0,0,0,0,0,0,0,0,0,0.595425992470477,0,0,0,0,-0.60624025677678,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0.0291814874359128,0,0,0,0,0,0,0,0,0,-0.0683594508609091,0,0.0700070388243557,0,0.0310642672642764,0,0.0116215225047536,0,0,0,0,-0.0742834997006309,0,0,0,0,0,0,0,0,0,-0.047420214724448,-0.0434212598633671,0,0,0,-0.0276689844982655,0,0,0,0,-0.0271976405349975,0.00753930045031948,0,0,0,-0.0877887583113764,0,0
MKreturn,0,0,0,0,-0.139244838202885,0,0.0321483529717184,0,0,0,0,0,0,0,0,0,0.00129245245193487,0,0.0578149410297044,0,0,0,-0.134431851414864,-0.072721021483595,0.0684090802248681,0,0,0,0,0,0,0,0.0363911709562381,0.00135992571383979,0,0,0,-0.0221449561927633,0,0,0,0,0,0,0,-0.0124732760479824,0.0537072642458508,0,0,0,0,0,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,-0.000709129951071339,-0.00206066925292377,0,0,3.78506441622482e-05,0,0,0,0,0,0,0,0.00219162915625986,0,0,0,0,0,0,0.00161874781329595,-0.00316205000473477,0,-0.00253658795780632,0,0,-0.000998011768989633,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00145380006218841,0,0,0,0,0,0.00520937576146003,-0.00229966387559225,0,0,0,0.0147060882805818,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619586620260294,0,0,0,0.00918474535554267,0,0,0,0,0,0,0,0,0,0,-0.00300320116690803,0,0.0422509047212292,0,0,0,0,0,0,0,0,0,0.0709585617859429,-0.0451863593257207,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,-0.001476792227784,0,0,0,0,0,0,0,0,0,-0.00435451200062987,-0.00296379567758028,0.00541780770696603,0,0,0,0,0,0,0,0,0,0,-0.0123980563064165,0,0,-0.00380963518071565,-0.00200578634191536,0,0.0054345347142121,0,-0.00213209290740583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144010082143646,-0.00919419151844271,0,0,0,0.0351094093852365,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,-0.00181927725118932,0,0,0,0,0,0,0.0035699744960935,-0.00123603471358464,0,0,0,0,0,0,0,0,0.00560802030359309,-5.42101086242752e-20,0,0,-0.000189720592895448,0,0,0,0.0169902409316959,0,0,0,0,0,0,0,0.0200963680062333,-0.000494010614534456,0,-0.0209766640695941,0,0,0,0,0,0,0.0113606889319226,0,0.00433598320155683,0,0,0,-0.0326918777037187,0,0
