,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X003816.SZ,X002475.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600031.SH,X600690.SH,X000338.SZ,X600809.SH,X600741.SH,X000661.SZ,X600703.SH,X300003.SZ,X002241.SZ,X000596.SZ,X002236.SZ,X600183.SH,X601877.SH,X002007.SZ,X300142.SZ,X000100.SZ,X000157.SZ,X300124.SZ,X000066.SZ,X002179.SZ,X000625.SZ,X300014.SZ,X600271.SH,X000977.SZ,X300136.SZ,X002463.SZ,X002008.SZ,X002456.SZ,X600177.SH,X002371.SZ,X002506.SZ,X600584.SH,X600066.SH,X002180.SZ,X600867.SH,X600487.SH,X600498.SH,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0.211611366193772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373468346537103,-0.162291652906314,0,0,0.0117086086362802,0,0,0,0,0.0427380021063103,0,0,0,0,0,0,0,0,0.00756403472047985,0.116385306300688,0,0,0,0,0.112253408842635,0,0,0,0,0,0,0,0,0,0,0,0,0.0501504462979733,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.415570455463771,0,0,-0.0125761330354387,0.114742479821214,0,0,0,0,0,0,-0.0507409736671735,0,0,0,0.0691064336879665,0,0,0.154100938999308,0,0,-0.0142678936187013,0,0,0,0,-0.0522848369064788,0,0,0,0,0,0.0101349770810974,0,0,0,0,0,0,0,0,0,0,0,0.0220540849554199,0,0
X600809.SH,0,0.485164874620692,0,0,0,0,0,0.0968062982112397,0,0,0,0,0,0,0,0,0,0.00493885482048776,0.0249117104168129,0.0730372604111226,0,0,0,0.0400790285776321,0,0,0,0,0,0,0,0.0116052888747459,0,0,0,0,0,0,-1.73472347597681e-18,0.000305099495059296,0,0,0,-0.113427686335265,0,0,0,0,0,0,0,0.00592968491490986,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.167785971541856,0,0,0,0,0,0,0.0387516410698675,0,0,0,0,0,0,0.103382182031082,0.0444458449949898,0.20825858853833,0.218611493592388,0.0830325356140384,0,0.0423826576754746,0,0,0.00961005568403597,0,0,0.102609381018653,0,0,0,0,0,0,0,0,0,0.0221160782845873,0,0,0,0,0,0,0
X000661.SZ,0,0,0.248401760079999,0,0,0,0,-0.0999993555245254,0,0,0,0,0,0,0,0,0,0,0,0.177859828670553,0.184079560705526,0,0,0.00926796809752971,0,0.186887565232765,0.0298461227782068,0,0,0,0,0,0,0.0301203991189749,0,0,0,0,0,-0.020173318645652,0,0,0,-0.0586364811082008,0,0,0,0,0,0,0,0,-0.0304037369010176,0,0,0,-0.0285761748962533,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0.0840582761330826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0832386057558671,0,0,0,0,0,0,0.044371103021945,0,0.222573041323607,0,0.231003211628934,0,0.350261109800188,0,0,0,0,0,0.0871159098272164,0,0.0325630395699747,0.0320682326840207,0,0,0,0,0,0
X300003.SZ,0,0,0.0850695553800172,0,0,0,0.0282952380138258,0,0,0,0,0,0,0,0,0,0,0,0.113101033031563,0,0,0,0,0,0,0,0,0,0,0,0,0.18848926500725,0,0,0,0.153249057479623,0,0,0,0,0,0.0734620661924141,0,0,0,0,0.01274208483122,0,0,0.077859460587444,0,3.46944695195361e-18,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,-0.216102753926911,0,0,0,0,0,0,0,0,0,0,0,0.0693059918290198,0.188436470294458,0,0,0.238749728880314,0.0963892379327183,0,0.193147299792873,0,0,0,0,0,0,0,0,0,0.109895177117958,0.0937369841106479,0,0,0.192666449271066,0,0,0,0,0,0.210671547639912,0.0237664150158028,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0,0,0,0.306904521142552,0,0.040841859357207,0,0.143727213118324,0,0,0,0.0555561846926101,0,0,0,0.0303712672452853,0,0,0,0,0.0474803777071241,0,0,0,0,0,0,0,-0.0208032601086859,0,0,0,0,0,0,0,0,0,0,0,0,0.0728472116317436,0,-0.0366788498559816,0.0137908980903255,0,0,0,0,0,0
X002236.SZ,0,0,-0.0634771798016059,0,0.544937414592415,0,-0.120632807352303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.222009847269845,-0.0119452298735494,0,0,0,0.0242528080286476,0,0,0,0,0,-0.0151270761866195,0,0,0,0,0,0,0,0,0,0,0,0,0.232810338175937,0,0,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0.0756027869273726,0,0,0,0,-0.0225531937118757,0,0,0,0.0935335627625127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386353278358666,0.93992130723776,0,0.220087161254684,0,0,0,0,0,-0.343293300983044,0.126662693503059,0,0,0,0,-0.0433158675058292,0.135553532000385,0,0,0,0.0267903791938381,0,0
X601877.SH,0,0,0,0.16451999890591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00904466790824404,0,0,0,0,0.100224338225545,0,0,0,0,0,0,0.0535016667955044,0,0,0,0.0283025546407395,0,-0.154115207376057,0,0,0,0,0,0.0755884693631598,0,0,0,0.0245288371563154,0,0,0,0,-0.112296420854367,0,0
X002007.SZ,0,0,0,0,0,0,-0.179023860783878,0,0,0,0,0,0,0.0484695440577656,0,0,0,0.301351704963832,0.0338190389043904,0,-0.0759796371565987,0,0,0.019120863203142,0,0,0.234722591707653,0,0,0,-8.67361737988404e-19,0,0,-0.0150092127043502,0,0.0405716771702691,0,0.0733655647165853,0,0,0,0,0,-0.112750876721656,0,0,0,0,0,0,0,0,0,0,0,0,0.0303482940697451,0,0
X300142.SZ,0,0,0.1512688253195,0,0,0,0,0.089251849193302,0,0,0,0,0,0,0,0,0,0.00543191180334374,0,0,0,0,0,-0.0176829350568157,0,0,0,0,0,0,0.0475840171498722,0,0,0.0761337844790157,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0361778512831175,0,0,0,0,0,0,-0.0483364714247555,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.0862394279414552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364228753135819,0,0.026153678761962,0,0.0571903650568747,-8.67361737988404e-19,0,0,0,-0.0675160624349311,0,0.0339706200516946,0,0,0,0,0,0.477640117563052,0,8.67361737988404e-19,0,0,0,0,-0.00045691500674447,0,0
X000157.SZ,0,0,0.0776747139812418,0,0,0,0,0,0,0,0,0,0,0.0271699858926032,0,0,0,0,0,0,0,0,0,0,0.0188708205811789,0.131577084809118,0,0,0,0,0,0,0,0,0,0,-0.0138009543528359,0,0,0,0,-0.0799612502450946,0,0,0,0,0,0,0,0.396337992572872,0,0.0311749916081505,0,0,0,0,-0.0163962161304959,0,0
X300124.SZ,0,0,0,0,0.149291230308784,0,0,0,0,0.0528489523341779,0,0,0,0.0836386273255778,0,-0.0357475117564228,0.147894388641744,0,0.0779590561567875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115369558907213,0,0,0,0.128564459516292,0,0,0,0,0,-0.0458744844561564,0,0,0,0,0,-0.0899730563206669,-0.00568985223614731,0,0,0,-0.0674993883335783,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.156428216917849,0.200862472715235,-0.0128479501681421,0,0,0,0,0.301802378580876,0,0.129410984388219,0,0,0,0,0,0,0,0,0,0,0.290175100758594,0.282173088768206,0,0.0760776631470796,0.325167145584574,0,0,0,0.119563588992333,0,0,0,0.173454835460416,0,0,0,0,0,-0.0891630342296102,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0.0378154285534956,0,0,0,0,0,0,0,0,0.151320606774654,0.334945626585385,0,0,8.67361737988404e-19,0,0,0,1.73472347597681e-18,0,0,0.0305617578281254,0,0,0,0.0443930261625471,0,-0.0483721028206219,0.0189024457456027,0,0,0,0,0,0,0,0,0,0,0,0.194511038697219,0,-0.0779843148671443,0,0,0,-0.0117568561431537,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.114243511439724,0,0,0,0,0,0,0.181129366363871,0.0813987204967831,0,0,0,0,0,0,0,0,0,-0.0661143817268513,0,0,0,0,0,0,0.0371414589235298,0,0.118146722144068,0,0,0,0.0678715376548358,0,-0.0162702622004911,0,0,0,-0.0340342249647214,0,0,0,0.12445635957193,0,-0.071561986097259,0.0809558353600933,0,0,0,-0.00534394267945153,0,0
X300014.SZ,0,0,0,0,0,0,0.386141739515248,0,0,0,0,0,0,0,0,0,0.263012182391818,0,0,0.195241931191102,-0.116522187943974,0,0,0,0,0,0,0,0,-0.433638472328725,-0.0718197517565658,0,0.28065132280703,0,0,0,0,0,0,-0.0065903035413961,0,-0.114443496199499,0,0,-0.196218489506557,0,0.11478776679423,0,0,0,0,0,6.93889390390723e-18,0,0,0,-0.135748800190499,0,0
X600271.SH,0,0,0,0,0,0,0.0580088179277145,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0982867505847109,0,0,0.312759135226723,0,0,0,0,0.124261272067321,0,0,0,0,0,0,0,0,0.00766348141606722,0,0,0,0,0,0,0,0.00352376767031296,0,0.135640369789273,0,0,0.0814559329218053,0,0,0,0.0974042146903826,0,0
X000977.SZ,0,0,0,0,0,0,0.0745504633005688,0,0,0,0,0,0,0,0.275448854409532,0,0,0,0.138868277268268,0.120579941532488,0,0,0,0,0,0,0,0,0,0,0,0.168235285234044,0,0.179870477512584,0,0,0,0,0,0,0,0,0,0,0,0,0.0894103081910779,0,0,0.320329707566469,0,0.0218103106397827,-0.0551384143804725,0,0,0,0,0,0
X300136.SZ,0,0,0,0.316415136496664,0,0,0,0.304142938076829,0,0,0,-0.0556919392432776,0,0,0,0,0,0,0,-0.31678329210715,0.219463376006043,0,0,0.116211897363936,0,0,0.208685374899207,0,-0.118771922995754,0,0.129143505089507,0,0,0.192705022843116,0,0.0851568699478754,0,0,0,0.0558087877687789,0,0,0,0,0,0,0,0,0,0,0,-0.038601535153419,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0.101106869893447,0,0,0,0,0,0,0,0,0,0,0,0,-0.0716152821539162,0,0,0,0.198851630769357,0,0,0,0.0504605753181399,0,0,0.369742110843677,0,0.0990240512786718,0.176985539561416,0.0663163130096415,0,0.0529607057026496,0,0.0296458984740552,0,0,0,0,0,0,0,0,0,0,0.0591591789101598,0,0,0,0,0,0,0.0533808304488087,0,0
X002008.SZ,0,0,0,0,0,0,0,0.128272473833364,0,0,0,0,0,0,0,0,0,0,0,0,0.0575930253070912,0,0,0.101342944918501,0,0,0,0,0,0,0.0571334373937611,0,0,0,0,0,0,0.00853705853604816,0,0.0903491697575672,0,0,0,0,0,0,0,0,0,0.112740212160256,0,0.0730633146685326,-0.0763679656687044,0,0,0,-0.0707517065728046,0,0
X002456.SZ,0,0,0,0,0,0,0,0.0153998301735075,0,0,0,0,0,0,0,0.034239327963573,0,0,0,0,0.428290078464506,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.194258857339063,0,0,0,0,0,0,0,0,0,0,0.276903801236836,0,0,0,0,0,0,0,-0.0672448668905133,0,0,0,0,-0.0485595371459353,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637803832897444,0,0,0,0,-0.0223595577831636,0,0,0,0,0.0882291773298528,0,0,0,0,0,0,0,0,0,0,0.0381099080978406,0,0.0376538223586326,0,0.0165843867480582,0.0112893724779154,0,0,0,0,0,0,0.0214803112602069,-0.0416011290228776,0,0,0,0.0327587979078947,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349336916178699,0,0,0,0,0,0,0,0,0,0,0.242074905647258,0,0.000509992243544307,0,0,0.299007610092428,0,0,0,-0.0609508472898335,0,0,0,0.0415321585399997,0,0,0,0,0,0,0,-0.000443458261177407,-0.114234820535401,0,0,0,-0.11437351591259,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,-0.17200321310557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0727242144346842,0,0,-0.104434534030673,0,0.0323206047573611,0.0338129142804623,0,0,-0.0615957263708969,0,0.0077630522896897,0,0,0,0,0.0478129160565657,0,0,0,0,-0.035551871627451,0,0,0,0,-0.0402265050011084,0,0
X600584.SH,0,0,0,0,0,0,0.119393002859606,0,0,0,0,0,0,0,0,0,0,0,0.226074641878892,0.0425721124479306,0,0,0,0,0,0,0,0,0,0,0,0,0.359309146321719,0,0,0,0,0,0,0.144451156736324,0,0.18047588311136,0,0,0,0,0,0,0,0.216013322165812,0,0,0.0154023865158586,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,-0.0215179889656328,0,0.103403171174922,0,0.107914211026721,0,0,0.141219366230691,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0999195508152248,-0.0529096650438226,0,0,0,0.115326323119884,-0.124675315223503,0,0,0.0232009604339394,0,0,0,0.0806227392584903,0,0,0,0,0,0.0200166870191862,0.0101450367420188,0,0,0,-0.0163022305764195,0,0
X002180.SZ,0,0,0,0,0,0,0.0268106976187899,0,0,0,0,0,0,0,0,0,0,0,0.216178386186139,0,0,0.0463835103284623,0,0,0,0,0,0.176314809518294,0,0,0.104811672128414,0,0,-0.0345488157315189,0,0,0.0701959176731978,0.161874530542395,0,0.206735307413898,0,0,0,0.00654590185011728,0,0,0.104896651112793,0,0,0,0,-0.0818168716339081,0,0,0,0,0.0482641202463947,0,0
X600867.SH,0,0,0,0,0,0,0,-0.0771431899411926,0,0,0,0,0,0,0,0,0,0,0,0,0.0131481657148978,0,0,0,0,0,0,0,0,0,-0.00729445775967026,0,0.151496176003514,0.0104029190486623,0,0.125716502077872,0,0,0,0,0,0,0,0,0,0.0254673578033082,0,0,0,0,0,-0.0635034870262654,0,0,0,0,0.0928693308323085,0,0
X600487.SH,0,0,0,0,0,0,0.0232880821569726,0,0,0.0507135165899793,0,0,0,0.0237967924515298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0880025993399402,0,0.0156555102718991,0,0,0.0244946056032578,0,0.0594285173325004,0,0.0786997505638509,0,0,0,0,0,0.0399753196913048,0,0.0672115812965592,0,0,0,0.11250778178932,0,0.00847638547498218,0.0220083439787898,0,0,0,0.0192803106413468,0,0
X600498.SH,0,0,0,0,0,0,-0.199149904122625,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,-0.0143955679085398,0,0.0257248445335285,0,0,0,0,0,0.152967484262567,0,0,0,0,0.143535156382831,0,0,0.221554929474658,0,0.0331232879900657,0.0071468074521069,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0.0102310982272281,0.315169532538033,-0.022506611721938,0,0,0,0,0,0,0,0,0.0365904604692883,0,0.0876550016682564,-6.93889390390723e-18,0,0,0,0.130373718090471,0.0403050204425372,0,0.0452655827064875,0,0.0528207451543907,0,0,0,0,0.155378561538552,0,0,0,-0.0315757288649341,0,0,0,0,0.00849340666556602,0.254038863438248,0.129783719739102,0,0,0.0458399744353692,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0.0441784120841643,0,0,0,0,0,0,0,0,0,0.00630333721807123,0,0,0.0724958418949979,0,0.0686971103501825,0.0526890430575044,0,0,0,0,0,0,-0.0088035838442599,0,0,0,0,0,0,0.0261641461767046,0,-0.128186908233425,0,-0.0492713560974412,0,0.0296063938504074,0,0,0,0,0,-0.138965095713158,0,0,0,0,0,0.00565729016760668,-0.042238487475141,0,0,0,-4.33680868994202e-19,0,0
Slope,0,0,0,0,0,0,-0.275489285900118,0.118191385631112,0,-0.0782032413704394,0,3.46944695195361e-18,0,0,0,0,0,0.106597946852069,0,0,0.348969674461671,0,0,0,0,0,0,0,0,-1.22674283649099,0,0,0,-0.205841462584355,0,0.0867128474121464,0,0,0,0,0,0.210059038383742,0,0,0,0,0,0,0,0,0,0,0.409577134541119,0,0,0,-0.12911405050948,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,-0.189393083393834,0,0,0,0,0,-0.1300212001204,-0.286657996694956,0,0,0,0,0.166857672632197,0,0,0,0,0,0,0.01937443007203,0,0,-0.124177425943927,0.330431745619373,0,0,0,-0.151254672611973,0,0,-0.255120916765331,0,0,0,0,-0.0168872735294649,0,0,0,0,0.565171948141937,0,0,0,0,-0.180588629591637,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.0141227806242094,0,0,0,0,0,0,0,0,-0.038553004138839,0,0,0,0,0,0,0,-3.3881317890172e-21,0,0.0227231980712749,0,0,0,0,-0.0949399775414179,0,0,0,0.0510163495249948,0,0,0,-0.035915505546692,-0.0157796374899813,0.0130747870370806,0,0,0,0,-0.0424403276021226,0,0,0,0,-0.0136749824851077,0,0,0,0,-0.015580339516424,0,0
MKreturn,0,0,0,0,0,0,-0.0154971833220674,0,0,0,0,0,0,0,0,-0.10877323253399,0,0,-0.0148667548966355,0.0559152819505013,-0.0441386404197396,0,0,0,0,0,0.0146702255906525,0,0,0,0.0768084365520057,0,0,-1.35525271560688e-20,0,0,0.0543255690772014,-0.0199107049626295,0,-0.00670104333746197,0,0,0,0,-0.0249170187240759,0,0,0,0,-0.0463501650880296,0,0,-0.00323534275451844,0,0,0,0.0228000286630834,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00135025988097643,0,0,0,0,0,-0.000618249733751169,0,0,0,0,0,0,0,0,0.00049467161647354,0,0,0,0,0,0,0,0,0.000713809938620491,0.000738543072214909,0,0,0,0,0,0,0.000240396663464496,0,0,0,0,0,-0.000235154009260071,-0.00556372217550231,0,0,0,0.00289245985511454,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0274724935032222,0,0,0.243648470096076,0,0.0343551683270131,0,0,0,0,0,0,-0.309145524998027,0,0,-0.0611773336343304,0,0,0,0,-0.242113714545849,0,0,0,0,0,0,0,0,-0.144497936863504,-0.327857847048614,-0.212504038727802,-0.373491253766686,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0.00180898333616175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020570538177979,0,0,0,0,0,0,0,0,0,0,0,0,-0.00143698737599974,-0.00343278653591916,0,0,0,0.00414544972635345,0,0,0,-0.00265503022381753,0,0,0,0,0,0.000911613917071711,0,0,0,0,-0.0329494739873962,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00850534333909292,0,0,-0.00682985536880342,0,0,0,0,0,0,0,0,0,0,0,0.00141728639104884,0,-0.00656842739118893,0.00509150869311122,0,0,0,0,0,-0.000783165545696843,-0.0148904641011179,0,0,0,0,-0.00598249696117995,0,0,0,0,0,-0.0334964431571853,0.00640572769769258,0,0,0,0.0626992534503825,0,0
