,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002475.SZ,X000063.SZ,X000725.SZ,X003816.SZ,X002304.SZ,X600031.SH,X600703.SH,X600690.SH,X000568.SZ,X000338.SZ,X000100.SZ,X000661.SZ,X600741.SH,X002241.SZ,X002371.SZ,X600809.SH,X300014.SZ,X600183.SH,X002236.SZ,X300003.SZ,X000596.SZ,X000977.SZ,X601877.SH,X002007.SZ,X002129.SZ,X002456.SZ,X000625.SZ,X300124.SZ,X600584.SH,X300136.SZ,X000157.SZ,X002180.SZ,X000066.SZ,X002463.SZ,X300142.SZ,X002008.SZ,X600118.SH,X600271.SH,X002179.SZ,X002414.SZ,X002185.SZ,X002049.SZ,X002156.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0849394932179395,0,0,0,0,0,0,-0.0110081870691242,0,0,0,0,0.00707342298740943,0,0,0,0,0,0,0,0.389437052131055,8.67361737988404e-19,0,0,0.110003402668198,0.0885468114509998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0795595009837312,0,-0.20080213460435,0,0,-0.070559099215383,-0.024174347867288,0,0,0,-0.15332002907654,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54047169639947,0.032518999032335,0.0224707310878756,0.042210817079363,0,0,0,0,0.0366647844168453,0,0,0,0.102563890887437,0,0,0,0,0,0.0497955709465358,0,0,0,0,0,0.0363105615427978,0,0.021506030467545,0.0146647247766847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139036156353171,0,0
X600276.SH,0.207059008962693,0,0,0,0,0,0.038508537830102,0,0,0,0,0,0,0,0,0,0,0.127641684517122,0,0,0,0,0,0,0,0.115277429574972,0,-0.0815836950006622,0,0.124521353137867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167069486442154,0,0,-0.0135747570176197,0,0,0.0135168467606585,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16994048730477,0.0244745904598717,0,0,0,0,0,0.0875185802113261,0,0,0,0,0,0,0,0.0884615788768208,0,1.73472347597681e-18,0,0,0,0.0583503379689307,0.0599414098288527,0,0,0,0.0360465131462966,0,0,0,0,0,0,0.0235414268480014,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.131748927385776,0,0,0,0.0392489608687158,0,0,0,0,0,0,0,0,0.157857083275846,0,0,0.0568122537392347,0,0.246764618522104,0,0,0,0,0,0,0,0.174802726309832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00355910696481422,0.0175984764881269,0,0,0.00357480690228105,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0.184026900016639,1.35525271560688e-20,0,0,0,0.172075734146116,0,0,0,0,0,0,0,0,0,0,0.00499212605296786,0,0,0,0,0,0,0,0,0,0.223076496943562,0,0,0.138977957632512,0,0,0,0,0,-0.0252681146273951,0,0,0,0,0,0.0402309848129268,0,0,0,0,0.0995716054829731,0,0
X002475.SZ,0,0,0,0,0.0194876549975369,0,0,0,0.0914445316718327,0,0,0,0,0,0,0,0,0.0999028693637119,0.0297831010822,0.222571182539081,0,0,0.0299875912870237,0,0,0,0,-0.0714480493515246,0,0,0,4.33680868994202e-19,0,0,0,0.0520973133370433,0,0,-0.0109035901294519,0,0.0600751769110672,0.226631735302608,0,0,0,0,0.0836939250841957,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229539973311704,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0803449363786576,0,0,0,0.19891187386176,0.0688252871632103,0,0,0,0,0,0,0,0,0,0,0.291550712232269,0,0,-6.93889390390723e-18,0,0.0252170966700004,0,0,0,0,0,0,0,0.000675636119703706,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.0798629292253357,0,0,0.0467222792083344,0,0,0,0.457076359819966,0,0,0,0,0,0.0375718133144903,0.0132978069954242,0,0,0.00614847316466077,0,0,0,0,0,0,0,0,0.173986160255055,0,0,0,0,0,0,0,0,0,0,0,0,0.00912135090252061,0,0,0,0,0,0,0,0.0151291496759747,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243980894105793,0.0413542472316062,0,0,0,0,0,0,0,0,0,0,0,0.0437429864004797,0,0,0,0.0365952034021425,0.209424361568028,0,0,0,0,0,0,0.20605519645582,6.93889390390723e-18,0,0,0,0,0,0,0.002999373461943,0,0.045827310453872,0,0,2.16840434497101e-19,0,0,0,0,0,0,0
X002304.SZ,0,0.452614877491921,0,0,0,0,0,0,0,0,0,0,0,0,0.0863676635553768,0.0617161238994241,0.0988670718672129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517982587567983,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.173888220447008,0,0,0,0,0,0.0217606718257562,0,0,0.153066892559157,0,0,0,0,0,0,0.052699205054607,0,0,0,0,0,0,0,0,0,0.447862357010916,0,0,0,0,0,0,0,0,0,0.00385250915810946,0,0,0,0,0.00569788028710572,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.0230168206366391,0,0,0,0,0,0,0,0,0,0.106422627868604,0,0,0.10853554937433,0.032229189966595,0,0.0472339836814764,0.0375367724954279,0,0,0,0,0,0,0,0.251840556731714,0,0,0.0762100453669416,0,0,0,0,0,0,0.0164009781983842,0,0,0,0,0,0,0.113287385862581,0,0,0.0118638093715625,0,0,0,0,0,0,0
X600690.SH,0.211564553914392,0,0,0,0,0,0,0,0,0.142566589599407,0,0.284445841708685,0,0,0,0,0,0,0,0,0,0,0.163701042235013,0,0,0.0541459838511913,8.67361737988404e-19,0,0,0,0,0,0,0,-0.0328239985798169,0,0,0,0,0,0,0,0,0,0,-0.0489939919661035,0,0,0,0,0,0,0,0,0,0,-0.0243140234555358,0,0
X000568.SZ,0,0.323337176864795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00172698400478927,0.325746970949501,0,0.0466261760268343,0,0,0,0,0,0,0,0.100767797208052,-4.33680868994202e-19,0,0,0,0,0,0.0269126919407004,0,0,0,0,0,0,0,0,0,-0.00743325267602651,0,0,0,0,0,0,0,0.027668730236312,0,0
X000338.SZ,0,0,0,0,0,0.147764572360396,0,0,0,0,0.253262149875324,0.0749834666753706,0,0,0,0,0,0,0,0,0.17600662867497,0,0,0,0,0,0,0,0,0.214779639452337,0,0,0,0,0,0,0.040302226541564,0.0748094087298732,0,0,0.0264125325087575,0,0,0,0,0,0,0,0,0,0,-0.0511445984478788,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.421352633291699,0,0,0,0,0,0,0,0,0,0,0.0337024917823593,0,0,0,0,0,0,0,0,0,0,0.116535155814672,0,-0.103157453948027,0,0,0,0,0,0.182326781001671,0,0,0,0.00938779835635903,0,0,0.0453426645985778,0,0,0.0475300083923097,0.143400031664421,0,0.0167885780904981,0,0,0,0,0,0,0
X000661.SZ,0.383989662191715,0,0.230462476217581,0,0,0,0,0,0,0,0,0,0,0.052037222949204,0,0,0,0,0,0,-0.0206894215141343,0,0,0,0,0,0.106602193582731,0,0,0,0,0,0.135372395788707,0,0,0,0,0,0,-0.021556493496268,0,0,0.0521473212977132,0,0,0,0,0.185758819990777,0.0816005127129877,-0.0169377601664391,0,0,0.0115214217242613,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.18349799785122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0524202001248015,0,0,0,0,0.20139427073034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136189587529459,-0.00715145816906493,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.686202233343282,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0907494890276562,0,0.00585209254367231,0,0.0374635013899421,0,0,0,0.198758708333754,0,0,0,0,0,0.0455188046556072,-0.0152839517245316,0,0,0,0,0,0,0,0,0,-0.0250713838290003,0,0,0,-0.0408039829164796,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0945407787929382,0,0,0,0,0,0,0,0.0187132982616242,0,0,0.239837597607819,0.299761119937048,0,0,0,0,0,0.0416428603871562,0.188948422205759,0,0,0,0,0,0,0.0131828470195768,0,0,0.0159663194373365,0,0,-0.0187431191032266,-0.00167022856739506,0,0,0,0,0,0
