,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X600690.SH,X000063.SZ,X000625.SZ,X600703.SH,X000568.SZ,X600741.SH,X002475.SZ,X600031.SH,X002236.SZ,X002241.SZ,X600066.SH,X000100.SZ,X000338.SZ,X002456.SZ,X601877.SH,X002508.SZ,X002085.SZ,X300124.SZ,X600177.SH,X600271.SH,X300003.SZ,X600118.SH,X000157.SZ,X300136.SZ,X600089.SH,X002007.SZ,X600522.SH,X002008.SZ,X000981.SZ,X002294.SZ,X600372.SH,X600867.SH,X600699.SH,X600487.SH,X000066.SZ,X002180.SZ,X002074.SZ,X600809.SH,X600566.SH,X000559.SZ,X300115.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0,0,0,0,0,0,0,-0.0265709973747797,0,0.0590746280270398,0,0,0,0,0,-0.131353464874317,0,-0.071796039526795,0,0,0,0,0,0,0,0,0,0,0.490184524343863,0,0,0,0,-0.0949081568067771,0,0,0,0,0,0.284873334033124,0.0232146117625319,0,0,0,0,0,-8.67361737988404e-19,0,0.0279004138505093,-0.0315821763275062,0,0,0,0,0,0
X002236.SZ,0,0,0,0.25702399626573,0,0,0,0,0,0,0.404341004496129,0,0,0,0.432533387292296,0,0,0.0501929715116028,0.0801129836515038,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0291241740331051,0,0,0,0,0,0,0,0,0,0,-0.0420451766587701,0,0.0929881944093697,0,0,0,0,0.035297026764597,-0.0389026834470226,0,0,0,0,0,0
X002241.SZ,0,0,0,-0.0618233935171212,0,0,0,0,0,0,0,0,-0.171530302578164,0,0.408454518753688,0,0,0,0,0,0,0.0373325495665609,0,0.206037632044864,0,0,0,0,0,0,0,0,0,0,0,0.23230350685132,0,0,0,0.039569651453272,0,0,0,0,0,0,0,0.0902108275538133,0.140072012963388,0,0.0426209120642992,0.0150552468298579,0,0,0,0,0,0
X600066.SH,-0.0772025810643022,0,0,0.0390592183822402,0,0,0,0,0,0,0,0,0,0,-0.40710295328662,0,0.166680294602896,0,0,0,0,0,0,0.221398457065785,-0.0450150389643076,0.117654156724083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0195249226246336,0.108094535813097,-0.0864548518942247,0,0,-0.0681930162034598,0,0,0.014871677309997,0,0,0,0,0,0
X000100.SZ,0,0,0,0.197778930374274,0,0.0334544178351112,0,0.0665958392774752,0.113523871880077,0,0,0,0,0,0.0518671031874182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034958801017645,0,0,0,0,0,0,0.0201939323931058,0.0565478149449545,0.0640996035078336,-8.67361737988404e-19,0,0,0,0,0.0238469914825615,-0.00666223960506032,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.15239121402848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0644523214311391,0,0,0,0,0,0,0,0.368726792393205,0.00155452111181448,0,0,0,0,0,0,0,0,0,0,0.0316212884109903,0,0.282341383473883,0,0.0304487251424904,0,0.052599236725815,0,0.00682280111697459,-0.0395611899313083,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.143900440536579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0.0400878952899503,0,0,0,0,0,0.139733326083408,0,0.393925565593739,0,0.127682239843967,0,0,0,0,0.0330214373412248,-0.0455956554183311,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0.114897860334875,0,0,0,0,0,0,0.11132172598718,0.0660206675551597,0,0,0,0,0.385854797878019,0,0,0,0.058524620123419,0,0,0.241104059753136,0,0,0,0.0030049577498039,0.0299131275538831,0,0,0,0,0,0,0,0,0.0434051790213587,0,0,0.188893783529037,0,0.0360426395611378,0,0,0,-0.000111041273972135,0,0,0,0,0,0,0
X002508.SZ,0,0,0.154073419187129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200590176285804,0.183809333655284,0,0,0,0,0,0,0.188995085513725,0,0,0,0,0,0,0.0632823462241452,0,0.285454945914994,0.052416002681578,0,0,0,0,0,0,0,0,0,0,0,-0.115030758356155,0,0,0.0281162451645351,-0.0263030841471955,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,-0.251111823902316,0,0,0,0,0,0,0,0,0,0,0,0.0468798893100122,0,0,-0.0633779140326694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.477172786179133,0,0.27228184758989,0.350715060605881,0,0,0.0184367753672888,0.017673033028512,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.0839614871078578,0.0996172570560425,0,0,0,0,0,0,0,0,0,0.0454073889990553,0,0,0,0,0,0,0,0,0,0.200714319623917,0.139933749461316,0.141020782247813,0,0,0.0251358331961655,0,0,0.191859045662387,0,0,0,0.19498670617204,0,0.0873472479362809,-0.141782588331388,0,0,0,0,0.0188560802053962,0.0250835495414887,0,0,0,0,0,0
X600177.SH,-0.0640078054489819,0,0,0,0,0.100628228465352,0,0,0.0102995300385918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0663172868214877,0,0,0,0,0,0.11449600173955,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.0125926502751303,0,0,0,0,0.00497215374334404,0.0111879733535338,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0.362988224836573,0,-0.0130393628612286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666720041758295,0,0,0,0,0,0,0,0,0,0.265794877960147,0,0,0,0,0,0.134402847825584,0,0,-0.067844328381084,0,0,0.0672828574596488,0,0.0884240008336082,0.0154470242100603,0,0,0.00732321709562696,0.00358438789769566,0,0,0,0,0,0
X300003.SZ,0,0,0,0.0575566680098669,0,0,0,0.0548522098778118,0.0147245336875371,0,0.137142614355032,0,0,0,0,0,0.0408193871767852,0,0,0,0,0,0,0.0269468213998019,0,0.0795392750680482,0,0,0,0,0,-0.132394999160478,0,0,0.0260879141682762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127455625156885,-7.41055888793348e-06,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114133459828651,0.0676628199982536,0,0,0,0.0488537856542142,0,0,0,0.0559156689121335,0.00582542366096267,0,0,0,0,0,0,0,0,0,0,0,0,0.183481336230076,0,0.00829350629848334,0.00779846643446251,0,0,0,0,0,0,0,0,0,0.0236707995061418,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.0651022069912607,0,0,0,0,0,0,0,0,0,0.285317920126232,0,0,0,0.0544079229140719,0.00807168569599103,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.00977625514383838,0,0,0.146561190512289,0,0.0286399661701277,0.00383784002631596,0,0,0.0194229974707247,-0.00343863138684433,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0.246545826617071,0,0,0,0,-0.0583759020139996,0,0,0,0,0,0.0972924299409755,0,0,0,0,0,0.110743360138013,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.153124541323444,0,0,-0.0275353763276111,0,0,0,0,0,0.111281357262385,-2.77555756156289e-17,0,0,0.384050615435283,0,0.0212368029274403,-0.0327232999913835,0,0,0,0,0,0
X600089.SH,0.839568571621814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41699794880444,0,0,0,-0.242182068973113,0,0,0,-0.117100177572453,0,0,0.197134811746324,0,0,0.0537392918843653,0,0,0,0.0190149752041289,0,0,0.40499539882902,0,0.0365014143954773,0.002074875530602,0.173412688859196,0,0,0,0,0
X002007.SZ,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0.155266003909845,0,0,0,0,0,0,0.101817097563462,0,0,0,0.0185515536848246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240278430810989,0,-0.00138577557020379,-0.00822959056914997,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,-0.0163078809305034,0,0,0.097183984122676,0,0,0,-0.255014366295674,0,0,0,0,0,0,0.304234711551754,0,0,0,0,0,0,0,0,0,0,0,-0.0132189239693855,0,0,0,0,0.772714512288366,0,0.025871441324203,0.192028231186926,0,0.151829810171066,0,0,0.142178791822795,0,-0.0164218966584,0.0495246174340467,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.208811898908942,0,0,0,0.00266453525186167,-1.38777878078145e-17,0,0.42969553343094,-0.0133466291799988,0,0,0.0441958889171054,0,0.424878923854025,0,-0.155259579500474,0,0,0,0.355369187442203,0.1230375253103,0,0,0,0,0,0,0,0,-0.183795070055737,0,0,0,0,0,0,0.0666673618963619,0,-0.00283152045317407,-0.00790631801983093,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,-0.0013251940810034,0,0.00212138154297447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00310622789598857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00344835883326117,0.00119569461005823,0,0,0,0,0,-0.00611221099070231,0,-0.00144624401110568,0.000512327455934181,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0706746826655996,0,0,0,0,0,0,0.0850989207575395,0,0.111624289599999,0,0,0,0,0,-0.00990733079735137,-0.00969990696870096,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0.090004718515851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06494256819274,0,0.0714346485576704,0,0.0976921572252981,0,0.656274140543015,0,0,0.0297356075035549,0,0,0,0,0,0,0,0,0,0,0,0,0.0336366621601885,-0.111566443484807,0,0,0,0.00082938327851954,0.0150415932457329,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0.0891004118589921,0,0.223060891729533,0,0,0.0726383691160776,0,0,0,0,0,0,0,0,0,0,0,0.00130424561551023,0,0,0.0160623726793154,0,0,0,0,0,0,0,0.248029942398753,0.162422362638491,0,0,0.0597419136541228,0,0.00332033243603871,0,0.0109183101435457,-0.00571487433518585,0,0,0,0,0,0
X600699.SH,0,0,0,-0.020236800486702,0,0,0,0,0,0,0,0,0,0,0,0.0018798539045248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143075618421228,0,0,0,0.170527248746057,0,0,0,0,0,0,0,0,0,0,0.134989725564004,0,0.0816756680832161,0,0,-0.00793972043200402,0.0433169342496191,0,0,0,0,0,0
X600487.SH,0.170737619275037,0,0,0,0,0,0.0287929046510762,0,0,0.0202983141686603,0,0,0,0,0,0,0,0,0,0,0.175380633039905,0,0,0,0,0.331129881901494,0,0,0,0,0,0,0.441409231565411,0,0.137554761578527,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428903134220088,0,0.024000066341578,-0.023331836221173,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0.0248518666595777,0,0,0,0,0,0.343288156154843,0.0260989451011548,-0.0704171618587933,0,0,0,-0.176196006080235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.576089994530452,0,0.0965392554692512,0,0.189077341031155,0,0,0,0,0,0,-0.00174671694224628,0,0,0,0,0,0,0
X002180.SZ,0,0,0.0591620382006612,0,0,0,0,0.0437328743751095,0,-0.00963315042606975,0,0,0,0,0,0,0,0,0,0,0,0.119974762650598,0.0361091778657254,0,0,0,0,0,0,0,0,0,0,0,0.238101043770332,0.0222630994094682,0,0,0,0.0805688966146043,0,0,0.0625020009801203,0,0,0,0,0.0897824735283526,0,-0.0952037257686438,0.0117706423289404,0.00379951569173526,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,-0.000421037402509919,0,0,0,0,0,0,0,0,0,0.35833132364228,0,0,0,0,0,-0.204333340133721,-3.46944695195361e-18,0.0177251942186707,-0.143861245156502,0,0,0,0,0,0.0993308889663199,0,-0.237053345983736,0,0,0,0,0,0,0,0.0896940788743654,0.0931785556664655,0.301586953019162,0,0,0.134912846639753,0,0,0,0,0.00919176442056065,0.00179303932903049,0,0,0,0,0,0
X600809.SH,0,0,0,0.0902339892375342,0,0.114489996416816,0.234149059684879,0.254461673233766,0,0,0,0,0.372102779270407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118598581871141,-0.0705175519264118,0,0,0,0,0.369183761869751,0,0,0,0,0,0.0428263408465744,0,0,-0.0754218921864497,-4.33680868994202e-19,-0.0326994910028179,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.302544239954952,0,0.052287445119314,0,0,0,0,0.276073524942201,0,0,0,0,0,0,0,0,0.116068054981891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135833958891341,0,0,0,0,0.0086968821615233,-0.0152586395695784,0,0,0,0,0,0
X000559.SZ,0,0,0,-0.142210583241436,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168173120528013,0,0,0,0,0,-0.054946509349147,0.254245793413104,0,0,0,0,0.201703758295325,0.173173736984153,0,0,0,0,0,0,0,0.0490091460787587,0,0.181543947900582,0,0.0288059965114074,0,0,0,0,0,0,0,0.00169284236928067,0.0582248682256845,0,0,0,0,0,0
X300115.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438007636117616,0,0,0,0,0,0,0,0,0,0.154013067611028,0,0,0,0,0,0,0,0,0,0.222965972071492,0,0,0,0,0,0,0,0,0.0330220689318581,-0.0119480643653001,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.0172832493999886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0350242642147035,0,0,0,0,0,0,0,0.0897871548925784,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127041234467304,0,0,0,0,-0.00696933090766316,-0.00183182276552753,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.136563053864309,-0.136153130329845,0,0.946894672612987,0,0,0.327865999211703,0,0,0,0,-0.193441535949753,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.628095744119956,0,-1.35484251169735,0.594553962853232,0,0,0,0,0,-0.0173550437607766,0,0,0,9.63938487984595,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0730061349693253,0,0,0,0,0,0,0
RealEstate_excess,0,0.0952424468854253,-0.0966913213774889,0,0,0.0398141831852959,-0.0954420752148782,0.0266380756999597,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0642785911735598,0.0341017064986032,0,0,0.0224368524666984,0,0,0,0,0,0,0.0420758662996224,0,0,-0.0581153579580749,0,0,0,0,0,0,0,0,0,0,0,0,-0.21278710715564,0,0.0160882552752647,0.00042192079160744,0,0,0,0,0,0
MKreturn,0,0,0,-0.0534629452701455,0,0.0767803753473012,0,-0.0583737099692667,0,0,0,0,0,0,0,0,-0.0428768055392216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0265743178566851,-0.0250234327039,0,0,-0.00948024277490686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01064802960622,-0.00145086347894071,0,0,0,0,0,0
MKvol,0,0,0,0,-0.00244188867379873,-0.00104441412322794,0,0,0,0,0,0,-0.00020189688245162,0,0,0,-0.00102163082651336,0,0,0,0,-0.00126960230789306,0.00190139427706068,0,0,0,0,0,0,0,0,0,0,0,-0.00139257963138858,0,0,0,0,0,0,-0.000215145011248105,0,0,0.00295432881765642,0,0,0,0,0,0.00350599835046549,-0.000390410296080179,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.0131606217676567,0,0,1.73472347597681e-18,0.0157754844413465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0539840983621639,0,0,0,0,0,0,-0.0318474525065063,-0.0118579574519118,0,0,0.100604049740343,0,0,0,0,0,0,0.0439228838694738,0,0,0,0,0.0202248900572536,0.0568878611643369,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.00825839437690665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00948715509778429,0.0321851234606952,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0080231905632671,0,0,0,0,0,0,-0.00720861264618561,0,0,0,0,-0.0111578896699705,-0.00640067971836339,0,0,0,0,0,0
