,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600741.SH,X600703.SH,X600066.SH,X002241.SZ,X002236.SZ,X000568.SZ,X000100.SZ,X600271.SH,X600031.SH,X600118.SH,X002475.SZ,X600177.SH,X002292.SZ,X002456.SZ,X000559.SZ,X000338.SZ,X600372.SH,X002007.SZ,X300003.SZ,X000157.SZ,X002506.SZ,X600867.SH,X002180.SZ,X002074.SZ,X600522.SH,X300124.SZ,X002085.SZ,X002294.SZ,X600089.SH,X002426.SZ,X600487.SH,X601877.SH,X002508.SZ,X600498.SH,X000050.SZ,X002249.SZ,X002465.SZ,X000869.SZ,X000981.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000063.SZ,0.0488380608616886,0,0,0.115806195820629,0,0,0,0,0,0,0,0,0,0,0.0046538249707193,0,0,0,0,0,0,0,0,0,0.179882355725124,0,0.0640277116943591,0,0,0,0,0,0,0.0628456106685592,0,2.16840434497101e-19,0,0.00260831961493571,0,0,0,0.0897389362396789,0.0801169189111225,0,0.0698402054539642,0,-0.0254995344571332,0,0,0,0,-0.00368466525192992,0,0,0,0,0,0,0
X600741.SH,0,0.327121468869205,0,0.141406087095326,0,0,0,0,0,0.0806523736424893,0,0,0,0,0,-0.065842115951561,0,0,0,0,-0.0258442659679599,0,0.259117272754156,0,0.0530495605987115,0,0,0,0,0,0,0,0,0.140267666438353,0.0709173917959422,0,0,0,0,0,-0.0245036583340528,0,0,0,0,0,0.0637657636986876,0,0,0,0,-0.0394262355034509,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164009051304397,0,0,0.408705392367571,0,0,0,0,0,0,0,0,0,0,0,0.000265223580873507,0,0,0,-0.00216790164497981,0,0,0,0,0,0,0,0,0,0.074051011766504,0,0,0.00543240686091136,-0.124101187231652,0,-0.0261480610163787,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0.148225330913828,0,0,0,0,0,0,0.0804357502009172,0,0,0,0,0,-0.0188626134754786,0,0,0,-0.128128175765567,0,0,0,0.115866522208945,0,0,0,0,0,0.134901698931068,0,0,0,0,0.0843657651295466,0,0.0659619258739644,0.0238103285796857,0,0,0,0,0.0902628408176152,0,0,-0.00952680347434936,0.105963746892901,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334302338078445,0.0185174788994444,0,0,0,-0.0170979223591023,0,0,0,0,0.129182188160228,0,0,0,0,0,0,0,0.128264612411165,0,0,0,0.316804280802767,0.0514804337811567,0,0,0,0,-0.00341227374073893,0.0291551760770554,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103430762792852,0.118563359024476,0.04980408551799,0,0.110893033089977,0.0333119364182745,0,0,-0.0513515995912131,0,0.0617433459954079,0.099894396556314,0,0,-4.33680868994202e-19,0,0,0,0.0808358470125567,0,0.0790508634365728,0,0.0472571918355834,0,0,0,0.0468608741396934,0,-0.000884844168299902,0,0,0,0,0,0,0
X000568.SZ,0,0,0.136097216527129,0.428691387678018,0,0,0.0674258764779077,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0435629509851967,0.0236285520730673,0,0,0,0,0,0,0,0.059737496220472,0,0,0,0,0,0,0.0168742454093792,0,0,0,0,0,0,0,0,0,0,-0.00609707458342933,0.0511213182998448,0,0,0,0,0,0
X000100.SZ,0,0,0,0.0242847438743817,0,0,0.0308921971378123,0,0,0.0427446169391635,0,0,0,0,0,0,0.00672671314052816,0,0,0,0,0,0,-0.0111903558400638,0,0,0,0,0,0,0,-0.0462103268517681,0,0,0,-0.00920392054457215,0,0,0,0,0.0102323526532437,0,0,0,-0.0166491813676695,0.144526357862139,0,0,0.0398503734255475,0,0,-0.0539050908227557,0.126063228109556,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143492773949866,0,0,0.0749180074194804,0,0.0213158982594177,0,0.192280523838307,0,0,0,0,0,0.11697977863941,-8.67361737988404e-19,0,0,0,0,0,0,0.0307718377424074,-0.037838169513303,-0.159319156925402,0,0.0682559635315644,0.0342262979254353,0,0,0,0,-0.0761264351848999,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0955871175174647,0,0,0,0,0,0,0,0.138281433144252,0,0,-0.00414143727634209,0,0,0,0,0.0113333216813188,0,0,0.00755231438837043,0,0.0577642852323333,0,0,0,0,0,0,-0.0163785834883081,0,0.0463348562501094,0,0,0.0763299837751802,0,0,0,0,0,0,-0.0610113705032477,0,0,0,0,0,0
X600118.SH,0,0,0,0.00119867719675617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0529195059429776,0,0,0,0,0,0,0,0,0.417990459415686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424709015064128,0,0.0414038558078902,0.0555194391962572,0,0,0,0,0,0.0201604707679659,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,-0.76976351435697,0,0,0,0,0,0,0,0,0.130352078172658,0,0,-0.204435085376286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126799725464511,0,0.0556509643422084,0,0,0,0,0.0767765882070968,0,0,0,0,0.11935777845998,0,0,0,0.0456996278646421,0,0.0190906368817448,0,0,0,0,0,0,0
X600177.SH,0.0737606765281452,0,0,0.00760146114529073,0,0,0,0,0,0.158536178878613,0,0.264913453948982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0250054596908576,0.0549425703581765,0,0,0,0,0,0,0.00592386201114249,0,0,0.085352948963538,-0.120076021331826,0,0.122476754991724,0,0,-0.0347836886979492,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16820516671821,0,0,0,0,0,0,0,0,0,0.0925448446264543,0,0,0.158387228201424,0,0,0,0,0,0,0,0.0790519833577611,0,0,0,0,0.0424213478688921,0,0,0,0,0.389576665463082,0.034859139820998,0,0,0.092474497197861,0,0.0385839936314626,0.0421533210175208,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195688581534214,0,0.199617831437458,0,0.122707763082654,0.0304090440900973,0,0,0,0,0.00369875231163333,0,0,0,0,0,0,0,0,0,0,0.0230407363382257,0.391439589985059,0,0,0,-0.0572288065702877,0,-0.0201864597086118,-0.0772363689656678,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112608189938874,0,0,0,0,0,0.0485144297938627,0,0.0834109949318253,0,0,0,0,0,0,0.0586027276024312,0.12613997110221,-0.0688286050792123,0,0,0,0,0,0.19371749173602,0,0,0,0.21815226414843,0,0,0,0.0127005665338225,0,-0.0109205833037747,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128269043163654,0.177206034657603,0.124652099511817,0,0,0,0,0,0,0,0,0.0652107991740802,0,0,0,0,0,0,0,0,0,0.0708913111697172,0,0,0,0,0.0839510825060748,0.00636409111388955,0,0,0,0.00301446726601177,0,0,0,-0.0113319291389259,0,0,0,0,0,0,-0.0118837105607138,0,0
X600372.SH,0,0,0,0.0471078753569286,0,0,0,0,-0.0244127313077957,0,0,-0.015904203617643,0,-0.140742944448493,0,0,0,0,0,0,0.519174231322629,0,0,0,0.117963019088566,0,0,0,0,0,0,0,0,0,0,0.0270864334816094,0.0857200925719594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18013011357179,0,0,0,0
X002007.SZ,0,0,0.27689146536256,0,-0.136995734068171,0,0,0,0,0.15511500080559,0,0,0,0,0,0,0.141166769899547,0,0,0,0,0,0,0,0,0,0,0.200281230347209,0,0,0,0.0637815876219272,0,0.123612830978181,0,0.0351991449436622,0,-0.184159051079918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242276954088541,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0.0724644104826839,0,0,0,0,0,0,0.161081718895087,0,0,0,-0.0228631437700422,0.0459808595476334,0,0,0.00299114048361543,0.288937623163259,0,0,0,0,0,0,-0.105390171435812,0,0,-0.0190524111546959,0,0,0,0,0,0,0.234533264018795,0,-0.0540944812048854,0,0,0,0,0,0,-0.0510083240219501,0,-0.123158002936871,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.104798680752685,0,0,0,0,0,0,0.151118080156408,0.089749587633503,0,0,0.0858474876264232,-1.73472347597681e-18,0,0,0,0.0252110856074099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0038859404587586,0,-0.0537058780686106,0,0,0,0,0,0,0
X002506.SZ,0,0,-0.174786390124764,0,0,0,0,0,0,0,0,0,0,0,0.113289447631208,0,-0.125853518263457,0,0,0,0.125098173055629,0.00349589763044407,0,0,0,0,0,0,0,-0.102691701675088,0.137068343048336,0,0,0,0,0.142095697978755,0.310675440258288,0.040415679840105,0,0,-1.73472347597681e-18,0.0309376283414591,0.0901591402670686,0,0,0,0,0,0,-0.0876309774694468,0,-0.0700504676648103,0,0,0,0,0.152399720988709,0,0
X600867.SH,0,0.0225227121245062,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107533833866931,0.113110584473895,0,0,0,0,-0.0633654082948213,0,-0.0294884906520783,0.0971287370085699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111548900274247,0,-0.00326777965735897,-0.0205436746459589,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.165043646539919,0,0.00754812237921785,0,0,0,0,0,0,0,0,0,0.182262250934232,0.0226550456706156,0.109620273612811,-0.0209774196747739,-0.00205010967083725,0,0,0,0,0,0.0267051606330237,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.179308082918775,0,0.0256652947103694,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,-0.00494225345205964,0,0,0,0,0,0.136821146901332,0,-0.194662853095956,0,0,0,0,0.0442056364937913,0,0,0,0,0,0,0,0,0,-0.220902814436297,0,4.33680868994202e-19,0.379437097489351,-0.0269573885576858,0,0,0,0.011538449204686,0,0,0.40226746038032,3.46944695195361e-18,0,0,0,0,0,0.152568680400383,0,0,0,0,0,0,0
X600522.SH,0,0,0,0.285379429942139,-0.144876741278103,0,0.0179706806220999,0,0.0700246856641815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23196588375594,0,0,0,0,0.144397119330839,0,0,0.0590751063062728,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221857425924283,-0.0594612422953324,0,0,0,0,0.14368726135613,-0.0769075761532187,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0764991953516706,0,0,0,0.0709733363381288,0,0.172081031601361,0,0,0.0649892735296841,0,0.151778805608281,0,0,0,0.133906805168514,0,0,0,0.0553989697085603,0.0121249379786028,0,0,0,0,0,0.0526897725119969,0,0,0,0,0.0176398958874097,0,0,0,0.0577794561107345,0,-0.0180617633629588,0,0,0,0,0,0,0
X002085.SZ,0,-0.0854332265340241,-0.0916386036766705,0,0,0,0,0,0,-0.017505527804372,0,0,0,0,0,0.0447984789313027,0.0996220584087441,0,0,0,0,0,0,0.136955961128625,0,0.0164597426607128,0,0.0615086839704593,0,-0.0882060075019811,0,0,0,0.0667673539182581,0,0.0627458814894096,0,0,0,0,0,0,0,0,0,0.0763900069744629,0,0,0,0.0166533263794847,0,0.016138890941253,-0.0114461106373251,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0.022475068213339,-1.38777878078145e-17,0.135540806392506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109654461197905,0,0,0,0,0.0192973614133996,0.0111179856758505,0,0.0165764542291142,0,0,0,0.0340014218577092,0,0,0,0.0326987848125936,0.0403948055886946,-0.052271342533759,0,0.0699045999666017,0,0,0.00802459787594269,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0.163733279981641,0,0.0939560733169056,0,0,0,0,0.0135410048746229,0,0,0,0.0796328665239336,0,0.15836542980166,0,0.040927998196164,0,0,0,0.0156110682389292,0,0,0,0,0.00937380571689898,0.0186754010171969,0.0424743109490259,0,0,0,0,0,0.0109508138294569,0,0,0.0384766258689457,0,0,0,0,0.0255960569632418,0,0.00364123024411112,0.0516965058214156,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0.0500959360029925,0,0,0,0,0.0560335281126307,0,0,0,0,0,0,0,0,0,0.0257101289801461,0.105334184722002,0.233809591902984,0,0,-0.0216497446547488,0,0,0,0,-0.103349364661097,0.189613234141866,0.195182892312413,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.00107811292128973,0,0,0,0,0,-0.11524863543694,0.0970804942232327,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252463468669712,0.0461824918906915,0.111122816812175,0,0.0349499783729386,0,0,0,0,0,0,-0.0377673741859724,0,0,0,0,0,0.1500557322953,0,-0.233647990344561,0,0.611672087093225,0.0891042197933712,0,0,0,0,0,0.00606562280908233,0.0346065661898022,-0.210267003755783,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119504648094727,0,0.110508632551442,0,0.138962016423274,0,0.193691051387091,0,0.124736384910499,0,0.174079762426595,0,0,0,0,0,0,0,0,0,0.220014521550966,0,0,0,0,0,0.0550862385351182,0,0,0,0,0,0,0
X002508.SZ,0,0,0,0.403671468980813,0,0,0,0,0,0,0.0335877752983293,0,0,0,0,0.0761771086186657,0,0,0,0,0,0.0111684859041991,0,0,0,0,0,0.0342481372079998,0.00382579338800452,0,0,-0.0965856723725492,0,0,0,0.0454446154498147,0,0.0687139218026664,0,0,0,0,0,0,0,0,0,0,0,-0.0403371069678265,0,-0.092447912948287,0,0,0,0,0,0,0
X600498.SH,0,0.0579429746570844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106160088915537,0,0,0.204587168421141,0.151164913739895,0,0,0,0,0.00952712792694984,0,0.316244279361851,0,0,0,0,0.000527039800394594,0.111713031536773,0,0,0,0,0.0331301404108715,0,0,0,0,0.0382642301354985,0.0520599465105379,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238163498917026,0,0,0,0,0,0,0.217105932883285,0,0.27212024627307,0,0.267681475686859,0,0,0,0,0,0.0603455458730928,0,0,0,0.0197049736583881,0.0471042713417376,0,0,0,0,0.0371433414215823,8.67361737988404e-19,0,0,0,0,0,0.119131532381075,0.0962136864087087,0,-0.00264792170224034,0,0,0,0,0,0,0
X002249.SZ,0,0,0,0,0,0,0,0,-0.1642622833948,-0.189776835472239,0,0,0,0,0.254749897406096,-0.780827285981747,0,0,0,0,0,0,0,0.237731238352614,-0.148294192488718,0,0,0,0,0,0,0,0,0.0780593325140682,0,0,0,0,0,0,0,0,0,0,0.120223791080278,0.489785655452091,0,0,0,0.0295423138637332,0,0.0540162395542071,0.123213027605192,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000869.SZ,0,0,0.264982459273928,0.272763691669861,0,0,0.119261777458641,0,0,0.0997087356927242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0610663003695731,0,0,0,0,0.0555868574214212,0.11127270728593,0,0,0,0,0,0.000547014709965551,-0.125511187579351,0,0.116377782076299,0,0,0,0,0,0,0,-0.0244134665909692,0,0,0,0,0,0,0
X000981.SZ,0,0.133479995235776,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304753719741937,0,0,0,0,0,0,0,0,-0.360504696665861,0.0933016573614404,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.22933318930431,0,0.251486203306694,0,0,0.291448127192181,0,0,0,0,0,-0.0113810592120594,-0.645532683563058,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.0715444185317472,0,0,0,0,0.11417181686058,0,0,0,0.0217868865959302,0,0,-0.0871444655248295,-0.000164438349382124,0,0,0.045949009576605,0,0,0,0,-0.0725768020657835,0,0,0.0180357555746959,-8.63703624903938e-05,0,0,0,0,0,0,-2.16840434497101e-19,0,0.0414550987359224,0,0,-0.0225740141047626,0,0,0,0,0.0220119562258606,0,0,0,-0.0187762173982996,0,0.000776336214296505,-0.0108612019252069,-0.0333316511629888,0,0,0,0,0
Slope,0.234059567632751,0,0,-0.112745027619752,0,0,0,0,0,0,0,0,0,0,0.678354482591394,-0.0977785813880516,0,0,0,0,0,0,0,0,0,0,0,-0.459548249081445,0.3134389370324,0,0,0,0,0,0,0,0,0,0,0,-0.0811895033156542,0,0,-0.17572421574634,0,-0.352708248478501,-0.351470209233988,0,0,-0.0276647005295171,0,0,0.43538279211934,0,0,0,0,0,0
TED,0,-0.0202138203116317,0,0,0,0,0,0,0,0,0.122604321775918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00438361369418458,0,0,0,0,0,0,0,-0.0485153497540883,0,0,0,0,0,0.0163730068005065,0,0,0,0,0.0952557177963613,0,0,0,0,0.428862035647307,0,0,0.371606466673198,0,0.843250093946898,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012802419783423,0,0,0,0.138490049005321,0,0,0,-0.132751485031462,-0.0107067757729469,0,0,0,0,0,-0.179226596159424,0.0694176331939102,0,0,0,0,0,0.101747491492969,0,0,-0.0100018627054438,0,0.0354996665786289,0,0,0.382333500643839,0,-0.0656049796567386,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028301432770601,0,0,0,0,0,0,0,0,-0.273030279798012,0,0,-0.0713759008540745,0,0,0,0,0,0,0.0710524740353433,0,0,-0.14568624768675,0,0,0,0,0,-0.0239665994769331,0,-0.00223492835262467,0.0050742101597941,0.15738687478997,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0.00460535811998757,0,0,0,0,0,-0.00791426083052971,0,-0.00124970027325406,0,0,0,0,0,0,0,0.00519141135585616,0,0,0,0,0,0,0,0,0,0,0,0,-0.00768525309972987,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000453695547409366,0,0,0,0,-0.0575702192124633,0,0
CarbonVol_Shenzhen,0.0328199768149084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0135004610571781,0,0,0,0,0,0,0,0,0,0,0,0.00283889392700038,0,0,-0.00752545240281723,0,0,0,-0.0355103722438721,0,0,0,0,0,0.0110988929355785,0,-0.0467813570330168,0,0,0,0,0,0,0,-0.0884990282415273,0.026155859067524,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.10057581425196e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.007464071780413,0,0,0,0,0,0,0,0,0,0,0,0.0146976639182945,0,-0.000925272723130333,0,-4.33680868994202e-19,0,0,0,0,-0.00364549569145338,0,0.00622999509675408,0.00444400364838801,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00626525670013396,0,0,0,0,0,0,0
