,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X600690.SH,X000651.SZ,X002475.SZ,X003816.SZ,X600104.SH,X300124.SZ,X002304.SZ,X000725.SZ,X000338.SZ,X002371.SZ,X000625.SZ,X600031.SH,X000596.SZ,X000063.SZ,X000100.SZ,X600089.SH,X002179.SZ,X300014.SZ,X000157.SZ,X600703.SH,X002236.SZ,X002241.SZ,X600372.SH,X600741.SH,X000661.SZ,X002129.SZ,X002049.SZ,X002028.SZ,X002463.SZ,X000977.SZ,X600584.SH,X601877.SH,X600522.SH,X000921.SZ,X000800.SZ,X601799.SH,X002223.SZ,X600066.SH,X600183.SH,X002007.SZ,X600060.SH,X600177.SH,X002074.SZ,X600566.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.313385756982629,0.0932193970471817,0.0835720090822778,0.0121074987333004,0,0.119187079711144,0,0,0,0.0741450904079481,0,0,0,0,0,0,0,0,0,0,0.0664978567419231,-0.0214179774188765,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.00690044136461327,-0.022394895963474,0,0,0,0,0,0.132707324301492,0,0,0,0,0,0,0,0,0,0.0177398430712474,-0.0151034013662358,0,0,0,0,0,0
X000858.SZ,0,0,0.0233290906239587,0,0,0.47854631688083,0,0,0,0,0,0,0,0,0,0,-0.0241735741741282,0,0.0686827582519464,0,0,0,0,0.110291725268564,0,0,0,0,0,0,0,0.0144604762838523,0,-0.0393111714241797,0,0.0260960865375418,0,0,0,0,0,0,0,-0.0284076394912391,0,0,0.140442550864016,0,0,0,0,-0.00175827265342538,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0.208952216938473,0,0,0,0,0,0,0.0480262996952869,0,0,0,0.0912788500927068,0.192579468029919,0,0,0.200526062134127,0.0372530584136434,0,0,0,0,0,0,0,0.0155172186066291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0123307133227727,0.0134163970043537,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.514690852354342,0,0,0,0,0,0.00107272972759208,0,0,0,0,-0.0108106716091862,0,0.418511231144472,0,0,0,0,0.0325336338727497,0,0,0,0,0.0181399213359869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.126268906639309,0,-0.042339065991278,0,0,0,0,-0.0619937562106682,0.0331658340945849,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0966139204639015,0,0,0,0,0,0,0,0.0650342210945397,0,0,0,0,0,0,0,0.401435176239803,0,0,0,0.00793542187420726,0,0,0,0,0,0,0,0.20814402762076,0.128853116781089,0,0,0,0,0,0,0,-0.0212623159954993,0.00609902530568891,0,0,0,0,0,0
X000568.SZ,0,0.74611933799653,0,0.218466380767591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119412790557771,0,-0.0744567407709576,0,0,0,0,0,0,0,0,0.0214623836856481,0,0,0,-1.73472347597681e-18,0.0913959175893496,0,0,-0.00986090174129239,0,0,0,0,0,0,0,0,0,0,0,0.00733164673207916,0.00523108180773195,0,0,0,0,0,0
X600690.SH,0,0.0200530809468654,0,0,0,0.328808056602169,0,0.116397764801937,0,0,-0.030630243632295,0,0,0,0.0741473065412226,0,0,0,0,0,0,0,0,0,0,0,0,-0.0384859150025493,0,0,0.00175681621391901,0,0,-0.0017360886203093,0,0,0,0,0,0.0632693397834068,0,0,0,0,0,0,0,0,0,0,0.0113335681006278,-0.00816912603885857,0.031118634685237,0,0,0,0,0,0
X000651.SZ,0,0,0,0.0379968259838118,0,0,0.125022263859607,0,0,0,0,0,0,0,0,0,0.0472451121393709,0,0,0,0,0,-0.0710501564804079,0,-0.192117154281719,0,0,0,0,0,0,-0.0937754416312023,0,0,0,0.0140478924203232,0,0,0,0.472531899233303,0,0.199461936846001,-0.107875330093287,0.0303932141082723,0,0,0,0,0,0,0,0,-0.00927855880152663,0.025439760978987,0,0,0,0,0
X002475.SZ,0.0348354655359213,0,0,0,0,0.124759503304946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138983773577098,0,0,0,0.37411037586541,0,0,0,0,0,0,0.018754243236138,-0.0346460603663046,0,0,0,0,0,0,0,0,0.189400431444078,0,0,0,0,0,0,-0.077122940300411,0.0548010948952201,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0957595374771138,0,0,0,0,0,0,0,0,0,-0.065045629503718,0,0.113380795837295,0,0,-0.151378078439023,0,0,0,-0.0148594718829911,0,0,0,0.320869670733384,0,0,0,0,0,0,0,0,0.0602158998115708,0,0,-0.0167216529180723,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0.0820461294720523,0,0,0,0,0,0.197056207148409,0,0,0,0.0367729926865439,0.0742957228820778,0,0,0,0,0,0,0,0,0,0.00859372247163497,0,0,0,0,0,0,0,0,0,0,0,0,0.0591059805350623,0,0,0,-0.0556360649498203,0,0,0,0,0,0,0,0,0.0275711437783405,0,0,0,0,0,0
X300124.SZ,0,0,0.152466635060451,0,0,0,0,0,0,0,0.071219971013574,0,0,0,0,0.0857435771270164,0.124490731589222,0,0,0,0,0,0.20554128998293,-0.143858431013057,0,0,0,0.124614838278237,0,0,0,0,0,0,0.184019270238861,0,0,0,0,-0.085503555998593,0,0.208306033728918,0,0,0.0251797260093516,0,0,0,-0.270546923875474,0,0,0,0.00357393065294934,0,0,0,0,0,0
X002304.SZ,0,0,0.176127311687601,0,0,0.426640411646237,0,0,0,0,0,0,0,0,0,0,0.0515520725645015,0.0397363329258204,0,0,0,0,0.0219248181027693,0.0389124208034242,0,0,0,0,0,0,0,0,0.0670424262565226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252708895804911,0,-0.00802465580383142,-0.00230427730394399,-0.0276156778950213,0,0,0,0,0
X000725.SZ,0,0,0,0.198030172789469,0,0,0,0,0,0,0,-0.0425946726840114,0,0,0,0,0,0,0,0,0.4233083759161,0,0,0,0,0.0676350482533009,0.165226379458077,0,0,0,0,-0.0614377862659166,0,0,-0.0756967507621356,0.0362434816732394,0,0,0,-0.0893432887352563,0.0466794065563906,0,0,0,0,0,0,0,0,-0.0505101218326428,0,-0.00724846699825633,0.00498486913342533,0,0,0,-0.048524764867906,0,0
X000338.SZ,0,0,-0.0249848362617882,0,0,0,0.196056110833351,0,0,0,0,0,0,0,0,0,0.441187531529484,0,0,0,0,0,0,0,0,0,-0.265775853190661,0,0,0,0,0,0,0,-0.0451668099558942,-0.0277822650587466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106189226298299,-0.0745077001327198,0.0937006157000864,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0.158032746431099,0,0,0,0,0,0,0,0.315320268822442,0,0,0,0,0,0,0,0,0,0,0.0111042749028174,0.11051546029457,0.0169931099287197,0.0156624194667452,-0.107865475477476,0,0,0,0,0,0,0,0,0,0.263380034030336,0,0,0,0,0,0,0.0167565199993103,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0.0321958042081986,0,0.0733789449537883,0,0,0,0,0.209772683802562,0,0,0,0.20839885086268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.224821736390839,0.00392564840950859,0,0,0,0,0,0,0.36426110032367,0,0.460918463513422,0,0,0,0,0,0,0,0,0.0351243992535437,0.159348719183727,-0.0461254107502543,0.0410572729787951,0,0,0,0,0,0
X600031.SH,0,0.0453456581910536,0,-8.67361737988404e-19,0,0.0312301035675446,0.0274462900904322,0,0,0,0,0,0.0736348711835936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039345770116301,0,0,0.0605194256443633,0.038425026614784,0.0486682986906461,0.0560074818419562,0,0,0,0,0.00556747774745419,0,0,0,0,0,-0.0207777027081935,0,0,0,0,0.134433671694892,0,0,0.00695945294471422,0,0,0,0,0,0
X000596.SZ,0,0,0.0263542822134499,0.445379312544674,0,0.198056311013003,0,0,0,0,0,0,0,0,0,0,0.0299661729637092,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00951961274758324,0,0,0,0,0,0.272373032474523,0,-0.0591391368018155,0,0,0,0,0,0.0694351222957091,0,0.053494024710689,0,0,0,0,0.00195270408660067,-6.7762635780344e-21,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159955093370416,0,0,0,0,0,0,0,0,0,0,0,0,0.0279415165079561,0,0,0,0.249078314977035,0,0,0.145820379230752,0,0,0.139165984135524,0,0,0,0,-0.04466660763612,0,0,0.138403632276342,0,0,0,0,-0.0231570772141388,-0.00284356896200409,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.110262768403348,0,0,0,0,0,0,0,0.354874323527429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114707162678658,0,0,0,0,0.00755171006789909,0.132574530774693,0,0,0,0,0,0.148548762564525,0,0,0.121686481560802,0.0702916996942312,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0.0422469428982607,0,0,0,-3.46944695195361e-18,0,0,0,0.213559769628725,0,0,0.00474753934217901,0,0,0,0,-0.0287235061714251,0,0,0,0,0,0.0408340388829328,0,0,0,0.253148287804248,0.039974297100356,0.0682437531853977,0,0,0,0,0,0,0,0,0,0,0,0.0264381738171239,-0.018045751594421,-0.0100325566352358,0,0,0,0,0
