,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X002304.SZ,X600276.SH,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X002292.SZ,X002506.SZ,X000100.SZ,X002241.SZ,X600066.SH,X600118.SH,X600031.SH,X000559.SZ,X600741.SH,X600372.SH,X002236.SZ,X000157.SZ,X002049.SZ,X002475.SZ,X002465.SZ,X600089.SH,X000568.SZ,X000338.SZ,X600177.SH,X300124.SZ,X600498.SH,X002294.SZ,X601877.SH,X002456.SZ,X000869.SZ,X300003.SZ,X600867.SH,X002129.SZ,X002085.SZ,X002074.SZ,X002426.SZ,X000547.SZ,X300146.SZ,X000977.SZ,X600582.SH,X000623.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0,0.0522109849917405,0,0,0,0.00495002091630358,0,0,0.0935272903272478,0,0,0,0.0102872981989047,0,0,0,0,0,0,0,0,0,0,0.114467441640308,0,0,0,0,0,0,0.0388738886379249,0,0.0117873924623964,0.0160495673472056,0.0112265712088256,0,0,0.024156797526925,0,0,0,0,0,0.00673988519598691,0,0,0,0,0,0
X600104.SH,0,0,0,0.135075669828137,0,0,0,0,0,0,0,0,0,0,0,0.150739245425079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0911608457805028,0.0622134260702149,0,0,0,0,0,0.0229062510363009,-1.0842021724855e-19,0,0,0,0,0,0,0,-0.000368911425102229,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0.0482073367339193,0,0,0,0,0,0,0,0.106119146368225,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125171246523595,0,0,0,0.0616635273973939,0,0,0.0115522266495496,0,0,0,0,0,0.06800839208737,0,0,0.263916038489337,0,0,-0.0475510622215364,0,0,0,0,0,0
X000651.SZ,0,0,0.224932007652665,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.343021736765701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138278098468745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577687629332684,0,0.064394970530035,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.111169232449486,0.0449371061915755,0,0,0.0964717005897246,0.182029426281269,0,0,0,0,0,0,0,0,0.0468128881017129,0,0,0,0,0,0,0,0,0,0.137957240120395,0,0,0,0,0.0533745520356192,-0.0601305947710494,0.00510671111867937,-0.0662275818492337,0,0,0,0,0,-0.000962643215590698,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00802434054683314,0,0,0.0302167294241148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131297132928205,0,0.01738552995928,0,0,0.0263112731544953,0,0,0,0.0878615870329333,0,0.020679650762981,0,0.0275172528502115,0.0413714993916047,0,0.00893933835573718,0.172481752975688,0,0,-1.0842021724855e-19,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0.125793050673431,0,0,0,0,0,0.0634028334420255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24592471604986,0,0.0881465607863575,0,0,0,0,0,0,0,0,0,0,0.0088333763383151,0.0825300078763,0,0,0,0,0.00361927606094544,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0.22471972913955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0343577814343216,0,-0.0762141495435708,0,0,0,0.0451323033382107,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.117757395081025,0,0,0,0,0,-0.0271168150270344,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0.117403166065167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155410432310375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162732441516226,0,0,0,0.0103966177356234,0,0.2127890826414,0,0,-0.00219906989529438,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0910281488020831,0,0,0,0.0864338509501018,0,0,0,0,0,0,0,0,0,0,0.173723330920935,0.180784630681224,0,0,0,0,0,0,0,0,0,0,0.114750896594259,8.67361737988404e-19,0,0.0339853770292543,0.0607649886076836,0,0,0,-0.0117233241490677,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0.044715978163316,0,0,0,0.0764615805848751,0,0,0,0,0,0,0,0,0,0,0.0644101020886084,0.0122229490977034,0,0,0,0.147468982601168,0,0,0,0,0,0,0,0,0,0.0102283204369235,0.0553200378360532,0,0,0,0,0,0,0,0,0,0
X002292.SZ,0,0,0,-0.0504109007506961,0,0,0,0,0,0,0,0,0,0.0563801123961121,0,0,0,0,0,0.0878647349137107,0,0,0,-0.062770529938236,0,0,0.196754592785204,0,0,0,0,0,-0.142171046310307,0,0,0,0,0.219685669782634,0,0.461077708393158,-0.0699433461110701,0.348136610614021,0,0,0,0,0,0,0,-0.0919892711579959,-0.0386611735115761,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.246328797506355,0,0,0,0,0,0,0,0,-0.234769740364268,0,0,0.0391601805071933,0,0,0,0.12484015503254,0,0.178539098480466,0,0.0892681275955819,0,0,0.300697313827337,0,0,0,0.223428279203973,-0.0876244025380237,0.0925360351996565,-0.107692939330357,0,0,0,0,0,0,0,0.0278500573416208,0.0783646720990912,0,0,0,0,0
