,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000568.SZ,X000651.SZ,X600809.SH,X600690.SH,X600031.SH,X002475.SZ,X002304.SZ,X000725.SZ,X600104.SH,X000661.SZ,X300014.SZ,X000338.SZ,X003816.SZ,X300124.SZ,X000063.SZ,X000100.SZ,X002241.SZ,X000596.SZ,X600703.SH,X000157.SZ,X300142.SZ,X000625.SZ,X002129.SZ,X002371.SZ,X002007.SZ,X600741.SH,X002179.SZ,X002236.SZ,X601877.SH,X002049.SZ,X600584.SH,X000799.SZ,X601799.SH,X002414.SZ,X300003.SZ,X600183.SH,X600779.SH,X000800.SZ,X300146.SZ,X002008.SZ,X002074.SZ,X600089.SH,X600460.SH,X000977.SZ,X600707.SH,X600702.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.133368784090031,0,0,0.203037570749114,0,0,0,0,0,0,0,0,0.042260109289201,0,0,0,0,0,0,0,0,0,0.0278279334302325,0,0.0164318150133963,0,-0.0184639085690186,0,0,0,0,0,0,0,0.0981154969260008,0,0,0.033457896143272,0,0,0,0,0,0,0,0,0,-0.0286963100902481,0,0,0.0432573990203689,-0.0693408380337361,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.280106364645262,0,0.0989238629344362,0.0206708646834143,0,0,0.102482604223225,0,0,0,0,0,0,0,0,0,0.00113729573031104,0,0,0,0,0,0,0,0,0,0.0739870934914083,0.100372864246697,0,0,0,0.211797608130627,0,0,0,0,0,0,0,0,0,0,0,0,0.0231008612710731,0,0,-0.0160760398143243,0,0,0,0,0.0135479023645798,0,0
X002415.SZ,0,0,0,0,0.199240802420474,0,0,0,0,0.14214031325418,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179476711850986,0,-0.048268979589717,0.22704190391074,0,0,0,0,0,0.236732372278807,0.153628346362383,0,0,-0.0892393706365809,0,0,0,0,0,0,-0.0412996694874542,0,0.0146180010931187,0.0311530964859991,0,0,0,0,-0.0276567207337668,0,0
X600276.SH,0,0,0,0,0.0722871131539502,0,0.104591969434006,0,0,0.0379493700401208,0,0,0,0,0,0,0,-0.150957557557179,0,0,0,0,0,0.0418569990563447,0.0624265737001655,0,0,0,0,0,0.207930814820214,0,0,0,0,0,0.0329072461740655,0,0,0,0,0,-0.112156388459246,0,0,0,0,0,-0.0316695943730313,0,0,0.0215094382655885,0,0,0,0,0.0410213598248994,0,0
X000568.SZ,0,0.742957029075496,0,0,0,0,0.016224831843878,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.00421473943332431,0,0,0,0,0,0,0,0,0,0,0.24447591302017,0,0,0,0,0,0,0,0,0,0,0,0.152627495513751,0,0,0,0,0.0597959055510313,0,0,0,0,0,0,-0.00461314817232573,0,0,0,-0.00017109313829439,0,0
X000651.SZ,0,0,0,0,0,0,0,0.0436166933266896,0,0.0902671614404591,0.134245860679814,0,0,0,-0.0689863998601951,0,0,0.0520546437443974,0,0.125008056284431,0,0,0,0.0396707509941848,0,0,0,0,0,0.0422015297908646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04851903131065,0,0,0.0311991503379368,-0.0784871956259037,-0.00863147664172493,0,0,0,0,-0.0126803099741171,0,0
X600809.SH,0,0,0,0,0.0178719384289216,0,0,0,0.22921704689315,0,0,0,0,0,0.0788372376629739,0,0,0,0,0,0,0.031275182104309,0,0,0,0,0,0.118051144983257,0,0,0,0,0,0.0572764981402115,0,0.3647064375688,0,0,0,0,0,0,0,0,0.0824933665876293,0,0,0,0,0,0,0,-0.0633582194169566,0,0,0,-0.0357689877237746,0,0
X600690.SH,0,0.16209530028125,0,0,0,0,0.204521812212691,0,0,0,0,0,0,0.214818290499914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13169622536816,0.0364149214937274,0.0563299186473792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0172916367379062,0,0,0,0,-0.0322266297485754,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296448933372322,0,0,0.0732511940871617,0,0.0770385079163668,0.00790275089509965,0,0,0,0,0,0,0.241046274617701,0,0,0.0924254577595212,0,0,0.187184316406624,0,0,0,0,0,0,0,0.0319366559042771,0,0,0,0.0881978605985682,-0.0274669106672209,0,-0.025613298445572,0,0,0,0,0,0,0
X002475.SZ,0,0,0.0691437291127026,0.144917587552834,0,0,0,0,0,0,0,0,0.00456394133654848,0.0878930670524513,0.0355351413132957,0,0,0.0786838396888951,0,0,0.569169462558167,-0.0419721416062058,0.0506113143308211,0.041409020402506,0,-0.0313442765580703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115431231353034,0,0,0,0.0280893119739117,0,0,0,0.0477536075093566,0,0
