,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600031.SH,X600741.SH,X600703.SH,X000568.SZ,X002475.SZ,X600066.SH,X002241.SZ,X600271.SH,X002456.SZ,X002236.SZ,X000338.SZ,X002085.SZ,X600118.SH,X600177.SH,X000157.SZ,X002292.SZ,X600372.SH,X000559.SZ,X300124.SZ,X600867.SH,X002007.SZ,X002180.SZ,X300003.SZ,X002294.SZ,X002506.SZ,X600498.SH,X600089.SH,X002074.SZ,X600522.SH,X601877.SH,X000981.SZ,X002426.SZ,X000550.SZ,X002508.SZ,X002465.SZ,X000050.SZ,X600566.SH,X000869.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0.06086486575822,0,0.0712430878451714,0,0,0,0,0,0,0.0936524715888045,0,0,0,0,0,0.087178807450385,0,0,0,0,0,0,0.125686055455948,0,0,0,0,0,0,0,0,0,0,0.0849006253069314,0,0,0,0.158646848700429,0.0480471503368848,0,0,0,0,0,0,0,0,0,0.0346938807174495,0.0245492351005879,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.185861207586304,0,0,0,0,0.0954225336926636,0,0.0651421447972712,0,0,0,0.0413030749487632,0,0,0.167891001745922,0,0,0,0,0,0.101749797845013,0,0,0,0,0,0.0694566163670916,0.222591049461777,-0.135131923277132,0,0.0684183715933284,-0.0444198824436458,-0.0132908055787318,0,0,0,0,-0.026038466809085,0,0,-0.0539813038748054,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.164947053966191,0,0,0,0,0.0439480019288687,0,0,0.019952945204525,0,0,0,0,0,0.0488384710931065,0,0,0,0,0,0.0352957913749801,0,0,0.0438196939870335,0,0,0,0,0.0123725127348401,0.170530703766063,0,0,0,0.0368164568104168,0,0,0,0,0,0,0.0522958527864484,0,0,-0.0349312491001715,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.138343392774585,0,0,0.106261308451994,0,0,0,0,0.197493799653895,-0.0182270878978071,0,6.93889390390723e-18,-0.212953832714326,0,-0.031335135258056,0,0,0,0,0,0,0,0,0.152609367598326,0.00384033426702079,0,0,0.296489403310678,0,0,0,0,0,-0.0296356196069801,0,0,0.0162549088177781,0,0,0,0,0,-0.0198438598191112,0.0887112436983237,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.400771397195463,0.0847504184011304,0.0311964687896416,0,0,0,0,0,0,0.013065633384577,0,0,0,0.0630278314879837,0,0.0550749717345809,0,0,0.0579335444191615,0,0,0,0,0,0.0935352105419858,8.67361737988404e-19,0,0,0.0948243225043581,0,0,0,0,0,0,0,-0.0301837627088586,0,0,0,0,0,0,0,0,0,0,-0.0344634997593391,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,-0.017168827690356,0,0,0,0,-0.0422702762727425,0,0,0.231046205898435,0,0.199298502587341,0,-0.0303568214693088,0,0,0,0,0,0,0,0,0,0,0.0326365748899594,0,0.0540478852772672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195188059161321,0.00530601978845535,0.210568103774964,0,0,0,0,0
X600066.SH,0,0,0,-0.0121699522031193,0,0,0,-0.261680362047256,0,0,0,0,0,0,0,0,0,0.0501819212148393,0,0.00607352387398337,0,0.173285957545932,0.0320297982692057,0,0,0,0.102682244831563,0,0,0,0,0,0,0.10310140505011,0,0,0,0,0,0.230549690209177,-1.73472347597681e-18,0,0,0.0762968523883136,0,0,0,0,0,0,-0.0311543344962325,-0.00812183785030681,0,0,0,0,0,0
X002241.SZ,0,0,0.195041073633858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382837622701852,0,0,0,0,0,0.391772700525053,0,0,0,-0.385836864298398,0,0,0.192986727692798,0,0,0,0.00461614104447314,0,0,-0.0751300984010553,0.0454816184210935,0,0,0,0,0,0
X600271.SH,0,0,0,-0.0512439508967556,0,0,0,0,0,0,0,0.0719648752177319,0,0,0,0,0,0.00236415614074746,0,0,0,0,0,0.0953401054126753,0.0396845786768033,0,0,0,0.203812344310089,0,0,0,0,0,0,0,0.00754237938005169,0,0,0,0.00568954268292852,-0.0498306363760945,0,0,0,0,0.142199487769847,0,0,0,0.0239567755586501,-0.0175250281965272,0,0,0,0,0,0
X002456.SZ,0,0,0,0.116002639602241,0,0.108545703201571,0,0,0,0,0,0,0,0,0,0.31936803136349,0,0.21462839240416,0,0,0,0.126941899689089,0.2058361909778,0,0,0,0,0,0,0.16398340695769,-0.0389579759723738,0,0,0,0,0,0,0,0,0,0,-0.0251894759604172,0,-0.111160830113014,0,0,0,0.0992618174554827,0,0.086222834817266,-0.110986770246772,0.111082537849197,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0940083513398708,0,0,0,-3.46944695195361e-18,0,-0.24257937070332,0,0,0,0,0,0,0,0,0,0,0.183499394088172,0,-0.146313640312176,0,0,0.0445413035420204,0,-0.0227493382166732,0,0,0,0,0,0,0,-0.0691022892171693,0,0,0,0,0,0
X000338.SZ,0,0,0,-0.0465763667246627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570462839810798,0,0,0,0,0,0.204672520236558,0,0.0369137343460252,0,-0.0422790684713562,0,0.151671231337628,-0.0458766880206335,0,0.142629758782422,0.0200586388688722,0,0,0.0602274206943262,0.00894296427676387,0,0,0,0.226163058066512,0,0,0,-0.236437674739053,0,0,-0.0169295689972407,-0.0459031579938988,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256269913810086,0,0,0,-0.157663844713712,0,0,0,0.0667992468094374,0,0.0859913108151478,0,0,-0.365709484214436,0,0,-0.191831966954439,0,0,0,0,0,0.154888793598701,0,0,0,0.2650324887965,0,0,0,0,0,0,0,-0.00717201151134292,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0.00614458761492917,0,0,0.143001028482894,0,0,0,0,0,0,0.0544893726290438,0,0.00658130306620754,0,0,0,0,0,0,0.475847131762868,0,0,0.0302283749055529,0,0,0,0,0.0230248848504683,0.00290513681154995,0,0.0770344694438862,0.151987543310331,0,0.0252159579246075,0,0.0246524036200499,0,0,0,0,0,0,0,0.014448129914007,0,0,0,0,0,0
X600177.SH,0,0.125868201375048,0,0,0,0,0,0.0564561969094973,0,0,0.140954787664411,0.076260448110301,0,0,0,0,0,0.00916977428012933,0,0,0,0,0,0,0,0,0,0,0.0564680663576462,0,0,0,0,0,0,0,0,0,0.000252069213463075,0.192179069578744,0,-0.0017376671742727,-0.0625114074524439,-0.0184691003772069,0,0,0,0,0,0,0.0317758024864088,0.00254703676729753,0,0,0,0,0,0
X000157.SZ,0,-0.204002464516233,-0.0331881576266521,0.0849757885799979,0,-0.15102004960944,0,0,0,0,0,0.360822481305129,0,0,-0.0103072039190584,0,0,0,0,0,0,-6.93889390390723e-18,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216187317343315,0,0,0,0,0,0,0.0379764197975287,0,-0.0453356056241621,0,-0.0692567315301218,0,0,0.00694868191302416,0,0,-0.102299145131491,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00360254428795851,0,0,0,0,0,0,0,0,0,0,0,0.231577284595199,0,0,0,0,0.159008247156859,0,0,0.00392453595012912,0,0,0.037636503570244,0,0.0238581059325261,0.0661379061165236,0.0231211373633423,0,0,0,0,0.0762616834147743,0,0,-0.0311438651696342,0,0,0,0,0,0
X600372.SH,0,0,0,0,0.177072246416988,0,0,0.0259600921792002,0,0,0,0.092029003961691,0,0,0,0.0114194215310413,0,0,0,0.0240719978246705,0,0.0484806988918459,0.00400984091214612,0,0,0,0,0,0.0682925465382108,0.0299833979244879,0,0,0,0,0,0,0,0,0.120185186443129,0.0758686320097715,0,0.0167616377969587,0.116089783289849,0.0556370469022362,0,0,0,0,0,0,-0.0470805307214652,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0.0920946427407669,0,0,0,0,0,0,0,0,-0.0343269758727708,0,0,0,0,0.00468608760411025,0,0,0.0548362953757969,0,0.170997182216914,0,-0.10199592571178,0,0.137401237995298,0,0,0.0608097520487049,0,0,0,0,0,0,0,0,0,0,-0.0100549749516359,0.151823952561685,0.169756831619791,0,0,0,0,0,0,-0.0401610066377626,0.0654317447570748,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.0598328735621447,0.014379435135802,0,0,0,0,0,0,0,0,0.014027807187548,0,0,0.13302902288619,0,0.0495396922764233,0,0,0,0.0173263780000073,0,0,0,0,0,0,0,0,0,0,0.0764289484885642,0,0.0793545024413562,0.118630322253172,0,0,0,0.0745636217124889,0.192310609783424,-0.0756088959151851,0,0,0,0.164131903450892,0,0,0,-0.0228112619849193,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0.116242797043977,0,0,0.10444291003634,0,0,0,0.0735048066974888,0,0,0.119011671430363,0,0,0,0,0,0,0,0,0,0,0,0.0768705508072827,0,0,0,0,0.0112543840652587,0,0,0,0,0,0,0.0174970028848107,0,0,0,0,0,0.0518746095005688,0,0,-0.0024436313729566,0.0166217207900671,0,0,0,0,0,0
X002007.SZ,0,0,0,-0.271036686086241,0.296535142310309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145874778254883,0,0.123064082932508,0.0788821055772319,0,0,0,0,0,0,0,0,0,0.164484438778863,0,0.119685180596627,0,0.0614106954885252,0,0,0,0,0,0,0.178154382888269,0.257847375703908,0,0,0,0,0,0.0387113714239332,0,0,0,0,0,0,0
X002180.SZ,0,0,0.231586162419544,0,0,0,0,0,0,-0.543006590202057,0,-0.233056929505815,0,0.472847348795669,0,0,0,-0.00365340396394148,0,-0.373675524938518,0,0,0.205024750321953,0,0,0,0,0,0,0,0,0,0,0,0.229225599274836,0,0,0,0,0,0,0.0371226808131473,0,0,0,0,-0.228891449217853,0,0.147166085551459,0,-0.0721137380809656,-3.46944695195361e-18,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0.0218858964673967,0,0,0,0,0,0,0,0,0.0135902646883761,0.0141654488935408,0,0,0,0.116227745914403,0.0672088893200456,0,0,0,0,0,0,0,0,0,-0.0765007974460263,0,0,0,0.0338594698907876,0,0,0,0,0.00920940233441369,0.0153999400117596,0.0268844186828291,0,0,0,0,0,0,0,-0.0310489439304661,0,0,0,0,0,0
X002294.SZ,0,0.16290682971926,0.078719876204996,0,0,0.152951883360875,0,-0.0452865063516274,0,0,0,0,0,0,0.0542206876735528,0,0,-0.00460372035859834,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142850290681074,0.0246619065389852,0,0,0,0,0,0.00524381838473862,0,0,0,0,0.0537850783963005,0,0,0,0,0,0,0,-0.042504281419949,0,0,0,0,0,0
X002506.SZ,0,0,0,0.04455662271505,0,0,0,0,0,0.0329534167408122,-3.46944695195361e-18,0.0873686727135215,0,0,0.0710022551738159,0,0,0,0,0,0,0.0507334690989534,-0.0412429478796619,0.0601762952666919,0,0,0.178985620157338,0,0.109108050175265,0,0,0,0,0,0,0,0.146370132768046,0,0,0,0.092282710540793,0.0107470990339705,0,0,0,0,0,-0.0180341748338141,0,0,0,0.027189019667436,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330983340655709,0,0.114855264989694,0,0.0941272221074218,0,0,0,0,0,0,0,0,0,0.0770279332031814,0,0.153192777959922,0,0,0,0,0,0,0,0,0.14254204964377,0,0,-0.017301772861479,0,0,0,0,0,0,0,0,-0.0282130342942643,-0.0331597661000184,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,-0.0300015895478156,0,0,0.197747797926001,0.151715657459555,0,0.0213104193568506,0,0,0.0715773261044342,0.0348939299572651,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549413947871969,0,0.0187887216038438,0,0,0,0,0,0,-0.0023154212903686,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0.0665025166124613,0,0,0,0,0,0,0,0,0,0,0.273937521654611,-0.0108591534390765,0,0,0,0.153498069194939,0,0.0098369713622913,0,0.30275814123196,0,0,0.0676700352606328,0,0,0,0,0,0,0,0,0,0.00946265160387323,0,0,0,0.163879446687642,0,0.0845360591970326,0,0,0.153801282875475,0,0,0,0,-0.157821771184165,0.0680823068233249,0,0,0,0,0,0
X600522.SH,0,0,0.0464171141169109,0,0.0333279858036426,-0.286764195121349,0.127114008861495,0,0,0.096491074607482,0,0,0,0,0,0,0,0,0,-0.0558289217006039,0,0,0,0,0.396779645040212,0,0,0,0,0,0,0.245361106803061,0,0,0,0,0,0,0,0,0.0538574227709918,0,0,-0.00187703644352061,0.137203273616763,0,0,0.0244275932853985,0,0,0.064848562923445,0.0560268120785413,0,0,0,0,0,0
X601877.SH,0,0,0,0.0460643261701708,0,0,0,0,0,0,0.45644565579702,0,0,0,-0.127810720384642,-0.0995064416728902,0,-0.411917546263995,0,0,0,0,0,0,0.0288185717978312,0,0,0,0,0,-0.0480531479692888,0,0,0,0,0.0714368625171617,0,0,0.437675921602077,0.318854325253113,0,0.0269954609834528,0.0457016723427775,0.0858173945910116,0,0,0,0,0,0,-0.0369753086423492,0,0,0,0,0,0,0
X000981.SZ,0,1.03513311112374,0.346501056009612,0,0,0,0,0.141309444149059,0,0,0,0,0,0,0,0,0,0,0,-0.958969422758147,0,0,0.376310037941737,0,0,0,-0.353344633874019,0,0.375619129488995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418944497212801,0.0934551839180514,0,0,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.161991719432335,0,0,0,0,0,0,0,0.146432256951784,0,0,0,0,0.764197020754403,0,0.138363293239821,0,0,0,0,-0.167948901738542,0.0732290977604285,0,0,0,0,-3.46944695195361e-18,0.00369078756826015,0,0.0491388069845826,0,0,0,-0.120818903507526,0,0,-2.16840434497101e-19,0.000934373923218684,0,0,0,0,0,0
X000550.SZ,0,0,0,0.165589425735613,0,0,0,0,0,0,0,0,0,0,0,0.318049437121763,0,0,0,0,0,0.206221500982452,0.084582333047659,0,0,0,0,0,0,0,0,0.305563088207172,0,0.299742452948784,0.143540148930524,0,0,0,0,-0.147549975790234,-0.0158555766547953,-0.0748843708345206,0.0152512505821218,0,0,0.220384619492801,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0
X002508.SZ,0,0,0.346880448234672,0.0708366733345766,0.104510184067188,0,0,0,0,0,0,-0.0157426317908657,0,0,0,-0.0325238429122444,0,3.46944695195361e-18,0,0,0,0,0.0807169659673772,0,0,0,0,0,-0.0739750814987957,0,0,0,0,0,-0.0753036597096325,0,0,0,0,0,0.0726687639698935,0,0,0,0,0,0,0,0,0,0.0636436012937992,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,-0.181956598078251,-0.00396553132292755,0,0,0,0,0,0,0,0,-0.0301383205002979,0,0,0,0,0,0.140549221059218,0,0,0,0,0,0,0,0,0.0276315224268049,-0.0638645910218542,0,-0.0615073400195064,0,0,0.184286769966252,0.000461103192756579,0,0,0,0.0287021008410564,0,0,0.0873003544749711,0,0,0,0,0,0,0.0260818977689217,-0.110411148624099,0,0,0,0,0,0
X000050.SZ,0,0,0.059810325064302,0,0,0,0,0,0,0,0,0.135317421570273,0,0,0,0,0,0,0,0,0.246754197518206,0,0,0,0,-0.0451924197063393,0,0,0.35475981684552,0,0,0,0,0,0,0,0,0,0,0,0.00844444534162978,0.0544319458026368,0.11669997998757,0,0,0,0,-0.00715080572189049,0,0,0,0.0130603093018716,0.0287468869439586,0,0,0,0,0
X600566.SH,0,0,0.230653548386558,0,0,0,0,0,0,0,-0.0365867737087028,-0.161626258216769,0,0.284896245921575,0,0,0,0.0183096118194705,0,0.105085857148777,0,0,-0.0551464617782638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124536409640092,0.136917838685059,-0.0242631532020934,0.14073559159968,0,0,0,0,0,-0.11141807284627,-0.0303561911567341,-0.132605149990433,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112959455142248,0,0,0,0.148001205057434,0,0,0,0,0,0,0,0,0,0,0.121711158526218,0,0,0,0,0,0.0411326430550322,0.0698793722167143,-0.217593672734703,0.0599305609096626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.294444045284883,0,0,0,0.0388333209565106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0202111409728573,0,0,0,0,0,0.0355631716565777,0.0761074864280273,0,0,0,0.125490064465162,0.0135024426041251,0,0.0266623274802094,0,0,0,-0.13699243425858,0,0,0.00113269574910166,0,-0.0119914957618697,0,0,0,0,0
Slope,0,0.0785240540249395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121485212777217,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.233646746011673,0,0,0,0,0,0,0,-0.341114195369979,-0.367627817556065,0,0,0,0,0,0,0,0,0.540418171074136,-0.177016238304839,-1.45804592740627,0,0,0,0
TED,0,0,0,0.179537453463444,-0.071445763453932,0,0,0,0,0,0,0,0,0,0,0.051845379541835,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0384487378886323,0,0,0,-0.00106326081632344,0,0,0,0,-0.0202600551845268,-0.186956535865756,0.173122124748418,-0.36900983632719,0,0.4111261296327,-0.210681460180716,0,-0.25483816602402,0.388543752039,0,0,0,0,2.52267356698339,0,0
RealEstate_excess,0,0.0789129238569056,0,-0.204125226252011,0.0909361384049915,0,0,0,0.115306563412081,0,0,0.0242575742571524,0,-0.0156169595965816,0,0.0889198232909586,0,0,0,-0.021223543262525,0.110737450918988,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.245937772769401,0,0,0,0,0,0,0,0,0,0,0,0,-0.0163372102170563,0,0,0.0454799865716955,0,0,0,0,0,0,0
MKreturn,0,0,0,-0.0555605335107031,0,0,0,0,0,0,0,0.0690685205469783,0,0,0,-0.048866581041917,0,0,0,0,0,0,0.0358061477003602,0,0,0,0,0,0,0,-0.017096758724562,0.0217360927366145,0,0,0,0,0,0,0,-0.0156256290821338,-0.0792227735225678,0,0,-0.0512892261942483,-0.32400686229888,0,0,0.0108157175275924,0,0,0,0.0357408169345415,0.0126949420226323,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,-0.00227933174003564,0,0,0,0,0,0,-0.00122873172696524,0.00386120741669542,0.00288906479965036,0.00127124532587431,0,-0.00218404719090057,0,-0.00018600630499894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00275000305035607,0,0,0,0,0,0,-0.00298329114067521,-0.00282241806258436,0,0,0,-0.00449717863907736,0,0
CarbonVol_Shenzhen,0,0,-0.00797900950720169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0201892360655774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214251610598743,0,0.00269427101038406,0,0,0,0,0,0,0,0,0,0.0226534612988575,0.0452792010829353,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0.000128901372042024,0,0.00441129153296696,0,0,0,-2.71050543121376e-20,0,-0.002902343269661,0,0,0.00136288597127471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,-0.00348219686341547,0,0.0014393702211587,0,0,0,0,0,0,0.00517569499807547,0.0210145010123573,0.00352708888596823,0,0,0.0414746592540213,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145386670840756,0,0.00182386811745826,0,0,0,0,-0.019699753475251,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0121107979539313,0,0,0,0,-0.0063465497876413,0,0,0,0,0,0,0,-0.0816320403353256,0,0,0,0,0,0
