,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002304.SZ,X600276.SH,X600690.SH,X002475.SZ,X000651.SZ,X300124.SZ,X300014.SZ,X600104.SH,X000596.SZ,X600031.SH,X000725.SZ,X003816.SZ,X000625.SZ,X002129.SZ,X002371.SZ,X000063.SZ,X002049.SZ,X000338.SZ,X002179.SZ,X600703.SH,X000661.SZ,X600089.SH,X002180.SZ,X601877.SH,X000100.SZ,X300142.SZ,X002241.SZ,X000733.SZ,X600702.SH,X600522.SH,X002074.SZ,X600741.SH,X000799.SZ,X000157.SZ,X600460.SH,X600584.SH,X300003.SZ,X002007.SZ,X600884.SH,X600779.SH,X300146.SZ,X600487.SH,X002294.SZ,X601799.SH,X600563.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300124.SZ,0,0,0,0,0,0,0,0,0.253591876979119,0,0,0,0,0,0,0,0,0,0,-0.125233903795148,0,0,0,0,-0.0173408418869702,0,0,0,0,0,0,-0.0171834133247222,0,0.0993746085438719,0,0,0,0,0,-0.122924449585771,0,0,0.139001924314313,0,0,0.0275941646829706,0.0159360156674449,0,0,0.0649456755866558,0,0.0101644322958001,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,-0.0311451160922475,0,0,0,0,0,0,0,0,0,0,0,0.160178716464004,0,0,0.0641098124995658,0,0,0,0,0,0,0.148489932188708,-0.021120793249465,0,0,-0.0394728722448302,0,0,0,0.382071025558996,0,0,0,-0.178066511728478,0,0,0,0.558228474671719,0,0,0,0,0,0,0,-0.031667904249805,-0.0130381632245459,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.164212454018633,0,0,0,0,0,0,0.0750030218706354,0,0,0,0.0134195403956862,0,0,0,0,0,0,0,0,0,0.0538950107246244,0.0569205183616385,0,0.00973783997280769,-0.00555577325864125,0,0,0,0,0.0503190816176047,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148150078508187,0,0,0,0,0,0,0
X000596.SZ,0,0,0.430104129799586,0,0,0.0316760643649361,0,0,0,0,-0.315716141292325,0,0,0,0,0,0,0.0468248882418522,0,-0.105829938852589,0,0,0,0,0,0,0,-0.00747094814154643,0,-0.0828309590704163,0,0,0,0,0,0.279606558259985,0,0,0,0,0,-0.185054436662563,0,0,0,0,0,0,0,0.0693141103714648,0,-0.0439481696234047,0.0391065291120673,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.14526119924195,0,0,-0.030859059800261,0.0977186639238567,0,0,0,0,0,0.412138855494441,0,0,0,0,0,0,0.118725667902172,0.0311882931542965,0,0,0,0,0,0.0307204011714779,0,0,0,0,0.086670049462379,0,0,0,0.068808325970996,0,0,0,0.129522384261758,0,0,0,-0.098369233276945,0,0,0,0,0.0100486333228437,0.0170012784137165,0,0,0,0,0,0
X000725.SZ,0,0,0,0,-0.0170281495440037,0,0,0,0,0,0,0,0,0,0.122085642382909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384171181362393,0,0.0111259645796707,0,0.114671044511018,0,0,0,0,0.214293155072014,0,0,0.0393857041896834,0.0338335077909486,0,-0.0492897792272467,-0.0525882451680665,0,0,0,0,0,0.00232870833228548,0.00418790460667843,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0.0280559031722451,0,0,0,0,0.0828275187567098,0,0,0,0,0,0,0,0,0.0792364752478405,0,0,0,0.0451232550563435,0,0,0,0,0,0.00376902216261683,-3.46944695195361e-18,0,-1.73472347597681e-18,0,0,0,0,-0.0135035265065635,0,0,0,0,0,0,0,0,0.00956589852711465,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0.159956112144508,0,0,0,0.125484825380106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118581443647639,0,0,-2.16840434497101e-19,0.0511727993173979,0,0.181124918824566,0.170158290675683,0,0,-0.163098407089986,0,0,0,0,0,-0.00167103865575314,0.0727991233996083,0,0,0.0455733602050454,-0.067974980451407,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0629451742470303,0.00196080160640619,0,0,0,0,0,0,0,0,0,0,0,0.259497857005458,0,0.0750164700770643,0,0,0,0,0,0.155418580669714,0.0580020294886318,0,0,0,0.0573694332222593,0,0.160817795246504,0.0511865124645966,0,3.46944695195361e-18,0,0,0,0,0,0,0.00283122090308479,0.0285949916277874,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0.117807984831369,0,0,0.0631864649312708,0,0,0,0,0,0,0,0,0,0.126533554220564,0,0.0258149059636697,0,0,0,1.73472347597681e-18,0,0.299722851452851,-0.11874396223475,0.0972149102730939,0,0,0,0,0,0,0,0.100536581038862,0.115537409994234,0,-0.132126046623713,0,-0.0247556180901718,0.130875963693845,0.053943200350824,0,0,0.172679966597049,0,-0.0265866043811447,0.0310449511111413,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0603346469664699,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135502142743043,0,0,-0.00338159892900886,0,0,0,0,0,0,0,0.109893294046142,0,0,0,-0.0486089516687583,0,0,0,0,0.000420329173957674,-0.00322313403654268,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0828540794277633,0,0,0,0,0,0.171981004181175,0,0,0,0,0,0,0,0,-0.281987226441918,0,-3.46944695195361e-18,0,0.197698610266313,0,0.0311702032302541,0,0,0.186413617381857,0,0,0,0,0,0,0,0,0.150139129658709,0.294872245783506,0,0.266294744558752,0,-0.0143619192934193,-0.0372535629892516,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.0858812924650354,0,0,0,0.112477635168314,0,0,0.320866012768557,0,0,0,0,0,0.123999498185,0,0,0,0,0,0,0,0.0284221900414407,0,0,0.0104918926103722,0,0,0,0,0,0,0,0.0686024135772052,0,-0.0158788291750243,0,0,0,0,0,0,0,0,0,-0.00293812501207075,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376022582693553,0,0,0,0,0.097381408785032,-0.0199657703828005,0.0229740637369803,0,0,0,0.0123236931037424,0,0,0,0,-0.0493869862883209,0,0.256272366327885,0,0,0,0,0,0,0,0,0,0.0966459794867238,0,-0.00111299377739946,0,0,0,0,0,0,-0.00759024464494278,-0.00748943302726981,0.0957312586945565,0,0,0,0,0
X600703.SH,0.0361980252587869,0,0,0,0.0810220086421291,0,0,0,0.176569267959478,0,0,0.0716839073868064,0,0,0,0,0,0,0.142617652236104,0,0,0,0,0,0,0,0,0,0,0.0561277754354286,0,0,0,0.0195379449246998,0,0,0,0,0,0.313832800853226,0,0,0,0,0.0100268010060856,0,-0.108149729596677,0,0,0,0,0.026871236308762,0.026103864401458,0,0,0,0,0,0
X000661.SZ,0,0,0,0.210103555426617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0676668523915121,0,0,0.00350660577330947,0,0,0,0,0,0,0,0,0,0,0,0.247054086284817,0.0644580066554461,0,0,0.0699441703566988,0,0,0,0,0.22059643638591,0,0,0,0,0,0,0,0,0.0155587186765219,0.0582284566236312,0.356259529524188,0,0,0,0,0
X600089.SH,0,0,0,0,0.0759875384931491,0,0,0,0,0,0,0.000819107577151388,0,0,0,0,0,0,0.24212114362958,0,0.0215219085305158,0,0,0,0,0,0,0,0.159223746510186,0.0292470963416515,0,0,0,0,0,0.140849651570536,0,0,0,0,0,0,0,0.0591266203965822,0,0,0.118567996646596,0.0504288434925071,0,0,0,-0.00327673366843616,-0.00633936928761269,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0351653939019702,0,0,0,0,0.0556228409190487,0,0,0,0,0,0.105268568127549,0,0,0,0,-0.1345154406117,-0.0718200411082037,0.455679603510606,0,0,-0.0435677447860287,0,0,0,0.449201330568296,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.00159635866942272,0.0345907758962409,0,0,0,0,0,0
X601877.SH,0,0,0,0.137746757245898,0,0,0,0,-0.0468095135791747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2654695941738,0,0,0,0,0.0796699873603041,-0.0037277771349137,-0.0420137672906218,0,0.184821144444593,0,0,0,0,0,-0.0605269449381258,0,-0.0543752466738488,0.306384479774617,0,0,0.0220156990064973,0,0,0,0,0.0211571059116894,-0.0456853705047324,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314890065702687,0,0,0.00168326483705922,0.126290061296029,0.0765571538075441,0,0,0,0,0,0,0.0942775602315789,-0.0850019661116395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148964267797768,0,0,0,0,-0.0743144402180214,0,0,0,0.018173336525451,0.0230402110631469,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0.0507165788075922,0,0,0,0,0,0,0.0571982780694146,0,0,0,-0.237361490218517,0,0,0,0,0,0,0,0,0,0,0.190096476846672,0,0,-0.0243383889531217,0,0,0,0,0,0,0,-0.0666916320110602,0,0.0513074209231308,0.247031315029926,0,0,0,0,0.263866902122594,-0.0240641463416102,-0.0532626590106933,0,0.0273486175566059,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.388473242742244,0,0,0,0,0.538847161007622,0,0,0,0,0,0,0,0,0,-0.24830349915337,0,0,0,0,0,0.742772269391833,0,0,0,0,0,0,0,0,0.17273497342234,0,0,0,0,0,0,-0.105744026045253,0.0980624183679393,0,0,0,0,0,0
X000733.SZ,0,0,-0.0414295881966006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330837862851951,0,0.111679349182532,0,0.162964627208184,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.021131091646552,0,0,0,0,0,0,0,0,0.0774238531825971,0,0,0,0,-0.00533115332773769,0,0,0,0,0,0,0
X600702.SH,0,0,0.430071307045774,0,0,0,0.107554394111271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421978287982188,0,0,0.0194794633308644,0,0,0,0,0,0,0,0,0.171644488427173,0,0,0,-0.304336415913449,0,0.0378105693916403,0,4.33680868994202e-19,0,0.0113519230352938,0,0,0.170525025176214,0.000335405620054712,-0.00433922772511097,0,0,0,0,0,0
X600522.SH,0,0,0.154556163723975,0.0399486639854822,0,0,0,0,0,0,0,0.0472254449195591,0,0,0,0,0,0.179489537801013,0.410684503847949,0,0,0.476971397517686,0,0,0,0,0,0,0.102068315522627,0,0,-0.123948363653869,0,-0.601769944531548,0,0,0,0,0,0,0,0,0,0,0,0,0.706788958075765,0,0,0,0.263611880692016,6.93889390390723e-18,0.0512280166041256,-0.311521472968503,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0.365992562694552,0,0.053009297614365,0,0,0,0,0.0141265870184896,0,0,0,0,0,0,0,0,0,0.130472186564856,0,0,0.0184730938189516,0,0,0,0,0,0,0,0.241112846370684,0,0,0,0.0360016899597799,0,0,0,0,0.0809730111450767,0,0,-0.0167618317823589,0,0,0,0,0,0,0
X600741.SH,0.0726496113272168,0,0.0396685086127345,0.0475153377297388,0,0,0.289576694434566,0,0,0,0,0.076371620071534,0,0,0,0,0,0.226159406606529,0.0572719740108803,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706278071628702,0,-0.0221086897785973,-0.0191698400486528,0,0,0,0,0,0
X000799.SZ,0.0748168633627717,0,0,0.112259570111586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0779611018200342,0,0,0,0,0,0,0,0,0.0830995772164935,-0.191285954686756,0.138402518167411,0,0.0436266127142435,0,0,0,0,0,0,0,0,0.506067726946664,0,0,0,0,0,0,0,0.0206691994870417,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196383210221402,0.250459733452305,0,0,0.0232831840825039,0,0,0,0,0,0,0,0,0,0,0.171792242202702,0,0,-0.0276310543343186,0,0,0,0,0,0.00445646594496571,0,0,0.0700171176131407,0.0183316014797578,0,0,0,0,0,-0.0013215961685656,0,0,0,0,-0.0207229180119551,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253247728971749,0,0.157627381377193,0,0.165073682664295,0,0,0,0,0.0826837004398143,0,0,0.0254744619119603,0,0,0,0,0,0,-0.166616157938396,0.0306425088809734,0,0.0546243508898852,0,0,0.09028272544562,0,0,0,0,0,0,0,0,0.117072175255101,0.0353627477138052,0.00559934283167554,-0.0271018709357106,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,-0.102427670396177,0,0,0,0.11216397776975,0,0,0,0.182632193546979,0.0191884180461251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300575158679899,0,0.0929431507763487,0,0,0,0,0,0,0,0,0,0.00437433465587749,0.013768742289996,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0.429207226547265,0,0,0,0,-0.0409513122753705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120468450672875,0.229076646213311,0,0.131016570668073,0,0,0,0,0.26268844076636,0,0,0,0.0300461791884515,0.0249934842312885,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.099415477653672,0,0,0.268555037277151,0,0,0,0,0,0,0,0,0.311837951791484,0,0.467556175577178,0,0,0,0,0,0,0,0,0,-0.0242341229160652,0,0,0,0,0,0,0,0,-0.209402553121276,0,0,0,0,0,0.116650912146991,0,-0.01454109040859,0,0.311171702067519,0,0,0,0
X600884.SH,0,0,0,0,0.0223430603198553,0,0,0,0,0,0,0,0,0,0,0,0,0.00253157345055116,0,0,0,0,0,0,0.162992668233625,0,0,0,0.175041877796581,0,0,0.00575453884389605,0,0,0,0.115553204854831,0,0,0,0,0,0,0,0,0,0,0,0,0.304478404208039,0,0,0,0.010049245201819,0,0,0,0,0,0
X600779.SH,0.279189644594088,0,0.102080520485673,0,0,0,0,0,0,0,0,0.0810913466702013,0,0.00978248579650313,0,0,0,0,0,0,0,0,0,0,0,0.0688340233304115,0,0,-0.035181518054593,0,0,0,0,0,-0.104732261806828,0,0,0.278965869541578,0,0,0,-0.0353217233724957,0,0,0,0,0,0,0,0,0,0,-0.0234129202944563,0,0,0,0,0,0
X300146.SZ,0,0,0.0429213267518917,0.32542551181507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0633754997191909,-0.139376769501893,0,0,0,0,0,0,-0.0271731999259587,0.152068828292297,0,0,0,-0.0532700990510091,0,0,0,0,0,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204235587010345,0,0,-0.102236998357859,0,0,0,0,0,0,0,0.0905899756178985,0,0.391966198621066,0.131273159351931,0,0,0,0,0,0,0,0,-0.241544261645058,0,0,0.153492463522773,0,0.103925485134116,0,0.00210311631150296,0.0516940683058044,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0.226829131212771,0,-0.126483304041171,-0.112856505582998,0,0,0,0,0,0,0,0,-0.118218109402244,0,0,0,0,0,0,0,0,0,0.241255689770533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141223877707427,0,-0.0251776010922513,0.0579076323052061,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0.133866212889348,0.00572429889949294,0,0,0,0,0,0.113094569847949,0,-0.220457410895173,0,0,0.0690173931230882,0,0,0,0,0,0,0,0,0,0,0,-0.0798547392763749,0.0834779342206794,0,0,0,0,0,0,0,0.546486892238789,0,0,0,0,0,0.0705976078046881,0,-0.0216021035294029,0.0440759426656617,0,0,0,0,0,0
X600563.SH,0,0,0,0,0,0,0,0,0.0589424154758279,0,0,0.216707842361587,0,0,0,0,-0.284859404001788,0,0.209788230583005,0.0223975417687322,-0.100701315183343,0,0,0,0,0,0,0,0,-0.104169364452282,0,0,0.122859747515448,0,0,0.0438426303742165,0,0,0,0,0,0,0,0,0,0,0,0.196912975211192,0,0,0,-0.00475461850617056,0.0183594175275456,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.0797096456270339,0,0,0,0,0,0,0,-0.144150431439449,0,0,0,-0.115110654619471,0,0,0,0,0,0,0.214313416583021,0,0,0,0,0,0,0,0,0.228511754957638,0,0,0.175366860812484,0,0,0,0,0.117280946472242,0,0.0704136941647096,0,0,0,0,0,0,0.0141371464477937,-0.143539717344246,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123383658842762,-0.807416637813502,0.453995626762968,0,0,0,0,0,0.326756627002896,0,0,0,0,-2.77555756156289e-17,0,-0.0950219041846363,1.18018245296902,0,0,0,0,0,0,0,0,-0.0683889469854874,0,-0.977940049543804,0,0.50269797002294,0,0,0,0,0,0.0217871023603767,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0.421512476611994,0,-0.210892849268682,0,0,0,0,0,0,0,0.436932585338955,0,0,0,0.442794295907866,0,0.134494814972504,0,0,-0.443303871593347,0,0,0,0,-1.38777878078145e-17,0,0.162558261380659,0,0,0,0,0,0,0,0,0,0,0.297118345962841,0,-1.90016365204633,-0.0152676196601329,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0559710408396216,0,0,0,0,-0.0329120681955404,0,0,0,-0.0921408206034599,0,0,0,0,0,0,0,0,0,0,0,0.131778673374689,0,-0.0383211505686614,0.0810194059594875,0,0,0,0.00203198057674733,0,0.0171442579351568,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049499183411402,0,0.0559732512771336,0,0.105807415655122,0,0,-0.00936207727659394,-0.00408421088245638,0,0,0,0,-0.179266298503548,0,0,0,0,0,0.0317768534428763,0,0,0,-0.106494114918925,0,0.104219908670397,0,0,0.0075881167361328,0.0261467196726906,0,0,0,0,0,0
MKvol,0.00130202926895044,0,0,0,0,0,0,0,0,0,0,3.20175821871622e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000391457798948021,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00248422823120887,0.00120247625721698,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00551604196383967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0159772740678631,0.0192539561261442,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00199657503848851,0,0,-0.000379490545293996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,-0.000972766036272144,0,0.000730663595311701,0,0,0,0.001667528294795,0,-0.00135587380869189,0.00590492560204389,-0.00990932067715308,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,-0.0101218717820289,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00173111964046844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00447182446619594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00721783135355141,0,0.0139791799752897,0,-0.0220459210555169,0,0,0,0,0
