,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X000651.SZ,X600031.SH,X000568.SZ,X002475.SZ,X002304.SZ,X600809.SH,X600690.SH,X600104.SH,X000725.SZ,X000338.SZ,X000661.SZ,X300014.SZ,X300124.SZ,X000063.SZ,X003816.SZ,X600703.SH,X000157.SZ,X000596.SZ,X000100.SZ,X002241.SZ,X000625.SZ,X002371.SZ,X600741.SH,X002129.SZ,X002007.SZ,X002179.SZ,X601877.SH,X300142.SZ,X002049.SZ,X600584.SH,X002236.SZ,X002414.SZ,X300003.SZ,X600183.SH,X601799.SH,X000800.SZ,X000066.SZ,X002074.SZ,X002008.SZ,X000977.SZ,X600089.SH,X000799.SZ,X002294.SZ,X600118.SH,X600177.SH,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.194367010868546,0,0.00667868180468561,0,0,0.109135321799021,0,0,0,0.130088914258601,0,0,0,0.00255968172481111,0,0,0,0,0,0.110034305258854,0,0,0,0,-0.120051309543276,0,-0.0371629805070098,0.0260350761311985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604673936035147,0,0,0,0,0,-0.0114677305172523,1.0842021724855e-19,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.396636460055621,0,0.0634542592982687,0.129276658271015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227821414830902,0,0,0,0,0,0,0,0,0,0,0.00425679658080898,0,0,0,0,0,0,0,0,0,0.0925531142081387,0,0,0,0,0,-0.00335880197703788,-0.02655371222239,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0.0270919507671118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0397482985055661,0,0,0,0.157895878112502,0.0684598827567965,0.013466904241934,0,0,0,0,0,0,0.0497184521275597,0,0,0,0,0,0,0,0.21562358124738,0,0,0,0,0,0.00745311188019471,0,0,0,-0.0694251900138943,0,0
X002415.SZ,0,0,0,0,0,0,-8.67361737988404e-19,0.0799846882013928,0.0943559101100588,0,0.00601541414622211,0,0.0230717546183673,0,0,0.08386521145328,0,0,0,0,0,0,0,0,0,0,0,0,0.115878552329455,0,0,0,0,0,0.436283328752798,0,0,0,0,0,0,0,0,0,0,0.108236899186701,0,0,-0.133920528295648,0,0,0,0,0,0,0,-0.016007041025535,0,0
X000651.SZ,0,0,0,0,0,0,0.106176791111045,0,0,0,0,0,0,0,0,-0.0714046451387204,0,0,0,0.0350681445126778,0.1437365067504,0,0,-0.0679784032183,0,0,0,0.0299250211546555,0,0,0.139587888391335,0,0,0,0,0,0,0,0,0,0,0.0377186852984924,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0044810915346696,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.00355372907950308,0.052316029384789,0.0718591624451136,0,0,0,1.73472347597681e-18,0,0,0,0,0.0864138319680055,0.0777876422715024,0,0,0,0,0,0,0.0536228265501641,0,0,0,0,0.128581596822659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0278685405824781,0.00675155837716443,0,0,0,0,0,0
X000568.SZ,0.0146614097033738,0.635581619731473,0,0.0483990350693876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0840348203232387,-0.0311771542091957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0593401472320164,0,0,-0.0254588899861072,0,0.324667774978339,0,0,0,0,0,0,-0.0247430135124113,0,0,0,0.0218216255226589,0,0
X002475.SZ,0,0,0.344972052910864,0,0,0,0,0,0,0.0100194127763314,0,0,0,0,0,0,0,0,0,0,0.0677432843514954,0,0,0.216150876368867,0,0,0,0,0.0660110159001871,-0.0462678879794803,0,0,0,-0.00756447291865664,0,0,0,0.123327004917119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00393027841486007,0,0,0,-0.0388385560628041,0,0
X002304.SZ,0,0.185844063005504,0,0,0,0,0.0880047406352324,0,0,0.0295774700744078,0,0,0,-0.161175785781674,0,0,0,0,0,0.0009308808365658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552776225131088,0,0.0744361224842569,0.153067330689365,-0.108769614116262,0,0,0,0,0,0.114177536958121,0,0.0258989884593085,0,0,0,-0.0609542821373518,0,0,0,0,0.114570556763907,0,0
X600809.SH,0,0,0,0,0,0.168936164029757,0,0,0,0,0.256584865170072,0,0,0.0129043752415001,0,0.0834707207185877,0,0,0,0,0,0,0,-0.0860196189494866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433557852059432,0.188967803612597,0,0,0,0,0,-0.0662796273860889,0,0,0,0.107356231013219,0,0
X600690.SH,0,0.102416709065487,0,0.162154847800501,0,0,0.0199587646697605,0,0,0.341420774104258,0,0,0,0,0.111518973146726,0,0,0,0,0,0,0,0,0,0,0,0.092145899990914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0210186168528876,0,0,0,0,0,0,0,0,0,0,0.0431920681307631,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224919980546938,0,0,0.0606239013102544,0,-0.126117152949888,0,0,0,0,0,0,0,0.0845186536595214,0,0.172755859571614,0,0.230144898351071,0,0,0,-0.0635851464810268,0,0,0,0,0,0,0.00270937177953722,0,0,0,-0.00140257699707486,0,0
X000725.SZ,0,0,0,0,0,0,0,0.147247141933496,0,0,0,0,0,0,0,0,0,0,0,0.0589235984541179,0,0,0.150162537604909,0.100179534413767,0.0698615263923207,0.085880229036477,0,0.0298642541643225,0,0,0,0,0,0,0.163419493171685,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0310291759105363,0,0,0,0,0,-0.0356118191598991,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.0890113031679105,0,0,0.0129173907834715,0,0,0,0,0,0.0851324944599841,0,0,0,0.0624455529614486,0,0,0,0,0,0.0349395260822055,0,0,0,0,0,0,0,-0.0378602432815992,0.0605775686306071,0,0,-0.046501146982808,0,0,0,0,0.096383884738258,0.225734719674269,0,0,0,-0.045827312025161,0,0,0,0,0,0,0,0,0.0296328377345201,0,0
X000661.SZ,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0387995337992693,0,0,0,0,0.0730339263143598,0,0,0,0,0.142205472611055,0,0,0,0,0,0,0,0,0.0347254699272408,0.0140777222330377,-0.00713400232076796,0,0,0.0145219434702615,0,0,0,0,0,0,0.0479690265274762,0,0,0.0742017947014773,0,0,0,0,0,0,-0.0245260942809922,4.33680868994202e-19,0,0,0,2.16840434497101e-19,0,0
X300014.SZ,0,0,0,0,0,0,0,0.253691091691817,0,0,0,0,0,0,0,0,0,0,0,0,-0.100807567929455,0,-0.110790161496895,0,0.0581877524757973,0,0,0,0.00878757383605196,0.245894739122713,0,0,0,-0.107481758631365,0,0,0,0,0,0,0,0.210611727172643,0,0,0.370187984769409,0,0,0,0,0,0,0,-0.0137366886462756,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0888897994129532,0,0,0.145590914182401,0.329157700184509,0,0,0,0,0,0,0,0,0.106690261975437,0,0,0.0646530208115359,0,0,0,0,0,0.131240093092104,0,0,0,0,0.0225713670752458,0,0.0744771793234675,0,0,0.0132800702347577,0,-0.0526266862144406,0,0,0,0,0,-0.0712435101835104,0,0,0,0,0.0981092582203507,0,0
X000063.SZ,0,0,0,0,0,0.0128970775251554,0,0,0,0,0,0,0.00175418501169403,0,0.0300730228046691,0,0,0,0,0,0,0,0,0.064293480160014,0,0,0,0,0,0,0,0.0179916939812982,0,0.0851918440463379,0.122962765739818,0,0,0,0,0,0.273779742258636,-0.0706380593273654,0,0.0197884742983192,0,0,0,0,0,0,0,0,0.00931295364762098,0,0,0,-0.00726271269374101,0,0
X003816.SZ,0,0,0,0,0,-5.42101086242752e-20,0,-0.0263852915324686,0,0,0,0,0,0,0,0,0.0842476686162559,0,0,0,0,0,0,-0.00854654026498279,0,0,0,0,0,0,0,0.0135970865748982,0,0,0,0,0.0104777027891226,0,0,0,0,0.0257045629905981,0,0.0126727465154862,0,-0.0284525056555615,0,0,0,0,0,0.00318388664143682,0,0,0,0,-0.0194403250656208,0,0
X600703.SH,0,0,0,0,0,0,0,0.25523539413603,0,0,0,0,0,0.152828289518974,0,0,0,0,0,0,0,0,0.0619710051859526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370125749024644,0,0,0,0.26449540361833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.480175005244072,0.30567162876102,0,0,0,0,0,0,0,0,0.156869657009235,0,0,0,0,0,0,0,0,0,0,0,0,0.157531509521984,0,0,0,0,0.253642301745116,-0.0947534296574089,0,0,0,0,0.141404608718228,0.0738009280828305,0,0,0,0,0,0,0,0,0,0,0,0.0329852028437498,0,0,0,0,-0.158887639081815,0,0
X000596.SZ,0,0.0674114083550635,0,0,0.0661755337584235,0,0,0,0.0186602146937449,0.120258229565262,0,0,0,0,0,0.192157905407514,0,0,0,0,0,0,0,0,0,-0.0125849030408989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140091221755084,0,-0.0241642596671352,0,0,0.0493731199382429,0,0,0,0,-0.0171814637146112,0,0,0,0,-0.0120105456321369,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.58070901289288,0,0,0,-0.210554943559989,0,0,0.337842622526995,0,0,0,0,0.0280912778179454,0,0,0,0,0,0,0,0,0.0324515735458705,0,0,0,0,0,0,0,0,0,0.20256114913823,0.286026702078382,-0.073097124213595,-0.0356402112106314,0,0,0,-0.0842239379713341,-0.0202691797256784,0,0,0,0,0.00492666117927692,0,0
X002241.SZ,0,0,0,0.0964055991510888,0,0,0.0628140864922375,0.324592414277967,0,0,0,0,0.181811101696292,0,0,0,0,0,0,0,0,0,0,0,0,0.187509504747145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0552003880360281,-0.0281547040654858,0.0498593806933446,0,0,0,-0.0577052545315773,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,-0.0831768285140316,0,0,0,0,0,0,0,0,0,0.325031503599253,-0.106521919629705,0.0101202568251005,0,0,0,0,0,-0.0848625675102718,0,0,0.000465491459605158,0.121095105128168,0,0,0,0,0,0,0,0.0414923144093837,0,0.172288456563615,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0158445305450357,0,0,0,0,0.0230428036414642,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0.115727931068444,0,0,0.128652526304525,0,0.0466259483022762,0.106283679579965,0.0614059927106575,0,0,0,0,0,0.0177692420630976,0,0,0,0.114181881790818,0,0,0.00867368636156623,0,0.279524459768418,0.0730330185180614,0,0,0,0,0,0,0,0.0710322719892512,0,0,0,-0.206011422998214,0,0,0,0,0,-0.0160519154692241,0,0,0,0,0.0419024152354259,0,0
X600741.SH,0,0.144687970657171,0,0,0,0,0,0,0,0,0.0886396165437247,0,0,0,0,0.0994905614740003,0,-0.0941418255381729,0,0,0,0,0.159885453818308,0,0,0,0,0,0,0.124380636269081,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.199155931524049,0,0.071730929994553,0,0,0,0,0,-0.00799791443644664,-0.0212031822950537,0,0,0,0,0,0
X002129.SZ,0,0,0.0671764980880608,0,0,0,0,0.0485003208288629,0,0,0,0,0,0,0,0.0114917738964653,0,0,0,0,0,0,0.0161530351942295,0,0.148196161987081,0,0,0,0,0,0,-0.0193477979639342,0.114287934985018,0,0.0551744909629062,0,0,0,0,0,0,0,0,0,0.410770280129147,0,0,0.261693765801944,0,0,-0.0654733514657831,0,0.00273689046120669,0,0,0,-0.0287100341936039,0,0
X002007.SZ,0,0,0,0,0,0,0,0.1768062309843,0,-0.0111042448104153,0,0,0,0,0,0.0400742824473827,0,0,0,0,0.139419547398225,0,0,0.150125847442496,0,0,0,0,0,0,0,0,0,0,0,0,0.285113299895666,0,0,0,-0.130485848257904,0,0,-0.068096049255635,0,0.130208078775743,0,0,0,0,0,-0.0120976127822847,-0.0106201229678492,0,0,0,-0.0190985438914868,0,0
X002179.SZ,0,0,0,0,0,1.38777878078145e-17,0,0,0,0.0114312305776128,0.103780432930215,0,0,0,0,0,0,0,0,0,0.186007041147833,0,0,0,0.0350591939193062,0,0,0,0,0,0,-0.158245294501082,0,0,0,0,0,0,0,0,0.203726545524216,0,0.225987034210004,0,0,0.0162124174911939,0,0.0310298482740008,0,0,0,-0.0391492813088452,0,0,0,0,-4.33680868994202e-19,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207692091451951,0,0,0,0,0,0,0,0,0,0,0.0748266575094359,0,0,0,0,0,0,0.204893315093012,0.000299446569265518,8.67361737988404e-19,0,0,0,0.0353955067965303,0,0,0.139833936306239,0.0421346573630839,0,0.112538924829837,0,0,0,0,0,0,0,0,0,0,0,-0.0272903710725412,0,0
