,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X002475.SZ,X600104.SH,X000063.SZ,X600031.SH,X002304.SZ,X003816.SZ,X000661.SZ,X000725.SZ,X000568.SZ,X000338.SZ,X600809.SH,X600690.SH,X600703.SH,X002371.SZ,X000596.SZ,X300003.SZ,X002007.SZ,X600183.SH,X300142.SZ,X000100.SZ,X600741.SH,X002241.SZ,X300124.SZ,X300014.SZ,X000977.SZ,X000157.SZ,X601877.SH,X002129.SZ,X000625.SZ,X002236.SZ,X600584.SH,X000800.SZ,X002463.SZ,X002049.SZ,X000066.SZ,X002414.SZ,X600118.SH,X300136.SZ,X002456.SZ,X002179.SZ,X600498.SH,X002185.SZ,X600522.SH,X000021.SZ,X002223.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0955632255232113,0,0,0,0,0,0,0.0400520466301001,0.164933621308343,0,0,0,0,0,0,0,0,0,0.294607772535805,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140955339000851,0.00547287066553274,0,0.0103935340645472,0,-0.00209288700170077,0,0,0.0396367319234231,0,0,0,0.0320208438053292,0,0,0,0,0.0431500414559261,0,5.42101086242752e-20,0,0,0,0,0,0
X000858.SZ,0.188161318728808,0,0,0,0,0.0442190106932918,0.123217920650081,0,0,0,0,0,0,0.243244724460518,0,0.238403067944396,0,0,0,0.100463304180872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197144542352951,0,-0.0389112039468409,0,0,0.00306473900684641,0.019353430656714,0,0,0,0,0,0
X600276.SH,0,0.0138466400250534,0,0,0,0,0.201785659640086,0,0,0,0,0.00219777404470455,0,0,0,0.162215052734569,0,0,0,0,0.0633525523787081,0.0125402935106371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000487110034481969,0,0,0,0,0,-0.0475558102729245,0.0245119451467349,0,0,-0.00427739860197115,0,0,0,0,0,0,0
X000651.SZ,0,0.0746475868371174,0,0,0,0,0.0435340412677897,0,0.0303525970102452,0,0,0,0,0,0,0.0972456539447297,0.444508283264339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0510243030296046,0,0,0,0,-0.0575272193278893,0,0,0,0,0,0,0.0255506167397593,0.00897608318821626,0.00392753272168305,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0260281577090269,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0.171533986252617,0,0,0.105777635655285,0,0,0,0,0,0,0,0,0,0.0275129615739352,0,0,0,0.00369738234864627,0,0,0,0.0546969260206694,0,0,0,0,0.0259322859297958,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.16261001846795,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049534185674314,0.0876188978140691,0,0,0.217382318357056,0,0.0384325032869732,0,0.108317769933992,0,0,0,0,0,0.107375573609682,0,0,0,0,0,0.146628030207824,0,0,0.122029500690195,0.011508358451127,0,0,0,0,0,4.33680868994202e-19,-0.0191338109571117,0,0.00338400531904935,0,0,0,0,0,0,0
X600104.SH,0,0.052374468855851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11947286766356,0.0876538148189009,0,0,0,0,0.313288357097221,0,0,0,0.0827135263083036,0,0,0.0254478606966374,0.069514245083197,0,0,0,0,0,0,0,0,0,0,0,-0.0701959128358093,0,0,0,0,0,0.0246046539477965,0.0624394072903323,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.0364407174400633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109430041766284,0,-0.0946172362791686,0.127119978987099,0,0,0,0,0,0,0,0,0,0,0.138540147877776,0,0,0,0,0,0,0,0,0.411840269617922,0,0,0.369521703860784,0,-0.182954353227383,0,0,0,0.00947049504777388,0.0331838129939327,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.133578846925005,0,0,0,0,0,0,0,0,0.259991071104915,0.0486431002034681,0,0,0,0.0253262195476553,0,0,0,0,0,0.0431704658239851,0,0,0,0,0.226531645393708,0,-0.026145447680115,0.0669122459127689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358049567927924,0,0,0,0,0,0
X002304.SZ,0,0.14554906096722,0,0,0,0,0,0,0.0486234374326327,0,0,0,0,0,0.171171578708634,0,0,0,0,0,0,0,0,0.0739672833139992,0,0.0376145120512943,0,0,0,0,0,0,0,0,0,-0.0020631511385586,0,0,0,0,0,0.0192207724987094,0,0,0,0.0187938755926924,0,0,0,-0.08540644811012,0,0.00702515684741405,0.0325513992876031,0,0,0,0,0,0
