,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002475.SZ,X600031.SH,X000338.SZ,X002236.SZ,X000625.SZ,X002456.SZ,X002241.SZ,X601877.SH,X600487.SH,X600066.SH,X002008.SZ,X000100.SZ,X300136.SZ,X600809.SH,X300124.SZ,X002508.SZ,X002294.SZ,X600522.SH,X300003.SZ,X600271.SH,X002085.SZ,X600867.SH,X600089.SH,X000981.SZ,X000157.SZ,X000596.SZ,X600177.SH,X600498.SH,X002179.SZ,X600699.SH,X600566.SH,X000661.SZ,X600118.SH,X002129.SZ,X002049.SZ,X002180.SZ,X600584.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.590895366951818,0,0,0.0998678815099796,0.0410355727858028,0,0,0,0,0,0,0,0,0,0,0,-0.0177479185837443,0.0364400372607028,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116415737891653,0.146663343457436,0,0,0.0697046420072148,0,0,0,-0.0447408595984377,0,-0.0285925408647939,0.0493939508388039,0,0,0,0,0,0
X600104.SH,0,0,0,0,0.10423306143337,0,0,0,0,0,0.0607783346871911,0,0.163378210820534,0.103943868543798,0,0,0,0,0,0,0,0.0289055386312277,0,0,0.133803899187275,0,0,0,0,0,0,0,0,0,0.0474321537935373,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0605960985405421,-0.0914524542960438,0,-0.0366077631480032,0.0483725157522084,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0441070234531568,0.00783717296920886,0,0,0.246913380010393,0,0,0,0.050702918690903,0.182258130882545,0,0.308470274007299,0,0,0,0,0.0312735904855001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634217313650739,0,0,0.0260543666852104,0,0.0813711605942608,0,-0.0140536957653178,-0.00605823429953685,0,0,0,0,0,0
X000858.SZ,0.138492899932423,0,0,0,0,0,0,0.170980914728045,0,0,0,0.293778902202467,0,-0.00799716175666407,0,0,0,0,0,0,0,0.0264494338702894,0,0,0,-0.0374326306820704,0.293136830639373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615326862586102,0,0.00283634388423148,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0.316762545635917,0,0,0,0,0.10454401872496,0,0,0,0,0,0,0,0.0736472507376967,0,0,0,0,0,0,0,0,0,0,-0.0657688726809119,0,0,0.00776641479832117,0,0,0,0.0778748328701562,0,0,0,0,0,0,0,0,0,0,0,-0.032986617388815,0,0.13659855231438,0,0,0,-0.00673274596020788,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.337637471311496,0,0,0,0,0,0,0,0,0,0,0,0.0582765466202508,0,0,0,0,0,0.131537805873052,0,0,0,0.0539520391258286,0.373949054000067,0,0,0,0,0,0,0.0996140990453583,0,0,0,0,0,0,0,0,0,-0.0957095541283703,0.232245149673253,0,-0.0976028829785693,0.135734319159038,0,0,0,0,0,0
X600276.SH,0.0189752070849964,0,0.0302378546852835,0,0,0,0,0,0.0828298218474363,0,0.268108221302046,0,0,0,0,0,0.0650690741242293,0,-0.124071791310235,0,0,0.0160298983830039,0,0,0,0.0472797020531141,0,0.131465456311949,0,0,0,0,0,0,0,0,0,0,0.11650641718554,0,0,0,0,0,0,0,0,-0.116740161115931,0,0,0,-0.0247470348693511,0.052434435668297,0,0,0,0,0,0
X002304.SZ,0.291989907686922,0,0,0.147585382832712,0,0,0,0,0,0,0,0.201985173052072,0.111761584442415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0489704092411921,0,0,0,0,0,0,0.109166815711616,0,0,0,0,-0.0157358714664796,0,-0.0142851043167682,0,0,0,0,0,0,0
X000063.SZ,0,0,0,-0.045507845328186,0,0.331180339863517,0,0,0,0,0.0150608880096322,0,0,0,0,0,0.151524037763577,0,-0.00958827471519966,0,0,0,0,0,0,0,0,0,0,0,0.272754285451217,0,0.128414875358947,0,0,0,0,0,0,0,0.243280002992449,0,0,0,0,0,0,0.181406939236392,0,0.0473650183354352,0,-0.00235493975780947,0,0,0,0,0,0,0
X600690.SH,0,0.0259687970969825,0,0,0.280456563193051,0,0,0,0,0,0.0246671692319783,0,0.162537463590583,0.0381407568884077,-0.0433273495402532,0,0,0,0,0,0,0,0,0.230661195076007,0,0,0,0,0,0,0.10091131523333,0,0,0,0,0,0,0,0.12806414292897,0,0,0,0,0,0,0,-0.0235622308966705,0,-0.0252599324507729,-0.116682137911262,0,-0.0178401231832845,-0.00211313331637689,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.386643138323886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132307636301479,0,0,0,0,0.264275044952088,0,0,0,0,0,0,0,0.255091304203787,0,0.0451958545832284,0,0,0,0.0373727151962915,0,0,0.256672358176937,0,0,0,0.00965975548051064,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0.146956704938954,0,0,0,0.125650878040326,0,0,0,0,0,0,0,0,0.182591245356503,0,0,0,0,0,0,0.00972017156026649,0,0.0657808832440923,0.131866143651177,0,0,0,0,0,0,0,0,0,0,0,0.169776435457085,0,0,0,0,0,0,0,0,0,0,0,0,0.0044805178651041,-3.46944695195361e-18,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.0563784886841396,0,0.271427949227869,0.0318595717217236,0.0790378223031577,0,0,0,-0.0834727940363597,0,0,0,0,0.00466150130811489,0,0,0,0,0,0,0,0,0,0.0456370045481559,0,0,0,0.0455861694239967,0,0,0,0,0,0,0,0,0,0,0,-0.165376621606898,0,0,0,0,-0.0332898188786581,0.0763232452626733,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0.02397884542016,0.0185387346439951,0,0,0,0,0,0,0,0,0.254303283834643,0,0,0,0,0.219640380357189,0,0.285381838532385,0,0,0,0,0,0,-0.104734956314125,0,0,0,0,0,0,0,0.00831171092310681,0,0,0,0.146134292040144,0,0,0,0,0,0,0.00151448032104949,0.00697819354274687,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.106722540534738,0,-0.0181382102676045,0,0,0,-0.188623217639213,0,0,0,0,0,0,0,0,0.0455288104308663,0,0,0.123993167787306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0615704642551836,0,0.147405811268344,0,-0.103334566913647,0,0.0672380937328325,-0.0860456662808547,0,0.070298351615618,0,0,0.0411802500091611,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0878347154504537,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128404384147695,0.110513046434023,0,0,0,0,0,0,0,0,0,0,0,0.174364550235152,0,0,0,0,0,0.166016174650352,0.0798942280111986,0.245409510248395,0,0,0.0218662346114204,0.0153033453565683,0,0,0,0,0,0
X002236.SZ,-0.0822981910999343,0,0.536664902695195,0,0,-0.04201223103816,0,0,0,0,0.030577804006434,0,0,0,0,0,0,0,0.0145247306726862,0,0,0.18622190659789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.182927728935174,0.106184650251904,0.194512917571859,0,0.0148916820977651,0,0,0,0,0,0,0
X000625.SZ,-0.120438952998648,0,0,-0.0799546136314446,0,0,0,0,-0.0261931863677264,0,0.0254454510992275,0,0,0,0,-0.0146510814424804,0,0,0,0,0,0,0,0.0790033961917725,0,0,0,0,0,0,0,0,0,0,0.0757040041269274,0,0,0,0,0,0,0,0,0,0.041486026238847,0,0,0.0759346210598076,0,0,0,-0.0258301668367714,0.0478395371240603,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223194391988058,0,0,0,-0.0896087504003617,0,0,0,0,0,0,0.107165504444369,0.149910278107098,0,0,0,0,0,0.165126445220995,-0.380125129665691,0,0,0,0,0,0,0,0,0,0.0808185786587787,0,0.242638329004422,0,-0.152630175913104,0.0148692933289688,0.00860039593892988,0.181931816110454,0,-0.0102273783915,0.0509474425407366,-0.10142295239711,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.0602877311796709,0,0,0.00730193555795421,0,0.229839554986943,0,0,0,0,0,0,0,0.0702170152218978,0,0,0,0,0,0,0,0,0.216529827159538,0,0,0,0.105799673339834,0,0,0,6.93889390390723e-18,0,0,0,-0.205203463242563,0,0,0,0,0.0534966821126777,0,0,0,-0.0157760949208655,0.0759758853092902,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0665395043463985,0,0,0,0,0,0,0.204154208912375,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,-0.015279046458104,0,0,0,0,0,0,0.149771930992007,0,0.523751938927104,0,0,0,0,0,0,0,0,0.0613569448813581,-0.0358507204043009,0,0,0,0,0,0
