,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X600690.SH,X000651.SZ,X002415.SZ,X600809.SH,X003816.SZ,X002371.SZ,X000568.SZ,X000725.SZ,X600031.SH,X300124.SZ,X600104.SH,X000063.SZ,X000625.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X002179.SZ,X300014.SZ,X002463.SZ,X000100.SZ,X002241.SZ,X600584.SH,X600089.SH,X600703.SH,X600418.SH,X600372.SH,X000977.SZ,X000157.SZ,X002049.SZ,X600066.SH,X002028.SZ,X002236.SZ,X600741.SH,X600522.SH,X600183.SH,X601877.SH,X600460.SH,X002180.SZ,X600487.SH,X000921.SZ,X000661.SZ,X601799.SH,X000800.SZ,X002294.SZ,X002074.SZ,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000568.SZ,0.383098699027047,0.289016408658607,0,0,0,0,0,0.30906655002819,0,0,0,0,0,0,0,0,0,0,0,0.13033330648361,0,0,0,0,0,0.0540747621480456,0,0,0,0,0,0,0,0.0190560808660782,0,0,0,0,-0.0713875554173132,0,0,0,-0.0905896445091922,0,0,0,0,0,0,0,0,-0.0425557760340085,0,-0.0252782619435064,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396865631816367,0.699437796267447,-0.00789670047788659,-0.0251651934623991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109244925407427,-0.0323194493679878,0,0,-0.0251481943381241,0,0,0,0,0,-0.0244302034897023,0,0,0,0,0.362569180186321,0,0
X600031.SH,0.0396701717494074,0,0,0,0.071511593857323,0.00597973215759545,0.440531868886954,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.0780866734324183,0,0,0,0,0,0,0,0,0.10563915905264,0,0,0.0106342501391688,0,0,0,0,0,-0.0751013462717748,0.164110386774268,0,0.003196339084517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0.0606614144773298,0,0,0,0,0,-0.0352758016752903,0,0,0,0,0,0,0,0,0,0,0,0.476617095966851,0.00910356019518882,0,0.290907541050056,0,0,0,0,-0.0786483916399587,0,0.0367578758229895,0,0,0,0,0,0,0.0726673699620683,0.0759612392913193,0.0733369454436114,0,0,0.0590708617126233,0,0.339989053387225,0,0,0,0,0,0,-0.128578284793104,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.163878912804871,0,0.29415281897881,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.075578988471532,-0.199593901476716,0,0,0,0.0517876823636978,0,0,0,0,0,0,0.093878944325679,0,0,0,0,0,0,0,0,0.0174524080015788,0.0873576649662695,0,0,0,0,0,0.0324903202693417,-0.00360153521440956,0,0,0,0,0,0,0,0
X000063.SZ,0,0,-0.0328367550600531,0,0,0,0,0,0,0,0,0,0.15123410580554,0.118955525313837,0,0,0,0,0,0.0671704841105609,0,0,0,0,0.0639479813502133,0,0,0,0,0,0.20779001074343,0,-1.73472347597681e-18,0,0,0.178125193834542,0,0,0,0,0.0770742499804115,0,0,0,0.0244277834052747,0,0,0,0,0,0,0.0465215784445069,0.0963752513607182,0.0675322615393941,0,0,0,0,0
X000625.SZ,0,0,-0.0381407648272669,0,0,0,0,0,0,0,0,0,0,0,0.436211071182365,0,0,3.46944695195361e-18,0,-0.0605503388856445,0.00508649593577333,0.0166501150856914,0,0,0,0,0,0,0.0974489235651113,0,0,0.0443567775859156,0,0.000574973372599503,0,0,0.499473298559995,0,0.212890980512581,0,0,0,0,0.0110004821183108,0,0,0,0,0,-6.93889390390723e-18,0,-0.0355475200569938,0,0,0,0,0,0,0
X002304.SZ,0.0519507635415067,0.536787800705393,0,0,0,0,0,0.0811048234635927,0,0,0,0,0,0,0,0,0.310757821370124,0,0,0,0,0,0,0,0,0,0,0,-0.044864407056788,0,0,0,0,0,0,0,0,0,0,-0.0934195162531882,0,0,0,0.0149859654711734,0,-0.0894731350403129,0,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.0387424706345906,0,0,0.010303481806391,0,0,0,0,0,0,0,0,0.207862996101719,0,0,0,0,0,0,0,0,-0.0144383508833097,0,0,0.262549087539628,0,0,0.0794756126209601,0,0,0,0,0,0,0,0,0.172970630984102,0,0,0,0,0,0,0,-0.0690034539257271,0,0.0879111979592964,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0.375075570184406,0,0,0.322203950234026,0.0798446098483304,0,0,0,0.144215342813927,0,0,0.108587407267787,0,0,0,-0.111344287402475,0,0.0732659247702859,0,0,0,0,0,0,0,0.237466009305075,0,0,0,0,0,0,0,0,0,-0.0368347149300083,0,0,0,0,0,0,0,0,0,0,0.0145289211639968,0,0,0,0,0
X002179.SZ,0,0.0094439309422202,0,0,0,0,0,0,0.0418691310716852,0,0,0,0,0.17338117021178,0,0,0.207078850842611,0,0.0124710645747071,0,0,0.0437218859357153,0,0,0,0,0,0,0,0.161889162523959,0.092014060552005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269860417347367,0,0,0.145609959635333,0,0,0.104980710922881,0.153945763859287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115071376227095,0,0,0,0,0.106293658986617,0,0,0,0,0,0.616524277587141,0,0,0.0644054968797398,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0.0183206415037608,0,0,0,0,0.188925813690692,0.138130730793056,0,0,0.176730078044773,0.00265882740116858,-0.598874863536678,0,0,0,0,-0.0920455927793912,0,0,0,0,0,0.276646564000236,0,0,-0.0778517856690056,0,0,0,0.0264252946798405,0.039480607715067,0,0,0,0,0.949725347662098,0,0,0,0,0.0850810980025751,0,-0.113625383176679,0,0,0,0,0,0,0,0,0,0,0.143860079560252,0,0
X000100.SZ,0,0,0,0.0644476325057316,0,0,0,0,0,0,0,0.573178731396765,0,0,0,0,0,0,0.0863329106811644,0,0,0.0331793782982826,0,0,0,0,0,0,0,0,0,0.0650973792340706,0,0,0,0.139942985020678,0,0.0304296504687894,0,0,0,0,0,0.0417340635828947,0,0,0,0,0,0,0,0,0.0150694106025616,0,0,0,0,0,0
X002241.SZ,0,0,0,0.267707051680818,0,0,0,0,0,0,0,0,0,0,0,0,0.140008315638177,0,0,0.0939589458420649,0,0.00459049693373397,0,8.67361737988404e-19,0,0.168151942479544,0,0,0,0.380099514153503,0,0,0,0,0,0,0,0,0,-0.00218915517671244,0,0,0,0,0,0,0.0375113621013008,0,0,0,0,0.0135014832238786,0,-0.059527300280282,0,0,0,0,0
X600584.SH,0,0,0,0.323367199553678,0,0,0,0,0,0.0850997655666323,0,0,0,0,0,0,0,0,0,0,0,0,0.266945266337118,0,0.162798457164459,0,0,0,0.0364886081461219,0,0.0608446796052841,0,0,0,0,0,0,0,0,-0.0691815759316741,0.289315660118321,0,0,0,0,0,0,0,0,0,0,-0.0256564156295751,-0.0918799018554725,0,0,0,0,0,0
X600089.SH,0.0309281693507411,0.0438514939234721,0,0,0,0,0,0,0.066858019889593,0,0,0,0,0,0,0,0.0697626948800962,0.0904403381909172,0,0,0,0.209432312159333,0,0,0,0,0,0,0,0,0,0.117050782309103,0,0,0,0,0,0.157923646973548,-0.119912604970012,0,0,0,0,0.0845711676347098,0,0,0,-0.127250664795612,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364927561945264,0.0676671353290245,0.370472594302485,0,0.0690080566217621,0,0,0.112403619275658,0,-6.93889390390723e-18,0,0.103637428986896,0,0,0,0,0,0,0,0.149012905798296,0,0,0,0,0,0,-0.00396111796272422,0.0298303569180741,0,0,0,0.0495898200696771,0,0.15197196386547,0,0,0,0
X600418.SH,0,0,0,0.0963133803594562,0,0,0,0,0,0,0,0,0,0,0,0,0.190260586169568,0,0,0,0,0,0,0,0,0.183499606328654,0,0,0,0.228696486127201,0,0,0,0.215751799657132,0,0,0,0,0,0,-0.36688075993041,0,0,0,0.177774737682553,0,0,0,0,0,0,0,0.103780609781153,0.195683331478104,0,0,0,0,0
X600372.SH,0,0,0,0,0,0.210172983910164,0,0,0.0248615603618542,0,0.151719806470178,0,0,0,0,0,0.298734409585075,0,0,0,0,0.0764483897396571,0.0341574054961765,0,0,0,0,0,0.0843390753876563,0,0.0717492421922707,0,0,0.0767701167817498,0,0,0,0,0,0,0,0,-0.106259528171702,0,0,0,0,0,0,0,0,0.0289309454511216,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,-0.131768792168464,0,0,0,0,0,0,0.360900019190077,0,0,0,0,0,0,0.111231978568619,0,0,0.0692780690624727,0,0,-0.0851260157561073,0,0,0,0.122698489291424,0.0102488774637783,0,0.062571364261591,0,0,0.239428818346991,0,0.0786590442971265,0,0,0,0,0,0,0,0,0,0,-0.0788777656706969,-0.0446684556212404,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.160189768962408,-0.0478203049283344,0.168010940241202,0,0,0.0812032424102416,0,0,0,0.124210255443926,0.0614400048180718,0,0.0909160485405009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199270849772983,0,0,0,0,0,0,0,-0.0271626408328318,0.0348209257739405,-0.0039099090914224,0,0,0,0,0
X002049.SZ,0,0,0,-0.0159659399565512,0,0,0,0,0,0,0,0,0,0.0282202517681561,0,0,0,0,0,0,0,0,0.0875110856657066,0,0,0,0,0.665577357952691,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.143713792581452,0,0,0,0.137132235531627,0,0,0,0,0.0120100994403367,0,-0.0313657784287002,0,0,0.0778344002612794,0,0,0,0
X600066.SH,0,0,0,0.0509328597116943,0,0,0,0,0.103698786696178,0,0,0,0,0,0,0,0,0,0,-0.0863830635100017,0,0,0.0739304199178242,0,0,0.165958267817554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315969090411072,0,0.149060378683449,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.204915217807453,0,0
X002028.SZ,0,0.0257344136910502,0,0,0,0,0,0,0,0,0,-0.047839512351041,0,0,0,0,-0.00599986463155857,0,0.205055816159866,0,0,0,0,0,-0.060584708252804,0,0,0,0,0,0,0,0,0,0,0,0,0.278157898387066,-0.0243065788032711,0,-0.010563900568538,0,-6.93889390390723e-18,0,0,0,0,0.0473969147810082,0,0,0,0.0709152329595402,0.0166703321457269,0,0,0,0,0,0
X002236.SZ,0,0,0.109802303005627,0.0543581749698339,0,0,0,0,0,0,0,0,0,0,0,0,0.0139541396834453,0,0,0,0.0504788239715934,0.132711136762277,0,0.196965852467249,0.0108724454411711,0,0,0,0,0,0.208997596587383,0,0,0,0,0,0,0,0,0,0,0,0,0.101396881235835,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134794135838993,0,0.124909696968166,0,0,0,0.0424964701675135,0.033230627158078,-0.11926187862963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0984113054689835,0,0.0228074054621378,0,0.0602460604861145,0,0,0,0,0,0,0.0679671819042409,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0.0326577812810113,0,0,0,0,0,0,0,0,0,0,0.167872430801883,0,0,0,0,0.192315786343529,0,0,0,0,0,0,0.123880110191895,0,0,0,0,-0.0264629552038179,0,0,0,0.0403268788640233,0,0,0,0,0,0,0,0,-0.0182536280444962,0,0,0,0,0.0222797436926828,0,0
X600183.SH,0,0,0,0,0,0,0,0,0.00904517194437531,0,0,0,0,0,0,0,0,0,0,0.106761982605733,0,0.169725061485685,0.184260937397675,0,0,0,0,0,0,0,0.348375897787099,0,0,0,0,0,0,0,0,0,-0.0829864077978351,0,0,0.0453581840318039,0,0,0,0,0,0,0,-0.0239847709308169,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.0122383539866247,0,0,0.0310982108704716,0,0.100005703336296,0,0,0,0,0,0,0,0.207290132202149,0,0,0,0,0.0698684696332825,0,-0.00239947215383741,0,0,0,0.0278307304611687,0,0,0,0,0,0,0,0,0.0228463809074273,0.0696564984635414,0,0,0,0,0,0,0,0,0,0.0569399899974233,0,0,0,0.0201706266759713,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0.264143359824429,0,0,0,0,0,0,0,0,0,0,0,0.256326272966996,-0.318495649497959,0,0,0,0,0,0,0,0,0,0.327122298519505,0,0,0,0,0,0,0,0,0.0378080061647604,0,0,0.00632275437506161,0,0,0,0,0,0,0,-0.0329371548694044,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0.0144927457027733,0,0,0,0.132113697343487,0,0,0,0,0,0,0,0,0,0,0.1166530094252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177446562185784,0,0,0,0,0,0,0,0,0.499988862979302,0,0,0,0,0,0,0.204763324382905,0,0
X600487.SH,0,0.063460656782537,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.133029142718515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0126846350745095,0,0,0,0,0,0.0549768245922274,0,0,0.404185412412616,0,0,0.136265949752319,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,-0.0669120072074898,0,0,0,0,0,0
X000921.SZ,0,0.223868635711601,0,0,0.525407513751789,0,0,0,0,0,0,0,0,0,0,0,0.0217525780180619,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,-0.0389379395852466,0,0,0.0742235787700795,0,0.123073873491855,0,0,0,0,0,0,-0.0347605679697527,0.0521979889636188,0,0,0,0,0,0,0,0,0,-0.000121274958684908,0.00709002216795325,0,-0.0657472655221888,0,0,0,0
X000661.SZ,0,0,0,-0.135707276070021,0,0,0,0,0,0.0462203398143977,0,0,0,0.29373208243112,0,0,0,0,0,0,0,0.137462995833232,0,0,0,0,0,0,0.0265372503137981,0,0,0,0.0514624388203113,0,0,0,0.234155550553543,0,0,0,0.0646790727333064,0,0,0,0,-0.0917225703671055,0,0,0,0.275383205911377,0,0,0.0271058564464101,0,0.0084011274784867,0,0,0,0
X601799.SH,0,0,0,0,0,0,0.0916732479299134,0,0,0,0,0,0.0393535987552508,0,0,0,0,0,0.145099471839099,0.00272582254494496,0,0.225385723728198,0,0,0,0,0,0,0,0,-0.248328541554428,0,0,0,0.178204981519218,0,0,0,0,0,0,0.185607749093425,0.18525907389044,0,0,0,0,0,0,0,0,4.33680868994202e-19,-0.00775057735865802,0,0,0,0,0,0
X000800.SZ,0,0,0,0.0866304279570064,0,0,0,0,0.0325851394085193,0,0,0,0,0,0,0,0,0,0.0506009209862491,0,0,0,0,0,0.194772120816036,0,0,0,0,0,0,0,0,0.0158789184440796,0,0.1823926713936,0,0,0,0,0,0,0,0,0,0.0217858421018661,0,0,0,0,0,0,0,0,0,0,0,0,0
X002294.SZ,0,0,0.0530296293439659,0,0,0,0,0,0,0.150424910953716,0,0,0,0,0,0,0,0,0,0,0.237549266916254,0,-0.0483128471263071,0,0,0,0,0.0264556710999637,0.0183459443410136,0,0,0,0,0,0,0,0,0.0897218158660736,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00692795259733759,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.459726866562761,0,0,0,0,0,0,-0.0507998051210881,0,0.0250477668275759,0,0,0.00500503349933283,0,0,0,0,0,0,0.0262356623511997,0,0,0,0,0,0,0,0,0.209599110869012,0,0.0307754304467443,0.0204499294919355,0,0,0,0,0,0
X002129.SZ,0,0,0.178773639362814,0,0,0,0,0,-0.0309086873483919,0,0,0,0,0,0,0.18878314413717,0.122138659804639,0,0,0.0990025719837966,0,0.0508946550792891,0,0.265097241338287,0,0,0,0.162563940008999,0,0,0.0283785543357375,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0880846686761762,0,0,0,0,0,0,0,0.00316383490599399,0,0,0,0,0,0
Change_TY3M,0,0.0456084656102886,0,0,-0.00800662529113822,0,0,0,0.0567899200610391,0,0,0.06056041377952,-0.108511432151151,0,0,0,0,0,0,0.0912499386312404,0.055545204002083,-0.0511851446760799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0121339839512817,0,0,0,0,0,0.035398103561293,-0.0415267055054321,0,0,0,-0.0529269557132561,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,-0.230743188173938,0.0274935131180186,-0.100471582898376,0,-0.0948848958428505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212466936747351,0,0,0,0,0,0.209813602633271,0,0,0,0,0,0,-0.447556790977323,0.0517782046083561,-0.375778079887048,0,0,0,0.340137231976914,0,0,0,0,0.385933333494146,0,0,0,0,-1.39851113138531,0
TED,0,0,0,0,0,0,-0.133682241146196,0,0,0,0,0,0,0,0,0,0,0,-0.141774415580269,0,0,0,0,-0.12760736287251,0,0,0,0,-0.0230939072843379,0,-0.0305665115002635,0,0,0,0,-0.0903853674166863,0,0,0,0,0,0,0,0.161849940626491,0.499100796011306,0,0,0,0,0,-0.452592392638294,0.629529253037115,0,0.157342396387231,0,0,0,0,0
RealEstate_excess,-0.0905871062706294,0,0.101923036169399,0,0,0,0,0,0.105672429151299,0,0,0,0,0,0,0,0,0,0.0967821997580812,0,0,0,-0.0463135362582615,0,-0.0665128487582337,0,0,0,0.0285211751924942,0.0504045783341515,0,0,0,0,0,0,0,0,0,0,0.0136840832107087,0,-0.0982222593799616,0,0.218380976403747,0,0,0,0,0,0,-0.0368542617572603,0,0,0,0,0,0,0
MKreturn,0,0,0,-0.125676729663479,0,0,0,0,-0.00170515642315681,0.37186864077713,0,0,-0.0422709675923208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.149167509491012,0,-0.077120250713071,0,-0.0548521778340739,0,0,0,-0.0161754026070946,0,0,0,0,0,0,0.236163425384375,-0.0572938555721243,0,0,0,0,0,0,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0.0145072884071293,0,0,0,0,-0.0393799433058677,0,0,0,0,0,0,0,0,-0.0669443747133046,0,0,0,0,-0.0207965569206943,0,0,0.110449965998953,0,0,0,0.31713339165246,-0.00419935154730247,0,0,0,0,0.0289299306964589,0,0,0,0,0,0,0,-0.282565730406495,-1.73472347597681e-18,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.0243980411349243,0.0310096622586353,0,0,0,0.0349370178499377,0,0.00317942556892589,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.00355148354199544,-0.0317426276824715,0,0.0172511438106988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0656812268254223,0,0,-0.0146421830623883,-0.0152011512719507,0,0,0,0,0,0,0,0,0,-0.12126431926294,0.0272444900530098,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,-0.000876097726697151,0,0,0,0,0.000927419181939182,0,0,0,0,0,0,0,0,0,0,0,0.000251775334242156,0,0,0,0,0,0,-0.00665414474332472,0.00218616744337365,2.16840434497101e-19,0,0,0,0,0,0,0,-0.0156900511832984,0.00564860179241687,0.00220310222039319,0,0,0.0292270081102185,0,0
