,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X600276.SH,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X002475.SZ,X000338.SZ,X600031.SH,X600741.SH,X600703.SH,X000568.SZ,X300003.SZ,X601877.SH,X600271.SH,X300124.SZ,X002456.SZ,X600487.SH,X000100.SZ,X002007.SZ,X002236.SZ,X002008.SZ,X600498.SH,X600566.SH,X002179.SZ,X000625.SZ,X000596.SZ,X000661.SZ,X600809.SH,X600177.SH,X002506.SZ,X000157.SZ,X300136.SZ,X300146.SZ,X600089.SH,X600867.SH,X600066.SH,X002294.SZ,X600372.SH,X300142.SZ,X002241.SZ,X002180.SZ,X000981.SZ,X000977.SZ,X600522.SH,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002475.SZ,0,0,0,0,0,0,-0.062415025295129,0,0,0,0,0,0,0,0.00190021405944953,0,0.197042120347395,0,0,0,0.573044535122208,0,0,0,0,0,0,0,0,0,0,0.134396286134538,-0.0300018570112101,0,0,0,0.117906191231525,0,0,0,0,0,0,0,0,0,0,0.196265894915914,0,0,0,-4.33680868994202e-19,0.0785381727790159,0,0,0,0,0,0
X000338.SZ,0,0.067771781218595,0,0.265457304173332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0707282484209557,0,0,0,0,0,0.0301443920432898,0,0,0,0,0.00796246991379651,0,0.131907894346482,0.0813690074478791,0,0,0,0,0,-0.0582503074470376,0,0,0.0496205359089834,0,0,0,0,0,0.0901852891025601,0,-0.0601391839079179,0.0300529490352419,-0.0340015062051816,0,0,0,0,0,0
X600031.SH,0,0,0.198240991106479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11110554230349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00528579885142327,0,0,0.121224517580247,0.266124643016092,0,0,0.00336039499747665,0,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0.00205025902095704,0,0,0.0825781655979878,0.0230647996287518,0,0.145050369909531,0,0.0524460633396111,0,0,0,0,0,0.064773964654711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142157027203402,0.0322834065163174,0,0,0,0.104269366767329,0,0,0,0.207105968812097,0,0.0213785413961408,0.0320249366315967,0,0,0,0,0,0,0,0.0304178133243112,0,0,0,0,0,0,0
X600703.SH,0,-0.119466346792469,0,0,0,0,0,0,-0.055847708758252,0,0,0,0,0,0,0,0,0,0,0,0.234877658045026,0.130593502366261,0,0,0.155097580726678,0,0,0,0.224483387449317,0,0,0,0,0,0,0,-0.170849518927108,0.273368521108124,0,0,0,0,0,0,0,0,0.226131667159939,-0.196250495797013,0,0,0,-0.0189070978990905,-0.0374882859196096,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0.258587398709068,0.270212222015564,0,0,0,0,0,0,0,0,0,0.174406399162575,0,0.0423777509064286,0,0,0,0,0.0242390057215659,0,0,0,0,0,0,0,0,0.16357111108735,0,0,0,0,0,0,0,0,0,0,0,0,0.0724838841817514,0,0,0,0,0,-0.0140305930134023,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.715388340610565,0,0,0,0,-0.125921805334704,0.071350845676997,0,0,0,0,0,0,0,0,0,0,0,0,0.253270137069556,0,0,0,0.0452484728339171,0,0,0,0.0854827068778045,0,0,0,0,0,-0.0498032433239653,0,0.0648781020211015,0,0,0,0,0,0,0,0,0,0,0,0,0.00119461852328511,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.187805057156051,0,0,0,0,0.051563088746293,0,0,0,0,0,0,0.222542570845259,0,0,0,0,0.0294422944983804,-0.011811310942214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047187098987241,0,0,0,0,0,0,0,0,0.00658281302983347,-0.0390267028198096,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,-0.178552860745015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00795481650156087,0,0,0,0,0,0,0.19538058448692,0,0,0.146902795959128,0,0,0,0,0,0,0,0,0,0,0.277928968718714,0.205125369132415,0,0,0,0.586052009039881,0,0,0.14689725348983,-0.0172266650891145,0,0,0,0,-0.0106744294571399,-0.10184389475195,0
X300124.SZ,0,0,0,0.0498404246228148,0,0,0.0319866099647899,0,0.350382461059682,0,0,0,-0.236699938919419,0.0850235397632552,0,0,0,0,0,0,0,0,0,0,0,0,0.0833023913444661,0,0,0,0,0,0,0,0,0,0.0610114056185589,-0.0155433484794434,0,0,0,0,0,0.118765614791877,0,0,0,0.358352215218654,0,0,0,0,0.00590465699488442,0,0,0,-0.00654073343977047,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0.166538960482179,0.381930509845042,0,0,0,0,0,0,0.147635294608817,0,0,0,0,0,0,0,0,0,0.245263720459749,0,0,0,0,0,0,0,0,0.261018553312106,0,0,0.0378507952886403,0,0,0,0,0,0,0,-0.00870912478150774,0,0,0,-0.0536106099463071,-0.00987422672127101,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0.1554149301309,0,0,0.0125944626441835,0,0,0,0,0,0.0147327572715397,0,0,0,0,0,0,0,0.211269763142047,0,0,0,0,0,0,0,0,0,0,0.219355462843404,0,0,0.145899789747425,0,0,0.124973239883688,0,0,0,0.173660593852915,0,0,0,-0.00339953552394623,8.67361737988404e-19,0,0,0,0,0,0
X000100.SZ,0,0,0,0.0400130096150118,0,0,0,0.218297679676543,0,0.00390771055665301,0,0,0.0851395754986347,0,0,0,0,0,0,0,0.0473143525968823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161586867848199,0.103775504197831,0,0,0,0,0.114189795914188,0.107290559301654,0,0.00240753631184925,-0.0384547273190327,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0.398847637291443,0,0,0,0,0,0,0,0,0,0,0,0.133498700378566,0,0,-0.21572947125177,0,0,0,0,0,0,0.0551096330874618,0,0,0,0.0688821925880666,0,0.0878557000768704,0,0,0,0,0,0,0,0,0,-0.123225207711468,0.105957582228093,0,0,0,0,-0.167752125787594,0.0824282819657154,0,0.00715418099606768,-0.0596372902003044,0,0,0,0,0,0
X002236.SZ,0,0,0.430141432758029,0,0,0,0,0,0,0,0,0,0,0,0.516364927462957,0,0.266603835949383,0,0.0491890286393019,0.118930491974232,0,0,0,0,0,0,0.00229910660557923,0,0,0,0,0,0,0,0,0,-0.0542200425239516,0,0,0,0,0,-0.191311338361436,0,0,0,0.337074425919578,0.0796354278160778,0,0,0,0.0626979819532017,0.049936243868469,0,0,0,0,0,0
X002008.SZ,0,0,0.317794476962041,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0267059333807859,0,-0.0958777617035413,0,0,0,0,0,0,0,0,0,0,0,0.0654703890597265,-8.67361737988404e-19,0,0,0,0,0,0.068743179792922,0,0.0172388342987283,0.0323046654269147,0,0,0,0,0.244886777076344,0,0,0,0,0,0.0365778636792548,0.00306790482645045,0,0,0,-0.0321931769241689,0,0
X600498.SH,0,0.138990541539419,0.0334609822323023,0,0,0,0,0.014958666006235,0,0.249934766722216,0,0,0,0,0,-0.128622076429999,0,0,0,0,0,0.43694637825293,0,0,0.0628251109170098,0,0,0,0,0,0,0,0,0,0,0,0,0.170516921906577,0,0.0477917315896178,0,0,0,0,0,0,0,0,0,0,0.400883198512684,0.045998360981917,0.0709504287731985,0,0,0,0.098239327158288,0,0
X600566.SH,0,0,0.0204272804378815,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.272160343759632,0,0,0,0,0,0,0.0866867493180455,0.0218507767097914,0,0,0,0,0,0.129921448806753,0.131143320007747,0,0,0,0,0,0,0,0.201833522289077,0,0,0,0,0,0,0,0,0,0,0,-0.0260905089784091,-0.0165613849371388,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0.0297352900449801,0,0,0,0,0,0,0,0.220749850117076,0,0,0,0.109642199773656,0,0,0.0517191514006483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159576677882413,0,0.121593490709901,0.0671447853093102,0,0,0,0.0873898292808407,0,0,0,0.00258587802192494,0,0,0,0,-0.140891379334526,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.285876630300931,0,0,0.13876841075434,0,0.0541956361372733,0,0,0,0,0,0.0920237544445666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552279452182361,0,0,0,0,0,0,0,0.0561303952096011,-0.0278660876586055,0,0.0443629761178421,0,0,0,-0.0543383682642898,-0.0612522753431799,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0.0275764246356296,0.419108102202159,0,0,0,0,0,0,0,0,0,0,0,0.040879340068045,0,0,0,0,0,0,0.0419604399968064,0,0.0591010247117682,0,0,0,0.00779110056287437,0.233775752432354,0,0,0,0,0,0,0,0.0323096142285304,0,0,0,0,0,0,0,0,0,0,0.029043013915549,0.0353124857891863,0,0,0,0,0,0
X000661.SZ,0,0,-0.311599516377362,-0.0533111662901966,0,0,0,0,0,0,0,0,0,0,0,-0.136494948219368,0.521761836110907,0,0,0,0.403285987693373,0,0,0.237253074749973,0,0,0,0,-0.0339171873921079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0386412242179858,0,0,0,0,-0.0280712513827892,-0.0557398269970887,0,0.687679704864903,0,0,-0.558107331951056,0
X600809.SH,0,0.132512214147478,0,0,0,0,0.126353162294547,0,0,-3.46944695195361e-18,0,0.063859722682566,0,0.102226246999298,0,0.130525981294604,0,0,0,0,0,0,0,0,0.0306218068989636,0,0,0,0.09665984773098,0,0.44040081817271,0,0,0,0,0,0.0218825231227633,0,0,0,0,0,0.00384889871276095,0,0,-0.0500435247099454,0,0,0,0.150714462283076,0,0,-0.0439793239181207,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0.025037649745988,0,0,0,0.0981719842660917,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.00990885475809154,0,0,0,0,0,0,0.069964835667524,0,0,0.0525512937790676,0,0,0,0.0763733953292449,0.047918185369066,0,-0.0049470757471773,0,0,0,0,0,0,0,0,0.21475697013263,0,0,0,-0.00663318469874062,0,0,0,0,0,0
X002506.SZ,0,0,-0.0239799707343644,0,0,0,0,0.366468643219701,0,-0.0165531750355406,-0.0250481593543435,0,0,0,0,0,0,0,0,0,0,-0.156834919078585,0,0.12765982303524,-0.0616582277951639,0,0.0862674661216548,0,0,0,0,0,0,0,0,0,0,0,0,-0.0273066581939943,0,0,-0.0155630256737088,0,0,0,0,0,0,0,0,0.0162735156602468,0.0184445976418848,0,0,0,0,0.0365707517356551,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00865190702600261,0,0,0,0,0,0,0,0,0,0.0404948404875779,0,0,0,0,0,0,0,0,0,0.051226839121026,0,0,0,0,0,0,0.431058985588981,0.073405286435848,0,-0.0363559701902828,-0.00689452992227351,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100748199604847,0.0563932798439784,0.712447848395143,0,0,-0.057753772480308,0,0,0,0,0.169788815832139,0,0,0,0,0,0,0,0,0.0138591456293945,0,0,0,0,0,0,0.289794952082895,0,0,0,0,0,0.0783478453359422,-0.0658435208696668,-0.0538355742461568,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0.450055928948176,0,0.145098276981503,0,-0.185635472864025,0,0,0,0,0,0.138031642272279,0,0,0.220366142986863,0,0,0,0.0442669059972864,0,0,0,0,0,0.546528700157235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167084661301255,0,0,-0.0403390720345892,0,0,0,0.0220796714480827,0.0304797212313666,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.254551831814187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309884098898853,0,0,0,0,0.084158791537403,0,0,0,0,0.0908467404331198,0,0,0,0,0,0.0561657549946553,0,0,0,-0.0160594594394278,-0.0260341337696974,0,0,0,0,0,0
X600867.SH,0,0,0,0,0.0408787849578365,0,0,0,0.269000071271804,0,0,0,0,0,0,0,0,0,0,0,-0.030907582980442,0,0,0,0,0,0,0.277437406333726,0,0,0.146069446039616,0,0,0,0,0,0,0,0,0,0.0242624022921451,0,0,-0.498588494266949,0,0.742150841666279,0,0,0,0,0,0.0929719062097002,0,0,0,0,-0.329574776309562,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432679552121008,0,0,0,0,0,0,0,0.0557457692246683,0,0,0,0,0,0,0.159031395363533,0,0.283557490459555,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.115186994471422,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,-0.208112415373963,0,0
X002294.SZ,0,0,0,0,0.115122183366845,0,0.0059694187363033,0,0,0,0,0,0,0,0,0,0,0,0.0436953363292376,0,0,0.0742199670452046,0,0.0789974030337364,0,0,0.0417204494906236,0.066380814817647,0,0,0,0.0852262540585265,0.122073800972905,0,0,0,0,0.00305255857309012,0,0,0.171343475587387,0,0,0,0,0.0978387956841516,0,0,0,0.0771959762924979,0,0,-0.00263306673295512,0,0,0,0,0,0
X600372.SH,0,0,0.00734594642216854,0,0,0,0,0,0,0,0,0,0.192269704607382,0,0,0,0,0,0.10507261521065,0,0,0,0,0,0,0,0,0,0.288863739189681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438867483417524,0,0,0.0653467668737387,-3.46944695195361e-18,0,0.0113864237721755,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.494979921809602,0,0,0,0,0,0.163220130079016,0,0,0,0.0715734250142693,0.0119320857543131,0,0,0,0,0,0.251252069613644,0,0.101006682525551,0,0,0,0,0,0,0,0,0,0,0.0746952614684837,0,-0.0863170439737705,0,0,0,0,0.152703399452453,0,-0.0677293032755217,-0.0677322509105565,0,0,0,0,-0.525921917376893,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108051931798098,0,0,0,0,0,0,0,0,0,0,0.273742216975781,0,0,0,0,0,0,0.15492222568093,0,0,0,0,0,0.132509408862452,0,0,0,0,0,6.93889390390723e-18,0,0,0.00828646168550067,-0.0202312576637679,0,0,0,0,0,0
X002180.SZ,0,0,0.299916471351878,0,0,0,0,0,0,0,0,0,0,0,0.00790802320473394,0.17388595778577,0,0,0,0,0,0,0,0.188544801309688,0,0.0852433961614511,0.179624303210369,0,0,0,0,0,0,0,0,0,0,0,0,0.213571455923486,0,0,0,0,0,0,0.0301359742996194,0,0,0,0,-0.0604509124740595,-0.0358984983093196,0,0,0,0,0,0
X000981.SZ,-0.100974816949854,0,0,0,0,0,-0.00129215481607111,0,0,0,0,0,0.0613482621630705,0,0.701827993803912,0,-0.361140440001401,0,0,0,0,0,0,0,0,0,0,0,-0.0930367352531036,0,0,-0.0162486455442681,0,0,0,0,0,-0.105312141130354,0,0,0.0223283306987962,0,0,0,0,0,0,0,0,0,0,0.0408634717704857,0.104954161196431,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.378734510027332,0.0207232158682779,0.00263894784753121,0,0,0,0,0,-1.73472347597681e-18,0,0.731570085780426,0.112824890710846,0,0,0,0,0,0,0,-0.00610410025996828,0,0,-0.0737772072275491,0.179262425267544,0,0,0,0,0,-0.0391833072800654,0,0,0,0,0,0,0,0,0,0,0,-0.0478179334741449,-0.284382431649509,0,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0.269375984971887,0,0.28004341501204,0,0.0805568749073902,0,0,0,0,0,0,0,0.0424778551291496,0,0.0679005296734484,0,0,0,0,0.002120331016477,0,0,0.0428571751709186,0,0,0,0,0,0,0.0232337668615274,0,0,0,0,0,0.0379291201002961,0,0,0,0,-3.46944695195361e-18,0,0.0221069288383836,0,-0.01554781591318,-0.019636408101117,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0.11136477212229,0,0,0,0.233916679179805,0,-0.137775360076856,0,0,0,0,0,0,0,0,0.00241565326938202,0,0,0,0,0,0,0.0370744169723686,0.294396266749092,0,0,0,0,0.00197955933039826,0,0,0.0534971235879089,0.0806824788855978,0,0,0,0,0,0,0,0,0,-0.0538278792169222,-0.0166246472885305,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.0233560023720089,0,0,0,-0.195806809979146,0,0,0,0,0,0,0,0.343690954255558,0,0,0,0,0,0,0,0.0655170766331312,0,0,0,0,0,0.144228624737591,0,0,0,0,0.0402272926924535,0,0.119827413550094,0,0,0,0,0,0,0,-0.321551440599882,0,0,0,-0.0821507635317798,-0.163101660254153,0,0.204763861813956,0,0,0,0
Slope,0,0,0,0,0,0,1.59990055059061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.869931307350802,0,1.86389731351273,0,0,0,-0.566891942333427,0.431652551669948,0,0,0,0,0,-0.971493091567164,-0.0493982662009718,0,0.443539310307821,-0.405740003956139,0,0,-0.921355076452772,0,0,0,0,0,0,0,0,-0.662914693174351,0,0,0,0,0,0
TED,0,0,0.097821186179201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0723785588246518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0610367961826106,0,0,0,-0.313729375254279,0.330474150899793,0,0,-0.255427839256356,0,0,0,0
RealEstate_excess,0,0.0396854133989788,0,0,0,0,0,0,0,0,0,0,-0.0986400657273715,0,0.00125542798585591,0,0,0,-0.060104962187142,0,0,0,0,0,0,0,-0.00556160273607116,0,0.0444239669365214,0,0,0,0,0,0,0,-0.0859185245009139,0,0,0,0,0,0,0.0611465311001965,0,0,0,0,0,0,0,-0.0172489320420409,-0.0195148265498419,0,0,0,0,0,0
MKreturn,-0.0485227727551023,0,0,0,0,0,0,0,0,0,-0.192376892534762,0.0984811608751841,0,0,0,0,-0.123274747192282,0,0,0,0,0,0,0,0,0.0206237382240836,0,0,0,0,0,0.158167824314214,0,0,0,0,-0.0614245129066925,0,0,0.13896841799708,0,0,0,0,0.0760217450802219,0,0,0,0,0,0,-0.0199261912249012,-0.017601638041877,0,0,0,0,0,0
MKvol,0,0,0.000586314189308335,0,0,0,0,0,0,0.0015460512814589,0,0,-0.00215379757313464,0,0,0,0.000675507536263785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000678727108417682,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0.000787278996812598,0,0,0,0,0.0126644116021194,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020781837458299,-0.0160957579466263,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00417212566928147,-0.00459298899819951,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00058005128699576,0,0,0,0,0,0,0,0,-0.00693929510337251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00309585170839258,-0.0062015364183565,0.00638701392123891,-0.0094010482291918,0,0,0,0,0.0207280910665929,0
